"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","coordinatePrecision","occurrenceRemarks","geoFlag","phylum","order","individualCount","infraspecificEpithet","continentOcean","preparationType","class","typeStatus","relationshipType","relatedCatalogItem","fieldNumber"
"321","2014-04-04 18:26:51-03","PNFM","IRAI","2400","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Ristow, R.","2010","01","01","Ristow, R.","2010","08","08","Brasil","Paraná","Colombo","Casa do Rony, Jardim Mediterrâneo","-49.222722","-25.332389","-49.222722","-25.332389",NA,NA,"IRAI00002400",NA,"783",NA,"Epífita, folhas em roseta, coriácea, inflorescência, cultivada. Área urbana",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2021-03-25 13:51:52-03","UNIVILLE","JOI","10062","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","M.P. Hoeltgebaum","2009","05","22","Verdi, M.","2009","01","21","Brasil","Santa Catarina","Anita Garibaldi","Arrozal.","-51.162778","-27.633333","51º9'46''W","27º37'60''S","762","762","JOI010062",NA,"560",NA,"Forófito IFFSC 1190/L/23/1; HABITO: Epífita; TIPO VEGETACIONAL: Ecótono Floresta Estacional Decidual/Floresta Ombrófila Mista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2021-03-25 13:51:52-03","UNIVILLE","JOI","10061","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","M.P. Hoeltgebaum","2009","05","22","Gasper, A. L.","2009","01","22","Brasil","Santa Catarina","Irani","Lajeado Cordeiro.","-51.93","-27","51º55'48''W","27º0'0''S","584","584","JOI010061",NA,"2007",NA,"Florística IFFSC 605(Epífia); HABITO: Epífita; TIPO VEGETACIONAL: FOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-10-07 09:20:35-03","UEFS","HUEFS","19306","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.",NA,NA,NA,NA,"Carvalho, P.","1972","11","30","Brasil","Paraná","Angical",NA,NA,NA,NA,NA,NA,NA,"HUEFS0019306","HUEFS0019306","128",NA,NA,NA,"Angiospermae","Poales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"325","2019-07-09 12:55:40-03","F","FMNH-SEEDPLANTS","V0401831F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata",NA,NA,NA,NA,NA,"B. Rambo","1945","10","4","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0401831F","V0401831F_01","29450",NA,NA,NA,"Spermatophyta",NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA
"326","2019-07-09 12:55:24-03","F","FMNH-SEEDPLANTS","V0401830F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0401830F","V0401830F_01",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA
"327","2019-07-09 12:55:41-03","F","FMNH-SEEDPLANTS","V0401842F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata recurvata",NA,NA,NA,NA,NA,"I. Ungaretti","1977","9","8","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0401842F","V0401842F_01","799",NA,NA,NA,"Spermatophyta",NA,NA,"recurvata","South America",NA,"Monocotyledoneae",NA,NA,NA,NA
"328","2020-04-29 16:30:29-03","UFVJM","HDJF","2629","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Forzza, RC","2009","08",NA,"Stival-Santos, A; Silveira, S","2009","04","16","Brasil","Santa Catarina","Passos Maia",NA,"-51.930278","-26.64","-51.930278","-26.64",NA,NA,"HDJF002629","HDJF002629_01","620",NA,NA,NA,"Monocotyledonae",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"329","2020-04-29 16:30:29-03","UFVJM","HDJF","2619","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Cadorin, TJ","2010","05","10","Cadorin, TJ; Clemes, SM; Oliveira, CPL","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo","-49.255556","-26.365","-49.255556","-26.365",NA,NA,"HDJF002619","HDJF002619_01","2222",NA,NA,NA,"Monocotyledonae",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"330","2019-01-25 15:39:06-02","IAC","IAC","54189","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","D.A. Estevan","2009","12","05","D.A. Estevan","2006","12","05","Brasil","Paraná","Sapopema","Estrada para Curiúva","-50.5803","-23.9108","-50.5803","-23.9108",NA,NA,NA,NA,"1746",NA,"coordenadas originais: 23°55#?#12.5S, 50°34#?#75.5W; identficação confirmada por R.P. Romanini em 24/11/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-06-03 11:52:36-03","URICER","HPBR","9936","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.",NA,NA,NA,NA,"BALVEDI,S.","1995","12","18","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR009936",NA,NA,"46790",NA,"auto",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-06-03 11:52:36-03","URICER","HPBR","9931","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.",NA,NA,NA,NA,"SIRENE,E.S.","2003","09","20","Brasil","RS","Gaurama",NA,"-52.0942001342773","-27.5841999053955",NA,NA,NA,NA,"HPBR009931","HPBR009931",NA,"11998",NA,"auto",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-06-03 11:52:36-03","URICER","HPBR","9749","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.",NA,NA,NA,NA,"SCARIOT,E.","2003","10","11","Brasil","RS","Getúlio Vargas",NA,"-52.2275009155273","-27.8903007507324",NA,NA,NA,NA,"HPBR009749",NA,NA,"18803",NA,"auto",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-06-03 11:52:36-03","URICER","HPBR","9778","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.",NA,NA,NA,NA,"SCARIOT,C.","2002","10","18","Brasil","RS","Getúlio Vargas",NA,"-52.2275009155273","-27.8903007507324",NA,NA,NA,NA,"HPBR009778",NA,NA,"18803",NA,"auto",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-04-02 09:30:51-03","URICER","HPBR","8470","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.",NA,NA,NA,NA,NA,"2003","01","25","Brasil","RS","Getúlio Vargas","PARQUE MUNIC. DAS ÁGUAS","-52.2275009155273","-27.8903007507324",NA,NA,NA,NA,"HPBR008470",NA,NA,"18803",NA,"auto",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-04-02 09:30:51-03","URICER","HPBR","8822","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","CECCONELLO, E.",NA,NA,NA,"CECCONELLO, E.","2003","12","15","Brasil","RS","Sertão",NA,"-52.2597007751465","-27.979700088501",NA,NA,NA,NA,"HPBR008822",NA,NA,"30142",NA,"auto",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-11-04 17:28:49-03","UEM","HUEM","8017","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Milaneze-Gutierre, MA","2018","08","13","Janunzzi, AM","2001","01","01","Brasil","Paraná","Pitanga","Chácara","-51.7613983154297","-24.7572002410889",NA,NA,NA,NA,"HUEM000002754","HUEM000002754","6","37178","Epífita; inflorescência avermelhada","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-11-04 17:28:49-03","UEM","HUEM","27893","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Milaneze-Gutierre, MA","2012","11",NA,"S.C.Herreiro","2012","11","23","Brasil","Paraná","Telêmaco Borba","UHE Mauá.","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"HUEM000016624","HUEM000016624","s.n.","35037",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2021-03-10 11:38:29-03","UNILA","EVB","3846","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Schimitt, J.L.","2009","10","27","Schmitt, J.L.; Caglioni, E.; Andrade, S.; Cristofolini, C.","2009","10","27","Brasil","Santa Catarina","Presidente Nereu","Fazenda Sabiá. Braço do Salão.","-49.231389","-27.181389","49º13'53''W","27º10'53''S","533","533","EVB003846",NA,"347",NA,"de tronco caído, abaixo de 4m. Habitat: Floresta Ombrófila Densa, estágio avançado, beira da estrada. Habito: Epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2021-03-10 11:38:29-03","UNILA","EVB","2565","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.",NA,NA,NA,NA,"Buttura, E.","1988","03","18","Brasil","Paraná","Guaíra","Parque Nacional das Sete Quedas. Parque Nacional das Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,"EVB002565","EVB002565","955","33984","Flor vermelha.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2021-03-10 11:38:29-03","UNILA","EVB","3092","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Hentz Junior, E.J.; Nunes, A.L.T.","2016","08","15","Hentz Junior, E.J.; Nunes, A.L.T.; Hammes, J.K.; Escher, A.R.; Temponi, L.G.","2016","07","28","Brasil","Paraná","Lindoeste","Vila Goes. Fragmento florestal na margem do Rio Gonçalves Dias.","-53.576099395752","-25.2600002288818",NA,NA,NA,NA,"EVB003092","EVB003092","23","14969","Brácteas vermelho-alaranjadas, flores rosadas.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2021-03-10 11:38:29-03","UNILA","EVB","3292","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Kersten, R.",NA,NA,NA,"Selusniaki, M.","2009","10","17","Brasil","Paraná","Palmas","Refúgio de Vida Silvestre. Refúgio de Vida Silvestre dos Campos de Palmas","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"EVB003292","EVB003292","2873","46666",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-11-12 17:02:25-03","UEL","FUEL","50257","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Estevan, DA","2009",NA,NA,"Estevan, DA","2006","12","05","Brasil","Paraná","Sapopema","Estrada para Curitiba","-50.587694","-23.920139","-50.587694","-23.920139",NA,NA,NA,NA,"1746",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-11-12 17:02:25-03","UEL","FUEL","50272","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Estevan, DA","2009",NA,NA,"Estevan, DA","2009","10","30","Brasil","Paraná","Telêmaco Borba","Parque Ecológico Samuel Klabin","-50.583333","-24.333333","-50.583333","-24.333333",NA,NA,NA,NA,"1862",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-11-12 17:02:25-03","UEL","FUEL","50273","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Estevan, DA","2009",NA,NA,"Estevan, DA","2007","08","14","Brasil","Paraná","Ortigueira","Estrada Tamarana","-50.913306","-24.199056","-50.913306","-24.199056",NA,NA,NA,NA,"1748",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-11-12 17:02:25-03","UEL","FUEL","29514","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Vanzela, ALL","2005","02",NA,"Vanzela, ALL","1998","08","23","Brasil","Paraná","Jataizinho","Sítio Sumya, Córrego Fundo pedreira 1, Córrego Fundo pedreira 1","-50.9799995422363","-23.2541999816895",NA,NA,NA,NA,NA,NA,"s.n.","16845",NA,"auto","Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-11-12 17:02:25-03","UEL","FUEL","50283","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Estevan, DA","2009",NA,NA,"Estevan, DA","2007","04","11","Brasil","Paraná","Mauá da Serra","Sítio do Xaxim","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,NA,NA,"1747","16036",NA,"auto","Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-11-12 17:02:25-03","UEL","FUEL","24538","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Gaiotto, DF","2004","11",NA,"Paiva, MRC; Francisco, EM","1997","08","26","Brasil","Paraná","Reserva","Distrito Anta Gorda","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,NA,NA,"s.n.","43627",NA,"auto","Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-11-12 17:02:25-03","UEL","FUEL","46077","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Estevan, DA","2007",NA,NA,"Estevan, DA","2006","12","05","Brasil","Paraná","Sapopema","Estrada Sapopema-Curiúva","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"1475","21990",NA,"auto","Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-10-16 14:14:19-03","UEL","FUEL","46182","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Miyamoto, SNA","2018","09","22","Wasum, RA","2000","08","19","Brasil","Rio Grande do Sul","Jaquirana","Mata do Gaspar-Recosta, sobre troncos no interior da mata","-50.3577995300293","-28.8847007751465",NA,NA,"800","800","FUEL015753",NA,"644","31282",NA,"auto","Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-11-12 17:02:25-03","UEL","FUEL","16601","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Valduga, E; Gonzatti, F","2014","11","04","Zeltzer, F; Wasum, RA","1998","11","14","Brasil","Rio Grande do Sul","São Lourenço do Sul","Fazenda do Pontal, próximo à praia","-51.9782981872559","-31.3652992248535",NA,NA,NA,NA,"FUEL018705",NA,"s.n.","48842",NA,"auto","Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-10-03 10:03:28-03","UFSCar","SORO","6321","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","cf. recurvata","Aechmea cf. recurvata","(Klotzsch.) L.B. Smith","A. Korte","2010","03","29","Korte, A.; Kniess, A.","2010","02","25","Brasil","Santa Catarina","Rio do Campo","Tamanduá. Altitude: 733 m.","-50.129167","-26.908611","50°07'45,00W","26°54'31,00S",NA,NA,NA,NA,"2026",NA,"Florística IFFSC 682 (Epífita); Floresta Ombrófila Densa; Estádio Suces.: Avançado; Hábito: epífita; Habitat: interior do fragmento; Cor/Flor: lilás.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-10-03 10:03:28-03","UFSCar","SORO","7292","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch.) L.B.Sm.","A.L. de Gasper","2010","08","25","Verdi, M.; Burkhardt, B. & Klemz, G.","2010","07","02","Brasil","Santa Catarina","São Bonifácio","Rio Poncho.","-48.869722","-27.99","48°52'11W","27°59'24S","572","572",NA,NA,"5176",NA,"Florística IFFSC 198 (Epífita); Floresta Ombrófila Densa; Estádio Suces.: Avançado; Hábito: epífita; Habitat: interior do fragmento; Cor/flor: bráctea rosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-10-03 10:03:28-03","UFSCar","SORO","7318","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","T.J. Cadorin","2009","07","29","de Gasper, A.L.; Korte, A.; Cadorin, T.J. & Schmitt, J.","2009","07","29","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí - Trilha da Chuva","-49.081667","-27.0575","49°04'54,00W","27°03'27,00S","350","350",NA,NA,"2200",NA,"Coleta extra IFFSC (Epífita) ; Floresta Ombrófila Densa; Estádio Suces.:Avançado; Hábito: epífita; Habitat: mata ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-08-20 14:58:50-03","UFSC","FLOR","55573","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Mello, A.S.","2012","07","14","Pereira-Silva, G.; Mello, A.S.; et alii & Nuernberg, A.","2012","07","14","Brasil","Rio Grande do Sul","Gramado","Parque dos Pinheiros.",NA,"-29.361111","50º51'76''W","29º21'40''S","780","780","FLOR0055573",NA,"761",NA,"epífita com brácteas vermelhas",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-08-20 14:58:50-03","UFSC","FLOR","63930","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Verdi, M.","2010","11","24","Verdi, M.; Martins, E.M.; Veiga, O.N.","2010","08","19","Brasil","Santa Catarina","Bela Vista do Toldo","Local: Barreiros.","-50.495","-26.278333","50º29'42''W","26º16'42''S","807","807","FLOR0063930","FLOR0063930","5451",NA,"Hábito: epífita; Cor da flor: lilás",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-08-20 20:40:56-03","UFSC","FLOR","29281","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Waechter, J.L.","1995",NA,NA,"Martinello, C.M.; Topanotti, Z.P.","1995","09","07","Brasil","Santa Catarina","Forquilhinha","São Pedro, propriedade de C. J. Martinello.","-49.4721984863281","-28.7474994659424",NA,NA,NA,NA,"FLOR0029281",NA,"44","13054","epífita","auto",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-08-20 14:58:50-03","UFSC","FLOR","31297","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Hoeltgebaum, M.P.",NA,NA,NA,"Hoeltgebaum, M.P.","2002","09","13","Brasil","Santa Catarina","São Domingos",NA,"-52.5317001342773","-26.5580997467041",NA,NA,NA,NA,"FLOR0031297",NA,"25D","17704",NA,"auto",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2021-02-08 12:50:44-03","UFRGS","ICN","199392","S","Plantae","Bromeliaceae","Aechmea","aff. recurvata","Aechmea aff. recurvata","L.B.Sm.",NA,NA,NA,NA,"Ayub, D; Gaeta; Silverio","2012","09","28","Brasil","RS","Rio Grande","Estação Ecológica Taim","-52.504722","-32.607222","-52.504722","-32.607222",NA,NA,"ICN00038062",NA,"s.n.",NA,"CV Laveg (0829)",NA,"Monocotyledon",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"360","2021-02-08 12:50:44-03","UFRGS","ICN","161998","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Romanini, R","2018","11",NA,"Hagelund, K","1979","08","22","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"ICN00029856",NA,"13240","29956","Mato, sombra, em cima de pedra.","auto","Monocotyledon",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"361","2021-02-08 12:50:44-03","UFRGS","ICN","067383","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Romanini, R","2018",NA,NA,"Waechter, JL","1986","09","15","Brasil","RS","Rio Grande","Estação Ecológica do Taim","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"ICN00039121",NA,"2202","82892","epífito, folhas apicais vermelhas, brácteas e sépalos vermelhos, pétalos purpúreos, abundante na estação; em interior de mata turfosa","auto","Monocotyledon",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"362","2021-02-08 12:50:44-03","UFRGS","ICN","160932","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Romanini, R","2018","11",NA,"Dettke, GA; G.A.; Santos; F.S.","2008","12","16","Brasil","RS","Guaritas",NA,"-53.492222","-30.863889","-53.492222","-30.863889",NA,NA,"ICN00039150",NA,"143",NA,"com frutos; epífita",NA,"Monocotyledon",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"363","2021-02-08 12:50:44-03","UFRGS","ICN","165344","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Romanini, R","2018","10",NA,"Silva Filho, PJS","2008","08","26","Brasil","RS","Viamão","Bairro Tarumã região de entorno do Lago Tarumã.-30.069048 -51.017042","-51.016944","-30.068889","-51.016944","-30.068889",NA,NA,"ICN00039158",NA,"488",NA,"Epífita de inflorescencias avermelhadas; Interior da mata.",NA,"Monocotyledon",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"364","2021-02-08 12:50:44-03","UFRGS","ICN","191149","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Romanini, R","2018","11",NA,"Goetze, M","2012","02","02","Brasil","SC","Monte Castelo","beira da BR 116","-50.219167","-26.511944","-50.219167","-26.511944","775","775","ICN00039146",NA,"s.n.",NA,"Testemunho do projeto intitulado: Padrões filogeográficos de espécies endêmicas do subgênero Ortgiesia (Aechmea - Bromeliaceae) no Sul da Mata Atlântica: implicações evolutivas e conservacionistas; Flores com pétalas cor de rosa.; Epífi",NA,"Monocotyledon",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"365","2021-02-08 12:50:44-03","UFRGS","ICN","103798","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Romanini, R","2018","11",NA,"Fernandes, I","1991","08","06","Brasil","RS","Bagé","Casa de Pedra","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"ICN00039145",NA,"937","74087","flores rosas; em paredão","auto","Monocotyledon",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"366","2021-02-08 12:50:44-03","UFRGS","ICN","090879","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Romanini, R","2018","11",NA,"Fernandes, I","1989","11","03","Brasil","RS","Bagé","Casa de Pedra","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"ICN00039149",NA,"671","74087","sobre rocha com solo raso","auto","Monocotyledon",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"367","2021-02-08 12:50:44-03","UFRGS","ICN","092644","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Romanini, R","2018","11",NA,"Irgang, B; et al.","1984","09","25","Brasil","RS","Caçapava do Sul","Guaritas","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"ICN00039144",NA,NA,"50525","epifítica","auto","Monocotyledon",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"368","2021-02-08 12:50:44-03","UFRGS","ICN","140997","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Romanini, R","2018","11",NA,"Jurinitz, CF","2001","04","21","Brasil","RS","Camaquã","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","-51.812198638916","-30.8511009216309",NA,NA,"300","300","ICN00039142",NA,"191","49429","Hábito epifítico.; Mata.","auto","Monocotyledon",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"369","2021-02-08 12:50:44-03","UFRGS","ICN","124910","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Romanini, R","2018","11",NA,"Waechter, JL; Giongo, C","2002","01","30","Brasil","RS","Eldorado do Sul","Estação Experimental Agronômica da UFRGS Arroio dos Ratos","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,"ICN00039140",NA,"28","33687","Epífito em floresta de galeria","auto","Monocotyledon",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"370","2021-02-08 12:50:44-03","UFRGS","ICN","152266","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Romanini, R","2018","11",NA,"Dettke, GA","2007","11","27","Brasil","RS","Guaíba","Fazenda São Maximiano. 30°S 51°W","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"ICN00039147",NA,"78","28343","Epífita ou rupícola. Frequente. Frutos negros. Brácteas rosadas.; Mata e afloramentos rochosos do interior da mata.","auto","Monocotyledon",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"371","2021-02-08 12:50:44-03","UFRGS","ICN","155323","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Romanini, R","2018","10",NA,"Lima, LF","2006","07","02","Brasil","RS","Guaíba","Fazenda São Maximiano BR 116 Km 308","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"ICN00039160",NA,"s.n.","28343","Em afloramento rochoso; na sombra.","auto","Monocotyledon",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
