"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"669","2019-11-01 14:59:33-03","UnB","UB","3324","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Irwin, HS; Soderstrom, TR","5454","1964","08","22","Southern America","Brasil",NA,NA,"Tree nearly defoliated, fruit maturing black.; Spreading tree 7m x 25cm. Fruto verde-green.; .",NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Mesquita, AL","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2019-11-01 14:59:33-03","UnB","UB","38901","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Ratter, JA","4399","1980","09","12","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Barneby, R","Goiás",NA,"Ilha do Bananal. Parque Nacional do Araguaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2019-11-01 14:59:33-03","UnB","UB","39820","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Santos, E","475","2000","08","31","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Fagg, CW","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa","-47.916667","-15.95",NA,NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2019-11-01 14:59:33-03","UnB","UB","39821","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Mendonça, RC","4910","2002","09","02","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Fagg, CW","Distrito Federal","Brasília","Fazenda Água Limpa","-47.913056","-15.921389",NA,NA,NA,NA,"-47.913056","-15.921389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2019-11-01 14:59:33-03","UnB","UB","39825","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Gottsberger, GK","16170998",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Proença, CEB","Distrito Federal","Brasília","Águas Emendadas","-47.583333","-15.583333",NA,NA,NA,NA,"-47.583333","-15.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2019-11-01 14:59:33-03","UnB","UB","216990","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Muller, VR; Guimarães, MM","C2143","2018","07","18","Southern America","Brasil",NA,NA,"Cerrado sentido restrito, solo com concreções lateríticas",NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Muller, VR","Goiás","Mara Rosa",NA,"-14.1926","-49.2711",NA,NA,NA,NA,"-14.1926","-49.2711",NA,NA,"2018","07","20",NA,NA,NA,NA
"675","2019-11-01 14:59:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Goodland, R","4485","1971","04","20","Southern America","Brasil",NA,NA,"Árvore 3m de altura.; Campo cerrado",NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Proença, CEB","Distrito Federal",NA,"DF 6. 10,9km W of DF21","-47.316667","-15.483333","800","1200",NA,NA,"-47.316667","-15.483333",NA,NA,"2018",NA,NA,NA,NA,NA,NA
"676","2019-11-01 14:59:33-03","UnB","UB","39828","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Irwin, HS","7955","1965","09","04","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Mesquita, AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2019-11-01 14:59:33-03","UnB","UB","39829","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Irwin, HS","5604","1964","08","26","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Mesquita, AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2019-11-01 14:59:33-03","UnB","UB","39830","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Irwin, HS","15644","1966","05","06","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Mesquita, AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2019-11-01 14:59:33-03","UnB","UB","39831","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Irwin, HS","8262","1965","09","13","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Mesquita, AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2019-11-01 14:59:33-03","UnB","UB","88884","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Fonseca, ML","5915",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Fonseca, ML","Goiás","Colinas do Sul","Colinas do Sul, APA Pouso Alto, próximo a Fazenda Santa Maria Madalena","-48.079889","-13.770306",NA,NA,NA,NA,"-48.079889","-13.770306",NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2019-11-01 14:59:33-03","UnB","UB","93972","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Soares-Silva, LH; Farias, R; Carvalho, JA","1282","2002","02","10","Southern America","Brasil",NA,NA,"Caule áspero com placas grossas alongados, úber castanho com estrias amarelas; súber interno com seiva, vermelho; córtex marfim.; Árvore 7m; .",NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Soares-Silva, LH","Goiás","Alto Paraíso de Goiás","Camping Portal da Chapada","-47.632833","-14.164667","1164","1164",NA,NA,"-47.632833","-14.164667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2019-11-01 14:59:33-03","UnB","UB","9921","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Proença, CEB; Soares-Silva, LH; Sampaio, AB; Simon, MF","2558","2001","05","11","Southern America","Brasil",NA,NA,"Estéril.; Árvore; Mata de galeria.",NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Simon, MF","Tocantins","Mateiros","Cachoeira da Velha","-46.883333","-10.266667","469","469",NA,NA,"-46.883333","-10.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2019-11-01 14:59:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Silva, RM","IFN-6114221.10","2017","12","13","Southern America","Brasil",NA,NA,"Conglomerado MA-611. Subunidade 1. Subparcela 10. indivíduo 8. F8; Árvore; DAP em cm: 1,5; altura em m: 1,70; base reta; casca acinzentada por fora, amarelada por dentro, grossa, fissurada; Área de cerrado",NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Gomes, BM","Maranhão","Formosa da Serra Negra","Aldeia","-45.900012","-6.299998","354","354",NA,NA,"-45.900012","-6.299998",NA,NA,"2018","09","25",NA,NA,NA,NA
"684","2019-11-01 14:59:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Silva, RM","IFN-5451819","2018","07","23","Southern America","Brasil",NA,NA,"Conglomerado MA-545. Extra; Árvore; DAP em cm: 5,5; altura em m: 6,00; base reta; casca acinzentada por fora, amarelada por dentro, grossa, fissurada; Área de Floresta secundária jovem",NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Moreira, GL","Maranhão","Tuntum","Povoado Belém","-44.639741","-5.760831","231","231",NA,NA,"-44.639741","-5.760831",NA,NA,"2018","10","02",NA,NA,NA,NA
"685","2019-11-01 14:59:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Mello, TRB; Albernaz, LC; Schulte, HL; Magalhães, NMG","s.n.","2018","12","13","Southern America","Brasil",NA,NA,"Árvore , até 8 m de altura e 20 cm de DAP. Casca muito espessa; ritidoma cinzento, consistente, com sulcos largos; casca interna avermelha na camada externa, branca na interna. Madeira moderadamente pesada; cerne marrom, uniforme ou listrado. Folhas",NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Bustamante, MMC","Distrito Federal","Brasília","Próximo à Penitenciária Federal de Brasília","-47.872222","-15.925556",NA,NA,NA,NA,"-47.872222","-15.925556",NA,NA,"2018","12","13",NA,NA,NA,NA
"686","2020-07-29 09:04:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Projeto Barcode Cerrado; Faria, JEQ; Vasconcelos, TNC; Mattos, GAFF; Farinasso, HC","RBS 5_66","2019","11","02","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Arbusto, ca. 1m. Estéril; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.",NA,"Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.875278","-15.956944",NA,NA,NA,NA,"-47.875278","-15.956944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2019-11-01 14:59:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Gomes, MS","IFN-2691092.1","2017","07","04","Southern America","Brasil",NA,NA,"Conglomerado PI_269. Subunidade 2. Subparcela 1. Indivíduo 2.&nf;F6 - Medições na subunidade completa; Árvore 5,4m, DAP 22,7. Base reta. Casca de cor externa cinza/preta/areia, cor interna rosa claro, espessura externa grossa e do tipo f","UB0128163","Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Faria, JEQ","Piauí","Landri Sales",NA,"-43.92","-7.379972",NA,NA,"UB0128163",NA,"-43.92","-7.379972",NA,NA,"2017","08","07",NA,NA,NA,NA
"688","2019-11-01 14:59:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Silva, RM","IFN-8101868","2018","07","12","Southern America","Brasil",NA,NA,"Conglomerado MA-810. Extra; Árvore; base reta; Área de cerrado com terreno acidentado",NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Faria, JEQ; Antar, GM","Maranhão","Alto Parnaíba",NA,"-46.079083","-8.999956",NA,NA,NA,NA,"-46.079083","-8.999956",NA,NA,"2018","10","02",NA,NA,NA,NA
"689","2019-11-01 14:59:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Konopczyk, RMG","IFN-5123911.2","2017","07","24","Southern America","Brasil",NA,NA,"Inventário Florestal Nacional (IFN). Conglomerado MA_512. Subunidade 1. Subparcela 2. Indivíduo 6.&nf;F6 - Medições na subunidade completa; Árvore 7m, DAP 10,6cm. Base do tipo reta. Casca de cor externa cinza e interna vermelha, espessur","UB0128975","Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Faria, JEQ","Maranhão","Grajaú",NA,"-46.26","-5.58",NA,NA,NA,NA,"-46.26","-5.58",NA,NA,"2017","10","06",NA,NA,NA,NA
"690","2020-09-30 10:51:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Silva, G","IFN-167115503.1","2018","06","27","Southern America","Brasil",NA,NA,"Conglomerado MT-1671. Subunidade 3. Subparcela 10. Indivíduo 41. F6; Árvore, 4m de altura, DAP 11,6cm. Base reta. Casca cor externa marrom, cor interna branca, grossa, fissurada, odor do corte vagem; Cerrado ralo, solo pedregoso",NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Faria, JEQ","Mato Grosso","Planalto da Serra",NA,"-54.72","-14.58",NA,NA,NA,NA,"-54.72","-14.58",NA,NA,"2018","08","02",NA,NA,NA,NA
"691","2020-07-29 09:04:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Faria, JEQ; Vasconcelos, TNC","9615","2019","08","30","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey). Amostra em sílica; Árvore, ca. 3,5m. Caule acinzentado corticoso estriado. Botão floral verde. Amostra em silica; Campo sujo",NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Proença, CEB","Distrito Federal","Brasília","recor IBGE, próximo a entrada","-47.871667","-15.951389",NA,NA,NA,NA,"-47.871667","-15.951389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2021-03-16 09:43:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Faria, JEQ","10702","2020","10","22","Southern America","Brasil",NA,NA,"Árvore ca. 6 m de altura, caule corticoso profundamente fissurado, botões florais verdes e flores cremes; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Faria, JEQ","Goiás","Alto Horizonte","Região da Sururuca, fazenda Cajás, proprietário sr. Jair Eustáquio","-49.295556","-14.196389","385","385",NA,NA,"-49.295556","-14.196389",NA,NA,"2020","10",NA,NA,NA,NA,NA
"693","2020-07-29 09:04:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Projeto Barcode Cerrado; Proença, CEB; Pinheiro, JDS; Norrana, K; Farinasso, HC","RBS 6_25","2019","12","11","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Árvore, ca.3m. Estéril; Cerrado denso. Latossolo vermelho amarelo arenoso",NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.",NA,"Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.885278","-15.956667",NA,NA,NA,NA,"-47.885278","-15.956667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2020-07-29 09:04:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Projeto Barcode Cerrado; Proença, CEB; Souza, AFM; Farinasso, RC; Farinasso, HC","RBS 8_46","2019","12","18","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Árvore, ca. 2m; Cerrado denso. Latossolo",NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.",NA,"Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.865556","-15.939722",NA,NA,NA,NA,"-47.865556","-15.939722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2019-11-01 14:59:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Konopczyk, RMG","IFN-385-O4893.5","2017","08","03","Southern America","Brasil",NA,NA,"Conglomerado MA-385_O. Subunidade 3. Subparcela 5. indivíduo 30. F6; Árvore; DAP em cm: 24,2; altura em m: 8,60; base reta; casca cinza por fora, vermelha por dentro,grossa, fissurada; igual individuo 1_10_31 (ma 385)",NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Faria, JEQ","Maranhão","Caxias","Riachão","-43.424987","-4.815007","125","125",NA,NA,"-43.424987","-4.815007",NA,NA,"2017","09","21",NA,NA,NA,NA
"696","2019-11-01 14:59:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Konopczyk, RMG","IFN-3854893.5","2017","08","04","Southern America","Brasil",NA,NA,"Conglomerado MA_385-0. Subunidade 3. Subparcela 5. Indivíduo 30.&nf;F6 - Medições na subunidade completa; Planta 8,6m, DAP 24,2. Base do tipo reta. Casca de cor externa cinza e interna vermelha, espessura externa grossa, tipo fissurada","UB0128490","Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Faria, JEQ","Maranhão","Caxias",NA,"-43.425","-4.815",NA,NA,NA,NA,"-43.425","-4.815",NA,NA,"2017","09","21",NA,NA,NA,NA
"697","2020-09-30 10:51:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Norrana, K","108","2019","09","16","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE; Árvore, ca. 5m; Campo sujo",NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.",NA,"Distrito Federal","Brasília","Reserva Ecológica do IBGE (Parcelas projeto Fogo)","-47.870278","-15.951667",NA,NA,NA,NA,"-47.870278","-15.951667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2019-11-01 14:59:33-03","UnB","UB","11751","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Lima, JCM","137","2003","09","11","Southern America","Brasil",NA,NA,"Árvore 4m; .",NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Lima, JCM","Distrito Federal","Brasília","Área verde do lote 01 da Quadra 14 SMPW","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"699","2019-11-01 14:59:33-03","UnB","UB","39827","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Heringer, EP","9004","1962",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Mesquita, AL","Distrito Federal","Brasília","Plano Piloto","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"700","2019-11-01 14:59:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Dias, AFV; Equipe 1","125","2016","03","21","Southern America","Brasil",NA,NA,"P25 L1; Árvore 3,7m; Cerrado s.s",NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.",NA,"Goiás","Santa Terezinha de Goiás",NA,"-49.7061004638672","-14.438099861145",NA,NA,NA,NA,NA,NA,"56436","auto",NA,NA,NA,NA,NA,NA,NA
"701","2019-11-01 14:59:33-03","UnB","UB","182893","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Amorim Neto, L","958","1999","09","19","Southern America","Brasil",NA,NA,"Pouco visitada por abelhas; Arbusto, deca. de 4,5m de alt. Folhas compostas bipinada, glabra. Inflorescências em panículas de capítulos. Flores esbranquiçadas fraco odor.; Margem da estrada. Cerradão.",NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Amorim Neto, L","Mato Grosso","Chapada dos Guimarães","APM - UHE - Manso.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,NA,"107042","auto","1999",NA,NA,NA,NA,NA,NA
"702","2019-11-01 14:59:33-03","UnB","UB","128818","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Heringer, EP","6585","1958","10","15","Southern America","Brasil",NA,NA,"Frutos comestíveis pelos animais silvestres.; Árvore.",NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Mesquita, AL","Minas Gerais","Paraopeba",NA,"-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,"26090","auto","1983",NA,NA,NA,NA,NA,NA
"703","2019-11-01 14:59:33-03","UnB","UB","128816","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Heringer, EP","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,"Flores por dentro cremes. Frutos alimento de mamíferos.; Árvore 6m.",NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Mesquita, AL","Minas Gerais","Paraopeba",NA,"-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,"26090","auto","1983",NA,NA,NA,NA,NA,NA
"704","2019-11-01 14:59:33-03","UnB","UB","128821","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Heringer, EP","3585A","1954","08","18","Southern America","Brasil",NA,NA,"Frutos alimentos para mamíferos.; Árvore 6m.; Chapada",NA,"Dicotyledoneae",NA,"(Mart.) J.F. Macbr.","Mesquita, AL","Minas Gerais","Paraopeba","Horto Florestal de Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,"26090","auto","1983",NA,NA,NA,NA,NA,NA
"705","2019-10-03 10:03:43-03","UFSCar","SORO","1004","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Viani, R.A.G.; et al.","281","2002","08","27",NA,"Brasil",NA,NA,"Árvore de 4 m., Cerrado sensu strictu.",NA,NA,NA,"(Mart.) J.F. Macbr.",NA,"São Paulo","Igarapava","Fazenda Malvina","-47.7400016784668","-20.0300006866455",NA,NA,NA,NA,NA,NA,"23637","auto",NA,NA,NA,NA,NA,NA,NA
"706","2019-10-03 10:03:43-03","UFSCar","SORO","1001","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Savassi - Coutinho, A.P.; Oliveira, A.C.P.; Castanho, C.","718","2002","10","14",NA,"Brasil",NA,NA,"Árvore; ca . De 5m de altura, flores brancas",NA,NA,NA,"(Mart.) J.F. Macbr.",NA,"São Paulo","Assis","Estação ecoloógica de Assis, Parcela Permanente do Biota, Cerradão","-50.366667","-22.583333",NA,NA,NA,NA,"50°22'W","22°35'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2019-05-06 11:57:42-03","UFU","HUFU","41154","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Proença, C.; Harris, S.A.","2657","2003","08","21",NA,"Brasil",NA,NA,"Árvore, ca. 3m x 15 cm. Folhas novas verde claro (toda a copa), glândulas peciolares e estípulas verde claras, botões verde claros, casca corticenta, profundamente fissurada e gretada.; Cerrado sensu strictu com afloramentos rochoso","HUFU00008877",NA,NA,"(Mart.) J.F.Macbr.","Proença, C.","Distrito Federal","Brasília","Entre o córrego Pipiripau e Formosa GO","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto","2003","08","21",NA,NA,NA,NA
"708","2019-05-06 11:57:42-03","UFU","HUFU","50748","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Bordon, N.","s.n.","2007","08","28",NA,"Brasil",NA,NA,NA,"HUFU00008874",NA,NA,"(Mart.) J.F.Macbr.",NA,"Minas Gerais","Araguari","Fazenda Campo Alegre","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"709","2019-05-06 11:57:42-03","UFU","HUFU","48257","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S.; Castro, W.S. & Oliveira, A.L.F.","4534","2007","05","24",NA,"Brasil",NA,NA,"Arbóreo, ca. 2,7 m. Frutos imaturos verdes pilosos.; Cerrado rupestre.","HUFU00040348",NA,NA,"(Mart.) J.F.Macbr.","Romero, R.","Minas Gerais","Capitólio","Região de Furnas, Estrada para cachoeira Feixo da Serra.","-46.0499992370605","-20.6152992248535",NA,NA,"HUFU00040348",NA,NA,NA,"29474","auto","2007","12",NA,NA,NA,NA,NA
"710","2019-05-06 11:57:42-03","UFU","HUFU","52543","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Rosa, P.O.; Sousa, K.M.O.; Silva, L.O.; Cunha, M.J.R. & Carvalho, M.S.","1107","2008","09","23",NA,"Brasil",NA,NA,"Árvore, ca. 3,0 m. Cálice e corola verdes.; Campo rupestre.","HUFU00008868",NA,NA,"(Mart.) J.F.Macbr.",NA,"Minas Gerais","Diamantina","Estrada Gouveia - Curvelo, Cerca de 15 km de Gouveia.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"711","2019-05-06 11:57:42-03","UFU","HUFU","12940","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Romero, R.; Nakajima, J.N.","3577","1996","09","20",NA,"Brasil",NA,NA,"Árvore ca. 3m. Cálice verde. Corola e estames brancos.; Cerrado.","HUFU00040347",NA,NA,"(Mart.) J.F.Macbr.","Garcia, F.C.P.","Minas Gerais","Sacramento","Parque Nacional da Serra da Canastra, Retiro de captação de água, Guarita de Sacramento.","-47.439998626709","-19.8652992248535",NA,NA,"HUFU00040347",NA,NA,NA,"69737","auto","2003",NA,NA,NA,NA,NA,NA
"712","2019-05-06 11:57:42-03","UFU","HUFU","55460","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Marques, D.; Versiane, A.F.A.; Rocha, G.P.E. & Hemsing, P.K.B.","10","2009","07","23",NA,"Brasil",NA,NA,"Árvore, ca. 3,5 m. Cálice verde e corola branca.; Cerrado.","HUFU00008878",NA,NA,"(Mart.) J.F.Macbr.","Rocha, G.P.E.","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Trilha da cachoeirinha. Beira da estrada.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"58223","auto","2009","08","28",NA,NA,NA,NA
"713","2019-05-06 11:57:42-03","UFU","HUFU","59076","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Marques, D.; Rocha, G.P.E.","132","2010","11","06",NA,"Brasil",NA,NA,"Árvore, 4,0 m. Folíolos 10-11, cálice verde, corola bege, estames brancos, frutos cinza.; Cerrado.","HUFU00008879",NA,NA,"(Mart.) J.F.Macbr.",NA,"Minas Gerais","Uberlândia","Estação Ecológica do Panga, Trilha dos Mourões.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
