"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","individualCount","continentOcean","preparationType","barcode","imagecode","infraspecificEpithet","typeStatus","class","fieldNumber","relatedCatalogItem","sex"
"373","2020-09-12 05:00:02-03","US","US","1662859","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.",NA,NA,NA,NA,"R. M. King & L. E. Bishop","5164","1981","1","18","Brazil","Minas Gerais",NA,"10 Km S of Diamantina from road to 8 Km W",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US01328602","US01328602_01",NA,NA,"Monocotyledonae",NA,NA,NA
"374","2020-09-12 05:00:02-03","US","US","293689","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"G. Hatschbach",NA,"1972","1","18","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó, Fda. palmeira","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,NA,NA,"auto","1","South America - Neotropics",NA,"US01328577","US01328577_01",NA,NA,"Monocotyledonae",NA,NA,NA
"375","2020-09-12 05:00:02-03","US","US","3472921","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","458","1968","2","22","Brazil","Minas Gerais",NA,"Vacaria, summit of Serra do Cipó, km 145 (ca. 170 km N of Belo Horizonte)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US01328580","US01328580_01",NA,NA,"Monocotyledonae",NA,NA,NA
"376","2020-09-12 05:00:02-03","US","US","920216","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"W. Anderson, M. T. Stieber & J. H. Kirkbride","340","1972","2","18","Brazil","Minas Gerais",NA,"Serra do Cipó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US01328574","US01328574_01",NA,NA,"Monocotyledonae",NA,NA,NA
"377","2020-09-12 05:00:02-03","US","US","3240212","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"A. B. Joly & N. L. Menezes","57978","1969","3","10","Brazil","Minas Gerais",NA,"Serra do Cipó, km 127",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US01328571","US01328571_01",NA,NA,"Monocotyledonae",NA,NA,NA
"378","2020-09-12 05:00:02-03","US","US","2993517","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"N. L. Menezes & I. Sazima","7024","1969","7","4","Brazil","Minas Gerais",NA,"km 132, Estarad Chapéu-de-Sol-Conceição, Serra do Cipó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US01328568","US01328568_01",NA,NA,"Monocotyledonae",NA,NA,NA
"379","2020-09-12 05:00:02-03","US","US","3594522","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"M. Sazima","479","1974","2","6","Brazil","Minas Gerais","Jaboticatubas","Estrada de Vespasiano da Conceição do Mato Dentro - km 132.","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,NA,NA,"auto","1","South America - Neotropics",NA,"US01328578","US01328578_01",NA,NA,"Monocotyledonae",NA,NA,NA
"380","2020-09-12 05:00:02-03","US","US","2868402","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"N. L. Menezes","24713","1971","12","9","Brazil","Minas Gerais",NA,"km 138, lado direito da estrada Lagoa Santa - Conceição do Mato Dentro, Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US01328569","US01328569_01",NA,NA,"Monocotyledonae",NA,NA,NA
"381","2020-09-12 05:00:02-03","US","US","2684804","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","52272","1968","2","19","Brazil","Minas Gerais",NA,"Serra do Cipó, Km 135 ( Ca. 150 Km N of Belo Horizonte)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US01328579","US01328579_01",NA,NA,"Monocotyledonae",NA,NA,NA
"382","2020-09-12 05:00:02-03","US","US","3027424","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","728","1968","2","14","Brazil","Minas Gerais",NA,"Serra do Cipó, km 120 (145km N. of Belo Horizonte).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US01328576","US01328576_01",NA,NA,"Monocotyledonae",NA,NA,NA
"383","2020-09-12 05:00:02-03","US","US","3276326","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"N. L. Menezes","681","1970","6","6","Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó, km 141 da estrada Lagoa Santa-Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto","1","South America - Neotropics",NA,"US01328575","US01328575_01",NA,NA,"Monocotyledonae",NA,NA,NA
"384","2020-09-12 05:00:02-03","US","US","1443735","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"N. L. Menezes & I. Sazima",NA,"1969","7","4","Brazil","Minas Gerais",NA,"Km 132, Estr. Ilh. de Sol, Conceição-Cipó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US01328570","US01328570_01",NA,NA,"Monocotyledonae",NA,NA,NA
"385","2020-09-12 05:00:02-03","US","US","3313587","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"W. R. Anderson, M. T. Stieber & J. H. Kirkbride","20367","1972","2","18","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Serra do Cipó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US01328573","US01328573_01",NA,NA,"Monocotyledonae",NA,NA,NA
"386","2020-09-12 05:00:02-03","US","US","2630139","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"L. Smith, E. S. Ayensu & G. Hatschbach","2642","1972","1","18","Brazil","Minas Gerais",NA,"14 Km north of Palacios",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US01328572","US01328572_01",NA,NA,"Monocotyledonae",NA,NA,NA
"387","2020-09-02 16:40:21-03","Cenargen","CEN","87963","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","R. Mello-Silva","2018","05",NA,"Denise Navia","11","2011","08","13","Brasil","MG","SANTANA DO RIACHO","Estrada MG 10, na altura de desvio da pista que vai ao Morro do Pilar.","-43.484444","-19.22","-43.484444","-19.22",NA,"1290","1290","Flores pequenas. Código de coleta Sci 2. Doação Projeto Levantamento Ácaros Fitófagos e Predadores nos Biomas do Brasil.",NA,"1",NA,"Exsicatas","CEN00087963","CEN00087963",NA,NA,NA,NA,NA,NA
"388","2021-03-15 18:30:17-03","USP","SPF","210971","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Zappi, DC","2011","01",NA,"Mello-Silva, R","3400","2011","03","22","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, ao sul do Rio de Pedras, Propriedade do Sr João Carrinho","-43.788116","-19.048156","-43.788116","-19.048156",NA,"1008","1008","Plantas ramificadas 1 m alt., flores alvas com base das pétalas arroxeada, pétalas reflexas, anteras e estigma amarelos; Cerrado rupestre perto de curso d'água",NA,NA,NA,NA,"SPF00210971",NA,NA,NA,NA,NA,NA,NA
"389","2019-11-13 11:32:36-03","USP","SPF","178163","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R","2007","08",NA,"Zappi, DC","770","2007","02","16","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Fazenda Toucan Cipó. Estrada para a captação.","-43.761944","-19.008056","-43.761944","-19.008056",NA,"720","780",NA,NA,NA,NA,NA,"SPF00178163",NA,NA,NA,NA,NA,NA,NA
"390","2019-11-13 11:32:36-03","USP","SPF","178165","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R","2007","08",NA,"Zappi, DC","819","2007","02","19","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Estrada S. José da Cachoeira-Inhame, trilha da Senhorinha.","-43.763056","-19","-43.763056","-19",NA,"1500","1500",NA,NA,NA,NA,NA,"SPF00178165",NA,NA,NA,NA,NA,NA,NA
"391","2021-03-15 18:30:17-03","USP","SPF","209351","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Antar, GM","2012","10",NA,"Antar, GM; Antar, HP","92","2012","09","03","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rodovia MG 010, Santana do Riacho-Conceição do Mato Dentro. Km 121. Próximo à estátua do velho Juca.","-43.554722","-19.253333","-43.554722","-19.253333",NA,"1200","1200","Erva ca. 25 cm alt. Hipanto esverdeado, tépalas arroxeadas, sendo a nervura de um roxo mais intenso. Estames e estilete amarelados. Fruto imaturo esverdeados.",NA,NA,NA,NA,"SPF00209351",NA,NA,NA,NA,NA,NA,NA
"392","2021-03-15 18:30:17-03","USP","SPF","210996","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R","2010","11",NA,"Zappi, DC","2396","2009","11","16","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Subida do João Carrinho, alto da serra","-43.738892","-19.048022","-43.738892","-19.048022",NA,"1089","1089","Plantas 30-100 cm, muito ramificadas, pétalas reflexas com base vinácea e ápice alvo, anteras amarelas; Beira de riacho.",NA,NA,NA,NA,"SPF00210996",NA,NA,NA,NA,NA,NA,NA
"393","2021-03-15 18:30:17-03","USP","SPF","211002","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Zappi, DC","2011","08",NA,"Zappi, DC","1579","2009","02","25","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Trilha do João Carrinho.","-43.737325","-19.048652","-43.737325","-19.048652",NA,"1000","1000","Plantas ramificadas, 50-100 cm alt., folhas glaucas, frutos castanho-claros, brilhantes, lisos.; Campo rupestre, entre rochas areníticas, em solo arenoso.",NA,NA,NA,NA,"SPF00211002",NA,NA,NA,NA,NA,NA,NA
"394","2021-03-15 18:30:17-03","USP","SPF","211021","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R","2009","03",NA,"Zappi, DC","1854","2009","03","08","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Trilha da Senhorinha, primeiro platô.","-43.758371","-18.962842","-43.758371","-18.962842",NA,"1081","1081","Erva 40 cm alt., caules vernicosos castanhos, frutos glandulosos secos.; Campo com areia branca.",NA,NA,NA,NA,"SPF00211021",NA,NA,NA,NA,NA,NA,NA
"395","2021-03-15 18:30:17-03","USP","SPF","211041","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R","2009","03",NA,"Zappi, DC","1928","2009","03","09","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Trilha da Senhorinha, primeiro platô.","-43.74941","-18.942663","-43.74941","-18.942663",NA,"1305","1305","Touceiras 40 cm alt., folhas vernicosas, botões arroxeados, tépalas alvo-rosadas, estames e estigma amarelos.; Campo com solo arenoso.",NA,NA,NA,NA,"SPF00211041",NA,NA,NA,NA,NA,NA,NA
"396","2019-11-13 11:32:36-03","USP","SPF","228879","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R","2017","05",NA,"Snack, C","658","2011","10","13","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.516944","-19.2228","-43.516944","-19.2228",NA,"1328","1328",NA,NA,NA,NA,NA,"SPF00228879",NA,NA,NA,NA,NA,NA,NA
"397","2021-03-15 18:30:17-03","USP","SPF","218631","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R",NA,NA,NA,"Pena, MA","710","2008","01","22","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 108 da rodovia MG 010, lado direito, sentido Morro do Pilar.","-43.587778","-19.289444","-43.587778","-19.289444",NA,"1206","1206","Erva. Cálice verde com pontuações negras. Corola branca. Filetes brancos. Anteras ocres. Estigma amarelo. Botão alvo-esverdeado.",NA,NA,NA,NA,"SPF00218631",NA,NA,NA,NA,NA,NA,NA
"398","2019-11-13 11:32:36-03","USP","SPF","218635","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R",NA,NA,NA,"Pena, MA","784","2008","03","11","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 118 da rodovia MG 010, lado direito, sentido Morro do Pilar. Próximo à estátua do Juquinha.","-43.551944","-19.261111","-43.551944","-19.261111",NA,"1370","1370",NA,NA,NA,NA,NA,"SPF00218635",NA,NA,NA,NA,NA,NA,NA
"399","2021-03-15 18:30:17-03","USP","SPF","218637","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R","2009",NA,NA,"Pena, MA","637","2008","01","21","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 118 da rodovia MG 010. Próximo à estátua do Juquinha.","-43.550556","-19.261389","-43.550556","-19.261389",NA,"1326","1326","Erva. Escapo castanho. Receptáculo verde com pontuações negras. Tépalas roxas na base e mais claras no ápice. Filetes roxos. Anteras amarelas. Estilete verde alvo.",NA,NA,NA,NA,"SPF00218637",NA,NA,NA,NA,NA,NA,NA
"400","2021-03-15 18:30:17-03","USP","SPF","218639","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R",NA,NA,NA,"Pena, MA","576","2007","09","08","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 113 da rodovia MG 010, lado direito, sentido Morro do Pilar. Próximo à Pedra do Elefante.","-43.560833","-19.456389","-43.560833","-19.456389",NA,"1226","1226","Flor lilás. Pedicelo e sépalas verdes.",NA,NA,NA,NA,"SPF00218639",NA,NA,NA,NA,NA,NA,NA
"401","2019-11-13 11:32:36-03","USP","SPF","228824","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R","2017","05",NA,"Delfini-Feliciano, C","381","2012","05","11","Brasil","Minas Gerais","Serro","Monumento Natural Estadual Várzea do Lajeado e Ser","-43.841222","-18.788333","-43.841222","-18.788333",NA,"1095","1095",NA,NA,NA,NA,NA,"SPF00228824",NA,NA,NA,NA,NA,NA,NA
"402","2019-11-13 11:32:36-03","USP","SPF","228817","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R","2017","05",NA,"Verdi, M","6902","2014","02","12","Brasil","Minas Gerais","Serro","Monumento Natural Estadual Várzea do Lajeado e Ser","-43.488611","-18.471944","-43.488611","-18.471944",NA,"1068","1068",NA,NA,NA,NA,NA,"SPF00228817",NA,NA,NA,NA,NA,NA,NA
"403","2019-11-13 11:32:36-03","USP","SPF","228818","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Ferreira Jr, CA","2014","02","26","Verdi, M","6817","2014","02","11","Brasil","Minas Gerais","Diamantina",NA,"-43.762778","-18.284167","-43.762778","-18.284167",NA,"1243","1243",NA,NA,NA,NA,NA,"SPF00228818",NA,NA,NA,NA,NA,NA,NA
"404","2019-11-13 11:32:36-03","USP","SPF","228843","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R","2017","05",NA,"Verdi, M","6934","2014","02","12","Brasil","Minas Gerais","Serro","Monumento Natural Estadual Várzea do Lajeado e Ser","-43.490278","-18.470278","-43.490278","-18.470278",NA,"1083","1083",NA,NA,NA,NA,NA,"SPF00228843",NA,NA,NA,NA,NA,NA,NA
"405","2019-11-13 11:32:36-03","USP","SPF","228853","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R","2017","05",NA,"Costa, FN","1293","2010","04","23","Brasil","Minas Gerais","Serro","Capivari","-43.368636","-18.390286","-43.368636","-18.390286",NA,"1362","1362",NA,NA,NA,NA,NA,"SPF00228853",NA,NA,NA,NA,NA,NA,NA
"406","2019-11-13 11:32:36-03","USP","SPF","228804","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R","2015","12",NA,"Gibbs, PE","s.n.","1977","05","17","Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,NA,"auto",NA,NA,NA,"SPF00228804",NA,NA,NA,NA,NA,NA,NA
"407","2019-11-13 11:32:36-03","USP","SPF","215404","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R","2012",NA,NA,"Alcantara, SF","14","2011","05","19","Brasil","Minas Gerais","Diamantina","Biribiri","-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,NA,"auto",NA,NA,NA,"SPF00215404",NA,NA,NA,NA,NA,NA,NA
"408","2019-11-13 11:32:36-03","USP","SPF","228107","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R","2015","12",NA,"Abreu, ME","s.n.","2000","04","26","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó","-44.043098449707","-19.0060997009277",NA,NA,"43251",NA,NA,NA,"auto",NA,NA,NA,"SPF00228107",NA,NA,NA,NA,NA,NA,NA
"409","2019-11-13 11:32:36-03","USP","SPF","228096","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R","2015","12",NA,"Ferreira Jr, CA","1163","2013","07","27","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó","-44.043098449707","-19.0060997009277",NA,NA,"43251","815","815","Coor: 0630696 / 7898096 UTM","auto",NA,NA,NA,"SPF00228096",NA,NA,NA,NA,NA,NA,NA
"410","2019-11-13 11:32:36-03","USP","SPF","228925","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R","2015","12",NA,"Ferreira Jr, CA","830","2012","11","28","Brasil","Minas Gerais","Santana do Riacho","RPPN Brumas do Espinhaço","-43.7144012451172","-19.1688995361328",NA,NA,"26557","1236","1236",NA,"auto",NA,NA,NA,"SPF00228925",NA,NA,NA,NA,NA,NA,NA
"411","2019-11-13 11:32:36-03","USP","SPF","228922","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R","2015","12",NA,"Ferreira Jr, CA","913","2013","01","29","Brasil","Minas Gerais","Santana do Riacho","RPPN Brumas do Espinhaço","-43.7144012451172","-19.1688995361328",NA,NA,"26557","1355","1355",NA,"auto",NA,NA,NA,"SPF00228922",NA,NA,NA,NA,NA,NA,NA
"412","2019-11-13 11:32:36-03","USP","SPF","228921","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R","2015","12",NA,"Ferreira Jr, CA","939","2013","01","31","Brasil","Minas Gerais","Santana do Riacho","RPPN Brumas do Espinhaço","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto",NA,NA,NA,"SPF00228921",NA,NA,NA,NA,NA,NA,NA
"413","2019-11-13 11:32:36-03","USP","SPF","228899","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R","2015","12",NA,"Ferreira Jr, CA","932","2013","01","30","Brasil","Minas Gerais","Santana do Riacho","RPPN Brumas do Espinhaço","-43.7144012451172","-19.1688995361328",NA,NA,"26557","1223","1223",NA,"auto",NA,NA,NA,"SPF00228899",NA,NA,NA,NA,NA,NA,NA
"414","2019-11-13 11:32:36-03","USP","SPF","228891","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R","2015","12",NA,"Ferreira Jr, CA","461","2012","05","16","Brasil","Minas Gerais","Santana do Riacho","RPPN Brumas do Espinhaço","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto",NA,NA,NA,"SPF00228891",NA,NA,NA,NA,NA,NA,NA
"415","2021-03-15 18:30:17-03","USP","SPF","218645","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard","Mello-Silva, R","2009",NA,NA,"Pena, MA","27B","2008","03","11","Brasil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, afloramento das velózias gigantes.","-43.510556","-19.246944","-43.510556","-19.246944",NA,"1265","1265","Arborescente. Frutos secos.",NA,NA,NA,NA,"SPF00218645",NA,NA,NA,NA,NA,NA,NA
"416","2019-10-07 09:20:32-03","UEFS","HUEFS","134650","PreservedSpecimen","Plantae","Angiospermae","Pandanales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard","R.Mello-Silva","1992","09",NA,"Pinto, G.C.P.","90","1982","05","21","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, MG-010.","-43.625","-19.341667","43W37'30''","19S20'30''",NA,"1300","1300",NA,NA,NA,NA,NA,"HUEFS0134650","HUEFS0134650",NA,NA,"Lilianae",NA,NA,NA
"417","2019-10-07 09:20:32-03","UEFS","HUEFS","76693","PreservedSpecimen","Plantae","Angiospermae","Pandanales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"Souza, V.C.","28617","2002","02","28","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Rodovia Belo Horizonte - Conceição do Mato Dentro, km 119. Fazenda Cachoeira da Capivara.","-43.544722","-19.249444","43W32'41''","19S14'58''",NA,"1300","1300","Campo rupestre com campo arenoso adjacente.",NA,NA,NA,NA,"HUEFS0076693","HUEFS0076693",NA,NA,"Lilianae",NA,NA,NA
"418","2019-09-04 19:53:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides",NA,NA,NA,NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Type [status unknown]","Monocotyledoneae",NA,NA,NA
"419","2019-09-04 19:24:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala",NA,NA,NA,NA,NA,"G. Gardner","5230",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Type [status unknown]","Monocotyledoneae",NA,NA,NA
"420","2020-04-29 16:30:35-03","UFVJM","HDJF","5842","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.",NA,NA,NA,NA,"Machado, ELM; Otoni, TJO","12","2018","11","19","Brasil","Minas Gerais","Datas",NA,"-43.684444","-18.508333","-43.684444","-18.508333",NA,"1150","1150",NA,NA,NA,"Southern America",NA,"HDJF005842",NA,NA,NA,NA,NA,NA,NA
"421","2020-07-23 12:24:08-03","CEPLAC","CEPEC","42195","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala",NA,"R. de Mello-Silva",NA,NA,NA,"G. C. P. Pinto","90","1982","05","21","Brasil","Minas Gerais","santana do riacho","Serra do Cipo, MG-010.","-43.616667","-19.333333","43W37'0","19S20'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/02/1988",NA
"422","2020-11-19 14:06:35-03","Unimontes","MCMG","4473","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart.",NA,NA,NA,NA,"Nayara Motta |",NA,NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Quadrante16Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
