"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber"
"51","2020-02-08 09:46:50-03","NBC","NL-BOTANY","L.1059655","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1967","03","18","Brazil","Paraná",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1059655 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1059655","NL-L1059655",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw14227",NA,NA,NA
"52","2020-02-08 09:46:50-03","NBC","NL-BOTANY","L.2120995","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.",NA,NA,NA,NA,"Pedersen TM",NA,"1976","11","11","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2120995 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2120995","NL-L2120995","Plantas brasilienses. Rio Grande do Sul, mun. Pinheiro Machado: Coxilho de Madeira.",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"53","2020-02-08 09:46:50-03","NBC","NL-BOTANY","L.2120996","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.",NA,NA,NA,NA,"Pedersen TM",NA,"1969","10","10","Argentina",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2120996 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2120996","NL-L2120996","Plantae Argentinae. Woodland along the Garabi. Estancia,,Garruchos''. Dep. Santo Tomé. Prov. Corrientes.",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"54","2020-02-08 09:46:50-03","NBC","NL-BOTANY","L.3784037","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.",NA,NA,NA,NA,"Pedersen TM",NA,"1984","02","28","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3784037 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3784037","NL-L3784037","Plantas brasilienses. Santa Catarina, mun. Mondai: S. Capela.",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"55","2020-02-08 09:46:50-03","NBC","NL-BOTANY","L.3784045","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.",NA,NA,NA,NA,"Hagelund K",NA,"1982","10","06","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3784045 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3784045","NL-L3784045","Fazenda Faxinal - Arrolo dos Ratos - RS - Brasil.",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"56","2020-02-08 09:46:50-03","NBC","NL-BOTANY","U 0076445","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1967","03","18","Brazil","Paraná",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200076445 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0076445",NA,NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw14227",NA,NA,NA
"57","2020-02-08 09:46:50-03","NBC","NL-BOTANY","U.1275812","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1967","03","18","Brazil","Paraná",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1275812 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1275812","NL-U1275812",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0106151",NA,NA,NA
"58","2020-02-08 09:46:50-03","NBC","NL-BOTANY","U.1275813","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.",NA,NA,NA,NA,"Bornmüller A",NA,"1905","09","05","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1275813 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1275813","NL-U1275813",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0106152",NA,NA,NA
"59","2020-02-08 09:46:50-03","NBC","NL-BOTANY","WAG.1930599","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.",NA,NA,NA,NA,"Hatschbach GG; Silva JM",NA,"1987","10","05","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1930599 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1930599","NL-WAG1930599","Poço Frio (mun. Pien) Paraná.",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"60","2020-02-08 09:46:50-03","NBC","NL-BOTANY","WAG.1930600","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.",NA,NA,NA,NA,"Hatschbach GG; Souza A",NA,"1986","11","28","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1930600 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1930600","NL-WAG1930600","Rod. BR-277, rio dos Papagaios (mun. Palmeira) Paraná.",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"61","2020-11-04 11:07:11-03","ESALQ","ESA","80808","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Amaral Jr., A. & Mendonça, J.O.",NA,NA,NA,"Francisco, E.M. et al.",NA,"1999","11","19","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,"ESA080808","ESA080808",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"62","2020-11-04 11:07:11-03","ESALQ","ESA","86628","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Amaral Jr., A. & Mendonça, J.O.","2004","04","27","Silva, J.M.; Lucas, E.; Mazine, F.F.","3778.0","2003","10","27","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,"ESA086628","ESA086628",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"63","2019-12-19 08:15:17-03","FPS","FPS","1734","MachineObservation","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Schwirkowski, P.","2011","10","16","Schwirkowski, P.",NA,"2011","10","21","Brasil","Santa Catarina","São Bento do Sul","-49.460741","-26.284113","-49.460741","-26.284113","<ll>dwc_commonname:</ll> Cocãozinho","FPS01734","FPS01734_v01 FPS01734_v02 FPS01734_v03 FPS01734_v04","Serra Alta, Vila Pilz, trilhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-08-27 13:30:44-03","IAP","PACA-AGP","35976","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Emrich-Rambo","1954","07","29","Hatschbach, G.",NA,"1946","10","04","Brasil","PR","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"Espécie confirmada por Maria Iracema B. Loiola em 13.03.2002. Habitat: in silvula campestri Fenofase: flor","PACA035976",NA,"Rio Biriguí",NA,NA,"Magnoliophyta","Linales",NA,NA,"25180","auto","Magnoliatae",NA,NA,NA,NA
"65","2019-08-27 13:30:44-03","IAP","PACA-AGP","92918","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.",NA,NA,NA,NA,"G. Baum",NA,"1999","11","13","Brasil","RS","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"HASU 9190.","PACA092918",NA,"Guaritas, Pedra do Gerivá",NA,NA,"Magnoliophyta","Linales",NA,NA,"50525","auto","Magnoliatae",NA,NA,NA,NA
"66","2019-08-27 13:30:44-03","IAP","PACA-AGP","92919","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","C. Mondin","1999","10",NA,"C. Mondin & A. Iob","1907","1999","10","09","Brasil","RS","Camaquã","-51.812198638916","-30.8511009216309",NA,NA,"ca. 2,5m de altura. HASU 10924. Habitat: interior de mata arenosa Hábito: arbusto","PACA092919",NA,"Pacheca",NA,NA,"Magnoliophyta","Linales",NA,NA,"49429","auto","Magnoliatae",NA,NA,NA,NA
"67","2019-08-27 13:30:44-03","IAP","PACA-AGP","34194","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Emrich-Rambo","1954","07","29","Irm. Augusto",NA,"1946","10","03","Brasil","RS","Cerro Largo","-54.7380981445312","-28.1485996246338",NA,NA,"Espécie confirmada por Maria I.B. Loiola em 13.09.1999. Habitat: ad rivum in silvula","PACA034194",NA,NA,NA,NA,"Magnoliophyta","Linales",NA,NA,"13082","auto","Magnoliatae",NA,NA,NA,NA
"68","2019-08-27 13:30:44-03","IAP","PACA-AGP","102222","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","De Marchi, T. C.",NA,NA,NA,"T. C. de Marchi","228","2007","10","23","Brasil","RS","Eldorado do Sul","-51.6161003112793","-30.0839004516602",NA,NA,"Habitat: em mata ribeirinha","PACA102222",NA,"Faz. Terra Dura, Aracruz",NA,NA,"Magnoliophyta","Linales",NA,NA,"33687","auto","Magnoliatae",NA,NA,NA,NA
"69","2019-08-27 13:30:44-03","IAP","PACA-AGP","59631","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral","1982","11",NA,"Rambo, B.",NA,"1956","10","26","Brasil","RS","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,"Espécie confirmada por Maria Iracema B. Loiola em 13.03.2002. Habitat: ad araucarietum Fenofase: flor","PACA059631",NA,"Est. Exp. de Fruticultura",NA,NA,"Magnoliophyta","Linales",NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA
"70","2019-08-27 13:30:44-03","IAP","PACA-AGP","62309","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral","1982","11",NA,"Camargo, O. R.","1709","1958","09","12","Brasil","RS","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,"Espécie confirmada por Maria Iracema B. Loiola em 13.03.2002. Habitat: in dumetosis Fenofase: flor","PACA062309",NA,"Est. Exp. de Fruticultura",NA,NA,"Magnoliophyta","Linales",NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA
"71","2019-08-27 13:30:44-03","IAP","PACA-AGP","39794","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral","1982","11",NA,"Rambo, B.",NA,"1949","01","14","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"Espécie confirmada por Maria Iracema B. Loiola em 13.03.2002. Habitat: in silvula campestri Fenofase: flor","PACA039794",NA,"Pareci",NA,NA,"Magnoliophyta","Linales",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA
"72","2019-08-27 13:30:44-03","IAP","PACA-AGP","84793","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","M.S. Marchioretto",NA,NA,NA,"A.R.Osório",NA,"1996","10",NA,"Brasil","RS","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,NA,"PACA084793",NA,"Bacuparí",NA,NA,"Magnoliophyta","Linales",NA,NA,"31350","auto","Magnoliatae",NA,NA,NA,NA
"73","2019-08-27 13:30:44-03","IAP","PACA-AGP","30005","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral","1982","11",NA,"Emrich, K.",NA,"1937",NA,NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Espécie confirmada por Maria I. B. Loiola em 01.09.1999. Habitat: in silvula campestri Fenofase: fruto maturo","PACA030005",NA,NA,NA,NA,"Magnoliophyta","Linales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA
"74","2019-08-27 13:30:44-03","IAP","PACA-AGP","30652","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral","1982","11",NA,"Rambo, B.",NA,"1945","11","27","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Espécie confirmada por Maria Iracema B. Loiola em 13.03.2002. Habitat: in silvula campestri Fenofase: flor","PACA030652",NA,"Vila Manresa",NA,NA,"Magnoliophyta","Linales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA
"75","2019-08-27 13:30:44-03","IAP","PACA-AGP","69510","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","M. Sobral","1987","10",NA,"Jarenkow","758","1987","10","10","Brasil","RS","Santana da Boa Vista","-53.1152992248535","-30.8719005584717",NA,NA,"Herb. PEL 9865. com cerca de 4m de altura e flores com pétalas amarelas.&nf;Espécie confirmada por Maria I. B. Loiola em 13.03.2002. Habitat: na encosta do cerro Hábito: arvoreta","PACA069510",NA,"Cerro do Diogo",NA,NA,"Magnoliophyta","Linales",NA,NA,"47489","auto","Magnoliatae",NA,NA,NA,NA
"76","2019-08-27 13:30:44-03","IAP","PACA-AGP","2020","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral","1982","11",NA,"Rambo, B.",NA,"1935","10","30","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"Espécie confirmada por Maria Iracema B. Loiola em 13.03.2002. Habitat: in silvula campestri Fenofase: fruto submaturo","PACA002020",NA,NA,NA,NA,"Magnoliophyta","Linales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA
"77","2019-08-27 13:30:44-03","IAP","PACA-AGP","38847","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral","1982","11",NA,"Rambo, B.",NA,"1948","12","12","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"Habitat: in silvula campestri Fenofase: flor","PACA038847",NA,NA,NA,NA,"Magnoliophyta","Linales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA
"78","2019-08-27 13:30:44-03","IAP","PACA-AGP","38557","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral","1982","11",NA,"Rambo, B.",NA,"1948","12","07","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"Espécie confirmada por Maria Iracema B. Loiola em 13.03.2002. Habitat: in silvula campestri Fenofase: flor","PACA038557",NA,"ad montem das Cabras",NA,NA,"Magnoliophyta","Linales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA
"79","2019-08-27 13:30:44-03","IAP","PACA-AGP","44992","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1949","12","26","Brasil","RS","Canela p. Gramado",NA,NA,NA,NA,"sicher, 29,7,1954, fr. Habitat: in araucarieto","PACA044992",NA,NA,NA,NA,"Magnoliophyta","Linales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"80","2019-08-27 13:30:44-03","IAP","PACA-AGP","53286","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral","1982","11",NA,"Rambo, B.",NA,"1952","11","24","Brasil","RS","São Luiz",NA,NA,NA,NA,"Espécie confirmada por Maria Iracema B. Loiola em 13.03.2002. Habitat: in silvula campestri Fenofase: fruto submaturo","PACA053286",NA,"Caaró",NA,NA,"Magnoliophyta","Linales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"81","2019-08-27 13:30:44-03","IAP","PACA-AGP","6599","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,NA,NA,NA,"Brasil","RS",NA,NA,NA,NA,NA,"Espécie confirmada por Maria Iracema B. Loiola em 13.03.2002. Fenofase: flor","PACA006599",NA,NA,NA,NA,"Magnoliophyta","Linales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"82","2019-08-27 13:30:44-03","IAP","PACA-AGP","8156","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral","1982","11",NA,"Rambo, B.",NA,NA,NA,NA,"Brasil","RS",NA,NA,NA,NA,NA,"Espécie confirmada por Maria Iracema B. Loiola em 13.03.2002. Fenofase: estéril","PACA008156",NA,NA,NA,NA,"Magnoliophyta","Linales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"83","2019-08-27 13:30:44-03","IAP","PACA-AGP","8822","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1942","01","15","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"Espécie confirmada por Maria I. B. Loiola em 13.03.2002. Habitat: ad rivum in silvula campestri Fenofase: estéril","PACA008822",NA,"Arr. Cap. Grande",NA,NA,"Magnoliophyta","Linales",NA,NA,"55856","auto","Magnoliatae",NA,NA,NA,NA
"84","2019-08-27 13:30:44-03","IAP","PACA-AGP","9031","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1942","01","16","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"Espécie confirmada por Maria I. B. Loiola em 13.03.2002. Habitat: in silvula campestri Fenofase: estéril","PACA009031",NA,"Arr. Cap. Grande",NA,NA,"Magnoliophyta","Linales",NA,NA,"55856","auto","Magnoliatae",NA,NA,NA,NA
"85","2019-08-27 13:30:44-03","IAP","PACA-AGP","62174","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral","1982","11",NA,"Camargo, O. R.","1889","1957","10","04","Brasil","RS","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,"Espécie confirmada por Maria Iracema B. Loiola em 13.03.2002. Habitat: in dumetosis Fenofase: flor","PACA062174",NA,"Estação Exp. de Fruticultura",NA,NA,"Magnoliophyta","Linales",NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA
"86","2019-08-27 13:30:44-03","IAP","PACA-AGP","62645","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral","1982","11",NA,"Camargo, O. R.","2472","1957","11","10","Brasil","RS","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,"Espécie confirmada por Maria Iracema B. Loiola em 13.03.2002. Habitat: in silvula Fenofase: flor","PACA062645",NA,"Est. Exp. de Fruticultura",NA,NA,"Magnoliophyta","Linales",NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA
"87","2019-08-27 13:30:44-03","IAP","PACA-AGP","4635","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral","1982","11",NA,"Rambo, B.",NA,"1941","02","16","Brasil","RS","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"Espécie confirmada por Maria Iracema B. Loiola em 13.03.2002. Habitat: ad flumen dumetosis Fenofase: estéril","PACA004635",NA,"Estreito",NA,NA,"Magnoliophyta","Linales",NA,NA,"18635","auto","Magnoliatae",NA,NA,NA,NA
"88","2019-08-27 13:30:44-03","IAP","PACA-AGP","69468","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","J.O. Mendonça","1996","02","02","J. A. Jarenkow","733","1987","09","23","Brasil","RS","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"Herb. PEL 9841. 1,5 - 2m de altura e flores brancas.&nf;Espécie confirmada por Maria I. B. Loiola em 13.03.2002. Hábito: arbusto","PACA069468",NA,"na beira do Rio Uruguai",NA,NA,"Magnoliophyta","Linales",NA,NA,"18635","auto","Magnoliatae",NA,NA,NA,NA
"89","2019-08-27 13:30:44-03","IAP","PACA-AGP","49063","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral","1982","11",NA,"Rambo, B.",NA,"1950","10","25","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Espécie confirmada por Maria Iracema B. Loiola em 13.03.2002. Habitat: in silvula campestri Fenofase: flor","PACA049063",NA,NA,NA,NA,"Magnoliophyta","Linales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA
"90","2019-08-27 13:30:44-03","IAP","PACA-AGP","30143","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral","1982","11",NA,"Emrich, K.",NA,"1945",NA,NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: in silvula riparia Fenofase: fruto maturo","PACA030143",NA,"Ipanema",NA,NA,"Magnoliophyta","Linales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA
"91","2019-08-27 13:30:44-03","IAP","PACA-AGP","8352","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral","1982","11",NA,"Emrich, K.",NA,"1941","12","01","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Espécie confirmada por Maria I. B. Loiola em 13.03.2002. Habitat: in silvula campestri Fenofase: fruto submaturo","PACA008352",NA,"Montserrat",NA,NA,"Magnoliophyta","Linales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA
"92","2019-08-27 13:30:44-03","IAP","PACA-AGP","30153","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral","1982","11",NA,"Emrich, K.",NA,"1945","11","10","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Espécie confirmada por Maria I. B. Loiola em 01.09.1999. Habitat: in silvula campestri Fenofase: fruto maturo","PACA030153",NA,"São João",NA,NA,"Magnoliophyta","Linales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA
