"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","coordinatePrecision","geoFlag","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem"
"204","2018-04-04 16:46:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris",NA,"RRC ID Flag",NA,NA,NA,"P. J. M. Maas",NA,NA,NA,"Brazil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"13095","South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"P 13095",NA,NA
"205","2015-03-17 14:33:51-03","F","FMNH-SEEDPLANTS","V0282562F","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0282562F","V0282562F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"206","2015-03-17 14:33:50-03","F","FMNH-SEEDPLANTS","V0282553F","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0282553F","V0282553F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"207","2015-03-17 14:33:50-03","F","FMNH-SEEDPLANTS","V0282558F","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0282558F","V0282558F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"208","2015-03-17 14:33:50-03","F","FMNH-SEEDPLANTS","V0282559F","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0282559F","V0282559F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"209","2015-03-17 14:33:50-03","F","FMNH-SEEDPLANTS","V0282560F","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0282560F","V0282560F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"210","2015-03-17 14:33:50-03","F","FMNH-SEEDPLANTS","V0282561F","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0282561F","V0282561F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"211","2020-02-20 14:37:12-03","IAC","IAC","50293","S","Plantae","Boraginaceae-4.Cordioideae","Cordia","silvestris","Cordia silvestris","Fresen.","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","2007","12","30","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","2007","12","30","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009","-45.083511","-23.367009","subparcela 6 , indivíduo I 0140",NA,NA,NA,NA,"469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-02-20 14:37:12-03","IAC","IAC","55419","S","Plantae","Boraginaceae-4.Cordioideae","Cordia","silvestris","Cordia silvestris","Fresen.","Assis, Marco Antônio","2005","12","09","Assis, Marco Antônio","2005","12","09","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba, localizado ao longo da trilha do Corisco, no Sertão da Casa da Farinha","-44.835556","-23.336944","-44.835556","-23.336944","Indivíduo nº B 631",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-07-23 12:00:28-03","CEPLAC","CEPEC","111326","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris",NA,"Sem Informação",NA,NA,NA,"Paixão, J. L.","2006","03","31","Brasil","Bahia","arataca","Serra das Lontras. Ca. de 7 km no ramal que liga o distrito de Itatinguí à Serra.","-39.408056","-15.202778","39W24'29","15S12'10",NA,NA,NA,NA,NA,"961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-07-23 12:00:28-03","CEPLAC","CEPEC","118853","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris",NA,"M. N. S. Stapf",NA,NA,NA,"M. N. S. Stapf","2004","10","22","Brasil","Bahia","ILHÉUS","Estrada Ponta/Buerarema, Km 22.","-39.140278","-14.909444","39W8'25","14S54'34",NA,NA,NA,NA,NA,"342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2004"
"215","2020-07-23 12:00:28-03","CEPLAC","CEPEC","66857","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris",NA,"M. N. S. Stapf",NA,NA,NA,"R. Marquete","1994","04","19","Brasil","Bahia","PARATY","Estrada do Cabral.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2007"
"216","2020-07-23 12:00:28-03","CEPLAC","CEPEC","77471","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris",NA,"M. N. S. Stapf",NA,NA,NA,"R. Marquete","1999","03","09","Brasil","Rio de Janeiro","PARATY","Apa-cairuçu.","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,NA,NA,"1477",NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,"30/12/2007"
"217","2021-04-08 17:12:24-03","UESB","HUESB","14119","S","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"Mariano Neto, E.","2000","07","15","Brasil","Bahia","Una","Região de Mata Higrófila Sul Baiana.","-39.0752983093262","-15.2932996749878",NA,NA,"Árvore, ca. 8m. Flores e frutos. Floresta ombrófila densa. Número 969 da fitossociologia.","HUESB000014119",NA,"Dicotyledoneae",NA,"474",NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA
"218","2021-04-08 17:12:24-03","UESB","HUESB","14116","S","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"Mariano Neto, E.","2000","04","07","Brasil","Bahia","Una","Região de Mata Higrófila Sul Baiana.","-39.0752983093262","-15.2932996749878",NA,NA,"Arvoreta de subosque, ca. 5m. Floresta ombrófila densa, próximo a clareira pequena. Número 212 da fitossociologia.","HUESB000014116",NA,"Dicotyledoneae",NA,"175",NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA
"219","2020-11-12 16:58:36-03","UEL","FUEL","39286","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Hatschbach, G","2006",NA,NA,"Ribas, OS; Silva, JM","2006","01","12","Brasil","Paraná","Antonina","Rodovia Antonina-Bairro Alto, Rio Xaxim, Rio Xaxim Bairro Alto","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"Tracheophyta","Boraginales","7166",NA,"50","50",NA,"38300","auto",NA,NA,NA,NA,NA,NA
"220","2020-11-12 16:58:36-03","UEL","FUEL","40603","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Vieira, FCS","2005","03","27","Vieira, FCS","2005","03","24","Brasil","Santa Catarina","Joinville","Cubatão","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,"Tracheophyta","Boraginales","939",NA,"15","15",NA,"37150","auto",NA,NA,NA,NA,NA,NA
"221","2019-11-01 14:55:43-03","UnB","UB","148881","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Hatschbach, G","2006",NA,NA,"Ribas, OS","2006","01","12","Brasil","Paraná ","Antonina","Rodovia Antonina - Bairro Alto, Rio Xaxim.","-48.7118988037109","-25.4286003112793",NA,NA,"Flor alva.; Árvore 5m.",NA,NA,"Dicotyledoneae",NA,"7166","Southern America",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"222","2019-11-01 14:55:43-03","UnB","UB","148898","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Hatschbach, G","2006",NA,NA,"Ribas, OS","2006","01","12","Brasil","Paraná ","Antonina","Rodovia Antonina - Bairro Alto, Rio Xaxim.","-48.7118988037109","-25.4286003112793",NA,NA,"Flor alva.; Árvore 5m.",NA,NA,"Dicotyledoneae",NA,"7166","Southern America",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"223","2019-11-01 14:55:43-03","UnB","UB","148882","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Hatschbach, G","1994",NA,NA,"Kummrow, R","1994","01","20","Brasil","Paraná ","Guaratuba","Castelhanos.","-48.5746994018555","-25.8827991485596",NA,NA,"Flor alva.; Árvore 6m.; Mata pluvial.",NA,NA,"Dicotyledoneae",NA,"3348","Southern America",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"224","2019-11-01 14:55:43-03","UnB","UB","148880","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Hatschbach, G","1974",NA,NA,"Hatschbach, G","1974","01","30","Brasil","Paraná",NA,"Morrete, estrada da Graciosa Ferradura.",NA,NA,NA,NA,"Flor alva.; Arvoreta 5m.; Mata pluvial.",NA,NA,"Dicotyledoneae",NA,"33779","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-08-20 14:55:25-03","UFSC","FLOR","42211","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Mello, A.S.","2011","09","01","Nuernberg, A.; Mello, A.S.","2011","09","01","Brasil","Santa Catarina","Porto Belo","Área de Proteção Ambiental Ponta do Araçá.","-48.524444","-27.125833","48º31'28''W","27º7'33''S","arbórea, flor restos de frutos","FLOR0042211",NA,NA,"Boraginales","275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-08-20 14:55:25-03","UFSC","FLOR","50825","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Oliveira, A.S. de","2011","02","10","Schmitt, J.L.; Grosch, B.; Zimmermann, R. & Lopes, C.P.","2010","03","12","Brasil","Santa Catarina","Florianópolis","Vargem Grande, Ilha de Santa Catarina.","-48.43","-27.479167","48º25'48''W","27º28'45''S","arbórea, Fruto Maduro, redondo cor verde, 15m altura. Florística IFFSC e8005a (Arbórea); Floresta Ombrófila Densa; Estadio Suces.: médio de regeneração.","FLOR0050825",NA,NA,"Boraginales","1612",NA,"211","211",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-08-20 20:38:21-03","UFSC","FLOR","24121","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Hatschbach, G.","1994",NA,NA,"Hatschbach, G.; Silva, J.M.","1993","11","15","Brasil","Paraná","Guaraqueçaba","Salto Murato.","-48.3288993835449","-25.3066997528076",NA,NA,"árvore, flor alva, anteras bordeaux, 6m altura","FLOR0024121",NA,NA,"Boraginales","59783",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"228","2020-08-20 20:38:21-03","UFSC","FLOR","27312","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Jarenkow, J.A.","1996",NA,NA,"Jarenkow, J.A.","1994","01","11","Brasil","Rio Grande do Sul","Morrinhos do Sul","Perdida.","-49.934700012207","-29.3649997711182",NA,NA,"árvore, flor apenas restosem desenvolvimento, verde, 10m altura","FLOR0027312",NA,NA,"Boraginales","2379",NA,NA,NA,NA,"12766","auto",NA,NA,NA,NA,NA,NA
"229","2020-08-20 20:38:21-03","UFSC","FLOR","15611","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Falkenberg, D.B.","1990",NA,NA,"Falkenberg, D.B.; Hagelund, K.","1986","02","08","Brasil","Rio Grande do Sul","Torres","Rio das Pacas.","-49.7268981933594","-29.3353004455566",NA,NA,"arbusto","FLOR0015611",NA,NA,"Boraginales","3406",NA,"100","100",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"230","2020-08-20 14:55:25-03","UFSC","FLOR","2017","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"Klein, R.M.","1968","02","15","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"árvore, Fruto Imaturo, , 30m altura","FLOR0002017",NA,NA,"Boraginales","7197",NA,"200","200",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"231","2020-08-20 20:38:21-03","UFSC","FLOR","37281","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Falkenberg, D.B.; Oliveira, C.P.L. de","2009",NA,NA,"Falkenberg, D.B.; Oliveira, C.P.L. de","2009","03","16","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa, próximo da igrejinha, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"árvore, 10m altura, 20 cm dap, fruto imaturo, verde, maduro vermelho, galhos quebradiços","FLOR0037281",NA,NA,"Boraginales","11128",NA,"60","60",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"232","2020-08-20 14:55:25-03","UFSC","FLOR","2010","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"Klein, R.M.","1967","04","18","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"árvore, Fruto Imaturo, verde, 18m altura","FLOR0002010",NA,NA,"Boraginales","7353",NA,"250","250",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"233","2020-08-20 14:55:26-03","UFSC","FLOR","62","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"Klein, R.M.","1955","01","04","Brasil","Santa Catarina","Itajaí","Cunhas.","-48.6618995666504","-26.9078006744385",NA,NA,"arvoreta, flor branca, 6m altura","FLOR0000062",NA,NA,"Boraginales","1005",NA,"10","10",NA,"27253","auto",NA,NA,NA,NA,NA,NA
"234","2021-03-04 15:43:42-03","IF","SPSF","13917","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris",NA,NA,NA,NA,NA,"G. Hatschbach & O.S.Ribas","1990","03","16","Brasil","PR","Guaraqueçaba","rio Murato","-48.3288993835449","-25.3066997528076",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: proximo ao salto&nf;;",NA,NA,"Magnoliophyta","Lamiales","54099","América do Sul",NA,NA,NA,"37295","auto","Magnoliopsida",NA,NA,NA,NA,NA
"235","2021-03-04 15:43:42-03","IF","SPSF","13920","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris",NA,NA,NA,NA,NA,"O.S.Ribas & V.Nicolack","1990","02","02","Brasil","MS","Campina Grande do Sul","Serra do Capivari",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Lamiales","243","América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"236","2021-03-04 15:43:42-03","IF","SPSF","25251","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris",NA,NA,NA,NA,NA,"D.Sampaio","1999","01","12","Brasil","SP","Sete Barras","Parque Estadual Intervales","-48.214167","-24.225278",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Nucleo Saibadela, floresta Ombrofila densa&nf;;",NA,NA,"Magnoliophyta","Lamiales","167","América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"237","2021-03-04 15:43:42-03","IF","SPSF","36186","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris",NA,NA,NA,NA,NA,"A.C.C.Destefani","2005","03","31","Brasil","SP","Cananéia","P.E.Jacupiranga","-48.141944","-25.0775",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,NA,"Magnoliophyta","Lamiales","222","América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"238","2021-03-04 15:43:42-03","IF","SPSF","36362","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris",NA,NA,NA,NA,NA,"M.Carboni","2005","03","29","Brasil","SP","Cananéia","P.E.Jacupiranga, Nucleo Caverna do Diabo","-48.064444","-25.0025",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta sobre restinga&nf;;",NA,NA,"Magnoliophyta","Lamiales","190","América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"239","2021-03-04 15:43:42-03","IF","SPSF","42269","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","L.Rossi","2018","06","30","R.T. Polisel & N.M.Ivanauskas & R.P.S.Lattore & E.Rocha","2008","03","28","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.343611","-22.791944",NA,NA,"COLETA: Árvore de 7 m. Frutos alaranjados e imaturos verdes.; GEOGRAFIA: Na porção conhecida como sertão do Barbosa, na beira da estrada.;",NA,NA,"Magnoliophyta","Lamiales","599","América do Sul","1146","1146",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"240","2021-03-04 15:43:42-03","IF","SPSF","49042","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","M.A.Assis","2009","01","07","V.A. Kamimura & M.A.Assis","2009","01","07","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-44.834444","-23.335556",NA,NA,"COLETA: Árvore nº 0034.; GEOGRAFIA: Localizada ao longo da Trilha do Corisco, no Sertão da Casa da Farinha.&nf;Floresta Ombrófila Densa de Terras Baixas.;",NA,NA,"Magnoliophyta","Lamiales","07","América do Sul","53","75",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"241","2021-03-04 15:43:42-03","IF","SPSF","49063","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","M.A.Assis","2005","12","09","M.A.Assis","2005","12","09","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-44.835556","-23.336944",NA,NA,"COLETA: Árvore nº 631.; GEOGRAFIA: Localizada ao longo da trilha do Corisco, no Sertão da Casa da Farinha.&nf;Floresta Ombrófila Densa de Terras Baixas.;",NA,NA,"Magnoliophyta","Lamiales",NA,"América do Sul","33","57",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"242","2021-03-04 15:43:42-03","IF","SPSF","06928","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","G.Durigan",NA,NA,NA,"G.Durigan","2010","01","15","Brasil","MS","Itaquiraí","Floresta Estacional","-54.185001373291","-23.4743995666504",NA,NA,"COLETA: Árvore com frutos.;",NA,NA,"Magnoliophyta","Lamiales",NA,"América do Sul",NA,NA,NA,"44527","auto","Magnoliopsida",NA,NA,NA,NA,NA
"243","2021-03-04 15:43:42-03","IF","SPSF","36872","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris",NA,NA,NA,NA,NA,"O.S.Ribas & J.M.Silva","2006","01","12","Brasil","PR","Antonina","rodovia Antonina-Bairro Alto","-48.7118988037109","-25.4286003112793",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta atlântica&nf;;",NA,NA,"Magnoliophyta","Lamiales","7166","América do Sul",NA,NA,NA,"38300","auto","Magnoliopsida",NA,NA,NA,NA,NA
"244","2021-03-04 15:43:42-03","IF","SPSF","18162","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris",NA,NA,NA,NA,NA,"G. Hatschbach & J.M.Silva","1993","11","15","Brasil","PR","Guaraqueçaba","Salto Murato","-48.3288993835449","-25.3066997528076",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata pluvial&nf;;",NA,NA,"Magnoliophyta","Lamiales","59783","América do Sul",NA,NA,NA,"37295","auto","Magnoliopsida",NA,NA,NA,NA,NA
"245","2021-03-04 15:43:42-03","IF","SPSF","27007","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris",NA,NA,NA,NA,NA,"M.A.Assis","1993","01","06","Brasil","SP","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Lamiales","44","América do Sul",NA,NA,NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA,NA
"246","2017-09-11 17:09:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"?",NA,NA,NA,"Brazil",NA,NA,"et Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2017-09-11 17:09:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"Schott, HW",NA,NA,NA,"Brazil",NA,NA,"ad Tocaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herb. Vindn. 49","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2017-09-11 17:09:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"Martius, C",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat planta Dryas in silvis a Campinho usque in Serram 1500 ped. altitud. adscendens, prov. Sebastianopolitanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sched. n.299","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2017-09-11 17:09:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"?",NA,NA,NA,"Brazil",NA,NA,"nec non Najas in silvis secus fluv. Amazonum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-02-08 12:38:57-03","UFRGS","ICN","164852","S","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Dettke, GA",NA,NA,NA,"Dettke, GA","2009","11","15","Brasil","RS","Guaíba","Fazenda São Maximiano 30°10'51''S 51°23'10''W","-51.386111","-30.180833","-51.386111","-30.180833","arbórea cultivada",NA,NA,"Dicotyledon",NA,"419","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-02-08 12:38:57-03","UFRGS","ICN","134325","S","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","M.N.S. Stapf, VI/",NA,NA,NA,"Rossoni, MG","1999","02","22","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,"Com frutos.",NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA
"252","2021-02-08 12:38:57-03","UFRGS","ICN","001829","S","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Smith, LB",NA,NA,NA,"Reitz, R; Klein, RM","1958","02","28","Brasil","SC","São Francisco do Sul","Garuva Três Barras","-48.6380996704102","-26.2432994842529",NA,NA,"Doação Herbario HBR (HBR 15028); Arvoreta 5m, flor branca.; Mata.",NA,NA,"Dicotyledon",NA,"6504","América do Sul",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"253","2021-02-08 12:38:57-03","UFRGS","ICN","193671","S","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","R.; Rabuske, C; Santos-Jr.","2017","03","12","Rabuske, C; Santos-Jr.; R.","2017","03","12","Brasil","SC","Nova Veneza","Área Particular de Preservação Ambiental São Francisco - Recanto do Uru.","-49.631944","-28.6525","-49.631944","-28.6525","Árvore, ca. 7m alt com frutos.; Floresta Ombrófila Mista submontana.",NA,NA,"Dicotyledon",NA,"234","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-02-08 12:38:57-03","UFRGS","ICN","171216","S","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"Molz, M","2011","12","29","Brasil","RS","Morrinhos do Sul","Pixirica","-49.934700012207","-29.3649997711182",NA,NA,"Árvore inclinada com 6m; flores alvas, folhas concolores, verde claro, coriáceas",NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","700","700",NA,"12766","auto",NA,NA,NA,NA,NA,NA
"255","2021-02-08 12:38:57-03","UFRGS","ICN","084471","S","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Stapf, MNS",NA,NA,NA,"Sobral, M; et al.",NA,NA,NA,"Brasil","RS","Osório",NA,"-50.2696990966797","-29.8866996765137",NA,NA,"Arvoreta 3-4m. Frutos imaturos.; Em Mata Atlântica alterada, na encosta do morro em frente a cidade.",NA,NA,"Dicotyledon",NA,"6076","América do Sul",NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA
"256","2021-02-08 12:38:57-03","UFRGS","ICN","084474","S","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Sobral, M",NA,NA,NA,"Sobral, M; et al.",NA,NA,NA,"Brasil","RS","Osório",NA,"-50.2696990966797","-29.8866996765137",NA,NA,"Arvoreta, 5 metros, flores brancas; Resto de mata Atlântica alterada.",NA,NA,"Dicotyledon",NA,"6070","América do Sul",NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA
