"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","class","monthIdentified","dayIdentified","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem"
"444","2019-11-13 11:17:02-03","USP","SPF","81518","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Kallunki, JA","Pirani, JR","2764","1993","02","10",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"SPF00081518","SPF00081518","48094","auto",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA
"445","2019-11-13 11:17:02-03","USP","SPF","100572","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Stapf, MNS","Pirani, JR","3404","1994","12","05",NA,"Brasil","Espírito Santo","Marilândia",NA,"-40.5416984558105","-19.4127998352051",NA,NA,NA,NA,"SPF00100572","SPF00100572","21644","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"446","2019-11-13 11:17:02-03","USP","SPF","38182","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Stapf, MNS","Pirani, JR","1034","1985","01","10",NA,"Brasil","Rio de Janeiro","Conceição de Macabu",NA,"-41.8683013916016","-22.0853004455566",NA,NA,NA,NA,"SPF00038182","SPF00038182 SPF00038182_1","20978","auto",NA,NA,"2007",NA,"02",NA,NA,NA,NA,NA,NA
"447","2020-01-14 17:44:52-03","USP","SPF","232363","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Guimarães, EF","Souza, MC","302","2004","01","15",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"SPF00232363",NA,"17272","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA
"448","2019-11-13 11:17:02-03","USP","SPF","38128","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Stapf, MNS","Pirani, JR","980","1985","01","08",NA,"Brasil","Rio de Janeiro","Maricá",NA,"-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"SPF00038128","SPF00038128","20726","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-11-13 11:17:02-03","USP","SPF","67686","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Anônimo","Edna","s.n.","1987",NA,NA,NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758","150","400",NA,NA,"SPF00067686","SPF00067686 SPF00067686_1","34265","auto",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-12-02 09:06:56-03","UNITINS","HUTO","7014","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Cardoso, D.S.","375","2011","10","21",NA,"Brasil","Sergipe","Aracaju","APA Morro do Urubu/ Parque da cidade","-37.0717010498047","-10.9111003875732",NA,NA,NA,"Árvore com cerca de 6 m de altura.; Interior da mata","HUTO007014",NA,"28193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-10-07 09:12:24-03","UEFS","HUEFS","62852","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Jardim, J.G.","2904","2000","02","25",NA,"Brasil","Bahia","Brejões","Rod. Amargosa/Brejões ca. 28km. Margem da rodovia.","-39.780278","-13.063056","700","700",NA,"Caatinga Arbórea.","HUEFS0062852","HUEFS0062852",NA,NA,"39W46'49''","13S3'47''","2005","Asteranae","12",NA,NA,NA,NA,NA,NA
"452","2019-10-07 09:12:24-03","UEFS","HUEFS","95779","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Urbano","CESJ9969","1971","02","06",NA,"Brasil","Minas Gerais","Laranjal",NA,"-42.4768981933594","-21.3743991851807",NA,NA,NA,NA,"HUEFS0095779","HUEFS0095779","14056","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"453","2019-10-07 09:12:24-03","UEFS","HUEFS","88398","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Pirani, J.R.","980","1985","01","08",NA,"Brasil","Rio de Janeiro","Maricá","Barra de Maricá-Lagoa da Barra.","-42.8185997009277","-22.9193992614746",NA,NA,NA,"Restinga.","HUEFS0088398","HUEFS0088398","20726","auto",NA,NA,"2005","Asteranae","03",NA,NA,NA,NA,NA,NA
"454","2019-10-07 09:12:24-03","UEFS","HUEFS","93610","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Fontana, A.P.","801","2004","03","24",NA,"Brasil","Espírito Santo","Fundão","Goiapaba-Açu, propriedade do Sarnaglia.","-40.4067001342773","-19.9325008392334",NA,NA,NA,NA,"HUEFS0093610","HUEFS0093610","27186","auto",NA,NA,"2005","Asteranae","07",NA,NA,NA,NA,NA,NA
"455","2019-10-07 09:12:24-03","UEFS","HUEFS","91016","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Martinelli, G.","2036","1977","05","13",NA,"Brasil","Espírito Santo","Linhares","Margens de Lagos Juparanã","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"HUEFS0091016","HUEFS0091016","48094","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"456","2019-11-22 16:07:25-03","UEFS","HUEFS","50631","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf",NA,"2036","1993","10","07",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal de Linhares.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Mata de tabuleiro.","HUEFS0050631","HUEFS0050631","48094","auto",NA,NA,"2004","Asteranae","10",NA,NA,NA,NA,NA,NA
"457","2019-11-22 16:07:25-03","UEFS","HUEFS","36225","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","I.S.Freitas",NA,"2677","1996","01","10",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal de Linhares. Estrada: Mantegueira. Ao lado do aceiro com pomar de frutas.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Mata de Tabuleiro.","HUEFS0036225","HUEFS0036225 HUEFS0036225_01","48094","auto",NA,NA,"1999","Asteranae","08",NA,NA,NA,NA,NA,NA
"458","2019-10-07 09:12:24-03","UEFS","HUEFS","183039","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Matos, E.N.de","456","2011","08","27",NA,"Brasil","Bahia","Nova Viçosa","Tribaúna-Mata de Adelino.","-39.324444","-17.835833",NA,NA,NA,"Floresta.","HUEFS0183039","HUEFS0183039",NA,NA,"39W19'28''","17S50'9''",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"459","2019-10-07 09:12:24-03","UEFS","HUEFS","101307","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Monteiro, H.","2886","1950","03",NA,NA,"Brasil","Rio de Janeiro",NA,"Estrada de Itaguaí à Itacuruçá.",NA,NA,NA,NA,NA,NA,"HUEFS0101307","HUEFS0101307",NA,NA,NA,NA,"2005","Asteranae","12",NA,NA,NA,NA,NA,NA
"460","2020-07-03 15:40:06-03","UEFS","HUEFS","147947","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","J.A.Kallunki","Santos, J.U.","626","1983","02","21",NA,"Brasil","Maranhão","Fortuna","Lugar Caiçara, a 15km SE de Fortuna.","-44.05","-5.8","5","5",NA,NA,"HUEFS0147947","HUEFS0147947 HUEFS0147947_e1",NA,NA,"44W3'","5S48'",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"461","2019-10-07 09:12:24-03","UEFS","HUEFS","166740","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Souza, E.B.","1798","2010","04","09",NA,"Brasil","Ceará","Ubajara","Planalto de Ibiapaba. Mun. Ubajara, sítio São Luís. Mata úmida (floresta Subperenifólia Tropical Plúvio-Nebular).","-40.905","-3.7975","900","900",NA,"Mata.","HUEFS0166740","HUEFS0166740",NA,NA,"40W54'18''","3S47'51''","2012","Asteranae","07",NA,NA,NA,NA,NA,NA
"462","2019-10-07 09:12:24-03","UEFS","HUEFS","35669","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","I.S.Freitas","França, F.","2611","1999","02","04",NA,"Brasil","Bahia","Jaguaquara",NA,"-42.562222","-12.660833","785","785",NA,"Mata antropizada.","HUEFS0035669",NA,NA,NA,"42W33'44''","12S39'39''","1999","Asteranae","11",NA,NA,NA,NA,NA,NA
"463","2019-10-07 09:12:24-03","UEFS","HUEFS","37143","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Vinha, S.G.da","968","1968","03","23",NA,"Brasil","Bahia",NA,"Parque Nacional de Monte Pascoal.",NA,NA,NA,NA,NA,NA,"HUEFS0037143","HUEFS0037143",NA,NA,NA,NA,"2005","Asteranae","12",NA,NA,NA,NA,NA,NA
"464","2019-10-07 09:12:24-03","UEFS","HUEFS","59696","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Oliveira, R.P.","770","2002","04","23",NA,"Brasil","Bahia","Maracás","EBDA.","-40.114444","-13.526944","748","748",NA,NA,"HUEFS0059696","HUEFS0059696",NA,NA,"40W6'52''","13S31'37''","2004","Asteranae","08",NA,NA,NA,NA,NA,NA
"465","2019-10-07 09:12:24-03","UEFS","HUEFS","79016","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Stapf, M.N.S.","230","2004","03","08",NA,"Brasil","Bahia","Jequié","Brejo Novo.","-40.088056","-13.887222","559","559",NA,"Mata Atlântica.","HUEFS0079016","HUEFS0079016",NA,NA,"40W5'17''","13S53'14''","2004","Asteranae","11",NA,NA,NA,NA,NA,NA
"466","2019-10-07 09:12:24-03","UEFS","HUEFS","88185","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Stapf, M.N.S.","297","2004","04","23",NA,"Brasil","Bahia","Jequié","Brejo Novo.","-40.110278","-13.944444","613","613",NA,"Mata de cipó.","HUEFS0088185","HUEFS0088185",NA,NA,"40W6'37''","13S56'40''",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"467","2019-10-07 09:12:24-03","UEFS","HUEFS","88189","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Stapf, M.N.S.","301","2004","04","24",NA,"Brasil","Bahia","Jequié",NA,"-40.1075","-13.933333","447","447",NA,"Mata de Cipó.","HUEFS0088189","HUEFS0088189",NA,NA,"40W6'27''","13S56'0''","2005","Asteranae","03",NA,NA,NA,NA,NA,NA
"468","2019-10-07 09:12:24-03","UEFS","HUEFS","88397","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Pirani, J.R.","CFCR2437","1988","11","23",NA,"Brasil","Espírito Santo","Guarapari","Rodovia do Sol. Estrada que liga a BR-101 à Praia Setibana ES-060 a 6,0 Km da BR-101.","-40.45","-20.55",NA,NA,NA,"Remanescente de floresta tropical pluvial, pertubada.","HUEFS0088397","HUEFS0088397",NA,NA,"40W27'","20S33'","2005","Asteranae","03",NA,NA,NA,NA,NA,NA
"469","2019-10-07 09:12:24-03","UEFS","HUEFS","78216","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Pompeia Coelho","47898","1983",NA,NA,NA,"Brasil","Pernambuco","Rio Formoso",NA,"-35.1585998535156","-8.66361045837402",NA,NA,NA,NA,"HUEFS0078216","HUEFS0078216","21734","auto",NA,NA,"2012","Asteranae","07",NA,NA,NA,NA,NA,NA
"470","2019-10-07 09:12:24-03","UEFS","HUEFS","91413","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Sousa, A.","2183","1988","06","27",NA,"Brasil","Rio de Janeiro","Maricá",NA,"-42.8185997009277","-22.9193992614746",NA,NA,NA,"Restinga.","HUEFS0091413","HUEFS0091413","20726","auto",NA,NA,"2005","Asteranae","03",NA,NA,NA,NA,NA,NA
"471","2019-10-07 09:12:24-03","UEFS","HUEFS","103204","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Stapf, M.N.S.","530","2005","11","02",NA,"Brasil","Espírito Santo","Linhares","BR 101, mata beira da estrada.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Mata na borda da estrada.","HUEFS0103204",NA,"48094","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"472","2019-10-07 09:12:24-03","UEFS","HUEFS","93633","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Kollmann, L.","7054","2004","10","16",NA,"Brasil","Espírito Santo","São Roque do Canaã","Distrito São Jacinto. Militon, terreno do Galon.","-40.6568984985352","-19.738899230957",NA,NA,NA,NA,"HUEFS0093633","HUEFS0093633 HUEFS0093633_01","14641","auto",NA,NA,"2005","Asteranae","07",NA,NA,NA,NA,NA,NA
"473","2019-10-07 09:12:24-03","UEFS","HUEFS","93612","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Thomaz, L.D.","1845","1993","10","21",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica Santa Lúcia.","-40.6002998352051","-19.9356002807617","650","800",NA,"Mata Atlântica de encosta.","HUEFS0093612","HUEFS0093612","23813","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"474","2019-10-07 09:12:24-03","UEFS","HUEFS","78252","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Tenório, E.C.","66205","1966","11","01",NA,"Brasil","Pernambuco","Bom Conselho","Fazenda Arabari, na Sussuarana.","-36.6796989440918","-9.16971969604492",NA,NA,NA,NA,"HUEFS0078252","HUEFS0078252","25241","auto",NA,NA,"2005","Asteranae","12",NA,NA,NA,NA,NA,NA
"475","2019-10-07 09:12:24-03","UEFS","HUEFS","43205","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","N.Taroda","Oliveira, R.P.","341","2000","02","27",NA,"Brasil","Bahia","Maracás","Fazenda Caboclo, ca. 16km da cidade.","-40.4308013916016","-13.4411001205444",NA,NA,NA,"Mata semi-decídua. Borda da mata.","HUEFS0043205","HUEFS0043205","50558","auto",NA,NA,"2001","Asteranae","02",NA,NA,NA,NA,NA,NA
"476","2019-10-07 09:12:24-03","UEFS","HUEFS","91013","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Almeida, C.","1962",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Parati","Fazenda de Parati-Mirim, propiredade da Flumitur","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"HUEFS0091013","HUEFS0091013","34470","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"477","2019-10-07 09:12:24-03","UEFS","HUEFS","43180","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Oliveira, R.P.","316","2000","02","25",NA,"Brasil","Bahia","Lagedo do Tabocal","Mata da Fazenda Araponga, ca. 7km da cidade.","-40.2230987548828","-13.4750003814697",NA,NA,NA,"Borda da mata.","HUEFS0043180","HUEFS0043180","30968","auto",NA,NA,"2005","Asteranae","07",NA,NA,NA,NA,NA,NA
"478","2019-10-07 09:12:24-03","UEFS","HUEFS","101304","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Monteiro, H.","2232","1940","03","02",NA,"Brasil","Rio de Janeiro","Vassouras","Morro Azul.","-43.6624984741211","-22.4039001464844",NA,NA,NA,NA,"HUEFS0101304","HUEFS0101304","33844","auto",NA,NA,"2005","Asteranae","12",NA,NA,NA,NA,NA,NA
"479","2019-10-07 09:12:24-03","UEFS","HUEFS","93618","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Kollmann, L.","3329","2000","11","21",NA,"Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde. (Trilha da Pedra)","-40.8908004760742","-18.7549991607666","230","230",NA,NA,"HUEFS0093618","HUEFS0093618","36480","auto",NA,NA,"2005","Asteranae","07",NA,NA,NA,NA,NA,NA
"480","2019-10-07 09:12:24-03","UEFS","HUEFS","37864","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Harley, R.M.","53678","1999","03","28",NA,"Brasil","Bahia","Itiruçu","Próximo à cidade, na beira da estrada.","-40.1502990722656","-13.5317001342773",NA,NA,NA,"Mata seca (mata de cipó).&nf;Na margem da mata.","HUEFS0037864","HUEFS0037864","22271","auto",NA,NA,"2004","Asteranae","10",NA,NA,NA,NA,NA,NA
"481","2019-10-07 09:12:24-03","UEFS","HUEFS","88402","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Pirani, J.R.","3404","1994","12","05",NA,"Brasil","Espírito Santo","Marilândia","Remanescente de floresta pluvia e tropical na zona urbana de Marilândia, na propriedade do Sr. Euclides Canal e Família.","-40.5416984558105","-19.4127998352051",NA,NA,NA,"Mata com altos vinháticos (Plathymenia reticulata), chichás e paus-d'algo.","HUEFS0088402","HUEFS0088402","21644","auto",NA,NA,"2005","Asteranae","03",NA,NA,NA,NA,NA,NA
"482","2019-10-07 09:12:24-03","UEFS","HUEFS","88401","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Pirani, J.R.","3025","1994","02","19",NA,"Brasil","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande (IBAMA), a 31 Km de Pedro Canário (na Avenida Areacruz) e 6,0 Km da Base do IBAMA.","-39.7322006225586","-18.5932998657227",NA,NA,NA,"Floresta de Tabuleiro, muito perturbada.","HUEFS0088401","HUEFS0088401","41644","auto",NA,NA,"2005","Asteranae","03",NA,NA,NA,NA,NA,NA
"483","2019-10-07 09:12:24-03","UEFS","HUEFS","101278","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Peixoto, A.L.","1049","1980","04","02",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"HUEFS0101278","HUEFS0101278","48094","auto",NA,NA,"2005","Asteranae","12",NA,NA,NA,NA,NA,NA
"484","2019-10-07 09:12:24-03","UEFS","HUEFS","101274","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Rosa, M.","126","1983","03","16",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da CVRD, estrada da Gávea.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"HUEFS0101274","HUEFS0101274","48094","auto",NA,NA,"2005","Asteranae","12",NA,NA,NA,NA,NA,NA
"485","2019-10-07 09:12:24-03","UEFS","HUEFS","50634","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Farias, G.L.","109","1986","02","12",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal de Linhares.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Mata de tabuleiro.","HUEFS0050634","HUEFS0050634 HUEFS0050634_01","48094","auto",NA,NA,"2004","Asteranae","10",NA,NA,NA,NA,NA,NA
"486","2019-10-07 09:12:24-03","UEFS","HUEFS","84062","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Farias, G.L.","109","1986","02","12",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural da CVRD, estrada da gávea, km 16,2","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Mata de Tabuleiro.","HUEFS0084062",NA,"48094","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"487","2019-10-07 09:12:24-03","UEFS","HUEFS","79721","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","Figueiredo, M.A.","UFC18602","1989","12","04",NA,"Brasil","Ceará","São Benedito","Sítio Cigara - Planalto do Ibiapaba.","-40.8650016784668","-4.0486102104187",NA,NA,NA,NA,"HUEFS0079721","HUEFS0079721","27894","auto",NA,NA,"2004","Asteranae","10",NA,NA,NA,NA,NA,NA
"488","2015-03-17 14:33:54-03","F","FMNH-SEEDPLANTS","V0282682F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0282682F","V0282682F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"489","2015-03-17 14:33:54-03","F","FMNH-SEEDPLANTS","V0282683F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0282683F","V0282683F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"490","2015-03-17 14:33:54-03","F","FMNH-SEEDPLANTS","V0282684F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0282684F","V0282684F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"491","2015-03-17 14:33:54-03","F","FMNH-SEEDPLANTS","V0282685F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0282685F","V0282685F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"492","2015-03-17 14:33:54-03","F","FMNH-SEEDPLANTS","V0282686F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0282686F","V0282686F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"493","2015-03-17 14:33:54-03","F","FMNH-SEEDPLANTS","V0282687F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0282687F","V0282687F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"494","2015-03-17 14:33:54-03","F","FMNH-SEEDPLANTS","V0282689F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0282689F","V0282689F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"495","2015-03-17 14:33:54-03","F","FMNH-SEEDPLANTS","V0282690F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0282690F","V0282690F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"496","2015-03-17 14:33:54-03","F","FMNH-SEEDPLANTS","V0282691F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0282691F","V0282691F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"497","2015-03-17 14:33:54-03","F","FMNH-SEEDPLANTS","V0282692F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0282692F","V0282692F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
