"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","typeStatus","locality","imagecode","scientificNameAuthorship","identifiedBy","stateProvince","decimalLongitude","decimalLatitude","infraspecificEpithet","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"299","2012-04-06 14:19:00-03","MO","MOBOT","3182947","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Nélida Soria","1988","12","21","South America","Paraguay",NA,NA,NA,NA,"Soria Rey 003047",NA,NA,NA,"Tavai, 2 km del Destacamento. En el campo.",NA,"(Barb. Rodr.) Landrum","B.K. Holst","Caazapá","-55.2833333","-26.1666667","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"300","2008-05-27 22:02:00-03","MO","MOBOT","3183046","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Nélida Soria","1989","12","9","South America","Paraguay",NA,NA,NA,NA,"Soria Rey 4132",NA,NA,NA,"Tavai, 3 S km del Destacamento. Orillas del estero.",NA,"(Barb. Rodr.) Landrum","B.K. Holst","Caazapá","-55.28333","-26.16666","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2008-05-27 22:02:00-03","MO","MOBOT","3183713","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Isabel Basualdo","1988","12","21","South America","Paraguay",NA,NA,NA,NA,"Basualdo 002032",NA,NA,NA,"Tavai. Prop de la Fila Bogado. En el bosque.",NA,"(Barb. Rodr.) Landrum","B.K. Holst","Caazapá","-55.33333","-26.16666","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2008-05-27 22:02:00-03","MO","MOBOT","3183494","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Isabel Basualdo","1988","12","3","South America","Paraguay",NA,NA,NA,NA,"Basualdo 001930",NA,NA,NA,"Tavai. Prop de la Flia Bogado. En el bosque.",NA,"(Barb. Rodr.) Landrum","B.K. Holst","Caazapá","-55.33333","-26.16666","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2009-10-14 20:08:00-03","MO","MOBOT","3184954","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Rosa Degen","1988","12","22","South America","Paraguay",NA,NA,NA,NA,"Degen 001311",NA,NA,NA,"Tavai. Prop. flia. Garay. En el bosque.",NA,"(Barb. Rodr.) Landrum","B.K. Holst","Caazapá","-55.33333","-26.16666","bullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2015-07-03 20:17:00-03","MO","MOBOT","2112657","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","Émile Hassler",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Hassler 7828",NA,NA,NA,"In regione cursus superioris fluminis Apa",NA,"(Barb. Rodr. ex Chodat & Hassl.) Landrum",NA,"Amambay","-56.48333","-22.1","lanuginosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"305","2015-07-03 20:27:00-03","MO","MOBOT","2112658","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","Émile Hassler","1900","9",NA,"South America","Paraguay",NA,NA,NA,NA,"Hassler 4748",NA,NA,NA,"Inter ad yerbales. Sierra de Mbaracayu",NA,"(Barb. Rodr. ex Chodat & Hassl.) Landrum",NA,"Canindeyú",NA,NA,"lanuginosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"306","2015-07-03 20:31:00-03","MO","MOBOT","2112660","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","Émile Hassler","1900",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Hassler 4684",NA,NA,NA,"Near Ygatimi Sierra de Mbaracayu",NA,"(Barb. Rodr. ex Chodat & Hassl.) Landrum",NA,"Canindeyú",NA,NA,"lanuginosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"307","2015-07-03 20:30:00-03","MO","MOBOT","2112661","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","Émile Hassler",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Hassler 7773",NA,NA,NA,NA,NA,"(Barb. Rodr. ex Chodat & Hassl.) Landrum",NA,NA,NA,NA,"lanuginosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"308","2009-08-21 07:03:00-03","MO","MOBOT","2517028","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","Émile Hassler",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Hassler 7737",NA,NA,NA,"In campis siccis in regione cursus superioris fluminis Apa",NA,"(Barb. Rodr. ex Chodat & Hassl.) Landrum",NA,"Amambay",NA,NA,"lanuginosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2009-12-04 16:24:00-02","MO","MOBOT","3182534","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","Gert G. Hatschbach|J.M. Silva","1985","11","24","South America","Brazil",NA,NA,NA,NA,"Hatschbach 50137",NA,NA,NA,"Cab. Rib. S. Pedro (mun. Mucugê). Campo limpo.",NA,"(Barb. Rodr. ex Chodat & Hassl.) Landrum","L.R. Landrum","Bahia",NA,NA,"lanuginosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2014-08-23 05:36:00-03","MO","MOBOT","3185661","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","1969","2","10","South America","Brazil",NA,NA,NA,NA,"Irwin 23009",NA,NA,NA,"Outcrops and steep rocky slopes with cerrado, ca. 30km N.E. of Francisco Sá, road to Salinas.",NA,"(Barb. Rodr. ex Chodat & Hassl.) Landrum","L.R. Ladrum","Minas Gerais",NA,NA,"lanuginosa",NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2013-10-11 11:34:00-03","MO","MOBOT","978990","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","A. Rodríguez O.|Juan Surubí","1995","10","27","South America","Bolivia",NA,NA,NA,NA,"Rodríguez Olmos 498",NA,NA,NA,"Parque Nacional Noel Kempff Mercado, 3 km NW del campamento Las Gamas. Campo cerrado. Suelos arenosos con concreciones férricas",NA,"(Barb. Rodr. ex Chodat & Hassl.) Landrum","L.R. Landrum (ASU)","Santa Cruz","-60.3927777","-14.8030556","lanuginosa","Velasco","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"312","2008-05-27 22:02:00-03","MO","MOBOT","3183173","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora sessiliflora","James A. Ratter","1989",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Ratter 6388",NA,NA,NA,"Serra de Itapiraçaba, c. 12km from Januária on the Pandeiros road. In low forest at the base of limestone cliffs.",NA,NA,"L.R. Landrum","Minas Gerais","-44.36666","-15.48333","sessiliflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-06-22 14:18:52-03","UNESP-IBILCE","SJRP","24178","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Neusa Taroda Ranga",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arvoreta 3 m, flores brancas;",NA,NA,"Tracheophyta","Myrtales",NA,"Estação Ecológica do Noroeste Paulista",NA,"(O.Berg) Mattos",NA,"São Paulo","-49.380556","-20.81",NA,"São José do Rio Preto",NA,NA,NA,NA,"Magnoliopsida","-49.380556","-20.81",NA,NA,NA,NA,NA,NA
"314","2020-06-22 14:18:52-03","UNESP-IBILCE","SJRP","17856","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","G. Hatschbach",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Xilopodífera, ereta, até 70 cm;",NA,NA,"Tracheophyta","Myrtales",NA,"Aeroporto, arredores",NA,"(O.Berg) Mattos","M. Sobral","Paraná","-52.3830986022949","-24.0456008911133",NA,"Campo Mourão",NA,NA,"28572","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-07-31 16:50:43-03","UNESP-IBILCE","SJRP","17972","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","N. Taroda Ranga & M.H. Carabolante",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Botões esverdeados e flores brancas;",NA,NA,"Tracheophyta","Myrtales",NA,"Instituto Penal Agrícola (IPA)",NA,"(O.Berg) Mattos",NA,"São Paulo","-49.3699989318848","-20.8199996948242",NA,"São José do Rio Preto",NA,NA,"20305","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-08-31 09:07:30-03","INPA","INPA","78075","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Shepherd, GJ; Krieger, L","1978","02","21","Southern America","Brasil",NA,NA,NA,"INPA0078075","7127","Dicotyledon Com-Clade","Myrtales",NA,NA,"INPA0078075 INPA0078075_e INPA0078075_e1","(O.Berg) Mattos","Ramos, JF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA
"317","2020-08-31 09:07:30-03","INPA","INPA","218787","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Hatschbach, GG","2002","09","16","Southern America","Brasil",NA,NA,NA,"INPA0218787","74269","Dicotyledon Com-Clade","Myrtales",NA,"Rodovia BR-267, próximo do trevo para Bela Vista. Campo limpo.","INPA0218787 INPA0218787_e","(O.Berg) Mattos","Kawasaki, ML","Mato Grosso do Sul","-56.5210990905762","-22.1089000701904",NA,"Bela Vista",NA,NA,"66197","auto",NA,NA,NA,"2003",NA,NA,NA,NA,NA
"318","2020-08-31 09:07:30-03","INPA","INPA","204604","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Jacques, EL","1996","11","08","Southern America","Brasil",NA,NA,NA,"INPA0204604","726A","Dicotyledon Com-Clade","Myrtales",NA,"9 km do município de Anhandui BR-163 (área 2:11).","INPA0204604 INPA0204604_e","(O.Berg) Mattos","Jacques, EL","Mato Grosso do Sul","-54.6464004516602","-20.4428005218506",NA,"Campo Grande",NA,NA,"161190","auto",NA,NA,NA,"1997",NA,NA,NA,NA,NA
"319","2020-08-31 09:07:30-03","INPA","INPA","195603","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Hatschbach, GG","1997","11","18","Southern America","Brasil",NA,NA,NA,"INPA0195603","67242","Dicotyledon Com-Clade","Myrtales",NA,"Serra do Cabral, próximo ao Armazém da Laje","INPA0195603 INPA0195603_e","(O.Berg) Mattos","Kawasaki, ML","Minas Gerais","-44.1721992492676","-17.7574996948242",NA,"Joaquim Felício",NA,NA,"37503","auto",NA,NA,NA,"1998",NA,NA,NA,NA,NA
"320","2021-03-04 11:06:42-03","UFRB","HURB","8602","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Martins, M.L.L.","2013","12","09",NA,"Brasil",NA,NA,"planta pubescente.","HURB000008602","2099","Anthophyta",NA,NA,"estrada para Licínio de Almeida;",NA,"(O.Berg) Mattos","Stadnik, A.; Melo, J.D.O.; Pereira, J.S.","Bahia","-41.6652984619141","-14.2035999298096",NA,"Brumado",NA,NA,"38387","auto",NA,NA,NA,"2017","10",NA,NA,NA,NA
"321","2021-03-04 11:05:52-03","UFRB","HURB","17503","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Martins, M.L.L.","2012","02","24",NA,"Brasil",NA,NA,NA,"HURB000017503","2049",NA,NA,NA,"Capão;","HURB000017503","(O.Berg.) Mattos","M.Sobral","Bahia","-41.5588989257812","-12.5289001464844",NA,"Palmeiras",NA,NA,"20767","auto",NA,NA,NA,"2019","06",NA,NA,NA,NA
"322","2017-11-24 14:11:42-02","UFLA","ESAL","23072","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Castro, GC",NA,NA,NA,NA,"Brasil",NA,NA,"arvoreta; 3m; ;; floresta",NA,"159",NA,NA,NA,"Corredor Ecológico/Floresta Estacional Semidecidua",NA,"(O.Berg) Mattos","Sobral, M E G","Minas Gerais","-44.9188995361328","-20.9463996887207",NA,"Santo Antônio do Amparo","1","1","19303","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-12-19 11:19:49-03","UFG","UFG","23308","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Ferreira, H.D.; et al.","1995","02","09",NA,"Brasil",NA,NA,NA,NA,"3996",NA,NA,NA,"Parque Nacional das Emas",NA,"(O. Berg) Mattos","Ferreira, H.D.","Goiás","-52.5511016845703","-17.5694007873535",NA,"Mineiros",NA,NA,"100343","auto",NA,NA,NA,"1995","02","09",NA,NA,NA
"324","2019-12-19 11:19:49-03","UFG","UFG","15941","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","M.B. Alcantara; et al.","1995","02","17",NA,"Brasil",NA,NA,NA,"UFG0015941","88",NA,NA,NA,"Parque Nacional das Emas",NA,"(O. Berg) Mattos","Faria-Júnior, J.E.Q.","Goiás","-52.5511016845703","-17.5694007873535",NA,"Mineiros",NA,NA,"100343","auto",NA,NA,NA,"2010","12","01",NA,NA,NA
"325","2019-12-19 11:19:49-03","UFG","UFG","15897","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","G.W. Salla","1995","02","16",NA,"Brasil",NA,NA,NA,"UFG0015897","21",NA,NA,NA,"Parque Nacional das Emas",NA,"(O. Berg) Mattos","Faria-Júnior, J.E.Q.","Goiás","-52.5511016845703","-17.5694007873535",NA,"Mineiros",NA,NA,"100343","auto",NA,NA,NA,"2010","12","01",NA,NA,NA
"326","2021-02-04 10:29:26-03","UFRPE","HST","18981","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","T.S.Nunes; A.K.A.Santos, J.G.Jardim & M.C.Machado","2006","01","09",NA,"Brasil",NA,NA,"Arbusto ca. 80 cm alt., muito ramificado; folhas menbranáceas, verde-claro; flores com cálice verde, corola e estames alvos. DNA.","HST018981","1511",NA,NA,NA,"Brejo de Cima em direção a Capão da Volta",NA,"(O.Berg) Mattos","M.Ibrahim","Bahia","-41.544167","-13.315",NA,"Abaíra",NA,NA,NA,NA,NA,"41W32'39''","13S18'54''","2007","07",NA,NA,NA,NA
"327","2021-02-25 10:13:02-03","CVRD","CVRD","16158","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Folli, D.A.","2019","11","17","América do Sul","BRASIL",NA,NA,"Mata de transição, Zona (23K) <ll>dwc_commonname:</ll> Gabiroba verde","CVRD016158","7672","Magnoliophyta","Myrtales",NA,NA,NA,"(O.Berg) Mattos","Geovane S. Siqueira","MG","-44.1996994018555","-20.1432991027832",NA,"Brumadinho","973","973","26639","auto","Magnoliopsida",NA,NA,"2019","12","02",NA,NA,NA
"328","2020-09-12 05:00:02-03","US","US","2564838","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","G. Hatschbach, J. C. Lindeman & ex herb. of Herman F. Linders","1966","12","8","South America - Neotropics","Brazil",NA,NA,NA,"US01890303","13261",NA,"Myrtales",NA,NA,"US01890303_01 US01890303_02","(O. Berg) A. Mattos",NA,"Paraná","-52.3830986022949","-24.0456008911133",NA,"Campo Mourão","625",NA,"28572","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"329","2020-09-12 05:00:02-03","US","US","1573096","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","P. Jörgensen","1932","2",NA,"South America","Paraguay",NA,NA,NA,"US03051664","4515",NA,"Myrtales",NA,"In the camp Thú [interpreted].","US03051664_01","(O. Berg) A. Mattos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"330","2020-09-12 05:00:02-03","US","US","3176709","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","G. Hatschbach, G. Hatschbach & A. C. Cervi","1988","10","25","South America - Neotropics","Brazil",NA,NA,NA,"US01890300","52621",NA,"Myrtales",NA,"BR 267, 20 Km O de Maracaju","US01890300_01 US01890300_02","(O. Berg) A. Mattos",NA,"Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"331","2020-09-12 05:00:02-03","US","US","3172626","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","G. Hatschbach & J. M. Silva","1985","11","24","South America - Neotropics","Brazil",NA,NA,NA,"US01890301","50137",NA,"Myrtales",NA,"Cab. Rib. S. Pedro","US01890301_01 US01890301_02","(O. Berg) A. Mattos",NA,"Bahia","-41.3708000183105","-13.0052995681763",NA,"Mucugê",NA,NA,"52493","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"332","2020-09-12 05:00:02-03","US","US","3132650","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","G. Hatschbach & R. Kummrow","1984","10","14","South America - Neotropics","Brazil",NA,NA,NA,"US01890299","48473",NA,"Myrtales",NA,"Cel. SWapucaia, Área Militar","US01890299_01 US01890299_02","(O. Berg) A. Mattos",NA,"Mato Grosso do Sul","-55.2257995605469","-23.1042003631592",NA,"Amambai",NA,NA,"73676","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"333","2020-09-12 05:00:02-03","US","US","2755000","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","H. S. Irwin, R. R. Santos, R. Souza & S. F. Fonsêca","1969","2","10","South America - Neotropics","Brazil",NA,NA,NA,"US01890302","23009",NA,"Myrtales",NA,"Ca. 30 Km NE of Francisco Sá, road to Salinas","US01890302_01 US01890302_02","(O. Berg) A. Mattos",NA,"Minas Gerais",NA,NA,NA,NA,"1100",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"334","2020-09-12 05:00:02-03","US","US","3676789","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","E. M. Zardini & S. Ramírez Benítez","1999","9","24","South America","Paraguay",NA,NA,NA,"US03064366","51441",NA,"Myrtales",NA,"Canendiyú, Mbaracayú, Natural Reserve administered by Fundación Moisés Bertoni: Aguará-ñu-Horqueta Mi.",NA,"(O. Berg) A. Mattos",NA,NA,"-55.285","-24.1597",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"335","2020-09-02 16:33:45-03","Cenargen","CEN","103663","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Anderson Cássio Sevilha","2017","03","20",NA,"Brasil","Exsicatas",NA,"Projeto Bem Diverso.","CEN00103663","6721",NA,NA,NA,"Sítio 15. Ponto 4. Nascente do rio Pardo. Serra do Espinhaço.","CEN00103663","(O.Berg) Mattos","J. E. Q. Faria Júnior","MG","-42.654444","-15.041666",NA,"SANTO ANTÔNIO DO RETIRO","1063","1063",NA,NA,NA,"-42.654444","-15.041666","2018","01",NA,NA,NA,"4"
"336","2020-09-02 16:33:45-03","Cenargen","CEN","80269","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Jair Eustáquio Quintino de Faria Jr.","2009","10","18",NA,"Brasil","Exsicatas",NA,"Arbusto ramificado ca. de 1 m de altura, botões florais jovens, solo arenoso com canga, relevo ondulado. HERBÁRIO UB Goiás","CEN00080269","690",NA,NA,NA,"Brasil - Goiás - Cavalcante - Margem da estrada de Cavalcante para Minaçu, Cerrado típico.","CEN00080269","(O.Berg) Mattos","J. E. Q. Faria Júnior","GO","-47.391666","-13.651944",NA,"CAVALCANTE",NA,NA,NA,NA,NA,"-47.391666","-13.651944","2009","10",NA,NA,NA,"1"
"337","2020-09-02 16:33:45-03","Cenargen","CEN","96983","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Carlos Romero Martins","2016","11","20",NA,"Brasil","Exsicatas",NA,"Doação Flora do Brasil - Distrito Federal.","CEN00096983","2365",NA,NA,NA,"Parque Nacional de Brasília, entorno da estrada de acesso à cascalheira do Exército.","CEN00096983","(O.Berg) Mattos","C. E. B. Proença","DF","-47.946388","-15.737777",NA,"BRASILIA",NA,NA,NA,NA,NA,"-47.946388","-15.737777","2016","11",NA,NA,NA,"1"
"338","2020-09-02 16:33:45-03","Cenargen","CEN","107054","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Vinícius Castro Souza","2016","01","26",NA,"Brasil","Exsicatas",NA,"Estrada para a área da Melhoramentos. Doação Universidade de São Paulo ESALQ/USP - Herbário ESA nº 138140.","CEN00107054","40087",NA,NA,NA,"Estrada entre Camanducaia e Monte Verde, cerca de 10 km de Camanducaia.","CEN00107054","(O.Berg) Mattos","V. C. Souza","MG","-46.1446990966797","-22.7553005218506",NA,"CAMANDUCAIA",NA,NA,"22140","auto",NA,NA,NA,"2016","01",NA,NA,NA,"1"
"339","2020-09-02 16:33:45-03","Cenargen","CEN","16766","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora var. lanuginosa","Roberto Fontes Vieira","1991","11","15",NA,"Brasil","Exsicatas",NA,"Pétalas brancas; folhas glabras na face adaxial e pilosa, brancas na abaxial; caule esfoliativo.","CEN00016766","1064",NA,NA,NA,"A 16 km de Cocos; em direção a Caribe.","CEN00016766","(O.Berg) Mattos","M. Ibrahim","BA","-44.533333","-14.183333","var. lanuginosa","COCOS","770","770",NA,NA,NA,"-44.533333","-14.183333","2010","04",NA,NA,NA,"5"
"340","2020-09-02 16:33:45-03","Cenargen","CEN","50954","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora var. lanuginosa","José Floriano Barêa Pastore","2002","12","25",NA,"Brasil","Exsicatas",NA,"Fotografada.","CEN00050954","191",NA,NA,NA,"Chácara Jatobá / entorno.","CEN00050954","(O.Berg) Mattos","M. Ibrahim","GO","-49.2439002990723","-16.823299407959","var. lanuginosa","APARECIDA DE GOIANIA",NA,NA,"14888","auto",NA,NA,NA,"2010","04",NA,NA,NA,"2"
"341","2019-06-05 10:33:51-03","UFG","HJ","6481","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Sevilha, A.C.; Arruda, D.M.; Lima, I.L.P.; Pereira, J.B.; Amaral, J.P.; Medeiros, M.B.; Oliveira, W.L.","2006","11","08",NA,"Brasil",NA,NA,"cambissolo","HJ00006481","4868",NA,NA,NA,"Areião II.",NA,"(O.Berg) Mattos","Érica Virgínia Estêfane de Jesus Amaral","Minas Gerais","-42.420556","-15.458056",NA,"Rio Pardo de Minas","1061","1061",NA,NA,NA,"42º25'14''W","15º27'29''S","2012","09","28",NA,NA,NA
"342","2020-10-16 10:36:30-03","UFG","HJ","6390","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","Mazine, F.F.; Araújo, A.O.; Duarte, A.R.; Tsuji, R.","2002","11","08",NA,"Brasil",NA,NA,NA,"HJ00006390","643",NA,NA,NA,"Estrada para Cristalina",NA,NA,"Marla Ibrahim","Minas Gerais","-42.962778","-16.837222","lanuginosa","Botumirim",NA,NA,NA,NA,NA,"42º57'46''W","16º50'14''S",NA,NA,NA,NA,NA,NA
"343","2020-10-16 10:36:30-03","UFG","HJ","6352","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","Pastore, J.F.B.","2002","12","25",NA,"Brasil",NA,NA,"latossolo arenoso","HJ00006352","191",NA,NA,NA,"Chácara Jatobá.",NA,NA,"Marla Ibrahim","Goiás","-49.2439002990723","-16.823299407959","lanuginosa","Aparecida de Goiânia",NA,NA,"14888","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-04-15 09:23:34-03","UFG","HJ","6409","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","Silveira, E.","2009","12","17",NA,"Brasil",NA,NA,NA,"HJ00006409",NA,NA,NA,NA,"Margem da estrada de Mucugê.",NA,NA,"M.L. Guedes","Bahia","-41.370833","-13.005","lanuginosa","João Correia","984","984",NA,NA,NA,"41º22'15''W","13º0'18''S","2013","03","20",NA,NA,NA
