"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","dayIdentified","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"144","2020-09-02 16:32:46-03","Cenargen","CEN","9993","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","J. G. Carvalho-Sobrinho","Antônio Krapovickas - IBONE","40199","1985","05","29",NA,"Brasil","MT","Oásis, 47 km L de Cáceres, BR-070, km 680.","-57.6789016723633","-16.0706005096436","200","200","Exsicatas","Doação de Instituto de Botanica Del Nordeste - Argentina - Corrientes (CTES.).","CEN00009993","CEN00009993","CACERES","2015","12","172193","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"145","2020-09-02 16:32:46-03","Cenargen","CEN","31380","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum x longiflorum","Pseudobombax tomentosum x longiflorum",NA,"J. G. Carvalho-Sobrinho","João Marcelo de Rezende","528","1996","06","18",NA,"Brasil","DF","Parque Boca da Mata.","-48.05",NA,"1150","1150","Exsicatas",NA,"CEN00031380","CEN00031380","BRASILIA","2015","12",NA,NA,"-48.05","-1586667.0",NA,NA,NA,NA,NA,"3",NA
"146","2020-04-15 09:23:34-03","UFG","HJ","1810","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns","Luzia Francisca de Souza","Souza, L.F.","6340","2017","06","27",NA,"Brasil","Goiás","41 BIMTZ","-51.711944","-17.900278","700","700",NA,NA,"HJ00001810","HJ00001810","Jataí","2019","08",NA,NA,"51º42'43''W","17º54'1''S",NA,"07",NA,NA,NA,NA,NA
"147","2020-08-05 09:31:36-03","UFG","HJ","6096","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns",NA,"Guilherme, FAG; Carneiro, SES; Bernasol, WP","1070","2008","07","08",NA,"Brasil","Goiás","UHE Salto.","-51.286667","-18.686389","450","450",NA,NA,"HJ00006096",NA,"Caçu",NA,NA,NA,NA,"51º17'12''W","18º41'11''S",NA,NA,NA,NA,NA,NA,NA
"148","2020-01-15 17:59:28-03","USP","SPF","143090","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Carvalho-Sobrinho, JG","Forzza, RC","1621","2000","08","01",NA,"Brasil","Goiás",NA,"-47.783333","-14.166667",NA,NA,NA,NA,"SPF00143090",NA,"Alto Paraíso de Goiás","2015","07",NA,NA,"-47.783333","-14.166667",NA,NA,NA,NA,NA,NA,NA
"149","2020-01-15 17:59:28-03","USP","SPF","175339","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Carvalho-Sobrinho, JG","Ceccantini, GCT","2858","2006","06","26",NA,"Brasil","Minas Gerais",NA,"-43.987556","-19.473278",NA,NA,NA,NA,"SPF00175339",NA,"Matozinhos","2015","07",NA,NA,"-43.987556","-19.473278",NA,NA,NA,NA,NA,NA,NA
"150","2019-11-13 11:25:01-03","USP","SPF","177593","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Carvalho-Sobrinho, JG","Melo Jr, JCF","513","2006","10","21",NA,"Brasil","Minas Gerais",NA,"-43.983083","-19.47","683","683",NA,NA,"SPF00177593",NA,"Matozinhos","2011","07",NA,NA,"-43.983083","-19.47",NA,"25",NA,NA,NA,NA,NA
"151","2020-01-15 17:59:28-03","USP","SPF","131200","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Carvalho-Sobrinho, JG","Pirani, JR","4366","1998","05","17",NA,"Brasil","Minas Gerais",NA,"-43.010799407959","-16.872200012207",NA,NA,NA,NA,"SPF00131200",NA,"Botumirim","2015","07","39434","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-13 11:25:01-03","USP","SPF","13367","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Duarte, MC","Hoehne, W","s.n.","1950","01","17",NA,"Brasil","São Paulo",NA,"-50.5400009155273","-20.2600002288818",NA,NA,NA,NA,"SPF00013367",NA,"Jales","2004","03","16486","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-01-15 17:59:28-03","USP","SPF","96821","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Carvalho-Sobrinho, JG","Tamashiro, JY","T336","1994","06","30",NA,"Brasil","São Paulo",NA,"-49.6399993896484","-20.6200008392334",NA,NA,NA,NA,"SPF00096821",NA,"Tanabi","2015","07","33016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-02 09:07:25-03","UNITINS","HUTO","2556","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) Robyns","Jefferson, S.C.","Oliveira, F.C.A.","1426","2009","06","30",NA,"Brasil","Tocantins","Bacia do Tocantins. Sub-bacia do rio Palma. Solo argiloso escuro com afloramento calcário. Relevo ondulado","-46.547222","-12.905278","533","533",NA,"Árvore 6m de altura e 12 cm DAP. Casca clara com estrias verdes. Botões florais marrons. Cálice cor verde com glândulas vermelhas na base. Comum; Floresta estacional decidual submontana","HUTO002556","HUTO002556","Novo Alegre","2011","02",NA,NA,"-46.547222","-12.905278",NA,NA,NA,NA,NA,NA,NA
"155","2020-12-02 09:07:25-03","UNITINS","HUTO","2554","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) Robyns","Jefferson, S.C.","Oliveira, F.C.A.","1599","2009","07","10",NA,"Brasil","Tocantins","Bacia do Araguaia. Sub-bacia do rio Formoso. Solo argilo-arenoso com quartzo leitoso. Relevo levemente ondulado","-49.396111","-12.130556","325","325",NA,"Arvoreta cauducifolia 3 m de altura. Casca clara com estrias verdes. Cálice cor verde com pintas vermelhas na base. Botão floral verde-avermelhada. Comum; Cerrado","HUTO002554",NA,"Formoso do Araguaia","2011","02",NA,NA,"-49.396111","-12.130556",NA,NA,NA,NA,NA,NA,NA
"156","2020-12-02 09:07:25-03","UNITINS","HUTO","541","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) Robyns",NA,"Santos, E.R.","498","2006","07","31",NA,"Brasil","Tocantins","Sub-bacia do Ribeirão São João","-48.236111","-10.358333",NA,NA,NA,"Árvore com cerca de 4,50 m de altura. Botões florais esverdeados; Cerrado stricto sensu","HUTO000541","HUTO000541","Palmas",NA,NA,NA,NA,"-48.236111","-10.358333",NA,NA,NA,NA,NA,NA,NA
"157","2019-10-07 09:33:31-03","UEFS","HUEFS","167513","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns",NA,"Carvalho-Sobrinho, J.G.de","2874","2010","10","29",NA,"Brasil","Minas Gerais","BR-040, ca. 26km do entroncamento com BR-365. Cerrado antropizado.","-45.833333","-17.983333","776","776",NA,NA,"HUEFS0167513","HUEFS0167513","Patos de Minas",NA,NA,NA,NA,"45W50'","17S59'","Rosanae",NA,NA,NA,NA,NA,NA
"158","2019-10-07 09:33:31-03","UEFS","HUEFS","100550","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns","J.G.de Carvalho-Sobrinho","Carvalho-Sobrinho, J.G.de","578","2005","09","15",NA,"Brasil","Bahia","Estrada para São Desidério, ca. 81 km de Inhaúmas.","-44.615","-13.147778","590","590",NA,"Cerrado. Solo arenoso avermelhado.","HUEFS0100550","HUEFS0100550","São Desidério","2006","01",NA,NA,"44W36'54''","13S8'52''","Rosanae",NA,NA,NA,NA,NA,NA
"159","2019-10-07 09:33:32-03","UEFS","HUEFS","167945","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns",NA,"Lolis, S.F.","HTO3715","1999","05","26",NA,"Brasil","Tocantins","Estrada Porto Nacional/ Carreira comprida, margem esquerda do rio Tocantins.","-48.671111","-11.306111",NA,NA,NA,"Mata ciliar.","HUEFS0167945","HUEFS0167945","Porto Nacional",NA,NA,NA,NA,"48W40'16''","11S18'22''","Rosanae",NA,NA,NA,NA,NA,NA
"160","2019-10-07 09:33:32-03","UEFS","HUEFS","168107","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns","J.G.Carvalho-Sobrinho","Walter, B.M.T.","926","1991","12","09",NA,"Brasil","Goiás","2 Km da entrada sul do canteiro de obras, estrada da UHE Serra da Mesa/ Colinas do Sul.","-48.0783004760742","-14.1513996124268","420","420",NA,"Mata de galeria, um pouco alterada, envent. Sujeita a fogo.","HUEFS0168107","HUEFS0168107","Colinas do Sul","2012","03","58154","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"161","2020-07-03 15:42:05-03","UEFS","HUEFS","168106","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns","J.G.Carvalho-Sobrinho","Cavalcanti, T.B.","1959","1996","06","11",NA,"Brasil","Goiás","Estrada de acesso ao canteiro de obras do Ahe Corumba. 1 Km após a vila residencial. Área de influência.","-48.625","-17.74169921875",NA,NA,NA,"Cerrado Antropizado.","HUEFS0168106","HUEFS0168106 HUEFS0168106_e1","Caldas Novas","2011","05","36612","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"162","2019-10-07 09:33:32-03","UEFS","HUEFS","176166","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns",NA,"Pirani, J.R.","4366","1998","05","17",NA,"Brasil","Minas Gerais","Estrada para Itacambira, ca. 20 Km de Botumirim.","-43.010799407959","-16.872200012207","700","700",NA,"Solo arenoso-pedregoso.","HUEFS0176166","HUEFS0176166","Botumirim",NA,NA,"39434","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"163","2019-10-07 09:33:32-03","UEFS","HUEFS","176167","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns",NA,"Hoehne, W.","s.n.","1950","01","17",NA,"Brasil","São Paulo","Pastos do Pontal.","-50.5400009155273","-20.2600002288818",NA,NA,NA,"Árvore.","HUEFS0176167","HUEFS0176167","Jales",NA,NA,"16486","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"164","2019-10-07 09:33:31-03","UEFS","HUEFS","100547","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns",NA,"Carvalho-Sobrinho, J.G.de","575","2005","09","14",NA,"Brasil","Bahia","Estrada para Tamanduá, margem do rio.","-44.715556","-14.290278","580","580",NA,"Cerrado. Solo arenoso avermelhado.","HUEFS0100547","HUEFS0100547",NA,NA,NA,NA,NA,"44W42'56''","14S17'25''","Rosanae",NA,NA,NA,NA,NA,NA
"165","2019-10-07 09:33:31-03","UEFS","HUEFS","123742","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns",NA,"Guedes, M.L.S.","13469","2007","05","29",NA,"Brasil","Bahia","Médio São Francisco. Caminho para a margem do rio Carinhanha.","-44.2125","-14.231667",NA,NA,NA,"Cerrado.","HUEFS0123742","HUEFS0123742 HUEFS0123742_01","Feira da Mata",NA,NA,NA,NA,"44W12'45''","14S13'54''","Rosanae",NA,NA,NA,NA,NA,NA
"166","2019-10-07 09:33:31-03","UEFS","HUEFS","123856","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns",NA,"Guedes, M.L.S.","13469","2007","05","29",NA,"Brasil","Bahia","Médio São Francisco, caminho para a margem do Rio Carinhanha.","-44.2125","-14.231667","454","454",NA,"Cerrado.","HUEFS0123856",NA,"Feira da Mata",NA,NA,NA,NA,"44W12'45''","14S13'54''","Rosanae",NA,NA,NA,NA,NA,NA
"167","2019-10-07 09:33:31-03","UEFS","HUEFS","130342","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns","J.G.de Carvalho-Sobrinho","Cotrim, A.","1107","2007","07","21",NA,"Brasil","Bahia","Manoel de Souza.","-45.097778","-12.5175","590","590",NA,"Área antropizada.","HUEFS0130342","HUEFS0130342","São Desidério","2010","10",NA,NA,"45W5'52''","12S31'3''","Rosanae",NA,NA,NA,NA,NA,NA
"168","2019-10-07 09:33:31-03","UEFS","HUEFS","167475","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns",NA,"Oliveira, F.C.A.","1599","2009","07","10",NA,"Brasil","Tocantins","Bacia do Araguaia. Sub-bacia: Rio Formoso (T-4, área 9, ponto 8), Região da Gameleira.","-49.396111","-12.130556","325","325",NA,NA,"HUEFS0167475","HUEFS0167475","Formoso do Araguaia",NA,NA,NA,NA,"49W23'46''","12S7'50''","Rosanae",NA,NA,NA,NA,NA,NA
"169","2020-07-03 15:42:05-03","UEFS","HUEFS","167478","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns","J.G.Carvalho-Sobrinho","Oliveira, F.C.A.","1426","2009","06","30",NA,"Brasil","Tocantins","Bacia do Tocantins. Sub-bacia: Palma (T-4, área 1, ponto 3).","-46.547222","-12.905278","533","533",NA,"Floresta estacional decidual submontana.","HUEFS0167478","HUEFS0167478 HUEFS0167478_e1","Novo Alegre","2012","06",NA,NA,"46W32'50''","12S54'19''","Rosanae",NA,NA,NA,NA,NA,NA
"170","2019-10-07 09:33:31-03","UEFS","HUEFS","167518","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns",NA,"Carvalho-Sobrinho, J.G.de","2879","2010","11","01",NA,"Brasil","Goiás","1 km da cidade. Floresta Estacional.","-46.883333","-13.733333","658","658",NA,NA,"HUEFS0167518","HUEFS0167518","Nova Roma",NA,NA,NA,NA,"46W53'","13S44'","Rosanae",NA,NA,NA,NA,NA,NA
"171","2019-10-07 09:33:32-03","UEFS","HUEFS","168102","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns",NA,"Sevilha, A.C.","1964","2000","06","22",NA,"Brasil","Goiás","Fazenda São Domingos.","-46.760556","-13.637778","470","470",NA,"Floresta estacional decidual.","HUEFS0168102","HUEFS0168102","São Domingos",NA,NA,NA,NA,"46W45'38''","13S38'16''","Rosanae",NA,NA,NA,NA,NA,NA
"172","2019-10-07 09:33:32-03","UEFS","HUEFS","167524","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns",NA,"Carvalho-Sobrinho, J.G.de","2885","2010","11","01",NA,"Brasil","Goiás","estrada de terra para a cidade. Solo areno-argiloso, pedregoso. Floresta Estacional.","-47",NA,"413","413",NA,NA,"HUEFS0167524","HUEFS0167524","Nova Roma",NA,NA,NA,NA,"47W0'","13S37'76''","Rosanae",NA,NA,NA,NA,NA,NA
"173","2019-10-07 09:33:32-03","UEFS","HUEFS","167522","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns",NA,"Carvalho-Sobrinho, J.G.de","2883","2010","11","01",NA,"Brasil","Goiás","estrada de terra para a cidade. Solo areno-argiloso, pedregoso. Floresta Estacional.","-46.933333",NA,"622","622",NA,NA,"HUEFS0167522","HUEFS0167522","Nova Roma",NA,NA,NA,NA,"46W56'","13S44'186''","Rosanae",NA,NA,NA,NA,NA,NA
"174","2019-10-07 09:33:32-03","UEFS","HUEFS","167520","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns",NA,"Carvalho-Sobrinho, J.G.de","2881","2010","11","01",NA,"Brasil","Goiás","estrada de terra para a cidade. Solo areno-argiloso, pedregoso. Floresta Estacional.","-46.933333",NA,"622","622",NA,NA,"HUEFS0167520","HUEFS0167520","Nova Roma",NA,NA,NA,NA,"46W56'","13S44'186''","Rosanae",NA,NA,NA,NA,NA,NA
"175","2019-10-07 09:33:32-03","UEFS","HUEFS","167523","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns",NA,"Carvalho-Sobrinho, J.G.de","2884","2010","11","01",NA,"Brasil","Goiás","estrada de terra para a cidade. Solo areno-argiloso, pedregoso. Floresta Estacional.","-46.933333",NA,"622","622",NA,NA,"HUEFS0167523","HUEFS0167523","Nova Roma",NA,NA,NA,NA,"46W56'","13S44'186''","Rosanae",NA,NA,NA,NA,NA,NA
"176","2019-10-07 09:33:32-03","UEFS","HUEFS","168105","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns","J.G.Carvalho-Sobrinho","Sevilha, A.C.","4525","2005","05","27",NA,"Brasil","Minas Gerais","Assentamento Americana, cerrado de coleta de cagaita. Ponto 3.","-42.985556","-16.356111","919","919",NA,"Cerrado sensu stricto.","HUEFS0168105","HUEFS0168105 HUEFS0168105_01","Grão Mogol","2012","03",NA,NA,"42W59'8''","16S21'22''","Rosanae",NA,NA,NA,NA,NA,NA
"177","2019-10-07 09:33:31-03","UEFS","HUEFS","96730","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns",NA,"Souza, E.B.","1324","2005","04","26",NA,"Brasil","Mato Grosso","Distrito de Taunay.","-56.094444","-20.314167","167","167",NA,"Vegetação de cerrado.","HUEFS0096730","HUEFS0096730 HUEFS0096730_01","Aquidauana",NA,NA,NA,NA,"56W5'40''","20S18'51''","Rosanae",NA,NA,NA,NA,NA,NA
"178","2019-10-07 09:33:32-03","UEFS","HUEFS","168110","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns","J.G.Carvalho-Sobrinho","Pereira-Silva, G.","6315","2002","03","27",NA,"Brasil","Minas Gerais","Cerca de 1 Km a montante do eixo da barragem. Margem direita do rio Arrependido.","-47.277778","-16.211944","810","810",NA,"Cerrado (Capoeira).","HUEFS0168110","HUEFS0168110","Unaí","2012","03",NA,NA,"47W16'40''","16S12'43''","Rosanae",NA,NA,NA,NA,NA,NA
"179","2019-10-07 09:33:32-03","UEFS","HUEFS","168113","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns","J.G.Carvalho-Sobrinho","Cordovil-Silva, S.P.","627","1997","06","19",NA,"Brasil","Goiás","Rio Tocantins, próximo à ponte Uruaçu - Niquelândia, área a ser inundada pelo reservatório.","-49.004722","-14.564167",NA,NA,NA,"Cerrado sensu stricto.","HUEFS0168113","HUEFS0168113","Uruaçu","2012","03",NA,NA,"49W0'17''","14S33'51''","Rosanae",NA,NA,NA,NA,NA,NA
"180","2019-10-07 09:33:30-03","UEFS","HUEFS","54655","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns","J.G.de Carvalho-Sobrinho","França, F.","3629","2001","05","16",NA,"Brasil","Bahia","c. 24km W de Cocos. Tamanduá.","-44.736667","-14.298333","575","575",NA,"Cerrado em solo arenoso antropizado.","HUEFS0054655","HUEFS0054655",NA,"2003","02",NA,NA,"44W44'12''","14S17'54''","Rosanae",NA,NA,NA,NA,NA,NA
"181","2019-10-07 09:33:31-03","UEFS","HUEFS","94365","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns","J.G.de Carvalho-Sobrinho","Carvalho-Sobrinho, J.G.de","481","2005","04","09",NA,"Brasil","Bahia","Estrada para Riacho do Meio. Entrada a direita na ponte, indo para Cajueiro (BA) e Minas Gerais, ca. 20Km. SW de Cocos.","-44.731944","-14.285833",NA,NA,NA,NA,"HUEFS0094365","HUEFS0094365",NA,"2005","08",NA,NA,"44W43'55''","14S17'9''","Rosanae",NA,NA,NA,NA,NA,NA
"182","2019-10-07 09:33:31-03","UEFS","HUEFS","94366","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns","J.G.de Carvalho-Sobrinho","Carvalho-Sobrinho, J.G.de","482","2005","04","09",NA,"Brasil","Bahia","Estrada para Riacho do Meio (Rio Itaquari) Beira do rio.","-44.715556","-14.290278","561","561",NA,"Mata estacional com Diospyros, Zanthoxylum, Terminalia. Solo argiloso avermelhado.","HUEFS0094366","HUEFS0094366",NA,"2005","08",NA,NA,"44W42'56''","14S17'25''","Rosanae",NA,NA,NA,NA,NA,NA
"183","2019-10-07 09:33:31-03","UEFS","HUEFS","94367","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns",NA,"Carvalho-Sobrinho, J.G.de","483","2005","04","09",NA,"Brasil","Bahia","Estrada para Riacho do Meio. Entrada a direita na ponte, indo para Cajueiro, cerca de 20 Km SW de Cocos.","-44.715556","-14.290278","561","561",NA,"Mata estacional com Diospyros, Zanthoxylum, Terminalia. Solo argiloso avermelhado.","HUEFS0094367","HUEFS0094367",NA,NA,NA,NA,NA,"44W42'56''","14S17'25''","Rosanae",NA,NA,NA,NA,NA,NA
"184","2019-10-07 09:33:31-03","UEFS","HUEFS","94368","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns",NA,"Carvalho-Sobrinho, J.G.de","484","2005","04","09",NA,"Brasil","Bahia","Estrada para Riacho do Meio. Entrada a direita na ponte, indo para Cajueiro, cerca de 20 Km SW de Cocos.","-44.715556","-14.290278","561","561",NA,"Mata estacional com Diospyros, Zanthoxylum, Terminalia. Solo argiloso avermelhado.","HUEFS0094368","HUEFS0094368",NA,NA,NA,NA,NA,"44W42'56''","14S17'25''","Rosanae",NA,NA,NA,NA,NA,NA
"185","2019-06-11 13:08:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum",NA,"RRC ID Flag","H. S. Irwin","17301","1966","6","17","South America","Brazil","Mato Grosso",NA,"-57","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"17301",NA,NA
"186","2017-04-21 10:57:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum",NA,"RRC ID Flag","J. E. B. Warming","1222",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"1222",NA,NA
"187","2019-02-18 16:47:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum",NA,"R. B. Foster : Field Museum of Natural History","R. B. Foster","13802","1991","11","8","South America","Bolivia","Santa Cruz",NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"188","2019-01-25 15:42:30-02","IAC","IAC","30554","S","Plantae",NA,NA,"Malvaceae-9.Bombacoideae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) Robyns","J. Semir","L.C. Bernacci; A. Sciamarelli; J.L.A. Moreira; P.R.P. Andrade; A.M.C. Silva; R. Belinelo & J. Soares","1683","1995","05","16",NA,"Brasil","São Paulo","IAC, Estação Experimental","-50.05796","-20.45739",NA,NA,NA,NA,NA,NA,"Votuporanga","2013","11",NA,NA,"-50.05796","-20.45739",NA,"16",NA,NA,NA,NA,NA
"189","2019-01-25 15:35:24-02","IAC","IAC","50390","S","Plantae",NA,NA,"Malvaceae-9.Bombacoideae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) Robyns","L.C. Bernacci","S. Martins & M. Martins","s/nº","2008","05","17",NA,"Brasil","São Paulo","área rural","-49.5211","-20.8192",NA,NA,NA,NA,NA,NA,"Mirassol","2008","05",NA,NA,"-49.5211","-20.8192",NA,"17",NA,NA,NA,NA,NA
"190","2019-01-25 15:42:30-02","IAC","IAC","55102","S","Plantae",NA,NA,"Malvaceae-9.Bombacoideae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) Robyns","J.E.A. Bertoni & A. Geremias","J.E.A. Bertoni & A. Geremias","973","2005","06","06",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa","-47.077171","-22.870251",NA,NA,NA,"Procedência: Juréia-SP;&nf;Q. Ipês 12-6;&nf;n° de introd. 13.524",NA,NA,"Campinas","2005","06",NA,NA,"-47.077171","-22.870251",NA,"06",NA,NA,NA,NA,NA
"191","2020-07-23 12:00:17-03","CEPLAC","CEPEC","97853","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum",NA,"M. C. Duarte","F. França","3629","2001","05","16",NA,"Brasil","Bahia","Ca. 24Km ao W de Cocos. Tamanduá.","-44.736667","-14.298333",NA,NA,NA,NA,NA,NA,"cocos",NA,NA,NA,NA,"44W44'12","14S17'54",NA,NA,NA,NA,NA,NA,"30/09/2006"
