"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet","typeStatus","sex"
"706","2012-09-20 08:33:00-03","MO","MOBOT","2425889","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Angélica Cervantes Maldonado",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","Morrone 716","1996","2","12","Argentina","Misiones","Guaraní","Ruta Prov. 2, Reserva Ecológica Provincial, 23 km de El Soberbio camino al Parque Provincial Moconá","-54.1","-27.1666667",NA,NA,"390.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"707","2012-09-21 08:32:00-03","MO","MOBOT","2431483","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Angélica Cervantes Maldonado",NA,NA,NA,"Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 6505","1997","9","24","Argentina","Misiones","Cainguás","Predio de la Universidad Nac. de La Plata, camino al bosque detrás de la Comunidad Indígena","-54.9666667","-27.1",NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"708","2012-10-04 09:17:00-03","MO","MOBOT","2431823","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Angélica Cervantes Maldonado",NA,NA,NA,"Fernando O. Zuloaga|Diego Giraldo-Cañas|F. Biganzoli","Zuloaga 6710","1998","3","27","Argentina","Misiones","Guaraní","Ruta Provincial 21 de Paraíso a Moconá","-54.1166667","-26.8666667",NA,NA,"430.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"709","2012-10-04 09:16:00-03","MO","MOBOT","2431889","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Angélica Cervantes Maldonado",NA,NA,NA,"Fernando O. Zuloaga|Diego Giraldo-Cañas|F. Biganzoli","Zuloaga 6700","1998","3","27","Argentina","Misiones","Guaraní","Ruta Provincial 21 de Paraíso a Moconá, 33 km de Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"710","2012-09-21 08:29:00-03","MO","MOBOT","2431913","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Angélica Cervantes Maldonado",NA,NA,NA,"Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 6818","1999","2","23","Argentina","Misiones","Guaraní","Ruta Prov. 21, 30 km de Paraíso, camino a 2 km al W de la ruta","-54.1166667","-26.9",NA,NA,"360.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"711","2012-09-21 08:57:00-03","MO","MOBOT","2431933","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Angélica Cervantes Maldonado",NA,NA,NA,"Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 6821","1999","2","23","Argentina","Misiones","Guaraní","Ruta Prov. 21, 30 km de Paraíso, camino a 2 km al W de la ruta","-54.1166667","-26.9",NA,NA,"360.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"712","2015-02-14 13:52:00-02","MO","MOBOT","2431947","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","A. Cervantes M.,(B)",NA,NA,NA,"Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 6840","1999","2","23","Argentina","Misiones","Guaraní","Ruta Prov. 21, 31 km de Paraíso","-54.1166667","-26.9",NA,NA,"360.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"713","2012-10-04 09:17:00-03","MO","MOBOT","2432006","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Angélica Cervantes Maldonado",NA,NA,NA,"Fernando O. Zuloaga|Diego Giraldo-Cañas|F. Biganzoli","Zuloaga 6639","1998","3","24","Argentina","Misiones","San Ignacio","Entrada al Parque Provincial Teyucuaré","-55.5833333","-27.2666667",NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"714","2012-09-20 11:51:00-03","MO","MOBOT","2441519","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Angélica Cervantes Maldonado",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","Morrone 820","1996","2","15","Argentina","Misiones","General Manuel Belgrano","Ruta Nac. 101, 8 km de San Antonio camino a Puerto Iguazú, Reserva Estricta Nac. S. Antonio","-53.7833333","-26.0166667",NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"715","2012-09-20 08:37:00-03","MO","MOBOT","2444859","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Angélica Cervantes Maldonado",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","Morrone 847","1996","2","15","Argentina","Misiones","General Manuel Belgrano","Ruta Nac. 101, 8 km de San Antonio camino a Puerto Iguazú, Reserva Estricta Nac. S. Antonio","-53.7833333","-26.0166667",NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"716","2012-09-20 08:35:00-03","MO","MOBOT","2444872","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Angélica Cervantes Maldonado",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","Morrone 848","1996","2","15","Argentina","Misiones","General Manuel Belgrano","Ruta Nac. 101, 8 km de San Antonio camino a Puerto Iguazú, Reserva Estricta Nac. S. Antonio","-53.7833333","-26.0166667",NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"717","2012-09-21 08:51:00-03","MO","MOBOT","2444887","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Angélica Cervantes Maldonado",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","Morrone 801","1996","2","14","Argentina","Misiones","San Pedro","Parque Provinvial Cruce Caballero, Ruta Nac. 14, 14 km de San Pedro camino a Tobuna","-53.9833333","-26.5166667",NA,NA,"540.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"718","2018-05-03 09:43:00-03","MO","MOBOT","2916093","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","J.F.Carrión (HUEFS)",NA,NA,NA,"S. Keel","Keel 1959","1989","4","17","Paraguay","Itapúa",NA,"Estancia Parabel. In the forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"719","2018-05-03 09:40:00-03","MO","MOBOT","2920913","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","J,F.Carrión (HUEFS)",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 18040","1967",NA,NA,"Brazil","Paraná",NA,"Passo do Pupo (Mun. Ponta Grossa).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"720","2018-05-03 09:39:00-03","MO","MOBOT","2921028","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","J,F.Carrión (HUEFS)",NA,NA,NA,"Per Dusén","Dusén s.n.","1912",NA,NA,"Brazil","Paraná",NA,"Rio Branco, ad marg. silvula.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"721","2012-03-07 05:07:00-03","MO","MOBOT","2921829","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","C. Whitefoord",NA,NA,NA,"Gabriel Marín","Marín 440","1996","11","11","Paraguay","Canindeyú",NA,"Jejui-mi. Camino principal. A 1.5 Km de la Administración. Bosque alto alterado, al borde del camino.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2018-04-12 11:23:00-03","MO","MOBOT","2922727","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","J.F.Carrión (HUEFS)",NA,NA,NA,"Keiichi Mizoguchi","Mizoguchi 1583","1981","4","3","Brazil","São Paulo",NA,"Municipio de Ibiuna, by the lakeside, SW 72 km. from São Paulo.",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"723","2018-04-12 11:19:00-03","MO","MOBOT","2922998","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","J.F.Carrión (HUEFS)",NA,NA,NA,"S. Keel","Keel 1960","1989","4","17","Paraguay","Itapúa",NA,"Estancia Parabel. In the forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"724","2012-04-18 11:46:00-03","MO","MOBOT","2924350","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","A. Schinini",NA,NA,NA,"Lidia Pérez de Molas","Pérez de Molas 172","1983","4","21","Paraguay","Itapúa",NA,"Pirapó. Centro de Desarrollo Forestal (CEDEFO).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"725","2009-12-04 15:26:00-02","MO","MOBOT","3152549","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach|Maria M. Hatschbach|E.L. Barbosa","Hatschbach 76822","2004","2","19","Brazil","Paraná",NA,"Santa Maria do Oeste, arredores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2008-05-27 22:02:00-03","MO","MOBOT","3286152","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","N.M. Bacigalupo",NA,NA,NA,"Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1603","2000","3","3","Argentina","Misiones","Guaraní","Predio Prevision Social, Arroyo Tambero.","-54.21666","-26.85",NA,NA,"480.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2008-05-27 22:02:00-03","MO","MOBOT","3312079","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Stephen F. Smith",NA,NA,NA,"Ronaldo Wasum","Wasum 1101","2001","4","3","Brazil","Rio Grande do Sul",NA,"São Francisco de Paula-Linha São Paulo. Interior da mata.",NA,NA,NA,NA,"830.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2008-05-27 22:02:00-03","MO","MOBOT","3320183","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","S.F. Smith",NA,NA,NA,"A. Kegler","Kegler 1333","2002","2","10","Brazil","Rio Grande do Sul",NA,"Mun. de Caxias do Sul - Vila Oliva. Mata de bracatinga.",NA,NA,NA,NA,"780.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2015-07-06 16:46:00-03","MO","MOBOT","3400884","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.",NA,NA,NA,NA,"L.C. Stutz","Stutz de Ortega 1223","1983","3",NA,"Paraguay","Alto Paraná",NA,"Puerto Stroessner. Peu. Arbuste.","-54.75","-25.5833333",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"730","2009-10-25 08:46:00-02","MO","MOBOT","3400966","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.",NA,NA,NA,NA,"L.C. Stutz","Stutz de Ortega 1123","1983",NA,NA,"Paraguay","Alto Paraná",NA,"Puerto Stroessner. Parfois. Arbuste 2m.","-54.75","-25.58333",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2016-06-17 13:01:00-03","MO","MOBOT","787421","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","R.Liesner (MO)",NA,NA,NA,"Thomas B. Croat","Croat 74540","1993","3","7","Venezuela","Falcón",NA,"Serrania de San Luis: Along road between Curimagua and San Luis, on road to microwave station 6.1 km S of Curimagua, .7 km above turnoff to station.","-69.6333333","11.1333333",NA,NA,"1235.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"500","5",NA,NA,NA
"732","2018-05-29 10:58:00-03","MO","MOBOT","886033","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","J.F.Carrión (HUEFS)",NA,NA,NA,"Elsa M. Zardini|M. Vera","Zardini 40705","1994","8","29","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest I (along the entrance). Tall forest.","-54.8125","-25.6472222",NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"940","5",NA,NA,NA
"733","2018-05-29 10:49:00-03","MO","MOBOT","954507","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","J.F.Carrión (HUEFS)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 41749","1994","12","26","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest III, western part. Tall forest.","-54.8138889","-25.6302778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"980","5",NA,NA,NA
"734","2018-05-29 10:48:00-03","MO","MOBOT","954551","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","J.F.Carrión (HUEFS)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 41793","1994","12","26","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest III, western part. Tall forest.","-54.8138889","-25.6302778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"980","5",NA,NA,NA
"735","2018-05-29 11:06:00-03","MO","MOBOT","954614","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","J.F.Carrión (HUEFS)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 41853","1994","12","27","Paraguay","Alto Paraná",NA,"Estancia Río Bonito: Forest II (around Río Bonito). Tall forest.","-54.8052778","-25.6316667",NA,NA,"60.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"982","6",NA,NA,NA
"736","2018-05-29 11:06:00-03","MO","MOBOT","954645","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","J.F.Carrión (HUEFS)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 41879","1994","12","27","Paraguay","Alto Paraná",NA,"Estancia Río Bonito: Forest II (around Río Bonito). Tall forest.","-54.8052778","-25.6316667",NA,NA,"60.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"982","5",NA,NA,NA
"737","2018-05-29 10:47:00-03","MO","MOBOT","954694","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","J.F.Carrión (HUEFS)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 41911","1994","12","27","Paraguay","Alto Paraná",NA,"Estancia Río Bonito: Forest II (around Río Bonito). Tall forest.","-54.8052778","-25.6316667",NA,NA,"60.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"982","5",NA,NA,NA
"738","2018-05-29 11:11:00-03","MO","MOBOT","958246","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","J.F.Carrión (HUEFS)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 40727","1994","8","30","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest II (around Río Bonito). Tall forest.","-54.8047222","-25.6319445",NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"949","6",NA,NA,NA
"739","2018-05-29 11:12:00-03","MO","MOBOT","958270","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","J.F.Carrión (HUEFS)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 40740","1994","8","30","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest II (around Río Bonito). Tall forest.","-54.8047222","-25.6319445",NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"949","7",NA,NA,NA
"740","2018-05-29 11:13:00-03","MO","MOBOT","959539","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","J.F.Carrión (HUEFS)",NA,NA,NA,"Elsa M. Zardini|M. Vera","Zardini 40829","1994","8","30","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest IV (Río Bonito). Gallery forest.","-54.8047222","-25.6319445",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"950","5",NA,NA,NA
"741","2018-05-29 11:00:00-03","MO","MOBOT","987129","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","J.F.Carrión (HUEFS)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 42553","1995","5","25","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest III.","-54.8138889","-25.6302778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1000","4",NA,NA,NA
"742","2018-05-29 10:59:00-03","MO","MOBOT","987137","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","J.F.Carrión (HUEFS)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 42560","1995","5","25","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest III.","-54.8138889","-25.6302778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1000","4",NA,NA,NA
"743","2018-05-29 11:00:00-03","MO","MOBOT","987138","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","J.F.Carrión (HUEFS)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 42561","1995","5","25","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest III.","-54.8138889","-25.6302778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1000","4",NA,NA,NA
"744","2018-05-29 11:01:00-03","MO","MOBOT","987215","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","J.F.Carrión (HUEFS)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 42619","1995","5","26","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest III. Tall forest.","-54.8138889","-25.6302778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1002","4",NA,NA,NA
"745","2018-05-29 11:02:00-03","MO","MOBOT","987226","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","J.F.Carrión (HUEFS)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 42630","1995","5","26","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest III. Tall forest.","-54.8138889","-25.6302778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1002","4",NA,NA,NA
"746","2012-09-20 08:54:00-03","MO","MOBOT","100526114","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Angélica Cervantes Maldonado",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 242","1946","3","17","Brazil","Paraná","Curitiba","Sta. Felicidade.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"25180","auto",NA,NA,NA,NA,"1",NA,NA,NA
"747","2014-07-31 12:46:00-03","MO","MOBOT","1808186","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Angélica Cervantes Maldonado",NA,NA,NA,"Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11277","1976","3","14","Brazil","Paraná","Guaraniaçu","9 km E of Guaraniaçu along Highway BR-277 to Curitiba.","-52.878101348877","-25.1007995605469",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,"38806","auto",NA,NA,NA,"1169","1",NA,NA,NA
"748","2012-09-20 09:29:00-03","MO","MOBOT","100526147","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Angélica Cervantes Maldonado",NA,NA,NA,"Per Dusén","Dusén 17514","1916","1","24","Brazil","Paraná","Três Barras do Paraná","Tres Barras, in silvula sat aperta.","-53.1808013916016","-25.4188995361328",NA,NA,"760.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,"20611","auto",NA,NA,NA,NA,"1",NA,NA,NA
"749","2012-09-20 08:56:00-03","MO","MOBOT","100526116","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Angélica Cervantes Maldonado",NA,NA,NA,"Ronaldo Wasum|et al.","Wasum 3387","1987","10","24","Brazil","Rio Grande do Sul","Caxias do Sul","Conceição.","-51.1794013977051","-29.1681003570557",NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,"49662","auto",NA,NA,NA,NA,"1",NA,NA,NA
"750","2012-09-20 14:53:00-03","MO","MOBOT","100526406","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Angélica Cervantes Maldonado",NA,NA,NA,"Balduino Rambo","Rambo 44970","1949","12","26","Brazil","Rio Grande do Sul","Gramado",NA,"-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"13851","auto",NA,NA,NA,NA,"1",NA,NA,NA
"751","2018-05-21 14:01:00-03","MO","MOBOT","101047437","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Angélica Cervantes Maldonado",NA,NA,NA,"M. Ortiz","Ortiz 627","1987","7","8","Paraguay","Alto Paraná",NA,"Itavó a 1 km del refugio.","-55.3333333","-26.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"752","2018-06-08 08:59:00-03","MO","MOBOT","101049812","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","J.F. Carrión",NA,NA,NA,"Nélida Soria","Soria Rey 3096","1988","12","22","Paraguay","Caazapá",NA,"Castor cue desvio a a Pacuri.","-55.2833333","-26.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"753","2015-04-27 10:25:00-03","MO","MOBOT","100811407","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","A.C. Maldonado",NA,NA,NA,"Rosa Degen","Degen 1512","1989","5","18","Paraguay","Caazapá",NA,"Tavai. 700 m antes de Yhovy.","-55.3333333","-26.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"754","2018-05-21 13:59:00-03","MO","MOBOT","101047436","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Angélica Cervantes Maldonado",NA,NA,NA,"M. Ortiz","Ortiz 1043","1989","3","15","Paraguay","Caazapá",NA,"Tavai-A 300 mts. del Destacamento.","-55.3333333","-26.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"755","2018-06-08 08:57:00-03","MO","MOBOT","101049810","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","J.F. Carrión",NA,NA,NA,"Rosa Degen","Degen 1289","1988","12","21","Paraguay","Caazapá",NA,"Tavai. Propiedad del hospital.","-55.3333333","-26.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
