"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"551","2020-09-12 05:00:02-03","US","US","1484758","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","B. J. Pickel","2102","1929","9","17","South America - Neotropics","Brazil","Pernambuco","Gloria",NA,NA,NA,"US00369268",NA,"Zingiberales","L.",NA,NA,NA,"US00369268_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"552","2020-09-12 05:00:02-03","US","US","1692122","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","F. E. Drouet","2645","1935","10","24","South America - Neotropics","Brazil","Ceará","Lagoa piaui, mecejana, mun de fortaleza",NA,NA,NA,"US00369270",NA,"Zingiberales","L.",NA,NA,NA,"US00369270_01","Smith, L. B., (US), NMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"553","2020-09-12 05:00:02-03","US","US","2197220","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","A. Macedo","3803","1953","5","12","South America - Neotropics","Brazil","Minas Gerais","Lajoa, mun ituiutaba, estado minas",NA,NA,NA,"US00369272",NA,"Zingiberales","L.",NA,NA,NA,"US00369272_01","Andersson, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"554","2020-09-12 05:00:02-03","US","US","1483452","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","C. Lindman","2881","1894","4","4","South America - Neotropics","Brazil","Mato Grosso","Ziarra dos zugres",NA,NA,NA,"US00369265",NA,"Zingiberales","L.",NA,NA,NA,"US00369265_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"555","2020-09-12 05:00:02-03","US","US","1615043","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","E. H. Ule","8099","1909","10",NA,"South America - Neotropics","Brazil","Roraima","Amazonas expedition, Rio Branco: Surumu",NA,NA,NA,"US00369266",NA,"Zingiberales","L.",NA,NA,NA,"US00369266_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"556","2020-09-12 05:00:02-03","US","US","1995216","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","C. S. Roesel","95-5485",NA,NA,NA,"South America - Neotropics","Guyana",NA,NA,"Dead",NA,NA,"US02872523",NA,"Zingiberales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"557","2020-09-12 05:00:02-03","US","US","3677477","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","C. E. Ramos et al.","504","2008","10","28","South America - Neotropics","Brazil","Bahia","Itagibá, litoral Sul, Mata da Antena.",NA,NA,NA,"US01344492",NA,"Zingiberales","L.",NA,"-39.7111","-14.1672","US01344492_01","Guedes, M. L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"558","2020-09-12 05:00:02-03","US","US","2197221","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","A. Macedo","3803","1953","5","12","South America - Neotropics","Brazil","Minas Gerais","Lajoa, mun ituiutaba, estado minas",NA,NA,NA,"US00369273",NA,"Zingiberales","L.",NA,NA,NA,"US00369273_01","Andersson, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"559","2020-09-12 05:00:02-03","US","US","2100157","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","J. M. Pires & N. T. Silva","4297","1952","6","16","South America - Neotropics","Brazil","Pará","Maicuru, lago uruxiaca",NA,NA,NA,"US00369271",NA,"Zingiberales","L.",NA,NA,NA,"US00369271_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"560","2020-09-12 05:00:02-03","US","US","1472590","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","E. Snethlage","216","1923","8",NA,"South America - Neotropics","Brazil","Maranhão","San bento",NA,NA,NA,"US00369267",NA,"Zingiberales","L.",NA,NA,NA,"US00369267_01","Jonker, A. M. E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"561","2020-09-12 05:00:02-03","US","US","3172882","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","H. S. Irwin","48792","1960","10","17","South America - Neotropics","Brazil","Amapá","Rio oiapoque, near mt. tipac",NA,NA,NA,"US00369274",NA,"Zingiberales","L.",NA,NA,NA,"US00369274_01","Murça Pires, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"562","2020-09-12 05:00:02-03","US","US","2564175","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","G. Hatschbach","16096","1967","2","3","South America","Brazil","Paraná","Rio pequeno (mun. s. jose dos pinhaes)",NA,NA,NA,"US00369308",NA,"Zingiberales","L.",NA,NA,NA,"US00369308_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"563","2020-09-12 05:00:02-03","US","US","2168745","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","R. S. Cowan","38895","1954","12","19","South America - Neotropics","French Guiana",NA,"Savane de crique jacques, 10 km. w of mana",NA,NA,NA,NA,NA,"Zingiberales","L.",NA,NA,NA,NA,"Alexander, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"564","2020-09-12 05:00:02-03","US","US","940405","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","G. S. Jenman","5137",NA,NA,NA,"South America - Neotropics","Guyana",NA,"British guiana",NA,NA,NA,NA,NA,"Zingiberales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"565","2020-09-12 05:00:02-03","US","US","1057214","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","E. Hassler","12250","1913","3",NA,"South America","Paraguay",NA,"Paraguaria centralis: in regione lacus ypacaray",NA,NA,NA,NA,NA,"Zingiberales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"566","2020-09-12 05:00:02-03","US","US","1549555","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","S. Venturi","2258","1923","12","11","South America","Argentina","Tucumán","Dept. Fauisills, San Pablo",NA,NA,NA,NA,NA,"Zingiberales","L.","Famaillá",NA,NA,NA,"Lille, M.","450","450",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"567","2020-09-12 05:00:02-03","US","US","2548141","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","R. Goodland","980","1963","10","13","South America - Neotropics","Guyana",NA,"British guiana, rupununi northern savanna, marakanata old village",NA,NA,NA,NA,NA,"Zingiberales","L.",NA,NA,NA,NA,NA,"107","107",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"568","2020-09-12 05:00:02-03","US","US","2170275","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","T. M. Petersen","1691","1952","4","24","South America","Argentina","Corrientes","Estancia Santa Teresa",NA,NA,NA,NA,NA,"Zingiberales","L.","Mburucuyá",NA,NA,NA,"Pedersen, T. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"569","2020-09-12 05:00:02-03","US","US","2170274","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","T. M. Petersen","1691","1952","4","24","South America","Argentina","Corrientes","Estancia Santa Teresa",NA,NA,NA,NA,NA,"Zingiberales","L.","Mburucuyá",NA,NA,NA,"Pedersen, T. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"570","2020-09-12 05:00:02-03","US","US","2820749","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","L. J. Cumaná C. & W. Lampe","0780","1977","2","19","South America - Neotropics","Venezuela","Monagas","Laguna grande",NA,NA,NA,NA,NA,"Zingiberales","L.",NA,NA,NA,NA,"Andersson, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"571","2020-09-12 05:00:02-03","US","US","3322716","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","L. J. Gillespie, D. Gopaul & P. M. Peterson","1792","1989","6","23","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Rupununi savannas, Baboon Hill (Sabrina Tau) 1.5 km S of Sand Creek Village",NA,NA,NA,NA,NA,"Zingiberales","L.",NA,"-59.5167","3",NA,"Maas, P. J. M.","330",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"572","2020-09-12 05:00:02-03","US","US","1199320","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","A. Goeldi","1101",NA,NA,NA,"South America - Neotropics","Brazil","Pará",NA,NA,NA,NA,"US00369264",NA,"Zingiberales","L.",NA,NA,NA,"US00369264_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"573","2020-09-12 05:00:02-03","US","US","2046920","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","B. Rambo","41119","1949","4","20","South America","Brazil","Rio Grande do Sul","Rgs. porto alegre, ilha da pintada",NA,NA,NA,"US00369305",NA,"Zingiberales","L.",NA,NA,NA,"US00369305_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"574","2020-09-12 05:00:02-03","US","US","3181385","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","L. Andersson & M. Hagberg","1610","1986","1","29","South America - Neotropics","Brazil","Mato Grosso","Mun of pocone, rodovia transpantaneira c. 30 km s of pocone",NA,NA,NA,"US00369390",NA,"Zingiberales","L.",NA,NA,NA,"US00369390_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"575","2020-09-12 05:00:02-03","US","US","1857280","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","J. R. Swallen","6971","1944","6","2","South America - Neotropics","Brazil","Pará","Ilha marajo",NA,NA,NA,"US00369304",NA,"Zingiberales","L.",NA,NA,NA,"US00369304_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"576","2020-09-12 05:00:02-03","US","US","2120789","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","G. Hatschbach","3115","1953","3","20","South America","Brazil","Paraná","Mun. s. jose dos pinhaes, loc. rio iguassu",NA,NA,NA,"US00369306",NA,"Zingiberales","L.",NA,NA,NA,"US00369306_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"577","2020-09-12 05:00:02-03","US","US","1930633","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","E. Asplund","5862","1939","5","1","South America - Neotropics","Ecuador","Guayas","Chongon",NA,NA,NA,NA,NA,"Zingiberales","L.",NA,NA,NA,NA,"Andersson, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"578","2020-09-12 05:00:02-03","US","US","1421063","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","S. Venturi","2258","1923","12","11","South America","Argentina","Tucumán","Depart faruailla, san pablo",NA,NA,NA,NA,NA,"Zingiberales","L.","Famaillá",NA,NA,NA,NA,"450","450",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"579","2020-09-12 05:00:02-03","US","US","3434870","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","C. L. Kelloff & C. S. Roesel","1139","1994","9","25","South America - Neotropics","Guyana","Mahaica-Berbice","54.6 km E of Georgetown, along the coastal hwy. Vicinity of Ormsary",NA,NA,NA,NA,NA,"Zingiberales","L.",NA,"-57.7","6.5",NA,"Kennedy, H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"580","2020-09-12 05:00:02-03","US","US","1544391","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","A. Rimbach","112",NA,NA,NA,"South America - Neotropics","Ecuador","Guayas","Prov. Riobamba, between Duran and Yaguachi",NA,NA,NA,NA,NA,"Zingiberales","L.",NA,NA,NA,NA,"Andersson, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"581","2020-09-12 05:00:02-03","US","US","1798945","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","A. Dugand & R. Jaramillo M.","2861","1941","1","16","South America - Neotropics","Colombia","Bolívar","Orilas del Dique, Cerca de Gambote y Sincerin",NA,NA,NA,NA,NA,"Zingiberales","L.",NA,NA,NA,NA,"Dugand G., A.","5","5",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"582","2020-09-12 05:00:02-03","US","US","209672","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","T. Morong","555","1890",NA,NA,"South America","Paraguay",NA,"Central paraguay",NA,NA,NA,NA,NA,"Zingiberales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"583","2020-09-12 05:00:02-03","US","US","2852925","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","J. Lanjouw","46","1933","7","19","South America - Neotropics","Suriname","Paramaribo","Paramaribo, near agric. experim. station",NA,NA,NA,NA,NA,"Zingiberales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"584","2020-09-12 05:00:02-03","US","US","1951023","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","B. Maguire & G. Stahel","23593","1944","6","2","South America - Neotropics","Suriname",NA,"Road to carl francois, along saramacca river, 40 km. from paramaribo",NA,NA,NA,NA,NA,"Zingiberales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"585","2020-09-12 05:00:02-03","US","US","1283310","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","B. Paul","B-16","1925",NA,NA,"South America - Neotropics","Colombia","Atlántico","Banks of Magdalena River, near Barranquilla",NA,NA,NA,NA,NA,"Zingiberales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"586","2020-09-12 05:00:02-03","US","US","3188762","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","T. Killeen","2255","1986","11","26","South America - Neotropics","Bolivia","Santa Cruz","Nufles de Chavez, est. la Pachanga, S of Concepcion",NA,NA,NA,NA,NA,"Zingiberales","L.",NA,"-62.0833","-16.1333",NA,NA,"500","500",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"587","2020-09-12 05:00:02-03","US","US","1483691","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","P. Jorgensen","3894","1929","1","2","South America","Paraguay",NA,"Itape",NA,NA,NA,NA,NA,"Zingiberales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"588","2020-09-12 05:00:02-03","US","US","3076838","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","G. Hatschbach","29125","1972","2","6","South America","Brazil","Paraná","Rio pequeno (mun. s. jose dos pinhais)",NA,NA,NA,"US00369275",NA,"Zingiberales","L.",NA,NA,NA,"US00369275_01","Andersson, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"589","2020-09-12 05:00:02-03","US","US","1615044","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","E. H. Ule","8100","1909","10",NA,"South America - Neotropics","Brazil","Roraima","Amazonas expedition, Rio Branco: Surumu",NA,NA,NA,"US00369303",NA,"Zingiberales","L.",NA,NA,NA,"US00369303_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"590","2020-09-02 16:32:55-03","Cenargen","CEN","99800","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Glocimar Pereira-Silva","14372","2009","05","03",NA,"Brasil","TO","Estrada Palmeirante - rio João Alves, próximo da cidade","Exsicatas",NA,"Área úmida. Área de influência direta (APP).","CEN00099800",NA,NA,"L.","PALMEIRANTE","-47.943055","-7.8505555","CEN00099800",NA,"170","170","-47.943055","-7.8505555",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"591","2020-09-02 16:32:55-03","Cenargen","CEN","91294","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Glocimar Pereira-Silva","13122","2008","04","20",NA,"Brasil","TO","Área úmida na saída para Filadéfia, próximo de Babaçulândia.","Exsicatas",NA,"Área de influência direta (lago).","CEN00091294",NA,NA,"L.","BABACULANDIA","-47.755277","-7.21","CEN00091294","G. P. Silva","160","160","-47.755277","-7.21","2008","04",NA,NA,NA,NA,NA,"4",NA,NA
"592","2020-09-02 16:32:55-03","Cenargen","CEN","3283","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Ghillean Tolmie Prance","26165","1979","06","12",NA,"Brasil",NA,"Transpantaneira Highway, 70 km after gateway. Marsh.","Exsicatas",NA,"Growing in swamp in some places as dominant; the corolla blue. Doação The New York Botanical Garden. Instituto Nacional de pesquisas da Amazônia - Plants of Brazil - State of Mato Grosso. Field work carried out in collaboration with The New York Zoological Society, The Instituto Brasileiro de Desenvolvimento Florestal and The Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPq).","CEN00003283",NA,NA,"L.",NA,NA,NA,"CEN00003283","G. T. Prance",NA,NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA,"1",NA,NA
"593","2020-09-02 16:32:55-03","Cenargen","CEN","71310","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Haroldo Cavalcante de Lima","5559","1998","03","24",NA,"Brasil",NA,"MS, Rio Apa, Ilha do Governador.","Exsicatas",NA,"Vegetação aquáticadamargem de rio. Inflorescência com brácteas verde-arrouxeadas e flores alvas. Frequente nos bancos de camalotes (Eichornia sp.). Doação do Jardim Botânico do Rio de Janeiro - RB (383319). Rio de Janeiro.","CEN00071310",NA,NA,"L.",NA,"-57.982222","-22.082222","CEN00071310","J. M. A. Braga",NA,NA,"-57.982222","-22.082222","2009","06",NA,NA,NA,NA,NA,"1",NA,NA
"594","2020-09-02 16:32:55-03","Cenargen","CEN","71388","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Glocimar Pereira-Silva","11616","2007","03","27",NA,"Brasil","TO","Canteiro de obras da UHE São Salvador, montante ao eixo da barragem.","Exsicatas",NA,"Área de influência direta (lago).","CEN00071388",NA,NA,"L.","PARANA","-48.236388","-12.81","CEN00071388","G. Pereira-Silva","250","250","-48.236388","-12.81","2007","03",NA,NA,NA,NA,NA,"4",NA,NA
"595","2020-09-02 16:32:55-03","Cenargen","CEN","72495","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Aécio Amaral-Santos","3052","2008","09","01",NA,"Brasil","TO","Lagoa do Jacaré.","Unicata",NA,NA,"CEN00072495",NA,NA,"L.","FILADELFIA","-47.511944","-7.3055555","CEN00072495","G. Pereira-Silva & J. B. Pereira","154","154","-47.511944","-7.3055555","2010","02",NA,NA,NA,NA,NA,"1",NA,NA
"596","2020-09-02 16:32:55-03","Cenargen","CEN","73564","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Glocimar Pereira-Silva","15189","2010","03","25",NA,"Brasil","RO","Estrada de acesso ao porto Prainha (balsa da mineradora) km 12.","Exsicatas",NA,"Pétalas creme com estrias vinácea. Área de influência direta (APP).","CEN00073564",NA,NA,"L.","PORTO VELHO","-64.988333","-9.5744444","CEN00073564",NA,"90","90","-64.988333","-9.5744444",NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"597","2020-09-02 16:32:55-03","Cenargen","CEN","1888","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Antônio Costa Allem","1688","1978","02","11",NA,"Brasil","MT","Km 19 MT 3(transpantaneira).","Exsicatas",NA,"Erva de 1-3m alt. . Dominante em todos os banhados.","CEN00001888",NA,NA,"L.","POCONE","-56.6227989196777","-16.2567005157471","CEN00001888","A. C. Allem",NA,NA,NA,NA,"1978",NA,NA,"200792","auto",NA,NA,"1",NA,NA
"598","2019-12-09 17:30:13-03","UFPR","EFC","11076","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Bardelli-da-Silva, M.Y.","172","2012","02","13",NA,"Brasil","Paraná","REPAR",NA,NA,"Herbácea ereta, flores brancas com lilás, 2,2m, várzea, 890m s.n.m","EFC011076",NA,NA,"L.","Araucária","-49.3478","-25.5889",NA,NA,"890","890","-49.3478","-25.5889","2012","02","23",NA,NA,NA,NA,NA,NA,NA
"599","2019-12-09 17:30:13-03","UFPR","EFC","17264","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Völtz, R.R.; Treml, L.D; Sachet; J.V.; Coutinho, V.M.","1730","2018","08","25",NA,"Brasil","Mato Grosso","Fazenda Atoledal - Paratudal",NA,NA,"Erva ca. 1,5 m alt.; flores azuladas com manchas amareladas; vegetação herbácea de planície aluvial. (Planta prensada em álcool). Pantanal","EFC017264",NA,NA,"L.","Cáceres","-57.775","-16.685",NA,"Völtz, R.R.","105","105","-57.7750","-16.6850","2018","09","04",NA,NA,NA,NA,NA,NA,NA
"600","2019-12-09 17:30:13-03","UFPR","EFC","10729","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Roderjan, C.V.","1823","2010","02","08",NA,"Brasil","Paraná","REPAR",NA,NA,"Herbácea ereta 2,5m, em manchas sobre várzea, 890m s.n.m.","EFC010729",NA,NA,"L.","Araucária","-49.3478","-25.5889",NA,"Roderjan, C.V.","890","890","-49.3478","-25.5889","2010","02","08",NA,NA,NA,NA,NA,NA,NA
"601","2019-12-09 17:30:13-03","UFPR","EFC","10592","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Roderjan, C.V.",NA,"2010","01","31",NA,"Brasil","Paraná","REPAR",NA,NA,"Herbácea cespitosa 4m em várzea, Gleissolo. 890 m s.n.m.","EFC010592",NA,NA,"L.","Araucária","-49.3478","-25.5889",NA,"Kozera, C.","890","890","-49.3478","-25.5889","2010","03","03",NA,NA,NA,NA,NA,NA,NA
"602","2019-12-09 17:30:13-03","UFPR","EFC","18457","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Cruz, K.B.; Gewehr, I.M.","33","2019","07","16",NA,"Brasil","Mato Grosso do Sul","Fazenda São João",NA,NA,"Herbácea aquatica emergente 1,5 m, flores roxas, em lagoa temporária","EFC018457",NA,NA,"L.","Corumbá","-57.034385","-19.398737",NA,"Cruz, K.B.","90","90","-57.034385","-19.398737","2019","07","31",NA,NA,NA,NA,NA,NA,NA
"603","2020-01-14 17:44:53-03","USP","SPF","232043","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Rodrigues, RB","110","2008","11","30",NA,"Brasil","Mato Grosso do Sul","Pantanal da Nhecolândia",NA,NA,"Coordenadas: 21 K 0539811 S; UTM 7900451 W.","SPF00232043",NA,NA,"L.","Corumbá","-57.6533012390137","-19.0091991424561",NA,"Rodrigues, RB",NA,NA,NA,NA,"2009","03",NA,"295160","auto",NA,NA,NA,NA,NA
"604","2014-09-16 19:39:51-03","FSL","HFSL","4596","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Guimarães, F.B.; Apolinari, R.Q.L. & Viana, R.N.","675","2004","10","30","Southern America","Brasil","Rondônia","Parque Ecológico Lagoa dos Buritis., Planta emergente.",NA,NA,NA,NA,NA,NA,NA,"Ji-Paraná","-61.938056","-10.884167",NA,NA,NA,NA,"-61.938056","-10.884167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2014-08-26 18:21:45-03","FSL","HFSL","4597","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Guimarães, F.B.; Rodrigues, R.R. & Cunha, V.V. da","848","2005","06","05","Southern America","Brasil","Rondônia","Parque Ecológico Lagoa dos Buritis.",NA,NA,NA,NA,NA,NA,NA,"Ji-Paraná","-61.938056","-10.884167",NA,NA,NA,NA,"-61.938056","-10.884167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2014-09-16 19:39:51-03","FSL","HFSL","4598","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Guimarães, F.B.; Apolinari, R.Q.L. & Viana, R.N.","785","2004","11","20","Southern America","Brasil","Rondônia","Parque Ecológico Lagoa dos Buritis.",NA,NA,NA,NA,NA,NA,NA,"Ji-Paraná","-61.938056","-10.884167",NA,NA,NA,NA,"-61.938056","-10.884167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2020-03-05 14:14:18-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Carniello, MA; Mello, AR; Silva, VP; El Hage, PPF; Espinosa, LAG","1958","2008","08","16","América","Brasil","Mato Grosso","Córrego Padre Inácio, Sítio Duas Irmãs.",NA,NA,"Levantamento florístico e fitossociológico de uma área remanescente de cerrado alagável.",NA,"Magnoliidae","Zingiberales","L.","Cáceres","-57.6789016723633","-16.0706005096436",NA,"Pott, A",NA,NA,NA,NA,"2008","09",NA,"172193","auto",NA,NA,NA,NA,NA
