"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","class","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","sex"
"46","2019-10-09 11:11:32-03","UFBA","ALCB","122518","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Alves, M","Alves, M; Campos, L; Gandara, A","336","2014","08","12","Southern America","Brasil","Bahia","Mucugê","Próximo à base do Gobira. Perto da Plantação de Café.","-41.375556","-13.100278","1242","1242",NA,"Folhas discolores. Capítulos passados castanhos.",NA,NA,NA,NA,NA,NA,NA,"-41.375556","-13.100278","2014","08",NA,NA,NA,NA,NA
"47","2019-10-09 11:11:32-03","UFBA","ALCB","122617","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Alves, M","Alves, M; Roque, N; Gandara, A; Alunos de Botânica III","325","2014","05","24","Southern America","Brasil","Bahia","Palmeiras","em direção ao Capão.","-41.499722","-12.592778","983","983",NA,"ca 1,7 m alt. Folhas discolores. Brácteas involucrais verde-claras. Corolas alvas. Anteras negras.","ALCB010496","ALCB010496",NA,NA,NA,NA,NA,"-41.499722","-12.592778","2014","05",NA,NA,NA,NA,NA
"48","2019-10-09 11:11:32-03","UFBA","ALCB","122729","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Alves, M","Alves, M; Almeida, RF; Vasconcelos, LV","245","2013","07","02","Southern America","Brasil","Bahia","Boa Nova","Estrada para Boa Nova.","-40.248056","-14.371667","811","811",NA,"até 2 m alt. Folhas discolores. Brácteas involucrais verde-claras. Corola das flores do raio e estiletes alvos, corolas das flores do disco cremes. Anteras negras.","ALCB010491","ALCB010491 ALCB010491_1",NA,NA,NA,NA,NA,"-40.248056","-14.371667","2014","05",NA,NA,NA,NA,NA
"49","2019-10-09 11:11:32-03","UFBA","ALCB","122739","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Alves, M","Alves, M; Almeida, RF; Vasconcelos, LV","246","2013","07","02","Southern America","Brasil","Bahia","Boa Nova","Estrada de Boa Nova em direção a Ipiaú.","-40.191667","-14.377778","698","698",NA,"Arbusto, ca 2 m alt. Folhas discolores. Brácteas involucrais verdes. Corolas das flores do raio alvas, corolas das flores do disco cremes. Estiletes alvos. Anteras negras.","ALCB010502","ALCB010502",NA,NA,NA,NA,NA,"-40.191667","-14.377778","2014","05",NA,NA,NA,NA,NA
"50","2019-10-09 11:11:32-03","UFBA","ALCB","127662","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Staudt, MG","Staudt, MG; Amorim, VO; Gandara, A","46","2015","06","16","Southern America","Brasil","Bahia","Morro do Chapéu","Monumento Cachoeira Ferro Doido.","-41.000833","-11.628333","908","908",NA,"ca. 1,80 m alt. Folhas discolores. Brácteas involucrais verdes.Flores em botão.; Solo arenoso.","ALCB044804",NA,NA,NA,NA,NA,NA,"-41.000833","-11.628333","2015","06",NA,NA,NA,NA,NA
"51","2019-10-09 11:11:32-03","UFBA","ALCB","40354","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Alves, M","Vasconcellos, LV; Lima, CT; Rocha, GC","561","2013","07","19","Southern America","Brasil","Bahia","Araçás",NA,"-38.135833","-12.123056",NA,NA,NA,NA,"ALCB046382","ALCB046382",NA,NA,NA,NA,NA,"-38.135833","-12.123056","2016","05",NA,NA,NA,NA,NA
"52","2019-10-09 11:11:32-03","UFBA","ALCB","129314","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Alves, M","Moura, L; Almeida, RF; Vasconcelos, LV","238","2013","08","13","Southern America","Brasil","Bahia","Miguel Calmon","Estrada subindo o Parque Estadual Sete Passagens.","-40.550556","-11.405278",NA,NA,NA,"flores alvas.","ALCB046861","ALCB046861 ALCB046861_1",NA,NA,NA,NA,NA,"-40.550556","-11.405278","2017","09",NA,NA,NA,NA,NA
"53","2019-10-09 11:11:32-03","UFBA","ALCB","129316","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Alves, M","Moura, L; Almeida, RF; Vasconcelos, LV","243","2013","08",NA,"Southern America","Brasil","Bahia","Piritiba","Estrada Piritiba - Mundo Novo.","-40.506389","-11.803333",NA,NA,NA,"flores alvas.","ALCB046863","ALCB046863",NA,NA,NA,NA,NA,"-40.506389","-11.803333","2017","09",NA,NA,NA,NA,NA
"54","2019-11-25 16:50:25-03","UFBA","ALCB","134588","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Guedes, ML","Guedes, ML; Oliveira, MAJ de; Alunos da Disciplina Paisagismo IBIO","31551","2019","05","10","Southern America","Brasil","Bahia","Maracás","Faz. Botelho.","-40.716667","-13.733333",NA,NA,NA,"Folhas membranáceas, discolores, ásperas. Inflorescência com capítulos heteromorfos, flores alvas.; antropizadada.","ALCB059348","ALCB059348",NA,NA,NA,NA,NA,"-40.716667","-13.733333","2019","06",NA,NA,NA,NA,NA
"55","2019-10-09 11:11:32-03","UFBA","ALCB","135844","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Fonseca, GV","Moreira, DM; Vitório, CDP; Simões, SS","232","2017","08","30","Southern America","Brasil","Bahia","São Filipe","Serra da Copioba.",NA,NA,NA,NA,NA,"Flores brancas.","ALCB065546","ALCB065546",NA,NA,NA,NA,NA,NA,NA,"2017","10",NA,NA,NA,NA,NA
"56","2020-08-11 00:15:37-03","UFBA","ALCB","19964","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Hind, DJN","Souza, Padre JP de; Brito, Y","s/n","1975","07","27","Southern America","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina","-41.191944","-11.591667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-41.191944","-11.591667","1991","12",NA,NA,NA,NA,NA
"57","2019-10-09 11:11:32-03","UFBA","ALCB","57042","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Guedes, ML","Guedes, ML; Santana, DL; Loureiro, DM; Alves, L. de J.","9530","2001","08","13","Southern America","Brasil","Bahia","Wenceslau Guimarães","Litoral Sul, , Assentamento Oziel Alves","-39.6325","-13.618889",NA,NA,NA,"de ca. 2 m. Folhas membranáceas, discolores, ásperas. Inflorescência axilares; capítulo com flores do raio alvas e a do disco esverdeadas; anteras pretas. freqüente.; com trechos antropizados",NA,NA,NA,NA,NA,NA,NA,"-39.6325","-13.618889","2002","09",NA,NA,NA,NA,NA
"58","2019-10-09 11:11:32-03","UFBA","ALCB","69881","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Guedes, ML; Costa, MA","Costa, MA; Guedes, ML; Valadão, RM; Carvalho, G","58","2005","10","30","Southern America","Brasil","Bahia","Amargosa","Recôncavo Sul, Fazenda Acajú","-39.6","-13.016667",NA,NA,NA,"De ca 2m. Folhas membranáceas, ásperas. Inflorescência panícula de capítulos. Flores passadas.; Fazenda Acajú.",NA,NA,NA,NA,NA,NA,NA,"-39.6","-13.016667","2006","03",NA,NA,NA,NA,NA
"59","2019-10-09 11:11:32-03","UFBA","ALCB","69881","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Guedes, ML; Costa, MA","Costa, MA; Guedes, ML; Valladão, R; Carvalho, G","58","2005","10","30","Southern America","Brasil","Bahia","Amargosa","Recôncavo Sul, Fazenda Acaju","-39.6","-13.016667",NA,NA,NA,"Ca. 2 m. Folhas membranáceas, ásperas. Inflorescência panícula de capítulos. Flores passadas.",NA,NA,NA,NA,NA,NA,NA,"-39.6","-13.016667","2006","03",NA,NA,NA,NA,NA
"60","2019-10-09 11:11:32-03","UFBA","ALCB","72856","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Alves, M","Nunes, TS; Barreto, V; Castro, RM de","1216","2005","07","28","Southern America","Brasil","Bahia","Senhor do Bonfim","Piemonte da Diamantina, interior da mata. Serra de Santana","-40.198611","-10.365278",NA,NA,NA,"ca. 20 cm alt. Flores alvas.",NA,NA,NA,NA,NA,NA,NA,"-40.198611","-10.365278","2012","06",NA,NA,NA,NA,NA
"61","2019-10-09 11:11:32-03","UFBA","ALCB","73776","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Guedes, ML","Valadão, RM; R., M; Santos, JS; Guedes, ML; Santana, FA; Nogueira, T; Carvalho, G; Sousa, DC de","63","2006","06","16","Southern America","Brasil","Bahia","Miguel Calmon","Piemonte da Diamantina","-40.520278","-11.386111","1168","1168",NA,"Altura ca. 2,0m. Folhas lobadas, nervura central vinácea, discolores, vilosas. Inflorecência cimosa, terminal, esverdeadas.",NA,NA,NA,NA,NA,NA,NA,"-40.520278","-11.386111","2006","09",NA,NA,NA,NA,NA
"62","2019-10-09 11:11:32-03","UFBA","ALCB","76023","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Roque, N","Thomas, W; Amorim, AMA; Paixão, JL da; Sant'Ana, SC de; Clifton, B","13530","2003","07","25","Southern America","Brasil","Bahia","Jequié","Serra do Castanhão, 14,5 km S of Jequié on BR116, then 7.5 km W (at Pousada Corujao) to Embratel tower","-40.190833","-13.939444","835","835",NA,"1-2 m; involucre pale green, flowers white.; Caatinga.",NA,NA,NA,NA,NA,NA,NA,"-40.190833","-13.939444","2007","01",NA,NA,NA,NA,NA
"63","2019-10-09 11:11:32-03","UFBA","ALCB","80641","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Nascimento, AFS","Lima, STC; Sr., Edinho","81","2007","03","28","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Feira de São Joaquim","-38.5","-12.966667",NA,NA,NA,"folhas ásperas, lobadas.",NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667","2007","10",NA,NA,NA,NA,NA
"64","2019-10-09 11:11:32-03","UFBA","ALCB","85455","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Guedes, ML","Ramos, C.H.A.; Alves, L. de J.; Santos, CE","318","2008","09","15","Southern America","Brasil","Bahia","Itagibá","Litoral Sul, Campo Verde, borda da mata","-39.722222","-14.167222",NA,NA,NA,"de ca 1 m de altura. Folhas levemente discolores, ásperas. Inflorescência capítulos com flores do raio cremes. Freqüente.",NA,NA,NA,NA,NA,NA,NA,"-39.722222","-14.167222","2009","01",NA,NA,NA,NA,NA
"65","2019-10-09 11:11:32-03","UFBA","ALCB","92493","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Guedes, ML","Guedes, ML; Alves, L. de J.; Loureiro, DM; Oliveira, ARJ; Santos, EC","16364","2009","07","13","Southern America","Brasil","Bahia","Itagibá","Litoral Sul, Mata do Laterítico","-39.733333","-14.176667",NA,NA,NA,"de ca 2 m de altura. Folhas cartáceas, discolores, ásperas. Inflorescência capítulos com flores do raio de cor branca e do disco esverdeadas.",NA,NA,NA,NA,NA,NA,NA,"-39.733333","-14.176667","2010","01",NA,NA,NA,NA,NA
"66","2019-10-09 11:11:32-03","UFBA","ALCB","95609","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Guedes, ML","Guedes, ML; Gomes, FS; Lisboa, MS","17235","2010","07","17","Southern America","Brasil","Bahia","Igrapiúna","Litoral Sul, Povoado de Laranjeiras. Casa de Martinho Conceição da Silva","-39.207778","-13.905278","153","153",NA,"ca. 2 m alt., ramos alados. Folhas cartáceas, discolores, ásperas. Flores alvas.; área antropizada.",NA,NA,NA,NA,NA,NA,NA,"-39.207778","-13.905278","2010","07",NA,NA,NA,NA,NA
"67","2019-10-09 11:11:32-03","UFBA","ALCB","95932","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Guedes, ML; Gomes, FS","Guedes, ML; Gomes, FS; Lisboa, MS","17456","2010","07","21","Southern America","Brasil","Bahia","Igrapiúna","Litoral Sul, Pedra Branca, Casa do Sr. Marcos Cardoso de Assunção","-39.207778","-13.905278","153","153",NA,"Folhas cartáceas, discolores, face abaxial vilosa. Inflorescência com receptáculo paleáceo com páleas não planas, flores do raio femininas, flores do disco andróginas. Aquênio isomorfos,com bordo alado, papus com aristas, sem páleas intermediárias. C",NA,NA,NA,NA,NA,NA,NA,"-39.207778","-13.905278","2010","08",NA,NA,NA,NA,NA
"68","2019-10-09 11:11:32-03","UFBA","ALCB","98477","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Alves, M","Figueroa, LE; Neuracy; Luciana","14","2000","05","25","Southern America","Brasil","Bahia","Alagoinhas","Litoral Norte, Campus II/UNEB","-38.433333","-12.133333",NA,NA,NA,"caule verde-claro. Folhas simples, crassas, pilosas, discolores, face adaxial verde-escuro, abaxial verde-claro, alternas. Inflorescência racemosa, flores brancas, cálice verde-claro, estames brancos..; secundária densa.",NA,NA,NA,NA,NA,NA,NA,"-38.433333","-12.133333","2012","07",NA,NA,NA,NA,NA
"69","2021-02-24 18:13:30-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Guedes, ML","Guedes, ML; Cabral, L; Maia, H","6322","1999","06","26","Southern America","Brasil","Bahia","Belmonte","Extremo Sul, Brasilndia,  rea da Veracel Celulose. Ponto 10-11","-38.9","-15.866667",NA,NA,NA,"1,50 m, caule alado. Folhas simples, discolores, ásperas. Inflorescência capituliforme, flores do raio alvas.; substrato areno-argiloso.",NA,NA,NA,NA,NA,NA,NA,"-38.9","-15.866667","1999","06",NA,NA,NA,NA,NA
"70","2019-10-09 11:11:32-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Gonçalves, JM","Moraes, AO; França, F; Lima, CT de; Souza, D","279","2006","08","25","Southern America","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Subida do Tombador","-40.861111","-11.675278","953","953",NA,"ca. 1,5m alt. Folhas discolores, membranáceas. Capítulos brancos.; Vegetação antropizada.",NA,NA,NA,NA,NA,NA,NA,"-40.861111","-11.675278","2007",NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:11:32-03","UFBA","ALCB","122650","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Alves, M; Gandara, A","Gandara, A","111","2015","05","24","Southern America","Brasil","Bahia","Elísio Medrado","Serra da Jibóia. Reserva Jequitibá. Próximo a sede do Centro de Pesquisa e Manejo da Vida Silvestre (CPMVS).","-39.5217018127441","-12.9463996887207",NA,NA,NA,"ca. 2m. Folhas discolores. Capítulos imaturos verde-claro.","ALCB009445","ALCB009445",NA,NA,NA,"17900","auto",NA,NA,"2015","07",NA,NA,NA,NA,NA
"72","2019-10-09 11:11:32-03","UFBA","ALCB","122736","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Alves, M","Alves, M; Almeida, RF; Moura, L; Chagas, ECO","259","2013","07","28","Southern America","Brasil","Bahia","Palmeiras","BR 242 ca. 2-3 Km do Morro do Pai Inácio em direção à Lençóis.","-41.5588989257812","-12.5289001464844",NA,NA,NA,"ca. 2,5 m alt. Folhas mais próximas à base, inteiras, mais próximas ao ápice com limbo recortado. Brácteas involucrais verde-claras. Corolas e estiletes alvos.","ALCB010499","ALCB010499 ALCB010499_1",NA,NA,NA,"20767","auto",NA,NA,"2014","05",NA,NA,NA,NA,NA
"73","2019-10-09 11:11:32-03","UFBA","ALCB","122651","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Alves, M; Gandara, A","Gandara, A","112","2015","05","25","Southern America","Brasil","Bahia","Elísio Medrado","Serra da Jibóia. Reserva Jequitibá. Próximo a sede do Centro de Pesquisa e Manejo da Vida Silvestre (CPMVS).","-39.5217018127441","-12.9463996887207",NA,NA,NA,"ca. 2,5m. Folhas discolores. Brácteas involucrais verde-claro. Flores do raio com corola alva. Flores do disco com corola alva e anteras negras e ramos do estilete alvos.","ALCB009446","ALCB009446",NA,NA,NA,"17900","auto",NA,NA,"2015","07",NA,NA,NA,NA,NA
"74","2019-10-09 11:11:32-03","UFBA","ALCB","90099","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Roque, N","Roque, N; Oliveira, RB; Teixeira, SR; Alves, M","2194","2009","08","28","Southern America","Brasil","Bahia","Entre Rios","Litoral Norte, Fazenda Experimental da Escola de Medicina Veterinária(UFBA).&nf;Reserva Florestal do povoado de Aguazinha","-38.084400177002","-11.9419002532959",NA,NA,NA,"ca. 2m alt., folhas discolores. Brácteas involucrais verdes, flores do raio alvas.",NA,NA,NA,NA,NA,"52418","auto",NA,NA,"2009","09",NA,NA,NA,NA,NA
"75","2019-10-09 11:11:32-03","UFBA","ALCB","97237","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Roque, N","Roque, N; Oliveira, RB; Teixeira, SR; Alves, M","2894","2010","08","28","Southern America","Brasil","Bahia","Entre Rios","Litoral Norte, Fazenda Experimental. Escola de Medicina Veterinária(UFBA). Reserva Florestal do Povoado de Aguazinha","-38.084400177002","-11.9419002532959",NA,NA,NA,"Cerca de 2m de altura. Folhas discolores. Brácteas involucrais verdes claras. Corolas e estiletes brancos. Odor fermentado.",NA,NA,NA,NA,NA,"52418","auto",NA,NA,"2010","09",NA,NA,NA,NA,NA
"76","2019-10-09 11:11:32-03","UFBA","ALCB","53655","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Guedes, ML","Loureiro, DM; Alves, L. de J.; Guedes, ML; Santana, DL","103","2001","04","13","Southern America","Brasil","Bahia","Itaête","Paraguaçu, Assentamento Baixão. Área de lote","-40.9724998474121","-12.9863996505737",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36442","auto",NA,NA,"2001","08",NA,NA,NA,NA,NA
"77","2019-10-09 11:11:32-03","UFBA","ALCB","10278","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Alves, M","Sousa, DC de","s/n","1975","08","17","Southern America","Brasil","Bahia","Maracás","Sudoeste, Estrada Perto de Maracás","-40.4308013916016","-13.4411001205444",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50558","auto",NA,NA,"2012","07",NA,NA,NA,NA,NA
"78","2019-10-09 11:11:32-03","UFBA","ALCB","129313","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Alves, M","Moura, L; Almeida, RF; Vasconcelos, LV","234","2013","08","13","Southern America","Brasil","Bahia","Miguel Calmon",NA,"-40.5950012207031","-11.4288997650146",NA,NA,NA,"flores alvas.","ALCB046860","ALCB046860",NA,NA,NA,"41248","auto",NA,NA,"2017","09",NA,NA,NA,NA,NA
"79","2019-10-09 11:11:32-03","UFBA","ALCB","26962","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Guedes, ML","Guedes, ML; Santana, DL; Loureiro, DM; Alves, L. de J.","8967","2001","06","04","Southern America","Brasil","Bahia","Rio de Contas","Chapada Diamantina, BR - 242 Feira de Santana - Brasília, próximo a Tanquinho de Lençois","-41.8114013671875","-13.5789003372192",NA,NA,NA,"1,0m. Folhas cartáceas, ásperas, discolores. Capítulos com flores do raio alvas.",NA,NA,NA,NA,NA,"49773","auto",NA,NA,"2001","10",NA,NA,NA,NA,NA
"80","2019-10-09 11:11:32-03","UFBA","ALCB","122354","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Alves, M","Miranda, AM","6754","2014","08","20","Southern America","Brasil","Bahia","Salvador","Ilha dos Frades.","-38.510799407959","-12.9710998535156",NA,NA,NA,"Ca. 1,60 m alt; caule verde; folhas membranáceas; inflorecÊncia brancas.","ALCB007479","ALCB007479",NA,NA,NA,"26018","auto",NA,NA,"2016","05",NA,NA,NA,NA,NA
"81","2019-10-09 11:11:32-03","UFBA","ALCB","99594","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Lisboa, MS","Lisboa, MS; Guedes, ML; et al.","137","2011","05","28","Southern America","Brasil","Bahia","São Francisco do Conde","Região Metropolitana Salvador, Casa de Sr. Ezequiel. Monte Recôncavo","-38.6800003051758","-12.6274995803833",NA,NA,NA,"ca de 2 m de altura. Folhas membranáceas, discolores. Estéril.",NA,NA,NA,NA,NA,"19587","auto",NA,NA,"2011","05",NA,NA,NA,NA,NA
