"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","typeStatus","relatedCatalogItem","infraspecificEpithet"
"192","2018-04-24 15:17:21-03","F","FMNH-SEEDPLANTS","V0236933F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha",NA,"C. M. Taylor",NA,NA,"H. A. Weddell","1845","7",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"3351","South America",NA,NA,NA,"V0236933F","V0236933F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"193","2018-04-24 15:23:04-03","F","FMNH-SEEDPLANTS","V0236937F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha",NA,"C. M. Taylor",NA,NA,"H. A. Weddell","1845","7",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"3394","South America",NA,NA,NA,"V0236937F","V0236937F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"194","2018-04-24 15:25:24-03","F","FMNH-SEEDPLANTS","V0236938F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha",NA,"C. M. Taylor",NA,NA,"C. A. M. Lindman","1894","3","13","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"3081","South America",NA,NA,NA,"V0236938F","V0236938F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"195","2018-04-24 15:26:29-03","F","FMNH-SEEDPLANTS","V0236939F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha",NA,"C. M. Taylor",NA,NA,"L. Riedel","1821","8",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"V0236939F","V0236939F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"196","2018-04-24 15:27:14-03","F","FMNH-SEEDPLANTS","V0236940F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha",NA,"C. M. Taylor",NA,NA,"R. Romero Castañeda","1948","7","4","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"1145","South America",NA,NA,NA,"V0236940F","V0236940F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"197","2018-04-24 15:21:45-03","F","FMNH-SEEDPLANTS","V0236941F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha",NA,"C. M. Taylor",NA,NA,"P. Dusén","1911","3","6","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"11488","South America",NA,NA,NA,"V0236941F","V0236941F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"198","2018-04-24 15:28:00-03","F","FMNH-SEEDPLANTS","V0236942F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha",NA,"C. M. Taylor",NA,NA,NA,"1961",NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"V0236942F","V0236942F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"199","2018-04-24 15:15:34-03","F","FMNH-SEEDPLANTS","V0236944F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha",NA,"C. M. Taylor",NA,NA,NA,"1961",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"V0236944F","V0236944F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"200","2018-04-24 15:18:55-03","F","FMNH-SEEDPLANTS","V0236946F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha",NA,"C. M. Taylor",NA,NA,"F. C. Hoehne",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"11763","South America",NA,NA,NA,"V0236946F","V0236946F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"201","2018-04-24 15:21:03-03","F","FMNH-SEEDPLANTS","V0236949F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha",NA,"C. M. Taylor",NA,NA,NA,"1954",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"3","South America",NA,NA,NA,"V0236949F","V0236949F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"202","2019-06-11 13:52:04-03","F","FMNH-SEEDPLANTS","V0355039F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha",NA,"RRC ID Flag",NA,NA,"O. L. Haught","1946","6","12","Colombia","Antioquia",NA,NA,"-75.5","7",NA,NA,NA,NA,"4876","South America",NA,NA,NA,"V0355039F","V0355039F_01 V0355039F_02",NA,NA,NA,"Dicotyledoneae","4876",NA,NA,NA
"203","2019-06-24 08:11:47-03","IAC","IAC","26967","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes","M.C. Assis","1992","01","L.A. Skorupa et al.","1989","11","02","Brasil","Minas Gerais","Caratinga",NA,"-42.1392","-19.7897",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,"05","-42.1392","-19.7897",NA,NA,NA,NA,NA
"204","2019-06-28 16:52:40-03","IAC","IAC","7881","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes","C.M. Taylor","1997","08","A.S. Lima","1944","12","16","Brasil","Mato Grosso","Barra do Bugres","Sapézal","-57.1811","-15.0725",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,"22","-57.1811","-15.0725",NA,NA,NA,NA,NA
"205","2020-07-23 12:20:07-03","CEPLAC","CEPEC","109165","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha",NA,"Sem Informação",NA,NA,"Amorim, A. M.","2004","12","29","Brasil","Bahia","ITANHÉM","Estrada de Itanhém a Batinga, ca. 16 km. Ramal a direita que dá acesso à Fazenda Pedra Grande, de propriedade de Etevaldo Rezende da Silva.","-40.426111","-17.138056",NA,NA,"N. V.: poalha.",NA,"4651",NA,NA,NA,NA,NA,NA,NA,"40W25'34","17S8'17",NA,NA,NA,NA,NA
"206","2020-07-23 12:20:07-03","CEPLAC","CEPEC","96172","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha",NA,"Sem Informação",NA,NA,"Fiaschi, P.","2003","02","18","Brasil","Bahia","CANAVIEIRAS","Entrada à direita, ca. 14km da estrada de Canavieiras para Una, ca. 3,2km da estrada. Região do Cotovelo.","-38.966667","-15.55",NA,NA,NA,NA,"1315",NA,NA,NA,NA,NA,NA,NA,"38W58'","15S33'",NA,NA,NA,NA,NA
"207","2020-07-23 12:20:07-03","CEPLAC","CEPEC","42394","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha",NA,"C. M. Taylor",NA,NA,"T. S. dos Santos","1987","01","01","Brasil","Bahia","IBICARAÍ","Faz. Ribeirão das Laranjeiras.","-39.5875015258789","-14.8649997711182","12897",NA,"<ll>dwc_commonname:</ll> Poaia","auto","4308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2012",NA
"208","2020-07-23 12:20:07-03","CEPLAC","CEPEC","42142","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha",NA,"C. M. Taylor",NA,NA,"M. E. Soares","1987","11","25","Brasil","Bahia","IBICARAÍ","Rod. Itabuna/Ibicaraí, próx. Ao Km 35.","-39.5875015258789","-14.8649997711182","12897",NA,"<ll>dwc_commonname:</ll> Poaia","auto","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2012",NA
"209","2016-12-19 13:51:34-02","PERD","PERD","704","S","Plantae",NA,NA,"Rubiaceae","Cephaelis","ipecacuanha","Cephaelis ipecacuanha",NA,NA,NA,NA,"Pereira, RM; Melo, A",NA,NA,NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada da Ponte Queimada.","-42.7322006225586","-19.7122001647949","28215",NA,"Arbusto, com frutos.","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2015-11-27 10:17:31-02","UFMT","UFMT","42734","S","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Standl.",NA,NA,NA,"Elizabeth; Leônidas","2015","10","27","Brasil","Mato Grosso","Nobres","Bom Jardim - Colina Verde.","-56.409167","-14.755833",NA,NA,"quintal",NA,"s.n.",NA,"379","379",NA,NA,NA,NA,"-56.409167","-14.755833",NA,NA,NA,NA,NA
"211","2021-03-04 15:46:00-03","IF","SPSF","02030","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Cephaelis","ipecacuanha","Cephaelis ipecacuanha",NA,NA,NA,NA,"M. Land",NA,NA,NA,"Brasil","ES",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"212","2017-09-11 17:13:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Psychotria","cuspidata","Psychotria cuspidata genuina","Müll.Arg.",NA,NA,NA,"Bredemeyer, F",NA,NA,NA,"Venezuela",NA,NA,"ad Caracas",NA,NA,NA,NA,NA,NA,"hb. Willd.4109","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"213","2017-09-11 16:28:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Psychotria","cuspidata","Psychotria cuspidata genuina","Müll.Arg.",NA,NA,NA,"Kalkmann, ?",NA,NA,NA,"Brazil",NA,NA,"in Brasilia aequinoctiali",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"214","2017-09-11 17:13:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Psychotria","cuspidata","Psychotria cuspidata genuina","Müll.Arg.",NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil",NA,NA,"in Brasilia aequinoctiali",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"215","2017-09-11 17:13:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil",NA,NA,"in silvis ad ripas Parahyba",NA,NA,NA,NA,NA,NA,"627","Southern America",NA,NA,NA,NA,"P06P5N0052",NA,NA,NA,NA,NA,NA,NA,NA
"216","2017-09-11 17:13:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil",NA,NA,"in Brasilia meridionali",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,"P06P5N0052",NA,NA,NA,NA,NA,NA,NA,NA
"217","2017-09-11 17:13:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"Peckolt, T",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ad Canta Gallo",NA,NA,NA,NA,NA,NA,"583","Southern America",NA,NA,NA,NA,"P06P5N0052",NA,NA,NA,NA,NA,NA,NA,NA
"218","2017-09-11 17:13:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"Blanchet, JS",NA,NA,NA,"Brazil","Bahia",NA,"in prov. Bahia",NA,NA,NA,NA,NA,NA,"1456","Southern America",NA,NA,NA,NA,"P06P5N0052",NA,NA,NA,NA,NA,NA,NA,NA
"219","2017-09-11 17:13:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"Saint-Hilaire, AFCP",NA,NA,NA,"Brazil",NA,NA,"in Brasilia meridionali",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,"P06P5N0052",NA,NA,NA,NA,NA,NA,NA,NA
"220","2017-09-11 17:13:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ad Rio de Janeiro",NA,NA,NA,NA,NA,NA,"708","Southern America",NA,NA,NA,NA,"P06P5N0052",NA,NA,NA,NA,NA,NA,NA,NA
"221","2017-09-11 17:13:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"Pohl, JBE",NA,NA,NA,"Brazil",NA,NA,"ad Basso de Serra, Buhai prope Sapativa et Margaritiva",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,"P06P5N0052",NA,NA,NA,NA,NA,NA,NA,NA
"222","2017-09-11 17:13:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Bahia",NA,"in silvis umbrosis prope Ilheos",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,"P06P5N0052",NA,NA,NA,NA,NA,NA,NA,NA
"223","2017-09-11 17:13:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil","Minas Gerais",NA,"in prov. Minas Geraës, in silvis ad Praesiudium S. Joannis Bapt. ad flumen Xipoto",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,"P06P5N0052",NA,NA,NA,NA,NA,NA,NA,NA
"224","2017-09-11 17:13:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ad Rio de Janeiro",NA,NA,NA,NA,NA,NA,"2609","Southern America",NA,NA,NA,NA,"P06P5N0052",NA,NA,NA,NA,NA,NA,NA,NA
"225","2018-12-04 20:29:04-02","UNIR","RON","3932","S","Plantae","Angiosperma","Gentianales","Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","Rosa, NA","1997","01","Martins","1996","12","04","Brasil","Rondônia","Costa Marques","Serra da Conceição","-64.2272033691406","-12.4449996948242","114221",NA,"poia = ipeca","auto","s.n.0412-s","Southern America",NA,NA,NA,"RON00003932","RON00003932","19",NA,NA,NA,NA,NA,NA,NA
"226","2019-11-21 10:18:21-03","IBt","SP","11761","S","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes","Assis, MC","1992","01","Hoehne, FC","1908","12",NA,"Brasil","Mato Grosso",NA,"Matas do Rio Jaurú, em Pedra Branca",NA,NA,NA,NA,NA,NA,"CRONDON894",NA,NA,NA,NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"227","2019-11-21 10:18:21-03","IBt","SP","252558","S","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes","Assis, MC","1992","01","Skorupa, LA; et al.","1989","11","02","Brasil","Minas Gerais","Caratinga","Reserva Biológica de Caratinga. Vale do Jão","-42.15","-19.766667",NA,NA,NA,NA,"753",NA,NA,NA,NA,NA,NA,"05","-42.15","-19.766667",NA,NA,NA,NA,NA
"228","2019-11-21 10:18:21-03","IBt","SP","11763","S","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes","Assis, MC","1992","01","s.col.",NA,NA,NA,"Brasil",NA,NA,"Sem procêndencia",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"229","2019-11-21 10:18:21-03","IBt","SP","314572","S","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes","Costa, CB","1998","01","Skorupa, LA; et al.","1989","05","29","Brasil","Mato Grosso","Salto do Céu","Fazenda Porta do Céu a 44 km de Porta do Céu, rumo a Santa Fé","-58.133333","-15.133333",NA,NA,NA,NA,"707",NA,NA,NA,NA,NA,NA,NA,"-58.133333","-15.133333",NA,NA,NA,NA,NA
"230","2019-11-21 10:18:21-03","IBt","SP","314574","S","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes","Costa, CB","1998","01","Skorupa, LA; et al.","1989","05","26","Brasil","Mato Grosso","Tangará da Serra","Fazenda Maracana, ca. de 30 km de Tangara da Serra","-57.483333","-14.616667",NA,NA,NA,NA,"701",NA,NA,NA,NA,NA,NA,NA,"-57.483333","-14.616667",NA,NA,NA,NA,NA
"231","2019-11-21 10:18:21-03","IBt","SP","314575","S","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes","Costa, CB","1998","01","Skorupa, LA; et al.","1989","06","04","Brasil","Mato Grosso","Rio Branco","A 30 km de Lacerdinha, rumo a Vilhena, a esquerda, sob influência do Rio Galera","-58.066667","-15.233333",NA,NA,NA,NA,"719",NA,NA,NA,NA,NA,NA,NA,"-58.066667","-15.233333",NA,NA,NA,NA,NA
"232","2019-11-21 10:18:21-03","IBt","SP","314577","S","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes","Costa, CB","1998","01","Skorupa, LA; et al.","1989","05","27","Brasil","Mato Grosso","Tangará da Serra","Fazenda Maracana, ca. de 30 km de Tangara da Serra","-57.483333","-14.616667",NA,NA,NA,NA,"702",NA,"210","210",NA,NA,NA,NA,"-57.483333","-14.616667",NA,NA,NA,NA,NA
"233","2019-11-21 10:18:21-03","IBt","SP","314578","S","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"Skorupa, LA; et al.","1989","05","25","Brasil","Mato Grosso","Barra do Bugres","A 48 km de Barra do Bugres rumo a Cristianopolis","-57.183333","-15",NA,NA,NA,NA,"694",NA,NA,NA,NA,NA,NA,NA,"-57.183333","-15",NA,NA,NA,NA,NA
"234","2019-11-21 10:18:21-03","IBt","SP","4314","S","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes","Assis, MC","1992","01","Pirajá da Silva","1920","05","20","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"235","2020-09-03 09:26:03-03","IBt","SP","314576","S","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes","Costa, CB","1998","01","Skorupa, LA; et al.","1988","07","27","Brasil","Mato Grosso","Vila Bela da Stma Trindade","Vila. B. da S. Trindade, 20 km da ponte sobre o Rio Guapore rumo Rio Verde a oeste","-59.95","-15",NA,NA,NA,NA,"607",NA,NA,NA,NA,NA,NA,NA,"-59.95","-15",NA,NA,NA,NA,NA
"236","2019-11-21 10:18:21-03","IBt","SP","314573","S","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes","Costa, CB","1998","01","Skorupa, LA","1990","06","01","Brasil","Rondônia","Mirante da Serra","A 60 km de Mirante da Serra, rumo Parna Pacaas Novos","-63.083333","-11.033333",NA,NA,NA,NA,"840",NA,NA,NA,NA,NA,NA,NA,"-63.083333","-11.033333",NA,NA,NA,NA,NA
"237","2019-11-21 10:18:21-03","IBt","SP","52488","S","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes","Assis, MC","1992","01","s.col.","1944","02","24","Brasil","Espírito Santo","Colatina",NA,"-40.6305999755859","-19.539400100708","57036",NA,NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"238","2019-11-21 10:18:21-03","IBt","SP","52718","S","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes","Assis, MC","1992","01","Lima, AS","1944","12","16","Brasil","Mato Grosso","Barra do Bugres","Sapezal","-57.1810989379883","-15.0725002288818","173387",NA,NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"239","2019-11-21 10:18:21-03","IBt","SP","54078","S","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes","Assis, MC","1992","01","Heringer, EP","1946","10","19","Brasil","Minas Gerais","Caparaó",NA,"-41.9043998718262","-20.523099899292","15056",NA,NA,"auto","2287",NA,NA,NA,NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"240","2019-11-21 10:18:21-03","IBt","SP","19803","S","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes","Assis, MC","1992","01","Pickel, B","1925","03","12","Brasil","Pernambuco","Olinda",NA,"-34.8553009033203","-8.00889015197754","7110",NA,NA,"auto","877",NA,NA,NA,NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
