"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","sex","infraspecificEpithet","class","typeStatus","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"3324","2021-03-15 18:26:24-03","USP","SPF","152671","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Zamengo, HBS","Gomes-Klein, VL","3475","1998","08","22","Brasil","Tocantins","Esperantina","-48.511389","-5.342778","-48.511389","-5.342778","Arbusto de 2-4 m de alt., com espinhos. Frutos verdes, carnosos.","SPF00152671",NA,"2018","09",NA,"Reserva Ecológica do Bico de Papagaio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3325","2019-11-21 10:12:00-03","USP","SPF","194033","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Zamengo, HBS","Amorim, AMA","7295","2008","04","25","Brasil","Bahia","Camacan","-39.565278","-15.391667","-39.565278","-15.391667",NA,"SPF00194033",NA,"2019","10",NA,"RPPN Serra Bonita","850","1051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3326","2021-03-15 18:26:24-03","USP","SPF","224103","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Antar, GM","Antar, GM","983","2016","02","12","Brasil","São Paulo","Salto","-47.307222","-23.186111","-47.307222","-23.186111","Árvore ca. 3,5 m alt. Frutos verdes passando à amarelos.; Cerrado degradado. Solo arenoso seco.","SPF00224103",NA,"2016","03",NA,"Terreno no cruzamento da Avenida Getúlio Vargas com a rodovia SP 075.","560","560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3327","2021-03-15 18:26:24-03","USP","SPF","145899","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Zamengo, HBS","Tameirão Neto, E","2764","1998","11","18","Brasil","Minas Gerais","Coroaci","-42.2858009338379","-18.6219005584717",NA,NA,"Arbóreo.","SPF00145899",NA,"2019","10",NA,"Usina de Tronqueiras, rio Tronqueiras. Floresta semidecidual.",NA,NA,NA,NA,NA,NA,NA,"24192","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3328","2021-03-15 18:26:24-03","USP","SPF","183236","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Santos, APM","Santos, APM","193","2003","11","21","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"Mata de galeria. Árvore, ca. de 4 m. Frutos verdes.","SPF00183236",NA,"2004","12",NA,"Reservatório de Miranda, Reservatório de Miranda. Ca. de 20 km do centro de Uberlândia.",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3329","2021-03-15 18:26:24-03","USP","SPF","71071","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Pirani, JR","Rollo, MAL","s.n.","1990","04",NA,"Brasil","Minas Gerais","Vespasiano","-43.9233016967773","-19.6919002532959",NA,NA,"Arbusto. Sub-bosque.","SPF00071071",NA,"2005",NA,NA,"Região metropolitana de Belo Horizonte. Afloramento de calcário. Adjacente à Lavras Cia de Cimento Portland Itaú.",NA,NA,NA,NA,NA,NA,NA,"11802","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3330","2021-03-15 18:26:24-03","USP","SPF","105646","PreservedSpecimen","Plantae","Cannabaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Zamengo, HBS","Maestro, AL","29","1994","10","10","Brasil","São Paulo","Riolândia","-49.770556","-19.988056","-49.770556","-19.988056","Árvore de 10 m alt., frutos imaturos verdes.","SPF00105646",NA,"2018",NA,NA,"5 km de Riolândia em direção a Cardoso. Mata Ciliar pertubada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3331","2021-03-15 18:26:24-03","USP","SPF","168362","PreservedSpecimen","Plantae","Cannabaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Pirani, JR","Rollo, MAL","15","1991","01","24","Brasil","Minas Gerais","Arcos","-45.5393981933594","-20.2819004058838",NA,NA,"Arbórea crescendo sobre maciço calcário.","SPF00168362",NA,"2005",NA,NA,"Afloramento calcário",NA,NA,NA,NA,NA,NA,NA,"25000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3332","2021-03-15 18:26:24-03","USP","SPF","97132","PreservedSpecimen","Plantae","Cannabaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Zamengo, HBS","Baitello, JB","743","1994","12","08","Brasil","São Paulo","Teodoro Sampaio","-52.1599998474121","-22.5300006866455",NA,NA,"Arvoreta de 6 m alt., ramos escandentes, frutos imaturos.","SPF00097132",NA,"2018","09",NA,"Parque Estadual Morro do Diabo, Parque Estadual do Morro do diabo, Trilha da subida, mata natural.",NA,NA,NA,NA,NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3333","2018-10-08 09:56:53-03","UFSS","REAL","627","S","Plantae","Ulmaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Hiroki, J.","Rosin, A.R.; 7ª Fase de Biologia; 7ª Fase de Biologia","s.n.","2014","05","03","Brasil","Paraná","Realeza","-53.933906","-26.122317","-53.933906","-26.122317",NA,NA,NA,"2016","06","22","Linha Vila Nova, Propriedade Antônio Binotto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3334","2018-10-08 09:56:53-03","UFSS","REAL","675","S","Plantae","Ulmaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Hiroki, J.","Bianchini, P.F.S.; Mello, R.; Varachini, F.R.; Santos, A.S.; Mello, R.; Varachini, F.R.; Santos, A.S.","14","2013","11","15","Brasil","Paraná","Ampére","-53.472778","-25.915","-53.472778","-25.915",NA,NA,NA,"2016","06","24","Comunidade Linha Bom Princípio, Sítio Bianchini",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3335","2018-10-08 09:56:53-03","UFSS","REAL","1102","S","Plantae","Ulmaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Hiroki, J.","Hiroki, J.","237","2016","08","28","Brasil","Paraná","Salgado Filho","-53.363167","-26.20025","-53.363167","-26.20025",NA,NA,NA,"2016","10","06","Linha São Roque - Propriedade do Sr. Leucir Mattana",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3336","2018-10-08 09:56:53-03","UFSS","REAL","877","S","Plantae","Ulmaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Hiroki, J.","Morais, D.M.R.","02","2015","09","12","Brasil","Paraná","Realeza","-53.517167","-25.765167","-53.517167","-25.765167",NA,NA,NA,"2016","09","05","Linha Alto do Sarandi",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3337","2014-04-04 18:28:47-03","PNFM","IRAI","7703","S","Plantae","Ulmaceae","Celtis","membranacea","Celtis membranacea","(Wedd.) Miq.",NA,"Nascimento, C.E.S. de","2045","1997","10","10","Brasil","Pernambuco","Petrolina","-40.461389","-9.317639","-40.461389","-9.317639",NA,"IRAI00007703",NA,NA,NA,NA,"Embrapa Sementes Básicas","380","380",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3338","2020-12-02 09:06:56-03","UNITINS","HUTO","4520","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.",NA,"Kirkbride, J.H.","3695","1980","10","17","Brasil","Distrito Federal","Brasília","-47.95","-15.516667","-47.95","-15.516667","Árvore até 5 m com espinas. Frutos verdes; Mata decídua sobre rochas calcárias","HUTO004520",NA,NA,NA,NA,"Perto do rio Salinas","870","870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3339","2020-12-02 09:06:56-03","UNITINS","HUTO","695","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.",NA,"Pereira, C.B.","657","2006","11","17","Brasil","Tocantins","Palmas","-48.180833","-10.380556","-48.180833","-10.380556","Árvore com cerca de 5 m de altura. Frutos imaturos verde; Borda de mata","HUTO000695","HUTO000695",NA,NA,NA,"Sub-bacia do Ribeirão São João",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3340","2020-12-02 09:06:56-03","UNITINS","HUTO","718","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.",NA,"Pereira, C.B.","718","2006","06","24","Brasil","Tocantins","Palmas","-48.180833","-10.380556","-48.180833","-10.380556","Árvore com cerca de 4 m de altura. Frutos imaturos verde; Borda de mata","HUTO000718","HUTO000718",NA,NA,NA,"Sub-bacia do Ribeirão São João",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3341","2020-12-02 09:06:56-03","UNITINS","HUTO","2454","PreservedSpecimen","Plantae","Cannabaceae","Celtis","pubescens","Celtis pubescens","Spreng.","Haidar, R.F.","Haidar, R.F.","982","2008","10","16","Brasil","Tocantins",NA,"-48.481667","-13.026667","-48.481667","-13.026667","Árvore com cerca de 2 m de altura. Flores amarelas; Floresta estacional decidual","HUTO002454",NA,"2008","10","16","Sub-bacio do Tocantins","516","516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3342","2021-03-25 13:51:57-03","UNIVILLE","JOI","18507","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Vieira, F.C.S.","Vieira, F.C.S.; Longen, F.","2873","2018","10","20","Brasil","Santa Catarina","Garuva","-49.023889","-26.099444","49º1'26''W","26º5'58''S",NA,"JOI018507",NA,"2018","10","25","Trilha do Picadão do Quiriri.","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3343","2021-03-25 13:51:57-03","UNIVILLE","JOI","9943","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","W.S. Mancinelli","B. Kellermann","121","2009","11","05","Brasil","Paraná","Fênix","-51.95","-23.916667","51º57'0''W","23º55'0''S","; TIPO VEGETACIONAL: Floresta Estacional Semidecidual","JOI009943","JOI009943","2009","11","05","Parque Estadual de Vila Rica do Espírito Santo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3344","2021-03-25 13:51:57-03","UNIVILLE","JOI","8935","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","M. Verdi","Verdi, M.","957","2008","11","18","Brasil","Santa Catarina","Lacerdópolis","-51.614444","-27.268056","51º36'52''W","27º16'5''S","Herbário Dr. Roberto Miguel Klein - 11902; TIPO VEGETACIONAL: Floresta Estacional Decidual","JOI008935","JOI008935","2008","11","18","Canela Funda - Santa Bárbara.","647","647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3345","2021-03-25 13:51:57-03","UNIVILLE","JOI","9051","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","M. Sobral","Verdi, M.","1536","2009","01","30","Brasil","Santa Catarina","Celso Ramos","-51.432778","-27.586111","51º25'58''W","27º35'10''S","Herbário Dr. Roberto Miguel Klein - 11193 - Florística IFFSC 1249; TIPO VEGETACIONAL: Ecótono Floresta Estacional Decidual/Floresta Ombrófila Mista","JOI009051","JOI009051","2009","03","30",NA,"742","742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3346","2021-03-25 13:51:57-03","UNIVILLE","JOI","17724","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Barboza, E.","Engels, M. E.","2439","2014","05","01","Brasil","Paraná","Carambeí","-50.0971984863281","-24.9178009033203",NA,NA,"Caule castanho. Folhas verdes. Frutos maduros alaranjados. Habito: Árvore apoiante, escadente","JOI017724",NA,"2015","04","14","Catanduva de Fora.",NA,NA,NA,NA,NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3347","2021-03-25 13:51:57-03","UNIVILLE","JOI","4574","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Gasper, A. L.","Gasper, A. L.",NA,"2006","01","12","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"JOI004574","JOI004574","2006","01","12","Próximo ao MBM e Trilho do trem.",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3348","2019-10-07 09:36:21-03","UEFS","HUEFS","12286","PreservedSpecimen","Plantae","Cannabaceae","Celtis","ehrenbergiana","Celtis ehrenbergiana","(Klotzsch) Liebm.","A.F.P.Machado","Ganev, W.","1222","1992","10","15","Brasil","Bahia","Abaíra","-41.833333","-13.283333","41W50'","13S17'",NA,"HUEFS0012286","HUEFS0012286 HUEFS0012286_e1","2018","11",NA,NA,"970","970",NA,NA,NA,"Angiospermae","Rosales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3349","2019-10-07 09:36:21-03","UEFS","HUEFS","211104","PreservedSpecimen","Plantae","Cannabaceae","Celtis","ehrenbergiana","Celtis ehrenbergiana","(Klotzsch) Liebm.",NA,"Sato, H.A.","130CTES","2012","01","16","Argentina","Formosa","Patiño","-59.678333","-25.147222","59W40'42''","25S8'50''",NA,"HUEFS0211104","HUEFS0211104",NA,NA,NA,"Ruta 95 en dirección a Fortín Sgto. 1º Leyes.","250","250",NA,NA,NA,"Angiospermae","Rosales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3350","2019-10-07 09:36:21-03","UEFS","HUEFS","183871","PreservedSpecimen","Plantae","Cannabaceae","Celtis","ehrenbergiana","Celtis ehrenbergiana","(Klotzsch) Liebm.","A.F.P.Machado","Machado, A.F.P.","1017","2010","11",NA,"Brasil","Bahia","Vitória da Conquista","-40.8394012451172","-14.8661003112793",NA,NA,NA,"HUEFS0183871","HUEFS0183871 HUEFS0183871_e1","2018","09",NA,"Matinha da UESB.",NA,NA,NA,NA,NA,"Angiospermae","Rosales","70493","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3351","2019-10-07 09:36:21-03","UEFS","HUEFS","110245","PreservedSpecimen","Plantae","Cannabaceae","Celtis","ehrenbergiana","Celtis ehrenbergiana","(Klotzsch) Liebm.","A.F.P.Machado","Santos, V.J.","306","2004","05","19","Brasil","Bahia","Senhor do Bonfim","-40.205","-10.381944","40W12'18''","10S22'55''","Arbórea arbustiva. Argiloso vermelho.","HUEFS0110245","HUEFS0110245","2009","05",NA,"Carrapichel - Serra de Santana beira da trilha.","587","587",NA,NA,NA,"Angiospermae","Rosales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3352","2019-10-07 09:36:21-03","UEFS","HUEFS","23888","PreservedSpecimen","Plantae","Cannabaceae","Celtis","ehrenbergiana","Celtis ehrenbergiana","(Klotzsch) Liebm.","A.F.P.Machado","França, F.","1869","1996","09","29","Brasil","Bahia","Itatim","-39.766667","-12.7","39W46'","12S42'","Piedmont arbustivo-arbóreo.","HUEFS0023888","HUEFS0023888 HUEFS0023888_e1","2018","11",NA,"Morro do Agenor.","270","270",NA,NA,NA,"Angiospermae","Rosales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3353","2019-10-07 09:36:21-03","UEFS","HUEFS","76346","PreservedSpecimen","Plantae","Cannabaceae","Celtis","ehrenbergiana","Celtis ehrenbergiana","(Klotzsch) Liebm.","A.F.P.Machado","Senra, L.C.","25","2002","05","19","Brasil","Bahia","Lafaiete Coutinho","-40.101944","-13.238611","40W6'7''","13S14'19''","Caatinga degradada de beira de estrada.","HUEFS0076346","HUEFS0076346 HUEFS0076346_e1","2018","11",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Rosales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3354","2019-10-07 09:36:21-03","UEFS","HUEFS","26049","PreservedSpecimen","Plantae","Cannabaceae","Celtis","ehrenbergiana","Celtis ehrenbergiana","(Klotzsch) Liebm.","A.F.P.Machado","Bautista, H.P.","PCD3715","1996","07","17","Brasil","Bahia","Mucugê","-41.433611","-13.103056","41W26'1''","13S6'11''",NA,"HUEFS0026049","HUEFS0026049 HUEFS0026049_e1","2018","11",NA,"Passagem funda, na estrada Mucugê-Cascável, passando pelas fazendas.","1055","1055",NA,NA,NA,"Angiospermae","Rosales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3355","2019-10-07 09:36:21-03","UEFS","HUEFS","57836","PreservedSpecimen","Plantae","Cannabaceae","Celtis","ehrenbergiana","Celtis ehrenbergiana","(Klotzsch) Liebm.","A.F.P.Machado","Bautista, H.P.","3045","2001","04","06","Brasil","Bahia","Miguel Calmon","-40.564444","-11.359167","40W33'52''","11S21'33''","Caatinga Arbórea Densa, na margem do riacho.","HUEFS0057836","HUEFS0057836 HUEFS0057836_e1","2018","11",NA,"Estrada Miguel Calmon/Cabeceiras, a 16 km de Miguel Calmon.","620","620",NA,NA,NA,"Angiospermae","Rosales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3356","2019-10-07 09:36:21-03","UEFS","HUEFS","63411","PreservedSpecimen","Plantae","Cannabaceae","Celtis","ehrenbergiana","Celtis ehrenbergiana","(Klotzsch) Liebm.","A.F.P.Machado","Bautista, H.P.","PCD3716","1996","07","17","Brasil","Bahia","Mucugê","-41.433611","-13.103056","41W26'1''","13S6'11''","Carrasco.","HUEFS0063411","HUEFS0063411 HUEFS0063411_e1","2018","11",NA,"Passagem Funda, na estrada Mucugê-Cascavel, passando pelas fazendas.","1055","1055",NA,NA,NA,"Angiospermae","Rosales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3357","2019-10-07 09:36:21-03","UEFS","HUEFS","67323","PreservedSpecimen","Plantae","Cannabaceae","Celtis","ehrenbergiana","Celtis ehrenbergiana","(Klotzsch) Liebm.","A.F.P.Machado","Lima, V.","IMSEAR15","2002","03","23","Brasil","Pernambuco","Águas Belas","-37.031389","-9.118333","37W1'53''","9S7'6''",NA,"HUEFS0067323","HUEFS0067323","2009","05",NA,"Sítio Antas, subida para a serra.",NA,NA,NA,NA,NA,"Angiospermae","Rosales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3358","2019-10-07 09:36:21-03","UEFS","HUEFS","77216","PreservedSpecimen","Plantae","Cannabaceae","Celtis","ehrenbergiana","Celtis ehrenbergiana","(Klotzsch) Liebm.","A.F.P.Machado","Lucca, C.F.","17","2003","09","30","Brasil","Bahia",NA,"-39.077222","-12.231389","39W4'38''","12S13'53''",NA,"HUEFS0077216","HUEFS0077216 HUEFS0077216_e1","2018","11",NA,"Distrito de Ipuaçu. Inselberg. Monte Alto. Plateau 3.",NA,NA,NA,NA,NA,"Angiospermae","Rosales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3359","2019-10-07 09:36:21-03","UEFS","HUEFS","88940","PreservedSpecimen","Plantae","Cannabaceae","Celtis","ehrenbergiana","Celtis ehrenbergiana","(Klotzsch) Liebm.","A.F.P.Machado","Borba, E.L.","2044","2004","09","26","Brasil","Bahia","Morro do Chapéu","-41.304722","-11.506389","41W18'17''","11S30'23''","Caatinga.","HUEFS0088940","HUEFS0088940 HUEFS0088940_e1","2018","11",NA,"Estrada Morro do Chapéu - Irecê, ca. 15 km Morro do Chapéu","1001","1001",NA,NA,NA,"Angiospermae","Rosales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3360","2019-10-07 09:36:21-03","UEFS","HUEFS","90292","PreservedSpecimen","Plantae","Cannabaceae","Celtis","ehrenbergiana","Celtis ehrenbergiana","(Klotzsch) Liebm.","A.F.P.Machado","Queiroz, L.P.de","9716","2004","11","11","Brasil","Bahia","Anguera","-39.272778","-12.175833","39W16'22''","12S10'33''","Caatinga, beira da estrada.","HUEFS0090292","HUEFS0090292 HUEFS0090292_e1","2018","11",NA,"6 Km a leste de Serra Preta, estrada para Anguera","254","254",NA,NA,NA,"Angiospermae","Rosales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3361","2019-10-07 09:36:21-03","UEFS","HUEFS","9158","PreservedSpecimen","Plantae","Cannabaceae","Celtis","ehrenbergiana","Celtis ehrenbergiana","(Klotzsch) Liebm.","A.F.P.Machado","Queiroz, L.P.de","2307","1989","02","23","Brasil","São Paulo","Itirapina","-47.816667","-22.25","47W49'","22S15'",NA,"HUEFS0009158","HUEFS0009158","2009","05",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Rosales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3362","2019-10-07 09:36:21-03","UEFS","HUEFS","13567","PreservedSpecimen","Plantae","Cannabaceae","Celtis","ehrenbergiana","Celtis ehrenbergiana","(Klotzsch) Liebm.","A.F.P.Machado","Crepaldi, I.C.","8","1991","11","24","Brasil","Bahia","Tanquinho","-39.1039009094238","-11.9785995483398",NA,NA,NA,"HUEFS0013567","HUEFS0013567 HUEFS0013567_e1","2018","11",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Rosales","16968","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3363","2019-10-07 09:36:21-03","UEFS","HUEFS","185518","PreservedSpecimen","Plantae","Cannabaceae","Celtis","ehrenbergiana","Celtis ehrenbergiana","(Klotzsch) Liebm.","D.S.Carneiro-Torres","Carvalho-Sobrinho, J.G.de","3217","2012","01","13","Brasil","Bahia","Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,"Caatinga.","HUEFS0185518","HUEFS0185518 HUEFS0185518_e1","2018","08",NA,"Fazenda de Cícero Pereira Lima.",NA,NA,NA,NA,NA,"Angiospermae","Rosales","98143","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3364","2019-10-07 09:36:21-03","UEFS","HUEFS","246721","PreservedSpecimen","Plantae","Cannabaceae","Celtis","ehrenbergiana","Celtis ehrenbergiana","(Klotzsch) Liebm.",NA,"Lima, H.C.de.","6154","2004","02","22","Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,"Frequente na mata de altitude, campo de altitude degradada, dominado para Sapé, Cambará e capões de mata de altitude degradada.","HUEFS0246721",NA,NA,NA,NA,"Itaipava, Vale do Sossego, próximo a pedreira.",NA,NA,NA,NA,NA,"Angiospermae","Rosales","36524","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3365","2019-10-07 09:36:21-03","UEFS","HUEFS","110170","PreservedSpecimen","Plantae","Cannabaceae","Celtis","ehrenbergiana","Celtis ehrenbergiana","(Klotzsch) Liebm.","A.F.P.Machado","Freitas, J.G.","74","2006","11","26","Brasil","Bahia","Campo Formoso","-40.3213996887207","-10.5074996948242",NA,NA,"Arbórea - arbustiva - herbácea. Argiloso.","HUEFS0110170","HUEFS0110170 HUEFS0110170_e1","2018","11",NA,"Morro do Salomão/ Povoado de Poços.",NA,NA,NA,NA,NA,"Angiospermae","Rosales","104183","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3366","2019-10-07 09:36:21-03","UEFS","HUEFS","136951","PreservedSpecimen","Plantae","Cannabaceae","Celtis","glycycarpa","Celtis glycycarpa","Mart. ex Miq.",NA,"Pereira, R.","2612","2006","02","21","Brasil","Pernambuco","Arcoverde","-37.0539016723633","-8.41888999938965",NA,NA,"Caatinga.","HUEFS0136951","HUEFS0136951",NA,NA,NA,"Serra das Varas. Caatinga. . Mata da Torre - na saída da mata da Torre, estrada da Balança, em frente ao açude.",NA,NA,NA,NA,NA,"Angiospermae","Rosales","23066","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3367","2019-10-07 09:36:21-03","UEFS","HUEFS","136998","PreservedSpecimen","Plantae","Cannabaceae","Celtis","glycycarpa","Celtis glycycarpa","Mart. ex Miq.","M.B.Costa e Silva","Pereira, R.","2604","2006","02","21","Brasil","Pernambuco","Arcoverde","-37.0539016723633","-8.41888999938965",NA,NA,"Caatinga.","HUEFS0136998","HUEFS0136998","2006","02",NA,"Serra das Varas. Mata da Torre - na trilha da mata da Torre, ca. 10m alt.","915","915",NA,NA,NA,"Angiospermae","Rosales","23066","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3368","2019-10-07 09:36:22-03","UEFS","HUEFS","189859","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","A.F.P.Machado","Melo, E.","11480","2012","09","08","Brasil","Bahia","Milagres","-39.899722","-12.932222","39W53'59''","12S55'56''",NA,"HUEFS0189859","HUEFS0189859 HUEFS0189859_e1","2018","11",NA,"Divisa com Brejões. Rio Ribeirão.","482","482",NA,NA,NA,"Angiospermae","Rosales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3369","2019-10-07 09:36:22-03","UEFS","HUEFS","22608","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","L.C.Pederneiras","Melo, E.","1497","1996","02","25","Brasil","Bahia","Itatim","-39.7","-12.716667","39W42'","12S43'","Interior da mata da encosta do inselberg.","HUEFS0022608","HUEFS0022608","2008","07",NA,"Morro do Agenor","310","430",NA,NA,NA,"Angiospermae","Rosales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3370","2019-10-07 09:36:22-03","UEFS","HUEFS","232250","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.",NA,"Melo, E.","13501","2017","04","21","Brasil","Bahia","Feira de Santana","-39.044444","-12.238056","39W2'40''","12S14'17''","Mata ciliar.","HUEFS0232250",NA,NA,NA,NA,"Ipuaçu Rio Jacuípe.","120","120",NA,NA,NA,"Angiospermae","Rosales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
