"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"138","2019-11-13 11:24:27-03","USP","SPF","99606","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Tamashiro, JY","T214","1994","06","27",NA,"Brasil",NA,NA,NA,"SPF00099606",NA,NA,"(A.Juss.) W.R.Anderson","Almeida, RF","São Paulo","São José do Rio Preto","Instituto Penal Agrícola.","-49.3699989318848","-20.8199996948242",NA,NA,"SPF00099606",NA,NA,"2013",NA,NA,"05",NA,"20305","auto",NA,NA,NA,NA
"139","2019-11-13 11:24:27-03","USP","SPF","99639","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Tamashiro, JY","T313","1994","06","30",NA,"Brasil",NA,NA,NA,"SPF00099639",NA,NA,"(A.Juss.) W.R.Anderson","Almeida, RF","São Paulo","Tanabi",NA,"-49.6399993896484","-20.6200008392334",NA,NA,NA,NA,NA,"2013",NA,NA,"05",NA,"33016","auto",NA,NA,NA,NA
"140","2019-10-07 09:31:55-03","UEFS","HUEFS","230813","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Ferreira, M.R.","161","2015","01","22",NA,"Brasil",NA,NA,NA,"HUEFS0230813","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson","Y.R.Oliveira","São Paulo","Ribeirão Preto","Estação Ecológica de Ribeirão Preto. Estrada que separa a EERP e a APP.","-47.85","-21.216667",NA,NA,"HUEFS0230813 HUEFS0230813_e1",NA,NA,"2019","47W51'","21S13'","02",NA,NA,NA,"Rosanae",NA,NA,NA
"141","2020-02-14 13:38:32-03","UEFS","HUEFS","251562","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Vargas, B.C.","134","2010","05","20",NA,"Brasil",NA,NA,"Mata semi-decídua.","HUEFS0251562","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson","Y.R.Oliveira","Minas Gerais","Uberlândia","Fazenda do Glória.","-48.2771987915039","-18.9186000823975",NA,NA,"HUEFS0251562 HUEFS0251562_e1",NA,NA,"2020",NA,NA,"02",NA,"58223","auto","Rosanae",NA,NA,NA
"142","2019-11-08 15:01:01-03","UEFS","HUEFS","252868","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Pereira-Noronha, M.R.","1355","1995","08","05",NA,"Brasil",NA,NA,"Mata degradada pelo gado com muito angico, algumas perobas.","HUEFS0252868","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson",NA,"São Paulo","Ilha Solteira","Fazenda São José.","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31913","auto","Rosanae",NA,NA,NA
"143","2019-11-08 15:01:01-03","UEFS","HUEFS","252869","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Tamashiro, J.Y.","214","1994","06","27",NA,"Brasil",NA,NA,NA,"HUEFS0252869","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson",NA,"São Paulo","São José do Rio Preto","Instituto Penal Agrícola.","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20305","auto","Rosanae",NA,NA,NA
"144","2019-11-08 15:01:01-03","UEFS","HUEFS","252871","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Pastore, J.A.","557","1994","12","06",NA,"Brasil",NA,NA,NA,"HUEFS0252871","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson",NA,"São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo, estrada para o caldeirão, na margem do caminho.","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54606","auto","Rosanae",NA,NA,NA
"145","2019-11-08 15:01:01-03","UEFS","HUEFS","252862","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Pires, F.R.S.",NA,"1985","04","12",NA,"Brasil",NA,NA,NA,"HUEFS0252862","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson",NA,"Minas Gerais","Juiz de Fora","Poço d'Anta.","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36144","auto","Rosanae",NA,NA,NA
"146","2019-10-07 09:31:55-03","UEFS","HUEFS","244146","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Salimena, F.R.G.",NA,"1985","04","12",NA,"Brasil",NA,NA,NA,"HUEFS0244146","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson","R.F.Almeida","Minas Gerais","Juiz de Fora","Reserva Biológica de Poço D'Antas.","-43.3502998352051","-21.7642002105713",NA,NA,"HUEFS0244146",NA,NA,"2016",NA,NA,NA,NA,"36144","auto","Rosanae",NA,NA,NA
"147","2019-10-07 09:31:55-03","UEFS","HUEFS","244145","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Salimena, F.R.","34","1985","04","26",NA,"Brasil",NA,NA,NA,"HUEFS0244145","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson","R.F.Almeida","Minas Gerais","Juiz de Fora","Reserva Biológica de Poço D'Antas.","-43.3502998352051","-21.7642002105713",NA,NA,"HUEFS0244145",NA,NA,"2016",NA,NA,NA,NA,"36144","auto","Rosanae",NA,NA,NA
"148","2019-11-08 15:01:01-03","UEFS","HUEFS","252867","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Pereira-Noronha, M.R.","1592","1995","08","07",NA,"Brasil",NA,NA,NA,"HUEFS0252867","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson",NA,"São Paulo","Guaraçaí","Reserva legal, assentamento do INCRA, próximo à Fazenda Aroeiral.","-51.2000007629395","-21.0200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36638","auto","Rosanae",NA,NA,NA
"149","2019-10-07 09:31:55-03","UEFS","HUEFS","218924","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Leandrine, J.A.","1","1988","05","11",NA,"Brasil",NA,NA,NA,"HUEFS0218924","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson",NA,"Paraná","Porto Rico","Rio Paraná, Fazenda Porto Rico.","-53.2668991088867","-22.7721996307373",NA,NA,"HUEFS0218924",NA,NA,NA,NA,NA,NA,NA,"18063","auto","Rosanae",NA,NA,NA
"150","2019-10-07 09:31:55-03","UEFS","HUEFS","230805","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Ferreira, M.H.","220","2015","07","13",NA,"Brasil",NA,NA,NA,"HUEFS0230805","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson","Y.R.Oliveira","São Paulo","Ribeirão Preto","Estação Ecológica de Ribeirão Preto. Estrada que separa a estação ecológica da APP.","-47.85","-21.216667",NA,NA,"HUEFS0230805 HUEFS0230805_e1",NA,NA,"2019","47W51'","21S13'","02",NA,NA,NA,"Rosanae",NA,NA,NA
"151","2019-10-07 09:31:55-03","UEFS","HUEFS","230806","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Ferreira, M.H.","21","2014","01","26",NA,"Brasil",NA,NA,NA,"HUEFS0230806","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson","Y.R.Oliveira","São Paulo","Ribeirão Preto","Estação Ecológica de Ribeirão Preto. Estrada que divide a EERP e a APP.","-47.85","-21.216667",NA,NA,"HUEFS0230806 HUEFS0230806_e1",NA,NA,"2019","47W51'","21S13'","02",NA,NA,NA,"Rosanae",NA,NA,NA
"152","2019-10-07 09:31:55-03","UEFS","HUEFS","230812","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Ferreira, M.H.","159","2015","01","22",NA,"Brasil",NA,NA,NA,"HUEFS0230812","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson","Y.R.Oliveira","São Paulo","Ribeirão Preto","Estação Ecológica de Ribeirão Preto.Estrada que separa a EERP e a APP.","-47.85","-21.216667",NA,NA,"HUEFS0230812 HUEFS0230812_e1",NA,NA,"2019","47W51'","21S13'","02",NA,NA,NA,"Rosanae",NA,NA,NA
"153","2019-10-07 09:31:55-03","UEFS","HUEFS","246270","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Macedo, C.R.","51","2010","12","09",NA,"Brasil",NA,NA,NA,"HUEFS0246270","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson",NA,"Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Ribeirão Conceição.","-52.898333","-22.583333","260","260","HUEFS0246270",NA,NA,NA,"52W53'54''","22S35'",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"154","2019-10-07 09:31:55-03","UEFS","HUEFS","246277","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Pereira, G.F.","28","2011","11","01",NA,"Brasil",NA,NA,"Floresta Erstacional Semidecidual.","HUEFS0246277","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson",NA,"Paraná","Diamante do Norte","Estação Ecológica de Caiuá, trilha do Mico Floresta Estacional Semidecidual.","-52.883333","-22.616389","282","282","HUEFS0246277",NA,NA,NA,"52W53'0''","22S36'59''",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"155","2019-10-07 09:31:55-03","UEFS","HUEFS","246298","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Barreto, K.D.","1719","1994","01","05",NA,"Brasil",NA,NA,NA,"HUEFS0246298","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson",NA,"São Paulo","Piracicaba","Mata do Sítio São Luis.","-47.654444","-22.553333",NA,NA,"HUEFS0246298",NA,NA,NA,"47W39'16''","22S33'12''",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"156","2019-10-07 09:31:55-03","UEFS","HUEFS","247337","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Damasceno Júnior, G.A.","2428","2001","06","12",NA,"Brasil",NA,NA,"Mata decídua; litólico. Morro.","HUEFS0247337","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson",NA,"Mato Grosso do Sul","Ladário","Fazenda São João.","-57.528611","-19.189167","200","200","HUEFS0247337",NA,NA,NA,"57W31'43''","19S11'21''",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"157","2019-10-07 09:31:55-03","UEFS","HUEFS","247338","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Damasceno Júnior, G.A.","1897","2000","08","31",NA,"Brasil",NA,NA,"Mata semidecídua-mata ciliar do córrego Bandalta; litólico, morro.","HUEFS0247338","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson",NA,"Mato Grosso do Sul","Ladário","Rancho do Sr. Buguinho e arredores-Fazenda São Marcelo.","-57.578889","-19.173889","200","200","HUEFS0247338",NA,NA,NA,"57W34'44''","19S10'26''",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"158","2019-10-07 09:31:55-03","UEFS","HUEFS","128231","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Paixão, J.L.","1393","2007","10","19",NA,"Brasil",NA,NA,"Mata Atlântica.","HUEFS0128231","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson","R.F.Almeida","Bahia","Amargosa","Área de Duas Barras.","-39.828889",NA,"625","625","HUEFS0128231",NA,NA,"2014","39W49'44''","14S9'66''","08",NA,NA,NA,"Rosanae",NA,NA,NA
"159","2020-02-14 13:38:32-03","UEFS","HUEFS","251561","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Vargas, B.C.","90","2010","04","29",NA,"Brasil",NA,NA,"Mata semi-decídua.","HUEFS0251561","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson","Y.R.Oliveira","Minas Gerais","Uberlândia","Fazenda do Glória.","-48.2771987915039","-18.9186000823975",NA,NA,"HUEFS0251561 HUEFS0251561_e1",NA,NA,"2020",NA,NA,"02",NA,"58223","auto","Rosanae",NA,NA,NA
"160","2020-02-14 13:38:32-03","UEFS","HUEFS","251560","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Hattori, E.K.O.","706","2007","04","23",NA,"Brasil",NA,NA,"Mata decídua.","HUEFS0251560","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson","Y.R.Oliveira","Minas Gerais","Araguari","Funil I, capim Branco I.","-48.187198638916","-18.6471996307373",NA,NA,"HUEFS0251560 HUEFS0251560_e1",NA,NA,"2020",NA,NA,"02",NA,"58653","auto","Rosanae",NA,NA,NA
"161","2019-11-08 15:01:01-03","UEFS","HUEFS","252861","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Catharino, E.L.M.","1178","1987","08","09",NA,"Brasil",NA,NA,NA,"HUEFS0252861","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson",NA,"São Paulo","Piracicaba","Mata da Pedreira, ESALQ/USP.","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto","Rosanae",NA,NA,NA
"162","2019-11-08 15:01:01-03","UEFS","HUEFS","252870","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Kirizawa, M.","3094","1995","05","16",NA,"Brasil",NA,NA,"Mata latifoliada tropical semi-decidua.","HUEFS0252870","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson",NA,"São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo. Picada 7001.","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54606","auto","Rosanae",NA,NA,NA
"163","2019-11-08 15:01:01-03","UEFS","HUEFS","252872","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Sasaki, D.",NA,"1994","06","04",NA,"Brasil",NA,NA,NA,"HUEFS0252872","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson",NA,"São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo. Trilha Morro do Diabo.","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54606","auto","Rosanae",NA,NA,NA
"164","2019-11-08 15:01:01-03","UEFS","HUEFS","252863","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Carvalho, M.G.","874","1991","10","24",NA,"Brasil",NA,NA,NA,"HUEFS0252863","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson",NA,"Minas Gerais","Turmalina","Peixe Cru.","-42.7299995422363","-17.2856006622314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36128","auto","Rosanae",NA,NA,NA
"165","2019-10-07 09:31:55-03","UEFS","HUEFS","244144","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Salimena, F.R.","187","2000","06","24",NA,"Brasil",NA,NA,NA,"HUEFS0244144","Angiospermae","Malpighiales","(A.Juss.) W.R.Anderson","R.F.Almeida","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama.","-42.9674987792969","-21.4596996307373",NA,NA,"HUEFS0244144",NA,NA,"2016",NA,NA,NA,NA,"11991","auto","Rosanae",NA,NA,NA
"166","2019-10-07 09:32:02-03","UEFS","HUEFS","247335","PreservedSpecimen","Plantae","Malpighiaceae","Mascagnia","chlorocarpa","Mascagnia chlorocarpa","Damasceno Júnior, G.A.","2872","2002","03","07",NA,"Brasil",NA,NA,"Mata de galeria do córrego Bandalta.","HUEFS0247335","Angiospermae","Malpighiales","(A.Juss.) Griseb.",NA,"Mato Grosso do Sul","Ladário","Fazenda Vale do Paraiso-Morro Santa Cruz.","-57.581111","-19.175278","400","400","HUEFS0247335",NA,NA,NA,"57W34'52''","19S10'31''",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"167","2019-06-11 13:34:34-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","A. H. Gentry","73882","1991","5","16","South America","Bolivia",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"73882",NA
"168","2015-03-13 18:46:34-03","F","FMNH-SEEDPLANTS","V0221989F","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus",NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0221989F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0221989F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"169","2019-06-11 13:24:21-03","F","FMNH-SEEDPLANTS","V0392663F","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Mello Barreto","6091","1933","1","12","South America","Brazil",NA,NA,NA,"V0392663F","Spermatophyta",NA,NA,"RRC ID Flag","Minas Gerais",NA,NA,"-44","-18",NA,NA,"V0392663F_01 V0392663F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"6091",NA
"170","2019-09-04 19:08:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","chlorocarpa","Hiraea chlorocarpa","A.-C. Vauthier",NA,"1836",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"171","2019-09-04 20:02:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Malpighiaceae","Mascagnia","chlorocarpa","Mascagnia chlorocarpa",NA,"1173",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"172","2015-03-13 18:47:13-03","F","FMNH-SEEDPLANTS","V0223664F","PreservedSpecimen","Plantae","Malpighiaceae","Mascagnia","chlorocarpa","Mascagnia chlorocarpa",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0223664F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0223664F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"173","2015-03-13 18:47:13-03","F","FMNH-SEEDPLANTS","V0223665F","PreservedSpecimen","Plantae","Malpighiaceae","Mascagnia","chlorocarpa","Mascagnia chlorocarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0223665F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0223665F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"174","2015-03-13 18:47:13-03","F","FMNH-SEEDPLANTS","V0223666F","PreservedSpecimen","Plantae","Malpighiaceae","Mascagnia","chlorocarpa","Mascagnia chlorocarpa",NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0223666F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0223666F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"175","2015-03-13 18:47:13-03","F","FMNH-SEEDPLANTS","V0223667F","PreservedSpecimen","Plantae","Malpighiaceae","Mascagnia","chlorocarpa","Mascagnia chlorocarpa",NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0223667F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0223667F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"176","2019-01-25 15:42:11-02","IAC","IAC","51093","S","Plantae","Malpighiaceae-2.Malpighioideae","Carolus","chlorocarpus","Carolus chlorocarpus","I.M. Silva","106","2009","07","09",NA,"Brasil",NA,NA,"Coordenadas medidas 20o42`29`` S e 49o18`59`` W",NA,NA,NA,"(A.Juss.) W.R.Anderson","I.M. Silva","São Paulo","São José do Rio Preto","Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião","-49.3163889","-20.7080556",NA,NA,NA,NA,NA,"2009","-49.3163889","-20.7080556","12","09",NA,NA,NA,NA,NA,NA
"177","2019-01-25 15:42:11-02","IAC","IAC","51137","S","Plantae","Malpighiaceae-2.Malpighioideae","Carolus","chlorocarpus","Carolus chlorocarpus","I.M. Silva","150","2009","07","29",NA,"Brasil",NA,NA,"Coordenadas medidas 20o42`29`` S e 49o18`59`` W",NA,NA,NA,"(A.Juss.) W.R.Anderson","I.M. Silva","São Paulo","São José do Rio Preto","Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião","-49.3163889","-20.7080556",NA,NA,NA,NA,NA,"2009","-49.3163889","-20.7080556","12","29",NA,NA,NA,NA,NA,NA
"178","2019-01-25 15:42:11-02","IAC","IAC","52002","S","Plantae","Malpighiaceae-2.Malpighioideae","Carolus","chlorocarpus","Carolus chlorocarpus","M.C. Rodrigues; B.O. Polisello & E.J. Carvalho","146","2009","10","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(A.Juss.) W.R.Anderson","M.C.H. Mamede","São Paulo","São José do Rio Preto","Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião","-49.3163889","-20.7080556",NA,NA,NA,NA,NA,"2009","-49.3163889","-20.7080556","12","16",NA,NA,NA,NA,NA,NA
"179","2019-01-25 15:42:12-02","IAC","IAC","6177","S","Plantae","Malpighiaceae-2.Malpighioideae","Mascagnia","chlorocarpa","Mascagnia chlorocarpa","H.P. Krug & Bianchi","s/nº","1941","01","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(A.Juss.) Griseb.","O. Handro","São Paulo","Pindorama","IAC, Estação Experimental","-48.901072","-21.220292",NA,NA,NA,NA,NA,"1947","-48.901072","-21.220292","01","29",NA,NA,NA,NA,NA,NA
"180","2020-07-23 12:11:14-03","CEPLAC","CEPEC","136255","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Paixão, J. L.","1393","2007","10","19",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Y. R. Oliveira","Bahia","AMARGOSA","Área de Duas Barras.","-85.828889","-42",NA,NA,NA,NA,NA,NA,"85W49'44","42S0'",NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-07-23 12:11:14-03","CEPLAC","CEPEC","121100","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","V. Demuner","2489","1968","07","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Y.R.Oliveira","Espírito Santo","ÁGUIA BRANCA","Águas Claras, prop. Zequinha.","-40.812778","-18.871389",NA,NA,NA,NA,NA,NA,"40W48'46","18S52'17",NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-07-23 12:11:14-03","CEPLAC","CEPEC","122427","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","J. L. da Paixao","1393","2007","10","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Y. R. Oliveira","Bahia","AMARGOSA","Área de Duas Barras.","-39.828889",NA,NA,NA,NA,NA,NA,NA,"39W49'44","14S9'66",NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-07-23 12:11:14-03","CEPLAC","CEPEC","29671","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","H. P. Bautista","352","1980","08","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Y.R.Oliveira","Bahia","MORRO DO CHAPÉU","Sem informação.","-40.929167","-11.642778",NA,NA,NA,NA,NA,NA,"40W55'45","11S38'34",NA,NA,NA,NA,NA,"30/12/2012",NA,NA
"184","2020-07-23 12:11:14-03","CEPLAC","CEPEC","102556","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","L. Kollmann","3526","2000","12","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","Espírito Santo","BARRA DE SÃO FRANCISCO","Córrego da Esperança, terreno de Maria E. Pereira.","-40.8908004760742","-18.7549991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36480","auto",NA,"30/12/2012",NA,NA
"185","2020-07-23 12:11:14-03","CEPLAC","CEPEC","98193","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","V. Demuner","502",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Y.R.Oliveira","Espírito Santo","SANTA TERESA",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA
"186","2020-07-23 12:11:14-03","CEPLAC","CEPEC","102575","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","V. Demuner","502","1979","02","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","Espírito Santo","SANTA TERESA","Pedra da Onça, propriedade do Sr. Antonio Rocon. Antes de Várzea Grande.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,"30/12/2012",NA,NA
"187","2020-07-23 12:11:14-03","CEPLAC","CEPEC","102557","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","L. Kollmann","4460","2001","08","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","Espírito Santo","SANTA TERESA","Vargem Alegre, cachoeira do Madalão.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,"30/12/2012",NA,NA
