"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","locality","imagecode","recordNumber","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","sex"
"2571","2021-04-05 12:30:16-03","UNIVASF","HVASF","2408","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","R.C.A. Pereira","2011","09","30","M.E.A. Xavier","2008","10","21","Brasil","Pernambuco","Petrolina","-40.558333","-9.328944","-40.558333","-9.328944","393","393","Erva. Folhas simples, opostas, flores em capítulo.","HVASF002408","Fazenda Experimental - UNIVASF",NA,"4",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2572","2021-04-05 12:30:22-03","UNIVASF","HVASF","8479","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","F.A. Ferreira","2010","12","10","A.P. Fontana","2010","05","29","Brasil","Pernambuco","Cabrobó","-39.372972","-8.220027","-39.372972","-8.220027","366","366","Erva, ca. 40cm, decumbente, anfíbia. Flores brancas.","HVASF008479","Açude Terra Nova",NA,"6749",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2573","2021-04-05 12:30:22-03","UNIVASF","HVASF","8434","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","R.F.M. Barros","2010","09","20","A.P. Fontana","2010","05","06","Brasil","Ceará","Jati","-38.973583","-7.658666","-38.973583","-7.658666","424","424","Erva, ca. 1m. Inflorescência verde.","HVASF008434","Açude Atalho, lote 5",NA,"6629",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2574","2021-04-05 12:30:22-03","UNIVASF","HVASF","12339","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J.A. Siqueira Filho","2011","10","05","V.M. Cotarelli","2011","07","29","Brasil","Pernambuco","Cabrobó","-39.356916","-8.285694","-39.356916","-8.285694","349","349","Inflorescência com flores alvas reduzidas.","HVASF012339","Lote 01, riacho do Estreito, localizado antes do Reservatório Terra Nova, na margem do canal",NA,"1013",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2575","2021-04-05 12:30:22-03","UNIVASF","HVASF","10507","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","E. Souza","2011","02","28","W.A. Pimenta","2011","02","17","Brasil","Pernambuco","Verdejante","-39.065166","-8.023277","-39.065166","-8.023277","434","434","Erva anfíbia, ca. 40 cm alt. Folhas simples opostas, inflorescências de coloração alvas.","HVASF010507","Lote 4, Açude Algodão (DNOCS)",NA,"53",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2576","2021-04-05 12:30:23-03","UNIVASF","HVASF","20706","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","D.P. Souza","2013","06","11","A.C.P. Oliveira","2013","06","05","Brasil","Paraíba","Poço de José de Moura","-38.507308","-6.565152","-38.507308","-6.565152","302","302","Erva com ca. de 0,60m alt.. Folha simples e oposta. Fruto imaturo marrom.","HVASF020706","Sítio Altamiro",NA,"2553",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2577","2021-04-05 12:30:23-03","UNIVASF","HVASF","20076","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","D.P. Souza","2014","01","23","R.A. Silva","2013","05","22","Brasil","Pernambuco","Salgueiro","-39.086888","-7.8835","-39.086888","-7.883500","581","581","Erva com ca. de 40cm de altura. Flores brancas.","HVASF020076","Acesso à parcela PMN 9.1. Sítio Malícia de propriedade do Sr. Antônio Cícero",NA,"2835",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2578","2021-04-05 12:30:22-03","UNIVASF","HVASF","8484","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","R.F.M. Barros","2010","09","20","A.P. Fontana","2010","05","30","Brasil","Pernambuco","Salgueiro","-39.052027","-8.061277","-39.052027","-8.061277","444","444","Erva anfíbia, ca. 20cm. Flores brancas.","HVASF008484","Sítio Boa Vista, Açude DNOCS",NA,"6754",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2579","2021-04-05 12:30:16-03","UNIVASF","HVASF","569","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","D.P. Souza","2014","01","22","V.D. Silva","2007","06","02","Brasil","Pernambuco","Afrânio","-40.936694","-8.478694","-40.936694","-8.478694","576","576","Erva terrestre, ca. 20cm alt., frequente. Caule rastejante. Folhas simples, pilosas, opostas cruzadas, elípticas, de margem inteira. Inflorescência tipo capítulo.","HVASF000569","povoado de Caboclo","HVASF000569_v01 HVASF000569_v02","12",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2580","2021-04-05 12:30:22-03","UNIVASF","HVASF","14007","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","V.M. Cotarelli","2012","01","05","J.V.A. Ferreira","2012","01","05","Brasil","Pernambuco","Cabrobó","-39.462461","-8.471538","-39.462461","-8.471538","386","386","Erva ca. de 0,5 m de alt. Flores alvas.","HVASF014007","Lote 2, próximo a lagoa temporária.",NA,"150",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2581","2021-04-05 12:30:22-03","UNIVASF","HVASF","10143","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","R.A.X. Borges","2011","06","17","Marcondes Oliveira","2010","10","30","Brasil","Pernambuco","Parnamirim","-39.939861","-8.149388","-39.939861","-8.149388","387","387","Erva prostrada. Caule verde-vináceo. Folhas membranáceas. Inflorescência em capítulo alvos. Freqüente.","HVASF010143","Açúde Entre Montes (DNOCS). Caatinga arbustiva aberta.",NA,"5182",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2582","2021-04-05 12:30:22-03","UNIVASF","HVASF","8470","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","R.F.M. Barros","2010","09","20","A.P. Fontana","2010","05","29","Brasil","Pernambuco","Salgueiro","-39.115305","-8.021472","-39.115305","-8.021472","450","450","Erva escandente, flutuante em ilha de Cyperaceae. Flores brancas com estames amarelos. FOTO.","HVASF008470","Monte Alegre, açude Monte Alegre, lote 3","HVASF008470_v01","6740",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2583","2021-04-05 12:30:22-03","UNIVASF","HVASF","12647","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","V.M. Cotarelli","2011","09","24","V.M. Cotarelli","2011","09","18","Brasil","Ceará","Jati","-38.973916","-7.67175","-38.973916","-7.671750","429","429","Erva anfíbia, flores alvas.","HVASF012647","Lote 5, Açude Atalhos.",NA,"1085",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2584","2021-04-05 12:30:23-03","UNIVASF","HVASF","17584","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J.A. Siqueira Filho","2012","10","26","I.B. Affonso","2012","09","30","Brasil","Pernambuco","Petrolina","-40.551916","-9.324694","-40.551916","-9.324694","386","386","Erva ca. de 80cm alt.. Folhas simples, opostas. Capítulo de flores alvas.","HVASF017584","UNIVASF, Campus Ciências Agrárias em frente ao CRAD",NA,"34",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2585","2021-04-05 12:30:22-03","UNIVASF","HVASF","14347","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","V.M. Cotarelli","2012","02","29","V.M. Cotarelli","2012","02","29","Brasil","Pernambuco","Custódia","-37.606194","-8.065944","-37.606194","-8.065944","536","536","Macrófita aquática anfíbia prostada. Capítulos com flores alvas.","HVASF014347","Açude Marreca, DNOCS, ca. de 1,5km a oeste da entrada do açude","HVASF014347_v01 HVASF014347_v02","1404",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2586","2021-04-05 12:30:16-03","UNIVASF","HVASF","2309","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Marcondes Oliveira","2009","07","14","J.R. Maciel","2008","12","10","Brasil","Pernambuco","Cabrobó","-39.324722","-8.236111","-39.324722","-8.236111","400","400","Erva prostrada. Capítulos brancos. Coletada em filete de água. Frequência comum.","HVASF002309","à 10 Km do Baixio do Carpina.",NA,"587",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2587","2021-04-05 12:30:16-03","UNIVASF","HVASF","10526","PreservedSpecimen","Plantae","Asteraceae","Eclipta","cf. prostrata","Eclipta cf. prostrata","(L.) L.","F.A. Ferreira","2011","01","25","A.C.C.P. Silva","2011","01","25","Brasil","Pernambuco","Cabrobó","-39.419361","-8.448611","-39.419361","-8.448611","623","623","Anfíbia ca. de 20cm de alt. Frequente. Folhas simples, opostas. Inflorescência em capítulo.","HVASF010526","Logradouro.",NA,"37",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2588","2021-04-05 12:30:22-03","UNIVASF","HVASF","14070","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","D.P. Souza","2012","06","08","V.M. Cotarelli","2012","02","16","Brasil","Pernambuco","Cabrobó","-39.494583","-8.522138","-39.494583","-8.522138","340","340","Macrófita aquática anfíbia. Capítulos com flores alvas","HVASF014070","Lagoa temporária, a 10m da BR 428, a 19 km do Via Hotel, sentido Petrolina","HVASF014070_v01 HVASF014070_v02","1345",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2589","2021-04-05 12:30:23-03","UNIVASF","HVASF","19495","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","D.P. Souza","2013","01","21","N.M. Almeida","2013","01","09","Brasil","Pernambuco","Iguaraci","-37.4305","-7.794305","-37.430500","-7.794305","558","558","Subarbusto. Inflorescências do tipo capítulo alvas.","HVASF019495","Margem do Riacho Pau do Fumo",NA,"431",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2590","2021-04-05 12:30:23-03","UNIVASF","HVASF","17226","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","V.M. Cotarelli","2012","10","10","V.M. Cotarelli","2012","10","10","Brasil","Paraíba","Conceição","-38.424222","-7.555305","-38.424222","-7.555305","342","342","Macrófita aquática anfíbia. Capítulos com flores alvas.","HVASF017226","Sítio Barra da Cabaça, propriedade de seu Jara. Rio Grande (Piancó) com Rio Barra da Cabaça, nos fundos da propriedade",NA,"2238",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2591","2021-04-05 12:30:22-03","UNIVASF","HVASF","7885","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","R.C.A. Pereira","2010","11","08","D. Araújo","2010","02","04","Brasil","Pernambuco","Custódia","-37.624222","-8.165444","-37.624222","-8.165444","532","532","Erva. Capítulos amarelos.","HVASF007885","Lote 11, ramificação da estrada entre o cemitério e o canal do PISF","HVASF007885_v01","1198",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2592","2021-04-05 12:30:22-03","UNIVASF","HVASF","12667","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","V.M. Cotarelli","2011","10","01","V.M. Cotarelli","2011","10","01","Brasil","Paraíba","São José de Piranhas","-38.509916","-7.035444","-38.509916","-7.035444","320","320","Macrófita aquática, erva anfíbia, inflorescências alvas.","HVASF012667","Lote 07, Açude Engenheiro Ávidos",NA,"1102",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2593","2021-04-05 12:30:23-03","UNIVASF","HVASF","16286","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","V.M. Cotarelli","2012","07","18","V.M. Cotarelli","2012","07","18","Brasil","Pernambuco","Salgueiro","-39.112888","-8.024555","-39.112888","-8.024555","449","449","Macrófita aquática anfíbia. Capítulos com flores alvas.","HVASF016286","Açude Monte Alegre, dentro da cidade, acesso pelo Posto Raul Lins V.",NA,"1970",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2594","2021-04-05 12:30:23-03","UNIVASF","HVASF","22311","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J.A. Siqueira Filho","2014","07","12","J.A. Siqueira Filho","2014","07","12","Brasil","Bahia","Sento Sé",NA,NA,"9999.000000","9999.000000","539","539","Macrófita aquática anfíbia, ca. de 35 cm de alt.. Flores diminutas, alvas.","HVASF022311","Área proposta do Parque Nacional Boqueirão da Onça, Limoeiro, roça da Cabeça do Nego",NA,"3184",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2595","2021-04-05 12:30:22-03","UNIVASF","HVASF","13918","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","V.M. Cotarelli","2012","01","31","V.M. Cotarelli","2012","01","27","Brasil","Pernambuco","Salgueiro","-39.081027","-7.924444","-39.081027","-7.924444","465","465","Macrófita aquática anfíbia ca. de 15cm alt.. Capítulos com flores raidiais e centrais alvas. Frutos negros.","HVASF013918","Lote 04, Reservatório Milagres, leito seco de rio que desemboca no canal da transposição",NA,"1268",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2596","2021-04-05 12:30:23-03","UNIVASF","HVASF","16476","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","D.P. Souza","2014","01","22","F. Socolowski","2012","07","31","Brasil","Pernambuco","Sertânia","-37.260305","-8.031388","-37.260305","-8.031388","597","597","Erva, ca. 15cm prostrada. Folhas opostas. Inflorescência amarela.","HVASF016476","Reservatório Barro Branco",NA,"111",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2597","2021-04-05 12:30:23-03","UNIVASF","HVASF","15879","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","D.G. Oliveira","2012","12","03","C.R.S. Oliveira","2012","07","04","Brasil","Pernambuco","Buíque","-37.228083","-8.545444","-37.228083","-8.545444","718","718","Erva ca. de 0,6 m de alt. Inflorescências terminais com flores alvas.","HVASF015879","Parque Nacional do Vale do Catimbau, margem de riacho temporário na propriedade do Sr. Nilton.",NA,"373",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2598","2021-04-05 12:30:16-03","UNIVASF","HVASF","1795","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Marcondes Oliveira","2008","11","28","N.M.S. Ferraz","2008","07","03","Brasil","Pernambuco","Cabrobó","-39.345083","-8.503138","-39.345083","-8.503138","344","344","Subarbusto. Folhas verticiladas, pilosas. Inflorescência tipo capítulo com flores alvas.","HVASF001795","Alto do Lídio","HVASF001795_v01 HVASF001795_v02","43",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2599","2021-04-05 12:30:22-03","UNIVASF","HVASF","13900","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","V.M. Cotarelli","2012","01","25","V.M. Cotarelli","2012","01","25","Brasil","Ceará","Jati","-38.975194","-7.670138","-38.975194","-7.670138","428","428","Macrófita aquática anfíbia ca. de 15 cm alt. Capítulos com flores marginais alvas. Frutos imaturos verdes.","HVASF013900","Lote 05, Açude Atalho","HVASF013900_v01 HVASF013900_v02 HVASF013900_v03","1250",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2600","2021-04-05 12:30:22-03","UNIVASF","HVASF","10217","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","V.M. Cotarelli","2012","04","19","Marcondes Oliveira","2010","11","01","Brasil","Ceará","Jati","-38.909694","-7.653722","-38.909694","-7.653722","426","426","Erva prostrada. Caule verde-vináceo. Folhas membranáceas. Inflorescência em capítulo alvos. Freqüente.","HVASF010217","Açúde Atalho (DNOCS). Caatinga arbustiva aberta. Borda do açude.",NA,"5256",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2601","2021-04-05 12:30:23-03","UNIVASF","HVASF","15895","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","D.G. Oliveira","2012","12","03","C.R.S. Oliveira","2012","07","05","Brasil","Pernambuco","Buíque","-37.241805","-8.582111","-37.241805","-8.582111","758","758","Erva ca. de 0,2 m de alt. Inflorescência com flores alvas.","HVASF015895","Parque Nacional do Vale do Catimbau, trilha de acesso ao Vale do Canyon.",NA,"389",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2602","2021-04-05 12:30:22-03","UNIVASF","HVASF","12704","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J.V.A. Ferreira","2011","11","09","J.V.A. Ferreira","2011","07","20","Brasil","Pernambuco","Salgueiro","-39.079805","-7.925666","-39.079805","-7.925666","459","459","Erva anfíbica cerca de 20 cm de alt. Flores amarelas.","HVASF012704","Lagoa permanente em área onde será construído o Reservatório Milagres",NA,"80",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2603","2021-04-05 12:30:22-03","UNIVASF","HVASF","9901","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","A.P. Fontana","2010","10","23","A.P. Fontana","2010","10","23","Brasil","Pernambuco","Sertânia","-37.61325","-8.377361","-37.613250","-8.377361","446","446","Erva anfíbia. Flores com petalíneos brancos.","HVASF009901","Açude Poço da Cruz. (DNOCS). Rio Moxotó, Jaritacó",NA,"7204",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2604","2021-04-05 12:30:22-03","UNIVASF","HVASF","10496","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","V.M. Cotarelli","2012","04","19","W.A. Pimenta","2011","02","17","Brasil","Pernambuco","Salgueiro","-39.052027","-8.061277","-39.052027","-8.061277","438","438","Erva anfíbia, ca. 60 cm alt. Folhas simples opostas com inflorescências de coloração alva.","HVASF010496","Lote 4, Sítio Boa Vista, Açude Boa Vista (DNOCS)",NA,"42",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2605","2021-04-05 12:30:22-03","UNIVASF","HVASF","5091","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J.R. Maciel","2009","11","13","J.A. Siqueira Filho","2009","07","09","Brasil","Paraíba","Monteiro","-37.228722","-7.877055","-37.228722","-7.877055","703","703","Erva anfíbia com ca. de 30cm de alt. Caule suculento. Flores alvas.","HVASF005091","Lagoa leste. Fazenda Olho D'água do Silva (casa de seu Zé de Buá)",NA,"2209",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2606","2021-04-05 12:30:22-03","UNIVASF","HVASF","10696","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Marcondes Oliveira","2010","12","09","Marcondes Oliveira","2010","12","09","Brasil","Pernambuco","Custódia","-37.838722","-8.362555","-37.838722","-8.362555","473","473","Erva 40cm de altura. Caule esverdeado, glabro. Folhas membranáceas. Flores alvas. Freqüente.","HVASF010696","Caatinga arbustivo-arbórea aberta. Lote 10.",NA,"5327",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2607","2021-04-05 12:30:22-03","UNIVASF","HVASF","10066","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Marcondes Oliveira","2010","12","02","E. Souza","2010","11","27","Brasil","Pernambuco","Custódia","-37.617666","-8.062555","-37.617666","-8.062555","535","535","Erva aquática anfíbia. Folhas simples opostas, inflorescências alvas. Alt. 0,30m","HVASF010066","Lote 11, Açude da Marreca, DNOCS",NA,"13",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2608","2021-04-05 12:30:22-03","UNIVASF","HVASF","13670","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J.A. Siqueira Filho","2011","12","10","J.A. Siqueira Filho","2011","12","10","Brasil","Piauí","Caracol","-43.325416","-9.280638","-43.325416","-9.280638","513","513","Erva estolhonífera anfíbia ca. de 40cm alt.. Folhas opostas. Capítulo com corola alva marginal.","HVASF013670","Lagoa do Caracol, lagoa urbana que originou o nome da cidade, antropizada",NA,"2675",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2609","2021-04-05 12:30:22-03","UNIVASF","HVASF","10419","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J.A. Siqueira Filho","2011","03","31","J.A. Siqueira Filho","2011","02","16","Brasil","Pernambuco","Salgueiro","-39.112527","-8.024166","-39.112527","-8.024166","440","440","Erva anfíbia. Capítulos alvos, flores amarelas, diminutas","HVASF010419","Lote 3, Assentamento Monte Alegre, Açude Monte Alegre","HVASF010419_v01 HVASF010419_v02","2407",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2610","2021-04-05 12:30:23-03","UNIVASF","HVASF","21732","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J.A. Siqueira Filho","2013","12","27","C. Correia","2013","12","04","Brasil","Paraíba","Uiraúna","-38.435583","-6.437777","-38.435583","-6.437777","542","542","Subarbusto ca. de 90 cm alt.. Folhas membranáceas. Capítulo com flores alvas.","HVASF021732","Saindo de Uiraúna sentido a Major Sales ca. de 15 Km no leito do Ricaho Paraíba, próximo ao local de retirada de areia",NA,"1049",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2611","2021-04-05 12:30:22-03","UNIVASF","HVASF","9678","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","E. Souza","2011","04","08","W.A. Pimenta","2010","08","17","Brasil","Pernambuco","Custódia","-37.599722","-8.076111","-37.599722","-8.076111","566","566","Erva aquática anfíbia, com ca. de 0,3 m de alt.. Folhas simples, opostas, Inflorescência alva, tipo capítulo.","HVASF009678","Lote 11, Riacho do boi, Açude DNOCS","HVASF009678_v01","11",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2612","2021-04-05 12:30:22-03","UNIVASF","HVASF","10190","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Marcondes Oliveira","2010","10","31","Marcondes Oliveira","2010","10","31","Brasil","Ceará","Mauriti","-38.747527","-7.502638","-38.747527","-7.502638","421","421","Subarbusto. Ramos verde-avermelhados, pubescentes. Folhas membranáceas. Flores em capítulos alvos. Freqüente.","HVASF010190","Açúde Quixabinha (DNOCS). Caatinga arbustiva aberta. Borda do açude.",NA,"5229",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2613","2021-04-05 12:30:16-03","UNIVASF","HVASF","2584","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","R.C.A. Pereira","2010","10","30","W.L. Nascimento","2008","10","20","Brasil","Pernambuco","Santa Cruz","-40.385155","-8.251822","-40.385155","-8.251822","494","494","Folhas opostas, simples. Inflorescencia em capitulço isolado, e penduculo. #. #. Arbusto.","HVASF002584","Fazenda Água pobre",NA,"9",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2614","2021-04-05 12:30:23-03","UNIVASF","HVASF","18120","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","V.M. Cotarelli","2012","12","05","V.M. Cotarelli","2012","12","05","Brasil","Pernambuco","Ibimirim","-37.644888","-8.477805","-37.644888","-8.477805","432","432","Macrófita aquática anfibia ca. de 20cm alt.. Capítulos com flores alvas.","HVASF018120","Açude Poço da Cruz, margens da fazenda Jatobá I",NA,"2303",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2615","2017-05-19 21:49:52-03","UNIR","RON","8871","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Lemes da Costa, D",NA,NA,NA,"Brasil","Rondônia","Ji-Paraná","-62.015817","-11.007222","-62.015817","-11.007222",NA,NA,NA,"RON00008871","Psicultura Pirarucu","RON00008871","12",NA,NA,"Southern America",NA,NA,NA,"Angiosperma","Asterales",NA,NA,NA,NA,NA,NA,NA
"2616","2018-12-04 20:27:57-02","UNIR","RON","9003","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Lemes da Costa, D",NA,NA,NA,"Lemes da Costa, D","2013","12","11","Brasil","Rondônia","Alvorada d'Oeste","-62.293333","-11.351944","-62.293333","-11.351944",NA,NA,"Emergente.","RON00009003","Psicultura Santa Helena","RON00009003","59",NA,NA,"Southern America",NA,NA,NA,"Angiosperma","Asterales",NA,NA,NA,NA,NA,NA,NA
