"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","county","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","relationshipType","sex"
"2444","2017-01-28 05:27:00-02","MO","MOBOT","1699552","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Enrique Rentería A.|Jorge Brand|et al.","Rentería Arriaga 3624","1985","2","8","South America","Colombia",NA,NA,NA,NA,"Antioquia","Corregimiento de Lomas Aisladas",NA,NA,NA,NA,"50.00000000",NA,NA,NA,"Aubl.","R. Liesner (MO)",NA,"Turbo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2445","2008-05-27 22:02:00-03","MO","MOBOT","1700481","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Nur Ritter|J.R.I. Wood","Ritter 3706","1996","9","22","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Parque Nacional Amboro. A few kms past the Río Yapacani, on the road to the campamento at Mataracu.","-63.85","-17.51666",NA,NA,"310.00000000",NA,NA,NA,"Aubl.","S. Renner (MO)",NA,"Ichilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2446","2008-05-27 22:02:00-03","MO","MOBOT","1700519","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Israel G. Vargas C.|A. Vissinoni","Vargas Caballero 5332","1996","10","3","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Estancia San Rafael (20 km al s de Buena Vista, por el camino a Huaytú), propiedad de la Univ. NUR, luego entrando 2-3 km al NE de lad instalaciones.","-63.59861","-17.60388",NA,NA,"400.00000000",NA,NA,NA,"Aubl.","S. Renner (MO)",NA,"Ichilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2447","2008-05-27 22:02:00-03","MO","MOBOT","1713144","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Thomas B. Croat","Croat 85219","2001","11","15","South America","Brazil",NA,NA,NA,NA,"Acre","Municipio Porto Walter; along Rio Juruá Mirim; Communidade Estremo, left bank of river; disturbed primary forest.","-72.94666","-8.20222",NA,NA,"230.00000000",NA,NA,NA,"Aubl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1000","6",NA,NA
"2448","2008-05-27 22:02:00-03","MO","MOBOT","1720597","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Robin B. Foster","Foster 14008","1995","11","13","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aubl.","M.Kawasaki, 92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2449","2008-05-27 22:02:00-03","MO","MOBOT","1720608","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Robin B. Foster","Foster 14008","1991","11","12","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aubl.","M.Kawasaki, 92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2450","2008-05-27 22:02:00-03","MO","MOBOT","1720618","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Robin B. Foster","Foster 14500","1996","7","21","South America","Bolivia",NA,NA,NA,NA,"Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aubl.","M.Kawasaki, 93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2451","2008-05-27 22:02:00-03","MO","MOBOT","1720635","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Israel G. Vargas C.","Vargas Caballero 4057","1999","10","6","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aubl.","S.Renner, 97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2452","2016-06-06 14:54:00-03","MO","MOBOT","1750833","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","D. De la Quintana|Alfredo F. Fuentes|Vicente Lipa","De la Quintana 421","2002","2","6","South America","Bolivia",NA,NA,NA,NA,"La Paz","Parque Madidi, orilla derecha del Río Quendeque, terraza aluvial, plana. Bosque bajo con abundancia de palmeras. Parcela Temporal de Muestreo (0.1 ha) 13.","-67.7927777","-14.99",NA,NA,"300.00000000",NA,NA,NA,"Aubl.","Susanne S. Renner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-11","6",NA,NA
"2453","2012-09-12 05:06:00-03","MO","MOBOT","1752399","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Narel Paniagua Zambrana|et al.","Paniagua Zambrana 4045","2002","1","24","South America","Bolivia",NA,NA,NA,NA,"La Paz","Parque Madidi, orilla izquierda Río Quendeque, una hora del campamento Retamas. Bosque bajo en bajío , abundantes bejucos, abundacia de Calatahea y Asplundia en sotobosque herbáceo. Dosel aprox. 15 m. Parcela Temporal de Muestreo (01 ha) 2.","-67.79527","-14.09",NA,NA,"400.00000000",NA,NA,NA,"Aubl.","Susanne S. Renner (MO)",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-01","4",NA,NA
"2454","2020-07-08 18:39:00-03","MO","MOBOT","1762691","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Renate Seidel|et al.","Seidel 8728","2002","2","4","South America","Bolivia",NA,NA,NA,NA,"La Paz","Parque Madidi, orilla izquierda del Río Quendeque, al frente de la embocadura del Río Pascual, terraza aluvial, plana. bosque ribereño en teraza aluvial, con muchos bejucos","-67.8269445","-14.9705556",NA,NA,"350.00000000",NA,NA,NA,"Aubl.","Susanne S. Renner (MO)",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"2455","2020-07-14 10:22:00-03","MO","MOBOT","1764304","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Renate Seidel|et al.","Seidel 8399","2002","1","24","South America","Bolivia",NA,NA,NA,NA,"La Paz","Parque Madidi, orilla izquierda Río Quendeque, una hora del campamento Retamas. bosque bajo, con muchas palmeras, bejucos, en el sotobosque muchas marantaceas y Asplundia","-67.7933333","-14.9766667",NA,NA,"400.00000000",NA,NA,NA,"Aubl.","Susanne S. Renner (MO)",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"2456","2020-07-14 10:26:00-03","MO","MOBOT","1764314","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Renate Seidel|et al.","Seidel 8403","2002","1","24","South America","Bolivia",NA,NA,NA,NA,"La Paz","Parque Madidi, orilla izquierda Río Quendeque, una hora del campamento Retamas. bosque bajo, con muchas palmeras, bejucos, en el sotobosque muchas marantaceas y Asplundia","-67.7933333","-14.9766667",NA,NA,"400.00000000",NA,NA,NA,"Aubl.","R. Seidel",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"2457","2008-10-20 09:58:00-02","MO","MOBOT","1769309","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Alwyn H. Gentry|Enrique Forero","Gentry 7246","1973","1","5","South America","Colombia",NA,NA,NA,NA,"Chocó","Hills behind Bahia Solano, tropical wet forest.","-77.4075","6.2205556",NA,NA,"0E8","250.00000000",NA,NA,"Aubl.",NA,NA,"Bahia Solano",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3180","1",NA,NA
"2458","2015-12-26 20:04:00-02","MO","MOBOT","1777282","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","C.A. Córdoba|et al.","Cordoba 2","1985","5","4","South America","Colombia",NA,NA,NA,NA,"Chocó","Carretera Quibdó-Guayabal.","-76.66222","5.69472",NA,NA,NA,NA,NA,NA,"Aubl.","D.H. Lorence (PTBG)",NA,"Quibdo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2459","2008-05-27 22:02:00-03","MO","MOBOT","1803140","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Ghillean T. Prance","Prance 25275","1977","11","12","South America","Brazil",NA,NA,NA,NA,"Pará","Serra do Cachimbo, BR 163, Cuiabá-Santarém Highway. km 764. 15 km S of Mato Grosso Pará border. Mato Grosso. Disturbed campina forest.",NA,NA,NA,NA,"520.00000000",NA,NA,NA,"Aubl.","Ronald Liesner",NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2460","2011-02-18 17:18:00-02","MO","MOBOT","1809956","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","J. Aublet","Aublet s.n.",NA,NA,NA,"South America","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aubl.","S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2461","2008-05-27 22:02:00-03","MO","MOBOT","1811011","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Albert C. Smith","Smith 2749","1937","12","15","South America","Guyana",NA,NA,NA,NA,NA,"Basin of Essequibo River, near mouth of Onoro Creek, on high land",NA,NA,NA,NA,NA,NA,NA,NA,"Aubl.","R. Liesner, 1990 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2462","2008-05-27 22:02:00-03","MO","MOBOT","1811028","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","S. Tiwari","Tiwari 976","1992","9","19","South America","Guyana",NA,NA,NA,NA,"Essequibo","Groete creek, 27 km from Bartica. Mixed forest on sandy soil","-57.0009053","6.0005",NA,NA,"50.00000000",NA,NA,NA,"Aubl.","S. Tiwari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2463","2014-07-29 10:40:00-03","MO","MOBOT","1811032","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Gerrit Davidse|Ángel C. González","Davidse 16475","1979","3","27","South America","Venezuela",NA,NA,NA,NA,"Delta Amacuro","13-14 km SE of Piacoa, along a trail to the Río San José.","-62.05","8.5333333",NA,NA,"100.00000000",NA,NA,NA,"Aubl.","J. Jangoux",NA,"Tucupita",NA,NA,NA,NA,NA,NA,NA,NA,NA,"79-35","1",NA,NA
"2464","2008-05-27 22:02:00-03","MO","MOBOT","1811034","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","P. Mutchnick","Mutchnick 1031","1995","3","25","South America","Guyana",NA,NA,NA,NA,NA,"Region: E. Berbice-Corentyne. Corentyne River. Marabunta Creek. Riverine forest on clay washes","-57.81666","4.93333",NA,NA,"25.00000000",NA,NA,NA,"Aubl.","S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2465","2008-05-27 22:02:00-03","MO","MOBOT","1816014","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Alwyn H. Gentry|Paul E. Berry","Gentry 14487","1975","6","28","South America","Venezuela",NA,NA,NA,NA,"Amazonas","9 km S of Puerto Ayacucho on road to Samariapo. Laja mountain and adjacent laja savanna.","-67.5821","5.5848",NA,NA,"100.00000000",NA,NA,NA,"Aubl.","R. Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3945",NA,NA,NA
"2466","2013-10-05 06:33:00-03","MO","MOBOT","1825216","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Gerrit Davidse|Ángel C. González","Davidse 12296A","1977","4","29","South America","Venezuela",NA,NA,NA,NA,"Apure","Distrito Pedro Camejo; area between the Río Cinaruco near the mouth of Caño San Miguel and the southern part of the Galerias de Cínaruco.","-67.2833333","6.55",NA,NA,"38.00000000",NA,NA,NA,"Aubl.","R. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1256","1",NA,NA
"2467","2013-10-05 06:33:00-03","MO","MOBOT","1825218","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Gerrit Davidse|Ángel C. González","Davidse 12297A","1977","4","29","South America","Venezuela",NA,NA,NA,NA,"Apure","Distrito Pedro Camejo; area between the Río Cinaruco near the mouth of Caño San Miguel and the southern part of the Galerias de Cínaruco.","-67.2833333","6.55",NA,NA,"38.00000000",NA,NA,NA,"Aubl.","R. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1256","1",NA,NA
"2468","2008-05-27 22:02:00-03","MO","MOBOT","1826299","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Alwyn H. Gentry|L.E. Aguirre","Gentry 15291","1975","7","17","South America","Colombia",NA,NA,NA,NA,"Chocó","Trail from Río Tigre base camp up Serranía del Darién W of Unguía.","-77.179415","8.130153",NA,NA,"300.00000000","600.00000000",NA,NA,"Aubl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4026",NA,NA,NA
"2469","2008-05-27 22:02:00-03","MO","MOBOT","1830430","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Walter A. Palacios","Palacios Cuenca 15572","2002","1","18","South America","Ecuador",NA,NA,NA,NA,"Morona-Santiago","Cordillera de Cutucú. Centro Shuar Uunsuants/TransKutuku. Bosque intervenido junto al Río Mainpaimi","-77.9","-2.53333",NA,NA,"600.00000000",NA,NA,NA,"Aubl.","!Susanne S. Renner (MO)",NA,"Morona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2470","2013-10-05 06:33:00-03","MO","MOBOT","1833776","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Gerrit Davidse|Ángel C. González","Davidse 16393","1979","3","28","South America","Venezuela",NA,NA,NA,NA,"Delta Amacuro","Departamento Tucupita; 5-14 km ESE of Los Castillos de Guayana.","-62.2833333","8.4666667",NA,NA,"50.00000000","200.00000000",NA,NA,"Aubl.","R. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79-36","1",NA,NA
"2471","2014-09-18 12:06:00-03","MO","MOBOT","1836406","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Gerrit Davidse|Otto Huber|Stephen S. Tillett","Davidse 16757","1979","4","25","South America","Venezuela",NA,NA,NA,NA,"Amazonas","Ca. 4.5 km N of Puerto Venado, just E of Samariapo.","-67.7833333","5.25",NA,NA,"85.00000000",NA,NA,NA,"Aubl.","R. Liesner",NA,"Atures",NA,NA,NA,NA,NA,NA,NA,NA,NA,"79-46","1",NA,NA
"2472","2014-09-18 12:34:00-03","MO","MOBOT","1837098","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Gerrit Davidse|Otto Huber|Stephen S. Tillett","Davidse 17023","1979","4","30","South America","Venezuela",NA,NA,NA,NA,"Amazonas","Cucurital de Caname, south bank of the middle part of Caño Caname.","-67.3666667","3.6666667",NA,NA,"100.00000000",NA,NA,NA,"Aubl.","R. Liesner",NA,"Atabapo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"79-57","1",NA,NA
"2473","2011-09-26 11:10:00-03","MO","MOBOT","1840074","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Alwyn H. Gentry|Henry León|Luis E. Forero","Gentry 16754","1976","7","18","South America","Colombia",NA,NA,NA,NA,"Chocó","Upper Río Tigre near base of Serrania del Darien, E of Unguia. Premeontane wet forest.","-77.13364","8.119923",NA,NA,"250.00000000","300.00000000",NA,NA,"Aubl.","Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4071",NA,NA,NA
"2474","2018-06-19 11:33:00-03","MO","MOBOT","1811030","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","Plowman 8473","1980","2","8","South America","Brazil",NA,NA,NA,NA,"Pará","Conceição de Araguaia. Range of low hills 20 km west of Redencão, near Corrego São João and Troncamento Santa Teresa.","-50.1819445","-8.0722223",NA,NA,"350.00000000","620.00000000",NA,NA,"Aubl.","S.S. Renner",NA,"Conceição do Araguaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1",NA,NA
"2475","2014-10-07 11:58:00-03","MO","MOBOT","1841416","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Gerrit Davidse|Ángel C. González","Davidse 14205","1978","2","16","South America","Venezuela",NA,NA,NA,NA,"Apure","Near the Río Meta at Fundo El Algarrobo, 25 airline km WNW of Buena Vista, Morichal de La Madera.","-68.8166667","6.2166667",NA,NA,"70.00000000",NA,NA,NA,"Aubl.","R. Liesner",NA,"Pedro Camejo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1289","1",NA,NA
"2476","2008-05-27 22:02:00-03","MO","MOBOT","1843126","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Gerrit Davidse|Nelson A. Rosa|Milton G. da Silva|Carlos S. Rosário","Davidse 18037","1980","4","8","South America","Brazil",NA,NA,NA,NA,"Pará","Mun. de Bragança: 13 km N of Bragança by road; Campo de Baixo","-46.25","-0.98333",NA,NA,"20.00000000",NA,NA,NA,"Aubl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1376",NA,NA,NA
"2477","2014-09-18 12:14:00-03","MO","MOBOT","1850634","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Gerrit Davidse|Ángel C. González","Davidse 15502","1979","2","21","South America","Venezuela",NA,NA,NA,NA,"Apure","E side of the Galeras de Cinaruco, 6 km N of the southern-most tip, along Quebrada El Porvenir; ca. 53 airline km NE of Puerto Páez.","-67.2833333","6.65",NA,NA,"60.00000000","200.00000000",NA,NA,"Aubl.","R. Liesner",NA,"Pedro Camejo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1330","1",NA,NA
"2478","2020-07-14 14:46:00-03","MO","MOBOT","1851823","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Renate Seidel|et al.","Seidel 8967","2002","3","27","South America","Bolivia",NA,NA,NA,NA,"La Paz","Parque Nacional Madidi, río Hondo, arroyo Negro. Bosque amazónico estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae (?), ladera exposición W (25°). Parcela Temporal de Muestreo 18.","-67.8019444","-14.6533333",NA,NA,"340.00000000",NA,NA,NA,"Aubl.","Susanne S. Renner (MO)",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-22","4",NA,NA
"2479","2008-05-27 22:02:00-03","MO","MOBOT","1852699","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Manuel J. Macía|et al.","Macía 4717","2001","6","19","South America","Bolivia",NA,NA,NA,NA,"La Paz","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme fuerte pendiente, región de Tumupasa","-67.90777","-14.17138",NA,NA,"945.00000000",NA,NA,NA,"Aubl.","conf. S. Renner (M)",NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2480","2008-05-27 22:02:00-03","MO","MOBOT","1853201","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","N. Helme","Helme 716","1995","7","25","South America","Bolivia",NA,NA,NA,NA,"La Paz","Puerto Moscoso, donde llega la pampa mas cerca del río Heath. Bosque amazónico ribereño, sabanas húmedas estacionalmente inundadas al E del río Heath. Sin influencia humana","-68.83333","-13.01666",NA,NA,"190.00000000",NA,NA,NA,"Aubl.","N. Helme",NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2481","2008-05-27 22:02:00-03","MO","MOBOT","1853896","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","N. Helme","Helme 192","1994","1","10","South America","Bolivia",NA,NA,NA,NA,"La Paz","42 Km al W y 1 Km al N de Rurrenabaque. Bosque pluvial, Campamento Chalalan, con elementos de bosque amazónico y bosque húmedo de llanura","-67.91666","-14.41666",NA,NA,NA,NA,NA,NA,"Aubl.",NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2482","2012-09-12 05:06:00-03","MO","MOBOT","1855486","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Narel Paniagua Zambrana|et al.","Paniagua Zambrana 4187","2002","4","10","South America","Bolivia",NA,NA,NA,NA,"La Paz","Parque Nacional Madidi, rio Hondo, trayecto de aproximadamente 5 km por la senda turistica hacia el Tuichi. Bosque amazonico estacional humedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae; en terraza antigua. Parcela Temporal de Muestreo (0,1 ha) 28.","-67.65111","-14.61166",NA,NA,"290.00000000",NA,NA,NA,"Aubl.","Susanne S. Renner (MO)",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-09","4",NA,NA
"2483","2012-04-12 05:10:00-03","MO","MOBOT","1859158","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Tatiana B. Miranda|et al.","Miranda Gonzáles 58","2002","4","9","South America","Bolivia",NA,NA,NA,NA,"La Paz","Parque Nacional Madidi, río Hondo, trayecto de aproximadamente 3 km por la senda turística hacia el Tuichi. Bosque amazónico estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae; en terraza antigua. Parcela temporal de Muestreo (0.1 ha) 27.","-67.65277","-14.61416",NA,NA,"280.00000000",NA,NA,NA,"Aubl.","Susanne S. Renner (MO)",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-02","4",NA,NA
"2484","2008-05-27 22:02:00-03","MO","MOBOT","1860072","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","M.R. Orellana","Orellana 1205","2001","1","5","South America","Bolivia",NA,NA,NA,NA,"La Paz","campamento de Alto Madidi, a 4 horas de la localidad de Candelaria.","-68.73333","-13.6",NA,NA,"600.00000000",NA,NA,NA,"Aubl.","D. Wasshausen (US)",NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2485","2008-05-27 22:02:00-03","MO","MOBOT","1860810","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Manuel J. Macía|et al.","Macía 5181","2001","7","1","South America","Bolivia",NA,NA,NA,NA,"La Paz","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme mediana pendiente, región de Tumupasa","-67.92277","-14.18333",NA,NA,"840.00000000",NA,NA,NA,"Aubl.","conf. S. Renner (M)",NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2486","2008-05-27 22:02:00-03","MO","MOBOT","1860889","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Stephan G. Beck","Beck 10050","1984","2","26","South America","Bolivia",NA,NA,NA,NA,"La Paz","Luisita, sabana húmeda, W del Río beni . Restos de islas de bosque bajo","-67.25","-13.08333",NA,NA,"180.00000000",NA,NA,NA,"Aubl.","St.G. Beck, 1987, rev.S.S. Renner & G. Hausner",NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2487","2008-05-27 22:02:00-03","MO","MOBOT","1861887","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Stephan G. Beck","Beck 18448","1990","3","6","South America","Bolivia",NA,NA,NA,NA,"La Paz","al borde Este de Ixiamas. Isla de bosque en medio de la sabana","-68","-13.08333",NA,NA,"460.00000000",NA,NA,NA,"Aubl.",NA,NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2488","2008-05-27 22:02:00-03","MO","MOBOT","1862164","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Manuel J. Macía|et al.","Macía 5255","2001","7","3","South America","Bolivia",NA,NA,NA,NA,"La Paz","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme escasa pendiente, región de Tumupasa","-67.91944","-14.17333",NA,NA,"950.00000000",NA,NA,NA,"Aubl.","conf. S. Renner (M)",NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2489","2020-08-15 20:59:00-03","MO","MOBOT","1864073","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Héctor Cabrera|Narel Paniagua Zambrana|Alejandro Araujo M.|M.H. Calzadilla|Fabiola Torrico|L. Quetehuari|Justino Navi|Marcelino Villanueva","Cabrera Condarco 12","2002","10","4","South America","Bolivia",NA,NA,NA,NA,"La Paz","Área Natural de Manejo Integrado Madidi. Arroyo Rudidi, sobre el río Tuichi.","-67.9869444","-14.3619444",NA,NA,"596.00000000",NA,NA,NA,"Aubl.","S.S. Renner (MO)",NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-01","1",NA,NA
