"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","infraspecificEpithet","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"201","2019-01-25 15:37:23-02","IAC","IAC","21262","S","Plantae","Styracaceae","Styrax","martii","Styrax martii","s/col.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"s/nº",NA,NA,"Seub.","C. Aranha","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,"04","06",NA,NA,NA,NA
"202","2019-01-25 15:47:19-02","IAC","IAC","40922","S","Plantae","Styracaceae","Styrax","martii","Styrax martii","L.C. Bernacci; G.A.D.C. Franco; E.L.M. Catharino; G. Durigan & E. Furlan","2000","05","15",NA,"Brasil",NA,NA,"indivíduo C 5.4",NA,"2903",NA,NA,"Seub.","T.R. Capistrano","São Paulo","Cotia","Morro Grande, Reserva, área C","-46.945445","-23.714883",NA,NA,NA,"2012",NA,NA,NA,"-46.945445","-23.714883",NA,"05","15",NA,NA,NA,NA
"203","2020-07-23 12:23:39-03","CEPLAC","CEPEC","136557","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Nascimento, F.H.F.",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,"164",NA,NA,NA,NA,"Bahia","RIO DE CONTAS",NA,"-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-07-23 12:23:39-03","CEPLAC","CEPEC","119521","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","R. C. Forzza","2004","03","10",NA,"Brasil",NA,NA,NA,NA,"3122",NA,NA,NA,"D. C. Zappi","Minas Gerais","LIMA DUARTE","Parque Estadual da Serra do Ibitipoca. Campos entre a Gruta do Viajante e o Pico do Pião.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,"30/12/2007",NA,NA,NA
"205","2020-07-23 12:23:39-03","CEPLAC","CEPEC","145978","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","D. Sucre",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,"6777",NA,NA,NA,"R. C. Asprino Pereira","Minas Gerais","lavras",NA,"-44.999698638916","-21.2453002929688",NA,"1580","1580",NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-07-23 12:23:39-03","CEPLAC","CEPEC","145920","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","L. C. S. Assis",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,"1039",NA,NA,NA,"R. C. Asprino Pereira","Minas Gerais","LIMA DUARTE",NA,"-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-09-22 13:49:06-03","USP","SPFW","1279","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Ceccantini, G.C.T. Magat, P.; Ozorio, H.","1994","08","22",NA,"Brasil",NA,NA,NA,NA,"458",NA,NA,"Seub.","Ceccantini, G.C.T. 1994","Minas Gerais","Patrocínio","Serra do Salitre","-46.993611","-18.944722",NA,"1050","1050",NA,NA,NA,NA,"46º59'37''W","18º56'41''S",NA,NA,NA,NA,NA,NA,NA
"208","2021-04-08 17:13:17-03","UESB","HUESB","12127","S","Plantae","Styracaceae","Styrax","martii","Styrax martii","Guedes, M.L.; Veloso, E.; Casaes, M.; Araújo, F.; Veloso, E.; Casaes, M.; Araújo, F.","2016","03","25",NA,"Brasil",NA,NA,"Arbusto. Folhas coriáceas, discolores, face abaxial com indumentos ferrugíneo. Inflorescência com cálice ferrugíneo e pétalas cremes.; Área antropizada","HUESB000012127","24530","Dicotyledoneae",NA,"Seub.",NA,"Bahia","Morro do Chapéu","4 a 8 km de Morro do Chapéu para Utinga","-41.033333","-12.133333",NA,NA,NA,NA,NA,NA,NA,"-41.033333","-12.133333",NA,NA,NA,NA,NA,NA,NA
"209","2021-04-08 17:13:17-03","UESB","HUESB","6004","S","Plantae","Styracaceae","Styrax","martii","Styrax martii","Guedes, M.L.; Loureiro, D.M.; Guaré, F.; et al.; Loureiro, D.M.; Guaré, F.; et al.","2002","09","07",NA,"Brasil",NA,NA,"Arbusto: de ca. 2,0m. Folhas coriáceas, com face abaxial com tomentos ferruginosos. Frutos imaturos.",NA,"9827","Dicotyledoneae",NA,"Seub.","Guedes, M.L.","Bahia","Morro do Chapéu","Chapada Diamantina. Caminho para Ventura, na estrada.","-42.5","-11.55",NA,NA,NA,"2002",NA,NA,NA,"-42.5","-11.55",NA,"12",NA,NA,NA,NA,NA
"210","2016-08-23 09:46:18-03","NHMLondon","NHM-LONDON-BOT","BM000075552","S","Plantae","Styracaceae","Styrax","martii","Styrax martii","Auguste François Marie Glaziou; b.1828; d.1906; Glaz.","1887","01","22",NA,"Brasil",NA,"NHMUK:ecatalogue:709951",NA,NA,"16247",NA,NA,"Seub.","P.W. Fritsch","Rio de Janeiro",NA,NA,"-42.64735","-22.531489",NA,NA,NA,"2010",NA,NA,NA,"-42.64735","-22.531489",NA,"04",NA,NA,NA,NA,NA
"211","2016-08-23 09:46:18-03","NHMLondon","NHM-LONDON-BOT","BM000075557","S","Plantae","Styracaceae","Styrax","martii","Styrax martii","G. Hatschbach","1969","01","29",NA,"Brasil",NA,"NHMUK:ecatalogue:709955",NA,NA,"20942",NA,NA,"Seub.","P.W. Fritsch","Paraná",NA,NA,"-51.351336","-24.611486",NA,NA,NA,"1970",NA,NA,NA,"-51.351336","-24.611486",NA,NA,NA,NA,NA,NA,NA
"212","2019-11-01 15:11:15-03","UnB","UB","157591","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","França, F; Melo, E; Silva, BM","1999","05","01","Southern America","Brasil",NA,NA,"Arbusto 4,5m. Folha cartácea discolor. Face abaxial ferrugínea. Cálice ferugíneo. Pétala branca. Antera amarela.; Mata.",NA,"2798","Dicotyledoneae",NA,"Seub.",NA,"Bahia","Morro do Chapéu","15km L de Morro do Chapéu.","-41.0225","-11.615278",NA,"915","915",NA,NA,NA,NA,"-41.0225","-11.615278",NA,NA,NA,NA,NA,NA,NA
"213","2019-11-01 15:11:15-03","UnB","UB","157592","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Harley, RM; et al.","1987","02","19","Southern America","Brasil",NA,NA,"Arbusto ca. 1,5m alt., entre rochas, uinflorescência e cálice ferrugíneos, corola alva, antes amarelo-ovo, estilete alvo.; Campo rupestre.",NA,"24380","Dicotyledoneae",NA,"Seub.","Harvey, YB","Bahia",NA,"Pico das Almas.",NA,NA,NA,"1400","1400","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-11-01 15:11:15-03","UnB","UB","157594","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Irwin, HS; Harley, RM; Smith, GL","1971","02","16","Southern America","Brasil",NA,NA,"Shrub to ca. 3m tall. Corolla whites; stamens yellow.; Sandstone with sand-filled depressions and crevices.",NA,"32264","Dicotyledoneae",NA,"Seub.","Hill, SR","Minas Gerais","Morro do Chapéu","Summit of Morro do Chapéu, ca. 7km S. of the town of Morro do Chapéu.",NA,NA,NA,"1150","1150","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-11-01 15:11:15-03","UnB","UB","157590","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Belém, RP; Mendes, JM","1965","01","30","Southern America","Brasil",NA,NA,"Planta lenhosa de 1m; cálice verde ferrugíneo, corola branca.; Cerrado morro de latente.",NA,"400","Dicotyledoneae",NA,"Seub.",NA,"Minas Gerais","Montes Claros","52km de Montes Claros para Pirapora.","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-11-01 15:11:15-03","UnB","UB","157588","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","1969","02","24","Southern America","Brasil",NA,NA,"Tree ca. 4m x 8 cm . Flowers fragrant; corolla white; stames yellow.; Cerrado.",NA,"23823","Dicotyledoneae",NA,"Seub.",NA,"Minas Gerais","Montes Claros","Ca. 20km west pf Montes Claros, road to Água Boa.","-43.8616981506348","-16.7350006103516",NA,"1000","1000",NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-11-01 15:11:15-03","UnB","UB","157593","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Irwin, HS; Harley, RM; Onishi, E","1971","01","14","Southern America","Brasil",NA,NA,"Shrub ca. 2m tall, the leaves intensely ferruginous beneath. Calyx ferrugineous; corolla cream; stamens yellow. Fruit olive.; Steep iron-rich slopes and outcrops at summit of Serra da Piedade.",NA,"30322","Dicotyledoneae",NA,"Seub.","Fritsch, PW","Minas Gerais","Belo Horizonte","Serra da Piedade, ca. 35km E. of Belo Horizonte, near BR-31.","-43.937801361084","-19.9207992553711",NA,"1800","2000","1999","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-01 15:11:15-03","UnB","UB","157589","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Barreto, M","1938","11","25","Southern America","Brasil",NA,NA,"Árvore 6m. Flor alva.",NA,"8504","Dicotyledoneae",NA,"Seub.","Barreto, M","Minas Gerais","Santa Luzia","Serra do Cipó k. 137 - estrada de Conceição. Capão.","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-08-20 14:55:51-03","UFSC","FLOR","45626","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","França, F.; Melo, E. & Silva, B.M.","1999","05","02",NA,"Brasil",NA,NA,"Fruto Imaturo, verde acinzentado, 2m altura. Folha coriácea discolor. Face abaxial ferrigínea. Pétalas brancas. Antera amarela","FLOR0045626","2861",NA,"Ericales","Seub.",NA,"Bahia","Morro do Chapéu","Morro das Pedras Duas Irmãs.","-41.297222","-11.556944",NA,"1155","1155",NA,NA,NA,NA,"41º17'50''W","11º33'25''S",NA,NA,NA,NA,NA,NA,NA
"220","2021-03-04 15:42:59-03","IF","SPSF","51247","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","M.L.Brotto & R. Völtz & O.M.R. Bizarro","2015","09","13","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 3,5m; frutos imaturos verde-claros.; GEOGRAFIA: Floresta Ombrófila Densa Altomontana;",NA,"2003","Magnoliophyta","Ericales","Seub.","M.L.Brotto","PR","Guaraqueçaba","Pico Bico Torto, bacia do Rio do Costa","-48.185","-25.218333",NA,"585","585","2015",NA,NA,"Magnoliopsida",NA,NA,NA,"09","23",NA,NA,NA,NA
"221","2021-03-04 15:42:59-03","IF","SPSF","27975","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","J.B.Baitello","2001","05","03","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Área degradada.&nf;Porte arbóreo; GEOGRAFIA: rodovia Imigrantes Km45; estrada dos macacos;",NA,"998","Magnoliophyta","Ericales","Seub.","T.R.Capistrano","SP","Cubatão","Parque Estadual da Serra do Mar","-46.4199981689453","-23.8899993896484",NA,NA,NA,"2012","15123","auto","Magnoliopsida",NA,NA,NA,"05","31",NA,NA,NA,NA
"222","2021-03-04 15:42:59-03","IF","SPSF","28377","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","J.M.Silva","1996","04","09","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata secundaria&nf;;",NA,"1653","Magnoliophyta","Ericales",NA,NA,"PR","Piraquara","Serra Piramirim","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"12577","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-03-04 15:42:59-03","IF","SPSF","34664","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","R.Cielo-Filho & N.M.Ivanauskas & D.de Souza","2005","03","16","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo;&nf;Árvore de 6m. Flores brancas.; GEOGRAFIA: Trilha do Rio Mambú&nf;UTM: X=319481 Y=7345932;",NA,"433","Magnoliophyta","Ericales",NA,"T.R.Capistrano","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,"779","779","2012","26998","auto","Magnoliopsida",NA,NA,NA,"05","31",NA,NA,NA,NA
"224","2021-03-04 15:42:59-03","IF","SPSF","10075","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","M.Kuhlmann","1968","10","31","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 12m altura; GEOGRAFIA: Estação Biológica;",NA,"4066","Magnoliophyta","Ericales",NA,"T.R.Capistrano","SP","Salesópolis","Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,"2012","18032","auto","Magnoliopsida",NA,NA,NA,"05","31",NA,NA,NA,NA
"225","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Styracaceae","Styrax","martii","Styrax martii","Martius, CFP",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,"s.n.",NA,NA,"Seub.",NA,"Minas Gerais",NA,"Crescit rarius in campis prov. S.Pauli et in montibus Serra da Piedade prov. Minarum.",NA,NA,"P07P0N0071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Styracaceae","Styrax","martii","Styrax martii","Gardner, G",NA,NA,NA,"Southern America","Brazil",NA,NA,"Vaga.; HABITAT: Vaga.",NA,"4395",NA,NA,"Seub.",NA,"Bahia",NA,"in prov. Bahia alibique in Brasilia.",NA,NA,"P07P0N0071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Styracaceae","Styrax","martii","Styrax martii","Blanchet, JS",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,"3641",NA,NA,"Seub.",NA,"Bahia",NA,"in prov. Bahia alibique in Brasilia.",NA,NA,"P07P0N0071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-02-08 12:46:03-03","UFRGS","ICN","192946","S","Plantae","Styracaceae","Styrax","martii","Styrax martii","Brotto, ML; Völtz, R; Bizarro, OMR","2015","09","13","América do Sul","Brasil",NA,NA,"Árvore de 3,5 m de altura; frutos imaturos verde-claros.; Floresta Ombrófila Densa Altomontana",NA,"2003","Dicotyledon",NA,"Seub.","Brotto, ML","PR","Guaraqueçaba","Pico Bico Torto- bacia do Rio do Costa","-48.185","-25.218333",NA,"58","58","2015",NA,NA,NA,"-48.185","-25.218333",NA,"09","23",NA,NA,NA,NA
"229","2020-10-22 10:13:53-03","IBt","SP","348805","S","Plantae","Styracaceae","Styrax","martii","Styrax martii","Hind, DJN","1992","12","23",NA,"Brasil",NA,NA,NA,NA,"H50293",NA,NA,"Seub.",NA,"Bahia","Abaíra",NA,"-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-04-15 17:20:37-03","IBt","SP","251963","S","Plantae","Styracaceae","Styrax","martii","Styrax martii","Hage, JL","1990","08","30",NA,"Brasil",NA,NA,NA,NA,"2328",NA,NA,"Seub.",NA,"Bahia","Morro do Chapéu",NA,"-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-08-27 12:20:24-03","IBt","SP","310334","S","Plantae","Styracaceae","Styrax","martii","Styrax martii","Souza, JP","1996","12","16",NA,"Brasil",NA,NA,NA,NA,"975",NA,NA,"Seub.",NA,"São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
