"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"187","2008-05-27 22:02:00-03","MO","MOBOT","3147656","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Hugh H. Iltis","Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","Steyermark 123210","1980","6","3","South America","Venezuela","Zulia","Distrito Mara: crossing of Caño Colorado with Caño Roblecito, near Fundo Caño Colorado, 6 km NNW of Corpozulia Campamento Carichuano,","-72.28333","11.06666",NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2008-05-27 22:02:00-03","MO","MOBOT","3148012","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","High H. Iltis","Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","Steyermark 122923","1980","5","30","South America","Venezuela","Zulia","Distrito Mara: semi-evergreen forest bordering Caño del Norte, tributary to Río Socuy, 6 km south of Corpozulia Campamento Carichuano,","-72.26666","10.96666",NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2013-10-05 06:35:00-03","MO","MOBOT","3148181","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H.H. Iltis","Julian A. Steyermark|Ronald L. Liesner|Ángel C. González","Steyermark 120153","1979","11","12","South America","Venezuela","Táchira","Forested slopes, Sierra El Casadero, along Hwy between Las Dantas and Las Adjuntas,","-72.41666","7.75",NA,NA,NA,NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2010-01-01 17:31:00-02","MO","MOBOT","3148264","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.",NA,"John J. Wurdack|Joseph V. Monachino","Wurdack 41390","1956","1","27","South America","Venezuela","Apure","Riverine tangle between Rio Orinoco and Piedra La Villa (opposite Raudal Marimare).",NA,NA,NA,NA,NA,NA,NA,"80.00000000","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-04-17 10:29:00-03","MO","MOBOT","3148554","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H.H. Iltis","Flora Falcón","Flora Falcón 399","1979","2","23","South America","Venezuela","Falcón","Parque Nacional Quebrada el Toro. Selva siempreverde(Seasonal evergreen Forest_.",NA,NA,NA,NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"192","2009-08-23 08:26:00-03","MO","MOBOT","3150017","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.",NA,"Calaway H. Dodson|L.B. Thien","Dodson 500","1961","9","13","South America","Ecuador","Guayas","Dry season 75 m. alt. 10 km. NW of Guayaquil on road to Salinas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2009-09-02 12:19:00-03","MO","MOBOT","3150122","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H.H. Iltis","F.M. Valverde B.","Valverde Badillo 1307","1976","9","17","South America","Ecuador","Guayas","Cerro de Caña Cord. de Colonche.",NA,NA,NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2009-11-04 15:52:00-02","MO","MOBOT","3151087","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.",NA,"J.B.E. Pohl","Pohl s.n.",NA,NA,NA,"South America","Brazil",NA,"Enter Bemfar at Praja grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2008-05-27 22:02:00-03","MO","MOBOT","3152486","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Hugh H. Iltis","Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","Steyermark 122811","1980","5","29","South America","Venezuela","Zulia","Distrito Mara: northwestern wooded slopes of Cerro Negro, between Hacienda Santa Clara and Hacienda Tonchal 5.5 km southwest of Rancho 505, south of Río Guasare,","-72.45","10.91666",NA,NA,NA,NA,NA,"500.00000000","620.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2018-10-03 04:36:00-03","MO","MOBOT","3300401","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.",NA,"Xavier Cornejo S.|Carmen Bonifaz B.","Cornejo Sotomayor 7597","2002","10","5","South America","Ecuador","Guayas","Bosque Protector Cerro Blanco, Bosque secon Tropical, secundario","-80.13333","-2.16666",NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2008-05-27 22:02:00-03","MO","MOBOT","59345","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H. Iltis (WIS)","James L. Zarucchi|Hermes Cuadros V.","Zarucchi 4012","1985","8","8","South America","Colombia","Bolívar","Mun. de San Jacinto; ca. 16 km NW of San Jacinto, Cerro Maco, ca. 200 m SE of radar installation, Lat. 9º53'N, Long. 75º12'W, alt. 790 m. Disturbed forest just below summit of mountain.","-75.2","9.88333",NA,NA,NA,NA,NA,"790.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-14","2",NA
"198","2008-05-27 22:02:00-03","MO","MOBOT","59382","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H.H. Iltis (WIS)","Juan Guillermo Ramírez","Ramírez Arango 4488","1993","2","26","South America","Colombia","Bolívar","Bolivar. Mun. de Margarita. Correg. Canteras. Reserva Natural El Garcero, Finca La Floresta. Bh-T/Bs-T.","-74.08333","9",NA,NA,NA,NA,"Margarita","70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2012-07-10 13:30:00-03","MO","MOBOT","59706","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H. Iltis (WIS)","Alwyn H. Gentry|Hermes Cuadros V.","Gentry 68216","1989","10","26","South America","Colombia","Sucre","Colosó, Estación de Primatos, forest on limestone. Transect 7.","-75.3666667","9.5",NA,NA,NA,NA,"Colosó","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"290","4",NA
"200","2011-06-09 17:58:00-03","MO","MOBOT","60138","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.",NA,"Alwyn H. Gentry|Hermes Cuadros V.","Gentry 55513","1986","8","23","South America","Colombia","Magdalena","Tayrona National Park, dry slopes overlooking Caribbean. TRANSECT 8","-74.03333","11.33333",NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-118","3",NA
"201","2011-06-29 14:44:00-03","MO","MOBOT","60505","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H.H. Iltis","Walter H. Lewis|Memory Elvin-Lewis|M. C. Gnerre|Camilo Díaz S.","Lewis 11072","1986","6","13","South America","Peru","Loreto","Tintiyacu. Low primary and secondary rainforest. Achual Jívaro","-76.5","-2.75",NA,NA,NA,NA,"Alto Amazonas","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-4","3",NA
"202","2011-06-09 17:58:00-03","MO","MOBOT","60539","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H.H. Iltis","Alwyn H. Gentry|Hermes Cuadros V.","Gentry 47448","1984","7","1","South America","Colombia","Bolívar","GALERAZAMBA: N tip of Bolivar. Altitud near sea level. Thorn scrub forest. Transect # 6","-75.25","10.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-252","4",NA
"203","2008-05-27 22:02:00-03","MO","MOBOT","60594","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H. Iltis (WIS)","Alwyn H. Gentry|Hermes Cuadros V.|Phillip Keating","Gentry 60736","1988","1","14","South America","Colombia","Cesar","5 km W of Manaure.","-73.13333","10.36666",NA,NA,NA,NA,NA,"440.00000000","460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-25","2",NA
"204","2008-05-27 22:02:00-03","MO","MOBOT","60800","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.",NA,"Alwyn H. Gentry|A. Repizzo|César E. Barbosa|Rosa Ortiz","Gentry 72000","1990","12","19","South America","Colombia","Tolima","Lomas de Santo Tomas, 10 km SW of Armero, dry forest on sandstone hills.","-74.83333","4.91666",NA,NA,NA,NA,NA,"320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"528","4",NA
"205","2008-05-27 22:02:00-03","MO","MOBOT","60808","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H.H. Iltis","Alwyn H. Gentry","Gentry 41161","1983","5","9","South America","Venezuela","Zulia","Headwaters of Río Guasare, Serrania de Perijá. disturbed tropical forest.","-72.48333","10.86666",NA,NA,NA,NA,NA,"280.00000000","570.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-86","4",NA
"206","2008-05-27 22:02:00-03","MO","MOBOT","60993","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.",NA,"Alwyn H. Gentry|Carmen Josse","Gentry 72329","1991","1","17","South America","Ecuador","Guayas","Cerro Azul, Cordillera Chongon-Colonche, behind Cemento Nacional, 12 km W of Guayaquil, Quebrada Canoa.","-80","-2.25",NA,NA,NA,NA,NA,"50.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"536","2",NA
"207","2015-07-08 05:53:00-03","MO","MOBOT","61042","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H. H. Iltis (WIS)","Daniel Rubio|Galo A. Tipaz|W. Herzog|Tamara Núñez","Rubio 1866","1991","8","15","South America","Ecuador","Guayas","Bosque Protector Cerro Blanco. Carretera a Salinas, km 15. Bosque seco Tropical. Suelo derivado de roca caliza.","-79.96666","-2.16666",NA,NA,NA,NA,"Guayaquil","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-7","4",NA
"208","2015-07-08 05:53:00-03","MO","MOBOT","61058","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H. H. Iltis (WIS)","Daniel Rubio|Galo A. Tipaz|W. Herzog|Carabajo, Sonia","Rubio 2002","1991","8","19","South America","Ecuador","Guayas","Bosque Protector Cerro Blanco. Carretera a Salinas, km 15. Bosque seco Tropical. Suelo derivado de roca caliza.","-79.96666","-2.16666",NA,NA,NA,NA,"Guayaquil","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-11","3",NA
"209","2011-06-09 17:10:00-03","MO","MOBOT","61161","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.",NA,"Calaway H. Dodson|et al.","Dodson 8803",NA,NA,NA,"South America","Ecuador","Los Ríos","Jauneche forest, km 70 Quevedo-Palenque, via Mocachi.","-79.7","-1.26666",NA,NA,NA,NA,"Vinces","70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2014-04-04 05:41:00-03","MO","MOBOT","61320","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H. Iltis (WIS)","Camilo Díaz S.|Rodolfo Vásquez","Díaz Santibáñez 3105","1988","10","22","South America","Peru","Tumbes","Entre los campamentos de vigilancia Campo Verde y Cabo Cotrina.",NA,NA,NA,NA,NA,NA,"Zarumilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-37","1",NA
"211","2013-12-31 10:39:00-02","MO","MOBOT","3152818","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Simone C.M. Cabral","M. de F. Agra|M.R. Barbosa|S.C. Cabral|R.A. Pontes","Agra 5031","1998","2","7","South America","Brazil","Paraíba","Município de de Maturéia, Pico do Jabre, Vegetação arbustivo-arbórea, semicaducifolia, subxerofitica.","-37.4313889","-7.1861111",NA,NA,NA,NA,NA,"800.00000000","1010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"212","2008-05-27 22:02:00-03","MO","MOBOT","61451","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H.H. Iltis (WIS)","James L. Zarucchi|Julio C. Betancur B.|et al.","Zarucchi 4948","1987","3","23","South America","Colombia","Antioquia","Mpio. de Arboletes; 5 km S of Arboletes on road to Turbo. Disturbed roadside vegetation.","-76.45","8.81666",NA,NA,NA,NA,NA,"30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-27","6",NA
"213","2013-07-28 05:59:00-03","MO","MOBOT","950837","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H.H. Iltis (WIS)","Gunnar Wilhelm Harling","Harling 3035","1958","10","22","South America","Ecuador","Guayas",NA,NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2013-07-28 05:59:00-03","MO","MOBOT","950838","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H.H. Iltis (WIS)","Gunnar Wilhelm Harling","Harling 3042","1958","10","22","South America","Ecuador","Guayas",NA,NA,NA,NA,NA,NA,NA,NA,"150.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2008-05-27 22:02:00-03","MO","MOBOT","950839","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H.H. Iltis (WIS)","Erik Asplund","Asplund 16642","1955","6","14","South America","Ecuador","Guayas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2011-10-07 05:03:00-03","MO","MOBOT","2329825","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H. Iltis","Sandy Knapp|Jim Mallet","Knapp 2886","1982","1","7","South America","Guyana","Rupununi","Along trail from Morris Mines (on Ireng River) to Karasabai Village. Savannah and riparian forest along Karabaikuru Creek.","-59.35","4",NA,NA,NA,NA,NA,"300.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"133","2",NA
"217","2013-03-01 13:32:00-03","MO","MOBOT","1751112","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","C. Cerón (QAP)","Carlos E. Cerón","Cerón Martínez 20205","1992","8","15","South America","Ecuador","Guayas","Reserva Ecológica Manglares - Churute. Cumbre del Cerro Masuale. Suelo un escasa roca, topografía colinada. Aspecto muy húmedo. Estrato herbáceo dominado de Cyclanthaceae, Polypodiophytos, Columnea, Geonoma. Tallos de los árbols cubiertos casi en su totalidad de Bryophytos. Aspecto nublado. Transectos de 50 x 2 m x 5 (0.05 Ha.).","-79.4333333","-2.6333333",NA,NA,NA,NA,"Naranjal","780.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94","2",NA
"218","2012-04-23 15:18:00-03","MO","MOBOT","971279","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H.H. Iltis","Bruce W. Nelson","Nelson 2704","1990","9","30","South America","Brazil","Amazonas","Morro dos Seis Lagos (Hill of the Six Lakes). Iron canga substrate enriched in niobium and radioactive. No mineral soil; very well drained. Low forest with thin stems resembles caatinga or bana, has strong springy root mat over loose boulders, with thin litter accumulation. Vouchers from forest inventory (1/10 ha. 500m X 2m min DBH = 2 cm.","-66.75","0.3333333",NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"219","2008-05-27 22:02:00-03","MO","MOBOT","3153111","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","M.F. Agr","AGRA","AGRA 4802","1997","10","30","South America","Brazil","Paraíba","Município de Maturéia, Pico do Jabre, Vegetação arbustivo-arbórea, semicaducifolia, subxerofitica, com elementos da caatinga e da mata úmida.","-37.43138","-7.18611",NA,NA,NA,NA,NA,"800.00000000","1010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2008-05-27 22:02:00-03","MO","MOBOT","3151150","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.",NA,"* SCHUCH","SCHUCH 5904",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-01-10 20:44:50-03","INPA","INPA","48924","Carpo","Plantae","Dicotyledon Com-Clade","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Luber, J","Gentry, AH","6451","1972","10","09","Southern America","Panamá","Panamá","Dam Site, Rio Bayano",NA,NA,NA,NA,"INPA0048924",NA,"Panama",NA,NA,NA,"2019","11","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-08-31 09:00:10-03","INPA","INPA","48924","S","Plantae","Dicotyledon Com-Clade","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Luber, J","Gentry, AH","6451","1972","10","09","Southern America","Panamá","Panamá","Dam Site, Rio Bayano",NA,NA,NA,NA,"INPA0048924",NA,"Panama",NA,NA,NA,"2019","11","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-01-10 20:44:50-03","INPA","INPA","11329","S","Plantae","Dicotyledon Com-Clade","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Silva, MB da; Costa","Ducke, A","HG1580","1908","08","19","Southern America","Brasil","Ceará","Riacho do Capim","-39.55","-4.433333",NA,NA,"INPA0011329","INPA0011329 INPA0011329_e INPA0011329_e1","Guaramiranga",NA,NA,NA,"2005","04","12",NA,NA,"-39.55","-4.433333",NA,NA,NA,NA,NA
"224","2020-08-31 09:00:10-03","INPA","INPA","127731","S","Plantae","Dicotyledon Com-Clade","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Luber, J","Silva, MG da","3971","1978","11","26","Southern America","Brasil","Pará","Parque Nacional de Tapajós, Parque Nacional do Tapajos, km 60 da estrada Itaituba-Jacarecanga; ilha em frente ao Pimental.","-56.7","-4.3",NA,NA,"INPA0127731","INPA0127731 INPA0127731_e INPA0127731_e1",NA,NA,NA,NA,"2019","11","27",NA,NA,"-56.7","-4.3",NA,NA,NA,NA,NA
"225","2020-08-31 09:00:10-03","INPA","INPA","134940","S","Plantae","Dicotyledon Com-Clade","Brassicales","Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Luber, J","Silva, MG da","3971","1978","11","26","Southern America","Brasil","Pará","Parque Nacional de Tapajós, Parque Nacional do Tapajos, km 60 da estrada Itaituba-Jacarecanga; ilha em frente ao Pimental.","-56.7","-4.3",NA,NA,"INPA0134940","INPA0134940 INPA0134940_e INPA0134940_e1",NA,NA,NA,NA,"2019","11","27",NA,NA,"-56.7","-4.3",NA,NA,NA,NA,NA
"226","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","12715",NA,"Plantae",NA,NA,"Capparaceae","Capparidastrum","aff. frondosum","Capparidastrum aff. frondosum","(Jacq.) Cornejo & Iltis","R.L. Soares Neto/28-09-2016","C. N. de Fraga","491","1999","09","28",NA,"Brasil","Espírito Santo","Restinga da Barra do Jucu","-40.327778","-20.426944",NA,"Mata de restinga. Terrestre, arbusto com +/- 1,0m. Cálice e corola verde, estames com parte inferior de filete lilás e parte superior amarelada. Folhas com nervuras bem destacadas.","MBML012715",NA,"Vila Velha",NA,NA,NA,NA,NA,NA,NA,NA,"40W19'40","20S25'37",NA,NA,NA,NA,NA
"227","2020-07-10 09:44:57-03","MBML","MBML-HERBARIO","5065",NA,"Plantae",NA,NA,"Capparaceae","Capparidastrum","aff. frondosum","Capparidastrum aff. frondosum","(Jacq.) Cornejo & Iltis","R.L. Soares Neto/Set.2016","B. Weinberg; et al","728","1984","10","12",NA,"Brasil","Espírito Santo","Camburi","-40.282778","-20.275833",NA,NA,"MBML005065",NA,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,"40W16'58","20S16'33",NA,NA,NA,NA,NA
"228","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","11836",NA,"Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","R.L. Soares Neto/28-09-2016","V. Demuner; et al","137","1999","10","19",NA,"Brasil","Espírito Santo","Estrada do Vinte e Cinco de Julho","-40.615","-19.861111",NA,"Arbusto 2m, botões florais e flores roxas. Mata secundaria, baira de estrada.","MBML011836","MBML011836","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,NA,"40W36'54","19S51'40",NA,NA,NA,NA,NA
"229","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","21028",NA,"Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","R.L. Soares Neto/Set.2016","P. Fiaschi; et al","1463","2003","04","12",NA,"Brasil","Espírito Santo","15 de Agosto","-40.693056","-19.803611",NA,"Arbusto ca. 40cm alt., na beira da estrada. Possivelmente um rebroto de planta cortada. Folhas discolores, brilhantes na face adaxial. Flores com pedicelo e sépalas verdes, estames com filetes lilases na parte proximal e alvos na dista","MBML021028",NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,NA,NA,"40W41'35","19S48'13",NA,NA,NA,NA,NA
"230","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","28483",NA,"Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","R.L. Soares Neto/Set.2016","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1273","2006","09","05",NA,"Brasil","Espírito Santo","Aguas Claras, Escola Agroecológica.","-40.825833","-18.890278",NA,"Arbusto 1m de alt. Flores brancas. Borda da mata.","MBML028483",NA,"Águia Branca","300","300",NA,NA,NA,NA,NA,NA,"40W49'33","18S53'25",NA,NA,NA,NA,NA
"231","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","31799",NA,"Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","R.L. Soares Neto/Set.2016","V. Demuner; T. A. Cruz e R. R. Vervloet.","4444","2007","11","05",NA,"Brasil","Espírito Santo","Morelo. propr.:Fernando Nicolli","-40.460889","-19.143194",NA,"Arbusto 4m, botões florais com estames de base lilás, tépalas e frutos jovens verdes. Interior de mata secundária.","MBML031799",NA,"Governador Lindenberg","110","110",NA,NA,NA,NA,NA,NA,"40W27'39,2","19S8'35,5",NA,NA,NA,NA,NA
"232","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","32797",NA,"Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","R.L. Soares Neto/28-09-2016","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1470","2006","09","28",NA,"Brasil","Espírito Santo","Liberdade, propr.: Deoclécio Lorenccini","-40.514167","-19.351944",NA,"Arbusto 3m de alt. Petalás brancas com a base da corola vinácea. Mata fundo de vale.","MBML032797",NA,"Marilândia","150","150",NA,NA,NA,NA,NA,NA,"40W30'51","19S21'7",NA,NA,NA,NA,NA
"233","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","36050",NA,"Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis",NA,"A. M. Amorim; et al","7503","2008","07","16",NA,"Brasil","Espírito Santo","Área de Proteção Ambiental da Pedra do Elefante","-40.432778","-18.7825",NA,NA,"MBML036050",NA,"Nova Venécia","154","154",NA,NA,NA,NA,NA,NA,"40W25'58","18S46'57",NA,NA,NA,NA,NA
"234","2021-01-04 11:29:35-03","UEMA","SLUI","2577","PreservedSpecimen","Plantae","Angiospermae",NA,"Capparaceae","Capparis","elegans","Capparis elegans","Mart.",NA,"F. H. Muniz",NA,"1995","07","04",NA,"Brasil","Maranhão","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,NA,"SLUI002577",NA,"Buriticupu","200","200",NA,NA,NA,NA,NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA
"235","2021-01-04 11:29:35-03","UEMA","SLUI","2648","PreservedSpecimen","Plantae","Angiospermae",NA,"Capparidaceae","Capparis","elegans","Capparis elegans","Mart.",NA,"F. H. Muniz",NA,"1995","08","31",NA,"Brasil","Maranhão","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,NA,"SLUI002648",NA,"Buriticupu","200","200",NA,NA,NA,NA,NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA
"236","2021-03-04 11:04:48-03","UFRB","HURB","20479","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.",NA,"Souza, J.S.",NA,"2008","11","01",NA,"Brasil","Bahia","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,"HURB000020479",NA,"São Felipe",NA,NA,NA,NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA,NA,NA
