"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","monthIdentified","dayIdentified","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","eventTime","sex"
"253","2020-12-09 14:47:01-03","FURB","FURB","1368","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","Sobral, M","2000","Sobral, M.",NA,"2000","02","01","Brasil","Rio Grande do Sul","Morrinhos do Sul","Rio da Panela.","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"Casca rugosa. Habitat: matinha nebular Habito: arvoreta; flor branca","FURB32420","FURB32420","02","01",NA,NA,NA,NA,NA,NA,"12766","auto",NA,NA,NA,NA,NA,NA
"254","2019-11-08 08:53:54-03","FURB","FURB","5325","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","Verdi, M; Stival-Santos, A","2007","Thom; Silva, G.",NA,"2006","10","25","Brasil","Santa Catarina","Blumenau","Karsten.","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"FURB32723","FURB32723","07","19",NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"255","2020-12-09 14:47:01-03","FURB","FURB","3120","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","Sobral, M","2002","Jeremias, O.",NA,"2002","02","09","Brasil","Santa Catarina","Guabiruba","Morro do Santo Antônio.","-48.9810981750488","-27.0858001708984",NA,NA,"1000","1000","FNMA. Florística. Habitat: Floresta Ombrófila Densa; floresta Habito: arbórea;","FURB32417","FURB32417","02","09",NA,NA,NA,NA,NA,NA,"16046","auto",NA,NA,NA,NA,NA,NA
"256","2020-10-14 10:03:31-03","FURB","FURB","1206","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","Sobral, M","2009","Sobral, M.",NA,"2002","02","12","Brasil","Santa Catarina","Guabiruba","Morro Santo Antônio.","-48.9810981750488","-27.0858001708984",NA,NA,NA,NA,NA,"FURB32718","FURB32718","07","17",NA,NA,NA,NA,NA,NA,"16046","auto",NA,NA,NA,NA,NA,NA
"257","2021-03-16 17:53:57-03","UCS","HUCS","38820","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O. Berg) N. Silveira","Sobral, M.","2011","Verdi, M.","5971","2009","11","05","Brasil","Santa Catarina","Siderópolis","Barragem do Rio São Bento","-49.59","-28.62","-49.59","-28.62","479","479","estágio de sucessão avançado, botão branco - FURB 37282; Floresta Ombrófila Densa",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-03-16 17:54:01-03","UCS","HUCS","34353","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Bonatto, L.D.","2016","Zanotto, M.D.","59","2008","11","05","Brasil","Rio Grande do Sul","Nonoai",NA,"-52.744722","-27.413056","-52.744722","-27.413056",NA,NA,"em orla da mata",NA,NA,"06","08","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-03-16 17:54:01-03","UCS","HUCS","36076","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Bonatto, L.D.","2016","Marchett, F.","692","2008","12","10","Brasil","Rio Grande do Sul","Santana do Livramento","Fazenda Santa Rufina","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,"frutos, guamirim.",NA,NA,"06","02","Angiospermae","Myrtales",NA,NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA
"260","2021-03-16 17:54:01-03","UCS","HUCS","20146","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Sobral, M.","2003","Wasum, R.A.","1734","2003","01","29","Brasil","Rio Grande do Sul","São Francisco de Paula","Fazenda Violeta","-50.5835990905762","-29.4480991363525",NA,NA,"850","850","interior da mata.",NA,NA,"07",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"261","2021-03-16 17:54:01-03","UCS","HUCS","40523","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Seger, G.D.S.",NA,"Seger, G.D.S.","434","2007","01","26","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional","-50.5835990905762","-29.4480991363525",NA,NA,"923","923","botões florais - ICN 183200; interior de mata nativa",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"262","2021-03-16 17:54:01-03","UCS","HUCS","40520","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Seger, G.D.S.",NA,"Seger, G.D.S.","253","2006","08","20","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional","-50.5835990905762","-29.4480991363525",NA,NA,"923","923","frutos imaturos vermelhos - ICN 183199",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"263","2021-03-16 17:54:01-03","UCS","HUCS","40518","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Seger, G.D.S.",NA,"Seger, G.D.S.","218","2006","07","17","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional","-50.5835990905762","-29.4480991363525",NA,NA,"923","923","frutos imaturos amarelos-verdes - ICN 183198; interior de mata nativa",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"264","2021-03-16 17:54:01-03","UCS","HUCS","36922","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Grings, M.",NA,"Grings, M.","1041","2010","05","01","Brasil","Rio Grande do Sul","São Francisco de Paula","mato ao lado da RS 235, 12 km do início da rodovia.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"arvoreta de 8 metros de altura com frutos imaturos.",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"265","2021-03-16 17:54:01-03","UCS","HUCS","19808","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O. Berg","Sobral, M.","2002","Kegler, A.","1388","2002","11","24","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","na mata primária",NA,NA,"12",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"266","2021-03-16 17:54:01-03","UCS","HUCS","16516","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(Berg) Legrand","Smith, S.F.","2001","Wasum, R.A.","887","2001","01","07","Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,"830","830","interior da mata",NA,NA,"12",NA,"Angiospermae","Myrtales",NA,NA,NA,"fenzliana","76715","auto",NA,NA,NA,NA,NA,NA
"267","2021-03-16 17:54:01-03","UCS","HUCS","18655","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(Berg) Legrand","Smith, S.F.","2002","Wasum, R.A.","s.n.","1995","12","14","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional","-50.5835990905762","-29.4480991363525",NA,NA,"830","830","interior da mata",NA,NA,"04",NA,"Angiospermae","Myrtales",NA,NA,NA,"fenzliana","76715","auto",NA,NA,NA,NA,NA,NA
"268","2021-03-16 17:54:01-03","UCS","HUCS","10539","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(Berg) Legrand","Smith, S.F.","1995","Wasum, R.A.","s.n.","1995","01","18","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional","-50.5835990905762","-29.4480991363525",NA,NA,"800","800","arbusto; beira da mata",NA,NA,"06",NA,"Angiospermae","Myrtales",NA,NA,NA,"fenzliana","76715","auto",NA,NA,NA,NA,NA,NA
"269","2021-03-16 17:54:01-03","UCS","HUCS","12110","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(Berg) Legrand","Smith, S.F.","1997","Molon, R.C.","s.n.","1996","01","10","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional I","-50.5835990905762","-29.4480991363525",NA,NA,"800","800","interior da mata",NA,NA,"07",NA,"Angiospermae","Myrtales",NA,NA,NA,"fenzliana","76715","auto",NA,NA,NA,NA,NA,NA
"270","2021-03-16 17:54:01-03","UCS","HUCS","1050","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana","Berg","Legrand, C.D.","1967","Klein, R.M.","7098","1967","01","17","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,"300","300","árvore - flor branca; mata",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"271","2021-03-16 17:54:01-03","UCS","HUCS","1145","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana","Berg","Legrand, C.D.","1969","Klein; Bresolin, A.","8063","1968","12","19","Brasil","Santa Catarina","Florianópolis","Morro do Rio Vermelho","-48.5491981506348","-27.596700668335",NA,NA,"200","200","árvore - flor branca; mata",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"272","2021-03-16 17:54:01-03","UCS","HUCS","1127","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana","Berg","Legrand, C.D.","1969","Klein; Bresolin, A.","8025","1968","12","17","Brasil","Santa Catarina","Florianópolis","Tapera- Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,"150","150","árvore; mata",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"273","2021-03-16 17:54:01-03","UCS","HUCS","16516","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(Berg) Legrand","Smith, S.F.","2001","Wasum, R.A.","887","2001","01","07","Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,"830","830","interior da mata",NA,NA,"12",NA,"Angiospermae","Myrtales",NA,NA,NA,"fenzliana","76715","auto",NA,NA,NA,NA,NA,NA
"274","2021-03-16 17:54:01-03","UCS","HUCS","18655","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(Berg) Legrand","Smith, S.F.","2002","Wasum, R.A.","s.n.","1995","12","14","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional","-50.5835990905762","-29.4480991363525",NA,NA,"830","830","interior da mata",NA,NA,"04",NA,"Angiospermae","Myrtales",NA,NA,NA,"fenzliana","76715","auto",NA,NA,NA,NA,NA,NA
"275","2021-03-16 17:54:01-03","UCS","HUCS","10539","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(Berg) Legrand","Smith, S.F.","1995","Wasum, R.A.","s.n.","1995","01","18","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional","-50.5835990905762","-29.4480991363525",NA,NA,"800","800","arbusto; beira da mata",NA,NA,"06",NA,"Angiospermae","Myrtales",NA,NA,NA,"fenzliana","76715","auto",NA,NA,NA,NA,NA,NA
"276","2021-03-16 17:54:01-03","UCS","HUCS","12110","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","richardiana","Myrcia richardiana fenzliana","(Berg) Legrand","Smith, S.F.","1997","Molon, R.C.","s.n.","1996","01","10","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional I","-50.5835990905762","-29.4480991363525",NA,NA,"800","800","interior da mata",NA,NA,"07",NA,"Angiospermae","Myrtales",NA,NA,NA,"fenzliana","76715","auto",NA,NA,NA,NA,NA,NA
"277","2014-10-14 15:57:00-03","BS","M","M-0136952","S","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira",NA,NA,"Pohl, J.B.E.",NA,"1838","12","31","Brasil",NA,NA,"Legit in Brasilia",NA,NA,NA,NA,NA,NA,NA,"M0136952",NA,NA,NA,"Magnoliophyta","Myrtales","NOTATYPE",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"21:00",NA
"278","2020-04-27 16:10:48-03","UFES","VIES","21511","S","Plantae","Myrtaceae","Myrcia","oligantha","Myrcia oligantha","O.Berg","Sobral, M.","2012","Zorzanelli, J.P.F.; Jacobem, M.A.A.S.","157","2011","10","14","Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,NA,"VIES021511","VIES021511","05","11",NA,NA,NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA
"279","2019-08-16 08:40:15-03","UTFPR","HCF","18543","S","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","M.L. Brotto","2014","M.L. Brotto","1691","2014","06","14","Brasil","PR","Piraquara","Recreio da Serra","-49.015556","-25.4475","49°00'56 W","25°26'51 S","990","990","árvore de 7 m; frutos vermelhos. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.",NA,NA,"08","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-08-16 08:40:15-03","UTFPR","HCF","18740","S","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","M.L. Brotto","2013","M.L. Brotto","1406","2013","10","24","Brasil","PR","Piraquara","Recreio da Serra","-49.005556","-25.455278","49°00'20 W","25°27'19 S","1200","1200","árvore 7 m; frutos vermelhos ou pretos.",NA,NA,"11","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-06-29 09:31:34-03","UFRRJ","RBR","38209","S","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","M.C. Souza","2015","G.R. Souza","305","2000","12","08","Brasil","Rio de Janeiro","Volta Redonda","'Floresta da Cicuta, Floresta da Cicuta, Vale do Paraíba do sul. 22°33#?#2#?##?#S, 44°05#?#00#?##?# O.Coletada no interior da floresta. Sub-bosque, próximo ao riacho temporão.'","-44.1041984558105","-22.523099899292",NA,NA,NA,NA,NA,"RBR00038209",NA,"11","27",NA,NA,NA,NA,NA,NA,"16209","auto",NA,NA,NA,NA,NA,NA
"282","2020-06-29 09:31:34-03","UFRRJ","RBR","42370","S","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","L.F. Gonçalves",NA,"L.F. Gonçalves","235","2016","01","08","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos. Descendo o Poço Verde, Rio Soberbo. Parque Nacional da Serra dos Órgãos","-42.9818992614746","-22.5372009277344",NA,NA,NA,NA,NA,"RBR00042370","RBR00042370",NA,NA,NA,NA,NA,NA,NA,NA,"21463","auto",NA,NA,NA,NA,NA,NA
"283","2020-06-29 09:31:34-03","UFRRJ","RBR","15283","S","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","T. Fernandes","2019","C.S.R. Pardo","55","1998","09","06","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Orgãos, Trilha Primavera, 1006m de altitude.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"RBR00015283",NA,"04",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"284","2020-06-29 09:31:34-03","UFRRJ","RBR","42367","S","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","L.F. Gonçalves",NA,"L.F. Gonçalves","370","2017","01","10","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos. Margem do Rio Soberbo. Parque Nacional da Serra dos Órgãos","-43.002222","-22.491944","43º0'8''W","22º29'31''S","424","424",NA,"RBR00042367","RBR00042367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-06-29 09:31:34-03","UFRRJ","RBR","42368","S","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","L.F. Gonçalves",NA,"L.F. Gonçalves","348","2016","10","29","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos. Poço da Ponte Quebrada (beira de rio). Parque Nacional da Serra dos Órgãos","-42.998333","-22.493611","42º59'54''W","22º29'37''S","355","355",NA,"RBR00042368","RBR00042368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-06-29 09:31:34-03","UFRRJ","RBR","42369","S","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","L.F. Gonçalves",NA,"L.F. Gonçalves","268","2016","04","06","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha do Sino. Parque Nacional da Serra dos Órgãos","-43.015","-22.451944","43º0'54''W","22º27'7''S","1701","1701",NA,"RBR00042369","RBR00042369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-06-29 09:31:34-03","UFRRJ","RBR","42371","S","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","L.F. Gonçalves",NA,"L.F. Gonçalves","228","2015","12","31","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Travessia Petrópolis x Teresópolis, Cachoeira do Papel. Parque Nacional da Serra dos Órgãos","-43.015278","-22.452222","43º0'55''W","22º27'8''S","1688","1688",NA,"RBR00042371","RBR00042371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-06-29 09:31:34-03","UFRRJ","RBR","42372","S","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","L.F. Gonçalves",NA,"L.F. Gonçalves","225","2015","12","29","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Travessia Petrópolis x Teresópolis, próximo a Cachoeira do Papel (Trilha do Sino). Parque Nacional da Serra dos Órgãos","-43.015278","-22.452222","43º0'55''W","22º27'8''S","1688","1688",NA,"RBR00042372","RBR00042372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-06-29 09:31:34-03","UFRRJ","RBR","42373","S","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","L.F. Gonçalves",NA,"L.F. Gonçalves","202","2015","12","13","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha do Sino. Parque Nacional da Serra dos Órgãos","-43.001667","-22.451389","43º0'6''W","22º27'5''S","1230","1230",NA,"RBR00042373","RBR00042373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-06-29 09:31:34-03","UFRRJ","RBR","42374","S","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","L.F. Gonçalves",NA,"L.F. Gonçalves","181","2015","11","15","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos. Trilha do Escalavrado. Parque Nacional da Serra dos Órgãos","-42.999167","-22.476389","42º59'57''W","22º28'35''S","924","924",NA,"RBR00042374","RBR00042374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-06-29 09:31:34-03","UFRRJ","RBR","42375","S","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","L.F. Gonçalves",NA,"L.F. Gonçalves","142","2015","06","06","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Travessia Petrôpolis x Terêsópolis. Parque Nacional da Serra dos Órgãos","-43.014722","-22.449444","43º0'53''W","22º26'58''S","1615","1615",NA,"RBR00042375","RBR00042375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-06-29 09:31:34-03","UFRRJ","RBR","43648","S","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","T.P.P. Alverga",NA,"T.P.P. Alverga",NA,"2014","03","18","Brasil","Rio de Janeiro","Rio de Janeiro","PEPB (Est. Rio Pequeno). Inventário complementar F126-92.","-43.451944","-22.918889","43º27'7''W","22º55'8''S",NA,NA,NA,"RBR00043648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-06-29 09:31:34-03","UFRRJ","RBR","43649","S","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","G.P.R. Gonçalves",NA,"L.H. Soares",NA,"2013","12","16","Brasil","Rio de Janeiro","Rio de Janeiro","PEPB (trilha do Quilombo). Inventário complementar F75/46.Diferente da F75/17 e F75/16.","-43.431389","-22.945556","43º25'53''W","22º56'44''S",NA,NA,NA,"RBR00043649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-06-29 09:31:34-03","UFRRJ","RBR","43731","S","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","T.P.P. Alverga",NA,"L.H. Soares",NA,"2014","03","21","Brasil","Rio de Janeiro","Rio de Janeiro","PNM Mendanha. Inventário complementar F95/72.","-43.511111","-22.828889","43º30'40''W","22º49'44''S",NA,NA,NA,"RBR00043731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-06-29 09:31:34-03","UFRRJ","RBR","43732","S","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","T.P.P. Alverga",NA,"T.P.P. Alverga",NA,"2014","01","24","Brasil","Rio de Janeiro","Rio de Janeiro","Est. dos Teixeiras (Realengo). Inventário complementar F109/145 ou 144.","-43.416111","-22.909167","43º24'58''W","22º54'33''S",NA,NA,NA,"RBR00043732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-06-29 09:31:34-03","UFRRJ","RBR","43733","S","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","T.P.P. Alverga",NA,"T.P.P. Alverga",NA,"2014","01","24","Brasil","Rio de Janeiro","Rio de Janeiro","Est. dos Teixeiras (Realengo). Inventário complementar F109/80.","-43.416111","-22.909167","43º24'58''W","22º54'33''S",NA,NA,NA,"RBR00043733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-06-29 09:31:34-03","UFRRJ","RBR","43734","S","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","T.P.P. Alverga",NA,"L.H. Soares",NA,"2014","03","21","Brasil","Rio de Janeiro","Rio de Janeiro","PNM Mendanha. Inventário complementar F95/45.","-43.511111","-22.828889","43º30'40''W","22º49'44''S",NA,NA,NA,"RBR00043734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-12-21 16:37:06-03","MBM","MBM","386169","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N. Silveira","Brotto, M.L.","2013","Brotto, M.L.; Barboza, E.; Cordeiro, J.; Silva, J.M.; Barboza, E.; Cordeiro, J.; Silva, J.M.","1406","2013","10","24","Brazil","Paraná","Piraquara","Recreio da Serra","-49.005667","-25.455214","-49.005667","-25.455214","1200","1200","Árvore 7m; frutos vermelhos ou pretos.; Floresta Ombrófila Densa Altomontana.","MBM386169","MBM386169","11","14",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
