"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","class","order","coordinatePrecision","geoFlag","continentOcean","preparationType","infraspecificEpithet","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber"
"242","2021-03-25 13:53:06-03","UNIVILLE","JOI","17557","PreservedSpecimen","Plantae","Orchidaceae","Hadrolaelia","coccinea","Hadrolaelia coccinea","(Lindl.) Chiron & V.P.Castro","Engels, M.E.","2013","08","03","Engels, M. E.; Lozano, E. D.; Canestraro, B. K.; Bolson, M.; Bacci, L.; Bochorny, T.","1427","2013","08","03","Brasil","Paraná","Morretes","Morro Sete.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Pseudobulbos e folhas verdes. Flores com pétalas e sépalas vermelhas alaranjadas vividas. Labelo amarelo e vermelho alaranjado vivido. Habito: Epífita","JOI017557",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-03-25 13:53:06-03","UNIVILLE","JOI","15349","PreservedSpecimen","Plantae","Orchidaceae","Hadrolaelia","coccinea","Hadrolaelia coccinea","(Lindl.) Chiron & V.P.Castro","Mancinelli, W. S.","2010","09","30","Mancinelli, W.S.","1294","2010","09","30","Brasil","Santa Catarina","Joinville","Serra Queimada.","-48.8456001281738","-26.3043994903564",NA,NA,"1300","1300","; HABITAT: mata nebular; HABITO: Epífita","JOI015349",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-03-25 13:53:06-03","UNIVILLE","JOI","3897","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.","Mancinelli, W. S.","2005","09","07","F.C.S. Vieira","1266","2005","09","07","Brasil","Santa Catarina","Garuva","Serra Quiriri.","-48.8549995422363","-26.0266990661621",NA,NA,"1200","1200","; HABITAT: terrestre; HABITO: epífita/corticícola; TIPO VEGETACIONAL: floresta altomontana","JOI003897",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-03-25 13:53:06-03","UNIVILLE","JOI","8227","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"F.C.S. Vieira","1566","2006","01","11","Brasil","Santa Catarina","Joinville","Morro Jurapê.","-48.8456001281738","-26.3043994903564",NA,NA,"1140","1140","; HABITAT: topo; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Alto Montana","JOI008227",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-03-25 13:53:06-03","UNIVILLE","JOI","14042","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"F.C.S. Vieira","1562","2006","01","11","Brasil","Santa Catarina","Joinville","Morro Jurapê.","-48.8456001281738","-26.3043994903564",NA,NA,"1140","1140","; HABITAT: topo; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Alto Montana","JOI014042",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-10-07 09:20:12-03","UEFS","HUEFS","11552","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Queiroz, L.P.de","2752","1990","10","07","Brasil","São Paulo","Campos do Jordão",NA,"-45.566667","-22.716667","45W34'","22S43'","1200","1600",NA,"HUEFS0011552","HUEFS0011552","Angiospermae","Lilianae","Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-10-07 09:20:12-03","UEFS","HUEFS","146721","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,"2008","08",NA,"Silva, J.M.","6976","2008","08","30","Brasil","Paraná","Bocaiúva do Sul","Serra da Bocaiúva","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Matinha nebular","HUEFS0146721","HUEFS0146721","Angiospermae","Lilianae","Asparagales","61623","auto",NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-10-07 09:20:12-03","UEFS","HUEFS","9915","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Kummrow, R.","2624","1985","10","08","Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"HUEFS0009915","HUEFS0009915","Angiospermae","Lilianae","Asparagales","17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-10-07 09:20:12-03","UEFS","HUEFS","165120","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Kummrow, R.","3176","1989","08","12","Brasil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"HUEFS0165120","HUEFS0165120","Angiospermae","Lilianae","Asparagales","17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-07-09 12:44:20-03","F","FMNH-SEEDPLANTS","V0450297F","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea",NA,NA,NA,NA,NA,"N. I. Matzenbacher","11","1995","12","8","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0450297F","V0450297F_01","Spermatophyta","Monocotyledoneae",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"252","2019-07-09 12:44:20-03","F","FMNH-SEEDPLANTS","V0450298F","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea",NA,NA,NA,NA,NA,NA,"2473","1984","7","11","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0450298F","V0450298F_01","Spermatophyta","Monocotyledoneae",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"253","2019-07-09 12:44:20-03","F","FMNH-SEEDPLANTS","V0450299F","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea",NA,NA,NA,NA,NA,"R. Lange","8535","1909","8","3","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0450299F","V0450299F_01","Spermatophyta","Monocotyledoneae",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"254","2019-07-09 12:46:45-03","F","FMNH-SEEDPLANTS","V0450300F","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea",NA,"RRC ID Flag",NA,NA,NA,"G. Hatschbach","14565","1966","8","4","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"V0450300F","V0450300F_01 V0450300F_02","Spermatophyta","Monocotyledoneae",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"14565",NA
"255","2019-01-25 15:43:47-02","IAC","IAC","46649","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.","H. Lorenzi et al.","2005","10","14","H. Lorenzi; E.F. Souto & L.C. Bernacci","5705","2005","10","14","Brasil","Santa Catarina","Rancho Queimado","Chapada da Serra da Boa Vista","-49.148472","-27.696194","-49.148472","-27.696194",NA,NA,"27o 41#?# 46.3S, 49o 08#?# 54.5W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-01-25 15:43:47-02","IAC","IAC","5583","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.","O. Handro","1943","05","12","N.G. Blanco","s/nº","1940","04","27","Brasil","São Paulo","Salesópolis","Estação Experimental de Boracéia/Estação Experimental de Quina (atual Estação Biológica de Boracéia, Museu de Zoologia/USP)","-45.889778","-23.653806","-45.889778","-23.653806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-04-02 09:32:20-03","URICER","HPBR","5990","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb. f.",NA,NA,NA,NA,"PAIZ, R. C.",NA,"1996","01","09","Brasil","RS","Marcelino Ramos","ESTREITO AUGUSTO CÉSAR","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,NA,"HPBR005990",NA,NA,NA,NA,"18635","auto",NA,NA,NA,NA,NA,"1",NA,NA
"258","2019-11-13 16:04:56-03","UNISANTA","HUSC","11476","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","Jader Caetano","2015",NA,NA,"Andrade, V.","s.n.","2015",NA,NA,"Brasil","Minas Gerais","São Thomé das Letras",NA,"-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,"fotografada",NA,NA,"Magnoliophyta",NA,NA,"16076","auto",NA,NA,NA,NA,NA,NA,NA,NA
"259","2015-02-26 09:30:53-03","NHMLondon","NHM-LONDON-BOT","BM000505020","S","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","Cassio van den Berg; Universidade Estadual de Feira de Santana; b.1971; Van den Berg","2012","12",NA,"F.C. Hoehne","742","1917","10",NA,"Brasil","São Paulo",NA,NA,"-46.316667","-23.783333","-46.316667","-23.783333",NA,NA,NA,NA,NA,NA,NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4641090"
"260","2016-08-23 10:23:05-03","NHMLondon","NHM-LONDON-BOT","BM000505021","S","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","Cassio van den Berg; Universidade Estadual de Feira de Santana; b.1971; Van den Berg","2012","12",NA,"George Gardner; b.1812; d.1849; Gardner","659","1837","03",NA,"Brasil","Rio de Janeiro",NA,NA,"-42.989594","-22.510275","-42.989594","-22.510275",NA,NA,"Habitat: On trees",NA,NA,NA,NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4641091"
"261","2015-02-26 09:30:53-03","NHMLondon","NHM-LONDON-BOT","BM000505022","S","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","Cassio van den Berg; Universidade Estadual de Feira de Santana; b.1971; Van den Berg","2012","12",NA,"John Miers; b.1789; d.1879; Miers","s.n.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"-42.989594","-22.510275","-42.989594","-22.510275",NA,NA,NA,NA,NA,NA,NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4641093"
"262","2016-08-23 10:23:05-03","NHMLondon","NHM-LONDON-BOT","BM001124496","S","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","Cassio van den Berg; Universidade Estadual de Feira de Santana; b.1971; Van den Berg","2012","12",NA,"George Gardner; b.1812; d.1849; Gardner","5878","1841","03",NA,"Brasil","Rio de Janeiro",NA,NA,"-42.989594","-22.510275","-42.989594","-22.510275",NA,NA,"Habitat: On small trees",NA,NA,NA,NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4641092"
"263","2020-11-12 16:58:10-03","UEL","FUEL","15841","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Ldl.) Rchb.f.","Engels, ME","2013","03","25","Francisco das Chagas e Silva","485","1982","09","26","Brasil","Paraná","Morretes","Trilha de acesso ao Pico Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta",NA,"Asparagales","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-11-12 16:58:10-03","UEL","FUEL","3999","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Ldl.) Rchb.f.","Kummrow, R","1985",NA,NA,"Kummrow, R","2624","1985","10","08","Brasil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta",NA,"Asparagales","17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-05-06 12:01:23-03","UFU","HUFU","57293","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","Rchb. f.","Hatschbach, G.","2008",NA,NA,"Silva, J.M.; Cordeiro, J.; Poliquesi, C.B. & Cruz, J.M.","6976","2008","08","30","Brasil","Paraná","Bocaiúva do Sul","Serra de Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Matinha nebular.","HUFU00030639","HUFU00030639",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-08-20 14:54:47-03","UFSC","FLOR","1551","PreservedSpecimen","Plantae","Orchidaceae","Hadrolaelia","coccinea","Hadrolaelia coccinea","(Lindl.) Chiron & V.P.Castro","Pabst, G.","2011","11","17","Reitz, R.; Klein, R.M.","17977","1966","07","24","Brasil","Santa Catarina","Botuverá","Morro do Barão.","-49.0746994018555","-27.1993999481201",NA,NA,"1000","1000","epífita, flor vermelha","FLOR0001551",NA,NA,NA,"Asparagales","20562","auto",NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-08-20 14:54:47-03","UFSC","FLOR","1008","PreservedSpecimen","Plantae","Orchidaceae","Hadrolaelia","coccinea","Hadrolaelia coccinea","(Lindl.) Chiron & V.P.Castro","Pabst, G.","2011","11","17","Reitz, R.; Klein, R.M.","9780","1960","09","03","Brasil","Santa Catarina","São Francisco do Sul","Morro do Campo Alegre.","-48.6380996704102","-26.2432994842529",NA,NA,"1200","1200","epífita, flor vermelha","FLOR0001008",NA,NA,NA,"Asparagales","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-08-20 20:37:56-03","UFSC","FLOR","1424","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.","Hatschbach, G.","1967",NA,NA,"Hatschbach, G.","14579","1966","08","12","Brasil","Paraná","São José dos Pinhais","Cel. S. Andrade.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"epífita, flor vermelha","FLOR0001424",NA,NA,NA,"Asparagales","45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-03-04 15:42:06-03","IF","SPSF","47561","PreservedSpecimen","Plantae","Orchidaceae","Hadrolaelia","coccinea","Hadrolaelia coccinea","(Lindl.) ((Chiron) & V.P.Castro)",NA,NA,NA,NA,"T.E.Barreto","100","2013","01","11","Brasil","SP","Campos do Jordão","PEMCJ","-45.933333","-23.266667",NA,NA,NA,NA,"COLETA: Epífita.; GEOGRAFIA: FOM/FOD Altomontana.;",NA,NA,"Magnoliophyta","Liliopsida","Orchidales",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"270","2021-03-04 15:42:06-03","IF","SPSF","49917","PreservedSpecimen","Plantae","Orchidaceae","Hadrolaelia","coccinea","Hadrolaelia coccinea","(Lindl.) ((Chiron) & V.P.Castro)","W.Foster","2012","02","27","F.M.Souza & M.T.Z.Togniato & D.Souza","546","2005","02","28","Brasil","SP","Natividade da Serra","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.193056","-23.449167",NA,NA,"1186","1186","COLETA: Orquídea, flor vermelha e amarela internamente.; GEOGRAFIA: Trilha do Corcovado, Floresta Ombrófila Densa Montana (Floresta de Neblina);",NA,NA,"Magnoliophyta","Liliopsida","Orchidales",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"271","2021-03-04 15:42:07-03","IF","SPSF","10191","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"A.Custodio Filho","2518","1984","08","10","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Liliopsida","Orchidales",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"272","2021-03-04 15:42:07-03","IF","SPSF","10493","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"S.Romaniuc Neto & A.Custodio Filho","226","1984","09","13","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Liliopsida","Orchidales",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"273","2021-03-04 15:42:07-03","IF","SPSF","08039","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","Rchb.f.","R.Alves","1988","06","27","M.M.Santos","14","1980","08","16","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Liliopsida","Orchidales","21048","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"274","2021-03-04 15:42:07-03","IF","SPSF","08415","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","Rchb.f.","R.Alves","1988","06","27","R.A.A.Barreto",NA,"1980","02","11","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Liliopsida","Orchidales","21048","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"275","2021-03-04 15:42:07-03","IF","SPSF","29498","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"L.D.Meireles","103","2001","04","12","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Liliopsida","Orchidales","53584","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"276","2021-03-04 15:42:07-03","IF","SPSF","44348","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","Rchb.f.","E.Barbosa","2010","08","30","E.F.Costa & E.Barbosa & J.Cordeiro","101","2010","08","26","Brasil","SC","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"COLETA: Mata Nebular&nf;Epífita com flores vermelhas.;",NA,NA,"Magnoliophyta","Liliopsida","Orchidales","37493","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"277","2021-03-04 15:42:07-03","IF","SPSF","33393","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"F.A.R.D.P.Arzolla","604","2004","09","06","Brasil","SP","Sao Bento do Sapucai","pedra do Bauzinho","-45.7299995422363","-22.6800003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Liliopsida","Orchidales","18089","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"278","2014-10-09 13:58:31-03","UHH","HBG","500633","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","Reichb. f.","R. Kummrov","1984",NA,NA,"R. Kummrov","2490","1984","08","02","Brazil",NA,NA,"Paraná, Serra Capivari Grande (mun. Campina Grande do Sul)",NA,NA,NA,NA,NA,NA,NA,"HBG500633",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"279","2014-10-09 13:58:31-03","UHH","HBG","506809","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","Lindl.","Christenson, E.A.","1993","05",NA,"Sello, F.",NA,NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"Reliquiae d. Sello<br>Orchideae quas accepi non determinatae ex herbario Olfers. Lectae in Brasilia<br>ex Herb. P. Magnus NEOTROP","HBG506809","HBG506809",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"280","2014-10-09 13:58:31-03","UHH","HBG","500634","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","Reichb. f.","A. Cogniaux",NA,NA,NA,"Ule, E.",NA,"1891","01",NA,"Brazil",NA,NA,"Est. d. St. Catharina, an Bäumen im Araucarienwald auf der Serra Geral",NA,NA,NA,NA,NA,NA,NA,"HBG500634",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"281","2014-10-09 13:58:31-03","UHH","HBG","500632","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","Reichb. f.","Kränzlin",NA,NA,NA,"Lange, R. & Dusén, P.","8535","1909","08","03","Brazil",NA,NA,"Paraná, Serra do Mar, Monte Alegre",NA,NA,NA,NA,"800","800",NA,"HBG500632",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"282","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Porte, M","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"in arboribus prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0059",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"283","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"St.-Hil, A","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"in prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0059",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"284","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Mendonça, FR de","825?",NA,NA,NA,"Brazil",NA,NA,"ad Alto-Macahé",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0059",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"285","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Descourtilz, ME","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in prov. Rio de Janeiro supra arbores inter Bananal et Ilha Grande",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0059",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"286","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Glaziou, AFM","6727",NA,NA,NA,"Brazil",NA,NA,"in rupibus ad Piratininga",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0059",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"287","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Mendonça, FR de","825",NA,NA,NA,"Brazil",NA,NA,"ad Alto-Macahé",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0059",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"288","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Schenck, H","3637",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto","in arboribus ad Itacolumi","-43.5081","-20.2875",NA,NA,NA,NA,NA,NA,"P03P5N0059",NA,NA,NA,"44599","auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"289","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Descourtilz, ME","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in prov. Rio de Janeiro supra arbores inter Bananal et Ilha Grande",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0059",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"290","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Porte, M","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"in arboribus prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0059",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"291","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Guillemin, JBA !","1001",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ad Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0059",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"292","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Ule, EHG","4121?",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ad Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0059",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"293","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Gardner, G","659",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ad Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0059",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"294","2017-09-11 17:12:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Glaziou, AFM","6727?",NA,NA,NA,"Brazil",NA,NA,"in rupibus ad Piratininga",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0059",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
