"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"336","2020-09-12 05:00:02-03","US","US","1043616","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"S. Venturi","213","1903","11","16","Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00053109",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"337","2020-09-12 05:00:02-03","US","US","3389086","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"R. A. Wasum","297 / 14637","1999","11","21","Brazil","Rio Grande do Sul","São Francisco de Paula","Estrada para Taquara. [state recorded as Rio do Sul.]","-50.6219","-29.4586",NA,NA,NA,NA,NA,"US00632014","US00632014_01",NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"338","2020-09-12 05:00:02-03","US","US","2746809","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"A. E. Burkart","22318","1960","12","15","Argentina",NA,NA,"San Isidro",NA,NA,NA,NA,NA,NA,NA,"US00053098",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"339","2020-09-12 05:00:02-03","US","US","250428","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"T. Morong","2","1888",NA,NA,"Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00053108",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"340","2020-09-12 05:00:02-03","US","US","2169670","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"G. Hatschbach","3429","1956","10","28","Brazil","Paraná","Palmas","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,NA,"US00053131","US00053131_01",NA,"Calycerales","South America",NA,NA,"46666","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"341","2020-09-12 05:00:02-03","US","US","1197799","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"R. Shepard","1122","1919","12","19","Peru","Puno",NA,"Vicinity of lake titicaca, stuancane",NA,NA,NA,NA,"3125","3125",NA,"US00053064",NA,NA,"Calycerales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"342","2020-09-12 05:00:02-03","US","US","2548317","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"L. B. Smith & R. M. Klein","13452","1964","12","3","Brazil","Santa Catarina","Água Doce","Campos de palmas se of horizonte(parana)","-51.5560989379883","-26.9978008270264",NA,NA,"1000","1200",NA,"US00053135","US00053135_01",NA,"Calycerales","South America",NA,NA,"52743","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"343","2020-09-12 05:00:02-03","US","US","1134009","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"C. Osten","5249","1910","10","9","Uruguay","Salto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00053123","US00053123_01",NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"344","2020-09-12 05:00:02-03","US","US","3387406","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"L. Scur","253 / 14445","1999","12","1","Brazil","Rio Grande do Sul",NA,"Caxias do sul-fazenda souza. [state recorded as rio do sul.]",NA,NA,NA,NA,NA,NA,NA,"US00632013","US00632013_01",NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"345","2020-09-12 05:00:02-03","US","US","2123703","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"M. Ruiz Huidobro","4453","1947","1","20","Argentina","Corrientes","Santo Tomé","Santo Tome F.C.N.E.A.",NA,NA,NA,NA,NA,NA,NA,"US00053103",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"346","2020-09-12 05:00:02-03","US","US","1693681","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"B. Rosengurtt","1602","1935","12","21","Uruguay","Cerro Largo",NA,"Palleros and rio negro",NA,NA,NA,NA,NA,NA,NA,"US00053125",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"347","2020-09-12 05:00:02-03","US","US","2930367","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"M. Vavrek & D. Vavrek","298","1981","8","22","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00053117","US00053117_01",NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"348","2020-09-12 05:00:02-03","US","US","2929853","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"O. Boelcke","4566","1950","9","13","Argentina","Buenos Aires","San Antonio ?","[San Antonio (department) = partido de San Antonio de Areco?]",NA,NA,NA,NA,NA,NA,NA,"US00053097",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"349","2020-09-12 05:00:02-03","US","US","1997389","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"B. Rambe","45668","1950","2","7","Brazil","Rio Grande do Sul",NA,"Santa rita p. farroupilha",NA,NA,NA,NA,NA,NA,NA,"US00053116","US00053116_01",NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"350","2020-09-12 05:00:02-03","US","US","1934251","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"D. Rodriguez","89474","1912","11","10","Argentina","Buenos Aires",NA,"Luilmes",NA,NA,NA,NA,NA,NA,NA,"US00053115","US00053115_01",NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"351","2020-09-12 05:00:02-03","US","US","2102018","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"B. Rambo","51375","1951","11","5","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00053132","US00053132_01",NA,"Calycerales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"352","2020-09-12 05:00:02-03","US","US","2951565","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"S. A. Renvoize","2867","1978","10","3","Uruguay","Salto",NA,"Entre rios, concordia",NA,NA,NA,NA,"15","15",NA,"US00053118",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"353","2020-09-12 05:00:02-03","US","US","921797","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"P. Jorgensen","1178",NA,NA,NA,"Argentina","Catamarca","Andalgalá",NA,NA,NA,NA,NA,NA,NA,NA,"US00042109",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"354","2020-09-12 05:00:02-03","US","US","281862","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"G. H. Hieronymus","s.n.","1877","11","10","Argentina","Córdoba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00053062","US00053062_01",NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"355","2020-09-12 05:00:02-03","US","US","1133982","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"E. Asplund","5736","1921","4","13","Bolivia",NA,NA,"Mapiri",NA,NA,NA,NA,"3850","3850",NA,"US00053069","US00053069_01",NA,"Calycerales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"356","2020-09-12 05:00:02-03","US","US","2320007","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"H. H. Bartlett","19256","1942","12","19","Argentina","Buenos Aires","San Isidro",NA,NA,NA,NA,NA,NA,NA,NA,"US00053139",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"357","2020-09-12 05:00:02-03","US","US","2651424","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"L. B. Smith & R. M. Klein","15595","1971","12","2","Brazil","Santa Catarina",NA,"Mun. agua doce: s of horizonte, parana",NA,NA,NA,NA,NA,NA,NA,"US00053119","US00053119_01",NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"358","2020-09-12 05:00:02-03","US","US","1950894","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"F. Meyer","7053","1944","11","23","Argentina","Río Negro",NA,"Viedma",NA,NA,NA,NA,NA,NA,NA,"US00053100",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"359","2020-09-12 05:00:02-03","US","US","1591947","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"S. Venturi","425","1919","9","18","Argentina","Tucumán","Famaillá","E of Rio Colorado",NA,NA,NA,NA,"300","300",NA,"US00053111",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"360","2020-09-12 05:00:02-03","US","US","2196248","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"A. E. Burkart","19403","1954","10","9","Argentina","Corrientes","Mburucuyá","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"US00053104",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"361","2020-09-12 05:00:02-03","US","US","1591948","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"S. Venturi","2240","1923","12","16","Argentina","Tucumán","Capital","Munecas",NA,NA,NA,NA,"550","550",NA,"US00053074",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"362","2020-09-12 05:00:02-03","US","US","1483735","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"P. Jorgensen","3464","1909","2","10","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00053127",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"363","2020-09-12 05:00:02-03","US","US","1185209","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"O. Debeaux","4","1899","1","12","Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00053113","US00053113_01",NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"364","2020-09-12 05:00:02-03","US","US","1832797","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"M. Cárdenas","2291",NA,NA,NA,"Bolivia",NA,NA,"Mapiri",NA,NA,NA,NA,NA,NA,NA,"US00042152",NA,NA,"Calycerales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"365","2020-09-12 05:00:02-03","US","US","1574821","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"E. L. Ekman","1954","1907","11","15","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00053114",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"366","2020-09-12 05:00:02-03","US","US","3332224","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,"Smith, S. F., (US), NMNH","A. Butzke","11533","1995","8","24","Brazil","Rio Grande do Sul",NA,"Getulio vargas",NA,NA,NA,NA,NA,NA,NA,"US00519801","US00519801_01",NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"367","2020-09-12 05:00:02-03","US","US","2746814","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"A. E. Burkart","15883","1945","12","29","Argentina","Buenos Aires",NA,"San Isidro, Island of San Nicolas",NA,NA,NA,NA,NA,NA,NA,"US00053099",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"368","2020-09-12 05:00:02-03","US","US","2057618","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"R. A. Ferreyra","2646","1947","11","16","Peru","Puno","Puno","Sacsahuaman",NA,NA,NA,NA,"3400","3500",NA,"US00053129","US00053129_01",NA,"Calycerales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"369","2019-10-07 09:12:11-03","UEFS","HUEFS","151938","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Queiroz, L.P.de","13336","2007","12","01","Argentina","Chaco","Primeiro de Mayo","Maragrita Belén, ca. 4,5 km da Ruta 11 na estrada para Colónia Benitez.","-58.976944","-27.289444","58W58'37''","27S17'22''","80","80",NA,"HUEFS0151938","HUEFS0151938","Angiospermae","Asterales",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"370","2019-10-07 09:12:11-03","UEFS","HUEFS","21711","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Hatschbach, G.","61272","1994","11","23","Brasil","Santa Catarina","Praia Grande",NA,"-49.9502983093262","-29.1966991424561",NA,NA,"800","800",NA,"HUEFS0021711","HUEFS0021711","Angiospermae","Asterales",NA,NA,NA,"21549","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA
"371","2019-01-25 15:34:20-02","IAC","IAC","22608","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","A. Krapovickas & C.L. Cristóbal","A. Krapovickas & C.L. Cristóbal","s/nº","1971","09","05",NA,NA,NA,"Departamento, Asuncion, Ita Enramada",NA,NA,NA,NA,NA,NA,"plantas de paraguay, no. 19784",NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,"09","05",NA,NA,NA,NA
"372","2019-11-12 16:42:41-03","URICER","HPBR","7534","S","Plantae","Asteraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"BUTZKE, A. et al",NA,"1994","11","25","Brasil","RS","Erechim","SEMINÁRIO NOSSA SENHORA DE FÁTIMA","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR007534",NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA,NA,NA
"373","2020-12-17 17:07:01-03","UEM","HUEM","19387","Extra","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"E.Franceschi; Ma.C.Souza","13","1993","02","22","Argentina","Santa Fé","Rosário","Rio Paraná, El Saco, ilhas próximas a Rosário",NA,NA,NA,NA,NA,NA,"Herbácea; frequente.","HUEM000028522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-08-20 14:55:24-03","UFSC","FLOR","53641","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Campestrini, S.","Campestrini, S.; Trevisan, R.; Ferreira, J.P. & Venturi, S.","757","2013","11","25","Brasil","Paraná","Palmas","Área pertencente à REVIS de Campos de Palmas. Contato Joaquim Ribas.","-51.607222","-26.533056","51º36'26''W","26º31'59''S","1247","1247","erva com flores brancas Habitat: campo natural seco e pedregoso","FLOR0053641",NA,NA,"Asterales",NA,NA,"2013",NA,NA,NA,NA,"12","17",NA,NA,NA,NA
"375","2020-08-20 14:55:24-03","UFSC","FLOR","54867","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Barboza, E.","Cervi, A.C.; Barboza, E. & Cordeiro, J.","10145","2013","11","06","Brasil","Santa Catarina","Urupema","Cachoeira que congela.","-49.855278","-27.9275","49º51'19''W","27º55'39''S","1561","1561","erva ereta de 15cm, flores alvas","FLOR0054867",NA,NA,"Asterales",NA,NA,"2013",NA,NA,NA,NA,"12","03",NA,NA,NA,NA
"376","2020-08-20 14:55:24-03","UFSC","FLOR","57697","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Gonzatti, F.","Gonzatti, F.","1362","2014","11","08","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva.","-50.968611","-28.8825","50º58'7''W","28º52'57''S","807","807","Habitat: terrícola em campo nativo","FLOR0057697",NA,NA,"Asterales",NA,NA,"2014",NA,NA,NA,NA,"11","21",NA,NA,NA,NA
"377","2020-08-20 20:38:17-03","UFSC","FLOR","6783","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Reitz, R.","Smith, L.B.; Klein, R.M.","13271","1964","11","14","Brasil","Santa Catarina","Xanxerê","Rio Xanxerê, Xanxerê and vinicity.","-52.4","-26.866667","52º24'0''W","26º52'S","700","700","Habitat: pasture","FLOR0006783",NA,NA,"Asterales",NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-08-20 20:38:17-03","UFSC","FLOR","6596","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Falkenberg, D.B.","Smith, L.B.; Klein, R.M.","13452","1964","12","03","Brasil","Santa Catarina","Água Doce","Campos de Palmas, 28.5 km southeast of Horizonte (Paraná).","-51.416667","-26.75","51º25'0''W","26º45'S","1000","1000","Habitat: bog, by small river","FLOR0006596",NA,NA,"Asterales",NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-08-20 20:38:17-03","UFSC","FLOR","26814","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Jarenkow, J.A.","Jarenkow, J.A.; Waechter, J.L.","1401","1989","10","31","Brasil","Rio Grande do Sul","Camaquã","Pacheca.","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,"erva, flores branco-verdosa Habitat: clareira de restinga","FLOR0026814",NA,NA,"Asterales",NA,NA,"1989","49429","auto",NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-08-20 20:38:17-03","UFSC","FLOR","16892","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Falkenberg, D.B.","Falkenberg, D.B.; Berry, P.E. & Brako, L.","4109","1987","01","10","Brasil","Rio Grande do Sul","Cambará do Sul","Beira de estrada RS 020, entre Tainhas e via de acesso ao Parque Nacional Aparados da Serra.","-50.1446990966797","-29.0478000640869",NA,NA,"1000","1000","subarbusto, 0,5m altura Habitat: capoeirinha","FLOR0016892",NA,NA,"Asterales",NA,NA,"1991","30776","auto",NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-08-20 14:55:24-03","UFSC","FLOR","26843","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Jarenkow, J.A.","Jarenkow, J.A.","1696","1990","08","26","Brasil","Rio Grande do Sul","Pelotas","Praia do Laranjal.","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"erva, flores brancas Habitat: restinga arenosa","FLOR0026843",NA,NA,"Asterales",NA,NA,"1990","51462","auto",NA,NA,"08",NA,NA,NA,NA,NA
"382","2020-08-20 20:38:17-03","UFSC","FLOR","21686","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Falkenberg, D.B.","Falkenberg, D.B.","2036","1984","12","14","Brasil","Rio Grande do Sul","Tramandaí","CECLIMAR.","-50.1335983276367","-29.9846992492676",NA,NA,"5","5","subarbusto ereto, 0,4m altura Habitat: restinga, campo arenoso","FLOR0021686",NA,NA,"Asterales",NA,NA,"1991","21077","auto",NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-08-20 20:38:17-03","UFSC","FLOR","30683","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Jarenkow, J.A.","Jarenkow, J.A.; Garcia, E.N.","3633","1997","11","16","Brasil","Rio Grande do Sul","Vacaria","Estrada para Bom Jesus, ca. de 2 km da EMBRAPA.","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"erva rosetada, flores brancas Habitat: campo nativo sob pastejo","FLOR0030683",NA,NA,"Asterales",NA,NA,"1998","63451","auto",NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-08-20 20:38:17-03","UFSC","FLOR","7776","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Falkenberg, D.B.","Falkenberg, D.B.; Berry, P.E.","2293","1985","01","31","Brasil","Santa Catarina","Bom Jardim da Serra",NA,"-49.624698638916","-28.3369007110596",NA,NA,"1350","1350","0,3m altura Habitat: solo descoberto, argiloso, úmido","FLOR0007776",NA,NA,"Asterales",NA,NA,"1991","32577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-08-20 20:38:17-03","UFSC","FLOR","7781","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Falkenberg, D.B.","Falkenberg, D.B.; Berry, P.","2298","1985","01","31","Brasil","Santa Catarina","Bom Jardim da Serra",NA,"-49.624698638916","-28.3369007110596",NA,NA,"1300","1300","subarbusto ereto, 0,5m altura Habitat: campo úmido","FLOR0007781",NA,NA,"Asterales",NA,NA,"1991","32577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-08-20 20:38:17-03","UFSC","FLOR","15037","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Falkenberg, D.B.","Falkenberg, D.B.","3048","1985","10","29","Brasil","Santa Catarina","Praia Grande","Estrada de Praia Grande a Itaimbezinho.","-49.9502983093262","-29.1966991424561",NA,NA,"800","800","subarbusto ereto com folhas rosuladas, 0,3 a 0,5m altura Habitat: beira de estrada, solo nu","FLOR0015037",NA,NA,"Asterales",NA,NA,"1991","21549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-08-20 20:38:17-03","UFSC","FLOR","56018","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Falkenberg, D.B.","Falkenberg, D.B.","8701","1996","11","02","Brasil","Santa Catarina","Urubici","Estrada que vai da SC 439 até o Morro da Cruz (antena da CELESC), 8 km ao norte da SC 439, junto ao Rio Canoas.","-49.5917015075684","-28.0149993896484",NA,NA,"1100","1100","erva, corola esbranquiçada, 0,2m de altura Habitat: campo antrópico na beira da estrada","FLOR0056018",NA,NA,"Asterales",NA,NA,"1997","30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-08-20 20:38:17-03","UFSC","FLOR","35757","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Souza, M.L.","Souza, M.L.; Zanin, A.; Longhi-Wagner, H.M. & Rieper, M.","1750","2006","12","05","Brasil","Santa Catarina","Urubici","Fazenda do Sr. Arno Philippe, proximidades da casa da fazenda, Campo dos Padres.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"herbácea, flor alvacenta. Rara Habitat: borda de rio, local ensolarado","FLOR0035757","FLOR0035757",NA,"Asterales",NA,NA,"2007","30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-08-20 20:38:17-03","UFSC","FLOR","22505","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Falkenberg, D.B.","Falkenberg, D.B.; Silva Filho, F.A. da","5863","1992","12","04","Brasil","Santa Catarina","Urubici","Morro da Igreja.","-49.5917015075684","-28.0149993896484",NA,NA,"1750","1750","subarbusto com folhas rosuladas, 0,2 a 0,3m altura, pétalas brancas, frutos espinhentos Habitat: campo enxuto","FLOR0022505",NA,NA,"Asterales",NA,NA,"1992","30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-08-20 20:38:17-03","UFSC","FLOR","56019","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Falkenberg, D.B.","Falkenberg, D.B.","7760","1996","03","28","Brasil","Santa Catarina","Urubici","Proximidades do Morro da Igreja, junto ao km 13, no morro com a antena mais distante do CINDACTA.","-49.5917015075684","-28.0149993896484",NA,NA,"1700","1700","subarbusto ereto com folhas rosuladas, flor creme-esbranquiçado, 0,3m altura Habitat: campo antrópico, junto de matinha nebular pastejada","FLOR0056019",NA,NA,"Asterales",NA,NA,"1997","30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"391","2017-09-11 17:09:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Sello, HL","1350",NA,NA,NA,"Uruguay",NA,NA,"Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2017-09-11 17:09:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Sello, HL","2315",NA,NA,NA,"Uruguay",NA,NA,"Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
