"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet"
"992","2020-09-12 05:00:02-03","US","US","2198136","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"J. E. Montes","1950","12","4","Argentina","Misiones",NA,"Gob. Misiones. Dep. Candelaria. Loreto.",NA,NA,NA,NA,"218",NA,NA,"US03136149","US03136149_01","15049",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"993","2020-09-12 05:00:02-03","US","US","3320451","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"A. Butzke & et al.","1993","10","23","Brazil","Rio Grande do Sul",NA,"RS - Gaurama - Linha Tonello.",NA,NA,NA,NA,"750",NA,NA,"US03136125","US03136125_01","10786",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"994","2020-09-12 05:00:02-03","US","US","2446949","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"R. Breje & E. Moreira","1960","11",NA,"Brazil","Paraná",NA,"Rio Pequeno. Auto estrada Curitiba-Parauagua.",NA,NA,NA,NA,NA,NA,NA,"US03136131","US03136131_01","332",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"995","2020-09-12 05:00:02-03","US","US","3418066","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"S. Diesel","1998","10","1","Brazil","Rio Grande do Sul",NA,"Canela/RS - BR.",NA,NA,NA,NA,NA,NA,NA,"US03136145","US03136145_01","1599",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"996","2020-09-12 05:00:02-03","US","US","3144905","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"R. Wasum & et al.","1988","11","9","Brazil","Rio Grande do Sul",NA,"RS - Caxias do Sul - Ana Rech - Faxinal.",NA,NA,NA,NA,"700",NA,NA,"US03136128","US03136128_01","4827",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"997","2020-09-12 05:00:02-03","US","US","3331764","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"A. Butzke & et al.","1995","9","8","Brazil","Rio Grande do Sul",NA,"RS - Áurea - Linha São Sebastião.",NA,NA,NA,NA,NA,NA,NA,"US03136121","US03136121_01","11504",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"998","2020-09-12 05:00:02-03","US","US","3144904","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"R. Wasum & et al.","1988","11","9","Brazil","Rio Grande do Sul",NA,"RS - Caxias do Sul - Ana Rech - Faxinal.",NA,NA,NA,NA,"700",NA,NA,"US03136127","US03136127_01","4852",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"999","2020-09-12 05:00:02-03","US","US","3399808","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"R. Wasum","1999","12","17","Brazil","Rio Grande do Sul",NA,"RS - Mun. de Jaquirana - barra do arroio dos Novilhos.",NA,NA,NA,NA,"850",NA,NA,"US03136141","US03136141_01","358",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1000","2020-09-12 05:00:02-03","US","US","3399807","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"F. Soares","1999","11","13","Brazil","Rio Grande do Sul",NA,"RS - Mun. de Caxias do Sul - Recanto dos Pinhais.",NA,NA,NA,NA,"780",NA,NA,"US03136142","US03136142_01","14618",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1001","2020-09-12 05:00:02-03","US","US","1542751","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"P. Jörgensen","1930",NA,NA,"Paraguay",NA,NA,"At the border of woods Villarica.",NA,NA,NA,NA,NA,NA,NA,"US03136154",NA,"4450",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1002","2020-09-12 05:00:02-03","US","US","3367244","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"R. Wasum & N. C. Bastos","1991","11","11","Brazil","Rio Grande do Sul",NA,"RS - Tupanciretã - Jari - Passo das Vassouras. Próximo ao afluente do Rio Santana.",NA,NA,NA,NA,NA,NA,NA,"US03136126","US03136126_01","12561",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1003","2020-09-12 05:00:02-03","US","US","1177943","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"K. Fiebrig","1909",NA,NA,"Paraguay","Alto Parana",NA,"In regione fluminis Alto Paraná.",NA,NA,NA,NA,NA,NA,NA,"US03136151",NA,"5725",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1004","2020-09-12 05:00:02-03","US","US","2123765","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"B. Rambo","1949","9","20","Brazil","Rio Grande do Sul",NA,"Rio G. de Sul, Gloria, pr. Porto Alegre.",NA,NA,NA,NA,NA,NA,NA,"US03136135","US03136135_01","43474",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1005","2020-09-12 05:00:02-03","US","US","2123769","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"B. Rambo","1949","10","24","Brazil","Rio Grande do Sul",NA,"Barreto Viana pr. S. Leopoldo.",NA,NA,NA,NA,NA,NA,NA,"US03136134","US03136134_01","44087",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1006","2020-09-12 05:00:02-03","US","US","2828583","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"P. Occhioni","1972","11","22","Brazil","Paraná",NA,"Rio Negro.",NA,NA,NA,NA,NA,NA,NA,"US03136129","US03136129_01","5268",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1007","2020-09-12 05:00:02-03","US","US","2122882","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"A. E. Burkart","1951","10","22","Paraguay",NA,NA,"Cerro en Barrerito.",NA,NA,NA,NA,NA,NA,NA,"US03136157",NA,"18665",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1008","2020-09-12 05:00:02-03","US","US","1444655","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"Rojas, --","1921","2",NA,"Paraguay",NA,NA,"Col. Independencia.",NA,NA,NA,NA,NA,NA,NA,"US03136153",NA,"4732a",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1009","2020-09-12 05:00:02-03","US","US","3389182","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"R. Wasum","1999","10","3","Brazil","Rio Grande do Sul",NA,"RS - Mun. São Francisco de Paula - RS 235.",NA,NA,NA,NA,"850",NA,NA,"US03136143","US03136143_01","159",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1010","2020-09-12 05:00:02-03","US","US","2123771","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"B. Rambo","1949","11","2","Brazil","Rio Grande do Sul",NA,"Pr. Viamao [interpreted].",NA,NA,NA,NA,NA,NA,NA,"US03136132","US03136132_01","44232",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1011","2020-09-12 05:00:02-03","US","US","3424734","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"R. Wasum","2000","10","21","Brazil","Rio Grande do Sul",NA,"RS - Mun. de S. Francisco de Paula - Cazuza Ferreira.",NA,NA,NA,NA,"830",NA,NA,"US03136140","US03136140_01","704",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1012","2020-09-12 05:00:02-03","US","US","3297005","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"R. Wasum & et al.","1994","10","26","Brazil","Rio Grande do Sul",NA,"RS - Caxias do Sul - Campus da UCS.",NA,NA,NA,NA,"750",NA,NA,"US03136123","US03136123_01","10221",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1013","2020-09-12 05:00:02-03","US","US","2101814","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"B. Rambo S. J.","1932","10","14","Brazil","Rio Grande do Sul",NA,"RGS, Vila Manresa p. P. Alegre.",NA,NA,NA,NA,NA,NA,NA,"US03136136","US03136136_01","344",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1014","2020-09-12 05:00:02-03","US","US","1934761","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"W. G. F. Herter","1933","12","2","Uruguay","Rivera",NA,"Dep. de Rivera. Ataques.",NA,NA,NA,NA,"200",NA,NA,"US03136147","US03136147_01","1737",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1015","2020-09-12 05:00:02-03","US","US","2283771","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"T. Pederson","1956","11","16","Paraguay","Misiones",NA,"Estancia La Soledad. Santiago. Dep. Misiones.",NA,NA,NA,NA,NA,NA,NA,"US03136156",NA,"4322",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1016","2020-09-12 05:00:02-03","US","US","3065409","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"B. Sehnem","1963","1","17","Brazil",NA,NA,"Sul do Brasil. Taimbézinho. S.Fr. d. Paula.",NA,NA,NA,NA,"900",NA,NA,"US03136130","US03136130_01","8131",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1017","2020-09-12 05:00:02-03","US","US","2894507","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"S. A. Renvoize, M. Wilmot-Dear & F. Zuloaga","1978","10","14","Argentina","Misiones",NA,"Apostoles, Escuela Agrotecnico Don Bosco.",NA,NA,NA,NA,"200",NA,NA,"US03136150",NA,"3120",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1018","2020-09-12 05:00:02-03","US","US","3331788","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"A. Butzke & et al.","1995","10","26","Brazil","Rio Grande do Sul",NA,"RS - São Valentim - Estrada Gotegipe.",NA,NA,NA,NA,"6650",NA,NA,"US03136120","US03136120_01","11463",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1019","2020-09-12 05:00:02-03","US","US","2123770","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"B. Rambo","1949","10","31","Brazil","Rio Grande do Sul",NA,"R.G. do Sul. Vila Manresa pr. P.Alegre.",NA,NA,NA,NA,NA,NA,NA,"US03136133","US03136133_01","44158",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1020","2020-09-12 05:00:02-03","US","US","3370345","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"A. Kegler","1998","10","21","Brazil","Rio Grande do Sul",NA,"RS - Mun. Caxias do Sul - Criúva - Linha Gonçalves.",NA,NA,NA,NA,"800",NA,NA,"US03136144","US03136144_01","68",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1021","2020-09-12 05:00:02-03","US","US","2123826","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"-- Bertoni","1949","9","27","Paraguay",NA,NA,"Dep. Encarnación. Pacucuá.",NA,NA,NA,NA,NA,NA,NA,"US03136155",NA,"4476",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1022","2020-09-12 05:00:02-03","US","US","3334409","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"G. Cararo & et al.","1995","12","27","Brazil","Rio Grande do Sul",NA,"RS - Ipiranga do Sul - BR 153.",NA,NA,NA,NA,"730",NA,NA,"US03136118","US03136118_01","11405",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1023","2020-09-12 05:00:02-03","US","US","3427077","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"R. Wasum","2001","1","7","Brazil","Rio Grande do Sul",NA,"RS - Mun. de São Francisco de Paula.",NA,NA,NA,NA,"830",NA,NA,"US03136139","US03136139_01","877",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1024","2020-09-12 05:00:02-03","US","US","3341280","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"R. Wasum & R. C. Molon","1997","1","15","Brazil","Rio Grande do Sul",NA,"RS - Mun. de Bom Jesus - Fazenda Caraúno.",NA,NA,NA,NA,"1200",NA,NA,"US03136146","US03136146_01","12010",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1025","2020-09-12 05:00:02-03","US","US","1934867","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"Herter","1937","2",NA,"Uruguay","Cerro Largo",NA,"Dep. de Cerro Largo. Sierra de Rios.",NA,NA,NA,NA,"100","150",NA,"US03136148","US03136148_01","1843a",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1026","2020-09-12 05:00:02-03","US","US","3429667","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"L. Scur","2001","10","13","Brazil","Rio Grande do Sul",NA,"RS - Mun. de Caxias do Sul - Vila Seca.",NA,NA,NA,NA,"780",NA,NA,"US03136138","US03136138_01","912",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1027","2020-09-12 05:00:02-03","US","US","3295687","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"R. Wasum & et al.","1994","10","29","Brazil","Rio Grande do Sul",NA,"RS - São Francisco de Paula Floresta Nacional.",NA,NA,NA,NA,"850",NA,NA,"US03136122","US03136122_01","10287",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1028","2020-09-12 05:00:02-03","US","US","1234124","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uruguensis","Symplocos uruguensis","Brand in Engl.",NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,"[This is a collection event record attached to numerous Sellow specimens from Brazil without collection date or locality. Do not modify.]",NA,NA,NA,NA,NA,NA,NA,"US00112727","US00112727_01","1778","Isosyntype","South America - Neotropics",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1029","2020-09-02 16:40:09-03","Cenargen","CEN","113730","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Maurício Figueira","2015","10",NA,"Maurício Figueira","2015","10","28","Brasil","RS","SANTA MARIA","Campus da UFMS, área nova.","-53.7625","-29.725555","-53.7625","-29.725555",NA,NA,"Floresta Estacional Subtropical Ribeirinha do Domínio Atlântico. Borda de fragmento florestal. Doação Plantas do Brasil.","CEN00113730",NA,"351",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1030","2020-09-02 16:40:09-03","Cenargen","CEN","90585","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","W. A. Medina","2013",NA,NA,"W. A. Medina","2013","10","07","Argentina",NA,NA,"Corrientes, Paso de Los Libres, Predio Forestal Argentina Santo Domingo, Reserva Natural de Usos Multíples.","-56.993611","-29.616388","-56.993611","-29.616388",NA,NA,"Selva riparia, margen del rio Uruguay. Fragantes. Doação do Herbario del Instituto de Botanica del Nordeste (CTES).","CEN00090585","CEN00090585","473",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","2020-09-02 16:40:09-03","Cenargen","CEN","92029","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","M. C. Scipioni",NA,NA,NA,"V. dos Santos- CTBS","2013","11","08","Brasil","SC","CURITIBANOS","Trilha UFSC, Campus Curitibanos.","-50.584400177002","-27.2828006744385",NA,NA,NA,NA,"Doação Herbário CTBS - Universidade Federal de Santa Catarina - Curitibanos.","CEN00092029","CEN00092029","76",NA,NA,"Exsicatas",NA,NA,NA,"25987","auto",NA,NA,NA,"1",NA,NA
"1032","2020-10-15 09:54:06-03","UFPR","EFC","14501","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Ribeiro, C.L.","2015","05","03","Ribeiro, C.L.","2015","01","14","Brasil","Paraná","Santa Cecília","Arredores da cidade, BR - 101","-50.43247","-26.887117","-50.432470","-26.887117","1130","1130","Arvoreta próxima a estrada","EFC014501",NA,"205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","2019-12-09 17:31:01-03","UFPR","EFC","3736","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Bidá, A.","1995","03","17","Tiepolo, G.","1993","10","22","Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887","-49.0036","-25.3887","1000","1000","Árvore 8m em capoeira, 1000m s.n.m. Flores alvas. __COMMOM_NAME__: Maria-mole","EFC003736",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","2019-12-09 17:31:01-03","UFPR","EFC","9620","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Kuniyoshi, Y.S.","2000","11","07","Holsbach, B.A.V.D.A.","2000","11","07","Brasil","Paraná","Araucária","REPAR","-49.3478","-25.5889","-49.3478","-25.5889",NA,NA,"Árvore, 6m, planície inundável próximo ao arroio Saldanha. Flores brancas. __COMMOM_NAME__: Maria-mole","EFC009620",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035","2019-12-09 17:31:01-03","UFPR","EFC","3735","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Bidá, A.","1995","03","17","Tiepolo, G.","1993","10","22","Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887","-49.0036","-25.3887","1000","1000","Arbusto 1,8m em capoeira, 1000m s.n.m. Flores rosadas. __COMMOM_NAME__: Maria-mole","EFC003735",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","2019-12-09 17:31:01-03","UFPR","EFC","5939","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Tardivo, R.C.","1995","12","04","Trauczynski, R.A.","1995","11","06","Brasil","Paraná","Curitiba","Capão do Centro Politécnico - UFPR","-49.234","-25.4467","-49.2340","-25.4467",NA,NA,"Árvore de médio porte, flor branca. __COMMOM_NAME__: Maria-mole","EFC005939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","2020-10-15 09:54:06-03","UFPR","EFC","14430","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Völtz, R.R.","2015","10","06","Bizarro, O.M.R.","2015","09","29","Brasil","Paraná","Quatro Barras","Anhangava","-49.0097","-25.3882","-49.0097","-25.3882","1150","1150","Árvore 6 m alt., trilha de acesso ao cume, flores brancas. __COMMOM_NAME__: Pau de Canga/Sete Sangrias","EFC014430",NA,"118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038","2020-10-15 09:54:06-03","UFPR","EFC","14801","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Souza, I.","2016","03","22","Sampaio, A.C.F.","2014","10","09","Brasil","Paraná","Cerro Azul","Pinheiro Sêco","-49.5281","-24.7087","-49.5281","-24.7087","780","780","Com flores.","EFC014801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","2019-12-09 17:31:01-03","UFPR","EFC","1640","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Bidá, A.","1995","03","17","Kuniyoshi, Y.S.; Roderjan, C.V.","1988","12","21","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Árvore em capão com araucária. Flores abertas. __COMMOM_NAME__: Maria-mole","EFC001640",NA,"5298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","2020-10-15 09:54:06-03","UFPR","EFC","14361","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Holsbach, B.A.V.D.A.","2003","10","29","Pacheco, G.B.S.","2003","10","29","Brasil","Paraná","Balsa Nova","Rio Itaqui, Balsa Nova.","-49.6878","-25.5875","-49.6878","-25.5875","872","872","Árvore com 6 m, em mata ciliar, formação em estágio médio. __COMMOM_NAME__: maria-mole","EFC014361",NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","2020-10-15 09:54:06-03","UFPR","EFC","18687","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Cruz, K.B.","2019","10","17","Cruz, K.B.; Gomes, T. C.; Feldmann, P. P.","2019","10","16","Brasil","Paraná","Turvo","Terra Indígena Marrecas","-51.39043","-25.12689","-51.39043","-25.12689","1057","1057","Árvore de 7,0 m, em área alterada, borda de carreadores, flores brancas","EFC018687",NA,"85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042","2020-10-15 09:54:06-03","UFPR","EFC","16695","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"Kuniyoshi, Y.S.",NA,NA,NA,"Brasil","Paraná","Araucária","REPAR","-49.3455","-25.5779","-49.3455","-25.5779","875","875","Árvore 4m, botões florais, comum em Floresta Ombrófila Mista Aluvial __COMMOM_NAME__: Maria-mole","EFC016695",NA,"6584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
