"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","sex","class","relatedCatalogItem","individualCount","fieldNumber"
"259","2021-03-01 16:31:20-03","UNICAMP","UEC","196607","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Monteiro, R","1989","11",NA,"Furlan, A","1989","11","01","Brazil","São Paulo","Rio Claro","Arredores do campus de Rio Claro da UNESP, Bela Vista","-47.560001373291","-22.4099998474121",NA,NA,"Arbusto, 4m de altura, flores amarelas, frutos verdes; Cultivada","UEC152471","UEC152471","Magnoliopsida",NA,"1201",NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA
"260","2019-08-20 10:15:06-03","UNICAMP","UEC","146523","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Monteiro, R","1983","11",NA,"Mattos, J","1968","11","21","Brazil","São Paulo","São Paulo","Cultivada no Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,"Arbusto com cerca de 2m de altura. Flores amarelas.",NA,NA,"Magnoliopsida",NA,"15383",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"261","2019-11-19 14:08:09-03","UFRPE","PEUFR","21823","PreservedSpecimen","Plantae","Leguminosae-Pap.","Sesbania","marginata","Sesbania marginata","Benth.","L.C. Gomes; E. Menezes",NA,NA,NA,"L.C. Gomes","1992","09","13","Brasil","Pernambuco","Paulista","Reserva Ecológica da Mata de Caetés","-34.8731002807617","-7.94083023071289",NA,NA,"Arbusto ca. de 2,8 m de alt.; folhas paripinadas, 12-16 folíolos; flores amarelas; frutos imaturos","PEUFR021823",NA,NA,NA,"248",NA,NA,NA,NA,"17375","auto",NA,NA,NA,NA,NA
"262","2019-11-19 14:08:09-03","UFRPE","PEUFR","15277","PreservedSpecimen","Plantae","Leguminosae-Pap.","Sesbania","marginata","Sesbania marginata","Benth.","E. Menezes","1996","01","03","A.M. Miranda","1994","02","08","Brasil","Pernambuco","São Benedito do Sul","Cachoeira da represa","-35.9516983032227","-8.80832958221436",NA,NA,"Arbusto ca. de 3 m de alt.; flores amarelas; frutos imaturos verdes, quando maduros negros","PEUFR015277",NA,NA,NA,"1277",NA,NA,NA,NA,"15839","auto",NA,NA,NA,NA,NA
"263","2019-11-19 14:08:09-03","UFRPE","PEUFR","212","PreservedSpecimen","Plantae","Leguminosae-Pap.","Sesbania","marginata","Sesbania marginata","Benth.","Pe. Balduíno Rambo",NA,NA,NA,"J. Costa Sacco","1958","03","11","Brasil","Rio Grande do Sul","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,"Com micotrofia; ocasional","PEUFR000212",NA,NA,NA,"1014",NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA
"264","2020-04-22 16:21:03-03","UFPB","JPB","24489","PreservedSpecimen","Plantae","Leguminosae","Sesbania","marginata","Sesbania marginata","Benth.","Moura, ACA","1996","06","20","Moura, ACA","1996","06","20","Brasil","Paraíba","João Pessoa","Bancários.","-34.863056","-7.115","-34.863056","-7.115","; DESC: Arvoreta. Flor amarela.",NA,NA,"Angiosperma","Dicotyledon","109","Southern America",NA,"47","47",NA,NA,NA,NA,NA,NA,NA
"265","2020-04-22 16:21:03-03","UFPB","JPB","7540","PreservedSpecimen","Plantae","Leguminosae","Sesbania","marginata","Sesbania marginata","Benth.",NA,NA,NA,NA,"Heringer, EP","1982","12","08","Brasil","Goiás","Luziânia","Solo cascalho.","-47.9502983093262","-16.2525005340576",NA,NA,"; DESC: Arbusto formado por vários ramos voluveis, flores amarelas em pequenas inflorescências congestas; solo cascalhoso, sugeito a incêndios periódicos.",NA,NA,"Angiosperma","Dicotyledon","18495","Southern America",NA,NA,NA,"83221","auto",NA,NA,NA,NA,NA
"266","2020-04-22 16:21:03-03","UFPB","JPB","48787","PreservedSpecimen","Plantae","Leguminosae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Queiroz, LP","2018","08","10","Pereira, LA","2011","01","20","Brasil","Paraíba","João Pessoa","Mata Ciliar do Rio Cuiá, Valentina","-34.863056","-7.115","-34.863056","-7.115",NA,"JPB0048787",NA,"Angiosperma","Dicotyledon","120","Southern America",NA,"47","47",NA,NA,NA,NA,NA,NA,NA
"267","2020-04-22 16:21:03-03","UFPB","JPB","49159","PreservedSpecimen","Plantae","Leguminosae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.",NA,NA,NA,NA,"Gadelha Neto, PC","2012","01","05","Brasil","Paraíba","João Pessoa","Jardim Botânico, Rio Jaguaribe. Substrato areno-argiloso.","-34","-7","-34","-7","; HABITAT: Mata Ciliar; DESC: Arbusto com cerca de 1m, muito ramificado. Folhas compostas, pinadas. Flores amarelas. Fruto tetrágono, indeiscente. Vegetando em área úmida as margens de ambiente lótico.","JPB0049159",NA,"Angiosperma","Dicotyledon","3141","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-06-12 10:09:31-03","UFPB","JPB","64930","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.",NA,NA,NA,NA,"Almeida, ACC","2018","03","06","Brasil","Paraíba","João Pessoa","Varjão, Margem direita do Rio Jaguaribe","-34.8630981445312","-7.11499977111816",NA,NA,"; HABITAT: Várzea do rio, solo hidromórfico e encharcado; DESC: Flores amarelas e fruto verdes. Arbusto com 2,5m de alt.","JPB0064930",NA,NA,NA,"243","Southern America",NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA
"269","2020-06-12 10:09:31-03","UFPB","JPB","64929","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.",NA,NA,NA,NA,"Almeida, ACC","2018","03","06","Brasil","Paraíba","João Pessoa","Varjão, Margem direita do Rio Jaguaribe","-34.8630981445312","-7.11499977111816",NA,NA,"; HABITAT: Várzea do rio, solo hidromórfico e encharcado; DESC: Flores amarelas e fruto verdes tetrágonos. Arbusto com 2,5m de alt.","JPB0064929",NA,NA,NA,"242","Southern America",NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA
"270","2019-11-06 09:55:40-03","UFOP","OUPR","27569","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Fortuna-Perez, A.P.","2013","04","07","Fortuna-Perez, A.P.; et al.","2013","04","07","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Proximidades do mirante.","-43.609639","-19.305611","-43.609639","-19.305611","Arbusto, 1,5m. Flores amarelas. Campo rupestre quartzítico.",NA,NA,NA,NA,"1481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-11-06 09:55:40-03","UFOP","OUPR","19022","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Dutra, V.F.","2004","11","11","Dutra, V.F.; Garcia, F.C.P.; Silva, J.L. & Carvalho, A.F.","2003","09","30","Brasil","Minas Gerais","Mariana","Serrinha","-43.4160995483398","-20.377799987793",NA,NA,"Campo rupestre. Arbusto. Cerca de 2m de altura. Cálice verde. Corola amarela. Guias de néctar vermelhos",NA,NA,NA,NA,"133",NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA
"272","2020-12-04 13:19:18-03","UDESC","LUSC","7218","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata",NA,NA,NA,NA,NA,"M.Guerra; E.R.Forni-Martins","1995","04","10","Brasil","Pernanbuco","Recife","As margens da BR 101.","-34.8810997009277","-8.05389022827148",NA,NA,NA,"LUSC003982","LUSC003982",NA,NA,"35739",NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"273","2020-12-04 13:19:18-03","UDESC","LUSC","4798","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata",NA,"de Oliveira, A.A.",NA,NA,NA,"Korte, A.; Kniess, A.","2009","11","25","Brasil","Santa Catarina","Alfredo Wagner","Invernadinha.","-49.3335990905762","-27.7003002166748",NA,NA,NA,"LUSC003983","LUSC003983",NA,NA,"1036",NA,NA,NA,NA,"19935","auto",NA,NA,NA,NA,NA
"274","2020-12-04 13:19:18-03","UDESC","LUSC","4682","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata",NA,"de Oliveira, A.A.",NA,NA,NA,"Verdi, M.; Klettenberg, D.H. & Tomazi, A.L.","2009","01","22","Brasil","Santa Catarina","Bom Retiro","SC 430 (próximo trevo com a BR 282).","-49.489200592041","-27.7971992492676",NA,NA,NA,"LUSC003986","LUSC003986",NA,NA,"2665",NA,NA,NA,NA,"35974","auto",NA,NA,NA,NA,NA
"275","2020-12-04 13:19:18-03","UDESC","LUSC","4799","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata",NA,"de Oliveira, A.A.",NA,NA,NA,"Korte, A.; Kniess, A.","2009","12","03","Brasil","Santa Catarina","Ituporanga","Alto Rio Bonito.","-49.6025009155273","-27.414400100708",NA,NA,NA,"LUSC003984","LUSC003984",NA,NA,"1289",NA,NA,NA,NA,"24812","auto",NA,NA,NA,NA,NA
"276","2020-12-04 13:19:18-03","UDESC","LUSC","5834","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata",NA,"S.Honda",NA,NA,NA,"S.Honda; R.J.F.Garcia & R.Costa, R.S.Pando","2007","11","30","Brasil","São Paulo","São Paulo","Fragmento 1.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"LUSC003988","LUSC003988",NA,NA,"209",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"277","2019-01-17 11:25:30-02","PUCRS","MPUC","7045","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers,","M.L.A.A. de Oliveira","2003","01","01",NA,"1988","02","05","Brasil","RS","Pelotas",".","-52.3422222","-31.7719444","-52.3422222000","-31.7719444000","Sem herbicida",NA,NA,NA,"Fabales",NA,"South America",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA
"278","2021-03-24 16:38:36-03","FURB","FURB","11274","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Sobral, M","2009","03",NA,"Dreveck, S.; Gasper, A.L. de & Carneiro, F.E.","2009","01","30","Brasil","Santa Catarina","Arvoredo",NA,"-52.47","-27.09","-52.4700000","-27.0900000","Florística IFFSC 2192(Arbusto) Habitat: beira da estrada Habito: arbustiva;","FURB25611","FURB25611",NA,NA,"918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-03-24 16:38:36-03","FURB","FURB","15014","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Oliveira, AA de","2010","06","01","Dreveck, S.; Carneiro, F.E.","2009","10","14","Brasil","Santa Catarina","Araquari",NA,"-48.7155556","-26.4636111","-48.7155556","-26.4636111","Coleta Extra IFFSC (Arbusto) Habitat: Floresta Ombrófila Densa; beira da estrada Habito: arvoreta; flor amarela","FURB25609","FURB25609",NA,NA,"1145",NA,NA,"12","12",NA,NA,NA,NA,NA,NA,NA
"280","2021-03-24 16:38:36-03","FURB","FURB","15359","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Oliveira, AA de","2010","06","01","Verdi, M.; Klettenberg, D.H. & Tomaz, A.L.","2009","10","12","Brasil","Santa Catarina","Bom Retiro","SC 430 (próximo trevo com a BR 282.","-49.5725","-27.835","-49.5725000","-27.8350000","Coleta Extra IFFSC (Arbórea) Habitat: Floresta Ombrófila Mista; Habito: árvore; flor branca","FURB01838","FURB01838",NA,NA,"2665",NA,NA,"881","881",NA,NA,NA,NA,NA,NA,NA
"281","2021-03-24 16:38:36-03","FURB","FURB","17864","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Oliveira, AA de","2010","06","01","Korte, A.; Kniess, A.","2009","11","25","Brasil","Santa Catarina","Alfredo Wagner","Invernadinha.","-49.4541667","-27.6430555","-49.4541667","-27.6430555","Coleta Extra IFFSC (Arbusto) Habitat: Floresta Ombrófila Densa; beira da estrada Habito: arbustiva; flor laranja","FURB25610","FURB25610",NA,NA,"1036",NA,NA,"600","600",NA,NA,NA,NA,NA,NA,NA
"282","2021-03-24 16:38:36-03","FURB","FURB","18138","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Oliveira, AA de","2010","06","01","Korte, A.; Kniess, A.","2009","12","03","Brasil","Santa Catarina","Ituporanga","Alto Rio Bonito.","-49.4105556","-27.54","-49.4105556","-27.5400000","Florística IFFSC 344 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva; flor alaranjada","FURB25616","FURB25616",NA,NA,"1289",NA,NA,"676","676",NA,NA,NA,NA,NA,NA,NA
"283","2021-03-24 16:38:36-03","FURB","FURB","33169","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Korte, A","2011","01","11","Korte, A.","2010","12","02","Brasil","Santa Catarina","Palhoça","Parque Estadual do Tabuleiro - Guarda do Embaú.","-48.5994444","-27.9047222","-48.5994444","-27.9047222","Florística IFFSC 228 (Arbusto) Habitat: Restinga; Estágio Avançado; beira da estrada Habito: arbusto;","FURB25608","FURB25608",NA,NA,"5328",NA,NA,"15","15",NA,NA,NA,NA,NA,NA,NA
"284","2021-03-24 16:38:36-03","FURB","FURB","37376","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Sobral, M","2012","01",NA,"Funez, L.A.","2011","12","22","Brasil","Santa Catarina","Navegantes","Meia Praia.","-48.6330556","-26.8475","-48.6330556","-26.8475000",NA,"FURB25613","FURB25613",NA,NA,"135",NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA
"285","2021-03-24 16:38:36-03","FURB","FURB","39969","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Funez, L.A.","2013","01","07","Funez, L.A.; Kemmelmeier, K.","2013","01","07","Brasil","Santa Catarina","Penha","Praia Vermelha.","-48.5869444","-26.7883333","-48.5869444","-26.7883333",NA,"FURB25607","FURB25607",NA,NA,"1322",NA,NA,"13","13",NA,NA,NA,NA,NA,NA,NA
"286","2021-03-24 16:38:36-03","FURB","FURB","45915","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Funez, L.A.","2014","12","18","Funez, L.A.","2014","12","18","Brasil","Santa Catarina","Xanxerê","Bairro Frederico Ferronato.","-52.3894444","-26.8744445","-52.3894444","-26.8744445",NA,"FURB25614","FURB25614",NA,NA,"3274",NA,NA,"825","825",NA,NA,NA,NA,NA,NA,NA
"287","2021-03-24 16:38:36-03","FURB","FURB","66501","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Kassner-Filho, A.","2020","04","17","Kassner-Filho, A.","2020","04","17","Brasil","Santa Catarina","Porto Belo","Lagoa do Perequê.","-48.5811111","-27.1508333","-48.5811111","-27.1508333","flor amarela; fruto imaturo Habitat: área aberta Habito: arbustiva","FURB66501","FURB66501",NA,NA,"5662",NA,NA,"4","4",NA,NA,NA,NA,NA,NA,NA
"288","2021-03-24 16:38:36-03","FURB","FURB","9540","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Sobral, M","2008","04","01","Gasper, A.L. de; Brogni, E. & Santos, E.M.","2007","12","12","Brasil","Santa Catarina","Monte Castelo","Serra do Espigão - Km 103 da BR 116.","-50.31","-26.73","-50.3100000","-26.7300000","Florística IFFSC 793. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: flor amarela","FURB25615","FURB25615",NA,NA,"1151",NA,NA,"877","877",NA,NA,NA,NA,NA,NA,NA
"289","2021-03-24 16:38:36-03","FURB","FURB","40289","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Kinupp, VF","1998",NA,NA,"Kinupp, V.F.","1998","07","07","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Leque.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"FURB25617","FURB25617",NA,NA,"1088",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"290","2021-03-24 16:38:36-03","FURB","FURB","62176","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Padilha. P.T.","2018","03","21","Medeiros, A.","2017","09","18","Brasil","Santa Catarina","Balneário Camboriú","Barra.","-48.6347007751465","-26.9906005859375",NA,NA,"Coleta 658. Habitat: Terrestre Habito: Arbustivo","FURB62176","FURB62176",NA,NA,"658",NA,NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA
"291","2021-03-24 16:38:36-03","FURB","FURB","8637","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Oliveira, AA de","2010","09","14","Souza, N.L. de","2006","04","30","Brasil","Santa Catarina","Blumenau","Rua: Beira Rio.","-49.0661010742188","-26.9193992614746",NA,NA,"Planta coletara às margens do Rio Itajaí/Açu.","FURB25612","FURB25612",NA,NA,"7",NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"292","2021-03-16 17:52:19-03","UCS","HUCS","13124","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Rambo, B.",NA,NA,NA,"Sacco, J.C.","1959","05","22","Brasil","Rio Grande do Sul","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,"interior de mata",NA,NA,"Angiospermae","Fabales","1251",NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA
"293","2021-03-16 17:52:19-03","UCS","HUCS","2755","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Sehnem, A.",NA,NA,NA,"Sehnem, A.","1972","02","09","Brasil","Rio Grande do Sul","Tramandaí",NA,"-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,NA,"Angiospermae","Fabales","s.n.",NA,NA,NA,NA,"21077","auto",NA,NA,NA,NA,NA
"294","2021-03-16 17:52:19-03","UCS","HUCS","31296","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Fortunato, R.C.","2005",NA,NA,"Hatschbach, G.","2004","03","15","Brasil","Mato Grosso do Sul","Porto Murtinho","arredores","-57.8824996948242","-21.6989002227783",NA,NA,"arbusto, 2.5m, flor amarela.; brejo",NA,NA,"Angiospermae","Fabales","77172",NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA
"295","2021-03-16 17:52:19-03","UCS","HUCS","43298","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Miotto, S.T.S.",NA,NA,NA,"Ritter, M.R.","2000","11","16","Brasil","Rio Grande do Sul","São Valentim","Estrada para Erechim","-52.5236015319824","-27.5583000183105",NA,NA,"Doação ICN 133854",NA,NA,"Angiospermae","Fabales","1253",NA,NA,NA,NA,"14741","auto",NA,NA,NA,NA,NA
"296","2021-03-16 17:52:19-03","UCS","HUCS","11625","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Smith, S.F.","1996","08",NA,"Butzke, A.","1996","01","19","Brasil","Rio Grande do Sul","Marcelino Ramos","Estreito rio Uruguai","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,NA,"Angiospermae","Fabales","s.n.",NA,NA,"370","370","18635","auto",NA,NA,NA,NA,NA
"297","2021-03-16 17:52:19-03","UCS","HUCS","32420","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Ribas, O.S.","2008","05","15","Wasum, R.A.","2008","01","07","Brasil","Rio Grande do Sul","Mostardas","Lagoa São Simão","-50.9211006164551","-31.1068992614746",NA,NA,"na margem da lagoa",NA,NA,"Angiospermae","Fabales","4333",NA,NA,"10","10","86098","auto",NA,NA,NA,NA,NA
"298","2021-03-16 17:52:19-03","UCS","HUCS","32446","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Ribas, O.S.","2008","05","15","Butzke, A.","2008","01","09","Brasil","Rio Grande do Sul","Mostardas","Logoa Barros","-50.9211006164551","-31.1068992614746",NA,NA,"orla da lagoa",NA,NA,"Angiospermae","Fabales","1073",NA,NA,"10","10","86098","auto",NA,NA,NA,NA,NA
"299","2021-03-16 17:52:19-03","UCS","HUCS","5482","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Sehnem, A.","1970",NA,NA,"Sehnem, A.","1970","02",NA,"Brasil","Rio Grande do Sul","Novo Hamburgo","Lomba Grande","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,NA,"Angiospermae","Fabales","s.n.",NA,NA,"15","15","20722","auto",NA,NA,NA,NA,NA
"300","2021-03-16 17:52:19-03","UCS","HUCS","2764","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Sehnem, A.","1970",NA,NA,"Sehnem, A.","1970","02",NA,"Brasil","Rio Grande do Sul","Novo Hamburgo","Lomba Grande","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,NA,"Angiospermae","Fabales","s.n.",NA,NA,"15","15","20722","auto",NA,NA,NA,NA,NA
"301","2021-03-16 17:52:19-03","UCS","HUCS","6493","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Falkenberg, D.B.; Araújo, A.C.","1989",NA,NA,"Souza, L.M.","1987","10","30","Brasil","Santa Catarina","Florianópolis","Pontal da Daniela","-48.5491981506348","-27.596700668335",NA,NA,"arbustivo; arenoso, seco",NA,NA,"Angiospermae","Fabales","942",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"302","2021-03-16 17:52:19-03","UCS","HUCS","13123","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Rambo, B.",NA,NA,NA,"Sacco, J.C.","1958","03","11","Brasil","Rio Grande do Sul","Pelotas","Retiro","-52.3424987792969","-31.771900177002",NA,NA,"aluvião do Arroio Pelotas",NA,NA,"Angiospermae","Fabales","1074",NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA
"303","2021-03-16 17:52:19-03","UCS","HUCS","26369","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Hatschbach, G.; Barbosa, E.","2005",NA,NA,"Hatschbach, G.","2004","12","03","Brasil","Minas Gerais","Itacarambi","Rio São Francisco, Porto da Balsa","-44.0918998718262","-15.1021995544434",NA,NA,"arbusto, 2m, flor amarela.; margem do rio",NA,NA,"Angiospermae","Fabales","78797",NA,NA,NA,NA,"47793","auto",NA,NA,NA,NA,NA
"304","2021-03-16 17:52:19-03","UCS","HUCS","37804","PreservedSpecimen","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Pers.","Oliveira, A.A.","2010","06","01","Verdi, M.","2009","10","12","Brasil","Santa Catarina","Bom Retiro","SC 430","-49.489200592041","-27.7971992492676",NA,NA,NA,NA,NA,"Angiospermae","Fabales","2665",NA,NA,NA,NA,"35974","auto",NA,NA,NA,NA,NA
"305","2021-01-18 18:17:53-03","UFES","VIES","39582","S","Plantae","Fabaceae","Sesbania","virgata","Sesbania virgata","(Cav.) Poir.","Wandekoken, D.T.","2017","04","18","Wandekoken, D.T.; Pereira, O.J.","2016","03","05","Brasil","Espírito Santo","Serra","Carapina. Próximo à rodovia do Contorno. Área degradada.","-37.291667","-17.221667","37º17'30''W","17º13'18''S",NA,"VIES039582","VIES039582",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
