"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","day","county","decimalLongitude","decimalLatitude","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","monthIdentified","relatedCatalogItem","dayIdentified","fieldNumber","infraspecificEpithet","typeStatus","individualCount"
"719","2020-06-04 17:50:44-03","UFMT","UFMT","38476","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Carniello, M.A.; Santos Silva, R.; Mello, A.R.","1489","2007",NA,"Brasil","Mato Grosso",NA,"Arbóreo. Folhapeciolada, alterna dítica, compostas, bifoliolada a trifoliolada, folíolos coróáceos, assimétricos, glabros, margem com uma leve emarginação, pecíolo levemente alado. Fruto terminal, deiscente, estrelado.; Planta Natural de Floresta Est",NA,NA,"Mello, A.R.","10","23","Figueirópolis D'Oeste","-58.7402992248535","-15.4449996948242","Fazenda Santa Tereza.",NA,NA,"33211","auto","2008",NA,NA,NA,"02",NA,NA,NA,NA,NA,NA
"720","2019-03-19 18:18:43-03","UFMT","UFMT","22003","S","Plantae",NA,NA,"Rutaceae","Galipea","multiflora","Galipea multiflora","Schult.","Mendonça, R.C.; Silva, M.A.; Cardoso, E.; Oliveira, N.R.; Goulart Sousa, N.","4049","1999",NA,"Brasil","Tocantins",NA,"Arbusto ca 2m ha; semi-ciófilo; caule com casca lisa; folhas cartáceas, discolores verdes; flor com cálice creme e corola branca.; Varjão (campo/cerrado/mata), próximo à lagoa; ca de 15 km (pelo Rio) de Canguçú;",NA,NA,"Aparecida da Silva, M.","03","27","Pium","-50.119167","-9.965833","Ilha do Bananal; Município de Pium; Parque Nacional do Araguaia; ponta da ilha; Base fixa do Projeto Quelônios; marge, do Rio Javaés; próximo à barra do Rio Riozio;","195","195",NA,NA,"1999",NA,"-50.119167","-9.965833","06",NA,NA,NA,NA,NA,NA
"721","2019-03-19 18:18:43-03","UFMT","UFMT","36193","S","Plantae",NA,NA,"Rutaceae","Galipea","multiflora","Galipea multiflora","Schult.","Nasser, O.S.","93","2005",NA,"Brasil","Mato Grosso",NA,"Arbusto. Frutos maduros marrom-escuros.; Cerrado ralo.",NA,NA,NA,"09","29","Chapada dos Guimarães","-55.749698638916","-15.460599899292","Cidade de Pedra.",NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2021-03-04 15:46:29-03","IF","SPSF","33201","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora",NA,"M.Kuhlmann","704","1943","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"05","12","Limeira","-47.4000015258789","-22.5599994659424","borda de mata",NA,NA,"20999","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2021-03-04 15:46:29-03","IF","SPSF","07747","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora",NA,"B.Costa",NA,"1963","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"02","21","Nova Europa","-48.560001373291","-21.7700004577637","fazenda Itaquere",NA,NA,"12872","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2021-03-04 15:46:29-03","IF","SPSF","04727","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora",NA,"O.Vecchi","209",NA,"América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Loreto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2021-03-04 15:46:29-03","IF","SPSF","11348","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora",NA,"P.Battistella",NA,NA,"América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Loreto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2021-03-04 15:46:29-03","IF","SPSF","49101","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) ((A.St.-Hil.) Engl.)","R.M.G. Konopczyk",NA,"2013","América do Sul","Brasil","SP",NA,"COLETA: Árvore com aprox. 5m de altura.; GEOGRAFIA: Vertente de Floresta Estacional Semidecidual, próximo à várzea do Rio Mogi Guaçu.;",NA,NA,"M.A.Assis","07","16","Porto Ferreira","-47.436667","-21.855","Parque Estadual de Porto Ferreira","532","532",NA,NA,"2013","Magnoliopsida",NA,NA,"07",NA,"16",NA,NA,NA,NA
"727","2021-03-04 15:46:29-03","IF","SPSF","53840","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","((A.St.-Hil.)) Engl.","G. Durigan et al.","s/n","2001","América do Sul","Brasil","SP",NA,NA,NA,NA,"I.S. Marques","02","28","Ribeirão Bonito","-48.141944","-22.053889",NA,NA,NA,NA,NA,"2019","Magnoliopsida",NA,NA,"12",NA,"16",NA,NA,NA,NA
"728","2021-03-04 15:46:29-03","IF","SPSF","33530","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora",NA,"I.Cordeiro","2810","2004","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,NA,"03","31","Campinas","-47.060001373291","-22.8999996185303","Instituto Agronomico, fazenda santa Elisa",NA,NA,"23900","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2021-03-04 15:46:29-03","IF","SPSF","41654","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Galipea","multiflora","Galipea multiflora","(A.St.-Hil.) Engler","N.M.Ivanauskas & G.A.D.C. Franco & E.Furlan & I.F.de A.Mattos & G.Durigan & F.Bianco","6274","2009","América do Sul","Brasil","SP",NA,"COLETA: Floresta Estacional Semidecidual.&nf;Arvoreta 2,5m; flores brancas.; GEOGRAFIA: Mata Santa Teresa.;",NA,NA,"G.A.D.C. Franco","03","03","Ribeirão Preto","-47.844167","-21.220278","Estação Ecológica de Ribeirão Preto","606","606",NA,NA,"2009","Magnoliopsida",NA,NA,"03",NA,"10",NA,NA,NA,NA
"730","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Sello, HL","2157",NA,"Southern America","Brazil",NA,NA,NA,NA,"P12P2N0017",NA,NA,NA,NA,NA,NA,"locis haud indicalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Casaretto, G","548",NA,"Southern America","Brazil",NA,NA,NA,NA,"P12P2N0017",NA,NA,NA,NA,NA,NA,"aliss locis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Sello, HL","2165",NA,"Southern America","Brazil",NA,NA,NA,NA,"P12P2N0017",NA,NA,NA,NA,NA,NA,"locis haud indicalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2017-09-11 16:28:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","B.","394",NA,"Southern America","Brazil",NA,NA,NA,NA,"P12P2N0017",NA,NA,NA,NA,NA,NA,"locis haud indicalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Pohl, JBE","s.n",NA,"Southern America","Brazil",NA,NA,NA,NA,"P12P2N0017",NA,NA,NA,NA,NA,NA,"aliss locis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Guillemin, JBA","628",NA,"Southern America","Brazil","São Paulo",NA,NA,NA,"P12P2N0017",NA,NA,NA,NA,NA,NA,"Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Regnell, AF","II53",NA,"Southern America","Brazil",NA,NA,NA,NA,"P12P2N0017",NA,NA,NA,NA,NA,NA,"locis haud indicalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Warming, JEB","s.n",NA,"Southern America","Brazil",NA,NA,NA,NA,"P12P2N0017",NA,NA,NA,NA,NA,NA,"Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Luschnath, B","s.n",NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P12P2N0017",NA,NA,NA,NA,NA,NA,"Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Saint-Hilaire, AFCP","s.n",NA,"Southern America","Brazil","Paraíba",NA,NA,NA,"P12P2N0017",NA,NA,NA,NA,NA,NA,"inter flumina Parahyba et Parahybuna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Lund, PW","s.n",NA,"Southern America","Brazil",NA,NA,NA,NA,"P12P2N0017",NA,NA,NA,NA,NA,NA,"Prov. S. Paulo et Minas Geraes e.gr. prov Curvellos et S. Carlos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Claussen, P","403",NA,"Southern America","Brazil","Paraíba",NA,NA,NA,"P12P2N0017",NA,NA,NA,NA,NA,NA,"inter flumina Parahyba et Parahybuna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Martius, CFP","s.n",NA,"Southern America","Brazil",NA,NA,NA,NA,"P12P2N0017",NA,NA,NA,NA,NA,NA,"aliis locis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Riedel, L","467",NA,"Southern America","Brazil",NA,NA,NA,NA,"P12P2N0017",NA,NA,NA,NA,NA,NA,"aliss locis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Glaziou, AFM","856",NA,"Southern America","Brazil",NA,NA,NA,NA,"P12P2N0017",NA,NA,NA,NA,NA,NA,"aliss locis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Linnaeus, C","165",NA,"Southern America","Brazil",NA,NA,NA,NA,"P12P2N0017",NA,NA,NA,NA,NA,NA,"locis haud indicalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Pohl, JBE","s.n",NA,"Southern America","Brazil","Paraíba",NA,NA,NA,"P12P2N0017",NA,NA,NA,NA,NA,NA,"inter flumina Parahyba et Parahybuna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Regnell, AF","I273",NA,"Southern America","Brazil",NA,NA,NA,NA,"P12P2N0017",NA,NA,NA,NA,NA,NA,"locis haud indicalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2017-09-11 16:28:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Schott, HW","s.n.",NA,"Southern America","Brazil","Paraíba",NA,NA,NA,"P12P2N0017",NA,NA,NA,NA,NA,NA,"inter flumina Parahyba et Parahybuna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Saint-Hilaire, AFCP","s.n",NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"P12P2N0017",NA,NA,NA,NA,NA,NA,"In silvis caeduis provinciae Rio de Janeiro, vulgo dictis Capoeiras, praesertim prope urbem Taquahy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Widgren, JF","452",NA,"Southern America","Brazil",NA,NA,NA,NA,"P12P2N0017",NA,NA,NA,NA,NA,NA,"locis haud indicalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Claussen, P","1198",NA,"Southern America","Brazil","Paraíba",NA,NA,NA,"P12P2N0017",NA,NA,NA,NA,NA,NA,"inter flumina Parahyba et Parahybuna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora febrifuga","(A.St.-Hil.) Engl.","Silva Manso, ALP","s.n",NA,"Southern America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prov. S. Paulo, in silva as fluv. Piraicaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrifuga",NA,NA
"753","2017-09-11 16:28:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora ternuiflora","Engl.","Riedel, L","1383",NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ternuiflora",NA,NA
"754","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora febrifuga","(A.St.-Hil.) Engl.","Silva Manso, ALP","s.n",NA,"Southern America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prov. S. Paulo, in silva as fluv. Piraicaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrifuga",NA,NA
"755","2017-09-11 16:28:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Galipea","simplicifolia","Galipea simplicifolia","(Nees & Mart.) Engl.","Martius, CFP","s.n.",NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"São João Batista do Glória","-46.51","-20.64","Habitat in prov. Minarum silvis ad praesidium S.Joao Baptista, versus S. Gonzalo et ad flum. Xipotó",NA,NA,NA,NA,NA,NA,"-46.51","-20.64",NA,NA,NA,NA,NA,NA,NA
"756","2021-02-08 12:45:12-03","UFRGS","ICN","122188","S","Plantae","Dicotyledon",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(St. Hil.) Engler","Hoehne, W","s.n.","1950","América do Sul","Brasil","SP",NA,"Flores alvas.",NA,NA,NA,"03","13","Campinas","-47.060001373291","-22.8999996185303","Mata do Bosque dos Jequitibás",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","2018-12-04 20:31:31-02","UNIR","RON","e850","S","Plantae","Angiosperma","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","DRL","0492212-0","1996","Southern America","Brasil","Rondônia",NA,NA,"RON0000e850","RON0000e850","Rosa, NA","12","22","Chupinguaia","-60.8997001647949","-12.5522003173828",NA,NA,NA,"57583","auto","1997",NA,NA,NA,"04",NA,"12",NA,NA,NA,NA
"758","2019-11-21 10:18:46-03","IBt","SP","178997","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Nogueira, E; et al.","99","1981",NA,"Brasil","Goiás",NA,NA,"SP048682","SP048682","Pirani, JR","01","14","Corumbá de Goiás","-52","-30","Topo do Pico dos Pirineus, Serra do Catingueiro 6 km de Cocalzinho.","1380","1380",NA,NA,"2002",NA,"-52","-30","05",NA,NA,NA,NA,NA,NA
"759","2019-11-21 10:18:46-03","IBt","SP","246121","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Webster, GL; Tamashiro, JY","25538","1986",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"10","09","Jundiaí","-47.083333","-23.05",NA,NA,NA,NA,NA,NA,NA,"-47.083333","-23.05",NA,NA,NA,NA,NA,NA,NA
"760","2019-11-21 10:18:46-03","IBt","SP","293026","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Souza, VC; et al.","5674","1994",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Pirani, JR","04","14","Matão","-48.558056","-21.620833","Fazenda Cambuhy.","600","600",NA,NA,"1999",NA,"-48.558056","-21.620833",NA,NA,NA,NA,NA,NA,NA
"761","2019-11-21 10:18:46-03","IBt","SP","25292","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Hunger Filho, M","930","1930",NA,"Brasil",NA,NA,NA,"SP048684","SP048684",NA,"04",NA,NA,NA,NA,"Caminho do Prata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","2020-12-10 11:28:22-03","IBt","SP","472455","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Seijo, JG; et al.","3631","2005",NA,"Bolívia","Santa Cruz",NA,NA,"SP048686","SP048686",NA,"01","20","Ñuflo de Chavez","-61.810556","-16.769167","San Antonio de Lomerio, acesso sur.","371","371",NA,NA,NA,NA,"-61.810556","-16.769167",NA,NA,NA,NA,NA,NA,NA
"763","2019-11-21 10:18:46-03","IBt","SP","58790","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Williams, LO; Assis, V","6007","1945",NA,"Brasil","Minas Gerais",NA,NA,"SP048683","SP048683",NA,"03","04",NA,NA,NA,"Morro das Pedras, near Belo Horizonte.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","2020-11-05 09:52:42-03","IBt","SP","19852","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Sellow, F","s.n.",NA,NA,"Brasil","Distrito Federal",NA,NA,"SP048681","SP048681","Engler, A",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","2019-11-21 10:18:46-03","IBt","SP","121833","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Irwin, HS; Maxwell, H; Wasshausen, DC","19139","1968",NA,"Brasil","Goiás",NA,NA,"SP048687","SP048687","Cowan, RS","01","24","Corumbá de Goiás","-48.8086013793945","-15.9236001968384","50 km N of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Rio Maranhão.","800","800","41388","auto","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","2019-11-21 10:18:46-03","IBt","SP","14549","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Battistella, P","s.n.",NA,NA,"Brasil","Maranhão",NA,NA,"SP048680","SP048680","Pirani, JR",NA,NA,"Loreto","-45.1411018371582","-7.08444023132324",NA,NA,NA,"79629","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","2019-11-21 10:18:46-03","IBt","SP","369260","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Assis, LCS","437","2002",NA,"Brasil","Minas Gerais",NA,NA,"SP048677","SP048677","Pirani, JR","02","14","Barroso","-43.9757995605469","-21.1868991851807","Mata do Baú.",NA,NA,"7934","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","2019-11-21 10:18:46-03","IBt","SP","19848","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Teixeira, AS","s.n.","1900",NA,"Brasil","Minas Gerais",NA,NA,"SP048688","SP048688",NA,"02","05","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","2019-11-21 10:18:46-03","IBt","SP","141274","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Hatschbach, G; Ahumada, Z","31475","1973",NA,"Brasil","Minas Gerais",NA,NA,"SP048689","SP048689","Smith, LB","02","12","Caeté","-43.6697006225586","-19.8799991607666",NA,NA,NA,"22051","auto","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","2019-11-21 10:18:46-03","IBt","SP","77836","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Heringer, EP","6814","1959",NA,"Brasil","Minas Gerais",NA,NA,"SP048669","SP048669","Pirani, JR","03","05","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,"26090","auto","2000",NA,NA,NA,"07",NA,NA,NA,NA,NA,NA
"771","2019-11-21 10:18:46-03","IBt","SP","78959","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Kuhlmann, M","3962","1956",NA,"Brasil","São Paulo",NA,NA,"SP048671","SP048671","Pirani, JR","10","05","Anhembi","-48.1199989318848","-22.7800006866455","Fazenda Barreiro Rico",NA,NA,"25656","auto","1994",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA
"772","2019-11-21 10:18:46-03","IBt","SP","192948","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Bockermann, W","s.n.","1982",NA,"Brasil","São Paulo",NA,NA,"SP048674","SP048674","Mantovani, W","02","20","Anhembi","-48.1199989318848","-22.7800006866455","Fazenda Barreiro Rico",NA,NA,"25656","auto","1982",NA,NA,NA,"03",NA,NA,NA,NA,NA,NA
"773","2019-11-21 10:18:46-03","IBt","SP","192956","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Bockermann, W","s.n.","1982",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Mantovani, W","05","01","Anhembi","-48.1199989318848","-22.7800006866455","Fazenda Barreiro Rico",NA,NA,"25656","auto","1982",NA,NA,NA,"06",NA,NA,NA,NA,NA,NA
"774","2019-11-21 10:18:46-03","IBt","SP","293028","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Marcondes Ferreira, W; et al.","886","1994",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Pirani, JR","03","19","Batatais","-47.5800018310547","-20.8899993896484","Fazenda da Barra, na estrada de Batatais-Jardinópolis.",NA,NA,"22006","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","2019-11-21 10:18:46-03","IBt","SP","33167","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Lima, AS","s.n.","1942",NA,"Brasil","São Paulo",NA,NA,"SP048676","SP048676","Pirani, JR","02","23","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto","2000",NA,NA,NA,"07",NA,NA,NA,NA,NA,NA
