"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount"
"203","2018-02-05 13:32:24-02","F","FMNH-SEEDPLANTS","V0448638F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Galactia","decumbens","Galactia decumbens",NA,NA,"J. Semir et al.","7257","1978","2","22","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0448638F","V0448638F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"204","2018-02-05 13:32:24-02","F","FMNH-SEEDPLANTS","V0448639F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Galactia","decumbens","Galactia decumbens",NA,NA,"J. Semir et al.","7313","1978","2","23","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0448639F","V0448639F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"205","2019-01-25 15:40:48-02","IAC","IAC","19836","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","H.F. Leitão Filho","H.F. Leitão Filho","291","1967","12","30",NA,"Brasil","São Paulo","Mogi Mirim",NA,"-46.9578","-22.4319",NA,NA,NA,NA,NA,NA,NA,NA,"-46.9578","-22.4319","1967",NA,NA,NA,NA,"12","30",NA,NA
"206","2019-01-25 15:40:48-02","IAC","IAC","25695","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","R.H. Fortunato","Equipe da Botânica","s/nº","1979","01","30",NA,"Brasil","São Paulo","Campinas","estrada Campinas, Aguaí, SP","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056","1998",NA,NA,NA,NA,"08","15",NA,NA
"207","2019-06-24 08:12:59-03","IAC","IAC","3061","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","A. Gehrt","O.F Souza; O. Zagatto & O. Guilherme","s/nº","1938","12","04",NA,"Brasil","São Paulo","Campinas","Fazenda Campo Grande","-47.169767","-22.922308",NA,NA,NA,NA,NA,NA,NA,NA,"-47.169767","-22.922308","1939",NA,NA,NA,NA,"09","30",NA,NA
"208","2019-01-25 15:40:48-02","IAC","IAC","32737","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","R.H. Fortunato","L. Krieger & M.C. Brügger","s/nº","1988","04","18",NA,"Brasil","Minas Gerais","São João Del Rei","São Sebastião da Vitória","-44.2617","-21.1356",NA,NA,NA,NA,NA,NA,NA,NA,"-44.2617","-21.1356","1998",NA,NA,NA,NA,"08","15",NA,NA
"209","2019-01-25 15:40:48-02","IAC","IAC","4051","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","G.B. Ceolin","O.F. Souza et al.","s/nº","1938","12","13",NA,"Brasil","São Paulo","São Paulo","Estrada rodagem Santa Rosa - São Simão","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,"-46.6361","-23.5475","2009",NA,NA,NA,NA,"11","13",NA,NA
"210","2019-01-25 15:40:48-02","IAC","IAC","5956","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","A.S. Lima","A.P. Viégas & A.S. Lima","s/nº","1940","12","12",NA,"Brasil","São Paulo","Campinas",NA,"-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056","1942",NA,NA,NA,NA,"09","14",NA,NA
"211","2020-07-23 12:07:34-03","CEPLAC","CEPEC","39541","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens",NA,"W. Mantovani","I. Mimura","609","1967","11","22",NA,"Brasil","São Paulo","SÃO JOSÉ DOS CAMPOS","6-6,5Km ao SW (longo Rod. Pres.Dutra), parte superior encosta leste Corr. da Ressaca.","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39297","auto",NA,"30/12/1981",NA,NA,NA,NA
"212","2021-02-12 15:02:08-03","UFSCar","SPSC","7553","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.",NA,"D. Tartaglia",NA,"2002",NA,NA,NA,"Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-11-12 16:59:28-03","UEL","FUEL","13509","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.",NA,"Semir, J; et al.","s.n.","1981","04","01",NA,"Brasil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-11-12 16:59:28-03","UEL","FUEL","13936","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.",NA,"Semir, J; Stubblebine, WH","1951","1983","02","07",NA,"Brasil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-11-01 14:59:39-03","UnB","UB","2354","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Ceolin, GB","Heringer, EP","14276","1975","01","12","Southern America","Brasil","Distrito Federal","Brasília","Estrada Brasília-Luziânia ca. 30 km de Luziânia","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Pequena, solo pertubado.; Flor roxo-rósea; Cerradão aberto, graminoso.",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"216","2019-11-01 14:59:39-03","UnB","UB","41210","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Ceolin, GB","Barroso, GM","606","1968","12","19","Southern America","Brasil","Goiás","São João d'Aliança",NA,"-47.5247001647949","-14.7055997848511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91641","auto",NA,NA,NA,NA,NA,NA
"217","2019-11-01 14:59:39-03","UnB","UB","141909","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.",NA,"Hoehne, W","SPF12405","1949","04","01","Southern America","Brasil","São Paulo","São Paulo","Brooklim Paulista","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Rasteira.; Campo alto e seco",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"218","2019-11-01 14:59:39-03","UnB","UB","41329","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Burkart, A","Irwin, HS","32972","1971","03","22","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-01 14:59:39-03","UnB","UB","141910","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Burkart, A","Irwin, HS","25521","1970","01","28","Southern America","Brasil","Minas Gerais",NA,"Ca. 25km NE of Patrocínio",NA,NA,NA,NA,NA,"Corolla pink.; Decumbent.; Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-01 14:59:39-03","UnB","UB","141911","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Heringer, EP","Irwin, HS","26758","1970","03","02","Southern America","Brasil","Minas Gerais",NA,"Ca. 15km W of Corinto",NA,NA,NA,NA,NA,"Fruit green.; Decumbent.; Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-01 14:59:39-03","UnB","UB","141912","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Burkart, A","Irwin, HS","26023","1970","02","04","Southern America","Brasil","Minas Gerais",NA,"Ca. 5km W of Paracatu",NA,NA,NA,NA,NA,"Corolla purplish rose.; Trailing 2m.",NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-11-01 14:59:39-03","UnB","UB","41244","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Ceolin, GB","Irwin, HS","31817","1971","03","15","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-11-01 14:59:39-03","UnB","UB","41255","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Ceolin, GB","Barroso, GM","572","1968","12","21","Southern America","Brasil","Goiás","Chapada dos Veadeiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-11-01 14:59:39-03","UnB","UB","41330","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Arroyo, MTK","Irwin, HS","6659","1964","10",NA,"Southern America","Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-01 14:59:39-03","UnB","UB","41211","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Ceolin, GB","Rizzo, JA","14","1966","03","06","Southern America","Brasil","Goiás","Aparecida de Goiânia","Chácara Santo Antônio","-49.2439002990723","-16.823299407959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14888","auto",NA,NA,NA,NA,NA,NA
"226","2019-11-01 14:59:39-03","UnB","UB","141908","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.",NA,"Hoehne, W","SPF12404","1948","11","29","Southern America","Brasil","São Paulo","São Paulo","Brooklim Paulista","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Campo seco",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"227","2019-05-06 11:57:45-03","UFU","HUFU","54551","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Ceolin, G.B.","Heringer, E.P.","14276","1975","01","12",NA,"Brasil","Distrito Federal","Luziânia","Estrada Brasília Luziânia, A 30 km de Luziânia.",NA,NA,NA,NA,NA,"Flores roxa rósea pequena.; Cerradão aberto. Solo pertubado.","HUFU00008986","HUFU00008986",NA,NA,NA,NA,"2008",NA,NA,NA,NA,"12",NA,NA,NA
"228","2019-05-06 11:57:45-03","UFU","HUFU","5946","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.",NA,"Kinoshita, L.S.; et al.","701","1981","01","13",NA,"Brasil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.5614013671875","-21.7877998352051",NA,NA,NA,"Herbácea prostrada, flores com asa e quilha lilases.","HUFU00008985","HUFU00008985",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"229","2019-05-06 11:57:45-03","UFU","HUFU","32473","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.",NA,"Barbosa, A.A.A.","s.n.","2003","02","07",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, Borda.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Erva com flor rosa.; Vereda.","HUFU00008988","HUFU00008988",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"230","2020-08-04 12:48:08-03","UFU","HUFU","44700","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Romero, R.","Hattori, E.K.O.; Romero, R.; Arantes, A.A.A.; Bernardes, P.H.N. & Freitas, F.S.","511","2006","02","16",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furmas, Estrada depois do Paraíso Perdido em direcão ao paredão.",NA,NA,NA,NA,NA,"Erva estolonífera. Corola lilás.; Cerrado de altitude.","HUFU00040462","HUFU00040462",NA,NA,NA,NA,"2007",NA,NA,NA,NA,"12",NA,NA,NA
"231","2019-05-06 11:57:45-03","UFU","HUFU","7579","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.",NA,"Kinoshita, L.S.; et al.","701","1981","01","13",NA,"Brasil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.5614013671875","-21.7877998352051",NA,NA,NA,"Herbácea prostrada, flores com asa e quilha lilases.","HUFU00008987","HUFU00008987",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"232","2021-03-04 15:43:13-03","IF","SPSF","18034","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","A.P.Fortuna-Perez","E.E.Macedo","63","1993","01","27","América do Sul","Brasil","SP","Pedregulho","Parque Estadual das Furnas do Bom Jesus, Núcleo Santa Luzia","-47.4700012207031","-20.25",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"2007","27552","auto","Magnoliopsida",NA,"06","29",NA,NA
"233","2021-03-04 15:43:13-03","IF","SPSF","36728","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Galactia","decumbens","Galactia decumbens",NA,NA,"D.Sasaki & C.Sasaki","902","2004","01","12","América do Sul","Brasil","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.4700012207031","-20.25",NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: campo sujo, próximo da Sede&nf;;",NA,NA,NA,NA,NA,NA,NA,"27552","auto","Magnoliopsida",NA,NA,NA,NA,NA
"234","2021-02-08 12:41:48-03","UFRGS","ICN","184636","S","Plantae","Dicotyledon",NA,"Fabaceae","Galactia","cf. decumbens","Galactia cf. decumbens","Hoehne","Silva, MS","Junqueira, DI","137","2008","03","21","América do Sul","Brasil","GO","Caldas Novas","Parque Estadual Serra Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,"Doação Herbário UEG/Morrinhos; Arvoreta","ICN00022385","ICN00022385 ICN00022385_1",NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA
"235","2021-02-08 12:41:48-03","UFRGS","ICN","159240","S","Plantae","Dicotyledon",NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","Hoehne","Ceolin, GB","Ceolin, GB","169","2009","01","15","América do Sul","Brasil","MT","Chapada dos Guimarães","Trilha do Atmã 15°28 486'S 55°48 208'W","-55.805556","-15.48","844","844",NA,"flores rosas, pouco comum; transição floresta/cerrado, borda aberta de floresta, relevo plano, solo argiloso-arenoso, compactado, pedregoso","ICN00022386","ICN00022386",NA,NA,"-55.805556","-15.48",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-02-08 12:41:48-03","UFRGS","ICN","159241","S","Plantae","Dicotyledon",NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","Hoehne","Ceolin, GB","Ceolin, GB","170","2009","01","15","América do Sul","Brasil","MT","Chapada dos Guimarães","Trilha do Atmã 15°28 365'S 55°48 293'W","-55.808056","-15.476667","849","849",NA,"flores rosas, comum; Cerrado sensu stricto","ICN00022387","ICN00022387",NA,NA,"-55.808056","-15.476667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-02-08 12:41:48-03","UFRGS","ICN","159242","S","Plantae","Dicotyledon",NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","Hoehne","Ceolin, GB","Ceolin, GB","171","2009","01","15","América do Sul","Brasil","MT","Chapada dos Guimarães","estrada para Água Fria perto da Associação de criadores da Chapada 15°25 832'S 55°46 784'W","-55.768611","-15.418889","717","717",NA,"flores rosas, erva 0,2 - 0,5 m; Cerrado baixo, em recuperação pós-fogo, solo argiloso, pouco estruturado, relevo plano","ICN00022391","ICN00022391 ICN00022391_1",NA,NA,"-55.768611","-15.418889","2011",NA,NA,NA,NA,"02","17",NA,NA
"238","2020-03-04 16:04:26-03","UNESP-IS","HISA","1113","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Fortunato, R.","Tiritan, O.; Paiva, M.","307","1990","11","29",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.41","-20.394444",NA,NA,NA,"Cerrado bovino.Subarbusto, ca 90cm, flores lilás.",NA,NA,NA,NA,"51w24'36''","20s23'40''","1998",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"239","2020-03-04 16:04:26-03","UNESP-IS","HISA","1121","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Fortunato, R.","Tiritan, O.; Paiva, M.","318","1990","11","29",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.41","-20.394444",NA,NA,NA,"Cerrado bovino.Subarbusto, ca 50cm, flores lilás.",NA,NA,NA,NA,"51w24'36''","20s23'40''","1998",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"240","2020-03-04 16:04:26-03","UNESP-IS","HISA","1553","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Fortunato, R.","Tiritan, O.; Paiva, M.","477","1991","02","07",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,"Cerradão.Subarbusto, ca 80cm, flores lilás.",NA,NA,NA,NA,"51w24'38''","20s23'40''","1998",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"241","2021-02-25 09:38:40-03","IBt","SP","113957","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","Hoehne",NA,"Mattos, J","11624",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-02-25 09:38:40-03","IBt","SP","1401","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","Hoehne",NA,"Hoehne, FC","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-02-25 09:38:40-03","IBt","SP","168480","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","Hoehne",NA,"Sugiyama, M","97",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-21 10:05:40-03","IBt","SP","17535","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","Hoehne","Mamede, MCH","Hoehne, FC","s.n.","1926","04","24",NA,"Brasil","Minas Gerais","Turvo","Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,"10",NA,NA,NA
"245","2021-02-25 09:38:40-03","IBt","SP","19086A","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","Hoehne",NA,"Russel, A","285",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-21 10:05:40-03","IBt","SP","293652","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","Hoehne","Mamede, MCH","Aragaki, S; Batalha, MA","291","1995","01","20",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.5","-20.033333",NA,NA,NA,NA,NA,NA,NA,NA,"-47.5","-20.033333","2008",NA,NA,NA,NA,"10",NA,NA,NA
"247","2019-11-21 10:05:40-03","IBt","SP","293651","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","Hoehne","Mamede, MCH","Batalha, MA; Mantovani, W","10","1994","04","13",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,NA,NA,NA,NA,"-47.5","-22.033333","2008",NA,NA,NA,NA,"10",NA,NA,NA
"248","2019-11-21 10:05:40-03","IBt","SP","299170B","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","Hoehne","Mamede, MCH","Souza, VC; Souza, JP; Scalon, VR; Astorino, A","10760","1996","01","02",NA,"Brasil","São Paulo","Angatuba","Estrada para Itatinga, ca 29km de Angatuba. Campo","-48.526417","-23.313361","610","610",NA,NA,NA,NA,NA,NA,"-48.526417","-23.313361","2008",NA,NA,NA,NA,"10",NA,NA,NA
"249","2021-02-25 09:38:40-03","IBt","SP","41148","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","Hoehne",NA,"Hashimoto, G","64",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-02-25 09:38:40-03","IBt","SP","42372","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","Hoehne",NA,"Glassman, SF","68",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-11-21 10:05:40-03","IBt","SP","74563","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","Hoehne","Mamede, MCH","Eiten, G","1677","1960","01","15",NA,"Brasil","São Paulo","Mogi Guaçu","Campos das Sete Lagoas. Just E of the boundary of the Reserva Florestal at Faz. Campininha. Abouth 10km N of Rio Mohi Guaçu & the village of Pádua Sales. About 30km NW of city of Mogi Mirim","-47.133333","-22.25","625","625",NA,NA,NA,NA,NA,NA,"-47.133333","-22.25","2008",NA,NA,NA,NA,"10",NA,NA,NA
"252","2019-11-21 10:05:40-03","IBt","SP","219747","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","Hoehne","Mamede, MCH","Heringer, EP","18429","1983","02","04",NA,"Brasil","Goiás","Luziânia",NA,"-47.9502983093262","-16.2525005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","83221","auto",NA,NA,"10",NA,NA,NA
"253","2019-11-21 10:05:40-03","IBt","SP","268626","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","Hoehne","Ceolin, GB","Catharino, ELM; Cordeiro, I; Ribeiro, W; Simonetti, C; Machado, C","1845","1992","11","26",NA,"Brasil","Mato Grosso do Sul","Brasilândia","Várzea do rio Paraná, estrada de terra entre Brasilândia e Porto João André, inicialmente paralela ao rio Verde e depois ao rio Paraná. Cerrado sensu stricto","-52.0368995666504","-21.2558002471924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","124730","auto",NA,NA,"11","09",NA,NA
"254","2019-11-21 10:05:40-03","IBt","SP","80935","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","Hoehne","Mamede, MCH","Handro, W","54","1965","01","12",NA,"Brasil","Minas Gerais","Lagoa Santa","Entrada para Belo Horizonte - Lagoa Santa km 32. Cerrado","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","12338","auto",NA,NA,"10",NA,NA,NA
"255","2019-11-21 10:05:40-03","IBt","SP","2821","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","Hoehne","Mamede, MCH","Hoehne, FC","s.n.","1919","01","13",NA,"Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","23696","auto",NA,NA,"10",NA,NA,NA
"256","2019-11-21 10:05:40-03","IBt","SP","2965","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","Hoehne","Mamede, MCH","Hoehne, FC","s.n.","1919","01","31",NA,"Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","23696","auto",NA,NA,"10",NA,NA,NA
"257","2019-11-21 10:05:40-03","IBt","SP","19295","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","Hoehne","Mamede, MCH","Hoehne, FC","s.n.","1927","04","30",NA,"Brasil","Minas Gerais","Pouso Alegre","Campo","-45.9364013671875","-22.2299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","20835","auto",NA,NA,"10",NA,NA,NA
"258","2019-11-21 10:05:40-03","IBt","SP","37679","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","Hoehne","Mamede, MCH","Mello Barreto","5433","1932","02","26",NA,"Brasil","Minas Gerais","Santa Luzia","Lagoa Santa, cerrado","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","19939","auto",NA,NA,"10",NA,NA,NA
"259","2019-11-21 10:05:40-03","IBt","SP","152396","S","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","Hoehne","Mamede, MCH","Coleman, JR; Menezes, EM","20","1976","01","19",NA,"Brasil","São Paulo","Botucatu","Frequente em cerrado, ca. 15km a sudeste do município, na estrada para Pardinho","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","40412","auto",NA,NA,"10",NA,NA,NA
