"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"375","2019-11-01 15:16:20-03","UnB","UB","75403","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Irwin, HS","10988","1965","12","03","Southern America","Brasil",NA,NA,"Culms ascending, among tree branches; Cerrado","UB0029486","Monocotyledonae",NA,"(Trin.) Döll","Silva, C","Goiás","5km ao S de Corumbá de Goiás","-48.8086","-15.9236",NA,NA,"UB0029486","Corumbá  de Goiás",NA,NA,NA,"2016","03","22","-48.8086","-15.9236",NA,NA,NA,NA,NA
"376","2019-11-01 15:16:20-03","UnB","UB","18711","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Chaves, E; Soares-Silva, LH","131","2004","12","05","Southern America","Brasil",NA,NA,"Inflorescência verde em panícula, com pedúnculo sulcado. Estígma violeta, estames roxos e filete branco. Clareira na mata.; Erva 1,5m. Flor verde; Mata de galeria e fitofisionomias associadas.","UB0020709","Monocotyledonae",NA,"(Trin.) Döll","Reis, PA","Goiás",NA,"-47.593056","-14.163333","1155","1155","UB0020709","Alto Paraíso de Goiás",NA,NA,NA,"2012","06","19","-47.593056","-14.163333",NA,NA,NA,NA,NA
"377","2019-11-01 15:16:20-03","UnB","UB","18775","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Chaves, E; Mendes, VC; Castro, CLF","195","2005","01","27","Southern America","Brasil",NA,NA,"Erva escndente. Pedúnculo verde, botões verdes e vináceos. Borda da mata.; Erva 2,5m; Mata de galeria e fitofisionomias associadas.","UB0020693","Monocotyledonae",NA,"(Trin.) Döll","Rua, GH","Goiás",NA,"-47.593056","-14.163333","1155","1155","UB0020693","Alto Paraíso de Goiás",NA,NA,NA,"2005","08",NA,"-47.593056","-14.163333",NA,NA,NA,NA,NA
"378","2019-11-01 15:16:20-03","UnB","UB","76949","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Irwin, HS","11576","1966","01","11","Southern America","Brasil",NA,NA,"Forming extensive stands, the culms ca. 2m tall; Steep banks bordering gallery. Locally frequent. Steep campo slopes, Córrego Covanças, near Chapada da Contagem","UB0026041","Monocotyledonae",NA,"(Trin.) Döll","Stieber, MT","Distrito Federal","Ca. 22km NE of Brasília",NA,NA,"1000","1000","UB0026041",NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2019-11-01 15:16:20-03","UnB","UB","76950","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Irwin, HS","13195","1966","02","27","Southern America","Brasil",NA,NA,"Caespitose, the culms to 3m tall; Forest shade. Gallery forest","UB0026045","Monocotyledonae",NA,"(Trin.) Döll","Stieber, MT","Distrito Federal","Ca. 10km NW of Planaltina",NA,NA,"950","950","UB0026045",NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-11-01 15:16:20-03","UnB","UB","76951","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Irwin, HS","10097","1965","11","09","Southern America","Brasil",NA,NA,"Rhizomatous, the culms erect, to 1,5m tall; Cerrado and gallery margin","UB0026047","Monocotyledonae",NA,"(Trin.) Döll","Stieber, MT","Distrito Federal","3km N of Sobradinho",NA,NA,"1225","1225","UB0026047",NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-11-01 15:16:20-03","UnB","UB","76952","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Ratter, JA","3910","1976","11","04","Southern America","Brasil",NA,NA,"Grass with shoots to 1m tall forming a large clump on the floor of gallery forest","UB0026049","Monocotyledonae",NA,"(Trin.) Döll","Renvoize, SA","Distrito Federal","Fazenda Água Limpa, Fazenda Água Limpa (University of Brasilia field station), near Vargem Bonita, c.18km SSW of Brasília TV tower","-47.916667","-15.95",NA,NA,"UB0026049","Brasília",NA,NA,NA,"1979",NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA
"382","2019-11-01 15:16:20-03","UnB","UB","76953","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Ratter, JA","3971","1976","11",NA,"Southern America","Brasil",NA,NA,"Forming larges shrubs with shosts to 1.5 m tall. Spihelets green with a purple tint at the apex; On the margin of forest","UB0026051","Monocotyledonae",NA,"(Trin.) Döll","Renvoize, SA","Distrito Federal","Fazenda Água Limpa, Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, c. 18 Km. SSW of Brasília TV tower","-47.916667","-15.95",NA,NA,"UB0026051","Brasília",NA,NA,NA,"1979",NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA
"383","2019-11-01 15:16:20-03","UnB","UB","76954","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Irwin, HS","11260","1965","12","13","Southern America","Brasil",NA,NA,"Stems decumbent, node-rooting, to 4m long, ascending below inflorescence; Rocky slopes","UB0026039","Monocotyledonae",NA,"(Trin.) Döll","Stieber, MT","Distrito Federal","Vicinity of Paranoá",NA,NA,"1025","1025","UB0026039",NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-11-01 15:16:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Irwin, HS; et al.","19732","1968","02","10","Southern America","Brasil",NA,NA,"Culms 1,5m; Steep slopes, campo and adjacent gallery forest","UB0029485","Monocotyledonae",NA,"(Trin.) Döll","Silva, C","Minas Gerais","Serra do Itabirito, ca. 50km SE of Belo Horizonte",NA,NA,"1500","1500","UB0029485",NA,NA,NA,NA,"2016","03","22",NA,NA,NA,NA,NA,NA,NA
"385","2019-11-01 15:16:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Belém, RP; Mendes, JM","230","1965","01","22","Southern America","Brasil",NA,NA,"Capim robusto, subindo em plantas até 5m; Zona da mata. Capoeira","UB0020704","Monocotyledonae",NA,"(Trin.) Döll","Stieber, MT","Bahia","Entre Itiruçu e Maracás",NA,NA,NA,NA,"UB0020704",NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-11-01 15:16:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Irwin, HS; et al.","30280","1971","01","13","Southern America","Brasil",NA,NA,"Culms ascending 3m; Woodland border. Secondary forest on steeps slopes, on shallow red lateritic clay","UB0020698","Monocotyledonae",NA,"(Trin.) Döll","Stieber, MT","Minas Gerais","Serra da Piedade, ca. 35km E of Belo Horizonte, road to Goiás",NA,NA,"1600","1600","UB0020698",NA,NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2019-11-01 15:16:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Irwin, HS; et al.","29156","1971","01","26","Southern America","Brasil",NA,NA,"Culms ascending 1m; Outcrops. Wooded valley","UB0020702","Monocotyledonae",NA,"(Trin.) Döll","Stieber, MT","Minas Gerais","Base of Serra da Caraça",NA,NA,"1500","1750","UB0020702",NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-11-01 15:16:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Pirani, JR; et al.","CFCR12709","1989","12","13","Southern America","Brasil",NA,NA,"2m. Não ramificada. Espiguetas verdes, estigmas vináceos; Cerrado. Na orla da mata","UB0020696","Monocotyledonae",NA,"(Trin.) Döll","Longhi-Wagner, HM","Minas Gerais","Estrada para o Rio Ventania","-42.816667","-16.533333","750","750","UB0020696","Grão Mogol",NA,NA,NA,"1992",NA,NA,"-42.816667","-16.533333",NA,NA,NA,NA,NA
"389","2019-11-01 15:16:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Davidse, G; et al.","11936","1976","04","04","Southern America","Brasil",NA,NA,"Culms trailing; Growing in sand at bottom of waterfall","UB0020700","Monocotyledonae",NA,"(Trin.) Döll","Stieber, MT","Bahia","Chapada de Diamantina, along waterfall of teh Rio Ferro Doido, ca. 21km E of Morro do Chapéu",NA,NA,"850","850","UB0020700",NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-11-01 15:16:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Irwin, HS; et al.","25685","1970","01","29","Southern America","Brasil",NA,NA,"Culms ascending 1,5m; Slopes. Cerrado on chapada and steep slopes","UB0020701","Monocotyledonae",NA,"(Trin.) Döll","Stieber, MT","Minas Gerais","Ca. 40km NE of Patrocínio",NA,NA,"1000","1000","UB0020701",NA,NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-11-01 15:16:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Harley, RM; Souza, VC; Sakuragui, CM; Hind, DJN; Ganev, W","50440","1991","12","26","Southern America","Brasil",NA,NA,"Planta ereta rizomatoza, com ramos esparsos. Entre pedras.; Fazenda Extrema, Anápolis.","UB0020694","Monocotyledonae",NA,"(Trin.) Döll","Renvoize, SA","Bahia","Perto do Riacho da Quebrada, ao pé da Serra do Atalho.","-13.233333","-41.833333",NA,NA,"UB0020694","Abaíra",NA,NA,NA,"1997",NA,NA,"-13.233333","-41.833333",NA,NA,NA,NA,NA
"392","2019-11-01 15:16:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Ratter, JA","3910","1976","11","04","Southern America","Brasil",NA,NA,"Grass with shoots to 1m tall forming a large clump on the floor of gallery forest","UB0026043","Monocotyledonae",NA,"(Trin.) Döll","Renvoize, SA","Distrito Federal","Fazenda Água Limpa, Fazenda Água Limpa (University of Brasilia field station), near Vargem Bonita, c.18km SSW of Brasília TV tower","-47.916667","-15.95",NA,NA,"UB0026043","Brasília",NA,NA,NA,"1979",NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA
"393","2019-11-01 15:16:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Irwin, HS; et al.","20348","1968","02","17","Southern America","Brasil",NA,NA,"Culms 1,5m; Western slopes, cerrado with exposed sandstone cliffs and outcrops","UB0029487","Monocotyledonae",NA,"(Trin.) Döll","Silva, C","Minas Gerais","Serra do Cipó, ca. km 105 (ca. 130km N of Belo Horizonte)",NA,NA,"1150","1150","UB0029487",NA,NA,NA,NA,"2016","03","22",NA,NA,NA,NA,NA,NA,NA
"394","2019-11-01 15:16:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Brito, CA; Silva, CFS; Ramiro, IF","59","2019","02","08","Southern America","Brasil",NA,NA,"Córrego Capetinga, Mata de Galeria proxima à sede da fal. Do outro lado da ponte.",NA,"Monocotyledonae",NA,"(Trin.) Döll","Brito, CA","Distrito Federal","Fazenda Água Limpa","-47.93875","-15.946667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.93875","-15.946667",NA,NA,NA,NA,NA
"395","2019-11-01 15:16:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Anderson, W; et al.","35892","1972","02","12","Southern America","Brasil",NA,NA,"Scrambling on wet sandstone outcrops; Sandstone outcrops with shrubby vegetation, adjacent grassy slopes, and valley of small stream; mostly sandy soil but with overlying black humus in many places","UB0029496","Monocotyledonae",NA,"(Trin.) Döll","Silva, C","Minas Gerais","Eastern slopes of Pico Itambé",NA,NA,"1550","1550","UB0029496",NA,NA,NA,NA,"2016","03","22",NA,NA,NA,NA,NA,NA,NA
"396","2019-11-01 15:16:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Pirani, JR; et al.","CFCR12709","1989","12","13","Southern America","Brasil",NA,NA,"2m. Não ramificada. Espiguetas verdes, estigmas vináceos; Cerrado. Na orla da mata","UB0020695","Monocotyledonae",NA,"(Trin.) Döll","Longhi-Wagner, HM","Minas Gerais","Estrada para o Rio Ventania","-42.816667","-16.533333","750","750","UB0020695","Grão Mogol",NA,NA,NA,"1992",NA,NA,"-42.816667","-16.533333",NA,NA,NA,NA,NA
"397","2019-11-01 15:16:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Irwin, HS; et al.","20767","1968","02","24","Southern America","Brasil",NA,NA,"Decumbent, the culms ascending 1,5m; Partial shade, cut-over woods. Disturbed slope forest","UB0029484","Monocotyledonae",NA,"(Trin.) Döll","Silva, C","Minas Gerais","Serra do Espinhaço, at Lapinha, ca. 18km N of Serro on road (MG-2) to Diamantina",NA,NA,"1200","1200","UB0029484",NA,NA,NA,NA,"2016","03","22",NA,NA,NA,NA,NA,NA,NA
"398","2019-11-01 15:16:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Irwin, HS; et al.","23501","1969","02","18","Southern America","Brasil",NA,NA,"Culms 2m; Sandy slopes with sandstone outcrops and adjacent rocky river margin","UB0020689","Monocotyledonae",NA,"(Trin.) Döll","Stieber, MT","Minas Gerais","Rio Itacambiruçu, ca. 15km north of Grão Mogol",NA,NA,"950","950","UB0020689",NA,NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-11-01 15:16:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Harley, RM; et al.","53592","1999","03","21","Southern America","Brasil",NA,NA,"Planta 1m. Apoiante sobre arbustos. Crescendo na sombra de árvores; Cerrado perturbado","UB0020691","Monocotyledonae",NA,"(Trin.) Döll",NA,"Bahia","Nos arredores de Cascavel","-41.357778","-13.284444","1130","1130","UB0020691","Cascavel",NA,NA,NA,NA,NA,NA,"-41.357778","-13.284444",NA,NA,NA,NA,NA
"400","2019-11-01 15:16:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Harley, RM; Souza, VC; Sakuragui, CM; Hind, DJN; Ganev, W","50440","1991","12","26","Southern America","Brasil",NA,NA,"Planta ereta rizomatoza, com ramos esparsos. Entre pedras.; Fazenda Extrema, Anápolis.","UB0020708","Monocotyledonae",NA,"(Trin.) Döll","Renvoize, SA","Bahia","Perto do Riacho da Quebrada, ao pé da Serra do Atalho.","-13.233333","-41.833333",NA,NA,"UB0020708","Abaíra",NA,NA,NA,"1997",NA,NA,"-13.233333","-41.833333",NA,NA,NA,NA,NA
"401","2020-08-20 14:59:45-03","UFSC","FLOR","46056","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Harley, R.M.; et alii","53592","1999","03","21",NA,"Brasil",NA,NA,"planta apoiante sobre arbustos, 1m altura. Crescendo na sombra de árvores.","FLOR0046056",NA,"Poales","(Trin.) Döll",NA,"Bahia","Nos arredores de Cascavel.","-41.357778","-13.294444","1130","1130",NA,"Ibicoara",NA,NA,NA,NA,NA,NA,"41º21'28''W","13º17'40''S",NA,NA,NA,NA,NA
"402","2020-08-20 14:59:45-03","UFSC","FLOR","46318","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Harley, R.M.; Giulietti, A.M.; Oliveira, R.P.; Zanin, A. & Silva, M.M.","53535","1999","03","20",NA,"Brasil",NA,NA,"erva, 3m altura. Crescendo entre arbustos grandes","FLOR0046318",NA,"Poales","(Trin.) Döll","Oliveira, R.P.","Bahia","7 km da cidade, na estrada para Jussiape, transição entre caatinga e cerrado de altitude, com Lychnophora, beira da estrada, área pertubada.","-41.765","-13.614167","1064","1064",NA,"Rio de Contas",NA,NA,NA,NA,NA,NA,"41º45'54''W","13º36'51''S",NA,NA,NA,NA,NA
"403","2020-08-20 14:59:45-03","UFSC","FLOR","45832","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Oliveira, R.P.; Leite, K.R.","7","1998","07","04",NA,"Brasil",NA,NA,"rizomatosa, 2,5m altura. Decumbente. Comum.","FLOR0045832",NA,"Poales","(Trin.) Döll",NA,"Bahia","Mata de encosta do Rio Lençóis.","-41.3899993896484","-12.563099861145",NA,NA,NA,"Lençóis",NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2017-09-11 17:12:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Trin.) Döll",NA,NA,"prope Fazenda do Funil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2017-09-11 17:12:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Trin.) Döll",NA,NA,"prope Fazenda do Funil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2017-09-11 17:12:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Bunbury, CJF","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Trin.) Döll",NA,"Minas Gerais","prope Gongo Soco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2017-09-11 17:12:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Bunbury, CJF","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Trin.) Döll",NA,"Minas Gerais","prope Gongo Soco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2017-09-11 17:12:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Riedel, L","1642",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Trin.) Döll",NA,"São Paulo","prope Taubaté provinciae S. Pauli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2017-09-11 17:12:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Trin.) Döll",NA,"Minas Gerais","in adamantium districtu provinciae Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2017-09-11 17:12:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Trin.) Döll",NA,"Minas Gerais","in adamantium districtu provinciae Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2021-02-08 12:53:42-03","UFRGS","ICN","129668","S","Plantae","Poaceae","Ichnanthus","aff. bambusiflorus","Ichnanthus aff. bambusiflorus","von Linsingen; Ulhmann, A","16","2000","01","29","América do Sul","Brasil",NA,NA,"HUTP 24",NA,"Monocotyledon",NA,"(Trin.) Döll","Longhi-Wagner, HM; Luz, M","PR","Parque Estadual do cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Jaguariaíva",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2021-02-08 12:53:42-03","UFRGS","ICN","129669","S","Plantae","Poaceae","Ichnanthus","aff. bambusiflorus","Ichnanthus aff. bambusiflorus","Von Linsinger","4","1999","10","29","América do Sul","Brasil",NA,NA,"HUTP 44",NA,"Monocotyledon",NA,"(Trin.) Döll","Longhi-Wagner, HM; Luz, M","PR","Parque Estadual do cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Jaguariaíva",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2021-02-08 12:53:42-03","UFRGS","ICN","136746","S","Plantae","Poaceae","Ichnanthus","aff. bambusiflorus","Ichnanthus aff. bambusiflorus","Longhi-Wagner, HM; Zuloaga; Guglieri","9453","2005","03","08","América do Sul","Brasil",NA,NA,"Dupl. SI.; Cerradão. Apoiante no meio do cerradão, como P. sellowii, P. wettsteinii e Panicum cf. chapadense.",NA,"Monocotyledon",NA,"(Trin.) Döll","Silva, C","PR","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Jaguariaíva",NA,"44368","auto","2019","01",NA,NA,NA,NA,NA,NA,NA,NA
"414","2021-02-08 12:53:42-03","UFRGS","ICN","092529","S","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Filgueiras, TS","1962","1989","12","15","América do Sul","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"(Trin.) Döll","Silva, C","DF","Mata ciliar próxima a Sobradinho",NA,NA,NA,NA,NA,"Sobradinho",NA,NA,NA,"2019","01",NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-02-08 12:53:42-03","UFRGS","ICN","134932","S","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Harley, RM","27554","1988","12","17","América do Sul","Brasil",NA,NA,"Doação SPF",NA,"Monocotyledon",NA,"(Trin.) Döll",NA,"BA","Pico das Almas",NA,NA,NA,NA,NA,"Água Quente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2021-02-08 12:53:42-03","UFRGS","ICN","160882","S","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Longhi-Wagner, HM; et al.","10474","2007","12","04","América do Sul","Brasil",NA,NA,"Hábito trepador, ca. 3m de altura.",NA,"Monocotyledon",NA,"(Trin.) Döll",NA,"MG","Serra do Ouro Branco beira de mata ciliar 20°28'16 3 S 43°43'42 8 W","-43.728333","-20.471111","1211","1211",NA,"Ouro Branco",NA,NA,NA,NA,NA,NA,"-43.728333","-20.471111",NA,NA,NA,NA,NA
"417","2021-02-08 12:53:42-03","UFRGS","ICN","160883","S","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Longhi-Wagner, HM; et al.","10496","2007","12","05","América do Sul","Brasil",NA,NA,"Na beira do penhasco.",NA,"Monocotyledon",NA,"(Trin.) Döll",NA,"MG","Serra do Ouro Branco na beira do afloramento 20°30'33 S 43°37'18 1 W","-43.621667","-20.509167","1261","1261",NA,"Ouro Branco",NA,NA,NA,NA,NA,NA,"-43.621667","-20.509167",NA,NA,NA,NA,NA
"418","2021-02-08 12:53:42-03","UFRGS","ICN","169963","S","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Nascimento, FHF","545",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Doação Herbário HUEFS 150099; planta escandente; floresta alto-montana",NA,"Monocotyledon",NA,"(Trin.) Döll","Ferreira, FM","BA","Serra das Almas Sítio Gaia da Mata","-41.903889","-13.538333","1350","1350",NA,"Rio de Contas",NA,NA,NA,NA,NA,NA,"-41.903889","-13.538333",NA,NA,NA,NA,NA
"419","2021-02-08 12:53:42-03","UFRGS","ICN","182781","S","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Pirani, JR; et al.","s.n.","1989","12","13","América do Sul","Brasil",NA,NA,"CFCR 12709; 2m alt., não ramificada, espiguetas verdes, estigmas vináceos.; Na orla da mata Montana.",NA,"Monocotyledon",NA,"(Trin.) Döll","Silva, C","MG","Cerrado na estrada para o Rio Ventania. 16°32'S - 42°49'W","-42.816667","-16.533333","750","750",NA,"Grão Mogol",NA,NA,NA,"2019","01",NA,"-42.816667","-16.533333",NA,NA,NA,NA,NA
