"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"46","2020-11-04 11:14:56-03","ESALQ","ESA","36780","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Kuntz, J.","Jarenkow, J.A.","2965.0","1995","12","27","Brasil","Rio Grande do Sul","Erexim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"ESA036780","ESA036780","2011",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"46790","auto",NA,NA,NA,NA,NA
"47","2020-11-04 11:14:56-03","ESALQ","ESA","110595","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata",NA,"Verdi, M.","Verdi, M.","1364.0","2009","01","21","Brasil","Santa Catarina","Anita Garibaldi",NA,"-51.1300010681152","-27.6891994476318",NA,NA,NA,NA,NA,"ESA110595","ESA110595","2009","01","21",NA,NA,NA,"Magnoliophyta",NA,"23768","auto",NA,NA,NA,NA,NA
"48","2021-01-14 15:32:11-03","MN","R","9016","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.",NA,"Glaziou, A.F.M.","21189","1894","10","16","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000009016","R000009016_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2015-07-02 14:03:19-03","JBP","HPL","12944","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","M. Sobral","H. Lorenzi","6084","2006","02","23","Brasil","RS","Vacaria","Coletado às margens da rodovia BR-116. Material anterior e erroneamente tombado como HPL-6721.","-50.9339","-28.5122",NA,NA,NA,NA,NA,NA,NA,"2012","02","27",NA,NA,NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA
"50","2015-07-02 14:03:19-03","JBP","HPL","5558","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","V.C. Souza","E.R. Salviani & H. Lorenzi","326","1999","01","21","Brasil","RS","Vacaria","Coletado a cerca de 12km sentido sul.","-50.9339","-28.5122",NA,NA,NA,NA,NA,NA,NA,"2012","06","11",NA,NA,NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA
"51","2015-07-02 14:03:19-03","JBP","HPL","5557","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","V.C. Souza","G.F. Arbocz","1074","1995","12","02","Brasil","RS","Palmeira das Missões","Coletado nas margens da Rodovia BR 386.","-53.3136","-27.8994",NA,NA,NA,NA,NA,NA,NA,"2012","06","11",NA,NA,NA,NA,NA,"33527","auto",NA,NA,NA,NA,NA
"52","2019-02-15 11:46:23-02","IPA","IPA","63539","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Sobral, M.","Záchia, M.R.; Bastos-Záchia, N.R.; Moraes, D.; Mauhs, J.; Osório, A.; Bastos-Záchia, N.R.; Moraes, D.; Mauhs, J.; Osório, A.","2718","1997","12","18","Brasil","Rio Grande do Sul","Vacaria","encanados. Borda das capoeiras e de Floresta de encosta do morro à margem do Rio Pelotas.","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Arvoreta florida .","IPA0063539",NA,"2006",NA,NA,"Southern America",NA,NA,"Plantae",NA,"63451","auto",NA,NA,NA,NA,NA
"53","2019-08-27 13:31:30-03","IAP","PACA-AGP","51923","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","Rambo, B.",NA,"1952","01","15","Brasil","RS","Bom Jesus","Passo da Guarda","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"SEM MATERIAL. Habitat: ad arucarietum Fenofase: flor","PACA051923",NA,"1954","08","30",NA,NA,NA,"Magnoliophyta","Myrtales","55856","auto","Magnoliatae",NA,NA,NA,NA
"54","2019-08-27 13:31:30-03","IAP","PACA-AGP","104098","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Sobral, M.",NA,NA,NA,NA,NA,"Brasil","RS","Caxias do Sul","Ana Rech - Barragem do Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Xiloteca nº 319&nf;Altura: 12 m&nf;Circunferência: 45 m&nf;Fuste: 5 m 40 cm","PACA104098",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","49662","auto","Magnoliatae",NA,NA,NA,NA
"55","2019-08-27 13:31:30-03","IAP","PACA-AGP","48029","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","B. Rambo","Sehnem, A.","3559","1948","12","23","Brasil","RS","Cerro Largo","ad rivum","-54.7380981445312","-28.1485996246338",NA,NA,NA,NA,"Hábito: árvore","PACA048029",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","13082","auto","Magnoliatae",NA,NA,NA,NA
"56","2019-08-27 13:31:30-03","IAP","PACA-AGP","94937","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","J. Mauhs","N. R. Bastos et al.",NA,"1997","09","13","Brasil","RS","Esmeralda","Pinhal da Serra","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Habitat: vegatação secundária","PACA094937",NA,"1997",NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","38649","auto","Magnoliatae",NA,NA,NA,NA
"57","2019-08-27 13:31:30-03","IAP","PACA-AGP","57775.1","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","Pivetta","796","1953","12","21","Brasil","RS","Ijuí","Dr. Pestana, via Conceição","-53.9146995544434","-28.3878002166748",NA,NA,NA,NA,"flor branca. Habitat: in silvula campestri Hábito: arbusto","PACA057775-1",NA,"1957","05","13",NA,NA,NA,"Magnoliophyta","Myrtales","36807","auto","Magnoliatae",NA,NA,NA,NA
"58","2019-08-27 13:31:30-03","IAP","PACA-AGP","104253","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"Jagmin, N.",NA,"1992","05","14","Brasil","RS","Ana Rech",NA,NA,NA,NA,NA,NA,NA,"Xiloteca nº 403&nf;Altura: 5m; Circunferência: 20cm; Fuste: 4m.","PACA104253",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA
"59","2019-08-27 13:31:30-03","IAP","PACA-AGP","53353","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","Rambo, B.",NA,"1952","11","24","Brasil","RS","São Luiz","Caaró",NA,NA,NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: flor nondum evoluto","PACA053353",NA,"1954","08","30",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA
"60","2019-08-27 13:31:30-03","IAP","PACA-AGP","109769","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","L.H. Soares e Silva","O.C. Pavão et al.",NA,"1999","11","24","Brasil","PR","Curiúva","Entrada da Fazenda São José.","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"árvore 6 m; flores brancas&nf;FUEL 27.465","PACA109769",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","23566","auto","Magnoliatae",NA,NA,NA,NA
"61","2019-08-27 13:31:30-03","IAP","PACA-AGP","82129","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","A. Sehenm","Sehnem, A.","15754","1978","01","10","Brasil","RS","Arroio do Tigre","Snr. A. Eichner.","-53.0932998657227","-29.332799911499",NA,NA,"500","500","Habitat: in pascuis Hábito: árvore","PACA082129",NA,"1978",NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","23386","auto","Magnoliatae",NA,NA,NA,NA
"62","2019-08-27 13:31:30-03","IAP","PACA-AGP","84937","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","J. Mauhs","N. R. BAstos",NA,"1997","09","13","Brasil","RS","Esmeralda","Pinhal da Serra","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Habitat: na vegatacao secundaria","PACA084937",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","38649","auto","Magnoliatae",NA,NA,NA,NA
"63","2019-08-27 13:31:30-03","IAP","PACA-AGP","59753","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","Camargo, O. R.","701","1956","05","28","Brasil","RS","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: in dumetosis (na beira de mata de restinga) Fenofase: estéril","PACA059753",NA,"1957","05","06",NA,NA,NA,"Magnoliophyta","Myrtales","19545","auto","Magnoliatae",NA,NA,NA,NA
"64","2019-08-27 13:31:30-03","IAP","PACA-AGP","60262","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","Camargo, O. R.","1095","1957","01","14","Brasil","RS","Farroupilha","Estação Exp. de Fruticultura","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Espécie confirmada por J. Mattos em 03.1963. Habitat: ad araucarietum Fenofase: flor","PACA060262",NA,"1957","05","19",NA,NA,NA,"Magnoliophyta","Myrtales","19545","auto","Magnoliatae",NA,NA,NA,NA
"65","2019-08-27 13:31:30-03","IAP","PACA-AGP","59939","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","Camargo, O. R.","1283","1957","04","12","Brasil","RS","Farroupilha","Estação Exp. de Fruticultura","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: in dumetosis (matinha ciliar) Fenofase: fruto","PACA059939",NA,"1957","05","05",NA,NA,NA,"Magnoliophyta","Myrtales","19545","auto","Magnoliatae",NA,NA,NA,NA
"66","2019-08-27 13:31:30-03","IAP","PACA-AGP","59457","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","Camargo, O. R.","949","1956","11","15","Brasil","RS","Farroupilha","Estação Exp. de Fruticultura","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"abundante. Habitat: in dumetosis (em pequeno bosque) Fenofase: flor","PACA059457",NA,"1957","05","04",NA,NA,NA,"Magnoliophyta","Myrtales","19545","auto","Magnoliatae",NA,NA,NA,NA
"67","2019-08-27 13:31:30-03","IAP","PACA-AGP","45701","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","Rambo, B.",NA,"1950","02","07","Brasil","RS","Farroupilha","Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: ad araucarietum Fenofase: flor","PACA045701",NA,"1954","08","30",NA,NA,NA,"Magnoliophyta","Myrtales","19545","auto","Magnoliatae",NA,NA,NA,NA
"68","2019-08-27 13:31:30-03","IAP","PACA-AGP","40203.1","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","Rambo, B.",NA,"1949","01","27","Brasil","RS","Farroupilha","Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: in silvula ad araucarietum Fenofase: fruto novissimo","PACA040203-1",NA,"1954","08","30",NA,NA,NA,"Magnoliophyta","Myrtales","19545","auto","Magnoliatae",NA,NA,NA,NA
"69","2019-08-27 13:31:30-03","IAP","PACA-AGP","97083","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Stephen F. Smith","R. Wasum et al.",NA,"1995","12","27","Brasil","RS","Ipiranga do Sul","BR-153","-52.426399230957","-27.9367008209229",NA,NA,NA,NA,"HASU 6578 Habitat: Beira de mata","PACA097083",NA,"1996","04",NA,NA,NA,NA,"Magnoliophyta","Myrtales","9635","auto","Magnoliatae",NA,NA,NA,NA
"70","2019-08-27 13:31:30-03","IAP","PACA-AGP","28225","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","Rambo, B.",NA,"1945","03",NA,"Brasil","RS","Nonoai","ad flumen Uruguay","-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,"Habitat: ad silvam campestrem Fenofase: fruto maturo","PACA028225",NA,"1954","08","30",NA,NA,NA,"Magnoliophyta","Myrtales","35080","auto","Magnoliatae",NA,NA,NA,NA
"71","2019-08-27 13:31:30-03","IAP","PACA-AGP","28544","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","Rambo, B.",NA,"1945","03",NA,"Brasil","RS","Nonoai","ad flumen Uruguay","-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,"Habitat: ad silvam campestrem Fenofase: estéril","PACA028544",NA,"1954","08","30",NA,NA,NA,"Magnoliophyta","Myrtales","35080","auto","Magnoliatae",NA,NA,NA,NA
"72","2019-08-27 13:31:30-03","IAP","PACA-AGP","60731","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","P. Freddiane",NA,"1957","04",NA,"Brasil","RS","Passo Fundo",NA,"-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"Habitat: ad silvam campestrem Fenofase: estéril","PACA060731",NA,"1957","05","20",NA,NA,NA,"Magnoliophyta","Myrtales","25060","auto","Magnoliatae",NA,NA,NA,NA
"73","2019-08-27 13:31:30-03","IAP","PACA-AGP","11687","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","Rambo, B.",NA,"1943",NA,NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: flor","PACA011687",NA,"1954","08","30",NA,NA,NA,"Magnoliophyta","Myrtales","29946","auto","Magnoliatae",NA,NA,NA,NA
"74","2019-08-27 13:31:30-03","IAP","PACA-AGP","50044","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","Rambo, B.",NA,"1951","02","13","Brasil","RS","Soledade",NA,"-52.5102996826172","-28.8183002471924",NA,NA,NA,NA,"SEM MATERIAL. Habitat: in campestribus dumetosis Fenofase: fruto semievoluto","PACA050044",NA,"1954","08","30",NA,NA,NA,"Magnoliophyta","Myrtales","42411","auto","Magnoliatae",NA,NA,NA,NA
"75","2019-08-27 13:31:30-03","IAP","PACA-AGP","10100","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","Rambo, B.",NA,"1942","01","30","Brasil","RS","Tupanciretã","Ijuisinho, Usina","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: fruto novo","PACA010100",NA,"1954","08","30",NA,NA,NA,"Magnoliophyta","Myrtales","59498","auto","Magnoliatae",NA,NA,NA,NA
"76","2019-08-27 13:31:30-03","IAP","PACA-AGP","9181","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","D. Legrand","Rambo, B.",NA,"1942","01","26","Brasil","RS","Tupanciretã","Jari, Arr. Cachoeira","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"Habitat: ad silvam campestrem Fenofase: flor","PACA009181",NA,"1954","08","30",NA,NA,NA,"Magnoliophyta","Myrtales","59498","auto","Magnoliatae",NA,NA,NA,NA
"77","2019-08-27 13:31:30-03","IAP","PACA-AGP","9512","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","Rambo, B.",NA,"1942","01","27","Brasil","RS","Tupanciretã","Jari, B. Vista da Serra","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"Habitat: ad silvam campestrem Fenofase: flor","PACA009512",NA,"1954","08","30",NA,NA,NA,"Magnoliophyta","Myrtales","59498","auto","Magnoliatae",NA,NA,NA,NA
"78","2019-08-27 13:31:30-03","IAP","PACA-AGP","32361.1","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","Rambo, B.",NA,"1946","02","27","Brasil","RS","Vacaria",NA,"-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Habitat: in campestribus dumetosis Fenofase: fruto submaturo","PACA032361-1",NA,"1954","08","30",NA,NA,NA,"Magnoliophyta","Myrtales","63451","auto","Magnoliatae",NA,NA,NA,NA
"79","2019-08-27 13:31:30-03","IAP","PACA-AGP","94116","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","J. Mauhs","Mauhs, J.",NA,"1999","01","28","Brasil","RS","Vacaria","Refugiado","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Habitat: borda de capão no campo sujo","PACA094116",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","63451","auto","Magnoliatae",NA,NA,NA,NA
"80","2019-08-27 13:31:30-03","IAP","PACA-AGP","55494","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Legrand","Reitz, R.","4685","1952","01","24","Brasil","SC","Chapecó","Capetinga","-52.6183013916016","-27.096399307251",NA,NA,"1000","1000","HBR 4815. Habitat: in silvula campestri Fenofase: flor","PACA055494",NA,"1953",NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","22671","auto","Magnoliatae",NA,NA,NA,NA
"81","2019-08-27 13:31:30-03","IAP","PACA-AGP","11177","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","E. Friderichs",NA,"1943","01",NA,"Brasil","RS","Marcelino Ramos","ad. flumen Uruguay","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"Habitat: in dumetosis Fenofase: flor nondum aperto","PACA011177",NA,"1954","08","30",NA,NA,NA,"Magnoliophyta","Myrtales","18635","auto","Magnoliatae",NA,NA,NA,NA
"82","2019-08-27 13:31:30-03","IAP","PACA-AGP","60743","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","P. Freddiane",NA,"1957","04",NA,"Brasil","RS","Passo Fundo",NA,"-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"Habitat: ad silvam campestrem Fenofase: estéril","PACA060743",NA,"1957","05","20",NA,NA,NA,"Magnoliophyta","Myrtales","25060","auto","Magnoliatae",NA,NA,NA,NA
"83","2019-08-27 13:31:30-03","IAP","PACA-AGP","60453","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","Camargo, O. R.","482","1956","04","10","Brasil","RS","Santa Maria","Estação Exp. de Fruticultura","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Habitat: in silvula campestri (beira de mata) Fenofase: flor","PACA060453",NA,"1957","04","29",NA,NA,NA,"Magnoliophyta","Myrtales","37819","auto","Magnoliatae",NA,NA,NA,NA
"84","2019-08-27 13:31:30-03","IAP","PACA-AGP","57393","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","Camargo, O. R.","60a","1955","12","23","Brasil","RS","Santa Maria","Estação Exp. de Silvicultura","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Habitat: in silvula Fenofase: flor nondum aperto","PACA057393",NA,"1957","05","15",NA,NA,NA,"Magnoliophyta","Myrtales","37819","auto","Magnoliatae",NA,NA,NA,NA
"85","2019-08-27 13:31:30-03","IAP","PACA-AGP","11692","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","Rambo, B.",NA,"1943","09",NA,"Brasil","RS","Sapucaia do Sul",NA,"-51.1483001708984","-29.8246994018555",NA,NA,NA,NA,"Habitat: ad silvulam campestrem Fenofase: flor","PACA011692",NA,"1954","08","30",NA,NA,NA,"Magnoliophyta","Myrtales","7291","auto","Magnoliatae",NA,NA,NA,NA
"86","2019-08-27 13:31:30-03","IAP","PACA-AGP","10051","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","Rambo, B.",NA,"1942","01","30","Brasil","RS","Tupanciretã","Ijuisinho, Usina","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"Habitat: ad silvam campestrem Fenofase: estéril","PACA010051",NA,"1954","08","30",NA,NA,NA,"Magnoliophyta","Myrtales","59498","auto","Magnoliatae",NA,NA,NA,NA
"87","2019-08-27 13:31:30-03","IAP","PACA-AGP","9282","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","D. Legrand","Rambo, B.",NA,"1942","01","26","Brasil","RS","Tupanciretã","Jari, Arr. Cachoeira","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"Habitat: ad silvam campestrem Fenofase: flor","PACA009282",NA,"1954","08","30",NA,NA,NA,"Magnoliophyta","Myrtales","59498","auto","Magnoliatae",NA,NA,NA,NA
"88","2019-08-27 13:31:30-03","IAP","PACA-AGP","35112","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","Rambo, B.",NA,"1947","01","14","Brasil","RS","Vacaria","Faz. da Ronda","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Habitat: in dumetosis campestribus Fenofase: flor","PACA035112",NA,"1954","08","30",NA,NA,NA,"Magnoliophyta","Myrtales","63451","auto","Magnoliatae",NA,NA,NA,NA
"89","2019-08-27 13:31:30-03","IAP","PACA-AGP","51653","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","Rambo, B.",NA,"1951","12","27","Brasil","RS","Vacaria","Passo do Socorro","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Habitat: ad araucarietum Fenofase: flor semievoluto","PACA051653",NA,"1954","08","30",NA,NA,NA,"Magnoliophyta","Myrtales","63451","auto","Magnoliatae",NA,NA,NA,NA
"90","2019-08-27 13:31:30-03","IAP","PACA-AGP","49550","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Emrich-Rambo","Rambo, B.",NA,"1951","01","10","Brasil","SC","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"Habitat: ad araucarietum Fenofase: flor","PACA049550",NA,"1954","08","30",NA,NA,NA,"Magnoliophyta","Myrtales","70701","auto","Magnoliatae",NA,NA,NA,NA
"91","2019-08-27 13:31:33-03","IAP","PACA-AGP","110355","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Janine da Silva Demenighi","Janine da Silva Demenighi",NA,"2009","08","11","Brasil","RS","Triunfo",NA,"-51.436111","-29.8675","51°26'10''W","29°52'03''S",NA,NA,"Habitat: mata ciliar","PACA110355",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA
"92","2019-08-27 13:31:33-03","IAP","PACA-AGP","118697","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Verdi, M.","Verdi, M.","1830","2009","03","18","Brasil","SC","Zortéa","passo raso","-51.613889","-27.494167","51º36'50W","27º29'39s","661","661","furb 11397 &nf;fruto roxo Habitat: ecótono florestal decidual/floresta ombrófila mista","PACA118697",NA,"2009","03","18",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA
"93","2019-08-27 13:31:33-03","IAP","PACA-AGP","118698","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Gasper, A.L.","Stival-Santos, A.","251","2008","12","12","Brasil","SC","Anita Garibaldi","pinheirinho","-51.028611","-27.7175","51º01'43w","27º43'3s","820","820","furb 4279 Habitat: floresta ombrófila mista; comum no fragmento","PACA118698",NA,"2009","05","05",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA
