"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","sex"
"214","2021-02-11 17:19:17-03","UFPR","UPCB","52176","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Goldenberg, R.",NA,"Brasil",NA,NA,"Herbácea 15-20cm, flores com lábio inferior azul claro e com guias de néctar brancos e azuis-escuros, fauce branca. Vegetação campestre..",NA,NA,NA,"Benth.","Santos, E.P.","705","2005","10","16","Paraná","Balsa Nova","Serra de São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,"27346","auto","2005","11","11",NA,NA,NA,NA,NA,NA
"215","2021-02-11 17:19:17-03","UFPR","UPCB","48056","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Goldenberg, R.",NA,"Brasil",NA,NA,"Herbácea, 40cm, flores com corola azulada e fauce clara. Campo..",NA,NA,NA,"Benth.","Goldenberg, R.","531","2001","11","06","Paraná","Campo Largo","Serra de São Luiz do Purunã","-49.5283012390137","-25.4585990905762",NA,NA,NA,"53742","auto","2001","01","01",NA,NA,NA,NA,NA,NA
"216","2021-02-11 17:19:17-03","UFPR","UPCB","25261","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Buras, J.S.",NA,"Brasil",NA,NA,"Herbácea, flor azul..",NA,NA,NA,"Benth.","Guimarães, O.A.","11","1982","12","11","Paraná","Colombo","Terreno Boa Esperança, Rio Verde","-49.2242012023926","-25.2917003631592",NA,NA,NA,"13536","auto","1995","10",NA,NA,NA,NA,NA,NA,NA
"217","2009-08-23 08:49:00-03","MO","MOBOT","2457778","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Lyman B. Smith|Roberto M. Klein","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Smith 13726","1964","12","6","Santa Catarina",NA,"Campo Erê. 6 km W of Campo Ere","-53.1","-26.36666",NA,"900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2008-05-27 22:02:00-03","MO","MOBOT","2912855","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"J.M. Silva","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","G. Hatschbach","Silva 3470","2001","10","5","Paraná",NA,"Serra São Luis do Purunã ( Mun. Balsa Nova) Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2008-05-27 22:02:00-03","MO","MOBOT","2912867","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"J. Cordeiro","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","G. Harschbach","Cordeiro 1616","1999","11","13","Paraná",NA,"Rio Passa Dois (mun.Lapa) Parana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2008-05-27 22:02:00-03","MO","MOBOT","2912870","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Gert G. Hatschbach","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Hatschbach 22844","1969","11","5","Paraná",NA,"rio Pequene (mun. S. José dos Pinhaes) Paraná.",NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2008-05-27 22:02:00-03","MO","MOBOT","2912892","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"R. Kummrow","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Kummrow 1405","1980","12","18","Paraná",NA,"Cidade Industral (mun. Curitiba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2008-05-27 22:02:00-03","MO","MOBOT","2919083","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Per Dusén","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","P. Dusén","Dusén 15633","1914","10","15","Paraná",NA,"Curityba opp., in campo.",NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2008-05-27 22:02:00-03","MO","MOBOT","2919125","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Per Dusén","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Dusén 6794","1908","10","9","Paraná",NA,"Curityba, ad marginem viae ferreae.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2015-10-22 10:02:55-02","UNIOESTE","UNOP","1603","S","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Fendrich, T.G.; Lima, D.F.; Bolson, M.; Lima, D.F.; Bolson, M.",NA,"Brasil",NA,NA,"DESINFETADA COM QUEROSENE E NAFTALINA. Beira da estrada. Herbácea 0,3m. Flor azul.",NA,NA,NA,"Benth.","Santos, E.P.","152","2010","09","03","Paraná","Piraquara","Várzea do Rio Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,"12577","auto","2010","10",NA,NA,NA,NA,NA,NA,NA
"225","2015-10-22 10:02:55-02","UNIOESTE","UNOP","1569","S","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Cervi, A.C.; Tardivo, R.C.; Tardivo, R.C.",NA,"Brasil",NA,NA,"Erva sublenhosa ereta, flores azuis.",NA,NA,NA,"Benth.","Santos, E.P.","8115","2000","12","21","Paraná","Ponta Grossa","Fazenda cabrijumoss","-50.1618995666504","-25.0949993133545",NA,NA,NA,"46557","auto","2002","04","05",NA,NA,NA,NA,NA,NA
"226","2020-08-31 08:59:13-03","INPA","INPA","227958","S","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Lima, IP de","Southern America","Brasil",NA,NA,NA,"INPA0227958","Dicotyledon Asterids","Lamiales","Benth.","Santos, ÉP dos","6","1992","11","23","Paraná","Ponta Grossa","Canyon Guartela.","-50.1618995666504","-25.0949993133545",NA,NA,NA,"46557","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-01-09 21:48:32-03","UNICENTRO","HUCO","1195","S","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Rauth, V.M.; Miranda, A.C.L.; Barbosa, E.; Miranda, A.C.L.; Barbosa, E.",NA,"Brasil",NA,NA,"Erva ereta, flor lilás; Campo limpo e seco; HABITAT: Campo limpo e seco; DESC: Erva ereta, flor lilás","HUCO001195",NA,NA,"Benth.","Rauth, V.M.","7","2007","11","28","Paraná","Curitiba","Jardim Botânico Municipal","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-09-12 05:00:02-03","US","US","2706629","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"G. Hatschbach","South America","Brazil",NA,NA,NA,"US02804441",NA,"Lamiales","Benth.",NA,"25602","1970","11","23","Paraná",NA,"Rio Atuba (mun. Curitiba).",NA,NA,"US02804441_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"229","2020-09-12 05:00:02-03","US","US","2706830","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"G. Hatschbach, L. Smith & Klein, --","South America","Brazil",NA,NA,NA,"US02804440",NA,"Lamiales","Benth.",NA,"28189","1971","12","4","Paraná",NA,"Rio Chopim (mun. Palmas).",NA,NA,"US02804440_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"230","2020-09-12 05:00:02-03","US","US","2338249","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"L. Smith & R. M. Klein","South America","Brazil",NA,NA,NA,"US02804449",NA,"Lamiales","Benth.",NA,"11374","1957","2","18","Santa Catarina",NA,"Mun. Joaçaba: Campo, campos of Palmas, 55 km west of Caçador.",NA,NA,"US02804449_01","1000","1200",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"231","2020-09-12 05:00:02-03","US","US","2483832","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"H. Moreira F.","South America","Brazil",NA,NA,NA,"US02804446",NA,"Lamiales","Benth.",NA,"368",NA,NA,NA,"Paraná",NA,"Parque Verde. Km. 22 da Br-2. Estado do Paraná.",NA,NA,"US02804446_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"232","2020-09-12 05:00:02-03","US","US","2483830","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"H. Moreira F. & I. Moreira","South America","Brazil",NA,NA,NA,"US02804445",NA,"Lamiales","Benth.",NA,"318",NA,NA,NA,"Paraná",NA,"Parque Municipal, estrada BR-2- Estado do Paraná.",NA,NA,"US02804445_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"233","2020-09-12 05:00:02-03","US","US","2483831","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"H. Moreira F.","South America","Brazil",NA,NA,NA,"US02804447",NA,"Lamiales","Benth.",NA,"369",NA,NA,NA,"Paraná",NA,"Parque Verde- Estado do Paraná.",NA,NA,"US02804447_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"234","2020-09-12 05:00:02-03","US","US","2641316","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"J. C. Lindeman & J. H. Haas","South America","Brazil",NA,NA,NA,"US02804442",NA,"Lamiales","Benth.",NA,"2510","1966","9","24","Paraná",NA,"Brasiliae Australis. N. outskirts of Curitiba, towards Cruz Pelarzinho. Capoeira.",NA,NA,"US02804442_01","900",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"235","2020-09-12 05:00:02-03","US","US","2440524","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"E. A. Moreira","South America - Neotropics","Brazil",NA,NA,NA,"US02804448",NA,"Lamiales","Benth.",NA,"57","1960","11","16","São Paulo",NA,"Estrada Curitiba- S. Paulo. Br2 Km. 14.",NA,NA,"US02804448_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"236","2020-09-12 05:00:02-03","US","US","2338210","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"L. Smith & R. Reitz","South America","Brazil",NA,NA,NA,"US02804451",NA,"Lamiales","Benth.",NA,"9164","1956","12","24","Santa Catarina",NA,"Mun. Joaçaba: Campo, bog, campos of Palmas, 52 km west of Caçador.",NA,NA,"US02804451_01","1000","1300",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"237","2020-09-12 05:00:02-03","US","US","2573925","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"L. Smith & R. M. Klein","South America","Brazil",NA,NA,NA,"US02804444",NA,"Lamiales","Benth.",NA,"13454","1964","12","3","Paraná",NA,"Mun. Agua Doce: Campo, bog, and ruderal by small river, Campos de Palmas, 28.5 km southeast of Horizonte (Paraná).","-51.42","-26.75","US02804444_01","1000","1200",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"238","2020-09-12 05:00:02-03","US","US","2338235","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"L. Smith & R. M. Klein","South America","Brazil",NA,NA,NA,"US02804450",NA,"Lamiales","Benth.",NA,"10641","1957","2","2","Santa Catarina",NA,"Mun. Mafra: Campo, east of Mafra.",NA,NA,"US02804450_01","800",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"239","2020-09-12 05:00:02-03","US","US","1340092","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"P. K. Dusén","South America","Brazil",NA,NA,NA,"US02804452",NA,"Lamiales","Benth.",NA,"15633","1914","10","15","Paraná",NA,"Brasilienses. Curityba, in campo.",NA,NA,"US02804452_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"240","2020-09-12 05:00:02-03","US","US","3020830","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"P. Oliveira","South America","Brazil",NA,NA,NA,"US02804439",NA,"Lamiales","Benth.",NA,"771","1983","11","22","Paraná",NA,"Piraquara, arredores, Paraná.",NA,NA,"US02804439_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"241","2020-09-12 05:00:02-03","US","US","2573958","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"L. Smith & R. M. Klein","South America","Brazil",NA,NA,NA,"US02804443",NA,"Lamiales","Benth.",NA,"13726","1964","12","6","Santa Catarina",NA,"Mun. Campo Erê: bog, 6 km west of Campo Erê.","-53.1","-26.37","US02804443_01","900","1000",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"242","2019-12-09 17:30:04-03","UFPR","EFC","8379","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Kuniyoshi, Y.S.; Roderjan, C.V.; Galvão, F.",NA,"Brasil",NA,NA,"Erva comum em várzea a 900m s.n.m., flores brancas.","EFC008379",NA,NA,"Benth.","Souza, I.","6247","1999","03","18","Paraná","Curitiba","Campus III UFPR - Jardim Botânico","-49.2368","-25.4481",NA,"900","900",NA,NA,"2019","05","24",NA,"-49.2368","-25.4481",NA,NA,NA
"243","2019-12-09 17:30:04-03","UFPR","EFC","15987","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Souza, I.",NA,"Brasil",NA,NA,"Erva 15cm, flores alva - azuis. Estepe","EFC015987",NA,NA,"Benth.","Souza, I.",NA,"2017","10","20","Paraná","Curitiba","Campo natural do Cifloma","-49.236","-25.4471",NA,"911","911",NA,NA,"2017","10","20",NA,"-49.236","-25.4471",NA,NA,NA
"244","2019-12-09 17:30:04-03","UFPR","EFC","3500","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Ziller, S.R.; Portes, M.C.",NA,"Brasil",NA,NA,"Subarbusto em campo seco, 900m s.n.m. Flores azuladas, violáceas.","EFC003500",NA,NA,"Benth.","Perico, C.; Santos, E.P.","391","1992","11","13","Paraná","Piraquara","Rio Iraí","-49.0633010864258","-25.4416999816895",NA,NA,NA,"12577","auto","2015","07","01",NA,NA,NA,NA,NA,NA
"245","2019-12-09 17:30:04-03","UFPR","EFC","3231","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Bufren, A.M.; Ziller, S.R.",NA,"Brasil",NA,NA,"Herbácea pouco frequente em campo seco, 900m s.n.m. __COMMOM_NAME__: Salvia","EFC003231",NA,NA,"Benth.","Perico, C.; Santos, E.P.","13","1992","12","04","Paraná","Piraquara","Rio Iraí","-49.0633010864258","-25.4416999816895",NA,NA,NA,"12577","auto","2015","07","01",NA,NA,NA,NA,NA,NA
"246","2019-12-09 17:30:04-03","UFPR","EFC","10424","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Kozera, C.; Morais, J.W.",NA,"Brasil",NA,NA,"Herbácea com flores azuis, em área de transição campo seco/várzea.","EFC010424",NA,NA,"Benth.","Hatschbach, G.","3090","2006","03","09","Paraná","Balsa Nova","Ponte dos Arcos","-49.8071","-25.5527",NA,"830","830",NA,NA,"2006","01","01",NA,"-49.8071","-25.5527",NA,NA,NA
"247","2019-12-09 17:30:04-03","UFPR","EFC","8409","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Kuniyoshi, Y.S.; Roderjan, C.V.; Galvão, F.",NA,"Brasil",NA,NA,"Erva ruderal comum em campo a 910 m s.n.m. Flores anil.","EFC008409",NA,NA,"Benth.","Santos, E.P.; Perico, C.","6278","1999","03","18","Paraná","Curitiba","Campus III UFPR - Jardim Botânico","-49.2383","-25.4481",NA,"910","910",NA,NA,"2015","07","01",NA,"-49.2383","-25.4481",NA,NA,NA
"248","2019-12-09 17:30:04-03","UFPR","EFC","3132","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Ziller, S.R.; Bufren, A.M.",NA,"Brasil",NA,NA,"Herbácea comum em campo seco, 900m s.n.m.","EFC003132",NA,NA,"Benth.","Santos, E.P.; Perico, C.","368","1992","12","22","Paraná","Piraquara","Rio Iraí","-49.0633010864258","-25.4416999816895",NA,NA,NA,"12577","auto","2015","07","01",NA,NA,NA,NA,NA,NA
"249","2019-12-09 17:30:10-03","UFPR","EFC","17825","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"DALL AGNOL, R. T.",NA,"Brasil",NA,NA,"Erva decumbente, 30 cm; corola azulada com estrias alvacentas. Campo natural (seco) degradado do Jardim Botânico.","EFC017825",NA,NA,"Benth.","DALL AGNOL, R. T.","751","2018","11","23","Paraná","Curitiba","Jardim Botânico de Curitiba - seção dos Campos Gerais.","-49.2377111111111","-25.4437166666667",NA,NA,NA,NA,NA,"2018","11","29",NA,"-49,2377111111111","-25,4437166666667",NA,NA,NA
"250","2019-12-09 17:30:04-03","UFPR","EFC","8969","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Ziller, S.R.; Maschio, W.",NA,"Brasil",NA,NA,"Sub-arbusto no campo seco com afloramentos rochosos. Flores azuladas com branco.","EFC008969",NA,NA,"Benth.","Santos, E.P.; Perico, C.","1916","1999","10","10","Paraná","Ponta Grossa","Capela Nossa Senhora das Pedras, Faz.das Almas","-49.8294","-25.3023",NA,NA,NA,NA,NA,"2015","07","01",NA,"-49.8294","-25.3023",NA,NA,NA
"251","2019-12-09 17:30:04-03","UFPR","EFC","17411","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Völtz, R.R.; et al.",NA,"Brasil",NA,NA,"Erva 0,4 m alt., aromática; flores com sépalas verde-arroxeadas e pétalas com tubo alvo e lacínias azuladas; fisionomia campestre. Floresta Ombrófila Mista","EFC017411",NA,NA,"Benth.","Völtz, R.R.","1930","2016","02","26","Paraná","Campina Grande do Sul","Propriedade Angelina Caron","-49.0919","-25.3463",NA,"905","905",NA,NA,"2018","10","29",NA,"-49.0919","-25.3463",NA,NA,NA
"252","2019-11-13 11:20:55-03","USP","SPF","31471","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Oliveira, PI",NA,"Brasil",NA,NA,NA,"SPF00031471",NA,NA,"Benth.","Hatschbach, G","273","1980","10","09","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602","SPF00031471",NA,NA,"27346","auto","1981",NA,NA,NA,NA,NA,NA,NA,NA
"253","2018-10-08 09:56:51-03","UFSS","REAL","083","S","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Villagra, B.L.P.; Ristow, R.; Ristow, R.",NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"Benth.",NA,"597","2014","01","01","Paraná","Balsa Nova","São Luiz do Purunã, estrada para o Cristo","-50.069633","-25.793533",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.069633","-25.793533",NA,NA,NA
"254","2014-04-04 18:27:36-03","PNFM","IRAI","3101","S","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Kuchler, R.M.",NA,"Brasil",NA,NA,"Herbácea, 30 cm, flor azul","IRAI00003101","Magnoliophyta",NA,"Benth.","Ristow, R.","422","2010","10","26","Paraná","Pinhais","Área 1, Parque Newton Freire Maia, Jardim Boa Vista","-49.122306","-25.3815",NA,NA,NA,NA,NA,"2012","04","17",NA,"-49.122306","-25.3815",NA,NA,NA
"255","2014-04-04 18:27:36-03","PNFM","IRAI","1305","S","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Miranda, A.C.L.",NA,"Brasil",NA,NA,"Herbácea, 60 cm, caule e folhas pilosos, flor azul, campo limpo seco","IRAI00001305","Magnoliophyta",NA,"Benth.","Cordeiro, J.; Martin, V.C.","243","2009","09","26","Paraná","São José dos Pinhais","Aeroporto Afonso Pena","-49.163444","-25.532972",NA,NA,NA,NA,NA,"2010","01","01",NA,"-49.163444","-25.532972",NA,NA,NA
"256","2014-04-04 18:27:36-03","PNFM","IRAI","021","S","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Rauth, V.M.",NA,"Brasil",NA,NA,"Erva ereta, flores lilás, campo limpo seco","IRAI00000021","Magnoliophyta",NA,"Benth.","Rauth, V.M.","007","2007","11","28","Paraná","Curitiba","Jardim Botânico Municipal","-49.236639","-25.4425",NA,NA,NA,NA,NA,"2007","01","01",NA,"-49.236639","-25.4425",NA,NA,NA
"257","2014-04-04 18:27:36-03","PNFM","IRAI","1235","S","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Ristow, R.",NA,"Brasil",NA,NA,"Herbácea, 30 cm, caule e folhas pilosos, flor azul, campo limpo seco","IRAI00001235","Magnoliophyta",NA,"Benth.","Cordeiro, J.","260","2009","10","10","Paraná","São José dos Pinhais","Aeroporto Afonso Pena","-49.177611","-25.524",NA,NA,NA,NA,NA,"2011","01","01",NA,"-49.177611","-25.524",NA,NA,NA
"258","2021-03-25 13:52:21-03","UNIVILLE","JOI","9762","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"J. Rigon",NA,"Brasil",NA,NA,"; HABITO: erva","JOI009762",NA,NA,"Benth.","J. Rigon","44","2009","09","26","Paraná","Balsa Nova","Alto da Serra São Luiz do Purunã Campo.","-49.644444","-25.480556",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49º38'40''W","25º28'50''S",NA,NA,NA
"259","2019-10-07 09:16:35-03","UEFS","HUEFS","232632","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Brotto, M.L.",NA,"Brasil",NA,NA,"Estepe gramíneo-lenhosa (Campos de Curitiba).","HUEFS0232632","Angiospermae","Lamiales","Benth.",NA,"2142","2015","11","26","Paraná","Curitiba","Bairro Pinheirinho.","-49.308889","-25.506111","HUEFS0232632","913","913",NA,NA,NA,NA,NA,"Asteranae","49W18'32''","25S30'22''",NA,NA,NA
"260","2019-10-07 09:16:35-03","UEFS","HUEFS","71208","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Krapovickas, A.",NA,"Brasil",NA,NA,"En campo.","HUEFS0071208","Angiospermae","Lamiales","Benth.",NA,"39715","1985","01","28","Paraná",NA,"43 Km Horizonte, camino a Palmas, Br-208.",NA,NA,"HUEFS0071208","1250","1250",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"261","2019-10-07 09:16:35-03","UEFS","HUEFS","71853","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Schinini, A.",NA,"Argentina",NA,NA,NA,"HUEFS0071853","Angiospermae","Lamiales","Benth.",NA,"23392","1983","02","25","Corrientes","Santo Tomé","Ea. Timbó","-55.783333","-28.35","HUEFS0071853",NA,NA,NA,NA,NA,NA,NA,"Asteranae","55W47'","28S21'",NA,NA,NA
"262","2019-10-07 09:16:35-03","UEFS","HUEFS","9858","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Kummrow, R.",NA,"Brasil",NA,NA,NA,"HUEFS0009858","Angiospermae","Lamiales","Benth.",NA,"3105","1988","11","23","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535","HUEFS0009858",NA,NA,"25180","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"263","2019-10-07 09:16:35-03","UEFS","HUEFS","27398","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Santos, E.P.",NA,"Brasil",NA,NA,"Campo limpo úmido.","HUEFS0027398","Angiospermae","Lamiales","Benth.",NA,"232","1996","11","08","Paraná","Palmeira","Recanto dos Papagaios.","-50.0064010620117","-25.4293994903564","HUEFS0027398",NA,NA,"35166","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"264","2015-03-07 08:35:14-03","F","FMNH-SEEDPLANTS","V0171928F","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,NA,"South America","Brazil",NA,NA,NA,"V0171928F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0171928F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"265","2019-09-04 18:47:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys","Type [status unknown]","F. Sellow","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"266","2015-03-07 08:35:14-03","F","FMNH-SEEDPLANTS","V0171924F","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,NA,"South America","Brazil",NA,NA,NA,"V0171924F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0171924F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"267","2015-03-07 08:35:14-03","F","FMNH-SEEDPLANTS","V0171925F","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,NA,"South America","Brazil",NA,NA,NA,"V0171925F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0171925F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
