"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"45","2020-11-04 11:12:03-03","ESALQ","ESA","75325","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meissn.) Mez","Baitello, J.B.","Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","163.0","2001","04","16",NA,"Brasil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana no entorno do Vale do Rio Mambu. 24o02'51,7S; 46o49'05,7W. 30-100msm.","-46.7799987792969","-24.1800003051758",NA,NA,NA,"Árvore, ca. 5m alt. Cúpula verde, frutos imaturos verdes.","ESA075325","ESA075325",NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA
"46","2020-11-04 11:12:03-03","ESALQ","ESA","9752","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","cf. daphnifolia","Ocotea cf. daphnifolia",NA,"Ribeiro, H.L.","Braga, P.I.S. et al.",NA,"1991","11","01",NA,"Brasil","Minas Gerais","Caratinga",NA,"-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"ESA009752",NA,NA,NA,"2018","09","21","49886","auto",NA,NA,NA,NA,NA,NA
"47","2020-11-04 11:12:03-03","ESALQ","ESA","53796","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","cf. daphnifolia","Ocotea cf. daphnifolia","(Meisn.) Mez","Ribeiro, H.L.","Lucas, E.J. et al.","796.0","2006","11","28",NA,"Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"ESA053796","ESA053796",NA,NA,"2018","09","21","23813","auto",NA,NA,NA,NA,NA,NA
"48","2020-11-04 10:56:01-03","ESALQ","ESA","119293","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","cf. daphnifolia","Ocotea cf. daphnifolia",NA,"Ribeiro, H.L.","Rocha, M.J.R.","175.0","2008","10","14",NA,"Brasil","Minas Gerais","Faria Lemos",NA,"-42.0297012329102","-20.8083000183105",NA,NA,NA,NA,"ESA119293",NA,NA,NA,"2018","09","21","14353","auto",NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:12:03-03","ESALQ","ESA","17337","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Brotto, M.L.","Moraes, P.L.R.","1062.0","1994","09","06",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA017337",NA,NA,NA,"2017","02","02","27904","auto",NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:12:03-03","ESALQ","ESA","109560","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meissn.) Mez","Baitello, J.B.","Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29222.0",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA109560","ESA109560",NA,NA,"2008","06",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:12:03-03","ESALQ","ESA","29155","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meissn.) Mez","Baitello, J.B.","Ivanauskas, N.M.","736.0","1996","03","28",NA,"Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029155",NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:12:03-03","ESALQ","ESA","29392","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meissn.) Mez","Baitello, J.B.","Ivanauskas, N.M. et al.","947.0","1996","05","21",NA,"Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029392",NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:12:03-03","ESALQ","ESA","28849","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meissn.) Mez","Baitello, J.B.","Ivanauskas, N.M.","423.0","1995","09","28",NA,"Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA028849",NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:12:03-03","ESALQ","ESA","21172","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meissn.) Mez","Baitello, J.B.","Ivanauskas, N.M.","234.0","1995","06","21",NA,"Brasil","São Paulo","Pariquera-açú",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA021172",NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:12:03-03","ESALQ","ESA","21175","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meissn.) Mez","Baitello, J.B.","Ivanauskas, N.M.","331.0","1995","08","28",NA,"Brasil","São Paulo","Pariquera-açú",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA021175",NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:12:03-03","ESALQ","ESA","128515","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meissn.) Mez","Baitello, J.B.","Bettinardi, M.L.","7.0","2013","04","01",NA,"Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, UHE Alecrim trilha da Chaminé","-47.51037","-24.10114","265","265",NA,"Árvore ca 6m de altura. Presença de domáceas.","ESA128515",NA,"-47.51037","-24.10114","2013","05","02",NA,NA,NA,NA,NA,NA,NA,NA
"57","2015-07-02 14:42:35-03","JBP","HPL","2082","S","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"R. Tsuji","R. Tsuji , L.C. Bernacci & E. Franco","647","2004","11","18",NA,"Brasil","MT","Alto Taquari","Beira de estrada.",NA,"-18.355889",NA,NA,NA,NA,NA,NA,"53° 0,5' 18,7 W","18° 21' 21,2 S","2007","04","17",NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-02-02 14:38:23-02","BGBM","B","B 10 0185398","S","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","Mez",NA,NA,NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100185398 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100185398","B100185398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-02-02 14:38:23-02","BGBM","B","B 10 0185399","S","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","Mez",NA,NA,NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100185399 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100185399","B100185399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-02-02 14:38:23-02","BGBM","B","B 10 0185400","S","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","Mez",NA,NA,NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100185400 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100185400","B100185400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-02-02 14:38:23-02","BGBM","B","B 10 0244342","S","Plantae",NA,NA,"Lauraceae","Ocotea","verruculosa","Ocotea verruculosa","Mez",NA,"A. F. M. Glaziou","17194","1888",NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Oreodaphne verruculosa Meisn. <a href=http://herbarium.bgbm.org/object/B100244342 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100244342","B100244342",NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,NA,NA,NA
"62","2016-02-02 14:38:23-02","BGBM","B","B 10 0244343","S","Plantae",NA,NA,"Lauraceae","Ocotea","verruculosa","Ocotea verruculosa","Mez",NA,"A. F. M. Glaziou","15432",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"Rio de Janeiro.",NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100244343 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100244343","B100244343",NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,NA,NA,NA
"63","2019-02-15 11:40:53-02","IPA","IPA","31928","S","Plantae","Plantae",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","Moraes, P.L.R. de","Mattos-Silva, L.A.; Brito, H.S.; Brito, H.S.","950","1980","07","09","Southern America","Brasil","Bahia","Belmonte","km 60-68 da rodovia Itapebi/Belmonte, 18-24 km a L de Barrolândia.","-38.8828010559082","-15.8631000518799",NA,NA,NA,"Arvorezinha, 4m de altura x 10cm de diâmetro. Frutos verdes quando imaturos. Quando amadurecem ficam roxos.; Região de Mata Higrófila Sul Baiana. Capoeira alta. Solo sílico-argilosos.","IPA0031928",NA,NA,NA,"2014","02","10","71281","auto",NA,NA,NA,NA,NA,NA
"64","2019-02-15 11:40:58-02","IPA","IPA","39290","S","Plantae","Plantae",NA,"Lauraceae","Ocotea","verruculosa","Ocotea verruculosa","(Meisn.) Mez",NA,"Glaziou","17194",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IPA0039290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0023592","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","H. van der Werff","J. M. Silva; J. Cordeiro","615","1989","1","31",NA,"Brazil","Parana",NA,"Morro Sete (mun. Quatro Barras) Paraná","-49.0833","-25.3667","1100",NA,NA,"Arvore 7 m, flor creme. Mata pluvial da encosta de morro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-06-30 18:32:26-03","UFJF","CESJ","50822","PreservedSpecimen","Plantae","Angiosperma",NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","A.Quinet","R.C. Forzza; D. Pifano; C.M. Sakuragui; L.Y.S.Aona; S.Edwards; D.Zappi","3679","2004","11","24","América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Mata do Monjolinho, elev. 1600m, 21º 42' S, 43º 53' W","-43.793098449707","-21.8425006866455",NA,NA,NA,"Árvore 15 m, junto com Forzza 3678, cálice verde, corola amarela, DNA&nf;(Jardim Botânico do Rio de Janeiro RB420339)","CESJ050822",NA,NA,NA,"2007",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:32:36-03","UNICAMP","UEC","200702","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(C.F.W.Meissn.) Mez","Baitello, JB; Moraes, PLR; Mouzinho, TDB","Pereira, LS; Belinello, R; Gomes, JAMA","N1357","2007","12",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4","990","1045",NA,"Parcela N - Projeto Biota-FAPESP. Árvore com 22 metros de altura. Frequência da espécie na parcela: n=2; Mata Atlântica","UEC158094",NA,"-45.183333","-23.4","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:32:36-03","UNICAMP","UEC","161508","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(C.F.W.Meissn.) Mez","Marchiori, NM","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","349","2011","03","11",NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual.","-45.945278","-23.330333","999","999",NA,"Material vegetativo. Cerca de 12 m de altura e 3 individuos distribuídos em ilha.; Floresta Ombrófila Densa Montana.","UEC024908","UEC024908","-45.945278","-23.330333","2011","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-01 16:32:36-03","UNICAMP","UEC","186017","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(C.F.W.Meissn.) Mez","Barbosa, TDM","Padgurschi, MCG; Tamashiro, JY; Belinello, R","1130","2008",NA,NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","PESM - Núcleo Santa Virgínia - Parcela K","-45.068056","-23.325556","1084","1093",NA,"Árvore, ca. 7m, material vegetativo. Projeto Biota Gradiente Funcional: Parcela K, indivíduo K1243; Floresta Ombrófila Densa Montana","UEC109376","UEC109376","-45.068056","-23.325556","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:32:36-03","UNICAMP","UEC","186013","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(C.F.W.Meissn.) Mez","Barbosa, TDM","Padgurschi, MCG; Tamashiro, JY; Belinello, R","1680","2008",NA,NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","PESM - Núcleo Santa Virgínia - Parcela K","-45.068056","-23.325556","1068","1093",NA,"Árvore, ca. 11m, material vegetativo. Projeto Biota Gradiente Funcional: Parcela K, indivíduo K1833; Floresta Ombrófila Densa Montana","UEC109380","UEC109380","-45.068056","-23.325556","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-01 16:32:36-03","UNICAMP","UEC","139619","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(C.F.W.Meissn.) Mez","Baitello, JB","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","640","1997","04","16",NA,"Brazil","São Paulo","Ubatuba","Picinguaba. Morro do Corisco.","-44.8","-23.366667","1000","1000",NA,"Árvore 343, com 7m de altura, espécie nova, com domáceas.; Mata Atlântica de Encosta.","UEC005575","UEC005575","-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-08-20 10:16:37-03","UNICAMP","UEC","136207","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(C.F.W.Meissn.) Mez","Moraes, PLR","Kinoshita, LS; Galvão, JC; Antunes, RM; Seco, RC; Arzolla, FARDP","189","2004","10","13",NA,"Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Mata Atlântica. Trilha para o Rio Taquaral.","-48","-24.552778",NA,NA,NA,"Árvore 4m. frutos imaturos verdes.","UEC079961","UEC079961","-48","-24.552778","2004","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:32:36-03","UNICAMP","UEC","121606","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(C.F.W.Meissn.) Mez","Quinet, A","Souza, FM; Duarte, AR; Sampaio, D; Bernhardt, R; Rodrigues, RR; et al.","163","2001","04","16",NA,"Brazil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu.","-46.818056","-24.047694","30","100",NA,"Árvore, ca. 5 m alt. Cúpula verde, frutos imaturos verdes.; Floresta Ombrófila Densa Baixomontana no entorno do Vale do Rio Mambu.","UEC079969","UEC079969","-46.818056","-24.047694","2006","07","25",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:32:36-03","UNICAMP","UEC","133706","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(C.F.W.Meissn.) Mez","Moraes, PLR","Urbanetz, C; Mariuza; Domingos; Lelo","348","2004","02","09",NA,"Brazil","São Paulo","Cananéia","Fazenda Folha Larga, Trilha Kaá-pozanga.","-47.916667","-24.883333","30","155",NA,"Árvore de 15m. Flores amarelas.","UEC079967","UEC079967","-47.916667","-24.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-01 16:32:36-03","UNICAMP","UEC","139620","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(C.F.W.Meissn.) Mez","Baitello, JB","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","649","1997","04","16",NA,"Brazil","São Paulo","Ubatuba","Picinguaba. Morro do Corisco.","-44.8","-23.366667","1000","1000",NA,"Árvore 430, com 11m de latura, espécie nova, com domáceas.; Mata Atlântica de Encosta.","UEC005576","UEC005576","-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:32:36-03","UNICAMP","UEC","139621","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(C.F.W.Meissn.) Mez","Baitello, JB","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","643","1997","04","16",NA,"Brazil","São Paulo","Ubatuba","Picinguaba. Morro do Corisco.","-44.8","-23.366667","1000","1000",NA,"Árvore 358, com 10m de altura, com 1 fruto que caiu.&nf;; Mata Atlântica de Encosta.","UEC005573","UEC005573","-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:32:36-03","UNICAMP","UEC","139622","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(C.F.W.Meissn.) Mez","Baitello, JB","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","642","1997","04","16",NA,"Brazil","São Paulo","Ubatuba","Picinguaba. Morro do Corisco.","-44.8","-23.366667","1000","1000",NA,"Árvore 352, com 5m de altura, espécie nova, com domáceaes.; Mata Atlântica de Encosta.","UEC005569","UEC005569","-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:32:36-03","UNICAMP","UEC","139623","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(C.F.W.Meissn.) Mez","Baitello, JB","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","641","1997","04","16",NA,"Brazil","São Paulo","Ubatuba","Picinguaba. Morro do Corisco.","-44.8","-23.366667","1000","1000",NA,"Árvore 348, com 7 m de altura, espécie nova, com domáceas.; Mata Atlântica de Encosta.","UEC005572","UEC005572","-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:32:36-03","UNICAMP","UEC","139624","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(C.F.W.Meissn.) Mez","Baitello, JB","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","647","1997","04","16",NA,"Brazil","São Paulo","Ubatuba","Picinguaba. Morro do Corisco.","-44.8","-23.366667","1000","1000",NA,"Árvore, com 13m de altura.; Mata Atlântica de Encosta.","UEC005578","UEC005578","-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:32:36-03","UNICAMP","UEC","179812","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(C.F.W.Meissn.) Mez","Baitello, JB","Bettinardi, ML; Moreno, VS; Girão, VJ; Oliveira, DB; Florido, FG; Braga, DPP","7","2013","04","01",NA,"Brazil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, UHE Alecrim trilha da Chaminé.","-47.851028","-24.169833","265","265",NA,"Árvore ca 6m de altura. Presença de domáceas.","UEC021053","UEC021053","-47.851028","-24.169833","2013","05","02",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:32:36-03","UNICAMP","UEC","200178","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(C.F.W.Meissn.) Mez",NA,"Padgurschi, MCG; Belinello, R","M1338","2009",NA,NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4","990","1045",NA,"Parcela M - Projeto Biota-FAPESP. Árvore com 8 metros de altura. Frequência da espécie na parcela: n=12","UEC177723",NA,"-45.183333","-23.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:32:36-03","UNICAMP","UEC","166977","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(C.F.W.Meissn.) Mez","Barbosa, TDM","Stefani, EJF; Belinello, R; Galvão, JC","199","2011","06","28",NA,"Brazil","São Paulo","Paraibuna","Parque Estadual da Serra do Mar.","-45.533889","-23.598611","800","900",NA,"Árvore 10 m.; Mata atlântica.","UEC079955","UEC079955","-45.533889","-23.598611","2011","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:32:36-03","UNICAMP","UEC","188880","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(C.F.W.Meissn.) Mez","Brotto, ML","Silva, BG; Koch, I; Castello, ACD; Vidal Junior, JD","213","2015","01","08",NA,"Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.971389","-24.065278","800","800",NA,"Árvore, 5 m de altura e 4,1 cm de DAP; Floresta Ombrófila Densa","UEC119477","UEC119477","-47.971389","-24.065278","2018","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:32:36-03","UNICAMP","UEC","91738","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(C.F.W.Meissn.) Mez","Baitello, JB","Ivanauskas, NM","234","1995","06","21",NA,"Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC.","-47.885","-24.608333",NA,NA,NA,"Árvore de 5 m. Casca externa lisa, marrom. Frutos imaturos verdes, cúpula vermelha.; Mata Atlântica.","UEC014575","UEC014575","-47.885","-24.608333","1996","05","16",NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:32:36-03","UNICAMP","UEC","95676","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(C.F.W.Meissn.) Mez","Baitello, JB","Ivanauskas, NM","423","1995","09","28",NA,"Brazil","São Paulo","Pariquera-Açu","Propriedade de Antonio Povinski","-47.876944","-24.675833",NA,NA,NA,"Árvore de 4m. Casca externa marrom, fissurada longitudinalmente, lenticelada, fruto preto, cúpula vermelha.; Floresta Atlântica.","UEC132997","UEC132997","-47.876944","-24.675833","1999","06","19",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:32:36-03","UNICAMP","UEC","95720","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(C.F.W.Meissn.) Mez","Baitello, JB","Ivanauskas, NM","611","1995","12","16",NA,"Brazil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico.","-47.876944","-24.608333",NA,NA,NA,"Flores em botão. Árvore de 6 m. Casca cinza, rendilhada. Flores em botão.; Floresta Atlântica.","UEC079971","UEC079971","-47.876944","-24.608333","2000","02","18",NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-01 16:32:36-03","UNICAMP","UEC","96920","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(C.F.W.Meissn.) Mez","Baitello, JB","Ivanauskas, NM; Gomes, A; Dias Filho, S","947","1996","05","21",NA,"Brazil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico.","-47.866667","-24.6",NA,NA,NA,"Árvore de 8 m. Frutos verdes.; Floresta Ombrófila.","UEC079957","UEC079957","-47.866667","-24.6","1998","03","31",NA,NA,NA,NA,NA,NA,NA,NA
