"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","imagecode","class","relatedCatalogItem","coordinatePrecision","geoFlag","individualCount","fieldNumber","sex"
"144","2020-09-12 05:00:02-03","US","US","2141871","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"L. B. Smith & R. Reitz","1952","2","27","Brazil","Santa Catarina",NA,"Mun. of Ararangua, Serra da Rocinha","-49.78","-28.78",NA,NA,"100","1200",NA,"US00320917","5927",NA,"South America",NA,NA,NA,"Scrophulariales",NA,"US00320917_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"145","2020-09-12 05:00:02-03","US","US","3243750","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"E. M. Zardini & P. Aquino","1992","12","16","Paraguay","Central",NA,"Ypoa, Villeta - Puerto Guyrati","-57.58","-25.6",NA,NA,NA,NA,NA,"US00505869","34327",NA,"South America",NA,NA,NA,"Scrophulariales",NA,"US00505869_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"146","2020-09-12 05:00:02-03","US","US","1336380","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"E. H. Ule","1889","1",NA,"Brazil","Santa Catarina",NA,"Tubarao",NA,NA,NA,NA,NA,NA,NA,"US00320914","1058",NA,"South America",NA,NA,NA,"Scrophulariales",NA,"US00320914_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"147","2020-09-12 05:00:02-03","US","US","3184072","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"E. M. Zardini & C. Valazquez","1990","11","11","Paraguay","Central",NA,"Tavarory, E of Rio Paraguay","-57.5","-25.5",NA,NA,NA,NA,NA,"US00453789","24269",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"148","2020-09-12 05:00:02-03","US","US","2057659","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Skog, L. E.",NA,NA,NA,"R. A. Ferreyra","1948","3","17","Peru","La Libertad",NA,"Alrededores de Samne; km 55-56 entre Trujillo y Huamachuco",NA,NA,NA,NA,"1600","1700",NA,"US00422533","3086",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"149","2020-09-12 05:00:02-03","US","US","3258381","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"E. M. Zardini & T. Tilleria","1992","11","27","Paraguay","Central",NA,"Ypoa, Villeta - Puerto Guyrati","-57.57","-25.6",NA,NA,NA,NA,NA,"US00505870","33950",NA,"South America",NA,NA,NA,"Scrophulariales",NA,"US00505870_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"150","2020-09-12 05:00:02-03","US","US","2049942","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"T. Meyer","1950","12","30","Argentina","Chaco",NA,"Dept. Resistencia, Cacui","-59.07","-27.42",NA,NA,"55",NA,NA,"US00320910","16407",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"151","2020-09-12 05:00:02-03","US","US","2561100","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Skog, L. E.",NA,NA,NA,"J. J. Soukup","1969","1","23","Peru",NA,NA,"Curahuasi",NA,NA,NA,NA,NA,NA,NA,"US00422530","6095",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"152","2020-09-12 05:00:02-03","US","US","1442948","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"S. Venturi","1928","12","12","Argentina","Chaco",NA,"Dept. Resistencia, Colonia Beuitez",NA,NA,NA,NA,"150",NA,NA,"US00320906","7908",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"153","2020-09-12 05:00:02-03","US","US","2530538","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Skog, L. E.",NA,NA,NA,"H. H. Iltis, C. M. Iltis, D. Ugent & V. Ugent","1962","12","21","Peru","Apurimac",NA,"Prov. Abancay, just below Casinchihua in Rio Pachachaca valley",NA,NA,NA,NA,"2300","2500",NA,"US00422535","798",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"154","2020-09-12 05:00:02-03","US","US","3342717","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Skog, L. E.",NA,NA,NA,"A. Carrión, M. Garvizu, J. Surubi, L. Saucedo & T. Grimwood","1996","10","15","Bolivia","Santa Cruz",NA,"Prov. Velasco; Parque Nacional Noel Kempff M. Los Fierros; a 5 a 6 km del campamento; sobre el camino que va a las cataratas El Encanto","-60.77","-14.62",NA,NA,"350",NA,NA,"US00609255","433",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"155","2020-09-12 05:00:02-03","US","US","1591764","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"S. Venturi","1926","11","14","Argentina","Jujuy",NA,"Cerro de Zapla","-65.05","-24.22",NA,NA,"1350",NA,NA,"US00320901","5112",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"156","2020-09-12 05:00:02-03","US","US","2652814","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"S. Vasquez N.","1967","11","16","Peru","La Libertad",NA,"Prov. Otuzco",NA,NA,NA,NA,"1400",NA,NA,"US00422527","6310",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,"US00422527_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"157","2020-09-12 05:00:02-03","US","US","1591778","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"S. Venturi","1929","12","14","Argentina","Salta",NA,"Dept. Gruachipas, Alesuania",NA,NA,NA,NA,"1500",NA,NA,"US00320908","9962",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"158","2020-09-12 05:00:02-03","US","US","2950955","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Skog, L. E.",NA,NA,NA,"F. Woytkowski","1961","11","1","Peru","Cajamarca",NA,"Colasay",NA,NA,NA,NA,"2700",NA,NA,"US00505901","7057",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"159","2020-09-12 05:00:02-03","US","US","3143749","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"A. Sagástegui A., E. García & S. Leiva","1984","12","18","Peru","Cajamarca",NA,"Jaen, Santa Cruz",NA,NA,NA,NA,NA,NA,NA,"US00505903","12357",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"160","2020-09-12 05:00:02-03","US","US","1023214","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"J. N. Rose, A. Pachano & G. Rose","1918","10",NA,"Ecuador",NA,NA,"Between Loja and Portovelo",NA,NA,NA,NA,NA,NA,NA,"US00320912","23904",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"161","2020-09-12 05:00:02-03","US","US","1904359","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"C. M. Ochoa","1947","9",NA,"Peru","Junín",NA,"Acoyllorbamba",NA,NA,NA,NA,"2200",NA,NA,"US00422528","204",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"162","2020-09-12 05:00:02-03","US","US","3243748","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"E. M. Zardini & L. Guerrero","1993","1","14","Paraguay","Central",NA,"Ypoa, Puerto Guyrati-Vila Oliva","-57.6","-25.62",NA,NA,NA,NA,NA,"US00505867","34602",NA,"South America",NA,NA,NA,"Scrophulariales",NA,"US00505867_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"163","2020-09-12 05:00:02-03","US","US","3185561","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"A. P. Chautems & J. Waechter","1989","2","22","Brazil","Rio Grande do Sul",NA,"Sao Francisco da Paula, Tainhas-Aratinga highway, Serra do Pinto","-50.2","-29.35",NA,NA,"700","800",NA,"US00326369","329",NA,"South America",NA,NA,NA,"Scrophulariales",NA,"US00326369_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"164","2020-09-12 05:00:02-03","US","US","1591768","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"S. Venturi","1926","12","16","Argentina","Salta",NA,"Dept. Orau, Embarcacaion","-64.1","-23.22",NA,NA,"450",NA,NA,"US00320903","5183",NA,"South America",NA,NA,NA,"Scrophulariales",NA,"US00320903_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"165","2020-09-12 05:00:02-03","US","US","1743694","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"M. Lillo","1886","12",NA,"Argentina","Tucumán",NA,"Potrero Grande","-65.57","-26.43",NA,NA,NA,NA,NA,"US00320892","103",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"166","2020-09-12 05:00:02-03","US","US","2123801","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"R. Aguilar","1946","12","2","Argentina","Chaco",NA,"Dept. Resistencia, Margarita Belen","-58.97","-27.27",NA,NA,NA,NA,NA,"US00320909","s.n.",NA,"South America",NA,NA,NA,"Scrophulariales",NA,"US00320909_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"167","2020-09-12 05:00:02-03","US","US","2691932","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"L. B. Smith & R. Reitz","1965","1","2","Brazil","Santa Catarina",NA,"Mun. of Lauro Muller, Sao Cristobal, Serra Rio do Rastro","-49.5","-28.38",NA,NA,"700",NA,NA,"US00320923","14177",NA,"South America",NA,NA,NA,"Scrophulariales",NA,"US00320923_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"168","2020-09-12 05:00:02-03","US","US","1743704","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"P. Jörgensen","1919","4",NA,"Argentina","Formosa",NA,"Km 83",NA,NA,NA,NA,NA,NA,NA,"US00320894","s.n.",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"169","2020-09-12 05:00:02-03","US","US","2909177","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"A. G. Schulz","1954","12",NA,"Argentina",NA,NA,"Prov. Pres Peron, Colonia Benitez",NA,NA,NA,NA,NA,NA,NA,"US00320911","8812",NA,"South America",NA,NA,NA,"Scrophulariales",NA,"US00320911_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"170","2020-09-12 05:00:02-03","US","US","3036365","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Skog, L. E.",NA,NA,NA,"A. Sagástegui A., E. García & S. Leiva","1984","12","18","Peru","Cajamarca",NA,"Prov. Santa Cruz, alrededores de Monteseco",NA,NA,NA,NA,"1100",NA,NA,"US00505902","12357",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"171","2020-09-12 05:00:02-03","US","US","3232127","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"I. M. Sánchez Vega, A. Sagástegui A. & J. Guevara","1991","11","1","Peru","Cajamarca",NA,"Between Hualgayoc and Bambamarca",NA,NA,NA,NA,"2900",NA,NA,"US00413770","5831",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"172","2020-09-12 05:00:02-03","US","US","1591761","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"S. Venturi","1921","12","16","Argentina","Tucumán",NA,"Dept. Tafi, Villa Nougues",NA,NA,NA,NA,"1200",NA,NA,"US00320897","1606",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"173","2020-09-12 05:00:02-03","US","US","1591769","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"S. Venturi","1926","11","30","Argentina","Jujuy",NA,"Dept. San Pedro, San Pedro de Jujuy","-64.87","-24.23",NA,NA,"600",NA,NA,"US00320902","5325",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"174","2020-09-12 05:00:02-03","US","US","1515215","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"S. Venturi","1927","11","22","Argentina","Salta",NA,"Dept. Orau, Campo Grande",NA,NA,NA,NA,"600",NA,NA,"US00320904","5559",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"175","2020-09-12 05:00:02-03","US","US","2057629","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"R. A. Ferreyra","1947","11","20","Peru","Cusco",NA,"Km 96-97, Carretera Cuzco - Abancay",NA,NA,NA,NA,NA,NA,NA,"US00422532","2737",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"176","2020-09-12 05:00:02-03","US","US","1591770","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"S. Venturi","1927","11","22","Argentina","Salta",NA,"Dept. Orau, Campo Grande",NA,NA,NA,NA,"600",NA,NA,"US00320905","5559",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"177","2020-09-12 05:00:02-03","US","US","1743707","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"S. Venturi","1921","12","16","Argentina","Tucumán",NA,"Dept. Tafi, Villa Nougues","-65.38","-26.85",NA,NA,"1200",NA,NA,"US00320898","1606",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"178","2020-09-12 05:00:02-03","US","US","3183311","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Skog, L. E.",NA,NA,NA,"H. J. Wiehler","1980","6","19","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00362175","8001",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,"US00362175_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"179","2020-09-12 05:00:02-03","US","US","2595127","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Skog, L. E.",NA,NA,NA,"A. Lourteig","1967","12","14","Brazil","Santa Catarina",NA,"Mun. of São Joaquim, São Joaquim",NA,NA,NA,NA,NA,NA,NA,"US00320924","2120",NA,"South America",NA,NA,NA,"Scrophulariales",NA,"US00320924_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"180","2020-09-12 05:00:02-03","US","US","1743706","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"S. Venturi","1919","11",NA,"Argentina","Tucumán",NA,"Leales (Chanar Pozo)",NA,NA,NA,NA,"300",NA,NA,"US00320895","s.n.",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"181","2020-09-12 05:00:02-03","US","US","1743701","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"R. Schreiter","1925","11","18","Argentina","Salta",NA,"Embarcacion","-64.1","-23.22",NA,NA,"450",NA,NA,"US00320900","5199",NA,"South America",NA,NA,NA,"Scrophulariales",NA,"US00320900_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"182","2020-09-12 05:00:02-03","US","US","2471672","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"A. Sagástegui A.","1965","10","18","Peru","Amazonas",NA,"Prov. Bonzalá; Proc. Quebrada Honda (Bagua Grande - El Ingenio)",NA,NA,NA,NA,"480",NA,NA,"US00422531","5950",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"183","2020-09-12 05:00:02-03","US","US","3394784","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Skog, L. E.",NA,NA,NA,"H. E. Moore","1959","7",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00630879","7173 bis",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,"US00630879_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"184","2020-09-12 05:00:02-03","US","US","3375427","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Clark, J. L., (UNA), University of Alabama (UNITED STATES)",NA,NA,NA,"J. Campos & O. Diaz","1996","2","3","Peru","Cajamarca",NA,"Prov. San Ignacio, Dtto. Chirinos: Los Juntas, margen izquierda del Río Tabaconas","-78.77","-5.35",NA,NA,"550","650",NA,"US00608569","2359",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,"US00608569_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"185","2020-09-12 05:00:02-03","US","US","1591772","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"S. Venturi","1928","12","12","Argentina","Chaco",NA,"Dept. Resistencia, Colonia Beuitez [Benitez?]","-58.93","-27.33",NA,NA,"150",NA,NA,"US00320907","7908",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"186","2020-09-12 05:00:02-03","US","US","2466978","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Skog, L. E.",NA,NA,NA,"P. C. Hutchison & J. K. Wright","1964","1","3","Peru","Lambayeque",NA,"Prov. Lambayeque; Km 21 east of Olmos. Mesones-Muro Highway between Olmos and Jaen",NA,NA,NA,NA,"700",NA,NA,"US00870956","3379",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,"US00870956_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"187","2020-09-12 05:00:02-03","US","US","1743698","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"L. Castillón","1910","1",NA,"Argentina","Catamarca",NA,"El Rodeo",NA,NA,NA,NA,NA,NA,NA,"US00320893","1717",NA,"South America",NA,NA,NA,"Scrophulariales",NA,"US00320893_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"188","2020-09-12 05:00:02-03","US","US","2177108","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"H. E. Moore","1955","7","7","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00320919","7173",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,"US00320919_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"189","2020-09-12 05:00:02-03","US","US","1743700","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"R. Schreiter","1925","11","14","Argentina","Jujuy",NA,"Cerro de Zaplo","-65.05","-24.22",NA,NA,"1300","1400",NA,"US00320899","5128",NA,"South America",NA,NA,NA,"Scrophulariales",NA,"US00320899_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"190","2020-09-12 05:00:02-03","US","US","3184061","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"E. M. Zardini & C. Valazquez","1990","11","9","Paraguay","Central",NA,"Tavarory, Aryoyo Avai near Rio Paraguay","-57.5","-25.5",NA,NA,NA,NA,NA,"US00453788","23550",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"191","2020-09-12 05:00:02-03","US","US","3184077","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"E. M. Zardini & C. Valazquez","1990","11","30","Paraguay","Central",NA,"Tavarory, Aryoyo Avai near Rio Paraguay","-57.5","-25.5",NA,NA,NA,NA,NA,"US00453787","24412",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"192","2020-09-12 05:00:02-03","US","US","2652827","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Skog, L. E.",NA,NA,NA,"C. Vargas C.","1950","11","22","Peru","Cusco",NA,"Prov. Convención, Sta. Maria - Chaullay",NA,NA,NA,NA,"1300","1600",NA,"US00422536","9798",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"193","2020-09-12 05:00:02-03","US","US","1877273","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A. P.",NA,NA,NA,"C. Vargas C.","1940","1","10","Peru","Cusco",NA,"Prov. Convención, Hda. Potrero",NA,NA,NA,NA,"1300",NA,NA,"US00422537","1797",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"194","2020-09-12 05:00:02-03","US","US","2403367","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1958","12","15","Brazil","Santa Catarina",NA,"Serra do Rio do Rastro, Lauro Mueller",NA,NA,NA,NA,"1000",NA,NA,"US00320922","7990",NA,"South America",NA,NA,NA,"Scrophulariales",NA,"US00320922_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"195","2020-09-12 05:00:02-03","US","US","2752665","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"W. R. Anderson, M. T. Stieber & J. H. Kirkbride","1972","2","19","Brazil","Minas Gerais",NA,"Serra do Espinhaco, ca 10 km S of Serra do Cipo, at Cardeal Mota",NA,NA,NA,NA,"1000",NA,NA,"US00320926","36287",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,"US00320926_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"196","2020-09-12 05:00:02-03","US","US","3306823","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Skog, L. E.",NA,NA,NA,"A. Sagástegui A., S. Leiva & C. Sagástegui","1994","5","12","Peru","Trujillo",NA,"Contumaza, Cajamarca, San Benito",NA,NA,NA,NA,"1200",NA,NA,"US00444626","15188",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"197","2020-09-12 05:00:02-03","US","US","2100221","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"J. J. Soukup",NA,NA,NA,"Peru","Lima",NA,"Magdelena del Mar",NA,NA,NA,NA,NA,NA,NA,"US00422529","4186",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"198","2020-09-12 05:00:02-03","US","US","3258387","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"E. M. Zardini & L. Guerrero","1993","1","27","Paraguay","Paraguarí",NA,"Ypoa","-57.17","-25.68",NA,NA,NA,NA,NA,"US00505865","34804",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
