"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"148","2019-07-09 13:25:28-03","F","FMNH-SEEDPLANTS","V0214277F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"K. Fiebrig","132","1902","9","21","South America","Paraguay",NA,NA,NA,NA,NA,"V0214277F",NA,"-58.1689","-23.2025","V0214277F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"149","2019-11-11 15:17:27-03","F","FMNH-SEEDPLANTS","V0214278F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"L. P. de Queiroz & et al.","1758","1987","7","21","South America","Brazil",NA,NA,NA,NA,NA,"V0214278F",NA,"-52.8731","-10.8339","V0214278F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"150","2019-11-11 15:20:47-03","F","FMNH-SEEDPLANTS","V0214279F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"A. Glaziou",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0214279F",NA,"-52.8731","-10.8339","V0214279F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"151","2019-11-11 15:19:57-03","F","FMNH-SEEDPLANTS","V0214280F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0214280F",NA,"-52.8731","-10.8339","V0214280F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA
"152","2019-07-09 13:25:28-03","F","FMNH-SEEDPLANTS","V0214281F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"E. M. Zardini","16080","1989","11","11","South America","Paraguay",NA,NA,NA,NA,NA,"V0214281F",NA,"-58.1689","-23.2025","V0214281F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"153","2019-07-09 13:25:28-03","F","FMNH-SEEDPLANTS","V0214282F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"E. M. Zardini","14274","1989","9","20","South America","Paraguay",NA,NA,NA,NA,NA,"V0214282F",NA,"-58.1689","-23.2025","V0214282F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"154","2019-07-09 13:25:28-03","F","FMNH-SEEDPLANTS","V0214283F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"E. Hassler","11839","1913","7",NA,"South America","Paraguay",NA,NA,NA,NA,NA,"V0214283F",NA,"-58.1689","-23.2025","V0214283F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"155","2019-10-03 09:32:11-03","F","FMNH-SEEDPLANTS","V0214284F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"A. Schinini & C. L. Cristóbal","13656","1976","10","10","South America","Argentina",NA,NA,NA,NA,NA,"V0214284F",NA,"-64.9208","-35.3869","V0214284F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"156","2019-07-09 13:25:28-03","F","FMNH-SEEDPLANTS","V0214285F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"E. M. Zardini","14301","1989","9","20","South America","Paraguay",NA,NA,NA,NA,NA,"V0214285F",NA,"-58.1689","-23.2025","V0214285F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"157","2019-07-09 13:25:28-03","F","FMNH-SEEDPLANTS","V0214286F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"E. M. Zardini","14641","1989","9","27","South America","Paraguay",NA,NA,NA,NA,NA,"V0214286F",NA,"-58.1689","-23.2025","V0214286F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"158","2019-07-09 13:25:28-03","F","FMNH-SEEDPLANTS","V0214287F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"B. Balansa","4665","1883","11","10","South America","Paraguay",NA,NA,NA,NA,NA,"V0214287F",NA,"-58.1689","-23.2025","V0214287F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"159","2019-07-09 13:25:28-03","F","FMNH-SEEDPLANTS","V0214288F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"E. Hassler","12323","1913","10",NA,"South America","Paraguay",NA,NA,NA,NA,NA,"V0214288F",NA,"-58.1689","-23.2025","V0214288F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"160","2019-07-09 13:25:28-03","F","FMNH-SEEDPLANTS","V0214289F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"E. Hassler","11839","1913","7",NA,"South America","Paraguay",NA,NA,NA,NA,NA,"V0214289F",NA,"-58.1689","-23.2025","V0214289F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"161","2020-07-23 12:06:41-03","CEPLAC","CEPEC","28182","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","P. Fiaschi","Grupo Pedra do Cavalo","816","1980","10","01",NA,"Brasil","Bahia","CACHOEIRA","Vale dos Rios Paraguaçu e Jacuipe. A NE da Barragem de Bananeiras.",NA,NA,NA,NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA,NA,"39W5'","12S32'",NA,"30/09/2004",NA,NA,NA,NA
"162","2020-07-23 12:06:41-03","CEPLAC","CEPEC","153753","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","R. Asprino","Santos, E.A.","1351","2016","02","29",NA,"Brasil","Bahia","FEIRA DE SANTANA","Conglomerado BA_670_F-3-10-67",NA,"<ll>dwc_commonname:</ll>",NA,NA,"-38.966667","-12.266667",NA,NA,NA,NA,NA,NA,NA,NA,"38W58'0","12S16'0",NA,"24/5/2017",NA,NA,NA,NA
"163","2020-07-23 12:06:41-03","CEPLAC","CEPEC","153839","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","R. Asprino","Santos, E.A.","1437","2016","03","07",NA,"Brasil","Bahia","serra preta","Conglomerado BA_668_P39-2-5-47",NA,"<ll>dwc_commonname:</ll>",NA,NA,"-39.331667","-12.160278",NA,NA,NA,NA,NA,NA,NA,NA,"39W19'54","12S9'37",NA,"12/4/2017",NA,NA,NA,NA
"164","2020-07-23 12:06:41-03","CEPLAC","CEPEC","128588","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","R. Asprino","T. Araújo","9","1985","02","09",NA,"Brasil","Bahia","IPIAÚ","Ipiaú/Itagibá, entrada à esquerda ca. 1,5Km de Ipiaú, Fazenda Bom Sucesso, área limítrofe com a mineradora Mirabela.",NA,NA,NA,NA,NA,"-14.131944",NA,NA,NA,NA,NA,NA,NA,NA,"39W44'75","14S7'55",NA,"24/5/2017",NA,NA,NA,NA
"165","2020-07-23 12:06:41-03","CEPLAC","CEPEC","57950","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","M. Sobral","L. P. de Queiroz","2922","2004","12","09",NA,"Brasil","Bahia","serra preta","Fazenda Manoino.",NA,NA,NA,NA,"-39.316667","-12.15",NA,NA,NA,NA,NA,NA,NA,NA,"39W19'","12S9'",NA,"30/12/2007",NA,NA,NA,NA
"166","2020-07-23 12:06:41-03","CEPLAC","CEPEC","91062","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","M. Sobral","W. W. Thomas","12565","2001","10","23",NA,"Brasil","Bahia","JEQUIÉ","Serra do castanhão, 14.5Km ao S de Jequié na BR-116 na Rod. (Churrascaria Corujão), depois 7.2Km a W.",NA,NA,NA,NA,"-40.183333","-13.933333",NA,NA,NA,NA,NA,NA,NA,NA,"40W11'","13S56'",NA,"30/09/2003",NA,NA,NA,NA
"167","2020-07-23 12:06:41-03","CEPLAC","CEPEC","5267","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","G. L. Webster","T. S. dos Santos","416","1969","10","23",NA,"Brasil","Bahia","ITAJÚ DO COLÔNIA","12Km da estrada a W em direção a feirinha. Marg. do Rio Corró.",NA,NA,NA,NA,"-39.7243995666504","-15.1424999237061",NA,NA,NA,"26963","auto",NA,NA,NA,NA,NA,NA,"30/12/1978",NA,NA,NA,NA
"168","2020-07-23 12:06:41-03","CEPLAC","CEPEC","5347","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","A. M. de Carvalho","T. S. dos Santos","397","1969","10","02",NA,"Brasil","Bahia","ITAJÚ DO COLÔNIA","Itajú do Colônia a Sta. Cruz da Vitória, 17Km de estrada.",NA,NA,NA,NA,"-39.7243995666504","-15.1424999237061",NA,NA,NA,"26963","auto",NA,NA,NA,NA,NA,NA,"01/06/1982",NA,NA,NA,NA
"169","2020-11-04 17:29:04-03","UEM","HUEM","16349","S","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"Canuto, LP","12","2009","09","11",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Mata do Ribeirão Conceição.",NA,"Arbusto, ca. 2m de altura, botões e flores de coloração creme.; Floresta Estacional Semidicidual.","HUEM000004306","Klotzsch","-52.883333","-22.583333","HUEM000004306","292","292",NA,NA,NA,NA,NA,"-52.883333","-22.583333",NA,NA,NA,NA,NA,NA
"170","2020-11-04 17:29:04-03","UEM","HUEM","16388","S","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"Souza, LS","s.n.","2009","09","12",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Estrada da água mole.",NA,"Arbusto, flores de coloração verde, frutos imaturos de coloração verde.; Floresta Estacional Semidicidual.","HUEM000004219","Klotzsch","-52.841889","-22.642389","HUEM000004219","274","274",NA,NA,NA,NA,NA,"-52.841889","-22.642389",NA,NA,NA,NA,NA,NA
"171","2020-11-04 17:29:04-03","UEM","HUEM","9649","S","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","I. Cordeiro","Janunzzi, AM; Lorenzetti, E","562","2002","10","19",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha da cachoeira.",NA,"Arbusto; até 1,8 m de altura; planta armada; fruto tricarpelar; folhas coriáceas.","HUEM000004222","Klotzsch","-52.8596992492676","-22.656400680542","HUEM000004222",NA,NA,"16110","auto","2009","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-11-04 17:29:04-03","UEM","HUEM","9401","S","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","I. Cordeiro","Janunzzi, AM; Lorenzetti, E","499","2002","09","08",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha do mico.",NA,NA,"HUEM000004220","Klotzsch","-52.8596992492676","-22.656400680542","HUEM000004220",NA,NA,"16110","auto","2009","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-11-04 17:29:04-03","UEM","HUEM","9166","S","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Pereira, GF","Rosa, CILF; et al.","280","2002","06","20",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha do Mico",NA,"Arvoreta; até 2,5m de alt.; frutos verdes tricarpelares","HUEM000004221","Klotzsch","-52.8596992492676","-22.656400680542","HUEM000004221",NA,NA,"16110","auto","2010","03","25",NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-11-12 17:01:06-03","UEL","FUEL","41453","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Marestoni, TM","Juliana S. Carneiro; et al.","65","2006","10","03",NA,"Brasil","Paraná","Lupionópolis","Mata São Pedro",NA,NA,NA,"Klotzsch","-51.6571998596191","-22.7553005218506",NA,NA,NA,"11262","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-11-12 17:01:06-03","UEL","FUEL","41452","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Marestoni, TM","Juliana S. Carneiro; et al.","571",NA,NA,NA,NA,"Brasil","Paraná","Lupionópolis","Mata São Pedro",NA,NA,NA,"Klotzsch","-51.6571998596191","-22.7553005218506",NA,NA,NA,"11262","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-01 14:58:01-03","UnB","UB","133076","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"Webster, GL","25841","1986","11","22","Southern America","Brasil","Bahia","Anguera","34km W of Feira de Santana",NA,"Shrub 3-5m.",NA,"Klotzsch","-39.283333","-12.116667",NA,NA,NA,NA,NA,NA,NA,NA,"-39.283333","-12.116667",NA,NA,NA,NA,NA,NA
"177","2019-11-01 14:58:00-03","UnB","UB","133075","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"Silva, JM","2469","1998","09","05","Southern America","Brasil","Paraná ","Diamante do Norte","Estação Ecológica de Caiuá",NA,"Arbusto 3m.; Floresta",NA,"Klotzsch","-52.8596992492676","-22.656400680542",NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-08-20 20:39:40-03","UFSC","FLOR","23979","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Smith, S.F.","Hatschbach, G.; Hatschbach, M.","52627","1988","10","26",NA,"Brasil","Mato Grosso do Sul","Itaquiraí","Fazenda Mestiço.",NA,"pequena árvore, flor creme-esverdeada","FLOR0023979","Klotzsch","-54.185001373291","-23.4743995666504",NA,NA,NA,"44527","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-08-20 20:39:40-03","UFSC","FLOR","30830","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Hatschbach, G.","Silva, J.M.; Barbosa, E. & Abe, L.M.","2469","1998","09","05",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica de Caiuá.",NA,"arbusto, 3m altura","FLOR0030830","Klotzsch","-52.8596992492676","-22.656400680542",NA,NA,NA,"16110","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-03-04 15:44:39-03","IF","SPSF","15314","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"G. Hatschbach & J.M.Silva","51517","1987","10","21","América do Sul","Brasil","MS","Iguatemi",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"-54.5611000061035","-23.6802997589111",NA,NA,NA,"71460","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"181","2021-02-08 12:41:13-03","UFRGS","ICN","197028","S","Plantae","Dicotyledon",NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Cordeiro, I","Cordeiro, I; Pirani, JR; Mello-Silva, R","3584","2016","10","24","América do Sul","Brasil","RJ","Armação dos Búzios","Área de Proteção Ambiental Pau Brasil. Estrada de José Gonçalves. Cerca de 1 km da praia de josé Gonçalves.",NA,"Arbusto até 3m de altura, crescendo na beira da mata; estípulas modificadas em espinhos; frutos verdes.; Restinga com Floresta estacional semidecidual.",NA,"Klotzsch","-41.945","-22.801944",NA,NA,NA,NA,NA,NA,NA,NA,"-41.945","-22.801944",NA,NA,NA,NA,NA,NA
"182","2021-02-08 12:41:13-03","UFRGS","ICN","148893","S","Plantae","Dicotyledon",NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Smith, SF","Hatschbach, G; Silva, JM","51517","1987","10","21","América do Sul","Brasil","MS","Iguatemi","arredores",NA,"Doação MBM.; Arbusto 3m, flor esverdeada.; Mata pluvial.",NA,"Klotzsch","-54.5611000061035","-23.6802997589111",NA,"400","400","71460","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-02-18 10:22:16-03","MCN-FZBRS","HAS","4146","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Schinnini, A.","Bueno, O.","33","1976","10",NA,NA,"Argentina","Corrientes","Arroio S. Juan","Rio Paraná",NA,"flores brancas","HAS0004146","Klotzsch","-58.833591","-27.481031",NA,NA,NA,NA,NA,"1976","10","11","-58,833591","-27,481031",NA,NA,NA,NA,NA,NA
"184","2019-11-21 10:04:34-03","IBt","SP","246122","S","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"Webster, GL; Tamashiro, JY","25536","1986","10","09",NA,"Brasil","São Paulo","Jundiaí","Reserva Florestal ARA, degraded semi-deciduous subtropical forest",NA,NA,NA,"Klotzsch","-47.083333","-23.05",NA,"700","700",NA,NA,NA,NA,NA,"-47.083333","-23.05",NA,NA,NA,NA,NA,NA
"185","2019-11-21 10:04:34-03","IBt","SP","346168","S","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Cordeiro, I","Cielo Filho, R","254","2000","09","28",NA,"Brasil","São Paulo","Campinas","Sousas, Mata Ribeirão Cachoeira (Condomínio Colinas do Atibaia).",NA,"Árvore",NA,"Klotzsch","-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto","2001","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2010-08-16 16:39:00-03","GH","HU-HERB","GH 00048511","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"Sheet",NA,NA,"Klotzsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA,NA,"undetermined"
