"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem"
"202","2020-09-12 05:00:02-03","US","US","2848204","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"T. S. Santos","2350","1972","8","10","South America - Neotropics","Brazil","Bahia",NA,"km 50 da rod. Teixeira de Freitas a Caravelas",NA,NA,NA,NA,NA,NA,"US01901101","US01901101_01 US01901101_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"203","2020-09-12 05:00:02-03","US","US","3136864","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","52252","1988","7","19","South America - Neotropics","Brazil","Bahia","Porto Seguro","10 Km O, Bahia","-39.0647010803223","-16.4496994018555","100",NA,NA,NA,"US01901106","US01901106_01 US01901106_02","68835","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"204","2020-09-12 05:00:02-03","US","US","2601234","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"S. Ferreira","127","1967","4","11","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Guanabara, Floresta da Tijuca, Pedra do Conde.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01901113","US01901113_01 US01901113_02","57442","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"205","2020-09-12 05:00:02-03","US","US","1340243","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"L. Riedel & B. Luschnath","90","1905","1","5","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"US01901117","US01901117_01 US01901117_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"206","2020-09-12 05:00:02-03","US","US","2639187","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"T. S. Santos","2234","1972","2","10","South America - Neotropics","Brazil","Bahia",NA,"Entroncamento da rod. Prado - Alcobaça",NA,NA,NA,NA,NA,NA,"US01901099","US01901099_01 US01901099_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"207","2020-09-12 05:00:02-03","US","US","2623410","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,NA,NA,NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Estado da Guanabara, Serra do Pae Ricardo","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01901115","US01901115_01 US01901115_02","57442","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"208","2020-09-12 05:00:02-03","US","US","2990130","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"D. Araujo","6115","1984","2","16","South America - Neotropics","Brazil","Rio de Janeiro","Angra dos Reis","Ilha Grande, Reserva Biológica Estadual da Praia do Sul. Caminho para Simão Dias","-44.28","-23.17",NA,NA,NA,NA,"US01901116","US01901116_01 US01901116_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"209","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,NA,NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"210","2020-09-12 05:00:02-03","US","US","2601224","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"A. Castellanos","23219","1961","6","20","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Guanabara. Estrada da Vista Chinesa","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01901112","US01901112_01 US01901112_02","57442","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"211","2020-09-12 05:00:02-03","US","US","284613","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Sello, --",NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01901109","US01901109_01 US01901109_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"212","2020-09-12 05:00:02-03","US","US","2601222","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"H. Martins","224","1961","1","6","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Estr. Vista Chinesa, km 1-2","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01901111","US01901111_01 US01901111_02","57442","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"213","2020-09-12 05:00:02-03","US","US","2601196","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"C. Angeli","81","1960","2","18","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Matas da Tijuca, Estrada Vista Chinesa, entre km 1 e 0","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01901121","US01901121_01 US01901121_02","57442","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"214","2020-09-12 05:00:02-03","US","US","2848206","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"R. S. Pinheiro","2136","1973","4","27","South America - Neotropics","Brazil","Bahia","Mucuri","14 km da antiga rod. para Viçosa","-39.5508003234863","-18.0863990783691",NA,NA,NA,NA,"US01901102","US01901102_01 US01901102_02","78440","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"215","2020-09-12 05:00:02-03","US","US","2591598A","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"J. De Jesus","593","1970","2","22","South America - Neotropics","Brazil","Bahia","Itabuna","Estrada Canavieiras/Ouriana, margem do rio Pardo.","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,"US01901097","US01901097_01 US01901097_02","30592","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"216","2020-09-12 05:00:02-03","US","US","3059585","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"G. Hatschbach & F. J. Zelma","49503","1985","6","19","South America - Neotropics","Brazil","Bahia","Caravelas","Corrego da Onça","-39.2658004760742","-17.7318992614746",NA,NA,NA,NA,"US01901105","US01901105_01 US01901105_02","106553","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"217","2020-09-12 05:00:02-03","US","US","3239384","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"et al.","45","1988","5","7","South America - Neotropics","Brazil","São Paulo","Ubatuba","Trilha para o Mangue","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"US01901094","US01901094_01 US01901094_02","34265","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"218","2020-09-12 05:00:02-03","US","US","2470923","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"N. T. Silva","58411","1964","7","13","South America - Neotropics","Brazil","Bahia","Itabuna","km 80 between Betanha and Canavieiros","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,"US01901108","US01901108_01 US01901108_02","30592","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"219","2020-09-12 05:00:02-03","US","US","2472124","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"H. Martins","150","1960","1","22","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","GB, Floresta da Tijuca, caminho dos Picos","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01901120","US01901120_01 US01901120_02","57442","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"220","2020-09-12 05:00:02-03","US","US","2883647","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"P. E. Gibbs, H. Leitao Filho & J. Andrade",NA,"1977","3","29","South America - Neotropics","Brazil","São Paulo",NA,"Rodovia Parati a Ubatuba",NA,NA,NA,NA,NA,NA,"US01901093","US01901093_01 US01901093_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"221","2020-09-12 05:00:02-03","US","US","1340079","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"P. K. Dusén","1946","1903","3","12","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Restinga de Mauá",NA,NA,NA,NA,NA,NA,"US01901118","US01901118_01 US01901118_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"222","2020-09-02 16:33:00-03","Cenargen","CEN","55617","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","S. A. C. Chiea","Moyses Kuhlmann","4622","1959","06","30",NA,"Brasil","SP","UBATUBA","Próximo da praia.","-45.0699996948242","-23.4300003051758",NA,NA,"Exsicatas","Flores alvas. (Flores e frutos). Doação do Instituto de Botânica - SP. São Paulo.","CEN00055617","CEN00055617","34265","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"223","2019-11-13 11:25:17-03","USP","SPF","163481","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Bochorny, T","Forzza, RC","3449","2004","06","18",NA,"Brasil","Rio de Janeiro","Santa Maria Madalena",NA,"-41.990278","-21.943611","1043","1043",NA,NA,"SPF00163481",NA,NA,NA,"2015","10","06","-41.990278","-21.943611",NA,NA,NA,NA
"224","2019-11-13 11:25:17-03","USP","SPF","109431","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Baumgratz, JFA","Pereira, OJ","3575","1992","06","24",NA,"Brasil","Espírito Santo","Conceição da Barra","Aracruz Florestal S.A.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"SPF00109431",NA,"41644","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-10-07 09:34:13-03","UEFS","HUEFS","170715","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Melo, E.","9038","2011","02","11",NA,"Brasil","Bahia","Santa Terezinha","Serra da Jibóia.","-39.475833","-12.854444","770","830",NA,"Mata atlântica, ápice próximo às Torres de transmissão.","HUEFS0170715","HUEFS0170715",NA,NA,NA,NA,NA,"39W28'33''","12S51'16''","Rosanae",NA,NA,NA
"226","2019-10-07 09:34:13-03","UEFS","HUEFS","183168","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Matos, E.N.de","996","2011","12","16",NA,"Brasil","Bahia","Caravelas","Cardoso-Treme.","-39.364444","-17.763889",NA,NA,NA,"Floresta.","HUEFS0183168","HUEFS0183168",NA,NA,NA,NA,NA,"39W21'52''","17S45'50''","Rosanae",NA,NA,NA
"227","2019-10-07 09:34:13-03","UEFS","HUEFS","188773","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Matos, E.N.de","2906","2011","08","24",NA,"Brasil","Bahia","Caravelas","Santiago","-39.361389","-17.774444",NA,NA,NA,"Restinga. Floresta.","HUEFS0188773","HUEFS0188773",NA,NA,NA,NA,NA,"39W21'41''","17S46'28''","Rosanae",NA,NA,NA
"228","2019-10-07 09:34:13-03","UEFS","HUEFS","90770","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Kirizawa, M.","2185","1989","05","23",NA,"Brasil","São Paulo","Picinguaba","Restinga de Picinguaba.",NA,NA,NA,NA,NA,"Restinga.","HUEFS0090770","HUEFS0090770",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"229","2019-10-07 09:34:13-03","UEFS","HUEFS","12783","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Queiroz, L.P.de","2989","1992","12","22",NA,"Brasil","Bahia","Castro Alves",NA,"-39.466667","-51.183333",NA,NA,NA,NA,"HUEFS0012783","HUEFS0012783",NA,NA,NA,NA,NA,"39W28'","51S11'","Rosanae",NA,NA,NA
"230","2019-10-07 09:34:13-03","UEFS","HUEFS","10318","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Mattos-Silva, L.A.","2658","1989","03","30",NA,"Brasil","Bahia","Prado",NA,"-39.2207984924316","-17.341100692749","30","30",NA,NA,"HUEFS0010318","HUEFS0010318","53161","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"231","2019-10-07 09:34:13-03","UEFS","HUEFS","90771","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Cruz, N.D.","87","1964","02","27",NA,"Brasil","São Paulo","Ubatuba","No km 251 da rodovia São Paulo-Ubatuba.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"HUEFS0090771","HUEFS0090771","34265","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"232","2015-03-07 08:52:50-03","F","FMNH-SEEDPLANTS","V0139085F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0139085F","V0139085F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"233","2015-03-07 08:52:50-03","F","FMNH-SEEDPLANTS","V0139084F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0139084F","V0139084F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"234","2015-03-07 08:52:50-03","F","FMNH-SEEDPLANTS","V0139086F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0139086F","V0139086F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"235","2015-03-07 08:52:50-03","F","FMNH-SEEDPLANTS","V0139087F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0139087F","V0139087F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"236","2015-03-07 08:52:50-03","F","FMNH-SEEDPLANTS","V0139088F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0139088F","V0139088F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"237","2015-03-07 08:52:50-03","F","FMNH-SEEDPLANTS","V0139089F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0139089F","V0139089F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"238","2015-03-07 08:52:50-03","F","FMNH-SEEDPLANTS","V0139090F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0139090F","V0139090F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"239","2015-03-07 08:52:50-03","F","FMNH-SEEDPLANTS","V0139091F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0139091F","V0139091F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"240","2019-01-25 15:42:34-02","IAC","IAC","19954","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Huberia","ovalifolia","Huberia ovalifolia","DC.","C. Aranha","H.F. Leitão Filho","417","1968","05","05",NA,"Brasil","São Paulo","Ubatuba","Próximo a praia","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,NA,"1968","06","11","-45.0711","-23.4339",NA,NA,NA,NA
"241","2019-06-24 08:13:00-03","IAC","IAC","48240","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Huberia","ovalifolia","Huberia ovalifolia","DC.","A.B. Martins","E. Ramos & H.R. Gonçalves","163","2007","01","04",NA,"Brasil","São Paulo","Ubatuba","Trecho entre Praia do Estaleiro e Praia Ubatubamirim","-45.064912","-23.435126",NA,NA,NA,NA,NA,NA,NA,NA,"2007","08","31","-45.064912","-23.435126",NA,NA,NA,NA
"242","2020-07-23 12:12:47-03","CEPLAC","CEPEC","5576","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,"J. J. Wurdack","J. A. de Jesus","593","1970","02","22",NA,"Brasil","Bahia","CANAVIEIRAS","Estrada Canavieiras/Ouricana. Marg. Rio Pardo.","-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,NA,NA,"48203","auto",NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,"30/12/1971"
"243","2020-07-23 12:12:47-03","CEPLAC","CEPEC","341","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,"J. J. Wurdack","R. P. Belém","811","1965","04","12",NA,"Brasil","Bahia","CANAVIEIRAS","Rod. Camacan/Canavieiras. 30Km de Canavieiras.","-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,NA,NA,"48203","auto",NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,"30/12/1966"
"244","2020-07-23 12:12:47-03","CEPLAC","CEPEC","48542","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,"J. J. Wurdack","G. Hatschbach","52252","1988","07","19",NA,"Brasil","Bahia","PORTO SEGURO","10Km a Oeste da cidade.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1990"
"245","2020-07-23 12:12:47-03","CEPLAC","CEPEC","8569","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,"J. J. Wurdack","T. S. dos Santos","2234","1972","02","10",NA,"Brasil","Bahia","PRADO","Entroncamento da Rod. Prado/Alcobaça.","-39.2207984924316","-17.341100692749",NA,NA,NA,NA,NA,NA,"53161","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1973"
"246","2020-07-23 12:12:47-03","CEPLAC","CEPEC","44433","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","2658","1989","03","30",NA,"Brasil","Bahia","PRADO","Ramal c/ entrada a 7Km ao N Rod. Prado/Cumuruxatiba, a esquerda.","-39.2207984924316","-17.341100692749",NA,NA,NA,NA,NA,NA,"53161","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989"
"247","2020-07-23 12:12:47-03","CEPLAC","CEPEC","150467","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,NA,"Fernandes, M.H.","182","2014","11","25",NA,"Brasil","Bahia","Cordeiros","Conglomerado BA_1306-3-10-R","-41.94","-15.12",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"41W56'24","15S7'12",NA,NA,NA,NA
"248","2020-07-23 12:12:47-03","CEPLAC","CEPEC","19873","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,"J. J. Wurdack","R. M. Harley","18081","1977","01","18",NA,"Brasil","Bahia","PRADO","16Km ao S Cumuruxatiba, Rod. p/ Prado.","-39.25","-17.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W15'","17S13'",NA,NA,NA,"30/11/1979"
"249","2020-07-23 12:12:47-03","CEPLAC","CEPEC","75585","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,"J. F. A. Baumgratz","W. W. Thomas","11295","1996","11","14",NA,"Brasil","Bahia","PORTO SEGURO","Parque Nacional Monte Pascoal. Caminho p/ topo Monte Pascoal. Acima da rampa e topo Monte Pascoal.","-40.574722","-15.264722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W34'29","15S15'53",NA,NA,NA,"30/12/1998"
"250","2020-07-23 12:12:47-03","CEPLAC","CEPEC","73208","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,"J. F. A. Baumgratz","W. W. Thomas","11295","1996","11","14",NA,"Brasil","Bahia","PORTO SEGURO","Parque Nacional Monte Pascoal. Caminho p/ topo Monte Pascoal. Acima da rampa e topo Monte Pascoal.","-40.574722","-15.264722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W34'29","15S15'53",NA,NA,NA,"30/12/1998"
"251","2020-07-23 12:12:47-03","CEPLAC","CEPEC","58129","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,"J. J. Wurdack","L. P. de Queiroz","2989","1992","12","22",NA,"Brasil","Bahia","castro alves","Serra da Jibóia.","-39.316667","-51.183333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W19'","51S11'",NA,NA,NA,"30/12/1993"
"252","2020-07-23 12:21:39-03","CEPLAC","CEPEC","90374","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Huberia","ovalifolia","Huberia ovalifolia",NA,"M. T. S. Stradmann","E. P. E. Moraes","3","1998","12","13",NA,"Brasil","Bahia","elísio medrado","Recôncavo Sul, Serra da Jibóia, Faz. Jequitibá.","-39.466667","-12.866667",NA,NA,NA,"<ll>dwc_commonname:</ll> Aderno-mangue",NA,NA,NA,NA,NA,NA,NA,"39W28'","12S52'",NA,NA,NA,"30/12/1998"
"253","2020-07-23 12:12:47-03","CEPLAC","CEPEC","1456","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,"S. G. da Vinha","C. M. Magalhães","145","1964","07","13",NA,"Brasil","Bahia","CANAVIEIRAS","Marg. Rod. Canavieiras/Betanha","-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,NA,NA,"48203","auto",NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,NA
"254","2020-07-23 12:12:47-03","CEPLAC","CEPEC","42380","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,"J. J. Wurdack","G. Hatschbach","49503","1985","06","19",NA,"Brasil","Bahia","caravelas","Corrego da Onca.","-39.2658004760742","-17.7318992614746",NA,NA,NA,NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1986"
"255","2020-07-23 12:12:47-03","CEPLAC","CEPEC","8880","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,"S. A. Mori","T. S. dos Santos","2350","1972","08","10",NA,"Brasil","Bahia","caravelas","Km 50 Rod. Teixeira de Freitas/Caravelas.","-39.2658004760742","-17.7318992614746",NA,NA,NA,NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1978"
"256","2020-07-23 12:12:47-03","CEPLAC","CEPEC","9258","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,"J. J. Wurdack","R. S. Pinheiro","2136","1973","04","27",NA,"Brasil","Bahia","MUCURÍ","14Km da antiga Rod. p/ Nova Viçosa.","-39.5508003234863","-18.0863990783691",NA,NA,NA,NA,NA,NA,"78440","auto",NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,"01/10/1978"
"257","2020-07-23 12:12:47-03","CEPLAC","CEPEC","20955","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,"J. J. Wurdack","L. A. Mattos-Silva","757","1980","05","20",NA,"Brasil","Bahia","MUCURÍ","Km 6 da Rod. Mucuri/Nova Viçosa, ramal a esquerda.","-39.5508003234863","-18.0863990783691",NA,NA,NA,NA,NA,NA,"78440","auto",NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,"30/12/1981"
"258","2020-07-23 12:12:47-03","CEPLAC","CEPEC","8400","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia",NA,"J. J. Wurdack","A. Eupunino","213","1972","02","09",NA,"Brasil","Bahia","PORTO SEGURO","Km 9 Rod. Porto Seguro/Eunapolis.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,"0W0'0","0*0'0",NA,NA,NA,"01/10/1978"
