"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","barcode","imagecode","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","dayIdentified","relatedCatalogItem","typeStatus","individualCount","fieldNumber","sex"
"193","2018-05-14 16:59:50-03","F","FMNH-SEEDPLANTS","V0232244F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Annonaceae","Annona","pickelii","Annona pickelii",NA,"RRC ID Flag","D. B. Pickel","3004","1932","6","12","South America","Brazil","Pernambuco",NA,NA,"-37","-8",NA,"V0232244F","V0232244F_01 V0232244F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"3004",NA
"194","2018-05-14 17:40:24-03","F","FMNH-SEEDPLANTS","V0232245F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Annonaceae","Annona","pickelii","Annona pickelii",NA,"RRC ID Flag","D. B. Pickel","3004","1935","5","3","South America","Brazil","Pernambuco",NA,NA,"-37","-8",NA,"V0232245F","V0232245F_01 V0232245F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"3004",NA
"195","2020-07-23 11:56:56-03","CEPLAC","CEPEC","142554","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii",NA,"Sem Informação","Oliveira, N.E.","606","2014","11","16",NA,"Brasil","Bahia","santa luzia","Conglomerado BA_1349-1-6-3","-39.240278","-15.479722","Duplicatas: NAO",NA,NA,NA,NA,NA,NA,NA,"39W14'25","15S28'47",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-07-23 11:57:10-03","CEPLAC","CEPEC","90148","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii",NA,"R. de Mello-Silva","T. Ribeiro","91","2000","05","09",NA,"Brasil","Bahia","esplanada","caminho para o Sítio do Conde, Faz. Cahapda.","-37.851389","-11.759167",NA,NA,NA,NA,NA,NA,NA,NA,"37W51'5","11S45'33",NA,NA,NA,NA,"19/08/2002",NA,NA,NA,NA
"197","2020-07-23 11:57:10-03","CEPLAC","CEPEC","95527","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii",NA,"R. de Mello-Silva","A. M. Amorim","3459","2000","06","15",NA,"Brasil","Sergipe","SANTA LUZIA DO ITANHI","Entre Sta. Luzia e Crasto. Mata do Dr. Jorge. Coletas a 3-4Km de Crasto.","-37.416111","-11.382778",NA,NA,NA,NA,NA,NA,NA,NA,"37W24'58","11S22'58",NA,NA,NA,NA,"30/04/2006",NA,NA,NA,NA
"198","2020-07-23 11:57:10-03","CEPLAC","CEPEC","59961","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii",NA,"R. de Mello-Silva","A. M. Amorim","1501","1993","11","27",NA,"Brasil","Sergipe","SANTA LUZIA DO ITANHI","Ca. 2,5Km de Crasto, na estrada para Sta. Luzia.","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,"26417","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2002",NA,NA,NA,NA
"199","2020-07-23 11:57:10-03","CEPLAC","CEPEC","59480","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii",NA,"R. de Mello-Silva","A. M. de Carvalho","4327","2004","09","07",NA,"Brasil","Sergipe","SANTA LUZIA DO ITANHI","Ca. 2Km na estrada de Crasto/Sta. Luzia.","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,"26417","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2002",NA,NA,NA,NA
"200","2021-04-08 17:12:11-03","UESB","HUESB","2365","S","Plantae","Dicotyledoneae",NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","R. Mello-Silva","Macedo, G.E.L.; AF. Souza; AF. Souza","625","2004","03","12",NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata.; Arvore de mais ou menos 4m de alt. Folhas simples, alternas, membranáceas, glabras. Sem flores. Frutos verdes alados.; Floresta Estacional (Mata","HUESB000002365",NA,NA,NA,NA,"2005","10","-41.058333","-13.944722","617","617",NA,NA,NA,NA,NA,NA,NA
"201","2021-04-08 17:12:11-03","UESB","HUESB","2359","S","Plantae","Dicotyledoneae",NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","R. Mello-Silva","Macedo, G.E.L.; Paixão, J.L.; Paixão, J.L.","1319","2004","12","06",NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.075","-13.946389","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 159, Parcela 04.; Árvore de 4m. Folhas simples, levemente discolores, subcrassas.; Floresta Estacional (Mata de Cipó) em zona de transição.","HUESB000002359",NA,NA,NA,NA,"2005","10","-41.075","-13.946389","614","614",NA,NA,NA,NA,NA,NA,NA
"202","2021-04-08 17:12:11-03","UESB","HUESB","2371","S","Plantae","Dicotyledoneae",NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","R. Mello-Silva","Macedo, G.E.L.; Nenê; Nenê","1870","2005","01","19",NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 1049, Parcela 22, UTM: 8457666; Árvore com 5,0m de alt. Folhas simples, cartáceas, discolores, sem estípulas. Flores em botões, 3 pétalas, ca","HUESB000002371",NA,NA,NA,NA,"2005","10","-41.058333","-13.944722","713","713",NA,NA,NA,NA,NA,NA,NA
"203","2021-04-08 17:12:11-03","UESB","HUESB","2366","S","Plantae","Dicotyledoneae",NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","R. Mello-Silva","Macedo, G.E.L.","717","2004","04","08",NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 1404, UTM: 8457557.; Árvore. Folhas simples, cartáceas, glabras, alternas. Frutos imaturos verdes.; Floresta Estacional (Mata de Cipó) em zon","HUESB000002366",NA,NA,NA,NA,"2005","10","-41.058333","-13.944722","735","735",NA,NA,NA,NA,NA,NA,NA
"204","2021-04-08 17:12:11-03","UESB","HUESB","2369","S","Plantae","Dicotyledoneae",NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","R. Mello-Silva","Macedo, G.E.L.; Paixão, J.L.; Paixão, J.L.","1711","2004","12","10",NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 1405, Parcela 28.; Arvore de 5m de alt. Folhas cartáceas, discolores, alternas.; Floresta Estacional (Mata de Cipó) em zona de transição.","HUESB000002369",NA,NA,NA,NA,"2005","10","-41.058333","-13.944722","735","735",NA,NA,NA,NA,NA,NA,NA
"205","2021-04-08 17:12:11-03","UESB","HUESB","1544","S","Plantae","Dicotyledoneae",NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","R. Mello-Silva","Macedo, G.E.L.; Paixão, J.L.; Paixão, J.L.","1754","2004","12","10",NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacaru.","-41.058333","-13.944722","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 1049; parcela 22.; Árvore de 5m. Folhas cartáceas, discolores, verde musgo dorsalmente e amarronzado ventralmente.; Floresta Estacional (Mata","HUESB000001544",NA,NA,NA,NA,"2005","10","-41.058333","-13.944722","713","713",NA,NA,NA,NA,NA,NA,NA
"206","2019-11-01 14:52:21-03","UnB","UB","211991","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","Zanatta, MRV","Projeto Biodiversidade BP; Amaral, AG; Concha, C; Marshall, C; Villaroel, D; Souza, ENF; Hawthorne, W","RE16","2012","09","19","Southern America","Brasil","Goiás","Edéia","Fazenda Barra Funda (REMG01)","-49.4217","-17.6745","Mata de galeria/Mata seca. Solo arenoso",NA,NA,NA,NA,NA,"2012",NA,"-49.4217","-17.6745","549","549",NA,NA,NA,NA,NA,NA,NA
"207","2019-11-01 14:52:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","Mello-Silva, R","Landim, M","330","1995","04","19","Southern America","Brasil","Sergipe","Santa Luzia do Itanhi","Mata do Crasto","-37.448299407959","-11.3507995605469","Árvore 6m. Presença de frutos imaturos (verdes) carnosos",NA,NA,NA,"26417","auto","1999","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-04-05 12:29:52-03","UNIVASF","HVASF","9055","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","D.P. Souza","L.V. Ribeiro","108","2006","06","12","América do Sul","Brasil","Sergipe","São Cristóvão","Rod. João Bebe Água. Borda da Mata","-37.220627","-10.96275","Árvore.","HVASF009055",NA,NA,NA,NA,"2011","10","-37.220627","-10.962750","47","47",NA,"06",NA,NA,NA,NA,"U"
"209","2019-11-21 09:58:17-03","IBt","SP","263275","S","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","Mamede, MCH","Pirani, JR; Kallunki, JA","2653","1993","01","23",NA,"Brasil","Sergipe","Santa Luzia","Estância Santa Luzia, a 6 km da cidade na estrada para o Pontal","-37.5","-11.3",NA,"SP007095","SP007095",NA,NA,NA,"2012","04","-37.5","-11.3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-21 09:58:17-03","IBt","SP","452767","S","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","Wanderley, AM","Oliveira, JB; Wanderley, AM","72","2008","10","28",NA,"Brasil","Pernambuco","Ipojuca","RPPN Nossa Srª. do Oiteiro de Maracaípe.","-35.02","-8.519722",NA,NA,NA,NA,NA,NA,"2009","07","-35.02","-8.519722","15","15",NA,"09",NA,NA,NA,NA,NA
"211","2010-08-16 16:42:32-03","GH","HU-HERB","GH 00039664","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"B. J. Pickel","3004","1932","6","12","South America","Brazil","Pernambuco",NA,"Tapera",NA,NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,"3004","undetermined"
