"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"46","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005345","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","J. M. Silva; J. Cordeiro","184","1986","5","9",NA,"Brazil","Parana",NA,"Guatupe (Mun. S. Jose dos Pinhais).","-49.19295","-25.533076",NA,NA,NA,"Arbusto 2.50m, flor creme, beira de capao",NA,NA,"G. Hatschbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-04-07 11:40:40-03","UFMS","CGMS","75503","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","R. Braga; R. Lange","297","1960","09","06",NA,"Brasil","Paraná","Curitiba","Barigui do Portão.","-49.2731018066406","-25.4277992248535",NA,NA,NA,"UPCB 2516. Habitat: No campo e orla de capão. Habito: 1,5 m de altura.","CGMS1108457",NA,"R. Braga",NA,"25180","auto",NA,NA,NA,NA,"1960","09","14",NA,NA
"48","2019-08-20 10:02:30-03","UNICAMP","UEC","30502","S","Plantae","Magnoliopsida",NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Mattos, J; Mattos, N","15020","1967","07","26",NA,"Brazil","São Paulo","Campos do Jordão","Fazenda da guarda (reserva florestal), Na mata virgem, em lugar meio aberto.","-45.5900001525879","-22.7299995422363",NA,NA,NA,"5m de altura. Flores brancas.","UEC106059","UEC106059","Silva-Luz, CL",NA,"21048","auto",NA,NA,NA,NA,"2011","10","10",NA,NA
"49","2019-08-20 10:02:30-03","UNICAMP","UEC","100376","S","Plantae","Magnoliopsida",NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Mattos, J; Mattos, N","15020","1967","07","26",NA,"Brazil","São Paulo","Campos do Jordão","Fazenda da guarda (reserva florestal), Na mata virgem, em lugar meio aberto.","-45.5900001525879","-22.7299995422363",NA,NA,NA,"5m de altura. Flores brancas.",NA,NA,"Silva-Luz, CL",NA,"21048","auto",NA,NA,NA,NA,"2011","10","10",NA,NA
"50","2019-08-20 10:02:30-03","UNICAMP","UEC","30706","S","Plantae","Magnoliopsida",NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Sarti, SJ","16","1974","09","06",NA,"Brazil","São Paulo","Campos do Jordão","Horto Florestal","-45.5900001525879","-22.7299995422363",NA,NA,NA,"Arbusto até 3m; flores brancas ornamentais.","UEC106052","UEC106052","Silva-Luz, CL",NA,"21048","auto",NA,NA,NA,NA,"2011","10","10",NA,NA
"51","2019-08-20 10:02:30-03","UNICAMP","UEC","36259","S","Plantae","Magnoliopsida",NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Kinoshita, LS; Taroda, N","16495","1984","09","22",NA,"Brazil","São Paulo","Campos do Jordão","Usina do Fojo-Pousada da CPFL","-45.5900001525879","-22.7299995422363",NA,NA,NA,"Arbusto em beira de rio. Flores creme.","UEC106055","UEC106055","Silva-Luz, CL",NA,"21048","auto",NA,NA,NA,NA,"2011","10","10",NA,NA
"52","2020-10-14 09:58:06-03","FURB","FURB","39384","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Verdi, M.; Boeni, B.O.","6154","2012","02","08",NA,"Brasil","Rio Grande do Sul","Lagoa Vermelha","Boqueirão / PCH Boqueirão.","-51.3441666","-28.4002778","732","732",NA,NA,"FURB14327","FURB14327","Farias, D.M.",NA,NA,NA,"-51.3441666","-28.4002778",NA,NA,"2018","04","12",NA,NA
"53","2020-10-14 09:58:06-03","FURB","FURB","57507","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Gonzatti, F.","1889","2015","04","21",NA,"Brasil","Rio Grande do Sul","Osório","Margem leste da Lagoa dos Barros.","-50.335","-29.9577778","12","12",NA,"Habitat: Campo seco Habito: arvoreta","FURB57507","FURB57507","Farias, D.M.",NA,NA,NA,"-50.3350000","-29.9577778",NA,NA,"2018","04","12",NA,NA
"54","2020-10-14 09:58:06-03","FURB","FURB","58671","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2266","2018","03","06",NA,"Brasil","Santa Catarina","Bom Jardim da Serra","Santa Bárbara.","-49.59","-28.1702778","1560","1560",NA,"fruto seco Habitat: interior da unidade amostral Habito: árvore","FURB58671","FURB58671","Gasper, A.L.",NA,NA,NA,"-49.5900000","-28.1702778",NA,NA,"2018","04","06",NA,NA
"55","2020-10-14 09:58:06-03","FURB","FURB","60516","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","3285","2018","08","16",NA,"Brasil","Santa Catarina","São Bonifácio",NA,"-48.8719445","-27.8983333",NA,NA,NA,"flor creme Habitat: borda do fragmento florestal Habito: árvore","FURB60516","FURB60516","Farias, D.M.",NA,NA,NA,"-48.8719445","-27.8983333",NA,NA,"2018","09","28",NA,NA
"56","2020-10-14 09:58:06-03","FURB","FURB","47657","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Engels, M.E.; Imig, D.C.","1452","2013","08","10",NA,"Brasil","Paraná","Carambeí",NA,"-50.0971984863281","-24.9178009033203",NA,NA,NA,"Habitat: Floresta Ombrófila Mista. Habito: Arbusto, ca. 1.5 m. Caule castanho. Folhas verdes discolores. Flores alvacentas, anteras amarelas.","FURB47657","FURB47657","Baitello, J.B.",NA,"26641","auto",NA,NA,NA,NA,"2018","07","20",NA,NA
"57","2021-03-16 17:54:55-03","UCS","HUCS","01820","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","Wasum, R.A.","s.n.","1986","08","17",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","estrada para Mato Perso","-51.1794013977051","-29.1681003570557",NA,NA,NA,"beira da estrada",NA,NA,"Smith, S.F.",NA,"49662","auto",NA,NA,NA,NA,"1986","10",NA,NA,NA
"58","2021-03-16 17:54:55-03","UCS","HUCS","02003","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","Guerra, I.","s.n.","1986","09","21",NA,"Brasil","Rio Grande do Sul","Caçapava do Sul","Fazenda da Taleira","-53.4914016723633","-30.5121994018555",NA,NA,NA,"beira de estrada",NA,NA,"Smith, S.F.",NA,"50525","auto",NA,NA,NA,NA,"1986","11",NA,NA,NA
"59","2021-03-16 17:54:55-03","UCS","HUCS","02342","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","Silva, J.M.","184","1986","09","04",NA,"Brasil","Paraná","São José dos Pinhais","Guatupê","-49.2064018249512","-25.5347003936768",NA,NA,NA,"flor creme - arbusto 2,50 m",NA,NA,"Hatschbach, G.",NA,"45291","auto",NA,NA,NA,NA,"1987","01",NA,NA,NA
"60","2019-08-16 08:38:11-03","UTFPR","HCF","22488","S","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","A.I. Oliveira","2","2016","08","26",NA,"Brasil","PR","Curitiba","Centro Politécnico","-49.23275","-25.44575",NA,NA,NA,"árvore de aproximadamente 2,5 m de altura.",NA,NA,NA,NA,NA,NA,"49°13'57.9 W","25°26'44,7 S",NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:11:40-03","MBM","MBM","243165","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","Hashimoto, G.","11197","1993","10","09","Southern America","Brazil","Minas Gerais","Gonçaves","Fazenda Canta Galo",NA,NA,NA,NA,NA,"Árvore de 6m de altura com flores brancas.; Do mato.","MBM243165","MBM243165","Silva-Luz, C.L.",NA,NA,NA,NA,NA,NA,NA,"2018","02","15",NA,NA
"62","2020-12-21 16:11:40-03","MBM","MBM","428334","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","Lozano, E.D.; Saridakis, D.P.; Lubow, S.; Saridakis, D.P.; Lubow, S.","3047","2015","08","13","Southern America","Brazil","Paraná","Curitiba","Arredores do Zoológico, próximo a rua Artur Leal","-49.236194","-25.545139",NA,NA,NA,"Arbusto, 1,3 m, flores alvas, campo sujo.; Campos de Curitiba.","MBM428334",NA,"Lozano, E.D.",NA,NA,NA,"-49.236194","-25.545139",NA,NA,"2017",NA,NA,NA,NA
"63","2020-12-21 16:11:40-03","MBM","MBM","252013","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","Stehmann, J.R.; et al.; et al.","2590","1999","08","26","Southern America","Brazil","Minas Gerais","Camanducaia","Estrada para as nascentes do Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,"Árvore. Flores verde-amareladas.; Beira de estrada.","MBM252013","MBM252013","Silva-Luz, C.L.",NA,"22140","auto",NA,NA,NA,NA,"2018","02","15",NA,NA
"64","2020-12-21 16:11:40-03","MBM","MBM","379050","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","Motta, J.T.","365","1986","09","03","Southern America","Brazil","Paraná","Araucária","Represa do Passaúna","-49.4103012084961","-25.5930995941162",NA,NA,NA,"Arbusto 2m, flor alva.; Área alterada.","MBM379050","MBM379050","Silva-Luz, C.L.",NA,"21346","auto",NA,NA,NA,NA,"2018","02","15",NA,NA
"65","2020-12-21 16:11:40-03","MBM","MBM","36738","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","Hatschbach, G.","4099","1957","09","18","Southern America","Brazil","Paraná","Curitiba","Campo de Santana","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Arbusto 1,5m, flor creme.; Borda do capão.","MBM036738","MBM036738","Silva-Luz, C.L.",NA,"25180","auto",NA,NA,NA,NA,"2018","02","15",NA,NA
"66","2020-12-21 16:11:40-03","MBM","MBM","32387","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri uruguayensis","F.A. Barkley","Zardini, E. .M.; Kiesling, R.; Kiesling, R.","201","1973","10","12","Southern America","Argentina","Buenos Aires","Punta Indio",NA,NA,NA,NA,NA,NA,NA,"MBM032387","MBM032387","Zardini, E.M.","uruguayensis",NA,NA,NA,NA,NA,NA,"1973",NA,NA,NA,NA
"67","2020-12-21 16:11:40-03","MBM","MBM","367728","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","Motta, J.T.","376","1986","09","10","Southern America","Brazil","Paraná","Araucária","Represa do Passaúna","-49.4103012084961","-25.5930995941162",NA,NA,NA,"Árvore 4m, flor alvacenta.; Mata.","MBM367728","MBM367728","Silva-Luz, C.L.",NA,"21346","auto",NA,NA,NA,NA,"2018","02","15",NA,NA
"68","2020-12-21 16:11:40-03","MBM","MBM","36739","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","Hatschbach, G.","7135","1960","08","03","Southern America","Brazil","Paraná","Castro","Saída para Piraí do Sul","-50.0119018554688","-24.7910995483398",NA,NA,NA,"Arbusto, flor creme.; Capão.","MBM036739","MBM036739","Silva-Luz, C.L.",NA,"50779","auto",NA,NA,NA,NA,"2018","02","15",NA,NA
"69","2020-12-21 16:11:40-03","MBM","MBM","11491","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","Lindeman, J.; Haas, H.; Haas, H.","2429","1966","09","08","Southern America","Brazil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM011491","MBM011491","Silva-Luz, C.L.",NA,"25180","auto",NA,NA,NA,NA,"2018","02","15",NA,NA
"70","2020-12-21 16:11:40-03","MBM","MBM","178723","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","Saito, Y.","125","1964","09",NA,"Southern America","Brazil","Paraná","Curitiba","Bom Retiro","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Arbusto.; Campo.","MBM178723","MBM178723","Silva-Luz, C.L.",NA,"25180","auto",NA,NA,NA,NA,"2018","02","15",NA,NA
"71","2020-12-21 16:11:40-03","MBM","MBM","256058","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","Cervi, A.C.; Luz, M.M.; Gouveia, M.R.; Luz, M.M.; Gouveia, M.R.","6758","1999","08","26","Southern America","Brazil","Paraná","Curitiba","Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Arvoreta de mais ou menos 4 metros de altura. Flores creme.; Beira do capão.","MBM256058","MBM256058","Silva-Luz, C.L.",NA,"25180","auto",NA,NA,NA,NA,"2018","02","15",NA,NA
