"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","county","locality","decimalLongitude","decimalLatitude","identifiedBy","typeStatus","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount"
"133","2020-02-08 10:31:35-03","NBC","NL-BOTANY","U.1577966","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","Constantino D",NA,"1921","06","26","Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1577966 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1577966",NA,"Sapindales","spicatus",NA,NA,"Rio de Janeiro in monte Dco Irmãos prope urben.",NA,NA,NA,NA,"NL-U1577966",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"134","2020-11-04 11:19:05-03","ESALQ","ESA","87338","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Souza, V.C.; Lorenzi, H.; Medeiros-Costa, J.T.","29905.0","2004","04","15",NA,"Brasil","Bahia",NA,NA,"Arbusto, ca. 1,5 m alt.; flores creme.","ESA087338","Magnoliophyta",NA,NA,"A.St.-Hil.","Seabra","Estrada para Barreiras, cerca de 10 km após a entrada para Boninal. Beira de estrada em área de caatinga.","-41.7703018188477","-12.4186000823975","Dias, P.",NA,"ESA087338","1000","1000","57155","auto","2005","02","18",NA,"-41,973,933","-12,408,483",NA,NA,NA
"135","2020-11-04 11:19:05-03","ESALQ","ESA","23845","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Sano, P.T. et al.",NA,"1994","02","25",NA,"Brasil","Bahia",NA,NA,NA,"ESA023845","Magnoliophyta",NA,NA,"A.St.-Hil.","Abaíra",NA,"-41.6636009216309","-13.2496995925903","Skorupa, L.A.",NA,"ESA023845",NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-11-04 11:19:05-03","ESALQ","ESA","124684","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Quinet, A.","679.0","1905","06","24",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"ESA124684","Magnoliophyta",NA,NA,NA,"Armação de Búzios",NA,"-41.8816986083984","-22.7469005584717","Pirani, J.R.",NA,NA,NA,NA,"12927","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-11-04 11:19:05-03","ESALQ","ESA","23833","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Sano, P.T. et al.",NA,"1994","02","25",NA,"Brasil","Bahia",NA,NA,NA,"ESA023833","Magnoliophyta",NA,NA,"A.St.-Hil.","Abaíra",NA,"-41.6636009216309","-13.2496995925903","Skorupa, L.A.",NA,"ESA023833",NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-01-14 15:33:28-03","MN","R","71080","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Freire Allemão, F. 275; Cysneiros, M.",NA,NA,NA,NA,NA,"Brasil","Ceará",NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará","R010047499",NA,NA,NA,"A. St.-Hil.",NA,NA,NA,NA,"Kaastra, R.C.",NA,"R010047499_001",NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-01-14 15:33:28-03","MN","R","71084","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus ssp.aracatensis","Freire Allemão, F. 276; Cysneiros, M.",NA,NA,NA,NA,NA,"Brasil","Ceará",NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará. Herb. J. de Saldanha 7582","R010047526",NA,NA,"ssp.aracatensis","Kaastra",NA,"Serra da Aratanha",NA,NA,"Kaastra, R.C.",NA,"R010047526_001 R010047526_002 R010047526_003 R010047526_004 R010047526_005",NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-01-14 15:33:28-03","MN","R","7927","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus var.spicatus","Glaziou, A.F.M.","11855","1870","01","02",NA,"Brasil","Rio de Janeiro",NA,NA,"Plantas do Brasil Central","R000007927",NA,NA,"var.spicatus","A. St.-Hil.",NA,NA,NA,NA,"Kaastra, R.C.",NA,"R000007927_001",NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-01-14 15:33:28-03","MN","R","7928","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus var.spicatus","Glaziou, A.F.M.","14","1862","02","09",NA,"Brasil","Rio de Janeiro",NA,NA,"Plantas do Brasil Central","R000007928",NA,NA,"var.spicatus","A. St.-Hil.","Rio de Janeiro","Copacabana","-43.2075004577637","-22.9027996063232","Kaastra, R.C.",NA,"R000007928_001",NA,NA,"57442","auto","1976",NA,NA,NA,NA,NA,NA,NA,NA
"142","2015-07-02 14:04:07-03","JBP","HPL","8449","S","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","V.C. Souza, H. Lorenzi et al.","29905","2004","04","15",NA,"Brasil","BA",NA,NA,NA,NA,NA,NA,NA,NA,"Seabra","Coletado na estrada para Berriras, ca. 10km após a entrada para Boninal; em beira de estrada e área de caatinga. S 12° 24' 50,9; W 41° 58' 43,6 (1000m.s.m.)","-41.7703","-12.4186","M. Groppo",NA,NA,NA,NA,"57155","auto","2007","04","17",NA,NA,NA,NA,NA,NA
"143","2015-07-02 14:04:07-03","JBP","HPL","7162","S","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","H. Lorenzi","4316","2004","01","27",NA,"Brasil","RJ",NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro","Coletado no Jardim Botânico (quadra: 08/A).","-43.2075","-22.9028","H. Lorenzi",NA,NA,NA,NA,"57442","auto","2004","01","27",NA,NA,NA,NA,NA,NA
"144","2019-02-15 11:50:00-02","IPA","IPA","5261","S","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Ducke, A.; Andrade-Lima; Andrade-Lima","119","1952","06","06","Southern America","Brasil","Pernambuco",NA,NA,"Arboreta.Flôres vermelho pardo.","IPA0005261","Plantae",NA,NA,"A. St.-Hil.",NA,"Parte final da mata da uzina Mussurepe. À beira da picada de penetração.",NA,NA,"Andrade-Lima",NA,NA,NA,NA,NA,NA,"1979","09","25",NA,NA,NA,NA,NA,NA
"145","2019-02-15 11:50:00-02","IPA","IPA","80316","S","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Figueira, M.; Schindler, B.; Costa, R.M.T.; Schindler, B.; Costa, R.M.T.","711","2017","10","23","Southern America","Brasil","Alagoas",NA,NA,"Conglomerado do Inventário Florestal Nacional.; Árvore ca. 8m de altura, DAP de 8,1cm, inflorescência verde, botões levemente amarelados.; Floresta Pluvial do Domínio Atlântico, solo rochoso, área com extração de madeira.","IPA0080316","Plantae",NA,NA,"A. St.-Hil.","Joaquim Gomes",NA,"-35.82","-9.045","Schindler, B.",NA,NA,"240","280",NA,NA,NA,NA,NA,NA,"-35.82","-9.045",NA,NA,NA
"146","2019-08-27 13:32:42-03","IAP","PACA-AGP","67144","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","O. Machado",NA,"1946",NA,NA,NA,"Brasil","RJ",NA,NA,"Herbário do Jardim Botânico do Rio de Janeiro 75546.","PACA067144","Magnoliophyta","Santalales",NA,"A. St.-Hil.","Restinga da Tijuca",NA,NA,NA,"Pedro Dias",NA,NA,NA,NA,NA,NA,"2005","03","03","Magnoliatae",NA,NA,NA,NA,NA
"147","2019-08-27 13:32:42-03","IAP","PACA-AGP","67154","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","J. G. Kuhlmann",NA,"1933","02","14",NA,"Brasil","RJ",NA,NA,"arbusto de até 3m de altura; Herbário do Jardim Botânico do Rio de Janeiro 53634. Hábito: arbusto","PACA067154","Magnoliophyta","Santalales",NA,"A. St.-Hil.","Rio de Janeiro","Barra da Tijuca","-43.2075004577637","-22.9027996063232","Pedro Dias",NA,NA,NA,NA,"57442","auto","2005","03","03","Magnoliatae",NA,NA,NA,NA,NA
"148","2020-12-20 21:19:22-03","UFV","VIC","017915","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Silva, A.F. da","2007","1997","03","05",NA,"Brasil","Espirito Santo",NA,NA,"Arvoreta de ca de 1,8 m de alturaflores amarelas.","VIC017915",NA,NA,NA,"St Hill","Setiba","Parque Estadual Paulo Cesar Vinha",NA,NA,NA,NA,"VIC017915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-20 21:19:22-03","UFV","VIC","17915","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Silva, A.F.; et al.","2007","1997","03","05",NA,"Brasil","Espírito Santo",NA,NA,"Arvoreta com ca 1,8m de altura, flores amarelas.","VIC017915",NA,NA,NA,"A.St.Hil.","Setiba","P.E. Paulo Cesar Vinha",NA,NA,NA,NA,"VIC017915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-24 17:09:56-03","UFES","SAMES","8919","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Menezes,L.F.T.","2274","2016","05","20",NA,"Brasil","Espírito Santo",NA,NA,"Com frutos. Habito: Arbusto","SAMES08919",NA,NA,NA,"A.St.-Hil.","Linhares","Reserva Natural da Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-24 17:09:56-03","UFES","SAMES","5175","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Menezes,L.F.T.","1795","2008","01","12",NA,"Brasil","Espírito Santo",NA,NA,"Com flores amarelas. Habito: Arbusto","SAMES05175",NA,NA,NA,"A.St.-Hil.","São Mateus","Cedro. Parque São Mateus.Área de restinga sobre feixes de cordões arenosos do complexo do Rio Doce. Estrada para a fazenda Cedro (km86 da BR101). Floresta sobre cordão arenoso.","-39.8588981628418","-18.716100692749","Lobão,A.",NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,"-398452777.0","-189586111.0",NA,NA,NA
"152","2021-03-24 17:09:56-03","UFES","SAMES","5176","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Giaretta,A.O.; Menezes,L.F.T.;Rocha,T.L.;Broggio,I.S.;Rossini,J.","853","2010","08","04",NA,"Brasil","Espírito Santo",NA,NA,"Com frutos vinosos. Habito: Árvore","SAMES05176",NA,NA,NA,"A.St.-Hil.","Conceição da Barra","Floresta Nacional do Rio Preto. Floresta de tabuleiro em regeneração (25 anos).","-39.7322006225586","-18.5932998657227","Menezes,L.F.T.",NA,NA,NA,NA,"41644","auto","2012","06","12",NA,"-398461111.0","-183858333.0",NA,NA,NA
"153","2021-03-24 17:09:56-03","UFES","SAMES","5177","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Pereira,O.J.; Menezes,L.F.T.;Martins,R.F.A.;Giaretta,A.O.","7479","2007","03","29",NA,"Brasil","Espírito Santo",NA,NA,"Planta com frutos verdes.","SAMES05177",NA,NA,NA,"A.St.-Hil.","Linhares","Degredo. Vegetação de restinga. Mata de cordão arenoso não inundável. Sítio do Chiquinho (Fazenda Ralph).","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-24 17:09:56-03","UFES","SAMES","5173","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Pereira,O.J.; Menezes,L.F.T.;Fantin,R.;Giaretta,A.O.","7559","2008","03","05",NA,"Brasil","Espírito Santo",NA,NA,"Planta com botões florais.","SAMES05173",NA,NA,NA,"A.St.-Hil.","Linhares","Restinga Degredo. NULL.","-40.0722007751465","-19.3910999298096","Pereira,O.J.",NA,NA,NA,NA,"48094","auto","2008","03","05",NA,NA,NA,NA,NA,NA
"155","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0046543","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","G. Hatschbach; A. Schinini, J. M. Silva","64970","1996","4","18",NA,"Brazil","Minas Gerais",NA,NA,"Arbusto ornamental, 2 m.",NA,"Magnoliophyta","Sapindales","spicatus",NA,NA,"Serra do Espinhaço, subida via Montividiu (Mun. Monte Azul).","-42.8833","-15.15","A. Goldberg & S. F. Smith",NA,NA,"850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0046544","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","G. Hatschbach; M. Hatschbach, E. Barbosa","56920","1992","4","9",NA,"Brazil","Bahia",NA,NA,"Arbusto 3 m, flor creme.",NA,"Magnoliophyta","Sapindales","spicatus",NA,NA,"Rio Lajeadinho (Mun. Palmeiras).","-41.575082","-12.529912","J. R. Pirani",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-21 14:44:41-03","UFJF","CESJ","55745","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Parcelas Permanentes em Floresta Estacional Semide","201","2007","03",NA,"América do Sul","Brasil","Minas Gerais",NA,NA,"Floresta Estacional Semidecidual. Árvore ca. 5,5m alt. e 16,5cm de circunferência. Indivíduo nº 174..","CESJ055745","Angiosperma",NA,NA,"A. St.-Hil.","Araguari","Fazenda da Mata, 18º29'28 a 18º30'23 S e 48º22'45 W.","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-27 13:52:44-03","UFS","ASE","16955","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus longeracemosus","Andrade, M","ASE16955","1994","02","19","Southern America","Brasil","Bahia",NA,NA,"Arbusto.; Arbusto.","ASE0023796","Magnoliophyta",NA,"longeracemosus","(Mart. ex Engl.) Kaastra","Morro do Chapéu",NA,"-41.156111","-11.550278","Groppo, M",NA,"ASE0023796",NA,NA,NA,NA,"2014","06","26",NA,"-41.156111","-11.550278",NA,NA,NA
"159","2019-11-27 13:52:44-03","UFS","ASE","41064","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Figueira, M; Schindler, B; Costa, RMT","711","2017","10","23","Southern America","Brasil","Alagoas",NA,NA,"Árvore, aprox. 8 m de alt., DAP 8,1 cm, inflorescência verde, botões levemente amarelados. Código do indivíduo do IFN Al3F-1-10-62.; Floresta Pluvial Tropical do Domínio Atlântico, aprox. 240-280 m de altitude, solo rochoso, área com","ASE0042579","Magnoliophyta",NA,NA,"A.St.- Hil.","Joaquim Gomes","AL3F (conglomerado do Inventário Florestal Nacional).","-35.4912","-9.0242","Schindler, B",NA,NA,NA,NA,NA,NA,"2017","10","23",NA,"-35.4912","-9.0242",NA,NA,NA
"160","2020-06-30 21:26:39-03","UFCG","CSTR","3584","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Kerpel, S.M.","s.n.","2012","08","27",NA,"Brasil","Paraíba",NA,NA,"Pico do Jabre",NA,NA,NA,NA,NA,"Maturéia",NA,"-37.3513984680176","-7.26694011688232","Kerpel, S.M.",NA,NA,NA,NA,"10167","auto","2012","08","27",NA,NA,NA,NA,NA,NA
"161","2021-03-01 16:40:30-03","UNICAMP","UEC","41615","S","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus lealii","Harley, RM","20011","1977","03","25",NA,"Brazil","Mato Grosso",NA,NA,"Bushy shrub to 3m, with spreading branches. Leaves coriaceous, rather pale and slightly blue green above, paler beneath, aromatic when crushed. Fruit green, sulcate, fruiting axis spreading to slightly drooping.; Roadside through caati","UEC072104","Magnoliopsida",NA,"lealii","(Machado) Kaastra","Vila Do Rio Das Contas","10km. E. of Vila do RIo de Contas on the road to Marcolino Moura.","-41.8","-13.583333","Kaastra, RC",NA,"UEC072104","1000","1000",NA,NA,NA,NA,NA,NA,"-41.8","-13.583333",NA,NA,NA
"162","2021-03-01 16:40:30-03","UNICAMP","UEC","41618","S","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus lealii","Harley, RM","18044","1977","01","17",NA,"Brazil","Bahia",NA,NA,"Small tree to 5m. Leaves coriaceous, dull rather pale green. Inflorescences rigid, dull green with yellow green flowers.; Mixed restinga mainly high restinga on drier ground with areas of normally wet sedge meadow.","UEC072101","Magnoliopsida",NA,"lealii","(Machado) Kaastra","Alcobaça","Between Alcobaça and Caravelas on BA 001 highway. 20km. S. of Alcobaça.","-39.233333","-17.716667","Kaastra, RC",NA,"UEC072101",NA,NA,NA,NA,NA,NA,NA,NA,"-39.233333","-17.716667",NA,NA,NA
"163","2021-03-01 16:40:30-03","UNICAMP","UEC","41617","S","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus lealii","Harley, RM","17944","1977","01","15",NA,"Brazil","Bahia",NA,NA,"Tree to 7m. Leaves coriaceous mid-green with spreading inflorescences; flower yellowish.; restinga vegetation on coastal sand with scattered forest with lower trees in more open places. Alt Sea level.","UEC072100","Magnoliopsida",NA,"lealii","(Machado) Kaastra","Alcobaça","On the coast road between Alcobaça and Prado, 10km NW of Alcobaça and 4km N along road from the Rio Itanhentinga.","-39.216667","-17.5","Kaastra, RC",NA,"UEC072100",NA,NA,NA,NA,NA,NA,NA,NA,"-39.216667","-17.5",NA,NA,NA
"164","2021-03-01 16:40:30-03","UNICAMP","UEC","41702","S","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus lealii","Harley, RM","19401","1977","03","04",NA,"Brazil","Bahia",NA,NA,"Shrub to 2m. Leaves coriaceous dark green, paler beneath. Flowers yellow-green with bright orange-yellow anthers.; This plant in Caatinga.","UEC072102","Magnoliopsida",NA,"lealii","(Machado) Kaastra","Morro do Chapéu","27.5km SE to the town of Morro do Chapéu on the BA052 road to Mundo Novo. Disturbed roadside site near small artificial lake and open grazed scrub.","-41.016667","-11.65","Kaastra, RC",NA,"UEC072102","800","800",NA,NA,NA,NA,NA,NA,"-41.016667","-11.65",NA,NA,NA
"165","2021-03-01 16:40:30-03","UNICAMP","UEC","50528","S","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus lealii","Andrade","s.n.","1987","02","11",NA,"Brazil","Ceará",NA,NA,"Árvore ca. de 5m de altura e 20 cm de diâmetro. Algumas árvores tem o cheiro do Jaborandí tradicional mas outras tem o cheiro de manga.","UEC072098","Magnoliopsida",NA,"lealii","(Machado) Kaastra","Maranguape","Serra do Maranguape.","-38.6856002807617","-3.89083003997803","Skorupa, LA",NA,"UEC072098",NA,NA,"40608","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-01 16:40:30-03","UNICAMP","UEC","150312","S","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Rocha, RC; Sena, J","s.n.","2009","01","10",NA,"Brazil","Maranhão",NA,NA,"Árvore, ca. 4m.","UEC049780","Magnoliopsida",NA,NA,"A.St.-Hil.","Barra do Corda","Fazenda MERCK","-45.2433013916016","-5.50555992126465","Rizzini, CT",NA,"UEC049780",NA,NA,"116584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-08-20 10:25:31-03","UNICAMP","UEC","35742","S","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus lealii","Machado, O","75546","1946",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,"UEC072099","Magnoliopsida",NA,"lealii","(Machado) Kaastra","Rio de Janeiro","Restinga da Tijuca.","-43.2075004577637","-22.9027996063232","Yamamoto, K",NA,"UEC072099",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-08-20 10:25:31-03","UNICAMP","UEC","131944","S","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus lealii","Bernacci, LC; Andrade, PR; Chagas, RM","1903","1995","06","03",NA,"Brazil","São Paulo",NA,NA,"flor e fruto, Arvoreta ca. 2m altura. Flores amareladas, frutos imaturos. Floresta Higrófila.","UEC072103","Magnoliopsida",NA,"lealii","(Machado) Kaastra","Ubatuba","Estação Experimental do IAC","-45.0699996948242","-23.4300003051758","Skorupa, LA",NA,"UEC072103",NA,NA,"34265","auto","1998","11",NA,NA,NA,NA,NA,NA,NA
"169","2020-04-22 16:24:45-03","UFPB","JPB","63723","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","M.Figueira; B.Schindler; R.M.T.Costa","711","2017","10","23","Southern America","Brasil","Alagoas",NA,NA,"Árvore, aprox. 8 m de alt., DAP de 8,1 cm, inflorescência verde, botões levemente amarelados. Código do indivíduo do IFN AL3F-1-10-62; HABITAT: Floresta Pluvial Tropical do Domínio Atlântico, aprox. 240-280 m de altitude, solo rochoso","JPB0063723","Angiosperma","Dicotyledon",NA,"A. St.-Hil.","Joaquim Gomes","AL3F (conglomerado do Inventário Florestal Nacional)","-35.8199","-9.0449","B.Schindler",NA,NA,NA,NA,NA,NA,"2017","11",NA,NA,"-35.8199","-9.0449",NA,NA,NA
"170","2020-04-22 16:24:45-03","UFPB","JPB","63744","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","M.Figueira; B.Schindler; R.M.T.Costa","s.n.","2017","10","23","Southern America","Brasil","Alagoas",NA,NA,"Árvore, aprox. 4 m de alt., solo rochoso, sub-bosque, meia encosta, inflorescências verdes, botões verde amarelados; HABITAT: Floresta Pluvial Tropical do Domínio Atlântico, aprox. 240-280 m de altitude, solo rochoso, área com extraçã","JPB0063744","Angiosperma","Dicotyledon",NA,"A. St.-Hil.","Joaquim Gomes","AL3F (conglomerado do Inventário Florestal Nacional)","-35.8199","-9.0449","B.Schindler",NA,NA,NA,NA,NA,NA,"2017","11",NA,NA,"-35.8199","-9.0449",NA,NA,NA
"171","2019-11-06 09:57:33-03","UFOP","OUPR","31203","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","lisboanus","Pilocarpus lisboanus","Badini, J.","s.n.","1970","01","11",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, flores amareladas. Mata na beira do Rio. Ex Herb. Escola de Farmácia de Ouro Preto n. 23736",NA,NA,NA,NA,"Badini",NA,"Usina da Brecha, Entre Guaraciaba e Ponte Nova, nas margens do Rio Piranga",NA,NA,"Badini, J.","Isotype",NA,NA,NA,NA,NA,"1970","01","20",NA,NA,NA,NA,NA,NA
"172","2019-11-06 09:57:33-03","UFOP","OUPR","7682","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","lisboanus","Pilocarpus lisboanus","Badini, J.","s.n.","1970","01","11",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, flores amareladas. Mata na beira do rio. Ex Herb. Escola de Farmácia de Ouro Preto n. 23736",NA,NA,NA,NA,"Badini",NA,"Usina da Brecha, Entre Guaraciaba e Ponte Nova, margen do Rio Piranga",NA,NA,"Badini, J.","Holotype",NA,NA,NA,NA,NA,"1977","01","20",NA,NA,NA,NA,NA,NA
"173","2019-11-06 09:57:33-03","UFOP","OUPR","5474","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Lisboa, M.A.","s.n.","1971","01","29",NA,"Brasil",NA,NA,NA,"Árvore pequena, flor amarela. Beira de rio.",NA,NA,NA,NA,"A.St.-Hil.",NA,"Margem do Rio Guaraciaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-06 09:57:33-03","UFOP","OUPR","5475","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Lisboa, M.A.","s.n.","1971","03","01",NA,"Brasil",NA,NA,NA,"Árvore pequena, flor amarela. Beira de rio.",NA,NA,NA,NA,"A.St.-Hil.",NA,"Margem do Rio Guaraciaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-06 09:57:33-03","UFOP","OUPR","5476","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Lisboa, M.A.","s.n.","1977","01","29",NA,"Brasil",NA,NA,NA,"Árvore pequena, flor amarela. Beira de rio.",NA,NA,NA,NA,"A.St.-Hil.",NA,"Margem do Rio Guaraciaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-06 09:57:33-03","UFOP","OUPR","5477","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Lisboa, M.A.","s.n.","1971","03","29",NA,"Brasil",NA,NA,NA,"Árvore pequena, flor amarela. Beira de rio.",NA,NA,NA,NA,"A.St.-Hil.",NA,"Margem do Rio Guaraciaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
