nome_aceito_correto,CR,EN,VU,DD,EX,NT,EW,LR,cat_ameaca_geral
Pseudolmedia hirtula,0,1,0,0,0,0,0,0,1
Pseudolmedia laevigata,0,0,0,0,0,0,0,0,0
Pseudolycopodiella tatei,0,1,0,0,0,0,0,0,1
Pseudopiptadenia leptostachya,0,0,0,0,0,0,0,0,0
Pseudopiptadenia warmingii,0,0,0,0,0,0,0,0,0
Pseudotrimezia brevistamina,1,0,0,0,0,0,0,0,1
Pseudotrimezia concava,1,0,0,0,0,0,0,0,1
Pseudotrimezia elegans,1,0,0,0,0,0,0,0,1
Pseudotrimezia fistulosa,0,1,0,0,0,0,0,0,1
Pseudotrimezia juncifolia,1,0,0,0,0,0,0,0,1
Pseudotrimezia plicatifolia,0,1,0,0,0,0,0,0,1
Pseudotrimezia subtilis,1,0,0,0,0,0,0,0,1
Pseudotrimezia synandra,0,1,0,0,0,0,0,0,1
Pseudotrimezia tenuissima,0,1,0,1,0,0,0,0,1
Pseudoxandra duckei,0,0,0,1,0,0,0,0,1
Pseudoxandra rionegrensis,0,0,0,1,0,0,0,0,1
Psidium amplexicaule,1,0,0,0,0,0,0,0,1
Psidium araucanum,0,1,0,0,0,0,0,0,1
Psidium australe,0,0,0,0,0,0,0,0,0
Psidium firmum,0,0,0,0,0,0,0,0,0
Psidium gaudichaudianum,0,0,0,1,0,0,0,0,1
Psidium grandifolium,0,0,0,0,0,0,0,1,1
Psidium guajava,0,0,0,0,0,0,0,0,0
Psidium guineense,0,0,0,0,0,0,0,0,0
Psidium longipetiolatum,0,0,0,0,0,0,0,0,0
Psidium myrtoides,0,1,0,0,0,0,0,0,1
Psidium ovale,0,0,0,0,0,0,0,0,0
Psidium reptans,0,1,0,0,0,0,0,0,1
Psidium rufum,0,0,0,0,0,0,0,0,0
Psidium rufum var. widgrenianum,0,0,1,0,0,0,0,0,1
Psidium salutare,0,0,0,0,1,0,0,0,1
Psidium sartorianum,0,0,1,0,0,0,0,0,1
Psidium striatulum,0,0,0,0,0,0,0,0,0
Psychotria anceps,0,0,0,0,0,0,0,0,0
Psychotria carthagenensis,0,0,0,0,0,0,0,0,0
Psychotria cupularis,0,0,0,0,0,0,0,0,0
Psychotria fluminensis,0,0,1,0,0,0,0,0,1
Psychotria glaziovii,0,0,1,0,0,0,0,0,1
Psychotria laciniata,0,0,0,0,0,0,0,0,0
Psychotria loefgrenii,0,1,0,0,0,0,0,0,1
Psychotria microcarpa,0,1,0,0,1,0,0,0,1
Psychotria nemorosa,0,0,0,0,0,0,0,0,0
Psychotria nuda,0,0,0,0,0,0,0,0,0
Psychotria paludosa,0,1,0,0,1,0,0,0,1
Psychotria pedunculosa,0,0,0,0,0,0,0,0,0
Psychotria rhytidocarpa,0,0,1,0,0,0,0,0,1
Psychotria subspathulata,0,0,0,0,0,0,0,0,0
Psychotria sutericalyx,0,0,0,1,0,0,0,0,1
Psychotria tenuifolia,0,1,0,0,0,0,0,0,1
Pterandra andersonii,0,0,0,1,0,0,0,0,1
Pterandra pyroidea,0,0,0,0,0,0,0,0,0
Pteris congesta,0,1,0,0,0,0,0,0,1
Pteris limae,1,0,0,0,0,0,0,0,1
Pteris vittata,0,0,0,0,0,0,0,0,0
Pterodon emarginatus,0,0,0,0,0,0,0,0,0
Pteroglossa glazioviana,0,0,0,0,0,0,0,0,0
Pteroglossa hilariana,0,1,0,0,1,0,0,0,1
Pteroglossa macrantha,0,0,0,0,0,1,0,0,1
Pterogyne nitens,0,0,0,0,0,0,0,1,1
Pterolepis glomerata,0,0,0,0,0,0,0,0,0
Pterolepis perpusilla,0,0,1,0,0,0,0,0,1
Qualea coerulea,0,0,1,0,0,0,0,0,1
Qualea cordata,0,0,0,0,0,0,0,0,0
Qualea decorticans,0,0,0,1,0,0,0,0,1
Qualea glaziovii,0,0,0,0,0,0,0,0,0
Qualea grandiflora,0,0,0,0,0,0,0,0,0
Qualea magna,0,1,0,0,0,0,0,0,1
Qualea selloi,0,0,0,0,0,0,0,0,0
Quaternella glabratoides,0,1,0,0,0,0,0,0,1
Quesnelia humilis,0,0,0,0,0,0,0,0,0
Quesnelia imbricata,0,0,0,1,0,0,0,0,1
Quesnelia kautskyi,0,0,1,0,0,0,0,0,1
Quesnelia seideliana,0,1,0,0,0,0,0,0,1
Quiina cidiana,0,0,0,1,0,0,0,0,1
Quiina glaziovii,0,0,1,1,0,0,0,0,1
Quiina piresii,0,0,0,1,0,0,0,0,1
Quillaja lancifolia,0,1,0,0,0,0,0,0,1
Racinaea aerisincola,0,0,0,0,0,0,0,0,0
Racinaea domingosmartinis,0,0,0,1,0,0,0,0,1
Racinaea spiculosa,0,0,0,0,0,0,0,0,0
Raddia angustifolia,1,0,0,0,0,0,0,0,1
Raddia distichophylla,0,1,0,0,0,0,0,0,1
Raddiella esenbeckii,0,0,0,0,1,0,0,0,1
Randia armata,0,0,0,0,0,0,0,0,0
Ranunculus flagelliformis,0,0,0,0,1,0,0,0,1
Rauhiella silvana,0,1,0,0,0,0,0,0,1
Raulinoa echinata,0,0,1,0,0,0,0,0,1
Raulinoreitzia leptophlebia,0,0,0,0,0,0,0,0,0
Ravenia pseudalterna,0,0,0,1,0,0,0,0,1
Recordia reitzii,0,1,0,0,0,0,0,0,1
Recordoxylon stenopetalum,0,0,0,1,0,0,0,0,1
Regnellidium diphyllum,0,0,1,0,0,0,0,0,1
Reimarochloa acuta,1,0,0,0,0,0,0,0,1
Reissekia smilacina,0,0,0,0,1,0,0,0,1
Reitzia smithii,0,0,1,0,1,0,0,0,1
Renealmia brasiliensis,0,1,0,0,0,0,0,0,1
Renealmia petasites,0,0,0,0,0,0,0,0,0
Retrophyllum piresii,0,0,0,1,0,0,0,0,1
Rhabdocaulon gracile,0,0,0,0,1,0,0,0,1
Rhamnidium elaeocarpum,0,0,0,0,0,0,0,0,0
Rhamnidium glabrum,0,0,1,0,0,0,0,0,1
Rhipsalis agudoensis,0,0,0,1,0,0,0,0,1
Rhipsalis burchellii,0,0,0,0,0,0,0,0,0
Rhipsalis campos-portoana,0,0,0,0,0,0,0,0,0
Rhipsalis cereoides,1,0,0,0,0,0,0,0,1
Rhipsalis cereuscula,0,0,0,0,0,0,0,0,0
Rhipsalis clavata,0,0,0,0,0,1,0,0,1
Rhipsalis crispata,0,1,1,1,0,0,0,0,1
Rhipsalis dissimilis,0,1,0,1,0,0,0,0,1
Rhipsalis elliptica,0,0,0,0,0,0,0,0,0
Rhipsalis floccosa,0,0,0,0,0,0,0,0,0
Rhipsalis grandiflora,0,0,0,0,0,0,0,0,0
Rhipsalis juengeri,0,0,0,0,0,0,0,0,0
Rhipsalis lindbergiana,0,0,0,0,0,0,0,0,0
Rhipsalis neves-armondii,0,0,0,0,0,0,0,0,0
Rhipsalis oblonga,0,0,1,0,0,1,0,0,1
Rhipsalis olivifera,0,0,0,0,0,1,0,0,1
Rhipsalis pacheco-leonis,0,1,0,0,0,0,0,0,1
Rhipsalis pachyptera,0,0,0,0,0,0,0,0,0
Rhipsalis paradoxa,0,1,0,0,0,0,0,0,1
Rhipsalis pilocarpa,0,0,1,0,0,1,0,0,1
Rhipsalis pulchra,0,0,0,0,0,0,0,0,0
Rhipsalis puniceodiscus,0,0,0,0,0,0,0,0,0
Rhipsalis sulcata,0,0,0,1,0,0,0,0,1
Rhipsalis teres,0,0,0,0,0,0,0,0,0
Rhipsalis trigona,0,0,0,0,0,0,0,0,0
Rhizophora mangle,0,0,0,0,0,0,0,0,0
Rhodocalyx riedelii,0,0,0,0,0,0,0,0,0
Rhodospatha oblongata,0,0,1,0,0,0,0,0,1
Rhodostemonodaphne capixabensis,0,1,0,0,0,0,0,0,1
Rhodostemonodaphne macrocalyx,0,0,0,0,0,0,0,0,0
Rhodostemonodaphne parvifolia,1,0,0,0,0,0,0,0,1
Rhodostemonodaphne recurva,0,1,0,0,0,0,0,0,1
Rhynchanthera grandiflora,0,0,1,0,0,0,0,0,1
Rhynchanthera latifolia,0,0,1,0,0,0,0,0,1
Rhynchosia leucophylla,0,0,0,1,0,0,0,0,1
Rhynchosia minima,0,0,0,0,0,0,0,0,0
Rhynchosia reticulata,0,0,0,0,1,0,0,0,1
Rhynchosida physocalyx,0,0,0,1,0,0,0,0,1
Rhynchospora biflora,0,0,0,0,0,0,0,0,0
Rhynchospora corymbosa,0,0,0,0,0,0,0,0,0
Rhynchospora eximia,0,0,0,0,0,0,0,0,0
Rhynchospora holoschoenoides,0,0,0,0,0,0,0,0,0
Rhynchospora nardifolia,0,0,0,0,0,0,0,0,0
Rhynchospora paranaensis,0,0,0,1,0,0,0,0,1
Rhynchospora pilulifera,1,0,0,0,0,0,0,0,1
Rhynchospora rugosa,0,0,0,0,0,0,0,0,0
Rhynchospora tenuis,0,1,0,0,0,0,0,0,1
Rhynchospora triflora,0,0,0,0,0,0,0,0,0
Rhynchospora warmingii,0,0,0,0,0,0,0,0,0
Riccia ridleyi,1,0,0,0,0,0,0,0,1
Richardia humistrata,0,0,0,0,0,0,0,0,0
Richardia schumannii,0,1,0,0,1,0,0,0,1
Richardia stellaris,0,1,0,0,0,1,0,0,1
Richterago angustifolia,0,1,0,0,0,0,0,0,1
Richterago arenaria,0,0,1,0,0,0,0,0,1
Richterago campestris,0,1,0,0,0,0,0,0,1
Richterago caulescens,1,0,0,0,0,0,0,0,1
Richterago conduplicata,0,1,0,0,0,0,0,0,1
Richterago elegans,0,0,1,0,0,0,0,0,1
Richterago hatschbachii,0,1,0,0,0,0,0,0,1
Richterago lanata,0,1,0,0,0,0,0,0,1
Richterago petiolata,0,1,0,0,0,0,0,0,1
Richterago polyphylla,0,1,0,0,0,0,0,0,1
Richterago riparia,0,0,1,0,0,0,0,0,1
Richterago stenophylla,0,1,0,0,0,0,0,0,1
Richterago suffrutescens,1,0,0,0,0,0,0,0,1
Rinorea bicornuta,1,0,0,0,0,0,0,0,1
Rinorea longistipulata,0,1,0,0,0,0,0,0,1
Rinorea maximiliani,0,0,0,1,0,0,0,0,1
Rinorea ramiziana,0,1,0,0,0,0,0,0,1
Rinorea villosiflora,1,0,0,0,0,0,0,0,1
Riodocea pulcherrima,0,1,0,0,0,0,0,0,1
Rodriguezia obtusifolia,0,0,0,0,0,1,0,0,1
Rodriguezia rigida,0,0,1,1,0,0,0,0,1
Rodriguezia venusta,0,0,0,0,0,0,0,0,0
Rokautskyia caulescens,0,1,0,0,0,0,0,0,1
Rokautskyia exaltata,0,1,0,0,0,0,0,0,1
Rokautskyia fernseeoides,1,0,0,0,0,0,0,0,1
Rokautskyia latifolia,0,0,0,1,0,0,0,0,1
Rokautskyia leuzingerae,0,0,0,1,0,0,0,0,1
Rokautskyia odoratissima,0,1,0,0,0,0,0,0,1
Rokautskyia pseudoglazioui,0,0,0,1,0,0,0,0,1
Rokautskyia pseudoscaposa,0,1,0,0,0,0,0,0,1
Rokautskyia robertokautskyi,1,0,0,0,0,0,0,0,1
Rokautskyia scaposa,0,1,0,0,0,0,0,0,1
Rokautskyia whitmanii,1,0,0,0,0,0,0,0,1
Rorippa nasturtium-aquaticum,0,0,0,0,0,0,0,0,0
Roupala asplenioides,0,1,0,0,0,0,0,0,1
Roupala consimilis,0,0,0,0,0,0,0,0,0
Roupala meisneri,0,0,0,0,0,0,0,0,0
Roupala montana,0,0,0,0,0,0,0,0,0
Roupala montana var. paraensis,0,0,0,0,0,0,0,0,0
Roupala sculpta,0,1,1,0,0,0,0,0,1
Rourea cnestidifolia,0,1,0,0,0,0,0,0,1
Rourea gracilis,0,0,0,0,0,1,0,0,1
Rourea induta,0,0,0,0,0,0,0,0,0
Rourea pseudospadicea,0,1,0,0,0,0,0,0,1
Rudgea coriacea,0,0,0,0,0,0,0,0,0
Rudgea coronata,1,0,0,0,0,0,0,0,1
Rudgea corymbulosa,0,1,0,0,0,0,0,0,1
Rudgea crassifolia,0,0,1,0,0,0,0,0,1
Rudgea erythrocarpa,0,1,0,0,0,0,0,0,1
Rudgea gardenioides,0,0,0,0,0,0,0,0,0
Rudgea insignis,0,0,1,0,0,0,0,0,1
Rudgea jasminoides,0,0,0,0,0,0,0,0,0
Rudgea jasminoides subsp. nervosa,0,0,1,0,0,0,0,0,1
Rudgea macrophylla,0,1,0,0,0,0,0,0,1
Rudgea minor,0,0,0,0,0,0,0,0,0
Rudgea nobilis,0,1,0,0,0,0,0,0,1
Rudgea nodosa,0,0,0,0,0,0,0,0,0
Rudgea pachyphylla,1,1,0,0,1,0,0,0,1
Rudgea parquioides subsp. caprifolium,1,0,0,0,1,0,0,0,1
Rudgea parquioides subsp. hirsutissima,0,1,0,0,0,0,0,0,1
Rudgea parvifolia,0,0,1,0,0,0,0,0,1
Rudgea recurva,0,0,0,0,0,0,0,0,0
Rudgea sessilis,0,1,0,0,0,0,0,0,1
Rudgea triflora,0,0,0,0,0,1,0,0,1
Rudgea umbrosa,0,0,1,0,0,0,0,0,1
Rudgea vellerea,0,0,1,0,0,0,0,0,1
Rudgea viburnoides subsp. viburnoides,0,0,0,0,0,0,0,0,0
Ruellia bulbifera,0,0,0,0,0,0,0,0,0
Ruellia chamaedrys,0,0,0,1,0,0,0,0,1
Ruellia dissitifolia,0,0,0,0,0,0,0,0,0
Ruellia epallocaulos,0,0,0,0,0,0,0,0,0
Ruellia erythropus,0,0,0,0,0,0,0,0,0
Ruellia multifolia,0,0,0,0,0,0,0,0,0
Ruellia solitaria,0,0,0,0,0,0,0,0,0
Rugoloa hylaeica,0,0,0,0,0,0,0,0,0
Ruizterania clavata,0,0,0,1,0,0,0,0,1
Rupestrea carvalhoana,1,0,0,0,0,0,0,0,1
Rupestrea johnwurdackiana,0,1,0,0,0,0,0,0,1
Ruppia maritima,0,0,0,0,0,0,0,0,0
Ruprechtia laxiflora,0,0,0,0,0,0,0,0,0
Rustia angustifolia,0,1,0,0,0,0,0,0,1
Rustia formosa,0,0,0,0,0,0,0,0,0
Sabicea grisea,0,0,0,0,0,0,0,0,0
Sabicea villosa,0,0,0,0,0,0,0,0,0
Saccharum angustifolium,0,0,0,0,0,0,0,0,0
Saccharum villosum,0,0,0,0,0,0,0,0,0
Sacciolepis indica,0,0,0,0,0,0,0,0,0
Sagittaria lancifolia,0,0,1,0,0,0,0,0,1
Sagittaria rhombifolia,0,0,0,0,0,0,0,0,0
Salacia arborea,0,0,0,0,0,0,0,0,0
Salacia elliptica,0,0,0,0,0,0,0,0,0
Salacia grandifolia,0,0,0,0,0,0,0,0,0
Salacia mosenii,1,0,0,0,0,0,0,0,1
Salix humboldtiana,0,0,0,0,0,0,0,0,0
Salvertia convallariodora,0,0,0,0,0,0,0,0,0
Salvia campos-portoi,0,0,0,0,1,0,0,0,1
Salvia lachnostachys,0,0,0,0,1,0,0,0,1
Salvia uliginosa,0,0,0,0,0,0,0,0,0
Sapindus saponaria,0,0,0,0,0,0,0,0,0
Sapium sellowianum,0,0,0,0,0,0,0,0,0
Saranthe composita,0,0,1,0,0,0,0,0,1
Sarcaulus inflexus,0,0,0,1,0,0,0,0,1
Sarcaulus vestitus,0,0,1,0,0,0,0,0,1
Sarcoglottis acaulis,0,0,0,0,0,0,0,0,0
Sarcoglottis alexandri,0,1,0,0,1,0,0,0,1
Sarcoglottis uliginosa,0,0,1,0,0,0,0,0,1
Saundersia mirabilis,0,1,0,0,0,0,0,0,1
Saundersia paniculata,0,0,1,0,0,0,0,0,1
Sauroglossum elatum,0,0,0,1,0,0,0,0,1
Sauvagesia erecta,0,0,0,0,0,0,0,0,0
Sauvagesia nitida,0,0,1,0,0,0,0,0,1
Savia dictyocarpa,0,0,0,0,0,0,0,0,0
Scaevola plumieri,0,0,0,0,0,0,0,0,0
Schaefferia argentinensis,1,0,0,0,0,0,0,0,1
Schaueria litoralis,0,0,0,1,0,1,0,0,1
Schaueria paranaensis,0,1,0,0,0,0,0,0,1
Schinopsis balansae,0,1,0,0,0,0,0,0,1
Schinopsis brasiliensis,0,0,0,1,0,0,0,0,1
Schinus engleri,0,0,0,1,0,1,0,0,1
Schinus ramboi,0,1,0,0,0,0,0,0,1
Schinus spinosa,0,0,0,1,0,0,0,0,1
Schizachyrium scabriflorum,0,1,0,0,1,0,0,0,1
Schizachyrium tenerum,0,1,0,0,0,0,0,0,1
Schizaea elegans,0,0,0,0,0,0,0,0,0
Schizocalyx cuspidatus,0,0,1,0,0,0,0,0,1
Schizolobium parahyba,0,0,0,0,0,0,0,0,0
Schlechtendalia luzulifolia,0,1,0,0,0,0,0,0,1
Schlegelia parviflora,0,0,0,0,0,0,0,0,0
Schlumbergera kautskyi,0,1,0,0,0,0,0,0,1
Schlumbergera lutea,0,1,0,0,0,0,0,0,1
Schlumbergera lutea subsp. bradei,0,0,1,0,0,0,0,0,1
Schlumbergera microsphaerica,0,0,1,0,0,0,0,0,1
Schlumbergera opuntioides,0,0,1,0,0,0,0,0,1
Schlumbergera orssichiana,0,1,0,0,0,0,0,0,1
Schlumbergera rosea,0,0,0,1,0,0,0,0,1
Schlumbergera truncata,0,0,1,0,0,0,0,0,1
Schnella grazielae,0,0,0,1,0,0,0,0,1
Schnella microstachya,0,0,0,0,0,0,0,0,0
Schnella smilacina,0,0,0,1,0,0,0,0,1
Schultesia aptera,1,0,0,0,0,0,0,0,1
Schwenckia curviflora,0,1,0,0,0,0,0,0,1
Schwenckia lateriflora,0,0,0,1,0,0,0,0,1
Schwenckia nova-veneciana,1,0,0,0,0,0,0,0,1
Sciadotenia acutifolia,0,0,0,1,0,0,0,0,1
Sciaphila schwackeana,0,1,0,0,0,1,0,0,1
Sciodaphyllum sprucei,0,0,1,0,0,0,0,0,1
Scleria acanthocarpa,0,0,0,0,0,0,0,0,0
Scleria balansae,0,0,1,0,0,0,0,0,1
Scleria bracteata,0,0,0,0,0,0,0,0,0
Scleria distans,0,0,0,0,0,0,0,0,0
Scleria gaertneri,0,0,0,0,0,0,0,0,0
Scleria hirtella,0,0,0,0,0,0,0,0,0
Scleria latifolia,0,0,0,0,0,0,0,0,0
Scleria leptostachya,0,0,0,0,0,0,0,0,0
Scleria microcarpa,0,0,0,0,0,0,0,0,0
Scleria mitis,0,0,0,0,0,0,0,0,0
Scleria panicoides,0,0,0,0,0,0,0,0,0
Scleria plusiophylla,0,0,0,0,0,0,0,0,0
Scleria reticularis,0,0,0,0,0,0,0,0,0
Scleria scabra,0,0,0,0,0,0,0,0,0
Scleria secans,0,0,0,0,0,0,0,0,0
Scleria sororia,0,0,0,0,0,0,0,0,0
Scleria tenella,0,0,0,0,0,0,0,0,0
Scleria virgata,0,0,0,0,0,0,0,0,0
Scutia arenicola,0,1,0,0,0,0,0,0,1
Scuticaria irwiniana,0,1,0,0,0,0,0,0,1
Scuticaria itirapinensis,1,0,0,0,0,0,0,0,1
Scuticaria kautskyi,1,0,0,0,0,0,0,0,1
Scuticaria strictifolia,0,1,0,0,1,0,0,0,1
Seemannia sylvatica,0,0,0,0,0,1,0,0,1
Seguieria americana,0,0,0,0,0,0,0,0,0
Seguieria langsdorffii,0,0,0,0,0,0,0,0,0
Selaginella convoluta,0,0,0,0,0,0,0,0,0
Selaginella mendoncae,0,0,1,0,0,0,0,0,1
Selaginella tenuissima,0,0,0,0,0,0,0,0,0
Selaginella valida,0,0,0,0,0,1,0,0,1
Selenicereus setaceus,0,0,0,0,0,0,0,0,0
Selenicereus undatus,0,0,0,1,0,0,0,0,1
Selenipedium isabelianum,0,0,0,1,0,0,0,0,1
Sellocharis paradoxa,0,0,1,0,0,0,0,0,1
Senaea coerulea,0,1,0,0,0,0,0,0,1
Senaea janeirensis,0,1,0,0,0,0,0,0,1
Senecio adamantinus,0,0,0,0,0,0,0,0,0
Senecio almasensis,1,0,0,0,0,0,0,0,1
Senecio caparaoensis,0,1,0,0,0,0,0,0,1
Senecio crassiflorus,0,0,0,0,0,1,0,0,1
Senecio gertii,0,1,0,0,0,0,0,0,1
Senecio graciellae,0,1,0,0,0,0,0,0,1
Senecio grandis,0,0,0,0,0,0,0,0,0
Senecio hatschbachii,0,1,0,0,0,0,0,0,1
Senecio heteroschizus,0,1,0,0,0,0,0,0,1
Senecio langei,0,0,1,0,1,0,0,0,1
Senecio pohlii,0,0,0,0,0,1,0,0,1
Senecio promatensis,1,0,0,0,0,0,0,0,1
Senecio ramboanus,0,1,0,0,0,0,0,0,1
Senecio riograndensis,0,1,0,0,0,0,0,0,1
Senefeldera verticillata,0,0,0,0,0,0,0,0,0
Senegalia hatschbachii,0,0,0,0,0,0,0,0,0
Senegalia irwinii,0,0,0,0,0,0,0,0,0
Senegalia martii,0,0,0,0,0,0,0,0,0
Senegalia parviceps,0,0,0,1,0,0,0,0,1
Senegalia polyphylla,0,0,0,0,0,0,0,0,0
Senegalia riparia,0,0,0,0,0,0,0,0,0
Senna alata,0,0,0,0,0,0,0,0,0
Senna angulata,0,0,0,0,0,0,0,0,0
Senna angulata var. miscadena,0,0,0,0,0,0,0,0,0
Senna cana,0,0,0,0,0,0,0,0,0
Senna corymbosa,0,0,0,0,0,0,0,0,0
Senna macranthera,0,0,0,0,0,0,0,0,0
Senna mucronifera,0,0,0,0,0,0,0,0,0
Senna obtusifolia,0,0,0,0,0,0,0,0,0
Senna paradictyon,0,0,0,0,1,0,0,0,1
Senna pendula,0,0,0,0,0,0,0,0,0
Senna reticulata,0,0,0,0,0,0,0,0,0
Senna rugosa,0,0,0,0,0,0,0,0,0
Senna silvestris,0,0,0,0,0,0,0,0,0
Senna spectabilis,0,0,0,0,0,0,0,0,0
Senna trachypus,0,0,0,0,0,0,0,0,0
Serjania cuspidata,0,0,0,0,0,0,0,0,0
Serjania deflexa,0,0,0,0,0,0,0,0,0
Serjania divaricocca,1,0,0,0,0,0,0,0,1
Serjania hatschbachii,1,0,0,0,1,0,0,0,1
Serjania platycarpa,0,0,0,0,0,0,0,0,0
Sesbania punicea,0,0,0,0,0,0,0,0,0
Sesbania virgata,0,0,0,0,0,0,0,0,0
Sessea brasiliensis,0,0,0,1,0,1,0,0,1
Sessea regnellii,0,0,0,0,0,0,0,0,0
Setaria parviflora,0,0,0,0,0,0,0,0,0
Setaria parviflora var. pilosissima,1,0,0,0,1,0,0,0,1
Setaria paucifolia,0,0,0,0,0,0,0,0,0
Setaria sphacelata,0,0,0,0,0,0,0,0,0
Setaria stolonifera,1,0,0,0,0,0,0,0,1
Setaria tenacissima,1,0,0,0,0,0,0,0,1
Sida acrantha,0,1,0,0,0,0,0,0,1
Siderasis fuscata,0,1,0,0,0,0,0,0,1
Sideroxylon obtusifolium,0,0,0,0,0,0,0,0,0
Simira grazielae,0,1,0,0,0,0,0,0,1
Simira hatschbachiorum,0,1,0,0,0,0,0,0,1
Simira hexandra,0,0,0,1,0,0,0,0,1
Simira rubra,0,0,0,1,0,0,0,0,1
Simira sampaioana,0,0,0,0,0,0,0,0,0
Sincoraea amoena,0,1,0,0,0,0,0,0,1
Sincoraea humilis,1,0,0,0,0,0,0,0,1
Sinningia aghensis,0,1,0,0,0,0,0,0,1
Sinningia araneosa,0,0,1,0,0,0,0,0,1
Sinningia canescens,0,0,1,0,0,1,0,0,1
Sinningia carangolensis,0,1,0,0,0,0,0,0,1
Sinningia cardinalis,1,0,0,0,0,0,0,0,1
Sinningia cochlearis,1,0,0,0,0,0,0,0,1
Sinningia conspicua,0,0,0,1,0,0,0,0,1
Sinningia cooperi,0,0,0,0,0,0,0,0,0
Sinningia defoliata,0,0,1,0,0,0,0,0,1
Sinningia douglasii,0,0,0,0,0,0,0,0,0
Sinningia elatior,0,0,0,0,0,0,0,0,0
Sinningia glazioviana,1,0,0,0,0,0,0,0,1
Sinningia guttata,0,1,0,0,0,0,0,0,1
Sinningia harleyi,0,1,0,0,0,0,0,0,1
Sinningia hatschbachii,0,1,0,0,0,0,0,0,1
Sinningia hirsuta,0,1,0,0,0,0,0,0,1
Sinningia iarae,0,1,0,0,0,0,0,0,1
Sinningia insularis,0,1,0,0,0,0,0,0,1
Sinningia kautskyi,0,0,1,0,0,0,0,0,1
Sinningia lindleyi,0,1,0,0,0,0,0,0,1
Sinningia lineata,0,1,0,0,0,0,0,0,1
Sinningia macropoda,0,0,0,0,0,0,0,0,0
Sinningia magnifica,0,0,1,0,0,0,0,0,1
Sinningia micans,0,1,0,0,0,0,0,0,1
Sinningia piresiana,0,1,0,0,0,0,0,0,1
Sinningia rupicola,0,1,0,0,0,0,0,0,1
Sinningia striata,0,0,1,0,0,0,0,0,1
Sinningia tuberosa,0,0,1,0,0,0,0,0,1
Sinningia valsuganensis,0,1,0,0,0,0,0,0,1
Sinningia villosa,0,1,0,0,0,0,0,0,1
Sinningia warmingii,0,0,1,0,0,0,0,0,1
Siparuna bifida,0,0,0,0,0,0,0,0,0
Siparuna brasiliensis,0,0,0,0,0,0,0,0,0
Siparuna guianensis,0,0,0,0,0,0,0,0,0
Siparuna reginae,0,0,0,0,0,0,0,0,0
Siphanthera cordata,0,0,1,0,0,0,0,0,1
Siphanthera dawsonii,0,0,1,0,0,0,0,0,1
Siphocampylus lycioides,0,1,0,0,0,1,0,0,1
Siphoneugena crassifolia,0,0,1,0,0,0,0,0,1
Siphoneugena densiflora,0,0,1,0,0,0,0,0,1
Siphoneugena kiaerskoviana,0,0,0,0,0,1,0,0,1
Siphoneugena kuhlmannii,0,0,1,0,0,0,0,0,1
Siphoneugena reitzii,0,0,1,0,0,0,0,0,1
Sisyrinchium rambonis,0,0,0,0,0,0,0,0,0
Skeptrostachys arechavaletanii,0,0,0,0,0,0,0,0,0
Sloanea dubia,0,0,0,1,0,0,0,0,1
Sloanea erismoides,0,0,0,1,0,0,0,0,1
Sloanea garckeana,0,0,0,0,0,0,0,0,0
Sloanea guianensis,0,0,0,0,0,0,0,0,0
Sloanea hirsuta,0,0,0,0,0,0,0,0,0
Sloanea obtusifolia,0,1,0,0,0,0,0,0,1
Sloanea petalata,1,1,0,0,0,0,0,0,1
Smallanthus araucariophilus,1,0,0,0,0,0,0,0,1
Smallanthus connatus,0,0,0,0,0,0,0,0,0
Smallanthus riograndensis,0,1,0,0,0,0,0,0,1
Smilax japicanga,0,0,1,0,0,1,0,0,1
Smilax lappacea,0,1,0,0,1,0,0,0,1
Smilax lutescens,0,1,0,0,1,0,0,0,1
Smilax muscosa,0,0,1,0,1,0,0,0,1
Smilax spicata,0,1,0,0,0,0,0,0,1
Smilax subsessiliflora,0,1,0,0,1,0,0,0,1
Solanum affine,0,0,0,0,0,0,0,0,0
Solanum arenarium,0,1,0,0,0,0,0,0,1
Solanum argenteum,0,0,0,0,0,0,0,0,0
Solanum bahianum,0,1,0,0,0,0,0,0,1
Solanum bullatum,0,0,0,0,0,0,0,1,1
Solanum caavurana,0,0,0,0,0,0,0,0,0
Solanum capoerum,0,0,0,0,0,0,0,0,0
Solanum carautae,0,0,0,0,0,1,0,0,1
Solanum castaneum,0,0,0,0,0,0,0,0,0
Solanum cernuum,0,0,0,0,0,0,0,0,0
Solanum cinnamomeum,0,0,0,0,0,0,0,1,1
Solanum crinitum,0,0,0,0,0,0,0,0,0
Solanum diploconos,0,0,0,0,0,0,0,1,1
Solanum gertii,0,0,0,0,0,1,0,0,1
Solanum granulosoleprosum,0,0,0,0,0,0,0,0,0
Solanum graveolens,0,1,0,0,0,0,0,0,1
Solanum hasslerianum,0,0,0,0,0,0,0,0,0
Solanum jabrense,0,1,0,0,0,0,0,0,1
Solanum kleinii,0,1,0,0,0,0,0,0,1
Solanum lacerdae,0,0,0,0,0,0,0,0,0
Solanum latiflorum,0,0,0,0,0,0,0,1,1
Solanum leptostachys,0,0,0,0,0,0,0,0,0
Solanum lycocarpum,0,0,0,0,0,0,0,0,0
Solanum melissarum,0,0,0,0,0,0,0,1,1
Solanum ovum-fringillae,0,0,0,1,0,0,0,0,1
