nome_aceito_correto,fontes
Pitcairnia encholirioides,sima-Portaria 443/2014
Pitcairnia glaziovii,sima-Portaria 443/2014
Pitcairnia limae,sima-Portaria 443/2014
Plagiochila boryana,sima-Portaria 443/2014
Plagiogyria fialhoi,cncflora_web
Plantago australis,cncflora_web
Plantago catharinea,cncflora_web
Plantago guilleminiana,cncflora_web
Plantago major,UICN_API
Plantago turficola,sima-Portaria 443/2014
Plathymenia reticulata,UICN_API-cncflora_web-UICN_API
Platycarpum acreanum,sima
Platycyamus regnellii,cncflora_ckan
Platymiscium floribundum,UICN_API
Platypodium elegans,UICN_API
Pleiochiton blepharodes,cncflora_web
Pleonotoma bracteata,sima-Portaria 443/2014
Pleopeltis alborufula,sima-Portaria 443/2014
Pleopeltis monoides,sima-Portaria 443/2014
Pleopeltis trindadensis,sima-Portaria 443/2014
Pleradenophora membranifolia,UICN_API
Pleroma ackermannii,sima-SP_oficial
Pleroma andersregnellii,cncflora_ckan-UICN_API
Pleroma apparicioi,sima-Portaria 443/2014
Pleroma bergianum,sima-Portaria 443/2014
Pleroma boudetii,sima-Portaria 443/2014
Pleroma castellense,sima-Portaria 443/2014
Pleroma cinereum,sima-SP_oficial
Pleroma clavatum,UICN_API
Pleroma dubium,cncflora_web
Pleroma dusenii,sima
Pleroma echinatum,cncflora_web
Pleroma eichleri,sima-SP_oficial-cncflora_web
Pleroma estrellense,UICN_API
Pleroma frigidulum,cncflora_web
Pleroma guartelaense,sima-SP_oficial
Pleroma integerrimum,sima-Portaria 443/2014
Pleroma itatiaiae,sima-SP_oficial
Pleroma kleinii,sima
Pleroma minus,sima-Portaria 443/2014
Pleroma minutiflorum,sima-SP_oficial
Pleroma mutabile,UICN_API
Pleroma petiolatum,sima
Pleroma quartzophilum,sima-Portaria 443/2014
Pleroma reitzii,UICN_API
Pleroma riedelianum,sima-SP_oficial-cncflora_web-Portaria 443/2014
Pleroma schenckii,sima-SP_oficial-cncflora_web
Pleroma sellowianum,UICN_API
Pleroma trichopodum,cncflora_web
Pleroma urvilleanum,sima-cncflora_web
Pleroma wurdackianum,sima-Portaria 443/2014
Plinia ambivalens,sima
Plinia callosa,sima-Portaria 443/2014
Plinia coronata,cncflora_ckan
Plinia delicata,sima
Plinia edulis,sima-SP_oficial-cncflora_ckan-mpoSP-Portaria 443/2014
Plinia hatschbachii,sima-SP_oficial-Portaria 443/2014
Plinia muricata,sima-Portaria 443/2014
Plinia peruviana,UICN_API
Plinia phitrantha,cncflora_ckan-UICN_API
Plinia pseudodichasiantha,sima-SP_oficial-cncflora_ckan-mpoSP
Plinia rara,sima-Portaria 443/2014
Plinia renatiana,sima-Portaria 443/2014
Plinia rivularis,UICN_API
Plinia rogersiana,cncflora_ckan-UICN_API
Plinia sebastianopolitana,sima-Portaria 443/2014
Plinia silvestris,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014-cncflora_ckan-UICN_API
Plinia subavenia,sima
Poa bradei,sima-SP_oficial-cncflora_web-Portaria 443/2014
Poa reitzii,sima-Portaria 443/2014
Podocarpus acuminatus,sima
Podocarpus barretoi,sima-Portaria 443/2014
Podocarpus brasiliensis,sima-Portaria 443/2014
Podocarpus lambertii,cncflora_web-UICN_API
Podocarpus sellowii,cncflora_web-UICN_API
Podostemum distichum,sima-SP_oficial-cncflora_web
Podostemum muelleri,cncflora_web
Podostemum ovatum,sima-SP_oficial-cncflora_web-UICN_API-Portaria 443/2014
Podostemum rutifolium,sima-SP_oficial-Portaria 443/2014
Podostemum saldanhanum,sima-Portaria 443/2014
Podostemum weddellianum,cncflora_web
Poecilanthe parviflora,cncflora_web-UICN_API
Pogoniopsis schenckii,sima-SP_oficial-cncflora_web
Poiretia angustifolia,sima-cncflora_web
Poiretia latifolia,UICN_API
Polybotrya speciosa,cncflora_web
Polygala bevilacquai,cncflora_web
Polygala brasiliensis,sima-SP_oficial-cncflora_web
Polygala franchetii,sima-Portaria 443/2014
Polygala galioides,sima-SP_oficial-mpoSP
Polygala molluginifolia,sima-SP_oficial-cncflora_web-mpoSP
Polygala moquiniana,cncflora_web
Polygala nudicaulis,cncflora_web
Polygala pulchella,cncflora_web
Polygala pumila,sima-SP_oficial-cncflora_web-mpoSP
Polygala selaginoides,sima-Portaria 443/2014
Polygala sellowiana,sima-cncflora_web
Polygala stephaniana,sima-SP_oficial-cncflora_web-Portaria 443/2014
Polygala tamariscea,sima-SP_oficial-cncflora_web-Portaria 443/2014
Polygonum hydropiperoides,UICN_API
Polygonum punctatum,UICN_API
Polypogon chilensis,sima-SP_oficial-mpoSP
Polypogon imberbis,sima-SP_oficial
Polystachya rupicola,sima-Portaria 443/2014
Polystichum bradei,sima-Portaria 443/2014
Polytaenium citrifolium,cncflora_web
Polytaenium feei,sima-cncflora_web
Pomaria stipularis,sima
Pombalia strigoides,sima-Portaria 443/2014
Pombalia velutina,SP_oficial-cncflora_web-sima
Porcelia macrocarpa,cncflora_ckan
Porophyllum bahiense,sima-Portaria 443/2014
Portea alatisepala,sima-Portaria 443/2014
Portea fosteriana,sima-Portaria 443/2014
Portea grandiflora,sima-Portaria 443/2014
Portea kermesina,sima-Portaria 443/2014
Portea nana,sima-Portaria 443/2014
Portulaca amilis,sima-SP_oficial
Portulaca halimoides,sima-SP_oficial-mpoSP
Portulaca hatschbachii,sima-Portaria 443/2014
Posoqueria acutifolia,sima-cncflora_ckan
Posoqueria latifolia,cncflora_web-UICN_API
Posoqueria longiflora,UICN_API
Potamogeton pusillus,UICN_API
Pourouma guianensis,UICN_API
Pouteria bapeba,sima-Portaria 443/2014
Pouteria beaurepairei,cncflora_web-UICN_API
Pouteria brevensis,sima
Pouteria bullata,sima-SP_oficial-cncflora_ckan-UICN_API-mpoSP-Portaria 443/2014
Pouteria butyrocarpa,sima-Portaria 443/2014
Pouteria caimito,UICN_API
Pouteria ciliata,sima
Pouteria coelomatica,sima-Portaria 443/2014
Pouteria crassiflora,sima
Pouteria decussata,sima-Portaria 443/2014
Pouteria ericoides,sima
Pouteria exstaminodia,sima
Pouteria fulva,sima
Pouteria furcata,sima-Portaria 443/2014
Pouteria gardneri,UICN_API-cncflora_web-UICN_API
Pouteria gardneriana,UICN_API
Pouteria glomerata,sima-SP_oficial
Pouteria latianthera,sima
Pouteria lucens,sima
Pouteria macahensis,sima-Portaria 443/2014
Pouteria maguirei,sima
Pouteria microstrigosa,sima
Pouteria multiflora,sima-Portaria 443/2014
Pouteria nudipetala,sima
Pouteria oxypetala,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014
Pouteria pachycalyx,sima-Portaria 443/2014
Pouteria pachyphylla,sima
Pouteria pallens,sima
Pouteria petiolata,sima-Portaria 443/2014
Pouteria polysepala,sima
Pouteria psammophila,cncflora_ckan-UICN_API
Pouteria pubescens,sima
Pouteria putamen-ovi,sima
Pouteria ramiflora,UICN_API
Pouteria reticulata,cncflora_web-UICN_API
Pouteria rodriguesiana,sima
Pouteria salicifolia,sima
Pouteria samborae,sima
Pouteria scrobiculata,sima
Pouteria stenophylla,sima
Pouteria stipulifera,sima
Pouteria subcaerulea,cncflora_web
Pouteria synsepala,sima
Pouteria tarumanensis,sima
Pouteria tenuisepala,sima
Pouteria torta,sima-cncflora_web
Pouteria trifida,sima
Pouteria venosa,UICN_API
Pouteria vernicosa,sima-Portaria 443/2014
Pouteria virescens,sima-Portaria 443/2014
Pradosia brevipes,sima-cncflora_web
Pradosia decipiens,sima
Pradosia granulosa,sima-Portaria 443/2014
Pradosia grisebachii,sima
Pradosia kuhlmannii,sima-Portaria 443/2014
Pradosia lactescens,sima-cncflora_web
Pradosia subverticillata,sima-Portaria 443/2014
Pradosia verticillata,sima-Portaria 443/2014
Praecereus euchlorus,UICN_API
Praxelis grandiflora,sima-SP_oficial-cncflora_web-mpoSP
Prepusa hookeriana,sima-Portaria 443/2014
Prepusa viridiflora,sima-Portaria 443/2014
Prestonia bahiensis,sima-SP_oficial-cncflora_web
Prestonia quinquangularis,sima-cncflora_web
Prestonia solanifolia,sima-SP_oficial-cncflora_web-Portaria 443/2014
Prestonia tomentosa,sima-cncflora_web
Pringleella subulata,sima-Portaria 443/2014
Promenaea stapelioides subsp. xanthina,cncflora_web
Prosthechea serpentilingua,sima
Proteopsis argentea,sima-Portaria 443/2014
Protium bahianum,sima-Portaria 443/2014
Protium brasiliense,UICN_API
Protium cordatum,sima
Protium giganteum,sima
Protium icicariba,sima
Protium inodorum,sima-Portaria 443/2014
Protium kleinii,cncflora_web
Protium occhionii,sima-Portaria 443/2014
Protium ovatum,UICN_API
Protium widgrenii,cncflora_ckan-UICN_API
Pseuderanthemum modestum,sima
Pseuderanthemum riedelianum,sima-cncflora_web
Pseudobombax grandiflorum,cncflora_web
Pseudobombax longiflorum,UICN_API
Pseudobombax marginatum,sima-SP_oficial-cncflora_web-UICN_API
Pseudobombax tomentosum,sima-SP_oficial-cncflora_web-UICN_API
Pseudolaelia brejetubensis,sima-Portaria 443/2014
Pseudolaelia canaanensis,sima-Portaria 443/2014
Pseudolaelia cipoensis,sima-Portaria 443/2014
Pseudolaelia citrina,sima-Portaria 443/2014
Pseudolaelia dutrae,sima-Portaria 443/2014
Pseudolmedia hirtula,cncflora_web-UICN_API
Pseudolmedia laevigata,UICN_API
Pseudolycopodiella tatei,sima-Portaria 443/2014
Pseudopiptadenia leptostachya,cncflora_ckan
Pseudopiptadenia warmingii,cncflora_ckan
Pseudotrimezia brevistamina,sima-Portaria 443/2014
Pseudotrimezia concava,sima-Portaria 443/2014
Pseudotrimezia elegans,sima-Portaria 443/2014
Pseudotrimezia fistulosa,sima-Portaria 443/2014
Pseudotrimezia juncifolia,cncflora_web-Portaria 443/2014
Pseudotrimezia plicatifolia,sima-Portaria 443/2014
Pseudotrimezia subtilis,sima-Portaria 443/2014
Pseudotrimezia synandra,sima-Portaria 443/2014
Pseudotrimezia tenuissima,sima-Portaria 443/2014
Pseudoxandra duckei,sima
Pseudoxandra rionegrensis,sima
Psidium amplexicaule,sima-Portaria 443/2014
Psidium araucanum,cncflora_ckan
Psidium australe,UICN_API
Psidium firmum,cncflora_web
Psidium gaudichaudianum,sima-cncflora_ckan
Psidium grandifolium,UICN_API-cncflora_web
Psidium guajava,UICN_API
Psidium guineense,UICN_API
Psidium longipetiolatum,cncflora_web
Psidium myrtoides,sima-SP_oficial-cncflora_web-Portaria 443/2014-cncflora_ckan
Psidium ovale,cncflora_web
Psidium reptans,sima-Portaria 443/2014
Psidium rufum,cncflora_ckan
Psidium rufum var. widgrenianum,UICN_API
Psidium salutare,sima-SP_oficial-cncflora_web-UICN_API
Psidium sartorianum,sima-SP_oficial-cncflora_web
Psidium striatulum,UICN_API
Psychotria anceps,UICN_API
Psychotria carthagenensis,cncflora_ckan
Psychotria cupularis,cncflora_web
Psychotria fluminensis,cncflora_ckan-UICN_API
Psychotria glaziovii,cncflora_ckan-UICN_API
Psychotria laciniata,UICN_API
Psychotria loefgrenii,sima-SP_oficial-cncflora_web-Portaria 443/2014
Psychotria microcarpa,sima-SP_oficial-cncflora_web-Portaria 443/2014
Psychotria nemorosa,UICN_API
Psychotria nuda,UICN_API
Psychotria paludosa,sima-SP_oficial-cncflora_web-Portaria 443/2014
Psychotria pedunculosa,UICN_API
Psychotria rhytidocarpa,sima-SP_oficial-cncflora_web
Psychotria subspathulata,cncflora_ckan-UICN_API
Psychotria sutericalyx,sima
Psychotria tenuifolia,sima-SP_oficial-cncflora_web
Pterandra andersonii,sima
Pterandra pyroidea,cncflora_web
Pteris congesta,sima-Portaria 443/2014
Pteris limae,sima-Portaria 443/2014
Pteris vittata,UICN_API
Pterodon emarginatus,UICN_API
Pteroglossa glazioviana,sima-cncflora_web
Pteroglossa hilariana,sima-SP_oficial-cncflora_web-Portaria 443/2014
Pteroglossa macrantha,cncflora_web
Pterogyne nitens,cncflora_web-UICN_API
Pterolepis glomerata,sima-cncflora_web
Pterolepis perpusilla,sima-SP_oficial-cncflora_web
Qualea coerulea,sima-Portaria 443/2014
Qualea cordata,UICN_API
Qualea decorticans,sima
Qualea glaziovii,cncflora_ckan
Qualea grandiflora,UICN_API
Qualea magna,sima-Portaria 443/2014
Qualea selloi,cncflora_ckan
Quaternella glabratoides,sima-SP_oficial-cncflora_web-Portaria 443/2014
Quesnelia humilis,cncflora_web
Quesnelia imbricata,sima
Quesnelia kautskyi,sima-Portaria 443/2014
Quesnelia seideliana,sima-Portaria 443/2014
Quiina cidiana,sima
Quiina glaziovii,sima-cncflora_ckan-SP_oficial-cncflora_web-mpoSP
Quiina piresii,sima
Quillaja lancifolia,sima-cncflora_web-Portaria 443/2014-sima-cncflora_ckan
Racinaea aerisincola,sima-cncflora_web
Racinaea domingosmartinis,sima
Racinaea spiculosa,cncflora_web-sima
Raddia angustifolia,sima-Portaria 443/2014
Raddia distichophylla,sima-Portaria 443/2014
Raddiella esenbeckii,sima-SP_oficial-cncflora_web
Randia armata,UICN_API
Ranunculus flagelliformis,sima-SP_oficial-cncflora_web-mpoSP
Rauhiella silvana,sima-Portaria 443/2014
Raulinoa echinata,sima-Portaria 443/2014
Raulinoreitzia leptophlebia,cncflora_web
Ravenia pseudalterna,sima
Recordia reitzii,sima-Portaria 443/2014
Recordoxylon stenopetalum,sima
Regnellidium diphyllum,sima-Portaria 443/2014
Reimarochloa acuta,sima-SP_oficial-mpoSP
Reissekia smilacina,sima-SP_oficial-cncflora_web-mpoSP
Reitzia smithii,sima-SP_oficial-cncflora_web-Portaria 443/2014
Renealmia brasiliensis,sima-Portaria 443/2014
Renealmia petasites,cncflora_web
Retrophyllum piresii,sima
Rhabdocaulon gracile,sima-SP_oficial
Rhamnidium elaeocarpum,UICN_API
Rhamnidium glabrum,sima-SP_oficial-cncflora_ckan-Portaria 443/2014
Rhipsalis agudoensis,cncflora_web-UICN_API
Rhipsalis burchellii,UICN_API
Rhipsalis campos-portoana,UICN_API
Rhipsalis cereoides,sima-Portaria 443/2014
Rhipsalis cereuscula,UICN_API
Rhipsalis clavata,UICN_API
Rhipsalis crispata,sima-SP_oficial-cncflora_web-UICN_API
Rhipsalis dissimilis,sima-SP_oficial-cncflora_web-UICN_API
Rhipsalis elliptica,cncflora_web-UICN_API
Rhipsalis floccosa,cncflora_web-UICN_API
Rhipsalis grandiflora,UICN_API
Rhipsalis juengeri,UICN_API
Rhipsalis lindbergiana,UICN_API
Rhipsalis neves-armondii,UICN_API
Rhipsalis oblonga,cncflora_web-UICN_API
Rhipsalis olivifera,UICN_API
Rhipsalis pacheco-leonis,sima-Portaria 443/2014
Rhipsalis pachyptera,UICN_API
Rhipsalis paradoxa,sima-cncflora_web-UICN_API
Rhipsalis pilocarpa,cncflora_web-UICN_API
Rhipsalis pulchra,UICN_API
Rhipsalis puniceodiscus,UICN_API
Rhipsalis sulcata,sima
Rhipsalis teres,UICN_API
Rhipsalis trigona,UICN_API
Rhizophora mangle,UICN_API
Rhodocalyx riedelii,sima-cncflora_web
Rhodospatha oblongata,sima-SP_oficial
Rhodostemonodaphne capixabensis,sima-Portaria 443/2014
Rhodostemonodaphne macrocalyx,UICN_API
Rhodostemonodaphne parvifolia,sima-Portaria 443/2014
Rhodostemonodaphne recurva,sima-Portaria 443/2014
Rhynchanthera grandiflora,sima-SP_oficial-cncflora_web
Rhynchanthera latifolia,sima-cncflora_web-Portaria 443/2014
Rhynchosia leucophylla,sima-cncflora_web
Rhynchosia minima,UICN_API
Rhynchosia reticulata,sima-SP_oficial-cncflora_web-mpoSP
Rhynchosida physocalyx,sima
Rhynchospora biflora,sima-cncflora_web
Rhynchospora corymbosa,sima
Rhynchospora eximia,UICN_API
Rhynchospora holoschoenoides,UICN_API
Rhynchospora nardifolia,sima-cncflora_web
Rhynchospora paranaensis,sima
Rhynchospora pilulifera,sima-Portaria 443/2014
Rhynchospora rugosa,UICN_API
Rhynchospora tenuis,cncflora_web-cncflora_web
Rhynchospora triflora,UICN_API
Rhynchospora warmingii,cncflora_web
Riccia ridleyi,sima-Portaria 443/2014
Richardia humistrata,cncflora_web
Richardia schumannii,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014
Richardia stellaris,sima-SP_oficial-cncflora_web-mpoSP
Richterago angustifolia,sima-Portaria 443/2014
Richterago arenaria,sima-Portaria 443/2014
Richterago campestris,sima-Portaria 443/2014
Richterago caulescens,sima-Portaria 443/2014
Richterago conduplicata,sima-Portaria 443/2014
Richterago elegans,sima-Portaria 443/2014
Richterago hatschbachii,sima-Portaria 443/2014
Richterago lanata,sima-Portaria 443/2014
Richterago petiolata,sima-Portaria 443/2014
Richterago polyphylla,sima-Portaria 443/2014
Richterago riparia,sima-Portaria 443/2014
Richterago stenophylla,sima-Portaria 443/2014
Richterago suffrutescens,sima-Portaria 443/2014
Rinorea bicornuta,sima-Portaria 443/2014
Rinorea longistipulata,sima-Portaria 443/2014
Rinorea maximiliani,sima
Rinorea ramiziana,sima-Portaria 443/2014
Rinorea villosiflora,sima-Portaria 443/2014
Riodocea pulcherrima,sima-Portaria 443/2014
Rodriguezia obtusifolia,cncflora_web
Rodriguezia rigida,sima-SP_oficial-cncflora_web
Rodriguezia venusta,cncflora_web
Rokautskyia caulescens,sima-Portaria 443/2014
Rokautskyia exaltata,sima-Portaria 443/2014
Rokautskyia fernseeoides,sima-Portaria 443/2014
Rokautskyia latifolia,sima
Rokautskyia leuzingerae,sima
Rokautskyia odoratissima,sima-Portaria 443/2014
Rokautskyia pseudoglazioui,sima
Rokautskyia pseudoscaposa,sima-Portaria 443/2014
Rokautskyia robertokautskyi,sima-Portaria 443/2014
Rokautskyia scaposa,sima-Portaria 443/2014
Rokautskyia whitmanii,sima-Portaria 443/2014
Rorippa nasturtium-aquaticum,UICN_API
Roupala asplenioides,sima-Portaria 443/2014
Roupala consimilis,cncflora_ckan-UICN_API
Roupala meisneri,UICN_API
Roupala montana,UICN_API
Roupala montana var. paraensis,UICN_API
Roupala sculpta,sima-SP_oficial-cncflora_ckan-mpoSP-Portaria 443/2014
Rourea cnestidifolia,sima-Portaria 443/2014
Rourea gracilis,sima
Rourea induta,cncflora_web
Rourea pseudospadicea,sima-SP_oficial-cncflora_web-Portaria 443/2014
Rudgea coriacea,cncflora_ckan-UICN_API
Rudgea coronata,sima-cncflora_ckan-UICN_API
Rudgea corymbulosa,sima-SP_oficial-cncflora_web-Portaria 443/2014
Rudgea crassifolia,sima-Portaria 443/2014
Rudgea erythrocarpa,sima-Portaria 443/2014
Rudgea gardenioides,cncflora_ckan
Rudgea insignis,sima-Portaria 443/2014
Rudgea jasminoides,UICN_API
Rudgea jasminoides subsp. nervosa,sima-SP_oficial-cncflora_web-Portaria 443/2014
Rudgea macrophylla,sima-Portaria 443/2014
Rudgea minor,sima-cncflora_web
Rudgea nobilis,cncflora_ckan
Rudgea nodosa,cncflora_ckan-UICN_API
Rudgea pachyphylla,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014
Rudgea parquioides subsp. caprifolium,sima-SP_oficial-cncflora_web-Portaria 443/2014
Rudgea parquioides subsp. hirsutissima,sima-SP_oficial-cncflora_web-Portaria 443/2014
Rudgea parvifolia,sima-Portaria 443/2014
Rudgea recurva,cncflora_ckan-UICN_API
Rudgea sessilis,sima-cncflora_web
Rudgea triflora,cncflora_ckan
Rudgea umbrosa,sima-Portaria 443/2014
Rudgea vellerea,cncflora_ckan
Rudgea viburnoides subsp. viburnoides,UICN_API
Ruellia bulbifera,sima-cncflora_web
Ruellia chamaedrys,sima
Ruellia dissitifolia,sima-cncflora_web
Ruellia epallocaulos,sima
Ruellia erythropus,sima-cncflora_web
Ruellia multifolia,sima-cncflora_web
Ruellia solitaria,sima-cncflora_web
Rugoloa hylaeica,cncflora_web
Ruizterania clavata,sima
Rupestrea carvalhoana,sima-Portaria 443/2014
Rupestrea johnwurdackiana,sima-Portaria 443/2014
Ruppia maritima,UICN_API
Ruprechtia laxiflora,UICN_API
Rustia angustifolia,sima-SP_oficial-cncflora_web-Portaria 443/2014
Rustia formosa,cncflora_ckan
Sabicea grisea,cncflora_web
Sabicea villosa,sima-cncflora_web
Saccharum angustifolium,UICN_API
Saccharum villosum,UICN_API
Sacciolepis indica,UICN_API
Sagittaria lancifolia,sima-Portaria 443/2014
Sagittaria rhombifolia,cncflora_web
Salacia arborea,cncflora_web
Salacia elliptica,UICN_API
Salacia grandifolia,UICN_API
Salacia mosenii,sima-SP_oficial-cncflora_web-Portaria 443/2014
Salix humboldtiana,cncflora_web-UICN_API
Salvertia convallariodora,UICN_API
Salvia campos-portoi,sima-SP_oficial
Salvia lachnostachys,sima-SP_oficial
Salvia uliginosa,sima
Sapindus saponaria,UICN_API
Sapium sellowianum,cncflora_ckan-UICN_API
Saranthe composita,sima-Portaria 443/2014
Sarcaulus inflexus,sima
Sarcaulus vestitus,sima-Portaria 443/2014
Sarcoglottis acaulis,sima
Sarcoglottis alexandri,sima-cncflora_web-Portaria 443/2014-SP_oficial
Sarcoglottis uliginosa,sima-SP_oficial
Saundersia mirabilis,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014
Saundersia paniculata,sima-Portaria 443/2014
Sauroglossum elatum,sima
Sauvagesia erecta,UICN_API
Sauvagesia nitida,sima-Portaria 443/2014
Savia dictyocarpa,sima-cncflora_web
Scaevola plumieri,cncflora_web-UICN_API
Schaefferia argentinensis,sima-SP_oficial-UICN_API
Schaueria litoralis,sima-cncflora_web-cncflora_web
Schaueria paranaensis,sima-Portaria 443/2014-sima
Schinopsis balansae,sima-Portaria 443/2014
Schinopsis brasiliensis,sima
Schinus engleri,cncflora_web-UICN_API
Schinus ramboi,cncflora_ckan-UICN_API
Schinus spinosa,sima
Schizachyrium scabriflorum,sima-SP_oficial-cncflora_web-Portaria 443/2014-mpoSP
Schizachyrium tenerum,sima-SP_oficial-mpoSP
Schizaea elegans,cncflora_web
Schizocalyx cuspidatus,cncflora_web-sima-SP_oficial-UICN_API
Schizolobium parahyba,UICN_API
Schlechtendalia luzulifolia,sima-Portaria 443/2014
Schlegelia parviflora,UICN_API
Schlumbergera kautskyi,sima-Portaria 443/2014
Schlumbergera lutea,UICN_API
Schlumbergera lutea subsp. bradei,sima-SP_oficial
Schlumbergera microsphaerica,sima-Portaria 443/2014
Schlumbergera opuntioides,sima-SP_oficial-cncflora_web-UICN_API-Portaria 443/2014
Schlumbergera orssichiana,UICN_API
Schlumbergera rosea,sima
Schlumbergera truncata,cncflora_web-UICN_API
Schnella grazielae,sima
Schnella microstachya,cncflora_web-sima
Schnella smilacina,sima
Schultesia aptera,sima-SP_oficial-mpoSP
Schwenckia curviflora,sima-SP_oficial-cncflora_web-Portaria 443/2014
Schwenckia lateriflora,sima
Schwenckia nova-veneciana,sima-Portaria 443/2014
Sciadotenia acutifolia,sima
Sciaphila schwackeana,sima-SP_oficial-cncflora_web
Sciodaphyllum sprucei,sima-Portaria 443/2014
Scleria acanthocarpa,UICN_API
Scleria balansae,sima-SP_oficial-cncflora_web-UICN_API-Portaria 443/2014
Scleria bracteata,UICN_API
Scleria distans,UICN_API
Scleria gaertneri,UICN_API
Scleria hirtella,UICN_API
Scleria latifolia,UICN_API
Scleria leptostachya,UICN_API
Scleria microcarpa,UICN_API
Scleria mitis,UICN_API
Scleria panicoides,UICN_API
Scleria plusiophylla,UICN_API
Scleria reticularis,UICN_API
Scleria scabra,UICN_API
Scleria secans,UICN_API
Scleria sororia,UICN_API
Scleria tenella,UICN_API
Scleria virgata,UICN_API
Scutia arenicola,sima-SP_oficial-cncflora_web-Portaria 443/2014
Scuticaria irwiniana,sima-Portaria 443/2014
Scuticaria itirapinensis,sima-SP_oficial-cncflora_web-Portaria 443/2014
Scuticaria kautskyi,sima-Portaria 443/2014
Scuticaria strictifolia,sima-SP_oficial-Portaria 443/2014
Seemannia sylvatica,cncflora_web
Seguieria americana,cncflora_web
Seguieria langsdorffii,cncflora_web
Selaginella convoluta,cncflora_web
Selaginella mendoncae,sima-cncflora_web-Portaria 443/2014
Selaginella tenuissima,cncflora_web
Selaginella valida,cncflora_web
Selenicereus setaceus,cncflora_web-UICN_API
Selenicereus undatus,UICN_API
Selenipedium isabelianum,sima
Sellocharis paradoxa,sima-Portaria 443/2014
Senaea coerulea,sima-Portaria 443/2014
Senaea janeirensis,sima-Portaria 443/2014
Senecio adamantinus,sima-cncflora_web
Senecio almasensis,sima-Portaria 443/2014
Senecio caparaoensis,sima-Portaria 443/2014
Senecio crassiflorus,sima
Senecio gertii,sima-Portaria 443/2014
Senecio graciellae,sima-Portaria 443/2014
Senecio grandis,sima
Senecio hatschbachii,sima-Portaria 443/2014
Senecio heteroschizus,sima-Portaria 443/2014
Senecio langei,sima-SP_oficial-cncflora_web-Portaria 443/2014
Senecio pohlii,cncflora_web
Senecio promatensis,sima-Portaria 443/2014
Senecio ramboanus,sima-Portaria 443/2014
Senecio riograndensis,sima-Portaria 443/2014
Senefeldera verticillata,cncflora_ckan-UICN_API
Senegalia hatschbachii,cncflora_ckan-UICN_API
Senegalia irwinii,cncflora_ckan-UICN_API
Senegalia martii,UICN_API
Senegalia parviceps,sima-cncflora_web
Senegalia polyphylla,UICN_API
Senegalia riparia,UICN_API-UICN_API
Senna alata,UICN_API
Senna angulata,cncflora_web
Senna angulata var. miscadena,sima
Senna cana,UICN_API
Senna corymbosa,UICN_API
Senna macranthera,UICN_API
Senna mucronifera,UICN_API
Senna obtusifolia,UICN_API
Senna paradictyon,sima-SP_oficial-cncflora_web
Senna pendula,UICN_API
Senna reticulata,UICN_API
Senna rugosa,UICN_API
Senna silvestris,UICN_API
Senna spectabilis,UICN_API
Senna trachypus,UICN_API
Serjania cuspidata,cncflora_web
Serjania deflexa,cncflora_web
Serjania divaricocca,sima-Portaria 443/2014
Serjania hatschbachii,sima-SP_oficial-cncflora_web-Portaria 443/2014
Serjania platycarpa,cncflora_web
Sesbania punicea,UICN_API
Sesbania virgata,UICN_API
Sessea brasiliensis,cncflora_web-UICN_API
Sessea regnellii,cncflora_web
Setaria parviflora,UICN_API
Setaria parviflora var. pilosissima,sima-SP_oficial-cncflora_web-Portaria 443/2014_mpoSP
Setaria paucifolia,cncflora_web
Setaria sphacelata,UICN_API
Setaria stolonifera,sima-Portaria 443/2014
Setaria tenacissima,sima-SP_oficial-cncflora_web-mpoSP
Sida acrantha,sima-SP_oficial-mpoSP
Siderasis fuscata,sima-Portaria 443/2014
Sideroxylon obtusifolium,cncflora_web
Simira grazielae,sima-Portaria 443/2014
Simira hatschbachiorum,sima-Portaria 443/2014
Simira hexandra,cncflora_ckan-cncflora_ckan-UICN_API
Simira rubra,sima-cncflora_web-cncflora_ckan
Simira sampaioana,UICN_API
Sincoraea amoena,sima-Portaria 443/2014
Sincoraea humilis,sima-Portaria 443/2014
Sinningia aghensis,sima-Portaria 443/2014
Sinningia araneosa,sima-SP_oficial-cncflora_web-Portaria 443/2014
Sinningia canescens,sima-SP_oficial-cncflora_web
Sinningia carangolensis,sima-Portaria 443/2014
Sinningia cardinalis,sima-Portaria 443/2014
Sinningia cochlearis,sima-Portaria 443/2014
Sinningia conspicua,sima
Sinningia cooperi,cncflora_web
Sinningia defoliata,sima-Portaria 443/2014
Sinningia douglasii,cncflora_web
Sinningia elatior,cncflora_web
Sinningia glazioviana,sima-SP_oficial-cncflora_web-Portaria 443/2014
Sinningia guttata,sima-Portaria 443/2014
Sinningia harleyi,sima-Portaria 443/2014
Sinningia hatschbachii,sima-SP_oficial-cncflora_web-Portaria 443/2014
Sinningia hirsuta,sima-Portaria 443/2014
Sinningia iarae,sima-SP_oficial-cncflora_web-Portaria 443/2014
Sinningia insularis,sima-SP_oficial-cncflora_web-Portaria 443/2014
Sinningia kautskyi,sima-Portaria 443/2014
