nome_aceito_correto,grupo,familia,genero,epiteto_especifico,nivel_taxonomico,epiteto_infraespecifico
Pseudobombax marginatum,Angiospermas,Malvaceae,Pseudobombax,marginatum,especie,NA
Pseudobombax tomentosum,Angiospermas,Malvaceae,Pseudobombax,tomentosum,especie,NA
Pseudolaelia brejetubensis,Angiospermas,Orchidaceae,Pseudolaelia,brejetubensis,especie,NA
Pseudolaelia canaanensis,Angiospermas,Orchidaceae,Pseudolaelia,canaanensis,especie,NA
Pseudolaelia cipoensis,Angiospermas,Orchidaceae,Pseudolaelia,cipoensis,especie,NA
Pseudolaelia citrina,Angiospermas,Orchidaceae,Pseudolaelia,citrina,especie,NA
Pseudolaelia dutrae,Angiospermas,Orchidaceae,Pseudolaelia,dutrae,especie,NA
Pseudolmedia hirtula,Angiospermas,Moraceae,Pseudolmedia,hirtula,especie,NA
Pseudolmedia laevigata,Angiospermas,Moraceae,Pseudolmedia,laevigata,especie,NA
Pseudolycopodiella tatei,Samambaias e licófitas,Lycopodiaceae,Pseudolycopodiella,tatei,especie,NA
Pseudopiptadenia leptostachya,Angiospermas,Fabaceae,Pseudopiptadenia,leptostachya,especie,NA
Pseudopiptadenia warmingii,Angiospermas,Fabaceae,Pseudopiptadenia,warmingii,especie,NA
Pseudotrimezia brevistamina,Angiospermas,Iridaceae,Pseudotrimezia,brevistamina,especie,NA
Pseudotrimezia concava,Angiospermas,Iridaceae,Pseudotrimezia,concava,especie,NA
Pseudotrimezia elegans,Angiospermas,Iridaceae,Pseudotrimezia,elegans,especie,NA
Pseudotrimezia fistulosa,Angiospermas,Iridaceae,Pseudotrimezia,fistulosa,especie,NA
Pseudotrimezia juncifolia,Angiospermas,Iridaceae,Pseudotrimezia,juncifolia,especie,NA
Pseudotrimezia plicatifolia,Angiospermas,Iridaceae,Pseudotrimezia,plicatifolia,especie,NA
Pseudotrimezia subtilis,Angiospermas,Iridaceae,Pseudotrimezia,subtilis,especie,NA
Pseudotrimezia synandra,Angiospermas,Iridaceae,Pseudotrimezia,synandra,especie,NA
Pseudotrimezia tenuissima,Angiospermas,Iridaceae,Pseudotrimezia,tenuissima,especie,NA
Pseudoxandra duckei,Angiospermas,Annonaceae,Pseudoxandra,duckei,especie,NA
Pseudoxandra rionegrensis,Angiospermas,Annonaceae,Pseudoxandra,rionegrensis,especie,NA
Psidium amplexicaule,Angiospermas,Myrtaceae,Psidium,amplexicaule,especie,NA
Psidium araucanum,Angiospermas,Myrtaceae,Psidium,araucanum,especie,NA
Psidium australe,Angiospermas,Myrtaceae,Psidium,australe,especie,NA
Psidium firmum,Angiospermas,Myrtaceae,Psidium,firmum,especie,NA
Psidium gaudichaudianum,Angiospermas,Myrtaceae,Psidium,gaudichaudianum,especie,NA
Psidium guajava,Angiospermas,Myrtaceae,Psidium,guajava,especie,NA
Psidium guineense,Angiospermas,Myrtaceae,Psidium,guineense,especie,NA
Psidium longipetiolatum,Angiospermas,Myrtaceae,Psidium,longipetiolatum,especie,NA
Psidium ovale,Angiospermas,Myrtaceae,Psidium,ovale,especie,NA
Psidium reptans,Angiospermas,Myrtaceae,Psidium,reptans,especie,NA
Psidium rufum,Angiospermas,Myrtaceae,Psidium,rufum,especie,NA
Psidium rufum var. widgrenianum,Angiospermas,Myrtaceae,Psidium,rufum,variedade,widgrenianum
Psidium salutare,Angiospermas,Myrtaceae,Psidium,salutare,especie,NA
Psidium sartorianum,Angiospermas,Myrtaceae,Psidium,sartorianum,especie,NA
Psidium striatulum,Angiospermas,Myrtaceae,Psidium,striatulum,especie,NA
Psychotria anceps,Angiospermas,Rubiaceae,Psychotria,anceps,especie,NA
Psychotria carthagenensis,Angiospermas,Rubiaceae,Psychotria,carthagenensis,especie,NA
Psychotria cupularis,Angiospermas,Rubiaceae,Psychotria,cupularis,especie,NA
Psychotria fluminensis,Angiospermas,Rubiaceae,Psychotria,fluminensis,especie,NA
Psychotria glaziovii,Angiospermas,Rubiaceae,Psychotria,glaziovii,especie,NA
Psychotria laciniata,Angiospermas,Rubiaceae,Psychotria,laciniata,especie,NA
Psychotria loefgrenii,Angiospermas,Rubiaceae,Psychotria,loefgrenii,especie,NA
Psychotria microcarpa,Angiospermas,Rubiaceae,Psychotria,microcarpa,especie,NA
Psychotria nemorosa,Angiospermas,Rubiaceae,Psychotria,nemorosa,especie,NA
Psychotria nuda,Angiospermas,Rubiaceae,Psychotria,nuda,especie,NA
Psychotria paludosa,Angiospermas,Rubiaceae,Psychotria,paludosa,especie,NA
Psychotria pedunculosa,Angiospermas,Rubiaceae,Psychotria,pedunculosa,especie,NA
Psychotria rhytidocarpa,Angiospermas,Rubiaceae,Psychotria,rhytidocarpa,especie,NA
Psychotria subspathulata,Angiospermas,Rubiaceae,Psychotria,subspathulata,especie,NA
Psychotria sutericalyx,Angiospermas,Rubiaceae,Psychotria,sutericalyx,especie,NA
Psychotria tenuifolia,Angiospermas,Rubiaceae,Psychotria,tenuifolia,especie,NA
Pterandra andersonii,Angiospermas,Malpighiaceae,Pterandra,andersonii,especie,NA
Pterandra pyroidea,Angiospermas,Malpighiaceae,Pterandra,pyroidea,especie,NA
Pteris congesta,Samambaias e licófitas,Pteridaceae,Pteris,congesta,especie,NA
Pteris limae,Samambaias e licófitas,Pteridaceae,Pteris,limae,especie,NA
Pteris vittata,Samambaias e licófitas,Pteridaceae,Pteris,vittata,especie,NA
Pterodon emarginatus,Angiospermas,Fabaceae,Pterodon,emarginatus,especie,NA
Pteroglossa glazioviana,Angiospermas,Orchidaceae,Pteroglossa,glazioviana,especie,NA
Pteroglossa hilariana,Angiospermas,Orchidaceae,Pteroglossa,hilariana,especie,NA
Pteroglossa macrantha,Angiospermas,Orchidaceae,Pteroglossa,macrantha,especie,NA
Pterogyne nitens,Angiospermas,Fabaceae,Pterogyne,nitens,especie,NA
Pterolepis glomerata,Angiospermas,Melastomataceae,Pterolepis,glomerata,especie,NA
Pterolepis perpusilla,Angiospermas,Melastomataceae,Pterolepis,perpusilla,especie,NA
Qualea coerulea,Angiospermas,Vochysiaceae,Qualea,coerulea,especie,NA
Qualea cordata,Angiospermas,Vochysiaceae,Qualea,cordata,especie,NA
Qualea decorticans,Angiospermas,Vochysiaceae,Qualea,decorticans,especie,NA
Qualea glaziovii,Angiospermas,Vochysiaceae,Qualea,glaziovii,especie,NA
Qualea grandiflora,Angiospermas,Vochysiaceae,Qualea,grandiflora,especie,NA
Qualea magna,Angiospermas,Vochysiaceae,Qualea,magna,especie,NA
Qualea selloi,Angiospermas,Vochysiaceae,Qualea,selloi,especie,NA
Quaternella glabratoides,Angiospermas,Amaranthaceae,Quaternella,glabratoides,especie,NA
Quesnelia humilis,Angiospermas,Bromeliaceae,Quesnelia,humilis,especie,NA
Quesnelia imbricata,Angiospermas,Bromeliaceae,Quesnelia,imbricata,especie,NA
Quesnelia kautskyi,Angiospermas,Bromeliaceae,Quesnelia,kautskyi,especie,NA
Quesnelia seideliana,Angiospermas,Bromeliaceae,Quesnelia,seideliana,especie,NA
Quiina cidiana,Angiospermas,Quiinaceae,Quiina,cidiana,especie,NA
Quiina piresii,Angiospermas,Quiinaceae,Quiina,piresii,especie,NA
Racinaea aerisincola,Angiospermas,Bromeliaceae,Racinaea,aerisincola,especie,NA
Racinaea domingosmartinis,Angiospermas,Bromeliaceae,Racinaea,domingosmartinis,especie,NA
Raddia angustifolia,Angiospermas,Poaceae,Raddia,angustifolia,especie,NA
Raddia distichophylla,Angiospermas,Poaceae,Raddia,distichophylla,especie,NA
Raddiella esenbeckii,Angiospermas,Poaceae,Raddiella,esenbeckii,especie,NA
Randia armata,Angiospermas,Rubiaceae,Randia,armata,especie,NA
Ranunculus flagelliformis,Angiospermas,Ranunculaceae,Ranunculus,flagelliformis,especie,NA
Rauhiella silvana,Angiospermas,Orchidaceae,Rauhiella,silvana,especie,NA
Raulinoa echinata,Angiospermas,Rutaceae,Raulinoa,echinata,especie,NA
Raulinoreitzia leptophlebia,Angiospermas,Asteraceae,Raulinoreitzia,leptophlebia,especie,NA
Ravenia pseudalterna,Angiospermas,Rutaceae,Ravenia,pseudalterna,especie,NA
Recordia reitzii,Angiospermas,Verbenaceae,Recordia,reitzii,especie,NA
Recordoxylon stenopetalum,Angiospermas,Fabaceae,Recordoxylon,stenopetalum,especie,NA
Regnellidium diphyllum,Samambaias e licófitas,Marsileaceae,Regnellidium,diphyllum,especie,NA
Reimarochloa acuta,Angiospermas,Poaceae,Reimarochloa,acuta,especie,NA
Reissekia smilacina,Angiospermas,Rhamnaceae,Reissekia,smilacina,especie,NA
Reitzia smithii,Angiospermas,Poaceae,Reitzia,smithii,especie,NA
Renealmia brasiliensis,Angiospermas,Zingiberaceae,Renealmia,brasiliensis,especie,NA
Renealmia petasites,Angiospermas,Zingiberaceae,Renealmia,petasites,especie,NA
Retrophyllum piresii,Gimnospermas,Podocarpaceae,Retrophyllum,piresii,especie,NA
Rhabdocaulon gracile,Angiospermas,Lamiaceae,Rhabdocaulon,gracile,especie,NA
Rhamnidium elaeocarpum,Angiospermas,Rhamnaceae,Rhamnidium,elaeocarpum,especie,NA
Rhamnidium glabrum,Angiospermas,Rhamnaceae,Rhamnidium,glabrum,especie,NA
Rhipsalis agudoensis,Angiospermas,Cactaceae,Rhipsalis,agudoensis,especie,NA
Rhipsalis burchellii,Angiospermas,Cactaceae,Rhipsalis,burchellii,especie,NA
Rhipsalis campos-portoana,Angiospermas,Cactaceae,Rhipsalis,campos-portoana,especie,NA
Rhipsalis cereoides,Angiospermas,Cactaceae,Rhipsalis,cereoides,especie,NA
Rhipsalis cereuscula,Angiospermas,Cactaceae,Rhipsalis,cereuscula,especie,NA
Rhipsalis clavata,Angiospermas,Cactaceae,Rhipsalis,clavata,especie,NA
Rhipsalis crispata,Angiospermas,Cactaceae,Rhipsalis,crispata,especie,NA
Rhipsalis dissimilis,Angiospermas,Cactaceae,Rhipsalis,dissimilis,especie,NA
Rhipsalis elliptica,Angiospermas,Cactaceae,Rhipsalis,elliptica,especie,NA
Rhipsalis floccosa,Angiospermas,Cactaceae,Rhipsalis,floccosa,especie,NA
Rhipsalis grandiflora,Angiospermas,Cactaceae,Rhipsalis,grandiflora,especie,NA
Rhipsalis juengeri,Angiospermas,Cactaceae,Rhipsalis,juengeri,especie,NA
Rhipsalis lindbergiana,Angiospermas,Cactaceae,Rhipsalis,lindbergiana,especie,NA
Rhipsalis neves-armondii,Angiospermas,Cactaceae,Rhipsalis,neves-armondii,especie,NA
Rhipsalis oblonga,Angiospermas,Cactaceae,Rhipsalis,oblonga,especie,NA
Rhipsalis olivifera,Angiospermas,Cactaceae,Rhipsalis,olivifera,especie,NA
Rhipsalis pacheco-leonis,Angiospermas,Cactaceae,Rhipsalis,pacheco-leonis,especie,NA
Rhipsalis pachyptera,Angiospermas,Cactaceae,Rhipsalis,pachyptera,especie,NA
Rhipsalis paradoxa,Angiospermas,Cactaceae,Rhipsalis,paradoxa,especie,NA
Rhipsalis pilocarpa,Angiospermas,Cactaceae,Rhipsalis,pilocarpa,especie,NA
Rhipsalis pulchra,Angiospermas,Cactaceae,Rhipsalis,pulchra,especie,NA
Rhipsalis puniceodiscus,Angiospermas,Cactaceae,Rhipsalis,puniceodiscus,especie,NA
Rhipsalis sulcata,Angiospermas,Cactaceae,Rhipsalis,sulcata,especie,NA
Rhipsalis teres,Angiospermas,Cactaceae,Rhipsalis,teres,especie,NA
Rhipsalis trigona,Angiospermas,Cactaceae,Rhipsalis,trigona,especie,NA
Rhizophora mangle,Angiospermas,Rhizophoraceae,Rhizophora,mangle,especie,NA
Rhodocalyx riedelii,Angiospermas,Apocynaceae,Rhodocalyx,riedelii,especie,NA
Rhodospatha oblongata,Angiospermas,Araceae,Rhodospatha,oblongata,especie,NA
Rhodostemonodaphne capixabensis,Angiospermas,Lauraceae,Rhodostemonodaphne,capixabensis,especie,NA
Rhodostemonodaphne macrocalyx,Angiospermas,Lauraceae,Rhodostemonodaphne,macrocalyx,especie,NA
Rhodostemonodaphne parvifolia,Angiospermas,Lauraceae,Rhodostemonodaphne,parvifolia,especie,NA
Rhodostemonodaphne recurva,Angiospermas,Lauraceae,Rhodostemonodaphne,recurva,especie,NA
Rhynchanthera grandiflora,Angiospermas,Melastomataceae,Rhynchanthera,grandiflora,especie,NA
Rhynchanthera latifolia,Angiospermas,Melastomataceae,Rhynchanthera,latifolia,especie,NA
Rhynchosia leucophylla,Angiospermas,Fabaceae,Rhynchosia,leucophylla,especie,NA
Rhynchosia minima,Angiospermas,Fabaceae,Rhynchosia,minima,especie,NA
Rhynchosia reticulata,Angiospermas,Fabaceae,Rhynchosia,reticulata,especie,NA
Rhynchosida physocalyx,Angiospermas,Malvaceae,Rhynchosida,physocalyx,especie,NA
Rhynchospora biflora,Angiospermas,Cyperaceae,Rhynchospora,biflora,especie,NA
Rhynchospora corymbosa,Angiospermas,Cyperaceae,Rhynchospora,corymbosa,especie,NA
Rhynchospora eximia,Angiospermas,Cyperaceae,Rhynchospora,eximia,especie,NA
Rhynchospora holoschoenoides,Angiospermas,Cyperaceae,Rhynchospora,holoschoenoides,especie,NA
Rhynchospora nardifolia,Angiospermas,Cyperaceae,Rhynchospora,nardifolia,especie,NA
Rhynchospora paranaensis,Angiospermas,Cyperaceae,Rhynchospora,paranaensis,especie,NA
Rhynchospora pilulifera,Angiospermas,Cyperaceae,Rhynchospora,pilulifera,especie,NA
Rhynchospora rugosa,Angiospermas,Cyperaceae,Rhynchospora,rugosa,especie,NA
Rhynchospora triflora,Angiospermas,Cyperaceae,Rhynchospora,triflora,especie,NA
Rhynchospora warmingii,Angiospermas,Cyperaceae,Rhynchospora,warmingii,especie,NA
Riccia ridleyi,Briófitas,Ricciaceae,Riccia,ridleyi,especie,NA
Richardia humistrata,Angiospermas,Rubiaceae,Richardia,humistrata,especie,NA
Richardia schumannii,Angiospermas,Rubiaceae,Richardia,schumannii,especie,NA
Richardia stellaris,Angiospermas,Rubiaceae,Richardia,stellaris,especie,NA
Richterago angustifolia,Angiospermas,Asteraceae,Richterago,angustifolia,especie,NA
Richterago arenaria,Angiospermas,Asteraceae,Richterago,arenaria,especie,NA
Richterago campestris,Angiospermas,Asteraceae,Richterago,campestris,especie,NA
Richterago caulescens,Angiospermas,Asteraceae,Richterago,caulescens,especie,NA
Richterago conduplicata,Angiospermas,Asteraceae,Richterago,conduplicata,especie,NA
Richterago elegans,Angiospermas,Asteraceae,Richterago,elegans,especie,NA
Richterago hatschbachii,Angiospermas,Asteraceae,Richterago,hatschbachii,especie,NA
Richterago lanata,Angiospermas,Asteraceae,Richterago,lanata,especie,NA
Richterago petiolata,Angiospermas,Asteraceae,Richterago,petiolata,especie,NA
Richterago polyphylla,Angiospermas,Asteraceae,Richterago,polyphylla,especie,NA
Richterago riparia,Angiospermas,Asteraceae,Richterago,riparia,especie,NA
Richterago stenophylla,Angiospermas,Asteraceae,Richterago,stenophylla,especie,NA
Richterago suffrutescens,Angiospermas,Asteraceae,Richterago,suffrutescens,especie,NA
Rinorea bicornuta,Angiospermas,Violaceae,Rinorea,bicornuta,especie,NA
Rinorea longistipulata,Angiospermas,Violaceae,Rinorea,longistipulata,especie,NA
Rinorea maximiliani,Angiospermas,Violaceae,Rinorea,maximiliani,especie,NA
Rinorea ramiziana,Angiospermas,Violaceae,Rinorea,ramiziana,especie,NA
Rinorea villosiflora,Angiospermas,Violaceae,Rinorea,villosiflora,especie,NA
Riodocea pulcherrima,Angiospermas,Rubiaceae,Riodocea,pulcherrima,especie,NA
Rodriguezia obtusifolia,Angiospermas,Orchidaceae,Rodriguezia,obtusifolia,especie,NA
Rodriguezia rigida,Angiospermas,Orchidaceae,Rodriguezia,rigida,especie,NA
Rodriguezia venusta,Angiospermas,Orchidaceae,Rodriguezia,venusta,especie,NA
Rokautskyia caulescens,Angiospermas,Bromeliaceae,Rokautskyia,caulescens,especie,NA
Rokautskyia exaltata,Angiospermas,Bromeliaceae,Rokautskyia,exaltata,especie,NA
Rokautskyia fernseeoides,Angiospermas,Bromeliaceae,Rokautskyia,fernseeoides,especie,NA
Rokautskyia latifolia,Angiospermas,Bromeliaceae,Rokautskyia,latifolia,especie,NA
Rokautskyia leuzingerae,Angiospermas,Bromeliaceae,Rokautskyia,leuzingerae,especie,NA
Rokautskyia odoratissima,Angiospermas,Bromeliaceae,Rokautskyia,odoratissima,especie,NA
Rokautskyia pseudoglazioui,Angiospermas,Bromeliaceae,Rokautskyia,pseudoglazioui,especie,NA
Rokautskyia pseudoscaposa,Angiospermas,Bromeliaceae,Rokautskyia,pseudoscaposa,especie,NA
Rokautskyia robertokautskyi,Angiospermas,Bromeliaceae,Rokautskyia,robertokautskyi,especie,NA
Rokautskyia scaposa,Angiospermas,Bromeliaceae,Rokautskyia,scaposa,especie,NA
Rokautskyia whitmanii,Angiospermas,Bromeliaceae,Rokautskyia,whitmanii,especie,NA
Rorippa nasturtium-aquaticum,Angiospermas,Brassicaceae,Rorippa,nasturtium-aquaticum,especie,NA
Roupala asplenioides,Angiospermas,Proteaceae,Roupala,asplenioides,especie,NA
Roupala consimilis,Angiospermas,Proteaceae,Roupala,consimilis,especie,NA
Roupala meisneri,Angiospermas,Proteaceae,Roupala,meisneri,especie,NA
Roupala montana,Angiospermas,Proteaceae,Roupala,montana,especie,NA
Roupala montana var. paraensis,Angiospermas,Proteaceae,Roupala,montana,variedade,paraensis
Roupala sculpta,Angiospermas,Proteaceae,Roupala,sculpta,especie,NA
Rourea cnestidifolia,Angiospermas,Connaraceae,Rourea,cnestidifolia,especie,NA
Rourea gracilis,Angiospermas,Connaraceae,Rourea,gracilis,especie,NA
Rourea induta,Angiospermas,Connaraceae,Rourea,induta,especie,NA
Rourea pseudospadicea,Angiospermas,Connaraceae,Rourea,pseudospadicea,especie,NA
Rudgea coriacea,Angiospermas,Rubiaceae,Rudgea,coriacea,especie,NA
Rudgea coronata,Angiospermas,Rubiaceae,Rudgea,coronata,especie,NA
Rudgea corymbulosa,Angiospermas,Rubiaceae,Rudgea,corymbulosa,especie,NA
Rudgea crassifolia,Angiospermas,Rubiaceae,Rudgea,crassifolia,especie,NA
Rudgea erythrocarpa,Angiospermas,Rubiaceae,Rudgea,erythrocarpa,especie,NA
Rudgea gardenioides,Angiospermas,Rubiaceae,Rudgea,gardenioides,especie,NA
Rudgea insignis,Angiospermas,Rubiaceae,Rudgea,insignis,especie,NA
Rudgea jasminoides,Angiospermas,Rubiaceae,Rudgea,jasminoides,especie,NA
Rudgea jasminoides subsp. nervosa,Angiospermas,Rubiaceae,Rudgea,jasminoides,subespecie,nervosa
Rudgea macrophylla,Angiospermas,Rubiaceae,Rudgea,macrophylla,especie,NA
Rudgea minor,Angiospermas,Rubiaceae,Rudgea,minor,especie,NA
Rudgea nobilis,Angiospermas,Rubiaceae,Rudgea,nobilis,especie,NA
Rudgea nodosa,Angiospermas,Rubiaceae,Rudgea,nodosa,especie,NA
Rudgea pachyphylla,Angiospermas,Rubiaceae,Rudgea,pachyphylla,especie,NA
Rudgea parquioides subsp. caprifolium,Angiospermas,Rubiaceae,Rudgea,parquioides,subespecie,caprifolium
Rudgea parquioides subsp. hirsutissima,Angiospermas,Rubiaceae,Rudgea,parquioides,subespecie,hirsutissima
Rudgea parvifolia,Angiospermas,Rubiaceae,Rudgea,parvifolia,especie,NA
Rudgea recurva,Angiospermas,Rubiaceae,Rudgea,recurva,especie,NA
Rudgea sessilis,Angiospermas,Rubiaceae,Rudgea,sessilis,especie,NA
Rudgea triflora,Angiospermas,Rubiaceae,Rudgea,triflora,especie,NA
Rudgea umbrosa,Angiospermas,Rubiaceae,Rudgea,umbrosa,especie,NA
Rudgea vellerea,Angiospermas,Rubiaceae,Rudgea,vellerea,especie,NA
Rudgea viburnoides subsp. viburnoides,Angiospermas,Rubiaceae,Rudgea,viburnoides,subespecie,viburnoides
Ruellia bulbifera,Angiospermas,Acanthaceae,Ruellia,bulbifera,especie,NA
Ruellia chamaedrys,Angiospermas,Acanthaceae,Ruellia,chamaedrys,especie,NA
Ruellia dissitifolia,Angiospermas,Acanthaceae,Ruellia,dissitifolia,especie,NA
Ruellia epallocaulos,Angiospermas,Acanthaceae,Ruellia,epallocaulos,especie,NA
Ruellia erythropus,Angiospermas,Acanthaceae,Ruellia,erythropus,especie,NA
Ruellia multifolia,Angiospermas,Acanthaceae,Ruellia,multifolia,especie,NA
Ruellia solitaria,Angiospermas,Acanthaceae,Ruellia,solitaria,especie,NA
Rugoloa hylaeica,Angiospermas,Poaceae,Rugoloa,hylaeica,especie,NA
Ruizterania clavata,Angiospermas,Vochysiaceae,Ruizterania,clavata,especie,NA
Rupestrea carvalhoana,Angiospermas,Melastomataceae,Rupestrea,carvalhoana,especie,NA
Rupestrea johnwurdackiana,Angiospermas,Melastomataceae,Rupestrea,johnwurdackiana,especie,NA
Ruppia maritima,Angiospermas,Ruppiaceae,Ruppia,maritima,especie,NA
Ruprechtia laxiflora,Angiospermas,Polygonaceae,Ruprechtia,laxiflora,especie,NA
Rustia angustifolia,Angiospermas,Rubiaceae,Rustia,angustifolia,especie,NA
Rustia formosa,Angiospermas,Rubiaceae,Rustia,formosa,especie,NA
Sabicea grisea,Angiospermas,Rubiaceae,Sabicea,grisea,especie,NA
Sabicea villosa,Angiospermas,Rubiaceae,Sabicea,villosa,especie,NA
Saccharum angustifolium,Angiospermas,Poaceae,Saccharum,angustifolium,especie,NA
Saccharum villosum,Angiospermas,Poaceae,Saccharum,villosum,especie,NA
Sacciolepis indica,Angiospermas,Poaceae,Sacciolepis,indica,especie,NA
Sagittaria lancifolia,Angiospermas,Alismataceae,Sagittaria,lancifolia,especie,NA
Sagittaria rhombifolia,Angiospermas,Alismataceae,Sagittaria,rhombifolia,especie,NA
Salacia arborea,Angiospermas,Celastraceae,Salacia,arborea,especie,NA
Salacia elliptica,Angiospermas,Celastraceae,Salacia,elliptica,especie,NA
Salacia grandifolia,Angiospermas,Celastraceae,Salacia,grandifolia,especie,NA
Salacia mosenii,Angiospermas,Celastraceae,Salacia,mosenii,especie,NA
Salix humboldtiana,Angiospermas,Salicaceae,Salix,humboldtiana,especie,NA
Salvertia convallariodora,Angiospermas,Vochysiaceae,Salvertia,convallariodora,especie,NA
Salvia campos-portoi,Angiospermas,Lamiaceae,Salvia,campos-portoi,especie,NA
Salvia lachnostachys,Angiospermas,Lamiaceae,Salvia,lachnostachys,especie,NA
Salvia uliginosa,Angiospermas,Lamiaceae,Salvia,uliginosa,especie,NA
Sapindus saponaria,Angiospermas,Sapindaceae,Sapindus,saponaria,especie,NA
Sapium sellowianum,Angiospermas,Euphorbiaceae,Sapium,sellowianum,especie,NA
Saranthe composita,Angiospermas,Marantaceae,Saranthe,composita,especie,NA
Sarcaulus inflexus,Angiospermas,Sapotaceae,Sarcaulus,inflexus,especie,NA
Sarcaulus vestitus,Angiospermas,Sapotaceae,Sarcaulus,vestitus,especie,NA
Sarcoglottis acaulis,Angiospermas,Orchidaceae,Sarcoglottis,acaulis,especie,NA
Sarcoglottis uliginosa,Angiospermas,Orchidaceae,Sarcoglottis,uliginosa,especie,NA
Saundersia mirabilis,Angiospermas,Orchidaceae,Saundersia,mirabilis,especie,NA
Saundersia paniculata,Angiospermas,Orchidaceae,Saundersia,paniculata,especie,NA
Sauroglossum elatum,Angiospermas,Orchidaceae,Sauroglossum,elatum,especie,NA
Sauvagesia erecta,Angiospermas,Ochnaceae,Sauvagesia,erecta,especie,NA
Sauvagesia nitida,Angiospermas,Ochnaceae,Sauvagesia,nitida,especie,NA
Savia dictyocarpa,Angiospermas,Phyllanthaceae,Savia,dictyocarpa,especie,NA
Scaevola plumieri,Angiospermas,Goodeniaceae,Scaevola,plumieri,especie,NA
Schaefferia argentinensis,Angiospermas,Celastraceae,Schaefferia,argentinensis,especie,NA
Schinopsis balansae,Angiospermas,Anacardiaceae,Schinopsis,balansae,especie,NA
Schinopsis brasiliensis,Angiospermas,Anacardiaceae,Schinopsis,brasiliensis,especie,NA
Schinus engleri,Angiospermas,Anacardiaceae,Schinus,engleri,especie,NA
Schinus ramboi,Angiospermas,Anacardiaceae,Schinus,ramboi,especie,NA
Schinus spinosa,Angiospermas,Anacardiaceae,Schinus,spinosa,especie,NA
Schizachyrium tenerum,Angiospermas,Poaceae,Schizachyrium,tenerum,especie,NA
Schizaea elegans,Samambaias e licófitas,Schizaeaceae,Schizaea,elegans,especie,NA
Schizolobium parahyba,Angiospermas,Fabaceae,Schizolobium,parahyba,especie,NA
Schlechtendalia luzulifolia,Angiospermas,Asteraceae,Schlechtendalia,luzulifolia,especie,NA
Schlegelia parviflora,Angiospermas,Schlegeliaceae,Schlegelia,parviflora,especie,NA
Schlumbergera kautskyi,Angiospermas,Cactaceae,Schlumbergera,kautskyi,especie,NA
Schlumbergera lutea,Angiospermas,Cactaceae,Schlumbergera,lutea,especie,NA
Schlumbergera lutea subsp. bradei,Angiospermas,Cactaceae,Schlumbergera,lutea,subespecie,bradei
Schlumbergera microsphaerica,Angiospermas,Cactaceae,Schlumbergera,microsphaerica,especie,NA
Schlumbergera opuntioides,Angiospermas,Cactaceae,Schlumbergera,opuntioides,especie,NA
Schlumbergera orssichiana,Angiospermas,Cactaceae,Schlumbergera,orssichiana,especie,NA
Schlumbergera rosea,Angiospermas,Cactaceae,Schlumbergera,rosea,especie,NA
Schlumbergera truncata,Angiospermas,Cactaceae,Schlumbergera,truncata,especie,NA
Schnella grazielae,Angiospermas,Fabaceae,Schnella,grazielae,especie,NA
Schnella smilacina,Angiospermas,Fabaceae,Schnella,smilacina,especie,NA
Schultesia aptera,Angiospermas,Gentianaceae,Schultesia,aptera,especie,NA
Schwenckia curviflora,Angiospermas,Solanaceae,Schwenckia,curviflora,especie,NA
Schwenckia lateriflora,Angiospermas,Solanaceae,Schwenckia,lateriflora,especie,NA
Schwenckia nova-veneciana,Angiospermas,Solanaceae,Schwenckia,nova-veneciana,especie,NA
Sciadotenia acutifolia,Angiospermas,Menispermaceae,Sciadotenia,acutifolia,especie,NA
Sciaphila schwackeana,Angiospermas,Triuridaceae,Sciaphila,schwackeana,especie,NA
Sciodaphyllum sprucei,Angiospermas,Araliaceae,Sciodaphyllum,sprucei,especie,NA
Scleria acanthocarpa,Angiospermas,Cyperaceae,Scleria,acanthocarpa,especie,NA
Scleria balansae,Angiospermas,Cyperaceae,Scleria,balansae,especie,NA
Scleria bracteata,Angiospermas,Cyperaceae,Scleria,bracteata,especie,NA
Scleria distans,Angiospermas,Cyperaceae,Scleria,distans,especie,NA
Scleria gaertneri,Angiospermas,Cyperaceae,Scleria,gaertneri,especie,NA
Scleria hirtella,Angiospermas,Cyperaceae,Scleria,hirtella,especie,NA
Scleria latifolia,Angiospermas,Cyperaceae,Scleria,latifolia,especie,NA
Scleria leptostachya,Angiospermas,Cyperaceae,Scleria,leptostachya,especie,NA
Scleria microcarpa,Angiospermas,Cyperaceae,Scleria,microcarpa,especie,NA
Scleria mitis,Angiospermas,Cyperaceae,Scleria,mitis,especie,NA
Scleria panicoides,Angiospermas,Cyperaceae,Scleria,panicoides,especie,NA
Scleria plusiophylla,Angiospermas,Cyperaceae,Scleria,plusiophylla,especie,NA
Scleria reticularis,Angiospermas,Cyperaceae,Scleria,reticularis,especie,NA
Scleria scabra,Angiospermas,Cyperaceae,Scleria,scabra,especie,NA
Scleria secans,Angiospermas,Cyperaceae,Scleria,secans,especie,NA
Scleria sororia,Angiospermas,Cyperaceae,Scleria,sororia,especie,NA
Scleria tenella,Angiospermas,Cyperaceae,Scleria,tenella,especie,NA
Scleria virgata,Angiospermas,Cyperaceae,Scleria,virgata,especie,NA
Scutia arenicola,Angiospermas,Rhamnaceae,Scutia,arenicola,especie,NA
