nome_aceito_correto,nomes_originais,elegivel_produto_1,grupo,familia,genero,epiteto_especifico,nivel_taxonomico,epiteto_infraespecifico,notas_all,fontes,cat_ameaca_cr_lac,cat_ameaca_iucn,cat_ameaca_mpo_sp,cat_ameaca_br,cat_ameaca_cncflora,cat_ameaca_sp,CR,EN,VU,DD,EX,NT,EW,LR,cat_ameaca_geral,splink_t20,gbif_t20,splink_sp,gbif_sp,sum,entra_revisado
Lessingianthus grandiflorus,Lessingianthus grandiflorus,apta,Angiospermas,Asteraceae,Lessingianthus,grandiflorus,especie,NA,NA,cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Lessingianthus niederleinii,Lessingianthus niederleinii,examinar,Angiospermas,Asteraceae,Lessingianthus,niederleinii,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Lessingianthus pumillus,Lessingianthus pumillus,apta,Angiospermas,Asteraceae,Lessingianthus,pumillus,especie,NA,NA,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,NA,0,0,1,0,0,0,0,0,1,FALSE,TRUE,TRUE,TRUE,3,SIM
Lessingianthus zuccarinianus,Lessingianthus zuccarinianus,apta,Angiospermas,Asteraceae,Lessingianthus,zuccarinianus,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Mikania argyreiae,Mikania argyreiae,apta,Angiospermas,Asteraceae,Mikania,argyreiae,especie,NA,NA,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Mikania capricorni,Mikania capricorni,apta,Angiospermas,Asteraceae,Mikania,capricorni,especie,NA,NA,cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Mikania malacolepis,Mikania malacolepis,examinar,Angiospermas,Asteraceae,Mikania,malacolepis,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Praxelis grandiflora,Praxelis grandiflora,apta,Angiospermas,Asteraceae,Praxelis,grandiflora,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,VU,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Stomatanthes dentatus,Stomatanthes dentatus,apta,Angiospermas,Asteraceae,Stomatanthes,dentatus,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Stomatanthes dictyophyllus,Stomatanthes dictyophyllus,apta,Angiospermas,Asteraceae,Stomatanthes,dictyophyllus,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Vernonanthura lindbergii,Vernonanthura lindbergii,apta,Angiospermas,Asteraceae,Vernonanthura,lindbergii,especie,NA,NA,cncflora_web,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Wedelia puberula,Wedelia puberula,examinar,Angiospermas,Asteraceae,Wedelia,puberula,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-SP_oficial,NA,NA,NA,NA,LC,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Symphyopappus lymansmithii,Symphyopappus lymansmithii,apta,Angiospermas,Asteraceae,Symphyopappus,lymansmithii,especie,NA,NA,cncflora_ckan,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Neocabreria malachophylla,Neocabreria malachophylla,apta,Angiospermas,Asteraceae,Neocabreria,malachophylla,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Isostigma peucedanifolium,Isostigma crithmifolium-Isostigma peucedanifolium-Isostigma speciosum,apta,Angiospermas,Asteraceae,Isostigma,peucedanifolium,especie,NA,Nome original era sinônimo-NA,cncflora_web-sima-cncflora_web-cncflora_web,NA-NA,NA-NA,NA-NA,NA-NA,DD-LC,NA-NA,0,0,0,1,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Baccharis sphenophylla,Baccharis sphenophylla,apta,Angiospermas,Asteraceae,Baccharis,sphenophylla,especie,NA,NA,sima-cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Lessingianthus reitzianus,Lessingianthus reitzianus,examinar,Angiospermas,Asteraceae,Lessingianthus,reitzianus,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-SP_oficial-Portaria 443/2014,NA,NA,NA,VU,NA,EN,0,1,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Stenachaenium megapotamicum,Stenachaenium macrocephalum,apta,Angiospermas,Asteraceae,Stenachaenium,megapotamicum,especie,NA,Nome original era sinônimo,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,CR,CR,NA,1,0,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Stevia selloi,Stevia selloi,examinar,Angiospermas,Asteraceae,Stevia,selloi,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,VU,NA,NA,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Steyermarkina dispalata,Steyermarkina dispalata,apta,Angiospermas,Asteraceae,Steyermarkina,dispalata,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,EX,0,0,1,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Calea acaulis,Calea acaulis,apta,Angiospermas,Asteraceae,Calea,acaulis,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,EX,0,0,1,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Calea gentianoides,Calea gentianoides,apta,Angiospermas,Asteraceae,Calea,gentianoides,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014,NA,NA,EN,VU,VU,EN,0,1,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Calea polycephala,Calea polycephala,apta,Angiospermas,Asteraceae,Calea,polycephala,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,NT,VU,0,0,1,0,0,1,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Chromolaena elliptica,Chromolaena elliptica,apta,Angiospermas,Asteraceae,Chromolaena,elliptica,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Chromolaena latisquamulosa,Chromolaena latisquamulosa,apta,Angiospermas,Asteraceae,Chromolaena,latisquamulosa,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,DD,VU,0,0,1,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Chromolaena rhinanthacea,Chromolaena rhinanthacea,apta,Angiospermas,Asteraceae,Chromolaena,rhinanthacea,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,EX,0,1,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Gyptis lanigera,Gyptis lanigera-Gyptis vernoniopsis,apta,Angiospermas,Asteraceae,Gyptis,lanigera,especie,NA,Nome original era sinônimo-NA,sima-sima-SP_oficial-cncflora_web-Portaria 443/2014,NA-NA,NA-NA,NA-NA,EN-EN,EN-NA,EN-EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Hatschbachiella tweedieana,Hatschbachiella tweediana-Hatschbachiella tweedieana,examinar,Angiospermas,Asteraceae,Hatschbachiella,tweedieana,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil-A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original mal escrito,SP_oficial-sima,NA-NA,NA-NA,NA-NA,NA-NA,LC-NA,EN-EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Austroeupatorium rosmarinaceum,Austroeupatorium rosmarinaceum,examinar,Angiospermas,Asteraceae,Austroeupatorium,rosmarinaceum,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-SP_oficial-Portaria 443/2014,NA,NA,NA,VU,NA,EX,0,0,1,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Verbesina floribunda,Verbesina pseudoclaussenii,examinar,Angiospermas,Asteraceae,Verbesina,floribunda,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original mal escrito/Nome original era sinônimo,sima-Portaria 443/2014,NA,NA,NA,CR,NA,NA,1,0,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Aldama goyazii,Aldama goyazii-Viguiera hispida,apta,Angiospermas,Asteraceae,Aldama,goyazii,especie,NA,Nome original era sinônimo-NA,sima-Portaria 443/2014-cncflora_web,NA-NA,NA-NA,NA-NA,VU-NA,NA-VU,NA-NA,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Eremanthus praetermissus,Eremanthus praetermissus,apta,Angiospermas,Asteraceae,Eremanthus,praetermissus,especie,NA,NA,cncflora_web,NA,NA,NA,NA,VU,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Piptocarpha longipedunculata,Piptocarpha longipedunculata,apta,Angiospermas,Asteraceae,Piptocarpha,longipedunculata,especie,NA,NA,cncflora_ckan-UICN_API,NA,EN,NA,NA,EN,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Vickia rotundifolia,Gochnatia rotundifolia,apta,Angiospermas,Asteraceae,Vickia,rotundifolia,especie,NA,Nome original era sinônimo,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014,NA,NA,EX,VU,VU,EX,0,0,1,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Begonia brevilobata,Begonia brevilobata,apta,Angiospermas,Begoniaceae,Begonia,brevilobata,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,DD,EX,0,0,0,1,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Begonia dentatiloba,Begonia dentatiloba,examinar,Angiospermas,Begoniaceae,Begonia,dentatiloba,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Begonia handroi,Begonia handroi,apta,Angiospermas,Begoniaceae,Begonia,handroi,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,EX,0,1,0,0,1,0,0,0,1,TRUE,NA,TRUE,NA,2,SIM
Begonia itatinensis,Begonia itatinensis,apta,Angiospermas,Begoniaceae,Begonia,itatinensis,especie,NA,NA,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Begonia paranaensis,Begonia paranaensis,apta,Angiospermas,Begoniaceae,Begonia,paranaensis,especie,NA,NA,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,NA,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Begonia paulensis,Begonia paulensis,apta,Angiospermas,Begoniaceae,Begonia,paulensis,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,VU,0,1,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Begonia piresiana,Begonia piresiana,apta,Angiospermas,Begoniaceae,Begonia,piresiana,especie,NA,NA,sima-SP_oficial-CR_Lac-cncflora_web-Portaria 443/2014,CR,NA,NA,CR,CR,VU,1,0,1,0,0,0,0,0,1,TRUE,NA,TRUE,NA,2,SIM
Begonia salesopolensis,Begonia salesopolensis,apta,Angiospermas,Begoniaceae,Begonia,salesopolensis,especie,NA,NA,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,CR,CR,NA,1,0,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Begonia toledoana,Begonia toledoana,apta,Angiospermas,Begoniaceae,Begonia,toledoana,especie,NA,NA,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Begonia coccinea,Begonia coccinea,examinar,Angiospermas,Begoniaceae,Begonia,coccinea,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Anemopaegma arvense,Anemopaegma arvense,apta,Angiospermas,Bignoniaceae,Anemopaegma,arvense,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Lundia damazioi,Lundia damazii,apta,Angiospermas,Bignoniaceae,Lundia,damazioi,especie,NA,Nome original mal escrito,cncflora_web,NA,NA,NA,NA,VU,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Handroanthus impetiginosus,Handroanthus impetiginosus-Tabebuia impetiginosa,apta,Angiospermas,Bignoniaceae,Handroanthus,impetiginosus,especie,NA,Nome original era sinônimo-NA,cncflora_web-UICN_API-UICN_API,NA-NA,LC-LR/lc,NA-NA,NA-NA,NT-NA,NA-NA,0,0,0,0,0,1,0,1,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Tabebuia cassinoides,Tabebuia cassinoides,apta,Angiospermas,Bignoniaceae,Tabebuia,cassinoides,especie,NA,NA,sima-SP_oficial-cncflora_ckan-mpoSP-Portaria 443/2014,NA,NA,EN,EN,VU,EN,0,1,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Zeyheria tuberculosa,Zeyheria tuberculosa,apta,Angiospermas,Bignoniaceae,Zeyheria,tuberculosa,especie,NA,NA,sima-SP_oficial-cncflora_ckan-UICN_API-mpoSP-Portaria 443/2014,NA,VU,VU,VU,NT,VU,0,0,1,0,0,1,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Handroanthus botelhensis,Handroanthus botelhensis,apta,Angiospermas,Bignoniaceae,Handroanthus,botelhensis,especie,NA,NA,cncflora_ckan,NA,NA,NA,NA,EN,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Cordia silvestris,Cordia silvestris,apta,Angiospermas,Boraginaceae,Cordia,silvestris,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Cordia trichoclada,Cordia trichoclada,apta,Angiospermas,Boraginaceae,Cordia,trichoclada,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Aechmea gamosepala,Aechmea gamosepala-Aechmea gamossepala,examinar,Angiospermas,Bromeliaceae,Aechmea,gamosepala,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil-A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original mal escrito,sima-SP_oficial,NA-NA,NA-NA,NA-NA,NA-NA,LC-NA,EX-EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Billbergia nutans,Billbergia nutans,apta,Angiospermas,Bromeliaceae,Billbergia,nutans,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Billbergia pyramidalis,Billbergia pyramidalis,apta,Angiospermas,Bromeliaceae,Billbergia,pyramidalis,especie,NA,NA,sima-cncflora_web,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Dyckia minarum,Dyckia minarum,apta,Angiospermas,Bromeliaceae,Dyckia,minarum,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Dyckia tuberosa,Dyckia cabrerae-Dyckia pseudococcinea-Dyckia tuberosa,apta,Angiospermas,Bromeliaceae,Dyckia,tuberosa,especie,NA,Nome original era sinônimo-NA,sima-cncflora_web-Portaria 443/2014-sima-cncflora_web-Portaria 443/2014-cncflora_web,NA-NA-NA,NA-NA-NA,NA-NA-NA,CR-EN-NA,CR-EN-LC,NA-NA-NA,1,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Guzmania monostachia,Guzmania monostachia,apta,Angiospermas,Bromeliaceae,Guzmania,monostachia,especie,NA,NA,sima-Portaria 443/2014,NA,NA,NA,VU,NA,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Hohenbergia ridleyi,Hoehenbergia ridleyi-Hohenbergia ridleyi,apta,Angiospermas,Bromeliaceae,Hohenbergia,ridleyi,especie,NA,Nome original mal escrito-NA,SP_oficial-sima,NA,NA,NA,NA,NA,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Neoregelia hoehneana,Neoregelia hoehneana,apta,Angiospermas,Bromeliaceae,Neoregelia,hoehneana,especie,NA,NA,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,NA,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Nidularium camposportoi,Nidularium campos-portoi-Nidularium camposportoi,apta,Angiospermas,Bromeliaceae,Nidularium,camposportoi,especie,NA,Nome original era sinônimo-NA,SP_oficial-sima,NA,NA,NA,NA,NA,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Nidularium corallinum,Nidularium corallinum,apta,Angiospermas,Bromeliaceae,Nidularium,corallinum,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Nidularium marigoi,Nidularium marigoi,apta,Angiospermas,Bromeliaceae,Nidularium,marigoi,especie,NA,NA,cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Nidularium minutum,Nidularium minutum,apta,Angiospermas,Bromeliaceae,Nidularium,minutum,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Tillandsia araujei,Tillandsia araujei,examinar,Angiospermas,Bromeliaceae,Tillandsia,araujei,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-SP_oficial-Portaria 443/2014,NA,NA,NA,EN,NA,VU,0,1,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Tillandsia linearis,Tillandsia linearis,apta,Angiospermas,Bromeliaceae,Tillandsia,linearis,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,VU,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Tillandsia recurvifolia,Tillandsia recurvifolia,apta,Angiospermas,Bromeliaceae,Tillandsia,recurvifolia,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,DD,VU,0,0,1,1,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Tillandsia tenuifolia,Tillandsia pseudomontana-Tillandsia tenuifolia,apta,Angiospermas,Bromeliaceae,Tillandsia,tenuifolia,especie,NA,Nome original era sinônimo-NA,UICN_API-cncflora_web,NA-NA,EN-NA,NA-NA,NA-NA,NA-LC,NA-NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Vriesea gracilior,Vriesea gracilior,examinar,Angiospermas,Bromeliaceae,Vriesea,gracilior,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,VU,NA,NA,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Vriesea neoglutinosa,Vriesea neoglutinosa,examinar,Angiospermas,Bromeliaceae,Vriesea,neoglutinosa,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-SP_oficial,NA,NA,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Vriesea pabstii,Vriesea pabstii,apta,Angiospermas,Bromeliaceae,Vriesea,pabstii,especie,NA,NA,sima-cncflora_web,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Vriesea pardalina,Vriesea pardalina,apta,Angiospermas,Bromeliaceae,Vriesea,pardalina,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Vriesea procera,Vriesea procera var. debilis,examinar,Angiospermas,Bromeliaceae,Vriesea,procera,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,sima,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Vriesea saundersii,Vriesea saundersii,examinar,Angiospermas,Bromeliaceae,Vriesea,saundersii,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Vriesea schwackeana,Vriesea monacorum-Vriesea schwackeana,examinar,Angiospermas,Bromeliaceae,Vriesea,schwackeana,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil-A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,sima-Portaria 443/2014-sima,NA-NA,NA-NA,NA-NA,CR-NA,NA-DD,NA-NA,1,0,0,1,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Vriesea taritubensis,Vriesea taritubensis,apta,Angiospermas,Bromeliaceae,Vriesea,taritubensis,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Vriesea vulpinoidea,Vriesea vulpinoidea,apta,Angiospermas,Bromeliaceae,Vriesea,vulpinoidea,especie,NA,NA,sima-SP_oficial-mpoSP,NA,NA,VU,NA,NA,VU,0,0,1,0,0,0,0,0,1,TRUE,NA,TRUE,NA,2,SIM
Neoregelia bahiana,Neoregelia bahiana,examinar,Angiospermas,Bromeliaceae,Neoregelia,bahiana,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-SP_oficial,NA,NA,NA,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Vriesea flava,Vriesea flava,apta,Angiospermas,Bromeliaceae,Vriesea,flava,especie,NA,NA,cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Vriesea sparsiflora,Vriesea sparsiflora,apta,Angiospermas,Bromeliaceae,Vriesea,sparsiflora,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,NT,EX,0,0,0,0,1,1,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Rhipsalis dissimilis,Rhipsalis dissimilis,apta,Angiospermas,Cactaceae,Rhipsalis,dissimilis,especie,NA,NA,sima-SP_oficial-cncflora_web-UICN_API,NA,EN,NA,NA,DD,EN,0,1,0,1,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Rhipsalis oblonga,Rhipsalis oblonga,apta,Angiospermas,Cactaceae,Rhipsalis,oblonga,especie,NA,NA,cncflora_web-UICN_API,NA,VU,NA,NA,NT,NA,0,0,1,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Rhipsalis paradoxa,Rhipsalis paradoxa,apta,Angiospermas,Cactaceae,Rhipsalis,paradoxa,especie,NA,NA,sima-cncflora_web-UICN_API,NA,LC,NA,EN,LC,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Schlumbergera opuntioides,Schlumbergera opuntioides,apta,Angiospermas,Cactaceae,Schlumbergera,opuntioides,especie,NA,NA,sima-SP_oficial-cncflora_web-UICN_API-Portaria 443/2014,NA,VU,NA,VU,VU,VU,0,0,1,0,0,0,0,0,1,FALSE,TRUE,TRUE,TRUE,3,SIM
Schlumbergera truncata,Schlumbergera truncata,apta,Angiospermas,Cactaceae,Schlumbergera,truncata,especie,NA,NA,cncflora_web-UICN_API,NA,VU,NA,NA,LC,NA,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Selenicereus undatus,Hylocereus undatus,apta,Angiospermas,Cactaceae,Selenicereus,undatus,especie,NA,Nome original era sinônimo,UICN_API,NA,DD,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Kielmeyera decipiens,Kielmeyera decipiens,apta,Angiospermas,Calophyllaceae,Kielmeyera,decipiens,especie,NA,NA,cncflora_ckan,NA,NA,NA,NA,CR,NA,1,0,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Acicarpha tribuloides,Acicarpha tribuloides,apta,Angiospermas,Calyceraceae,Acicarpha,tribuloides,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EX,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Lobelia xalapensis,Lobelia xalapensis,apta,Angiospermas,Campanulaceae,Lobelia,xalapensis,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
