nome_aceito_correto,nomes_originais,elegivel_produto_1,splink_t20,gbif_t20,splink_rbcv,gbif_rbcv,sum,entra,notas_all,especialista
Leandra riedeliana,Leandra riedeliana,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Miconia weddellii,Miconia weddellii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Miconia robusta,Miconia robusta-Miconia robustissima,apta,TRUE,FALSE,FALSE,FALSE,1,entra,Nome original era sinônimo-NA,
Leandra angustifolia,Ossaea angustifolia,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo,
Fritzschia integrifolia,Fritzschia integrifolia,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Fritzschia anisostemon,Fritzschia anisostemon,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Pleiochiton blepharodes,Pleiochiton blepharodes,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Miconia michelangeliana,Miconia michelangeliana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Henriettea glabra,Henriettea glabra,apta,TRUE,TRUE,TRUE,FALSE,3,nao entra,"NA",
Miconia atlantica,Miconia atlantica,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Miconia suberosa,Miconia suberosa,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Pleroma guartelaense,Pleroma guartelaensis,apta,FALSE,FALSE,FALSE,FALSE,0,entra,Nome original mal escrito,
Bellucia wurdackiana,Bellucia wurdackiana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Rupestrea carvalhoana,Miconia carvalhoana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Rupestrea johnwurdackiana,Miconia johnwurdackiana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Pleroma echinatum,Tibouchina gardneriana,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,Nome original era sinônimo,
Pleroma frigidulum,Tibouchina frigidula,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo,
Pleroma mutabile,Pleroma mutabile,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Pleroma trichopodum,Tibouchina trichopoda,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo,
Miconia goldenbergiana,Miconia goldenbergiana,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Pleroma ackermannii,Tibouchina serrana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Pleroma apparicioi,Tibouchina apparicioi,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Pleroma clavatum,Tibouchina clavata,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo,
Pleroma bergianum,Tibouchina bergiana,examinar,TRUE,TRUE,FALSE,FALSE,2,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,FBnao- OCCScruzam
Pleroma boudetii,Tibouchina boudetii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Pleroma castellense,Tibouchina castellensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Pleroma cinereum,Tibouchina cinerea,apta,FALSE,FALSE,FALSE,FALSE,0,entra,Nome original era sinônimo,
Pleroma dubium,Tibouchina dubia,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,Nome original era sinônimo,
Pleroma dusenii,Tibouchina dusenii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Pleroma eichleri,Tibouchina eichleri,apta,FALSE,FALSE,FALSE,FALSE,0,entra,Nome original era sinônimo,
Pleroma estrellense,Tibouchina estrellensis,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo,
Pleroma integerrimum,Svitramia integerrima,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Pleroma itatiaiae,Tibouchina itatiaiae,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Pleroma kleinii,Tibouchina kleinii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Pleroma schenckii,Tibouchina schenckii,apta,FALSE,FALSE,FALSE,FALSE,0,entra,Nome original era sinônimo,
Pleroma andersregnellii,Tibouchina regnellii,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo,
Pleroma minus,Svitramia minor,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Pleroma minutiflorum,Tibouchina minutiflora,apta,FALSE,FALSE,FALSE,FALSE,0,entra,Nome original era sinônimo,
Pleroma petiolatum,Svitramia petiolata,examinar,NA,NA,NA,NA,NA,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,NA
Pleroma quartzophilum,Tibouchina quartzophila,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Pleroma reitzii,Tibouchina reitzii,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,Nome original era sinônimo,
Pleroma riedelianum,Tibouchina riedeliana,apta,FALSE,FALSE,FALSE,FALSE,0,entra,Nome original era sinônimo,
Pleroma sellowianum,Tibouchina sellowiana,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo,
Pleroma urvilleanum,Tibouchina urvilleana,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo,
Pleroma wurdackianum,Svitramia wurdackiana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Chaetogastra herincquiana,Tibouchina herincquiana,apta,FALSE,FALSE,FALSE,FALSE,0,entra,Nome original era sinônimo,
Chaetogastra versicolor,Tibouchina versicolor,examinar,TRUE,FALSE,TRUE,FALSE,2,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,FBnao- OCCScruzam
Huberia insignis,Behuria insignis,apta,TRUE,TRUE,TRUE,TRUE,4,entra,Nome original era sinônimo,
Huberia minutifolia,Behuria parvifolia,apta,FALSE,FALSE,FALSE,FALSE,0,entra,Nome original era sinônimo,
Cabralea canjerana,Cabralea canjerana,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Cedrela fissilis,Cedrela fissilis,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Cedrela odorata,Cedrela odorata,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Guarea guidonia,Guarea guidonia,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Guarea macrophylla,Guarea macrophylla,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Trichilia elegans,Trichilia elegans,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Trichilia emarginata,Trichilia emarginata,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Trichilia florbranca,Trichilia florbranca,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Trichilia hirta,Trichilia hirta,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Trichilia lepidota,Trichilia lepidota,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Trichilia magnifoliola,Trichilia magnifoliola,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Trichilia pallens,Trichilia pallens,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Trichilia pseudostipularis,Trichilia pseudostipularis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Trichilia silvatica,Trichilia silvatica,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Trichilia blanchetii,Trichilia blanchetii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Trichilia casaretti,Trichilia casaretti,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Swietenia macrophylla,Swietenia macrophylla,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Trichilia stellato-tomentosa,Trichilia stellato-tomentosa,examinar,NA,FALSE,NA,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Guarea crispa,Guarea crispa,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Guarea cristata,Guarea cristata,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Guarea sprucei,Guarea sprucei,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Trichilia hispida,Trichilia hispida,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Trichilia micropetala,Trichilia micropetala,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Trichilia surumuensis,Trichilia surumuensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Trichilia lepidota subsp. schumanniana,Trichilia lepidota subsp. schumanniana,apta,NA,NA,NA,NA,NA,entra,"NA",
Guarea anomala,Guarea anomala,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Guarea zepivae,Guarea zepivae,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Chondrodendron platiphyllum,Chondrodendron platiphyllum,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Cissampelos pareira,Cissampelos pareira,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Disciphania hernandia,Disciphania hernandia,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Odontocarya vitis,Odontocarya vitis,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Sciadotenia acutifolia,Sciadotenia acutifolia,examinar,NA,NA,NA,NA,NA,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA
Ungulipetalum filipendulum,Ungulipetalum filipendulum,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Abuta selloana,Abuta selloana,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Anomospermum reticulatum subsp. nitidum,Anomospermum reticulatum subsp. nitidum,apta,NA,NA,NA,NA,NA,entra,"NA",
Metzgeria brasiliensis,Metzgeria brasiliensis,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Metzgeria hegewaldii,Metzgeria hegewaldii,examinar,TRUE,TRUE,TRUE,TRUE,4,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,FBnao- OCCScruzam
Metzgeria liebmanniana,Metzgeria liebmanniana,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Metzgeria psilocraspeda,Metzgeria psilocraspeda,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Metzgeria subaneura,Metzgeria subaneura,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Microtea bahiensis,Microtea bahiensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Zornia acauensis,Zornia acauensis,inapta,NA,NA,NA,NA,NA,nao entra,Nome original mal escrito/Taxonomia incerta,
Microtea maypurensis,Microtea maypurensis,examinar,FALSE,FALSE,FALSE,FALSE,0,nao entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Microtea scabrida,Microtea scabrida,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Microtea papilosa,Microtea papilosa,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Glinus radiatus,Glinus radiatus,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Macropeplus dentatus,Macropeplus dentatus,apta,TRUE,TRUE,FALSE,FALSE,2,entra,"NA",
Macropeplus friburgensis,Macropeplus friburgensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Macrotorus utriculatus,Macrotorus utriculatus,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Mollinedia argyrogyna,Mollinedia argyrogyna,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Mollinedia boracensis,Mollinedia boracensis,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Mollinedia clavigera,Mollinedia blumenaviana-Mollinedia clavigera,apta,TRUE,TRUE,TRUE,TRUE,4,entra,Nome original era sinônimo-NA,
Mollinedia elegans,Mollinedia elegans,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Mollinedia engleriana,Mollinedia engleriana,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Mollinedia gilgiana,Mollinedia gilgiana,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Mollinedia luizae,Mollinedia luizae,apta,TRUE,FALSE,FALSE,FALSE,1,entra,"NA",
Mollinedia oligantha,Mollinedia oligantha,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Mollinedia pachysandra,Mollinedia pachysandra,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Mollinedia salicifolia,Mollinedia salicifolia,examinar,TRUE,TRUE,TRUE,FALSE,3,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,FBnao- OCCScruzam
Mollinedia schottiana,Mollinedia oligotricha-Mollinedia schottiana,apta,TRUE,TRUE,TRUE,TRUE,4,entra,Nome original era sinônimo-NA,
Mollinedia triflora,Mollinedia triflora,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Mollinedia uleana,Mollinedia uleana,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Mollinedia widgrenii,Mollinedia widgrenii,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Mollinedia ovata,Mollinedia ovata,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Mollinedia eugeniifolia,Mollinedia eugeniifolia,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Mollinedia longicuspidata,Mollinedia longicuspidata,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Brosimum glaziovii,Brosimum glaziovii,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Brosimum guianense,Brosimum guianense,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Brosimum lactescens,Brosimum lactescens,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Clarisia ilicifolia,Clarisia ilicifolia,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Clarisia racemosa,Clarisia racemosa,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Dorstenia arifolia,Dorstenia arifolia,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Dorstenia cayapia,Dorstenia cayapia,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Dorstenia conceptionis,Dorstenia conceptionis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Ficus lagoensis,Ficus lagoensis,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Ficus trigona,Ficus trigona,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Ficus adhatodifolia,Ficus adhatodifolia,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Ficus cyclophylla,Ficus cyclophylla,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Ficus donnell-smithii,Ficus aripuanensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Ficus enormis,Ficus enormis,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Ficus eximia,Ficus eximia,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Ficus gomelleira,Ficus gomelleira,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Ficus hirsuta,Ficus hirsuta-Ficus salzmanniana,apta,TRUE,TRUE,TRUE,TRUE,4,entra,Nome original era sinônimo-NA,
Ficus luschnathiana,Ficus luschnathiana-Ficus monckii,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo-NA,
Ficus obtusifolia,Ficus obtusifolia,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Ficus obtusiuscula,Ficus obtusiuscula,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Ficus pertusa,Ficus pertusa,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Ficus pulchella,Ficus pulchella,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Maclura brasiliensis,Maclura brasiliensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Maclura tinctoria,Maclura tinctoria,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Pseudolmedia hirtula,Pseudolmedia hirtula,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Pseudolmedia laevigata,Pseudolmedia laevigata,apta,TRUE,FALSE,FALSE,FALSE,1,nao entra,"NA",
Sorocea guilleminiana,Sorocea guilleminiana,apta,FALSE,TRUE,FALSE,TRUE,2,entra,"NA",
Sorocea hilarii,Sorocea hilarii,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Sorocea racemosa,Sorocea racemosa,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Dorstenia brasiliensis,Dorstenia brasiliensis,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Ficus catappifolia,Ficus catappifolia,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Ficus malacocarpa,Ficus malacocarpa,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Ficus schultesii,Ficus schultesii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Ficus ursina,Ficus ursina,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Naucleopsis jamariensis,Naucleopsis jamariensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Perebea rubra subsp. glabrifolia,Perebea rubra subsp. glabrifolia,examinar,NA,NA,NA,NA,NA,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA
Dorstenia sucrei,Dorstenia sucrei,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Helicostylis heterotricha,Helicostylis heterotricha,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Ficus blepharophylla,Ficus blepharophylla,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Ficus roraimensis,Ficus roraimensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Ficus schippii,Ficus schippii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Dorstenia hildegardis,Dorstenia hildegardis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Dorstenia alberti,Dorstenia alberti,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Dorstenia fischeri,Dorstenia fischeri,examinar,NA,FALSE,NA,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Ficus crocata,Ficus crocata,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Ficus pallida,Ficus schumacheri,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Ficus latipedunculata,Ficus latipedunculata,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Virola bicuhyba,Virola bicuhyba,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Virola gardneri,Virola gardneri,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Virola sebifera,Virola sebifera,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Virola surinamensis,Virola surinamensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Iryanthera campinae,Iryanthera campinae,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Virola parvifolia,Virola parvifolia,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Accara elegans,Accara elegans,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Blepharocalyx salicifolius,Blepharocalyx salicifolius,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Calycolpus legrandii,Calycolpus legrandii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Campomanesia aurea,Campomanesia aurea,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Campomanesia espiritosantensis,Campomanesia espiritosantensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Campomanesia eugenioides,Campomanesia eugenioides,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Campomanesia guazumifolia,Campomanesia guazumifolia,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Campomanesia hirsuta,Campomanesia hirsuta,examinar,TRUE,TRUE,FALSE,FALSE,2,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,FBnao- OCCScruzam
Campomanesia macrobracteolata,Campomanesia macrobracteolata,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Campomanesia neriiflora,Campomanesia neriiflora,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Campomanesia phaea,Campomanesia phaea,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Campomanesia prosthecesepala,Campomanesia prosthecesepala,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Campomanesia pubescens,Campomanesia pubescens,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Campomanesia reitziana,Campomanesia reitziana,examinar,TRUE,FALSE,TRUE,FALSE,2,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,FBnao- OCCScruzam
Campomanesia schlechtendaliana,Campomanesia schlechtendaliana,apta,TRUE,TRUE,FALSE,FALSE,2,nao entra,"NA",
Campomanesia sessiliflora,Campomanesia sessiliflora,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Campomanesia simulans,Campomanesia simulans,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Campomanesia xanthocarpa,Campomanesia xanthocarpa,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Curitiba prismatica,Curitiba prismatica,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Eugenia acutata,Calycorectes acutatus-Eugenia acutata,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo-NA,
Eugenia bacopari,Eugenia bacopari,apta,TRUE,FALSE,FALSE,FALSE,1,nao entra,"NA",
Eugenia bahiensis,Eugenia bahiensis,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Eugenia batingabranca,Eugenia batingabranca,apta,TRUE,TRUE,FALSE,FALSE,2,nao entra,"NA",
Eugenia bimarginata,Eugenia bimarginata,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Eugenia brasiliensis,Eugenia brasiliensis,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Eugenia bunchosiifolia,Eugenia brunoi-Eugenia bunchosiifolia,apta,TRUE,TRUE,TRUE,TRUE,4,entra,Nome original era sinônimo-NA,
Eugenia burkartiana,Eugenia burkartiana,apta,TRUE,TRUE,FALSE,FALSE,2,nao entra,"NA",
Eugenia candolleana,Eugenia candolleana,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Eugenia catharinensis,Eugenia catharinensis,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Eugenia cerasiflora,Eugenia cerasiflora,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Eugenia cereja,Eugenia cereja,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Eugenia chlorophylla,Eugenia chlorophylla,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Eugenia cinerascens,Eugenia cinerascens,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Eugenia copacabanensis,Eugenia copacabanensis,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
