"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus"
"213","2020-07-29 09:05:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Faria, JEQ","Silva, GH","IFN-177214634.1","2018","06","19","Southern America","Brasil","Mato Grosso","Nova Brasilândia",NA,"-54.899722","-14.94",NA,NA,NA,"Conglomerado MT_1772. Subunidade 4. Subparcela 10. Indivíduo 17. F8; Árvore. Base digitada.; Mata seca, solo marrom",NA,NA,NA,NA,"-54.899722","-14.94",NA,NA,"2018","07","31",NA,NA,NA
"214","2020-07-29 09:05:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Figueira, M; Schindler, B","Silva, GH","IFN-177214974.6","2018","06","19","Southern America","Brasil","Mato Grosso","Nova Brasilândia",NA,"-54.899722","-14.94",NA,NA,NA,"Conglomerado MT_1772. Subunidade 4. Subparcela 6. Indivíduo 28. F6; Árvore, 15m de altura,DAP 7cm. Base reta. Casca externa marrom, interna rosada, fina, lisa, odor do corte verdura; Mata seca, solo marrom",NA,NA,NA,NA,"-54.899722","-14.94",NA,NA,"2019","09","19",NA,NA,NA
"215","2019-11-01 15:10:06-03","UnB","UB","165309","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Heringer, EP","5643","1952","06","23","Southern America","Brasil","Minas Gerais",NA,"Fazenda do Fulil.",NA,NA,NA,NA,NA,"Mata região de cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,"2017","02",NA,NA,NA,NA
"216","2019-11-01 15:10:06-03","UnB","UB","142495","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Pereira, BAS; Mecenas, VV","2372","1992","12","22","Southern America","Brasil","Distrito Federal","Brasília","APA de Cafuringa. Fazenda Dois Irmãos. Margem esquerda do córrego Dois Irmãos, próximo aos fundos da Sede da Fazenda","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore 10m. Flores brancas, perfumadas.",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-11-01 15:10:06-03","UnB","UB","165307","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Krieger, L","CESJ2442","1950","01","04","Southern America","Brasil","Minas Gerais","Entre Rios de Minas","Fazenda da Pedra Branca.","-44.065601348877","-20.6707992553711",NA,NA,NA,"Árvore grande de mata, flores esverdeadas.; Mata",NA,NA,"20620","auto",NA,NA,NA,NA,"2017","02",NA,NA,NA,NA
"218","2019-11-01 15:10:06-03","UnB","UB","10515","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Kaastra, RC","Irwin, HS","18048","1966","07","07","Southern America","Brasil","Distrito Federal",NA,"Estrada de Sobradinho 20 Km de Brasília",NA,NA,NA,NA,NA,"Árvore de 8 m x 25 cm, fruto verde.; Árvore 8m x 25cm. Fruto verde.; .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-01 15:10:06-03","UnB","UB","37371","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Kirkbride Junior, JH","3236","1980","02","05","Southern America","Brasil","Goiás","Goiás","Fazenda das Esmeraldas, Córrego Paciência","-50.116667","-15.9",NA,NA,NA,NA,NA,NA,NA,NA,"-50.116667","-15.9",NA,NA,"2017","02",NA,NA,NA,NA
"220","2019-11-01 15:10:06-03","UnB","UB","2601","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Kaastra, RC","Irwin, HS","15603","1966","05","04","Southern America","Brasil","Distrito Federal","Brasília","2Km NE de Brasília, Córrego Landim","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore 15m x 50cm. Fruto verde.; . Topologia: Declive rochoso.",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-01 15:10:06-03","UnB","UB","106028","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Groppo Júnior, M","Martin, R","471","1965","07","28","Southern America","Brasil","Distrito Federal","Brasília","Country Club de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Tree 10m. Fruto green.; In forest near road.",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-11-01 15:10:06-03","UnB","UB","106029","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Groppo Júnior, M","Kirkbride Junior, JH; Kirkbride, MCG","3563","1980","07","10","Southern America","Brasil","Distrito Federal","Brasília","Perto do Córrego João Pires","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore 12m x 10cm. Fruto verde.; Mata decídua.",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-11-01 15:10:06-03","UnB","UB","106027","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Groppo Júnior, M","Pires, JM; Silva, NT; Souza, R","9496","1963","05","27","Southern America","Brasil","Distrito Federal","Brasília","Zona do Calcáreo, córrego Maranhão","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore 4m; Beira de córrego.",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-11-01 15:10:06-03","UnB","UB","165306","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Heringer, EP","5727","1957","08","24","Southern America","Brasil","Minas Gerais","Betim",NA,"-44.198299407959","-19.9678001403809",NA,NA,NA,NA,NA,NA,"15199","auto",NA,NA,NA,NA,"2017","02",NA,NA,NA,NA
"225","2019-11-01 15:10:06-03","UnB","UB","165305","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Gibbs, PE; Leitão Filho, HF","3555","1976","11","26","Southern America","Brasil","São Paulo","Mogi Guaçu","25km NW de Mogi-Guaçu. Estação Experimental de Mogi-Guaçu. (Fazenda Campininha).","-46.9421997070312","-22.372200012207",NA,NA,NA,"Árvore até 12m. Flores em paniculas brancas, frutos maduros do ano anterior presentes.; Mata.",NA,NA,"39309","auto",NA,NA,NA,NA,"2017","02",NA,NA,NA,NA
"226","2019-05-06 12:02:18-03","UFU","HUFU","12385","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Mota, A.L.P.; et al.","1497","1992","11","19",NA,"Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo Mineiro. Mata do Edson Mendes.","-48.187198638916","-18.6471996307373",NA,NA,NA,"Flores creme esverdeadas, aroma adocicado.; Mata.","HUFU00024311",NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-03-16 13:44:55-03","UFU","HUFU","36605","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Groppo, M.; Afonso, L.","Alves, A.S.S.; Alves, A.A.","290","2003","04","26",NA,"Brasil","Minas Gerais","Lagamar","Reserva Vagetal da Companhia Mineira de Metais, Lado direito.","-46.8074989318848","-18.1783008575439",NA,NA,NA,"Árvore, ca. 20 m. Fruto verde granulamotoso.; Mata ciliar.","HUFU00024305",NA,"53279","auto",NA,NA,NA,NA,"2019","11",NA,NA,NA,NA
"228","2019-05-06 12:02:19-03","UFU","HUFU","56107","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Parcelas Permanentes em Floresta Estacional Semidecidual - PPFES","645","2009","01",NA,NA,"Brasil","Minas Gerais","Uberlândia","Fazenda São Pedro - Itaú","-47.515278","-18.930833",NA,NA,NA,"Árvore.; Floresta estacional semidecidua.","HUFU00024310",NA,NA,NA,"-47.515278","-18.930833",NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-08-04 12:49:08-03","UFU","HUFU","53092","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","734","2008","01","22",NA,"Brasil","Goiás",NA,"Serra do Facão",NA,NA,NA,NA,NA,"Árvore, ca. 4 m. Frutos maduros.","HUFU00024309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-08-20 15:00:27-03","UFSC","FLOR","36525","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Kuhlmann, M.","1160","1942","12","19",NA,"Brasil","São Paulo","São Paulo","Monte Alegre-Amparo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"FLOR0036525",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-03-19 18:18:43-03","UFMT","UFMT","8402","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Amorim Neto, L.","Macedo, M.; Somavilla, N.; Silva, A.","6420","1997","08","30",NA,"Brasil","Mato Grosso","Poxoréu","Distrito Alto Coité.",NA,NA,NA,NA,NA,"Subarbusto 1,5m, folhas alternas com fruto ticoca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-03-19 18:18:43-03","UFMT","UFMT","26748","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pinto, J.R.R.","Pinto, J.R.R.","148","1999","02",NA,NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Parque Nacional das Chapada dos Guimarães.","-55.749698638916","-15.460599899292",NA,NA,NA,"Árvore de 5,5 metros de altura.; Floresta de Vale do Véu de Noiva.",NA,NA,"107042","auto",NA,NA,NA,NA,"1999","03",NA,NA,NA,NA
"233","2019-12-18 18:37:34-03","UFMT","UFMT","15707","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Oliveira-Filho, A.T.","Pinto, J.R.R.","148","1996","11",NA,NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Parque Nacional das Chapada dos Guimarães. Véu-de-Noiva.","-55.749698638916","-15.460599899292",NA,NA,NA,"Arbórea, com 11,4m de altura.; Floresta de Vale.",NA,NA,"107042","auto",NA,NA,NA,NA,"1996","12",NA,NA,NA,NA
"234","2021-03-04 15:46:30-03","IF","SPSF","53018","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","R.J.Almeida-Scabbia","C. Kameyama et al.","271","2013","01","08","América do Sul","Brasil","SP","São Paulo","Bairro Vista Alegre","-46.6300010681152","-23.5400009155273","748","748",NA,"COLETA: Árvore com aprox. 7m de altura. Flores na cor branca, perfumadas. Frutos verdes.; GEOGRAFIA: Floresta perturbada, com Eucalyptus e Jerivás, Piper e Pau-Jacaré. Borda da Mata. Floresta Clube e Eventos.;",NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,"2013","12","13",NA,NA,NA
"235","2021-03-04 15:46:30-03","IF","SPSF","07661","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Metrodorea","stipularis","Metrodorea stipularis",NA,NA,"B.Costa",NA,"1958","12","02","América do Sul","Brasil","SP","São Paulo","P.E.Capital","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"236","2021-03-04 15:46:30-03","IF","SPSF","00953","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Metrodorea","stipularis","Metrodorea stipularis",NA,NA,"D.Bento Pickel",NA,"1943","09","08","América do Sul","Brasil","SP","Helvetia","mata",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"237","2021-03-04 15:46:30-03","IF","SPSF","00989","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Metrodorea","stipularis","Metrodorea stipularis",NA,NA,"A. Rodrigues",NA,"1945","01","18","América do Sul","Brasil","SP","Helvetia","mata",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"238","2021-03-04 15:46:30-03","IF","SPSF","01213","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Metrodorea","stipularis","Metrodorea stipularis",NA,NA,"D.Bento Pickel",NA,"1944","12","08","América do Sul","Brasil","SP","Helvetia","mata",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"239","2021-03-04 15:46:30-03","IF","SPSF","39964","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","G.A.D.C. Franco","F.M.Souza & R.Esteves & R.C.Sousa & J.B.Silva & R.L.M.Garcia & Z.S.Costa","848","2007","06","06","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.757778","-23.458889","814","814",NA,"COLETA: Árvore, 19m. Frutos imaturos verdes.; GEOGRAFIA: Trilha da Bica (ADM);",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2007","08","28",NA,NA,NA
"240","2021-03-04 15:46:30-03","IF","SPSF","07674","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Metrodorea","stipularis","Metrodorea stipularis",NA,NA,"B.Costa",NA,"1951","10","19","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: arboreto Bassoti&nf;;",NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"241","2020-04-30 16:07:51-03","UFMT","CNMT","501","S","Plantae","Angiosperma",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Barbosa, L.F.","4958","2011","03","07",NA,"Brasil","Mato Grosso","Cotriguaçu","Fazenda São Nicolau. Módulo IV, PPBio.","-58.258722","-9.81975",NA,NA,NA,"PPBio - Projeto de Pesquisa da Biodiversidade.","CNMT000501",NA,NA,NA,"58°15'31.4W","9°49'11.1S",NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-11-21 10:18:46-03","IBt","SP","262213","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Lorenzi, H","s.n.","1991","11","10",NA,"Brasil","São Paulo",NA,"Posto Varanda, estrada Mogi Mirim - Jaguariuna.",NA,NA,NA,NA,NA,NA,"SP048770","SP048770",NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA
"243","2019-11-21 10:18:46-03","IBt","SP","262213a","Carpo","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Lorenzi, H","s.n.","1991","11","10",NA,"Brasil","São Paulo",NA,"Posto Varanda, estrada Mogi Mirim - Jaguariuna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA
"244","2019-11-21 10:18:46-03","IBt","SP","443648","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Pscheidt, AC; Cordeiro, I","137","2012","05","25",NA,"Brasil","São Paulo","Monte Alegre do Sul","Morro da Antena.","-46.672506","-22.705281","961","961",NA,NA,"SP048767","SP048767",NA,NA,"-46.672506","-22.705281",NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-21 10:18:46-03","IBt","SP","488351","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Almeida Scabbia, RJ","Kameyama, C; Sugiyama, M; Takeuchi, C; Fortes, EP","271","2013","01","08",NA,"Brasil","São Paulo","São Paulo","Bairro Vista Alegre, Floresta Clube e Eventos.","-46.679722","-23.444444","748","748",NA,NA,NA,NA,NA,NA,"-46.679722","-23.444444",NA,NA,"2013","12","13",NA,NA,NA
"246","2019-11-21 10:18:46-03","IBt","SP","369263","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Cordeiro, I","Assis, LCS; Magalhães, MS; Ladeira, MK","854","2003","06","21",NA,"Brasil","Minas Gerais","Barroso","Mata do Baú.","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"SP048777","SP048777","7934","auto",NA,NA,NA,NA,"2004","04",NA,NA,NA,NA
"247","2019-11-21 10:18:46-03","IBt","SP","412919","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Kirizawa, M","Kirizawa, M; Morretes, BL; Yano, O","3643","2008","12","18",NA,"Brasil","Minas Gerais","São Tomé das Letras","Margem da rodovia São Tomé - Três Corações.","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,"SP048764","SP048764","16076","auto",NA,NA,NA,NA,"2008","12","20",NA,NA,NA
"248","2019-11-21 10:18:46-03","IBt","SP","46820","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Kuhlmann, M","1160","1942","12","19",NA,"Brasil","São Paulo","Amparo","Monte Alegre.","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,"SP048773","SP048773","18036","auto",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA
"249","2019-11-21 10:18:46-03","IBt","SP","1646","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Kaastra, RC","Vecchi, O","s.n.","1918","03",NA,NA,"Brasil","São Paulo","Araras","Loreto","-47.3800010681152","-22.3500003814697",NA,NA,NA,"Herb. Serv. Florestal da Cia. Paulista de Estr. de Ferro.","SP008347","SP008347","22739","auto",NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA
"250","2019-11-21 10:18:46-03","IBt","SP","1934","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Hoehne, FC","s.n.","1918","05","10",NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"SP048769","SP048769","23900","auto",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA
"251","2019-11-21 10:18:46-03","IBt","SP","19841","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Kaastra, RC","Campos Novaes, J","CGG3799","1896",NA,NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"SP008349","SP008349","23900","auto",NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA
"252","2020-11-05 09:52:42-03","IBt","SP","369624","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Cordeiro, I; Bernacci, LC","Bernacci, LC; Cordeiro, I; Caruzo, MBR","3706","2004","04","01",NA,"Brasil","São Paulo","Campinas","Fazenda Santa Elisa.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"SP048775","SP048775","23900","auto",NA,NA,NA,NA,"2004","04","01",NA,NA,NA
"253","2019-11-21 10:18:46-03","IBt","SP","295296","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Kinoshita, LS; Tozzi, AMGA","95-75","1995","11","14",NA,"Brasil","São Paulo","Itatiba","Estrada de terra próxima à rodovia Itatiba - Bragança. Fazenda Santa Cristina.","-46.8300018310547","-23",NA,NA,NA,NA,"SP048776","SP048776","17442","auto",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA
"254","2019-11-21 10:18:46-03","IBt","SP","19844","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Kaastra, RC","Loefgren, A","CGG1342","1889","07","28",NA,"Brasil","São Paulo","Mogi Guaçu","Est.Laurindo de Brito, linha Mogi Guaçu, mata.","-46.9421997070312","-22.372200012207",NA,NA,NA,"Árvore regular de 6 m, grande, fruto, fl. non vide.","SP008348","SP008348","39309","auto",NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA
"255","2019-11-21 10:18:46-03","IBt","SP","64191","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Fontella, J","s.n.","1961","11","28",NA,"Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha, Reserva florestal.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"SP048771","SP048771","39309","auto",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA
"256","2019-11-21 10:18:46-03","IBt","SP","258708","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Godoi, JV; Romaniuc Neto, S","238","1992","09","22",NA,"Brasil","São Paulo","Mogi Guaçu","Fazenda Catágua.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"SP048774","SP048774","39309","auto",NA,NA,NA,NA,"2015","11",NA,NA,NA,NA
"257","2019-11-21 10:18:46-03","IBt","SP","29729","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Hoehne, FC","s.n.","1932","06","09",NA,"Brasil","São Paulo","Mogi Mirim",NA,"-46.9500007629395","-22.4300003051758",NA,NA,NA,NA,"SP048772","SP048772","19575","auto",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA
"258","2019-11-21 10:18:46-03","IBt","SP","292967","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Bernacci, LC; et al.","374","1994","06","15",NA,"Brasil","São Paulo","Monte Alegre do Sul","Estação Experimental do IAC","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,"SP048766","SP048766","11114","auto",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA
"259","2019-11-21 10:18:46-03","IBt","SP","19838a","Carpo","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Kaastra, RC","Edwall, G","s.n.","1899","06","21",NA,"Brasil","São Paulo","Queluz",NA,"-44.7700004577637","-22.5300006866455",NA,NA,NA,NA,NA,NA,"14382","auto",NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA
"260","2019-11-21 10:18:46-03","IBt","SP","19838","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Kaastra, RC","Edwall, G","s.n.","1899","06","21",NA,"Brasil","São Paulo","Queluz",NA,"-44.7700004577637","-22.5300006866455",NA,NA,NA,NA,"SP048768","SP048768","14382","auto",NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA
"261","2019-11-21 10:18:46-03","IBt","SP","316117","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Pirani, JR","3847","1997","09","15",NA,"Brasil","São Paulo","São Paulo","Parque Ten. Siqueira Campos. Parque Trianon. Próximo a Av Paulista, zona urbana.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP048778","SP048778","53584","auto",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA
"262","2019-11-21 10:18:46-03","IBt","SP","293020","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Jung Mendaçolli, SL; et al.","604","1994","08","16",NA,"Brasil","São Paulo","Valinhos","Área de reforma agrária.","-46.9900016784668","-22.9699993133545",NA,NA,NA,NA,"SP048765","SP048765","12075","auto",NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA
"263","2014-09-23 10:59:36-03","G","G","G00096610","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","?","Martius, C. F. P.","181","1837",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=207984&base=img&lang=en","G00096610","G00096610",NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA,NA,"ISOLECTOTYPUS of Metrodorea stipularis Mart."
