"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"533","2019-11-21 10:10:54-03","IBt","SP","346509","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Aragaki, S","1995",NA,NA,"Aragaki, S","467",NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Municipal Alfredo Volpi","-46.7","-23.583333","-46.7","-23.583333",NA,NA,NA,"SP048255","SP048255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2019-11-28 09:18:17-03","IBt","SP","514916","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lima, MEL","2009","11",NA,"Lima, MEL; Moreno, PRH","2269","2009","11","16","Brasil","São Paulo","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade","-46.286111","-23.769722","-46.286111","-23.769722","964","964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2019-11-21 10:10:54-03","IBt","SP","64319","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Reitz, R","1961",NA,NA,"Klein, RM","2067","1956","05","24","Brasil","Santa Catarina","Luís Alves","Braço Joaquim",NA,NA,NA,NA,"400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2019-11-21 10:10:54-03","IBt","SP","387982","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2004",NA,NA,"Cordeiro, J; Barbosa, E","1341","1996","10","24","Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"537","2019-11-21 10:10:54-03","IBt","SP","64321","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Reitz, R","1961",NA,NA,"Reitz, R; Klein, RM","3600","1956","08","16","Brasil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"450","450",NA,"SP048249","SP048249",NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA
"538","2019-11-21 10:10:54-03","IBt","SP","64322","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Reitz, R","1961",NA,NA,"Reitz, R; Klein, RM","5004","1957","10","04","Brasil","Santa Catarina","Joinville","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564",NA,NA,"650","650",NA,NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"539","2019-11-21 10:10:54-03","IBt","SP","64320","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Reitz, R","1960",NA,NA,"Reitz, R; Klein, RM","3534","1956","08","03","Brasil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"200","200",NA,NA,NA,NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"540","2019-11-21 10:10:54-03","IBt","SP","339025","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lírio, EJ","2016",NA,NA,"Hashimoto, G","17037","1985","09","08","Brasil","São Paulo","Bananal","Serra da Bocaina, Fazenda Brastel.","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,"SP048260","SP048260",NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA
"541","2019-11-21 10:10:53-03","IBt","SP","169724","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lírio, EJ","2016",NA,NA,"Kubitzki, K; et al.","81-31","1981","02",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SP048263","SP048263",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"542","2019-11-21 10:10:53-03","IBt","SP","200958","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2005",NA,NA,"Barros, F","1019","1984","03","22","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"543","2019-11-21 10:10:53-03","IBt","SP","223953","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Barros, F; et al.","1477","1988","04","06","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro da Captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"544","2019-11-21 10:10:53-03","IBt","SP","204387","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2005",NA,NA,"Barros, F","1153","1985","07","10","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro da Captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"545","2019-11-21 10:10:53-03","IBt","SP","197966","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2005",NA,NA,"Forero, E; Jung, SL; Melo, MMRF; Yano, O; Barros, F","8779","1980","10","10","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro da Captação, Morro dos Três Irmãos, Rio Perequê","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"546","2019-11-21 10:10:53-03","IBt","SP","237344","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2003",NA,NA,"Barros, F","1758","1989","09","27","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro Três Irmãos","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SP048248","SP048248",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"547","2019-11-21 10:10:53-03","IBt","SP","245396","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Barros, F","1919","1990","09","13","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Próximo ao Poço das Antas","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"548","2019-11-21 10:10:53-03","IBt","SP","246164","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Gomes da Silva, SJ; Kirizawa, M","86","1990","10","18","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"549","2019-11-21 10:10:53-03","IBt","SP","210351","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2005",NA,NA,"Kirizawa, M","1637","1986","06","10","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"550","2019-11-21 10:10:53-03","IBt","SP","197073","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","1991",NA,NA,"Barbuto Attié, MC; et al.","16","1982","04","07","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"551","2019-11-21 10:10:53-03","IBt","SP","237517","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Sugiyama, M; et al.","819","1989","10","24","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Marujá, caminho para a praia de Tapera","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"552","2019-11-21 10:10:53-03","IBt","SP","245967","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL",NA,NA,NA,"Melo, MMRF; Lobo, A","905","1989","10","20","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"553","2019-11-21 10:10:53-03","IBt","SP","245966","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL",NA,NA,NA,"Melo, MMRF; Ferreira, U","904","1989","09","22","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"554","2019-11-21 10:10:53-03","IBt","SP","245965","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL",NA,NA,NA,"Melo, MMRF; Penina, A","903","1988","03","01","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"555","2019-11-21 10:10:53-03","IBt","SP","197026","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2003",NA,NA,"Romaniuc Neto, S","101","1983","09","14","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da captação, próximo à casa de força.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SP048264","SP048264",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"556","2019-11-21 10:10:53-03","IBt","SP","254526","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lírio, EJ","2016",NA,NA,"Gomes da Silva, SJ; Kirizawa, M; Wanderley, MGL","353","1992","08","27","Brasil","São Paulo","Capão Bonito","Fazenda Intervales, Estrada da Bocaina","-48.3400001525879","-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39505","auto",NA,NA,NA,NA,NA,NA
"557","2019-11-21 10:10:53-03","IBt","SP","276051","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2002",NA,NA,"Kirizawa, M; et al.","3065","1995","04","26","Brasil","São Paulo","Guapiara","Fazenda Intervales, Estrada Guapiara, trilha da Bocaina","-48.5299987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20045","auto",NA,NA,NA,NA,NA,NA
"558","2019-11-21 10:10:53-03","IBt","SP","261946","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Aragaki, S; et al.","18","1993","03","06","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Caminho do Imperador, próximo à praia da Juréia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta ca. 2,5m alt., carpídios imaturos verdes, receptáculo verde",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"559","2019-11-28 09:18:17-03","IBt","SP","309219","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Rossi, L",NA,NA,NA,"Melo, MMRF; Rossi, L","1173","1993","06","28","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margens do rio Verde, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"560","2019-11-28 09:18:17-03","IBt","SP","309218","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Rossi, L",NA,NA,NA,"Melo, MMRF; Mamede, MCH","1172","1993","06","29","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margens do rio Verde, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"561","2019-11-21 10:10:53-03","IBt","SP","253069","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Cordeiro, I; et al.","892","1992","03","10","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margens do Rio Verde, próximo ao alojamento do IBAMA","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta ca. 5m alt., frutículos imaturos verde amarelados, elipsóides",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"562","2019-11-21 10:10:53-03","IBt","SP","244344","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,"1990","11",NA,"Catharino, ELM; et al.","1356","1990","04","25","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Proximidades da Serra da Juréia, caminho do Imperador","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta, ca. 6m alt., frutos verdes, imaturos","SP048253","SP048253",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"563","2019-11-21 10:10:53-03","IBt","SP","247547","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Cordeiro, I; et al.","791","1990","12","12","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para a cachoeira do Salto, mata de planície","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore do interior da mata, ca. 15m alt., carpídeos verde claros, DAP ca. 20cm",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"564","2019-11-21 10:10:53-03","IBt","SP","247281","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Rossi, L; et al.","731","1990","10","18","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha do Imperador","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore ca. 10,0m alt., casca do caule castanho claro, flores esverdeadas, crescendo em mata de encosta",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"565","2019-11-21 10:10:53-03","IBt","SP","244820","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Cordeiro, I; et al.","657","1990","06","19","Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Serra da Juréia, caminho do Imperador","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta do interior da mata, ca. 5m alt., receptáculo carnoso, verde claro, carpídeos imaturos verdes, quando maduros vináceos","SP045477","SP045477",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"566","2019-11-21 10:10:53-03","IBt","SP","245602","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,"1990","11",NA,"Mamede, MCH; et al.","341","1990","09","20","Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha para a Figueira Grande","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta ca. 6m alt., botões jovens verdes","SP048247","SP048247",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"567","2019-11-21 10:10:54-03","IBt","SP","298977","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2002",NA,NA,"Bernacci, LC; et al.","239","1994","05","18","Brasil","São Paulo","Pariquera-Açu","Estação Experimental de Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"568","2019-11-21 10:10:54-03","IBt","SP","447585","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lírio, EJ","2016",NA,NA,"Nicolau, SA; et al.","3539","2008","12","16","Brasil","São Paulo","Pindamonhangaba","Parque Natural Municipal Trabiju, margem do rio","-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,"SP048251","SP048251",NA,NA,NA,NA,NA,"24176","auto",NA,NA,NA,NA,NA,NA
"569","2019-11-21 10:10:54-03","IBt","SP","352543","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lírio, EJ","2016",NA,NA,"Nicolau, SA; et al.","2808","2001","02","17","Brasil","São Paulo","Salesópolis","Bacia de acumulação do Rio Paraitinga.","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"570","2019-11-21 10:10:53-03","IBt","SP","13027","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Hoehne, FC","s.n.","1923","10","23","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SP048256","SP048256",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"571","2019-11-21 10:10:54-03","IBt","SP","364514","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Cordeiro, I","2009","12",NA,"Simão Bianchini, R; et al.","1526","2003","05","22","Brasil","São Paulo","Santo André","Parque das Águas. Paranapiacaba. Trilha das Hortências.","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SP048259","SP048259",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"572","2019-11-21 10:10:54-03","IBt","SP","430375","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Capistrano, TR","2008","04","30","Shirasuna, RT; Simão Bianchini, R","956","2008","02","18","Brasil","São Paulo","São Bernardo do Campo","Lote 2 Rodoanel Mário Covas, Trecho Sul","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"573","2020-09-24 08:25:29-03","IBt","SP","330829","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Ribeiro, W","s.n.","1997","11","23","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"574","2019-11-21 10:10:53-03","IBt","SP","278","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2005","11",NA,"Hoehne, FC","s.n.","1918","10","22","Brasil","São Paulo","São Paulo","Butantã.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP048268","SP048268",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"575","2019-11-21 10:10:54-03","IBt","SP","290789","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","1997","05",NA,"Garcia, RJF; et al.","746","1996","01","17","Brasil","São Paulo","São Paulo","Distrito de Marsilac. Camping Ana Paula.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"576","2019-11-21 10:10:54-03","IBt","SP","290790","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2002",NA,NA,"Simão Bianchini, R; et al.","953","1996","01","19","Brasil","São Paulo","São Paulo","Engenheiro Marsilac. Bacia do rio Capivari e Monus","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"577","2019-11-21 10:10:54-03","IBt","SP","328656","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2002",NA,NA,"Rossi, L","106","1979","11","01","Brasil","São Paulo","São Paulo","Mata da Reserva da Cidade Universitária Armando Salles de Oliveira. Área 1.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"578","2019-11-21 10:10:54-03","IBt","SP","328655","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2002",NA,NA,"Rossi, L","89","1979","10","17","Brasil","São Paulo","São Paulo","Mata da Reserva da Cidade Universitária Armando Salles de Oliveira. Área 1.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP048258","SP048258",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"579","2019-11-21 10:10:54-03","IBt","SP","299009","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2002",NA,NA,"Godoy, SAP; et al.","418","1995","04","18","Brasil","São Paulo","São Paulo","Parelheiros. Sítio à esquerda na estrada Engº Marsilac, sentido Engº Marsilac. Trilha à direita da casa do sítio.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"580","2019-11-21 10:10:54-03","IBt","SP","28386a","Carpo","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","1978","08","17","Hoehne, FC","s.n.","1931","10","19","Brasil","São Paulo","São Paulo","Parque do Estado, Jardim Botânico, Planta viva nº 4.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"581","2019-11-21 10:10:54-03","IBt","SP","28386","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","1978","08","17","Hoehne, FC","s.n.","1931","10","19","Brasil","São Paulo","São Paulo","Parque do Estado, Jardim Botânico, Planta viva nº 4.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP048267","SP048267",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"582","2019-11-21 10:10:54-03","IBt","SP","339029","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lírio, EJ","2016",NA,NA,"Hashimoto, G","17028","1986","09","06","Brasil","São Paulo","São Paulo","Parque do Morumbi","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP048261","SP048261",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"583","2019-11-21 10:10:53-03","IBt","SP","247066","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lírio, EJ","2016",NA,NA,"Cruz, AMR; Câmara, MC","s.n.","1976","08","23","Brasil","São Paulo","São Paulo","Parque do Morumbi","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP048252","SP048252",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"584","2019-11-21 10:10:53-03","IBt","SP","247050","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Nicolau, SA",NA,NA,NA,"Cruz, AMR; Câmara, MC","s.n.","1977","02","17","Brasil","São Paulo","São Paulo","Parque do Morumbi","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"585","2019-11-21 10:10:53-03","IBt","SP","202794","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2002",NA,NA,"Jung, SL","409","1981","11","05","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP048250","SP048250",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
