"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"327","2016-07-14 13:26:03-03","F","FMNH-SEEDPLANTS","V0370094F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,NA,NA,NA,"1821",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0370094F","V0370094F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"328","2016-07-14 13:26:04-03","F","FMNH-SEEDPLANTS","V0370098F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,NA,"P. M. Andrade & M. A. Lopes","6307","1984","4","21","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0370098F","V0370098F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"329","2016-07-14 13:26:04-03","F","FMNH-SEEDPLANTS","V0370099F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,NA,"R. de Mello-Silva & J. R. Pirani","835","1993","5","13","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0370099F","V0370099F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"330","2016-07-14 13:26:05-03","F","FMNH-SEEDPLANTS","V0370100F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,NA,"H. S. Irwin et al.","14021","1966","3","16","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0370100F","V0370100F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"331","2016-07-14 13:26:05-03","F","FMNH-SEEDPLANTS","V0370104F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,NA,"H. S. Irwin et al.","15699","1966","5","8","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0370104F","V0370104F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"332","2016-07-14 13:26:06-03","F","FMNH-SEEDPLANTS","V0370105F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,NA,"da Costa","15177","1989","3","12","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0370105F","V0370105F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"333","2020-03-15 15:18:44-03","F","FMNH-SEEDPLANTS","V0370111F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,NA,"Mello Barreto","1706","1935","7","22","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0370111F","V0370111F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"334","2020-03-15 15:18:44-03","F","FMNH-SEEDPLANTS","V0370112F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,NA,"Mello Barreto","5803","1935","5","13","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0370112F","V0370112F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"335","2020-04-29 16:29:53-03","UFVJM","HDJF","787","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Machado, ELM","Oliveira, ACC; Machado, ELM","s.n.","2012","09",NA,"Southern America","Brasil","Minas Gerais","Presidente Juscelino","Presidente Juscelino, Minas Gerais, Zona rural","-44.0825","-18.644444",NA,NA,"HDJF000787","HDJF000787_01",NA,NA,NA,NA,"-44.0825","-18.644444","2012","09","11",NA,NA,NA,NA,NA
"336","2019-01-25 15:41:11-02","IAC","IAC","2184","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","S.C. Sant#?#Ana","S.C. Sant#?#Ana","s/nº","1938","10","15",NA,"Brasil","Espírito Santo","Cariacica","Fazenda Maricará, Instituto Biologia Vegetal","-40.42","-20.2639",NA,"Material recebido da Seção Técnica do Café, Victoria (n.4).Entregue á Seção pelo Sr J.E.T.Mendes em Outubro de 1938. Nome popular: jucutupê ou jacatupê, pereira-vermelha",NA,NA,NA,NA,NA,NA,"-40.4200","-20.2639","1938","10","15",NA,NA,NA,NA,NA
"337","2019-01-25 15:41:11-02","IAC","IAC","23984","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","H.F. Leitão Filho","C. Pacheco","s/nº","1967","05","12",NA,"Brasil","São Paulo","Campinas","Instituto Agronômico","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056","1967","05","12",NA,NA,NA,NA,NA
"338","2019-01-25 15:41:11-02","IAC","IAC","28938","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","L.C. Bernacci et al.","L.C. Bernacci; R. Pilati; O. Camargo & P.R.P. Andrade","311","1994","06","14",NA,"Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental","-46.6808","-22.6819",NA,NA,NA,NA,NA,NA,NA,NA,"-46.6808","-22.6819","1994","06","14",NA,NA,NA,NA,NA
"339","2019-01-25 15:41:11-02","IAC","IAC","45307","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","R.T. Queiroz","F.R.G. Amaral","72","2005","04","07",NA,"Brasil","São Paulo","Campinas","IAC, Av. Barão de Itapura, Parque","-47.065751","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,"-47.065751","-22.9056","2008","05","07",NA,NA,NA,NA,NA
"340","2019-01-25 15:41:11-02","IAC","IAC","48571","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","E. Ramos","E. Ramos & T.B. Conforti","105","2006","10","24",NA,"Brasil","Minas Gerais","Caldas",NA,"-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,NA,NA,"-46.3861","-21.9236","2006","10","27",NA,NA,NA,NA,NA
"341","2019-06-24 08:12:59-03","IAC","IAC","48621","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","E. Ramos","E. Ramos & T.B. Conforti","232","2007","04","21",NA,"Brasil","Minas Gerais","Caldas","Estrada para a Pedra Branca","-46.3861","-21.9236",NA,"N.v.: pau-Pereira",NA,NA,NA,NA,NA,NA,"-46.3861","-21.9236","2007","04","21",NA,NA,NA,NA,NA
"342","2019-01-25 15:41:11-02","IAC","IAC","52962","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","O. Kotchetkoff-Henriques","O. Kotchetkoff-Henriques & M. Bohlinger","29","2002","04","29",NA,"Brasil","São Paulo","Ribeirão Preto","Mata Fazenda Santa Rita","-47.8103","-21.1775",NA,NA,NA,NA,NA,NA,NA,NA,"-47.8103","-21.1775","2002","04","29",NA,NA,NA,NA,NA
"343","2019-01-25 15:41:11-02","IAC","IAC","7290","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","A.S. Lima","J.E.T. Mendes","163","1944","04","11",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251",NA,"Nome popular: angelin-rosa ou folha-de-bôlo, jucutupê ou jacatupê, catagua, folha-larga, pereira-vermelha",NA,NA,NA,NA,NA,NA,"-47.077171","-22.870251","1944","04","11",NA,NA,NA,NA,NA
"344","2019-01-25 15:41:11-02","IAC","IAC","7440","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","A.S. Lima","A.S. Lima","s/nº","1944","05","10",NA,"Brasil","São Paulo","Águas da Prata",NA,"-46.7167","-21.9367",NA,"Nome popular: pau-pereira ou angelin-rosa, folha-de-bôlo, mangaló, cataguá, folha-larga, pereira-vermelha",NA,NA,NA,NA,NA,NA,"-46.7167","-21.9367","1944","05","10",NA,NA,NA,NA,NA
"345","2019-01-25 15:41:11-02","IAC","IAC","7512","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","F.C. Hoehne","M. Koscinski","s/nº","1930","04","15",NA,"Brasil","São Paulo","São Paulo","Horto Florestal","-46.6361","-23.5475",NA,"Nome popular: pau-pereira ou angelin-rosa, folha-de-bôlo, mangaló, cataguá, folha-larga, pereira-vermelha",NA,NA,NA,NA,NA,NA,"-46.6361","-23.5475","1930","04","15",NA,NA,NA,NA,NA
"346","2019-01-25 15:41:11-02","IAC","IAC","8717","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","J. Santoro","H.J. Scaranari","s/nº","1947","08","28",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.0608","-22.9056",NA,"Seção Café 192",NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056","1947","08","29",NA,NA,NA,NA,NA
"347","2020-07-23 12:07:57-03","CEPLAC","CEPEC","1345","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,"G. P. Lewis","C. M. Magalhães","52","1964","07","10",NA,"Brasil","Bahia","BUERAREMA","Margem da estrada Buerarema/São José.","-39.2997016906738","-14.959400177002",NA,"<ll>dwc_commonname:</ll> Mangalo-bravo, Pau-pereira",NA,NA,NA,NA,"14251","auto","0W0'0","0S0'0",NA,NA,NA,NA,"25/11/1981",NA,NA,NA
"348","2020-07-23 12:07:57-03","CEPLAC","CEPEC","2490","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,"G. M. Barroso","R. P. Belém","2339","1966","05","27",NA,"Brasil","Bahia","JUSSARÍ","Sem informação.","-39.4953002929688","-15.1913995742798",NA,"<ll>dwc_commonname:</ll> Mangolo-bravo, Pau-pereira",NA,NA,NA,NA,"21386","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-08-19 16:07:57-03","CEPLAC","CEPEC","145844","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,"L. P. de Queiroz","L. P. de Queiroz","13882","2008","10","02",NA,"Brasil","Bahia","ITAJÚ DO COLÔNIA","Fazenda Nova Esperança, ca. 13Km de Ibicaraí.","-39.626944","-14.949722",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"39W37'37","14S56'59",NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-07-23 12:07:57-03","CEPLAC","CEPEC","50363","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,"G. P. Lewis","G. P. Lewis","2027","1991","05","10",NA,"Brasil","Bahia","JUSSARÍ","2Km ao N da estr. p/ Jucari.","-39.416667","-15.166667",NA,NA,NA,NA,NA,NA,NA,NA,"39W25'","15S10'",NA,NA,NA,NA,"30/12/1991",NA,NA,NA
"351","2020-07-23 12:02:06-03","CEPLAC","CEPEC","88316","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,"J. G. Jardim","J. G. Jardim","1644","1998","02","18",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Ntrada ca. 7,5Km percorrendo mais 1,7Km até sede Faz. Teimoso. RPPN Serra do Teimoso. Árvore 213.","-39.583333","-15.166667",NA,"<ll>dwc_commonname:</ll> Mangalô-bravo",NA,NA,NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-07-23 12:07:57-03","CEPLAC","CEPEC","118824","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,"G. M. Barroso","J. M. Pires","9469","1963","04","27",NA,"Brasil",NA,NA,"Sem informação.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27/04/1963",NA,NA,NA
"353","2020-07-23 12:07:57-03","CEPLAC","CEPEC","60310","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,"G. M. Barroso","E. F. de Almeida","207","1982","05","20",NA,"Brasil","Minas Gerais","timoteo",NA,"-42.5","-19.616667",NA,"<ll>dwc_commonname:</ll> Folha-de-bolo, Pereiro",NA,NA,NA,NA,NA,NA,"42W30'","19S37'",NA,NA,NA,NA,"29/06/1982",NA,NA,NA
"354","2020-07-23 12:07:57-03","CEPLAC","CEPEC","89122","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,"J. G. Jardim","W. W. Thomas","12391","2001","05","10",NA,"Brasil","Bahia","JUSSARÍ","Serra do Teimoso. 7,5Km ao N Jussari Rod. P/ Palmira, depois 2Km ao W p/ RRPN Serra do Teimoso.","-39.516667","-15.15",NA,"<ll>dwc_commonname:</ll> Mangalô",NA,NA,NA,NA,NA,NA,"39W31'","15S9'",NA,NA,NA,NA,"30/09/2007",NA,NA,NA
"355","2020-07-23 12:07:57-03","CEPLAC","CEPEC","95623","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,"P. Fiaschi","A. M. Amorim","3718","2003","06","18",NA,"Brasil","Bahia","JUSSARÍ","RPPN Serra do Teimoso. Rod. Jussari/Palmira, entra ca. 7,5Km de Jussari, Faz. Teimoso.","-39.538889","-15.161944",NA,NA,NA,NA,NA,NA,NA,NA,"39W32'20","15S9'43",NA,NA,NA,NA,"30/12/2003",NA,NA,NA
"356","2020-07-23 12:07:57-03","CEPLAC","CEPEC","6825","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,"G. P. Lewis","T. S. dos Santos","1703","1971","05","27",NA,"Brasil","Bahia","UNA","Pratas, BR-101 p/ Sao Jose.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"36070","auto","0*0'99","99*99'99",NA,NA,NA,NA,"19/11/1979",NA,NA,NA
"357","2020-07-23 12:07:57-03","CEPLAC","CEPEC","5908","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,"G. P. Lewis","T. S. dos Santos","968","1970","07","21",NA,"Brasil","Espírito Santo","VITÓRIA","BR-262. Realeza.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,NA,"15291","auto","0*0'99","99*99'99",NA,NA,NA,NA,"19/11/1979",NA,NA,NA
"358","2020-07-23 12:07:57-03","CEPLAC","CEPEC","45341","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,"A. M. de Carvalho","A. M. de Carvalho","2539","1993","10","08",NA,"Brasil","Bahia","ITABUNA","Km 564 da BR-101.","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,NA,NA,"30592","auto",NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA
"359","2020-07-23 12:07:57-03","CEPLAC","CEPEC","1023","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,"G. P. Lewis","R. P. Belém","1094","1965","05","22",NA,"Brasil","Bahia","ITABUNA","Rod. Rio Branco/Itabuna.","-39.2803001403809","-14.7855997085571",NA,"<ll>dwc_commonname:</ll> Mangalo-bravo, Pau-pereira",NA,NA,NA,NA,"30592","auto","0W0'0","0S0'0",NA,NA,NA,NA,"19/11/1979",NA,NA,NA
"360","2020-07-23 12:07:57-03","CEPLAC","CEPEC","2380","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,"Pessoal do Herbario","R. P. Belém","2305","1966","05","27",NA,"Brasil","Bahia","JUSSARÍ",NA,"-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,NA,NA,"21386","auto","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-07-23 12:07:57-03","CEPLAC","CEPEC","67432","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,"J. G. Jardim","W. Boone","1177","2000","10","06",NA,"Brasil","Espírito Santo","SANTA TERESA","Beira do Rio 5 de Novembro, barra do Corrego Valsugana.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA
"362","2020-07-23 12:07:57-03","CEPLAC","CEPEC","56225","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,"L. P. de Queiroz","G. Hatschbach","46297","1983","05","12",NA,"Brasil","Minas Gerais","MURIAÉ","Arredores de Bom Jesus da Cachoeira.","-42.3664016723633","-21.1305999755859",NA,NA,NA,NA,NA,NA,"32715","auto",NA,NA,NA,NA,NA,NA,"30/12/1991",NA,NA,NA
"363","2019-02-27 14:02:10-03","UFSJ","HUFSJ","4686","S","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Sobral, M","Sobral, M","15426","2013","03","20",NA,"Brasil","Minas Gerais","Tiradentes","Estrada dos Fundadores. Serra de São José.","-44.141167","-21.084361",NA,"Árvore 10-12 m; ramos com resina escassa quando cortados; flores azul-claras ou roxo-claras; frutos imaturos.","HUFSJ004686","HUFSJ004686_v00 HUFSJ004686_v01","108","108",NA,NA,"-44.141167","-21.084361","2013",NA,NA,NA,NA,NA,NA,NA
"364","2020-09-22 13:48:50-03","USP","SPFW","1793","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Navarro, E.","167",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-09-22 13:48:50-03","USP","SPFW","1792","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Sem coletor","s.n.","1944","12",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-11-04 17:29:31-03","UEM","HUEM","8374A","S","Plantae",NA,NA,"Leguminosae","Platycyamus","regnelli","Platycyamus regnelli","Benth.",NA,"Souza, LA","s.n.","1977","04","30",NA,"Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.9385986328125","-23.4253005981445",NA,"Árvore com flores brancas liláses zinábrio, reúnida em inflorescência, vagem deiscente; cultivada.","HUEM000005718","HUEM000005718",NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-11-04 17:29:31-03","UEM","HUEM","170","S","Plantae",NA,NA,"Leguminosae","Platycyamus","regnelli","Platycyamus regnelli","Benth.",NA,"Silva, I; Marli; Izabel; Dutra, ME; Willian","192","1984","05","23",NA,"Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes, Área 1 do projeto flora","-51.9385986328125","-23.4253005981445",NA,"Árvore introduzida com 12 à 15m de altura; flores lilás; folhas com pelos na face abaxial, face adoxial lisa; fruto piloso; gemas na axila; inflorescência tipo cacho","HUEM000005719","HUEM000005719",NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-12-16 08:42:17-03","Fiocruz","FIOCRUZ-CBPM","1016","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Ribeiro, R.D.","Ribeiro, R.D.; Condack, J.P.S.; Costa-Mello, K.; Ferreira, A.C.S.","696","2006","07","18",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá. Colônia Juliano Moreira, Campus FIOCRUZ da Mata Atlântica, acesso pela comunidade do Fincão a estrada da cachoeira.","-43.403611","-22.939722",NA,"Árvore com 11 metros de altura, tronco com cerca de 18 cm de DAP. Folhas discolores. Estéril.","CBPM00001016",NA,NA,NA,NA,NA,"43º24'13''W","22º56'23''S","2006","07","18",NA,NA,NA,NA,NA
"369","2016-12-19 13:51:31-02","PERD","PERD","320","S","Plantae",NA,NA,"Leguminosae-Pap","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Nunes, SRDF da S; Pereira, RM; Santos, WQ dos","68","2001","05","19",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada portaria-área de camping.","-42.7322006225586","-19.7122001647949",NA,"Árvore com flores de corola arroxeada. Frutos coletados em 31/08/2001.",NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2016-12-19 13:51:31-02","PERD","PERD","599","S","Plantae",NA,NA,"Leguminosae-Pap","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Bortoluzzi, RLC","Bortoluzzi, RLC; Sr. Waldemar; Rogério.","652","1999","05","20",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada que corta o Parque.","-42.7322006225586","-19.7122001647949",NA,"Árvore ca. 5m alt., do lado direito próximo a ponte Queimada. Flores lilás após antese e postriormente tornam-se brancas.",NA,NA,NA,NA,"28215","auto",NA,NA,"1999","05","20",NA,NA,NA,NA,NA
"371","2016-12-19 13:51:31-02","PERD","PERD","149","S","Plantae",NA,NA,"Leguminosae-Pap","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Costa, LV","Geraldo","s.n.","1993","11","09",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Ponte Alta","-42.7322006225586","-19.7122001647949",NA,"Arbóreo 7m. Perto da ponte de concreto.",NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-11-01 15:00:37-03","UnB","UB","129115","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Barroso, GM","Almeida, EF","207","1982","05","20","Southern America","Brasil","Minas Gerais","Timóteo",NA,"-42.5","-19.616667",NA,"Flores com perfume adocicado.; Árvore 8m.; Floresta estacional semidecidual",NA,NA,NA,NA,NA,NA,"-42.5","-19.616667","1982",NA,NA,NA,NA,NA,NA,NA
"373","2019-11-01 15:00:37-03","UnB","UB","41654","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Proença, CEB; Lima, JC","Bucci, FFB","1854","2003","07","17","Southern America","Brasil","Goiás","Campo Limpo de Goiás",NA,"-49.113333","-16.289444",NA,NA,NA,NA,NA,NA,NA,NA,"-49.113333","-16.289444",NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-11-01 15:00:37-03","UnB","UB","42813","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Incógnito","Heringer, EP","11867A","1969",NA,NA,"Southern America","Brasil","Distrito Federal","Sobradinho","FERCAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-11-01 15:00:37-03","UnB","UB","129114","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Barroso, GM","Belém, RP","2339","1966","05","27","Southern America","Brasil","Bahia","Juçaré",NA,NA,NA,NA,"Flores roxas.; Árvore 10m.",NA,NA,NA,NA,NA,NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA
"376","2019-11-01 15:00:37-03","UnB","UB","129116","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Burkart, A","Heringer, EP","7490","1960","04","07","Southern America","Brasil","Minas Gerais",NA,"Fazenda do Funil Dr. Guilherme, 6km de Paraopeba",NA,NA,NA,"Flores quase pretas em botões.; Árvore.",NA,NA,NA,NA,NA,NA,NA,NA,"1967",NA,NA,NA,NA,NA,NA,NA
"377","2019-11-01 15:00:37-03","UnB","UB","129118","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Rudd","Belém, RP","1094","1965","05","22","Southern America","Brasil","Bahia",NA,"Rodovia Rio Branco-Itabuna",NA,NA,NA,"Flores arroxeadas.; Árvore 12m.",NA,NA,NA,NA,NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA
"378","2019-11-01 15:00:37-03","UnB","UB","129119","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Barroso, GM","Belém, RP","2215","1966","05","16","Southern America","Brasil","Bahia",NA,"Rodovia Ubaitaba-Ubatã",NA,NA,NA,"Flores brancas.; Árvore 10m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2019-11-01 15:00:37-03","UnB","UB","129120","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Barroso, GM","Belém, RP","2305","1966","05","27","Southern America","Brasil","Bahia","Juçaré",NA,NA,NA,NA,"Flores roxas.; Árvore 12m.",NA,NA,NA,NA,NA,NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA
"380","2019-11-01 15:00:37-03","UnB","UB","175546","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Lewis, GP","Pereira, BAS; Alvarenga, D","2474","1993","03","26","Southern America","Brasil","Distrito Federal",NA,"APA de Cafuringa. Fazenda Dois Irmãos",NA,NA,NA,"Árvore ca. 12m de altura e 60cm de diâmetro; Flores roxas; Mata subcaducifolia entre os córregos Landim e Dois Irmãos",NA,NA,NA,NA,NA,NA,NA,NA,"1995","07",NA,NA,NA,NA,NA,NA
"381","2019-11-01 15:00:37-03","UnB","UB","41650","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Rudd, V","Anderson, WR","10168","1973","05","12","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
