"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","previousCatalogNumber","fieldNumber","individualCount"
"48","2021-03-15 16:37:00-03","NY","NYBG","779635","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,NA,NA,NA,"R. A. Wasum","1989","10","21","Brazil","Rio Grande do Sul","Flores da Cunha","Otavio Rocha","-51.26034","-29.061484",NA,NA,"700","700","NY00779635","NY00779635_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=799182' target='other'> <mi>dwc_moreinfo</mi></a>","6257","Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","895133","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,NA,NA,NA,"E. P. Heringer","1980","09","01","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu","-47.9294","-15.7797",NA,NA,NA,NA,"NY00895133","NY00895133_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970028' target='other'> <mi>dwc_moreinfo</mi></a>","5428","Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","779636","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,NA,NA,NA,"F. C. Hoehne","1931","09","25","Brazil","São Paulo",NA,"Parque do Estado de São Paulo","-46.621883","-23.654505",NA,NA,NA,NA,"NY00779636","NY00779636_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=799187' target='other'> <mi>dwc_moreinfo</mi></a>","28280","Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","02423558","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,NA,NA,NA,"C. T. Blum","2010","08","15","Brazil","Paraná","Tijucas do Sul","Remanecentes florestais marginais a represa de Vossoroca","-49.0736","-25.8242",NA,NA,"850",NA,"NY02423558","NY02423558_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2668887' target='other'> <mi>dwc_moreinfo</mi></a>","10040","Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-09-30 06:29:00-03","NY","NYBG","1281797","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor",NA,"S. de V. A. Pessôa",NA,NA,NA,"S. de V. A. Pessôa","2006","09","28","Brazil","Rio de Janeiro","Silva Jardim","Fazenda Santa Helena, fragmento próximo a BR-101.","-42.3478","-22.5258",NA,NA,NA,NA,"NY01281797","NY01281797_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1742572' target='other'> <mi>dwc_moreinfo</mi></a>","1147","Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","686156","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,NA,NA,NA,"G. Jönsson","1914","09","24","Brazil","Paraná","Tamandaré","Tamandaré","-49.290126","-25.310726",NA,NA,NA,NA,"NY00686156","NY00686156_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=828329' target='other'> <mi>dwc_moreinfo</mi></a>","968a","Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","779647","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,NA,NA,NA,"J. C. Lindeman","1966","09","27","Brazil","Paraná","Curitiba","20 km E of Curitiba.","-49.2731","-25.4281",NA,NA,NA,NA,"NY00779647","NY00779647_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=799215' target='other'> <mi>dwc_moreinfo</mi></a>","2550","Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00750092","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","H. E. Robinson",NA,NA,NA,"P. Fiaschi","2003","11","02","Brazil","Bahia","Barro Preto","Serra da Pedra Lascada. 13.7 km de Barro Preto, na estrada que passa pela Fazenda São Miguel e sobe até o acesso a serra. Caminhada ao topo da serra.","-39.5361","-14.7703",NA,NA,NA,NA,"NY00750092","NY00750092_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911881' target='other'> <mi>dwc_moreinfo</mi></a>","1845","Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","779645","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,NA,NA,NA,"A. P. Duarte","1946","10","13","Brazil","Rio de Janeiro",NA,"Gavea","-43.250118","-22.98261",NA,NA,NA,NA,"NY00779645","NY00779645_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=799208' target='other'> <mi>dwc_moreinfo</mi></a>","391","Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","779633","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","H. E. Robinson",NA,NA,NA,"A. Kegler","1998","10","22","Brazil","Rio Grande do Sul","Caxias do Sul","Faxinal","-51.1792","-29.1683",NA,NA,"800","800","NY00779633","NY00779633_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=799164' target='other'> <mi>dwc_moreinfo</mi></a>","73","Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","779642","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,NA,NA,NA,"P. K. H. Dusén","1915","09","20","Brazil","Paraná","Curitiba","Curityba","-49.2731","-25.4281",NA,NA,"900","900","NY00779642","NY00779642_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=799199' target='other'> <mi>dwc_moreinfo</mi></a>","17171","Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","779644","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,NA,NA,NA,"A. F. M. Glaziou","1892",NA,NA,"Brazil","Rio de Janeiro",NA,"Rio.",NA,NA,NA,NA,NA,NA,"NY00779644","NY00779644_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=799206' target='other'> <mi>dwc_moreinfo</mi></a>","19566","Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","779648","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,NA,NA,NA,"M. O. Dillon","1986","04","08","Peru","Ancash","Yungay","Quebrada de Llanganuco, ca. 25 km above Yungay","-77.58","-9.08",NA,NA,"3400","3400","NY00779648",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=799220' target='other'> <mi>dwc_moreinfo</mi></a>","4497","Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","779643","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,NA,NA,NA,"L. B. Smith","1964","10","26","Brazil","Santa Catarina","Videira","Parque da Uva","-51.15","-27",NA,NA,"700","800","NY00779643","NY00779643_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=799201' target='other'> <mi>dwc_moreinfo</mi></a>","12966","Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","686151","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,NA,NA,NA,"L. B. Smith","1956","11","23","Brazil","Santa Catarina","Bom Retiro","Riozinho","-49.4892","-27.7972",NA,NA,"1000","1000","NY00686151","NY00686151_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=828310' target='other'> <mi>dwc_moreinfo</mi></a>","7879","Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","779639","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,NA,NA,NA,"Á. L. Cabrera","1960","09","24","Brazil","Santa Catarina","Campo Alegre",NA,"-49.2656","-26.1925",NA,NA,"850","850","NY00779639","NY00779639_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=799192' target='other'> <mi>dwc_moreinfo</mi></a>","9972","Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","885523","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,NA,NA,NA,"J. C. Lindeman","1966","10","02","Brazil","Paraná",NA,"Road to Guaratuba and Joinville, DER km 48.",NA,NA,NA,NA,NA,NA,"NY00885523","NY00885523_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998415' target='other'> <mi>dwc_moreinfo</mi></a>","2595","Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","686154","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,NA,NA,NA,"D. J. S. Carriao","1995","09","05","Brazil","Paraná","Curitiba","Parque Barigui","-49.3","-25.37",NA,NA,NA,NA,"NY00686154","NY00686154_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=828323' target='other'> <mi>dwc_moreinfo</mi></a>","s.n.","Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","779641","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,NA,NA,NA,"R. Reitz","1958","09","19","Brazil","Santa Catarina","Lauro Muller","Novo Horizonte","-49.483071","-28.387264",NA,NA,"400","400","NY00779641","NY00779641_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=799196' target='other'> <mi>dwc_moreinfo</mi></a>","7227","Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","686153","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.",NA,NA,NA,NA,"C. M. B. Correia","1990","09","13","Brazil","Rio de Janeiro","Nova Friburgo","Nova Friburgo, Reserva Ecológica Municipal de Macaé de Cima, Sítio HUm New Baccus","-42.05","-22",NA,NA,"1100","1100","NY00686153","NY00686153_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=828315' target='other'> <mi>dwc_moreinfo</mi></a>","215","Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2017-05-17 10:21:00-03","NY","NYBG","02681761","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor",NA,NA,NA,NA,NA,"J. A. Lira Neto","1997","08","25","Brazil","Rio de Janeiro","Duque de Caxias","Estrada para a represa da CEDAE. Reserva da Petrobras","-43.266667","-22.55",NA,NA,NA,NA,"NY02681761","NY02681761_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2943113' target='other'> <mi>dwc_moreinfo</mi></a>","634","Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2016-09-30 01:11:00-03","NY","NYBG","1019474","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor",NA,NA,NA,NA,NA,"H. C. de Lima","1992","11","26","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas. Pau do Guacho, proximo a fazenda da Kombi.","-42.3917","-22.6508",NA,NA,NA,NA,"NY01019474","NY01019474_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1282836' target='other'> <mi>dwc_moreinfo</mi></a>","4505","Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","274799","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor parvifolia","Baker ex Glaz.",NA,NA,NA,NA,"A. F. M. Glaziou","1881","11","14","Brazil","Rio de Janeiro",NA,"Alto Macabé [orthography?]",NA,NA,NA,NA,NA,NA,"NY00274799","NY00274799_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=240884' target='other'> <mi>dwc_moreinfo</mi></a>","13463","Magnoliophyta","Asterales","South America","sheet","parvifolia","type",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-03-20 11:47:04-03","MCN-PUC-MINAS","HPUC-MG","ANG377","S","Plantae","Asteraceae","Fb104490 &Nf;Vernonanthura","discolor","Fb104490 &Nf;Vernonanthura discolor",NA,"Cliber, Glória",NA,NA,NA,"Abgusen.C; Alvez, S.C; M.G.G; Glória, C.","1989","09","01","Brasil","Minas Gerais","São Sebastião das Águas Claras","Mata do Tumbá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-01-28 13:11:04-03","MCN-PUC-MINAS","HPUC-MG","ANG408","S","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor",NA,NA,NA,NA,NA,"Maielo - Silva, L.","2009","09","20","Brasil","Minas Gerais","Muriaé","Muriaé","-42.3664016723633","-21.1305999755859",NA,NA,NA,NA,NA,NA,"Nº Ibama (CTF) = 4477412",NA,NA,NA,NA,NA,NA,NA,"32715","auto",NA,NA,NA,NA,NA,NA
"73","2021-02-18 09:28:54-03","UNESP-IBB","BOTU","27116","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","Lacerda, A.","1999",NA,NA,"Lacerda, A.","1998","06","26","Brasil","Paraná","Piraquara","Morro do Canal, Mananciais da Serra",NA,NA,"9999","9999",NA,NA,"BOTU027116",NA,"Árvore 7 m, área de contato entre as florestas ombrófilas densa e mista","257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-18 09:28:54-03","UNESP-IBB","BOTU","226","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","Assis, M.A.","1998","02",NA,"Assis, M.A.","1996","08","15","Brasil","São Paulo","Ubatuba","Picinguaba",NA,NA,"9999","9999",NA,NA,"BOTU000226",NA,"Árvore ca. 12 m, próxima a rio, botões verdes","841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-08 11:07:33-03","UNESP-IBB","BOTU","29400","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H. Rob.","Mantovani, W.","2013","08","16","Bignotto, R.B.","2003","10","21","Brasil","São Paulo","Botucatu",NA,"-48.433333","-22.866667","48°26'w","22°52's",NA,NA,"BOTU029400",NA,"Árvore 3,0 m, flores secas; Coleção: Jardim Botânico UNESP Botucatu","88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-13 09:19:06-03","UFRJ","RFA","24814","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","R. Esteves","2000","10","02","F. B. Pereira","2000","07","08","Brasil","Rio de Janeiro","São José do Vale do Rio Preto","1° Distrito Fazendo Serra do Capim","-42.878611","-22.156389","42º52'43''W","22º9'23''S","824","824","RFA37384",NA,"Arbusto 5m, DAP 6 cm , comum no local, flor amarela","02/021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-13 09:19:06-03","UFRJ","RFA","25397","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","R. L. Esteves","2001","08","13","A. Quinet","2000","10","22","Brasil","Rio de Janeiro","Nova Friburgo","5° Distrito de Lumiar, Vale dos Peões","-42.334167","-22.359167","42º20'3''W","22º21'33''S","700","700","RFA37389",NA,"Árvore, 15m de altura, 68cm de DAP, capítulos com brácteas marrons e papus alvos, comum no local, face adaxial verde, abaxial glauca","21/45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-13 09:19:06-03","UFRJ","RFA","25483","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","R. L. Esteves","2001","08","13","F. M. de B. Pereira","2000","11","17","Brasil","Minas Gerais","Itamonte","1° Distrito Bocaina Funda","-44.705833","-22.268889","44º42'21''W","22º16'8''S","1695","1695","RFA37386",NA,"Árvore, 10m de altura, 15cm de DAP, folha verde, flor branca, rara no local","jan-53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-06-29 11:29:23-03","UFRJ","RFA","7085","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","G.Maciel.Barroso",NA,NA,NA,"A.Mattos F.","1962","07","19","Brasil","Paraná","Lobato","Fazenda Remanso dos Irmãos Ferráz","-51.9505996704102","-23.00830078125",NA,NA,NA,NA,"RFA26753",NA,"Árvore de 12 m x 0,30","264",NA,NA,NA,NA,NA,NA,"18699","auto",NA,NA,NA,NA,NA,NA
"80","2020-06-29 11:29:23-03","UFRJ","RFA","5023","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,"1958","10","01","E. Pereira","1958","10","01","Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá, Represa do Camorim","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RFA25424",NA,"Árvore; flores alvas","4357",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"81","2020-06-29 11:29:23-03","UFRJ","RFA","6605","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","G. M. Barroso","1957",NA,NA,"Reitz; Klein","1956","09","20","Brasil","Santa Catarina","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,"150","150","RFA39169",NA,"Árvore 6 m de altura. Flores brancas","3741",NA,NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA
"82","2020-11-13 09:19:06-03","UFRJ","RFA","25549","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","R. L. Esteves","2001","08","12","F. M. de B. Pereira","2000","11","20","Brasil","Minas Gerais","Itamonte","1° Distrito Bocaina Funda","-44.708333","-22.252222","44º42'30''W","22º15'8''S","1735","1735","RFA37395",NA,"Árvore, 6m de altura, 8cm de DAP, folha verde, caule cinza, raiz palha, flor branca, rara no local","67/53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-13 09:19:06-03","UFRJ","RFA","26200","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"F. M. de B. Pereira","2000","08","22","Brasil","Rio de Janeiro","Guapimirim","Fazendas Consorciadas","-42.92","-22.583333","42º55'12''W","22º35'0''S","20","20","RFA37392",NA,"Árvore, folha cinza, caule cinza, flor cinza claro, comum no local","21/29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-06-29 11:29:23-03","UFRJ","RFA","43753","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","A.S. Klein","2002","08","02","A.S. Klein; Elisio A.O.","2002","08","02","Brasil","Santa Catarina","Siderópolis","Barragem","-49.425278","-28.598889","49º25'31''W","28º35'56''S","500","500","RFA56176",NA,"Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-06-29 11:29:23-03","UFRJ","RFA","31245","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","C.M.Vieira",NA,NA,NA,"M.A.Louzada; J.C.Gomes et al.l","2002","00","00","Brasil","Rio de Janeiro","Angra dos Reis",NA,"-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"RFA20473",NA,"Coletas de amostragem fitossociológica. Parcela P4; Ind.: 198",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"86","2020-11-24 17:10:31-03","UTFPR","DVPR","3116","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","Cordeiro, J; Barboza, E","2010",NA,NA,"Siqueira, EL; et al.","2009","09","25","Brasil","Paraná","Turvo","Propriedade da família Rickli","-51.34328","-25.02424","-51.34328","-25.02424","1069","1069","DVPR003116",NA,"Àrvore ca. 8m, flores de cálice verde e corola alvascenta.; Relevo: suave-ondulado. Vegetação: Floresta Ombrófila Mista Montana.","287","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-24 17:10:31-03","UTFPR","DVPR","6263","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","Stival-Santos, A","2010","08","25","Stival-Santos, A; Silveira, S","2010","07","08","Brasil","Santa Catarina","Antônio Carlos","RPPN Caraguatá.","-48.7675018310547","-27.5168991088867",NA,NA,"710","710","DVPR006263",NA,"Arbórea, flor botão floral.; Floresta Ombrófila Densa em estágio avançado.","3231","Magnoliophyta",NA,NA,NA,NA,NA,"15769","auto",NA,NA,NA,NA,NA,NA
