"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem"
"284","2021-03-15 18:26:15-03","USP","SPF","106834","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, JR","Campos, MTVA","CFSC13801","1994","08","30",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada MG 010 ca. de 400 m antes da bifurcação entre o Morro do Pilar e Conceição do Mato Dentro. Segundo capão a W da rodovia.","-43.7144012451172","-19.1688995361328",NA,"Árvore 5.5 m no interior da mata. Botões esverdeados.","SPF00106834",NA,NA,NA,NA,NA,"26557","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-03-15 18:26:15-03","USP","SPF","106637","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, JR","Campos, MTVA","CFSC13400","1993","09","22",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada MG 010 ca. de 400 m antes da bifurcação entre o Morro do Pilar e Conceição do Mato Dentro. Segundo capão de mata a W da rodovia.","-43.7144012451172","-19.1688995361328",NA,"Árvore de 6.0 m alt., na borda do capão. Flores creme-esverdeadas com aroma intenso. Muito freqüente.","SPF00106637",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-03-15 18:26:15-03","USP","SPF","106799","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, JR","Campos, MTVA","CFSC13782","1994","08","28",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada MG 010, ca. de 400 m antes da bifurcação entre o Morro do Pilar e Conceição do Mato Dentro. Segundo capáo W da rodovia.","-43.7144012451172","-19.1688995361328",NA,"Árvore 5.0 m no interior da mata. Estéril.","SPF00106799",NA,NA,NA,NA,NA,"26557","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-03-15 18:26:15-03","USP","SPF","31921","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, JR","Forero, E","7712","1980","09","06",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 109 (antigo 114) da Estrada Lagoa santa a Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,"Arbusto. Flores verdes.","SPF00031921",NA,NA,NA,NA,NA,"26557","auto","1983",NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-03-15 18:26:15-03","USP","SPF","31974","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, JR","Forero, E","7873","1980","09","06",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 120-121 da Estrada Lagoa Santa a Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,"Arbusto. Caliz verde, corola blanco verdoso.","SPF00031974",NA,NA,NA,NA,NA,"26557","auto","1983",NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-03-15 18:26:15-03","USP","SPF","30467","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, JR","Furlan, A","CFSC6722","1980","11","08",NA,"Brasil","Minas Gerais","Santana do Riacho","Vale do Córrego Andrequicé (indequicé). Mata ciliar.","-43.7144012451172","-19.1688995361328",NA,"Árvore 8 m. Frutos verdes e rubros.","SPF00030467",NA,NA,NA,NA,NA,"26557","auto","1980",NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-03-15 18:26:15-03","USP","SPF","30478","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, JR","Furlan, A","CFSC6733","1980","11","08",NA,"Brasil","Minas Gerais","Santana do Riacho","Vale do Córrego Andrequicé (Indequicé). Mata ciliar.","-43.7144012451172","-19.1688995361328",NA,"Árvore 6 m. Frutos vinho até negros.","SPF00030478",NA,NA,NA,NA,NA,"26557","auto","1981",NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-13 11:17:09-03","USP","SPF","226055","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, JR","Kurtz, BC","341","2004","10","10",NA,"Brasil","Rio de Janeiro","Carapebus","Parque Nacional da Restinga de Jurubatiba","-41.6610984802246","-22.1872005462646",NA,NA,"SPF00226055",NA,NA,NA,NA,NA,"13257","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-03-15 18:26:15-03","USP","SPF","136372","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, JR","Souza, A","s.n.","1988","02","19",NA,"Brasil","Rio de Janeiro","Maricá",NA,"-42.8185997009277","-22.9193992614746",NA,"Arvoreta; frutos imaturos verdes, flores verdes.; Restinga.","SPF00136372",NA,NA,NA,NA,NA,"20726","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-03-15 18:26:15-03","USP","SPF","136371","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, JR","Souza, A","2565","1988","11","29",NA,"Brasil","Rio de Janeiro","Maricá",NA,"-42.8185997009277","-22.9193992614746",NA,"Arbusto com flores esverdeadas.; Restinga.","SPF00136371",NA,NA,NA,NA,NA,"20726","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-03-15 18:26:15-03","USP","SPF","137930","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Daly, D","Oliveira, PP","707B","1997","11","18",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União, Baixada. Trilha 12.","-41.9449996948242","-22.5268993377686",NA,"Fruto verde.","SPF00137930",NA,NA,NA,NA,NA,"17620","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-03-15 18:26:15-03","USP","SPF","17635","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, JR","Hoehne, W","5824","1964","10","21",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Barra da Tijuca. Restinga.","-43.2075004577637","-22.9027996063232",NA,"Arbusto ramificado de 3 a 4 m alt., com forte cheiro de terebentina, flores amarelas.","SPF00017635",NA,NA,NA,NA,NA,"57442","auto","1981","07","27",NA,NA,NA,NA,NA,NA
"296","2019-10-07 09:36:48-03","UEFS","HUEFS","184288","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"Miranda, A.M.","6240","2010","11","02",NA,"Brasil","Pernambuco","Tamandaré","APA de Guadalupe, próximo a margem do rio Ariquindá.","-43.253611","-3.545278",NA,"Solo arenoso.","HUEFS0184288","HUEFS0184288 HUEFS0184288_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43W15'13''","3S32'43''","Rosanae",NA,NA,NA
"297","2019-10-07 09:36:48-03","UEFS","HUEFS","141421","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"Mendes, M.S.",NA,"2007","02","02",NA,"Brasil","Minas Gerais","Itabirito","Região da Geral, próximo a BR 040, Mina Várzea do Lopes.","-43.9325","-20.301667",NA,NA,"HUEFS0141421","HUEFS0141421",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43W55'57''","20S18'6''","Rosanae",NA,NA,NA
"298","2019-10-07 09:36:48-03","UEFS","HUEFS","83947","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"Mecenas, V.V.","242","1998","06","25",NA,"Brasil","Distrito Federal","Brasília","APA de Cafuringa. Fazenda Palestina.","-48.163056","-15.510833",NA,"Mata.","HUEFS0083947","HUEFS0083947","810","810",NA,NA,NA,NA,NA,NA,NA,"48W9'47''","15S30'39''","Rosanae",NA,NA,NA
"299","2019-09-04 19:18:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense",NA,NA,"G. Casaretto","1798",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"300","2018-04-04 16:46:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense",NA,"RRC ID Flag","T. B. Cavalcanti","10216",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","CFCR 10216",NA,NA
"301","2015-04-20 13:01:10-03","F","FMNH-SEEDPLANTS","V0307202F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0307202F","V0307202F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"302","2015-04-20 13:01:10-03","F","FMNH-SEEDPLANTS","V0307203F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0307203F","V0307203F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"303","2015-04-20 13:01:10-03","F","FMNH-SEEDPLANTS","V0307204F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0307204F","V0307204F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"304","2015-04-20 13:01:11-03","F","FMNH-SEEDPLANTS","V0307205F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0307205F","V0307205F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"305","2015-04-20 13:01:11-03","F","FMNH-SEEDPLANTS","V0307206F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0307206F","V0307206F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"306","2015-04-20 13:01:11-03","F","FMNH-SEEDPLANTS","V0307207F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0307207F","V0307207F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"307","2015-04-20 13:01:12-03","F","FMNH-SEEDPLANTS","V0307208F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0307208F","V0307208F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"308","2015-04-20 13:01:12-03","F","FMNH-SEEDPLANTS","V0307209F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0307209F","V0307209F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"309","2015-04-20 13:01:12-03","F","FMNH-SEEDPLANTS","V0307210F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0307210F","V0307210F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"310","2020-04-29 16:29:40-03","UFVJM","HDJF","4596","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng) Engl.","Faria, JEQ","Faria, JEQ; Otoni, TJO","6649","2016","10","11","Southern America","Brasil","Minas Gerais","Serro","Fazenda na margem da rodovia entre Serro e Santo Antônio do Itambé, próximo à Serro","-43.344167","-18.571389",NA,NA,"HDJF004596","HDJF004596_01","802","802",NA,NA,NA,NA,"2016","10",NA,"-43.344167","-18.571389",NA,NA,NA,NA
"311","2020-04-29 16:29:40-03","UFVJM","HDJF","3917","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng) Engl.","Faria, JEQ","Faria, JEQ","5960","2016","06","04","Southern America","Brasil","Minas Gerais","Diamantina","Margem da estrada para a Formação","-43.608889","-18.261667",NA,NA,"HDJF003917","HDJF003917_01","1221","1221",NA,NA,NA,NA,"2016","06",NA,"-43.608889","-18.261667",NA,NA,NA,NA
"312","2020-04-29 16:29:40-03","UFVJM","HDJF","4554","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng) Engl.","Faria, JEQ","Faria, JEQ","6608","2016","09","24","Southern America","Brasil","Minas Gerais","Diamantina","Margem da estrada para a Formação","-43.608889","-18.261667",NA,NA,"HDJF004554","HDJF004554_01","1217","1217",NA,NA,NA,NA,"2016","09",NA,"-43.608889","-18.261667",NA,NA,NA,NA
"313","2020-07-23 12:01:12-03","CEPLAC","CEPEC","36732","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense",NA,"D. Daly","T. S. dos Santos","4064","1985","01","12",NA,"Brasil","Bahia","BELMONTE","Km 47 Rod. Itapebi/Belmonte, 7Km a E Barrolandia. Area da EGREB.","-39","-16.233333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W0'0","16S14'0",NA,NA,NA,"07/04/1990"
"314","2020-07-23 12:01:12-03","CEPLAC","CEPEC","40648","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense",NA,"B. A. S. Pereira","B. A. S. Pereira","1085","1981","09","01",NA,"Brasil","Goiás","PIRENÓPOLIS","Faz. Olaria.","-48.9592018127441","-15.852499961853",NA,"<ll>dwc_commonname:</ll> Breu",NA,NA,NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/08/1984"
"315","2020-07-23 12:01:12-03","CEPLAC","CEPEC","38670","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense",NA,"J. R. Pirani","M. C. Henrique","6891","1981","01","09",NA,"Brasil","Minas Gerais","santana do riacho","Ao longo Rod. Belo Horizonte/Conceicao do Mato Dentro. Estr. da Usina.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,"30/12/1981"
"316","2020-07-23 12:01:12-03","CEPLAC","CEPEC","128015","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense",NA,"M. V. Stefano","A. M. Amorim","2661","1998","11","11",NA,"Brasil","Bahia","ITACARÉ","Rod. Itacaré/Ilhéus, ca. 6Km a partir da sede municipal. Assentamento da Marambaia.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,NA,"12/12/2011"
"317","2020-07-23 12:01:12-03","CEPLAC","CEPEC","136487","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense",NA,"B. C. Kurtz","B. C. Kurtz","341","2004","10","10",NA,"Brasil","Rio de Janeiro","CARAPEBUS","Parque Nacional da Restinga de Jurubatiba. Cordão de Mata associado a um braço ( do lado esquerdo de quem olha para o mar) da lagoa Cabiúnas.","-41.6610984802246","-22.1872005462646",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"13257","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-07-23 12:01:12-03","CEPLAC","CEPEC","145683","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense",NA,"S. V. A. Pessoa","S. V. A. Pessoa","857","1995","11","28",NA,"Brasil","Rio de Janeiro","silva jardim",NA,"-42.3917007446289","-22.6508007049561",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-11-19 14:06:04-03","Unimontes","MCMG","449","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","Engl.","Santos R.M.","Ávila, M.A. | Mota, N.M. | Silva, M.A.P.","3","2009","08","05",NA,"Brasil","Minas Gerais","Janúaria","APA do Rio PandeirosÀgua Doce","-44.3616981506348","-15.4881000518799",NA,"Árvore; 4m de altura; 4,9 DAS",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-11-19 14:06:04-03","Unimontes","MCMG","1234","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Santos, R. M.","Bahia, T.O. | Àvila,M.A. | Braga,L.L. | Matos,F.S. | Mota,G.S. | Mota,N.M. | Nunes,Y.R.F. | Oliveira,M.H. | Silva,M.A.P. | Souza, S.R. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Januária","APA do Rio PandeirosVereda Agua doce","-44.3616981506348","-15.4881000518799",NA,"Arbóreo",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-11-19 14:06:04-03","Unimontes","MCMG","1295","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Santos, R. M.","Bahia, T.O. | Àvila,M.A. | Braga,L.L. | Coutinho,C.A. | Matos,F.S. | Menino,G.C.O. | Mota,G.S. | Nunes,Y.R.F. | Oliveira,M.H. | Santos,P.F. | Santos,R.M. | Silva,M.A.P. | Silva,W.P. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Januária","APA do Rio PandeirosVereda Amescla","-44.3616981506348","-15.4881000518799",NA,"Arbóreo",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-11-19 14:06:04-03","Unimontes","MCMG","797","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Santos, R. M.","Ávila, M. A. | Silva D. L.",NA,"2009",NA,NA,NA,"Brasil","Minas Gerais","Januária","APA do Rio PandeirosVereda do Pindaibal","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,"45°2'0.'7","15°22'30.2",NA,NA,NA,NA
"323","2020-11-19 14:06:04-03","Unimontes","MCMG","1466","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Santos, R. M.","Bahia, T.O. | Àvila,M.A. | Braga,L.L. | Coutinho,C.A. | Dantas, I.M. | Matos,F.S. | Menino,G.C.O. | Mota,G.S . | Oliveira,M.H. | Santos,P.F. | Silva,M.A.P. | Silva,W.P. |",NA,"2009","04","09",NA,"Brasil","Minas Gerais","Januária","APA do Rio PandeirosVereda São Francisco","-44.3616981506348","-15.4881000518799",NA,"Arbóreo",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-09-22 13:48:32-03","USP","SPFW","906","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","J.R. Pirani 2004","Ceccantini, G.C.T. Locosselli, G.M.; Gussella, L.W.; Mota, L.B.; Amaral, M.M.","2152","2004","01","17",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.507333","-19.217861",NA,"Capão B",NA,NA,"1313","1313",NA,NA,NA,NA,NA,NA,NA,"43º30'26,4''W","19º13'04,3''S",NA,NA,NA,NA
"325","2019-11-01 14:55:48-03","UnB","UB","118907","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng) Engl.","Daly, D","Anderson, WR","35993","1972","02","14","Southern America","Brasil","Minas Gerais",NA,"Ca. 5km SSE of Pico do Itambé",NA,NA,NA,"Fruit red.; Tree 3m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-11-01 14:55:48-03","UnB","UB","118908","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng) Engl.","Daly, D","Anderson, WR","8888","1973","04","14","Southern America","Brasil","Minas Gerais",NA,"9km by road SW of Mendanha and the Rio Jequiti on road to Diamantina",NA,NA,NA,"Fruit red and green.; Tree 5m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-01 14:55:48-03","UnB","UB","11176","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng) Engl.","Mecenas, VV","Mecenas, VV; Leite, LQ; Augusto, MM","242","1998","06","25","Southern America","Brasil","Distrito Federal","Brasília","APA de Cafuringa. Fazenda Palestina","-48.163056","-15.510833",NA,"Mata.",NA,NA,"810","810",NA,NA,NA,NA,NA,NA,NA,"-48.163056","-15.510833",NA,NA,NA,NA
"328","2019-11-01 14:55:48-03","UnB","UB","11265","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng) Engl.","Mecenas, VV","Mecenas, VV; Leite, LQ; Augusto, MM","331","1997","08","12","Southern America","Brasil","Distrito Federal","Brasília","APA de Cafuringa. Fazenda Palestina","-48.163056","-15.510833",NA,"Árvore 3,15m; Mata.",NA,NA,"810","810",NA,NA,NA,NA,NA,NA,NA,"-48.163056","-15.510833",NA,NA,NA,NA
"329","2019-11-01 14:55:48-03","UnB","UB","11837","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng) Engl.","Taxonomy Class of Universidade de Brasília","Duval, FG; Proença, CEB; Teles, AM; Noletto, LG; Paiva, JGA; Cornélio, IN","122","2002","05","09","Southern America","Brasil","Distrito Federal","Brasília","Parque Olhos D'Água - Asa Norte, Plano Piloto","-47.887778","-15.744444",NA,"Frutos imaturos verdes e maduros vermelhos.; Arbusto 1,30m. Fruto vermelho.; Cerrado perturbado.",NA,NA,"1050","1050",NA,NA,NA,NA,NA,NA,NA,"-47.887778","-15.744444",NA,NA,NA,NA
"330","2019-11-01 14:55:48-03","UnB","UB","11838","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng) Engl.","Taxonomy Class of Universidade de Brasília","Duval, FG; Proença, CEB; Teles, AM; Noletto, LG; Paiva, JGA; Cornélio, IN","123","2002","05","09","Southern America","Brasil","Distrito Federal","Brasília","Parque Olhos D'Água - Asa Norte, Plano Piloto","-47.887778","-15.744444",NA,"Botões florais verdes. Frutos imaturos verdes e maduros vináceos, quando aberto apresenta arilo branco.; Arbusto 1,50m; Cerrado perturbado.",NA,NA,"1050","1050",NA,NA,NA,NA,NA,NA,NA,"-47.887778","-15.744444",NA,NA,NA,NA
"331","2019-11-01 14:55:48-03","UnB","UB","118901","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng) Engl.","Daly, D","Irwin, HS","22191","1969","01","18","Southern America","Brasil","Minas Gerais",NA,"Ca. 12km SW of Diamantina",NA,NA,NA,"Fruit dark-violet.; Shrub 2m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-11-01 14:55:48-03","UnB","UB","118904","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng) Engl.","Pirani, JR","Irwin, HS","20211","1968","02","16","Southern America","Brasil","Minas Gerais",NA,"Km 132 (ca. 153 km N of Belo Horizonte)",NA,NA,NA,"Fruit red-violet.; Shrub 2m.; Gallery margin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-11-01 14:55:48-03","UnB","UB","118909","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng) Engl.","Daly, D","Anderson, WR","36357","1972","02","20","Southern America","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Fruit dark red.; Tree 5m.; Rocky cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-01 14:55:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng) Engl.","Faria, JEQ","Faria, JEQ; Otoni, TJO","6649","2016","10","11","Southern America","Brasil","Minas Gerais","Serro","Fazenda na margem da rodovia entre Serro e Santo Antônio do Itambé, próximo à Serro","-43.344167","-18.571389",NA,"Árvore ca. 6 m de altura, exudado translúcido de odor forte, flores verdes; Floresta estacional semidecidual com afloramento quartzítico",NA,NA,"802","802",NA,NA,NA,NA,"2016","10",NA,"-43.344167","-18.571389",NA,NA,NA,NA
