"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"43","2016-09-28 14:03:00-03","NY","NYBG","00664309","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa",NA,"L. R. Noblick",NA,NA,NA,"J. R. Pirani","1248","1985","10","11","Brazil","Mato Grosso",NA,"Ilha do Bananal, na divisa com o Parque Nacional Araguaia; coletas no Parque Indígena.","-50.5","-10.42",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=83916' target='other'> <mi>dwc_moreinfo</mi></a>","NY00664309","NY00664309_01 NY00664309_02 NY00664309_03 NY00664309_04 NY00664309_05 NY00664309_06","Magnoliophyta","Arecales","South America","boxed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00664088","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","L. R. Noblick",NA,NA,NA,"H. S. Irwin","6525","1964","10","01","Brazil","Mato Grosso",NA,"Vecinity of Garapú, Mato Grosso. ca. 1 km N.E. of Garapú.","-52.57","-13.2",NA,NA,"300","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=83899' target='other'> <mi>dwc_moreinfo</mi></a>","NY00664088","NY00664088_01","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2016-09-28 14:03:00-03","NY","NYBG","00567916","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa",NA,"L. R. Noblick",NA,NA,NA,"W. R. Anderson","36881","1972","03","09","Brazil","Bahia","Sao Desidério","Espigao Mestre, ca. 10 km N of Rio Roda Velha, ca. 100 km WSW of Barreiras.","-44.9731","-12.3633",NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=83917' target='other'> <mi>dwc_moreinfo</mi></a>","NY00567916","NY00567916_01","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00664087","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.","L. R. Noblick",NA,NA,NA,"H. S. Irwin","6525","1964","10","01","Brazil","Mato Grosso",NA,"Vecinity of Garapú, Mato Grosso. ca. 1 km N.E. of Garapú.","-52.57","-13.2",NA,NA,"300","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=83898' target='other'> <mi>dwc_moreinfo</mi></a>","NY00664087","NY00664087_01","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-09-28 15:37:00-03","NY","NYBG","00567986","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana",NA,"H. Q. B. Fernandes",NA,NA,NA,"J. P. P. Carauta","4540","1984","01","10","Brazil","Rio de Janeiro","Porciúncula","Cerca 2 km da cidade, a beira da estrada para a Fazenda da Angola.","-42.0406","-20.9631",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=165518' target='other'> <mi>dwc_moreinfo</mi></a>","NY00567986","NY00567986_01 NY00567986_02 NY00567986_03 NY00567986_04 NY00567986_05 NY00567986_06","Magnoliophyta","Arecales","South America","packeted",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-09-28 15:37:00-03","NY","NYBG","00567984","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana",NA,"M. Rossato",NA,NA,NA,"M. Rossato","1","1999","02","24","Brazil","Rio Grande do Sul","Marcelino Ramos",NA,"-51.9156","-27.4964",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=165522' target='other'> <mi>dwc_moreinfo</mi></a>","NY00567984","NY00567984_01 NY00567984_02 NY00567984_03 NY00567984_04 NY00567984_05 NY00567984_06 NY00567984_07","Magnoliophyta","Arecales","South America","packeted",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00567957","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","S. F. Glassman",NA,NA,NA,"A. F. M. Glaziou","17339","1887","02","18","Brazil","Rio de Janeiro","Rio de Janeiro","Larangeiras","-43.2075","-22.9031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=165532' target='other'> <mi>dwc_moreinfo</mi></a>","NY00567957","NY00567957_01","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00567964","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","W. J. Hahn",NA,NA,NA,"P. Jorgensen","4184",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=165530' target='other'> <mi>dwc_moreinfo</mi></a>","NY00567964","NY00567964_01","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2016-09-28 15:37:00-03","NY","NYBG","00664273","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana",NA,NA,NA,NA,NA,"R. D. Locke","67","1995","09","11","Paraguay","Central",NA,"Asunción: American Embassy.","-57.67","-25.27",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=165538' target='other'> <mi>dwc_moreinfo</mi></a>","NY00664273","NY00664273_01 NY00664273_02 NY00664273_03","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00040826","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman",NA,NA,NA,NA,"J. Bosco","231","1993","03","17","Brazil","Acre","Xapuri","Reserva Extrativista Chico Mendes. Seringal Dois Irmaos, Colocaçao República. Sr. Elias Dias de Souza.","-68.5042","-10.6519",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=525074' target='other'> <mi>dwc_moreinfo</mi></a>","NY00040826","NY00040826_01","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-09-28 15:37:00-03","NY","NYBG","00567962","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana",NA,"S. G. Tressens",NA,NA,NA,"S. G. Tressens","4017","1992","04","08","Argentina","Corrientes","Santo Tome","Ea. Bertrán (Infrán Cué), 23 Km SW de Virasoro.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=165523' target='other'> <mi>dwc_moreinfo</mi></a>","NY00567962","NY00567962_01 NY00567962_02","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","02326550","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","S. F. Glassman",NA,NA,NA,"W. G. F. Herter","345A","1934","07",NA,"Uruguay","Salto",NA,NA,NA,NA,NA,NA,"20","20","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2573972' target='other'> <mi>dwc_moreinfo</mi></a>","NY02326550",NA,"Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-09-28 15:37:00-03","NY","NYBG","00567990","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana",NA,"W. J. Hahn",NA,NA,NA,"E. M. Zardini","44613","1996","02","27","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest II around Río Bonito.","-54.8047","-25.6319",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=165525' target='other'> <mi>dwc_moreinfo</mi></a>","NY00567990","NY00567990_01 NY00567990_02 NY00567990_03","Magnoliophyta","Arecales","South America","packeted",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-09-30 20:11:00-03","NY","NYBG","02326569","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana",NA,NA,NA,NA,NA,"A. H. Gentry","59183","1987","09","08","Brazil","Minas Gerais","Monte Belo","Fazenda Lagoa","-46.25","-21.42",NA,NA,"800",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2575781' target='other'> <mi>dwc_moreinfo</mi></a>","NY02326569","NY02326569_01 NY02326569_02 NY02326569_03 NY02326569_04 NY02326569_05 NY02326569_06","Magnoliophyta","Arecales","South America","boxed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00567960","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","L. R. Noblick",NA,NA,NA,"A. F. M. Glaziou","s.n.","1892","04","28","Brazil",NA,NA,"Paranaúa",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=165537' target='other'> <mi>dwc_moreinfo</mi></a>","NY00567960","NY00567960_01","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-09-28 15:37:00-03","NY","NYBG","00664170","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana",NA,"L. R. Noblick",NA,NA,NA,"P. Jorgensen","1183",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No collection date specified, collection number possibly 7183 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=165535' target='other'> <mi>dwc_moreinfo</mi></a>","NY00664170","NY00664170_01","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-09-28 15:37:00-03","NY","NYBG","00664173","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana",NA,NA,NA,NA,NA,"E. M. Zardini","44882B","1996","06","12","Paraguay","Amambay",NA,"Estancia ñe - â.","-56.2617","-22.7483",NA,NA,"150","150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=165546' target='other'> <mi>dwc_moreinfo</mi></a>","NY00664173","NY00664173_01","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-09-28 15:37:00-03","NY","NYBG","00664278","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana",NA,NA,NA,NA,NA,"E. M. Zardini","45248A","1996","07","30","Paraguay","San Pedro",NA,"Yaguarete Forest (Sustainable Forest System site): Trail to Confluencia.","-56.2133","-23.8294",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=165542' target='other'> <mi>dwc_moreinfo</mi></a>","NY00664278","NY00664278_01 NY00664278_02 NY00664278_03","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-10-01 00:47:00-03","NY","NYBG","02565371","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana",NA,NA,NA,NA,NA,"L. R. Noblick","5272","2002","11","23","Paraguay","Presidente Hayes",NA,"Estancia Laura Maria, 21 km SE of the Rio Negro along the Trans-Chaco Highway (Asuncion/Poso Colorado).","-58.19939","-24.33261",NA,NA,"90",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2812731' target='other'> <mi>dwc_moreinfo</mi></a>","NY02565371","NY02565371_01 NY02565371_02 NY02565371_03 NY02565371_04","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2016-09-28 15:37:00-03","NY","NYBG","00568428","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana",NA,"M. Rossato; R. A. Wasum",NA,NA,NA,"M. Rossato","1","1999","02","24","Brazil","Rio Grande do Sul","Nova Petrópolis",NA,"-51.0592","-29.3644",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=165516' target='other'> <mi>dwc_moreinfo</mi></a>","NY00568428","NY00568428_01 NY00568428_02 NY00568428_03 NY00568428_04 NY00568428_05","Magnoliophyta","Arecales","South America","boxed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","02326548","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","S. F. Glassman",NA,NA,NA,"W. G. F. Herter","345A","1934","07",NA,"Uruguay","Salto",NA,NA,NA,NA,NA,NA,"20","20","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2573969' target='other'> <mi>dwc_moreinfo</mi></a>","NY02326548","NY02326548_01","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2016-10-01 00:47:00-03","NY","NYBG","02565375","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana",NA,NA,NA,NA,NA,"L. R. Noblick","5284","2002","11","27","Paraguay","Canindeyú",NA,"5 km N of the Rio Ytambey (border between the Dpartments of Canindeyu and Alto Parana) along the Super Carateira highway (Ciudad del Este/Salto del Guaira).","-54.86136","-24.59144",NA,NA,"348",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2812752' target='other'> <mi>dwc_moreinfo</mi></a>","NY02565375","NY02565375_01 NY02565375_02 NY02565375_03 NY02565375_04 NY02565375_05","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-09-28 15:37:00-03","NY","NYBG","00664325","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana",NA,NA,NA,NA,NA,"L. R. Noblick","5116","1996","02","13","Paraguay","Paraguarí",NA,"Parque Nacional de Ybycui (Ybycui National Park), inside park near a stream, ca. 4 km from the central administration building.","-56.8681","-26.0478",NA,NA,"360","360","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=165548' target='other'> <mi>dwc_moreinfo</mi></a>","NY00664325","NY00664325_01 NY00664325_02 NY00664325_03 NY00664325_04 NY00664325_05 NY00664325_06 NY00664325_07 NY00664325_08 NY00664325_09","Magnoliophyta","Arecales","South America","boxed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00568016","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","S. F. Glassman",NA,NA,NA,"S. F. Glassman","8010","1965","07","04","Brazil","São Paulo","Vera Cruz","18 km. E. of Marilia","-49.81","-22.22",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=165519' target='other'> <mi>dwc_moreinfo</mi></a>","NY00568016","NY00568016_01 NY00568016_02 NY00568016_03 NY00568016_04","Magnoliophyta","Arecales","South America","boxed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00567958","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","S. F. Glassman",NA,NA,NA,"P. K. H. Dusén","15359","1914","08","11","Brazil","Paraná","Jaguariaíva","Jacarehý","-49.7056","-24.2511",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=165536' target='other'> <mi>dwc_moreinfo</mi></a>","NY00567958","NY00567958_01","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00568304","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","L. R. Noblick",NA,NA,NA,"S. Tsugaru","B50","1987","07","06","Brazil","São Paulo","Jandira","In precincts of the Oomoto Hakko-en, Fernando Pessoa, Jandira.","-46.9025","-23.5278",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=262272' target='other'> <mi>dwc_moreinfo</mi></a>","NY00568304","NY00568304_01","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2016-09-28 15:37:00-03","NY","NYBG","00664276","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana",NA,"W. J. Hahn",NA,NA,NA,"E. M. Zardini","41280","1994","09","17","Paraguay","Concepción",NA,"Río Aquidabán.","-57.33","-23.12",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=165524' target='other'> <mi>dwc_moreinfo</mi></a>","NY00664276","NY00664276_01 NY00664276_02 NY00664276_03 NY00664276_04 NY00664276_05 NY00664276_06","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2016-09-28 15:37:00-03","NY","NYBG","00664274","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana",NA,NA,NA,NA,NA,"E. M. Zardini","40709","1994","08","29","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest I (along the entrance).","-54.8125","-25.6472",NA,NA,"240","240","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=165539' target='other'> <mi>dwc_moreinfo</mi></a>","NY00664274","NY00664274_01 NY00664274_02 NY00664274_03","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","02326549","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","S. F. Glassman",NA,NA,NA,"W. G. F. Herter","345A","1934","07",NA,"Uruguay","Salto",NA,NA,NA,NA,NA,NA,"20","20","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2573971' target='other'> <mi>dwc_moreinfo</mi></a>","NY02326549",NA,"Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-09-30 20:09:00-03","NY","NYBG","02326547","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana",NA,NA,NA,NA,NA,"V. Maruñak","163","1970","11","19","Argentina","Corrientes","Capital",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2573965' target='other'> <mi>dwc_moreinfo</mi></a>","NY02326547","NY02326547_01","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2016-09-28 15:37:00-03","NY","NYBG","00567989","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana",NA,"A. J. Henderson",NA,NA,NA,"A. H. Gentry","49363","1985","01","09","Brazil","São Paulo","Caraguatatuba","Swampy forest behind beach.","-45.47","-23.58",NA,NA,"10","10","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=165527' target='other'> <mi>dwc_moreinfo</mi></a>","NY00567989","NY00567989_01 NY00567989_02 NY00567989_03 NY00567989_04","Magnoliophyta","Arecales","South America","packeted",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2016-10-01 00:43:00-03","NY","NYBG","02565368","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana",NA,NA,NA,NA,NA,"L. R. Noblick","5269","2002","11","21","Paraguay","Cordillera",NA,"Closest town: Valenzuela, Estancia R. D. (formerly Cabana El Aguila but changed to R. D. when th owner's son, Raul Daniel, died in a military accident), ca. 5 km from town.","-56.90719","-25.60394",NA,NA,"155","186","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2809046' target='other'> <mi>dwc_moreinfo</mi></a>","NY02565368","NY02565368_01 NY02565368_02 NY02565368_03","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-09-28 15:37:00-03","NY","NYBG","00567963","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana",NA,"W. J. Hahn",NA,NA,NA,"E. L. Little Jr.","40158","1984","02","06","Paraguay","Alto Paraná",NA,"60 km N de Pto Pte Stroessner.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=165534' target='other'> <mi>dwc_moreinfo</mi></a>","NY00567963","NY00567963_01","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2016-09-28 15:37:00-03","NY","NYBG","00664174","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana",NA,NA,NA,NA,NA,"E. M. Zardini","44882D","1996","06","12","Paraguay","Amambay",NA,"Estancia ñe - â.","-56.2617","-22.7483",NA,NA,"150","150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=165547' target='other'> <mi>dwc_moreinfo</mi></a>","NY00664174","NY00664174_01","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00567985","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","A. J. Henderson",NA,NA,NA,"G. G. Hatschbach","42738","1980","01","23","Brazil","Paraná","Cerro Azul","Garaipos.","-49.2608","-24.8236",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=165528' target='other'> <mi>dwc_moreinfo</mi></a>","NY00567985","NY00567985_01 NY00567985_02 NY00567985_03 NY00567985_04","Magnoliophyta","Arecales","South America","packeted",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00567959","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","L. R. Noblick",NA,NA,NA,"S. Tsugaru","B50","1987","07","06","Brazil","São Paulo","Jandira","In precincts of the Oomoto Hakko-en, Fernando Pessoa, Jandira.","-46.9025","-23.5278",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=165520' target='other'> <mi>dwc_moreinfo</mi></a>","NY00567959","NY00567959_01","Magnoliophyta","Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
