"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","infraspecificEpithet"
"857","2020-06-15 15:30:42-03","UNESP-RC","HRCB","27428","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth","Castro, M.A.","Pitolli",NA,NA,NA,NA,"Brasil","São Paulo","Socorro","Fazenda Palmares","-46.5200004577637","-22.5900001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA,NA
"858","2020-06-15 15:30:42-03","UNESP-RC","HRCB","50171","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Lombardi","7483","2008","08","21","Brasil","São Paulo","Jundiaí",NA,"-46.935778","-23.230444","46º56'08.8W","23º13'49,6S",NA,NA,NA,NA,"Árvore ca. 10 m, pilosidade dourado-ferrugínea, folíolos cartáceos, cálice e corola branco-esverdeados, filetes brancos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2020-06-17 15:25:08-03","UNESP-RC","HRCB","17055","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","F. C. P. Garcia","Furlan, A.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"860","2017-11-24 14:10:52-02","UFLA","ESAL","13240","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Gavilanes, ML; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Macaia","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,NA,NA,"árvore; 15,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA
"861","2017-11-24 14:10:52-02","UFLA","ESAL","18094","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Alpinópolis",NA,"-46.3880996704102","-20.8635997772217",NA,NA,NA,NA,NA,NA,"árvore; 5,0 m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA
"862","2017-11-24 14:10:52-02","UFLA","ESAL","17137","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Oliveira Filho, AT","Carvalho, WAC","58",NA,NA,NA,"Brasil","Minas Gerais","Piedade do Rio Grande",NA,"-44.1960983276367","-21.468599319458",NA,NA,"1","1",NA,NA,"árvore; 8,5m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"15268","auto",NA,NA,NA,NA,NA,NA
"863","2017-11-24 14:10:52-02","UFLA","ESAL","20882","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Alexandre Alcântara Paiva","s.n.",NA,NA,NA,"Brasil","São Paulo","Jacareí","Margem do Rio Paraíba do Sul","-45.9599990844727","-23.2999992370605",NA,NA,NA,NA,NA,NA,"arvoreta; 7, m; branca;",NA,NA,NA,NA,NA,NA,NA,"19066","auto",NA,NA,NA,NA,NA,NA
"864","2017-11-24 14:10:52-02","UFLA","ESAL","2058","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Augusto Gabriel","s.n.",NA,NA,NA,"Brasil","São Paulo","Marília","Bosque Rangel Pietraróia","-49.939998626709","-22.2099990844727",NA,NA,"6","6",NA,NA,"; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"38865","auto",NA,NA,NA,NA,NA,NA
"865","2018-10-09 16:31:24-03","UFLA","ESAL","1094","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Ary T.O.Filho","Heringer, EP","170",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2017-11-24 14:10:52-02","UFLA","ESAL","12604","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Ary T.O.Filho","Pereira, SC; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso (Macaia)","Macaia, Fazenda Botelho",NA,NA,NA,NA,NA,NA,NA,NA,"árvore; 13,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","2018-10-09 16:31:24-03","UFLA","ESAL","12866","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Ary T.O.Filho","Mello J. M.; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"árvore; 10,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2018-10-09 16:31:24-03","UFLA","ESAL","12867","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Ary T.O.Filho","Almeida, RJ","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"árvore; 11,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","2018-10-09 16:31:24-03","UFLA","ESAL","18041","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Machado, ELM","104",NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA, Mata da Subestação","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","2018-10-09 16:31:24-03","UFLA","ESAL","19360","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Ary Teixeira de Oliveira-Filho","Machado, ELM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da Sub- estação","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","2018-10-09 16:31:24-03","UFLA","ESAL","19416","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Ary Teixeira de Oliveira - Filho","Machado, ELM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da Lagoa","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","2018-10-09 16:31:24-03","UFLA","ESAL","19845","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","J.M.Fernandes","Fontes, MAL","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","ESAL, (Campus velho ),atrás da FAEPE","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"árvore; 9, m; Estames longos e brancos, amarelados qndo velhos;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","2018-10-09 16:31:24-03","UFLA","ESAL","2438","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Sérgio T. da Silva","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","ESAL","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"árvore; 5,0 - 10,0; branca;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","2017-11-24 14:10:52-02","UFLA","ESAL","17282","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363",NA,NA,"1","1",NA,NA,"árvore; 7,0m; branca;; floresta",NA,NA,NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA
"875","2019-08-20 12:04:42-03","UFLA","ESAL","31699","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Domingos, D Q","s.n.","2007","06","25","Brasil","Minas Gerais","Coqueiral","Pedra do Ermo","-45.440601348877","-21.1893997192383",NA,NA,"900","900",NA,NA,"Árvore 10m altura om flores creme; Mata",NA,NA,NA,NA,NA,NA,NA,"16658","auto",NA,NA,NA,NA,NA,NA
"876","2017-11-24 14:10:52-02","UFLA","ESAL","16827","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Botrel, RT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ingaí",NA,"-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA
"877","2017-11-24 14:10:52-02","UFLA","ESAL","16503","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Rodrigues, LA; et al.","312",NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,NA,NA,NA,NA,NA,"árvore; 14m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA
"878","2017-11-24 14:10:52-02","UFLA","ESAL","19264","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Carvalho, WAC","301",NA,NA,NA,"Brasil","Minas Gerais","Machacalis","Reserva Indígena do Povo Maxacalis","-40.7164001464844","-17.0771999359131",NA,NA,NA,NA,NA,NA,"árvore; 12, m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"16711","auto",NA,NA,NA,NA,NA,NA
"879","2017-11-24 14:10:52-02","UFLA","ESAL","23056","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Castro, GC","Castro, GC","143",NA,NA,NA,"Brasil","Minas Gerais","Santo Antônio do Amparo","Fragmento de Floresta estacional semidecidual","-44.9188995361328","-20.9463996887207",NA,NA,"1","1",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"19303","auto",NA,NA,NA,NA,NA,NA
"880","2017-11-24 14:10:52-02","UFLA","ESAL","20074","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","J.M.Fernandes","J. Elias de Paula","3552",NA,NA,NA,"Brasil","Paraná","Bela Vista do Paraíso",NA,"-51.190601348877","-22.9967002868652",NA,NA,NA,NA,NA,NA,"árvore; 9, m x 20 cm; branca;; floresta",NA,NA,NA,NA,NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA,NA
"881","2017-11-24 14:10:52-02","UFLA","ESAL","8290","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Richieri A. Sartori","Sartori, RA","s.n.",NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro do Jaboticabal","-46.5200004577637","-22.5900001525879",NA,NA,"7","7",NA,NA,"arvoreta; 3 m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA,NA
"882","2017-11-24 14:10:52-02","UFLA","ESAL","17411","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","J.M.Fernandes","Ricardo, Frederico","s.n.",NA,NA,NA,"Brasil","São Paulo","Torrinha","Sítio São José","-48.1599998474121","-22.4200000762939",NA,NA,NA,NA,NA,NA,"árvore; 8m; laranja, odor agradável; 15 cm, odor agradável verde; floresta",NA,NA,NA,NA,NA,NA,NA,"16860","auto",NA,NA,NA,NA,NA,NA
"883","2021-01-26 13:54:49-03","IMA","MAC","29204","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"E.S. de Almeida","s.n.","2007",NA,NA,"Brasil","Sergipe","Lagarto",NA,"-37.692881","-10.914103","-37.692881","-10.914103",NA,NA,"MAC0029204",NA,"Árvore ca. 6 m. Botões cremes. Frutos ferrugíneos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","2021-01-26 13:54:49-03","IMA","MAC","21532","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Silva; M.B.Costa","M.Oliveira; A.A.Grillo","1124","2002","10","16","Brasil","Alagoas","Ibateguara","Coimbra.","-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,"MAC0021532",NA,"Árvore com ca. de 6m de altura. Cálice e corola c/ indumentos ferrugíneos e alvos. Presença de formigas e beija-flores.; Vegetação herbácea. Solo argiloso.","2002",NA,NA,NA,NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA
"885","2021-01-26 13:54:49-03","IMA","MAC","64904","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","R.Moura","B.Schindler; M.Figueira; R.A.S.Pontes; D.A.Brena","s.n.","2017","10","10","Brasil","Alagoas","Joaquim Gomes","Conglomerado do Inventário Florestal Nac","-35.865","-9.166667","-35.865","-9.166667","500","500","MAC0064904",NA,"Árvore. Casca interna rosada e externa lenticelada. Ausência de látex.; Mata Atlântica.","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","2021-01-26 13:54:49-03","IMA","MAC","64923","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","R.Moura","B.Schindler; M.Figueira; R.A.S.Pontes; D.A.Brena","s.n.","2017","10","09","Brasil","Alagoas","Branquinha","Conglomerado do Inventário Florestal Nac","-35.955","-9.166667","-35.955","-9.166667","560","560","MAC0064923",NA,"Árvore. Casca interna rosada e creme com contorno esverdeado e externa lenticelada. Ausência de látex.; Mata Atlântica.","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","2014-09-09 14:08:38-03","UNIVILLE","JOIW","685","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Tomy Fisher","J.C.F.Melo Jr.","801","2008","01","18","Brasil","SC","Guaramirim- Vila Amizade -BR-281","Floresta Ombrófila Densa Sub-Montana - Estágio Médio de Regeneração",NA,"-26.448889","48°0,58'40,2 W","26°26'56 S","35","35",NA,NA,"Árvore, MAD=base; CB=42,8+57,5cm; h=9m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","2016-06-27 16:09:42-03","UFPB","EAN","12894","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","M. F. Mata",NA,"730","2007","10","29","Brasil","Paraíba","Areia","Próximo a psicultura, CCA - UFPB","-35.6917","-6.96333",NA,NA,NA,NA,NA,NA,"Árvore, flores brancas esverdeadas e amareladas, intensa floração, vários estágios, botões jovens, maduros e flor em antese e flor senescente.","2007","10","29",NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA
"889","2016-06-27 16:09:42-03","UFPB","EAN","12361","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","M. F. Mata",NA,"634","2007","11","20","Brasil","Paraíba","Areia","Entre o Laboratório de ecologia e o de botânica","-35.6917","-6.96333",NA,NA,NA,NA,NA,NA,"Árvore, flores brancas.","2007","11","20",NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA
"890","2016-06-27 16:09:42-03","UFPB","EAN","1174","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Jayme Coelho de Moraes",NA,NA,"1954","05","19","Brasil","Paraíba","Areia","Matas, lugares altos, pouco úmidos","-35.6917","-6.96333",NA,NA,NA,NA,NA,NA,"Árvore.","1954","05","19",NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA
"891","2016-06-27 16:09:42-03","UFPB","EAN","401","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","M. F. Mata",NA,NA,"1947","01","12","Brasil","Paraíba","Areia","Orla da mata da Zootecnia","-35.6917","-6.96333",NA,NA,NA,NA,NA,NA,NA,"2006","08","11",NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA
"892","2016-06-27 16:09:42-03","UFPB","EAN","581","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","M. F. Mata",NA,NA,"1947","01","12","Brasil","Paraíba","Areia","Orla da mata da Zootecnia","-35.6917","-6.96333",NA,NA,NA,NA,NA,NA,"Árvore, frutos de sementes com polpa adocicada e comestível.","2006","08","11",NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA
"893","2016-06-27 16:09:42-03","UFPB","EAN","13070","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","M. F. Mata","M. F. Mata ; et al.","735","2008","02","28","Brasil","Paraíba","Areia","Mata próximo ao Laboratório de ecologia, CCA - UFPB","-35.6917","-6.96333",NA,NA,NA,NA,NA,NA,"Arbóreo, flores esverdeadas.","2008","03","01",NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA
"894","2016-06-27 16:09:42-03","UFPB","EAN","13069","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","M. F. Mata","M. F. Mata ; et al.","742","2008","02","25","Brasil","Paraíba","Areia","Mata entre o Laboratório de ecologia e o de botânica","-35.6917","-6.96333",NA,NA,NA,NA,NA,NA,"Arbóreo, flores esverdeadas.","2008","03","01",NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA
"895","2016-06-27 16:09:42-03","UFPB","EAN","13006","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","M. F. Mata",NA,"2","2007","11","21","Brasil","Paraíba","Areia","CCA - UFPB","-35.6917","-6.96333",NA,NA,NA,NA,NA,NA,"Arbóreo, flores esverdeadas.","2007","11","22",NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA
"896","2016-06-27 16:09:42-03","UFPB","EAN","11764","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,NA,"10988","2006","02","27","Brasil","Pernambuco","Belo Jardim","Serra do Vento","-36.4242","-8.33556",NA,NA,NA,NA,NA,NA,"Árvore frutificada.",NA,NA,NA,NA,NA,NA,NA,"27307","auto",NA,NA,NA,NA,NA,NA
"897","2016-06-27 16:09:42-03","UFPB","EAN","4941","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","M. F. Mata","L. P. Félix; G. V. Dornelas","1813","1989","03","25","Brasil","Pernambuco","Belo Jardim","Fazenda Biturí","-36.4242","-8.33556",NA,NA,NA,NA,NA,NA,"Árvore cultivada em frente a uma casa de moradores.Habitat: Terrestre","2006","08","11",NA,NA,NA,NA,"27307","auto",NA,NA,NA,NA,NA,NA
"898","2016-06-27 16:09:42-03","UFPB","EAN","13139","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","M. F. Mata & L. P. Félix",NA,"753","2008","03","05","Brasil","Paraíba","Areia","Campus II - UFPB, Próximo a psicultura","-35.6917","-6.96333",NA,NA,NA,NA,NA,NA,"Árvore bastante frutificada.","2008","03","05",NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA
"899","2016-06-27 16:09:42-03","UFPB","EAN","11221","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","L. P. Félix & M. F. Mata",NA,"527","2005","11","18","Brasil","Paraíba","Areia","Jardim experimental, entre a botânica e a ecologia, CCA - UFPB","-35.6917","-6.96333",NA,NA,NA,NA,NA,NA,"Arbóreo, flores brancas - amareladas, indivíduo intensamente ramificado e florido, cerca de 7 m de altura, flores secas, jovens e em botão.","2006","02","15",NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA
"900","2016-06-27 16:09:42-03","UFPB","EAN","4363","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","L. P. Félix & M. F. Mata",NA,"1573","1958","10","08","Brasil","Paraíba","Areia",NA,"-35.6917","-6.96333",NA,NA,NA,NA,NA,NA,"Flores de cor alba.","2006","02","15",NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA
"901","2016-06-27 16:09:42-03","UFPB","EAN","12390","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","M. F. Mata & L. P. Félix","M. F. Mata ; L. P. Félix","705","2007","04","10","Brasil","Paraíba","João Pessoa",NA,"-34.8631","-7.115",NA,NA,NA,NA,NA,NA,"Arbóreo, flores esbranquiçadas, plantas com vários estádios, florida, frutos verdes e frutos maduros.","2007","04","10",NA,NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA
"902","2016-06-27 16:09:42-03","UFPB","EAN","11512","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","L. P. Félix & M. F. Mata",NA,"301","2005","03","11","Brasil","Paraíba","Areia","Atrás da casa de Hóspede, Campus II - CCA - UFPB","-35.6917","-6.96333",NA,NA,NA,NA,NA,NA,"Arbóreo bastante frutificado, com frutos com vários estádios.","2006","02","15",NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA
"903","2021-02-04 10:28:38-03","UFRPE","HST","6854","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","striata","Inga striata","Benth.","M.F.Mata","A.M.Miranda; S.Lima, B.Costa e Silva","625","1992","10","22","Brasil","Pernambuco","São Lourenço da Mata","Estação ecológica do Tapacurá, mata do Camocim","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"HST006854",NA,"Árvore ca. 6 m alt.; flores alvas.","2008","09","03",NA,NA,NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA
"904","2021-02-09 10:13:16-03","UENF","HUENF","3359","PreservedSpecimen","Plantae","Leguminosae","Inga","striata","Inga striata","Benth.",NA,"Nascimento, M.T.; Dan, M.L.; Souza, T.P.","606","2008","10","30","Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667","42º1'59''W","21º24'42''S","256","256","HUENF00003362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2021-02-09 10:13:16-03","UENF","HUENF","3900","PreservedSpecimen","Plantae","Leguminosae","Inga","striata","Inga striata","Benth.",NA,"Procópio-de-Oliveira, P.; Carvalho, F.A.","269","2001","04","04","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas","-42.268056","-22.5025","42º16'5''W","22º30'9''S","28","28","HUENF00003903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","2021-02-09 10:13:16-03","UENF","HUENF","3354","PreservedSpecimen","Plantae","Leguminosae","Inga","striata","Inga striata","Benth.",NA,"Nascimento, M.T.; Dan, M.L.; Souza, T.P.","1607","2008","06","06","Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667","42º1'59''W","21º24'42''S","256","256","HUENF00003357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","2021-02-09 10:13:16-03","UENF","HUENF","3355","PreservedSpecimen","Plantae","Leguminosae","Inga","striata","Inga striata","Benth.",NA,"Nascimento, M.T.; Dan, M.L.; Souza, T.P.","1614","2008","06","06","Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667","42º1'59''W","21º24'42''S","256","256","HUENF00003358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","2021-02-25 10:12:06-03","CVRD","CVRD","1165","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Flávia Cristina Pinto Garcia","Farias, G.L.","33","1984","11","09","BRASIL","ES","Linhares",NA,"-39.953304","-19.19227","-39,953304","-19,19227","25","25","CVRD001165",NA,"<ll>dwc_commonname:</ll> Ingá branco","1998","04","14","Magnoliophyta","Fabales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"909","2021-02-25 10:12:06-03","CVRD","CVRD","3450","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Flávia Cristina Pinto Garcia","Souza, V.D.","199","1991","09","25","BRASIL","ES","Alegre","Lado direito do asfalto sentido J. Monteiro / Alegre, em frente a Cooperativa da Selita - Alegre - ES.","-41.5331001281738","-20.763599395752",NA,NA,NA,NA,"CVRD003450",NA,"Projeto coleta de sementes. <ll>dwc_commonname:</ll> Ingá branco","1998","04","14","Magnoliophyta","Fabales","América do Sul",NA,"26101","auto","Magnoliopsida",NA,NA,NA,NA,NA
"910","2021-02-25 10:12:06-03","CVRD","CVRD","1175","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Flávia Cristina Pinto Garcia","Farias, G.L.","43","1984","11","13","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD001175",NA,"<ll>dwc_commonname:</ll> Ingá branco","1998","04","14","Magnoliophyta","Fabales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
