"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","fieldNumber","typeStatus"
"428","2020-11-04 17:30:57-03","UEM","HUEM","21955","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Belan, HC","2013","02",NA,"Pascotto, CR","128","2011","10","17","Brasil","Paraná","Diamante do Norte","Estação Ecológica de Caiuá, trilha Scherer","-52.873889","-22.610278","-52.873889","-22.610278","298","298","HUEM000013561","HUEM000013561","Arbórea, cerca de 10 m de altura; botões de coloração verde claro; infrutescência de coloração branca com pintas de coloração marrom.; Floresta Estacional Semidecidual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-07-02 15:56:48-03","UEM","HUEM","23244","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","L.M. Garcia","2014","07",NA,"L.M.Garcia","417","2010","11","07","Brasil","Paraná","Maringá","fazenda do CESUMAR, interior da mata.","-51.866019","-23.339967","-51.866019","-23.339967","517","517","HUEM000013562","HUEM000013562","arbórea, ca. de 12 m de altura; frutos imaturos de coloração verde.; Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-11-04 17:30:57-03","UEM","HUEM","12885","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","In Flora do Brasil","2017","12",NA,"Orfrini, AC","53","2006","10","25","Brasil","Paraná","Maringá","Câmpus sede da Universidade Estadual de Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000013557","HUEM000013557","Árvore; até 10 m de altura; folhas simples, lobadas e coriáceas; inflorescências amentilhos unissexuais pendentes","19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-12-16 08:42:27-03","Fiocruz","FIOCRUZ-CBPM","764","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Galvão, M.N.","2016","12","01","Machado, M.","812","2016","11","04","Brasil","Bahia","Prado","São João-MST. Área de mata.","-39.392222","-17.300556","39º23'32''W","17º18'2''S",NA,NA,"CBPM00000764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2020-12-16 08:42:27-03","Fiocruz","FIOCRUZ-CBPM","589","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Oliveira da Silva, M.F.","2016","04","06","Antônio","s.n.","2012","07","27","Brasil","Rio de Janeiro","Rio de Janeiro","Rio da Prata. Sítio do Coquinho.","-43.207778","-22.903333","43º12'28''W","22º54'12''S",NA,NA,"CBPM00000589",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2020-11-12 17:03:00-03","UEL","FUEL","36009","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Lovato, MC","2003",NA,NA,"Lovato, MC; et al.","332","2003","04","30","Brasil","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-11-12 17:03:00-03","UEL","FUEL","39407","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Matos, WH",NA,NA,NA,"Matos, WH","59","2005","12","14","Brasil","Paraná","Londrina","Fazenda Santa Catarina, Stª Catarina","-51.233333","-23.383333","-51.233333","-23.383333",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-10-16 14:14:45-03","UEL","FUEL","41862","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Vieira, AOS",NA,NA,NA,"Santos, GASD","s.n.","2005","06","04","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.05","-23.266667","-51.05","-23.266667",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-11-12 17:03:00-03","UEL","FUEL","41895","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Vieira, AOS",NA,NA,NA,"Santos, GASD","1","2005","08","13","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.05","-23.266667","-51.05","-23.266667",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-11-12 17:03:00-03","UEL","FUEL","41896","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Vieira, AOS",NA,NA,NA,"Santos, GASD","1","2005","08","20","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.05","-23.266667","-51.05","-23.266667",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-11-12 17:03:00-03","UEL","FUEL","46691","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Rossetto, EFS","2010","02",NA,"Rossetto, EFS; Francisco, EM","45","2009","12","08","Brasil","Paraná","Sertanópolis","Fazenda Santo Antonio, borda da mata próxima à trilha principal","-51.163056","-23.166111","-51.163056","-23.166111",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-11-12 17:03:00-03","UEL","FUEL","55737","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Ribeiro, JELS","2018",NA,NA,"Silva, WJ da","230B","2018","02","28","Brasil","Paraná","Londrina","Campus da Universidade Estadual de Londrina, ao lado da central de saladas do CCB","-51.196747","-23.324389","-51.196747","-23.324389",NA,NA,"FUEL055737",NA,NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2020-11-12 17:03:00-03","UEL","FUEL","12122","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Silva, SM; et al.","s.n.","1990","03","06","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,"20625","auto","Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-11-12 17:03:00-03","UEL","FUEL","11799","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Ribeiro, JELS","2009","04","27","Francisco das Chagas e Silva; Soares-Silva, LH","1693","1994","06","08","Brasil","Paraná","Londrina","Floresta Godoy, próximo entrada da sede do IAP, proximo entrada da sede do IAP","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"63728","auto","Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-11-12 17:03:00-03","UEL","FUEL","11798","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Ribeiro, JELS","2009","04","27","Francisco das Chagas e Silva; Soares-Silva, LH","1693","1994","06","08","Brasil","Paraná","Londrina","Floresta Godoy, próximo entrada da sede do IAP, proximo entrada da sede do IAP","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"63728","auto","Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-11-12 17:03:00-03","UEL","FUEL","41772","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Cotarelli, VM","2007","08","04","Cotarelli, VM","4","2007","08","04","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"63728","auto","Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-11-12 17:03:00-03","UEL","FUEL","41771","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Cotarelli, VM","2007","08","04","Cotarelli, VM","3","2007","08","04","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"63728","auto","Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2020-11-12 17:03:00-03","UEL","FUEL","40318","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Jarenkow, JA","1999","02",NA,"Jarenkow, JA; Waechter, JL","3834","1998","01","27","Brasil","Rio Grande do Sul","Torres","Mata do Sr. Felisberto Marcos, Ca. 2km da Vila São João","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,NA,"20837","auto","Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2019-11-01 15:11:24-03","UnB","UB","201702","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Silva, MF","2014","08","19","Sucre, D","1968","1967","11","25","Brasil","Rio de Janeiro","Rio de Janeiro","Propriedade do Sr. Frank Ikem","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"Árvore com mais ou menos 7m de altura; folhas verde claro na face dorsal com as nervuras arroxeadas, bracteas marrons, quase preto","57442","auto","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-05-06 11:54:42-03","UFU","HUFU","377","S","Plantae","Cecropiaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Carauta, P.","1983","12","19","Hage, J.L.; Santos, E.B.","662","1981","05","12","Brasil","Bahia","Ilhéus","Área do CEPEC, Km 22 da Rodovia Ilhéus - Itabuna BR - 415, quadra E.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"HUFU00004230","HUFU00004230","Árvore 15m x 15 cm. Inflorescência esverdeada.; Mata higrófila sul-baiana.","61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-08-20 15:00:21-03","UFSC","FLOR","38515","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Jarenkow, J.A.","1999","02",NA,"Jarenkow, J.A.; Waechter, J.L.","3834","1998","01","27","Brasil","Rio Grande do Sul","Torres","Mata de Sr. Felisberto Marcos, ca. 2 km da Vila São João.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"FLOR0038515",NA,"árvore com ramos fistulosos com grande quantidade de formigas, flor bráctea vinoso-escura; inflorescências amareladas, anteras expostas e amarelas, 10m altura. Recebido de PEL Nª 19995.","20837","auto",NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-08-20 15:00:21-03","UFSC","FLOR","6286","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de","7329","1967","03","16","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"200","200","FLOR0006286",NA,"árvore, 10m altura","27000","auto",NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-08-20 15:00:21-03","UFSC","FLOR","6298","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Klein, R.M.","7085","1967","01","16","Brasil","Santa Catarina","Florianópolis","Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"10","10","FLOR0006298",NA,"árvore, flor com, 10m altura","27000","auto",NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2020-08-20 20:42:00-03","UFSC","FLOR","37143","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Falkenberg, D.B.","2009",NA,NA,"Schenkel, E.P.; Costa, Geison","s.n.","2009","01","15","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0037143",NA,"árvore. amostra para estudo fitoquímico.","27000","auto",NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2020-11-24 17:55:47-03","UFMT","UFMT","33405","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Nave, A.G.; Lopes, R.F.; Bertani, D.F.; Carneiro, P.H.M.","1781","1997","08","09","Brasil","Mato Grosso","Porto dos Gaúchos","Estrada da Fazenda Polaca.","-57.268611","-11.661944","-57.268611","-11.661944",NA,NA,NA,NA,"Arbóreo, altura de 8 m e com fruto verde imaturo, folha com nervura vinácea.; Floresta Ombrófila Aberta; Beira da Estrada, antropizado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2020-01-31 10:39:43-03","IFAM","EAFM","11659","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Miranda, T.","2004","08","23","Miranda, T.","266","2004","08","23","Brasil","São Paulo","Cananéia","Ilha do Cardoso - Pereirinha/Itacuruça, restinga","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"; DESC: arbóreo; medicinal/manufatura","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2021-03-04 15:45:58-03","IF","SPSF","23915","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii",NA,NA,NA,NA,NA,"J.V.Godoi","55","1991","02","21","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","55628","auto","Magnoliophyta","Rosales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"455","2021-03-04 15:45:58-03","IF","SPSF","04361","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","S.R.Neto","1996","03","30","M.A. Cunha",NA,NA,NA,NA,"Brasil","SP","São Paulo","Horto Florestal, parque do museu florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","53584","auto","Magnoliophyta","Rosales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"456","2021-03-04 15:45:58-03","IF","SPSF","45912","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","J.R.Guillaumon","2004","03","30","J.R.Guillaumon",NA,"2004","03","06","Brasil","SP","Valinhos","Estação Ecológica","-46.9900016784668","-22.9699993133545",NA,NA,NA,NA,NA,NA,"COLETA: Mata Natural, na borda.&nf;Árvore 7-8m altura; folhas jovens com o verso avermelhado, as adultas com o verso tendendo a cinza; brácteas avermelhadas, inflorescências cor creme e espata vermelha.&nf;Nome popular: embaúba; GEOGRAFIA: Ao lado do Condo","12075","auto","Magnoliophyta","Rosales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"457","2021-03-04 15:45:58-03","IF","SPSF","20777","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii",NA,NA,NA,NA,NA,"J.E.A.Bertoni","170","1992","04","26","Brasil","SP","Porto Ferreira","P.E.Instituto Florestal","-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;","13859","auto","Magnoliophyta","Rosales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"458","2021-03-04 15:45:58-03","IF","SPSF","20796","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","A.L.Gaglioti","2009","05","11","J.E.A.Bertoni","169","1992","04","28","Brasil","SP","Porto Ferreira","P.E.Instituto Florestal","-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,NA,NA,"COLETA: Arvoreta de 8m; folha áspera; pagina inferior mais clara.; GEOGRAFIA: Cerrado.;","13859","auto","Magnoliophyta","Rosales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"459","2021-03-04 15:45:58-03","IF","SPSF","04360","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","S.R.Neto","1996","03","30","M.A. Cunha",NA,NA,NA,NA,"Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","53584","auto","Magnoliophyta","Rosales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"460","2021-03-04 15:45:58-03","IF","SPSF","27747","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii",NA,NA,NA,NA,NA,"J.A.Pastore & C.Moura","945","2001","02","09","Brasil","SP","São Vicente","P.E.Xixova-Japui, Paranapua","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: estrada de acesso, em barranco&nf;;","25482","auto","Magnoliophyta","Rosales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"461","2021-02-08 12:46:06-03","UFRGS","ICN","182248","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Cabral, FS","2017","05","16","Andrade, JC; Carauta, JPP","61","1980","04","13","Brasil","RJ","Magé","Limites com Duque de Caxias, perto do Rio Imbariê","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,NA,"FEEMA - Departamento de Conservação Ambiental Rio de Janeiro; OBS: Isoparatypys","20531","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"462","2021-02-08 12:46:06-03","UFRGS","ICN","047149","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Cabral, FS","2017","05","16","Waechter; Baptista, LRM","1516","1979","12","22","Brasil","RS","Osório","Maquiné, BR 101, perto do Rio Maquiné","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,NA,NA,"árvore com ca. 8 m alt., inflorescências masculinas pardas, fortemente aromáticas, anteras amarelas, estípulas pardo-avermelhadas; em beira de estrada, perto do rio","27350","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"463","2021-02-08 12:46:06-03","UFRGS","ICN","001628","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Cabral, FS","2017","05","16","Schultz, AR","1628","1957","08","26","Brasil","RS","São Francisco de Paula","estrada federal","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,"76715","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"464","2021-02-08 12:46:06-03","UFRGS","ICN","027871","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Cabral, FS","2016","05","16","Irgang, B; Baptista, LRM; Lorscheitter, ML",NA,"1972","08","06","Brasil","RS","Torres","Parque de Torres, barranco do morro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,NA,"20837","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"465","2021-02-08 12:46:06-03","UFRGS","ICN","040921","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Cabral, FS","2017","05","16","Waechter","758","1978","02","14","Brasil","RS","Torres","Vila São João","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"árvore com ca. 16 m de altura, inflorescências esverdeadas; em interior de mato","20837","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"466","2021-02-08 12:46:06-03","UFRGS","ICN","157241","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Cabral, FS",NA,NA,NA,"Klein, RM; Souza Sob.","7329","1967","03","16","Brasil","SC","Florianópolis","Ilha de Santa Catarina Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,"200","200",NA,NA,"árvore, 10m; capoeira","27000","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"467","2021-02-08 12:46:06-03","UFRGS","ICN","114319a","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Cabral, FS","2017","05","16","Montanari, I","s.n.",NA,NA,NA,"Brasil","SP","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"Planta clonada, UNICAMP (CBPQA)","23900","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"468","2020-04-27 14:50:43-03","UFVJM","HDJFW","59","PreservedSpecimen","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Machado, ELM","2018",NA,NA,"Soares, CCC; Silva, LS","13","2018","02","28","Brasil","Minas Gerais","Conceição do Mato Dentro","BARRAGEM REJEITOS (µREA DE APOIO INDUSTRIAL)","-43","-18","-43","-18","710","710","HDJFW000059",NA,"-; FLORESTA ESTACIONAL SEMIDECIDUAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2019-11-21 10:19:38-03","IBt","SP","266620","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Romaniuc Neto, S","1996","03",NA,"Vieira, CM; et al.","81","1989","09","13","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima, Sítio Sophronites","-42.05","-22","-42.05","-22","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2019-11-21 10:19:38-03","IBt","SP","278320","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2010","01","15","Tamashiro, JY; et al.","1255","1995","06","14","Brasil","São Paulo","Timburi","Fazenda Domiciana","-49.634444","-23.231389","-49.634444","-23.231389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2019-11-21 10:19:38-03","IBt","SP","278321","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Romaniuc Neto, S","1996","03",NA,"Sartori, A; et al.","32671","1995","02","08","Brasil","São Paulo","Barra do Turvo","BR-116. Entrada para o Bairro dos Barreiros","-48.466944","-24.793611","-48.466944","-24.793611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2019-11-21 10:19:38-03","IBt","SP","278322","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2009","09","18","Árbocz, GF; et al.","33417","1995","02","13","Brasil","São Paulo","Sete Barras","Estrada Sete Barras a Juquiá","-47.948889","-24.353611","-47.948889","-24.353611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2019-11-21 10:19:38-03","IBt","SP","312309","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2007","11","28","Pereira, BAS; Alvarenga, D","3387","1997","05","09","Brasil","Goiás","Nova Roma",NA,"-46.833333","-13.833333","-46.833333","-13.833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2019-11-21 10:19:38-03","IBt","SP","358160","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2008","10","10","Pastore, JA; Moura, C","945","2001","02","09","Brasil","São Paulo","São Vicente","Parque Estadual Xixová-Japuí, Estrada de acesso à região de Paranapuã, em barranco frente ao mar","-46.371944","-23.976944","-46.371944","-23.976944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2019-11-21 10:19:38-03","IBt","SP","359724","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2007","10","24","Groppo Jr, M; et al.","1026","2002","02","03","Brasil","Bahia","Entre Rios","BR-101, ca. 1 km N da rodoviária","-38.037778","-11.898333","-38.037778","-11.898333","150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2019-11-21 10:19:38-03","IBt","SP","363073","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2007","11","22","Bacon, CD","46","2000","02","12","Brasil","Bahia","Jussari","Serra do Teimoso, 7,5 km N the W of Jussari on road to Palmira","-39.516667","-15.15","-39.516667","-15.15","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2019-11-21 10:19:38-03","IBt","SP","363074","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2007","10","31","Bacon, CD","47","2000","02","12","Brasil","Bahia","Jussari","Serra do Teimoso, 7,5 km N the W of Jussari on road to Palmira","-39.516667","-15.15","-39.516667","-15.15","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2019-11-21 10:19:38-03","IBt","SP","363075","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2007","10","31","Bacon, CD","41","2000","02","12","Brasil","Bahia","Jussari","Serra do Teimoso, 7,5 km N the W of Jussari on road to Palmira","-39.516667","-15.15","-39.516667","-15.15","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2019-11-21 10:19:38-03","IBt","SP","363077","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2007","11","22","Bacon, CD","43","2000","02","12","Brasil","Bahia","Jussari","Serra do Teimoso, 7,5 km N the W of Jussari on road to Palmira","-39.516667","-15.15","-39.516667","-15.15","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2019-11-21 10:19:38-03","IBt","SP","363079","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2007","10","31","Bacon, CD","40","2000","02","12","Brasil","Bahia","Jussari","Serra do Teimoso, 7,5 km N the W of Jussari on road to Palmira","-39.516667","-15.15","-39.516667","-15.15","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
