"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"603","2015-03-13 19:02:35-03","F","FMNH-SEEDPLANTS","V0165692F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0165692F","V0165692F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"604","2015-03-13 19:02:35-03","F","FMNH-SEEDPLANTS","V0165693F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0165693F","V0165693F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"605","2015-07-31 13:43:03-03","F","FMNH-SEEDPLANTS","V0165867F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0165867F","V0165867F_01","P. G. Ribeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"606","2019-09-05 15:34:38-03","F","FMNH-SEEDPLANTS","V0042928F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides peruviana",NA,"G. Klug","4018","1935","3",NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0042928F","V0042928F_01",NA,NA,"peruviana","Holotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"607","2015-03-13 19:02:35-03","F","FMNH-SEEDPLANTS","V0165676F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","latifolia","Piptadenia latifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0165676F","V0165676F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"608","2015-03-13 19:02:35-03","F","FMNH-SEEDPLANTS","V0165677F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","latifolia","Piptadenia latifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0165677F","V0165677F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"609","2019-09-04 18:53:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","latifolia","Piptadenia latifolia",NA,"A. Glaziou","3722",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"610","2015-03-17 13:46:56-03","F","FMNH-SEEDPLANTS","V0165837F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","latifolia","Piptadenia latifolia",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,"V0165837F","V0165837F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"611","2015-03-13 19:02:35-03","F","FMNH-SEEDPLANTS","V0165675F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","latifolia","Piptadenia latifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0165675F","V0165675F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"612","2019-01-23 10:02:41-02","F","FMNH-SEEDPLANTS","V0360533F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","laxa","Piptadenia laxa pubescens",NA,"J. S. Blanchet","3686","1845",NA,NA,"South America","Brazil","Bahia",NA,"Jacobina","-40.5","-11.2167",NA,NA,NA,"V0360533F","V0360533F_01",NA,NA,"pubescens","Isosyntype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"613","2019-01-23 10:02:56-02","F","FMNH-SEEDPLANTS","V0360534F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","laxa","Piptadenia laxa pubescens",NA,"J. S. Blanchet","3686","1843","1",NA,"South America","Brazil","Bahia",NA,"Jacobina","-40.5","-11.2167",NA,NA,NA,"V0360534F","V0360534F_01","P. G. Ribeiro",NA,"pubescens","Isosyntype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"614","2019-01-23 10:02:41-02","F","FMNH-SEEDPLANTS","V0360533F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","laxa","Piptadenia laxa pubescens",NA,"J. S. Blanchet","3686","1845",NA,NA,"South America","Brazil","Bahia",NA,"Jacobina","-40.5","-11.2167",NA,NA,NA,"V0360533F","V0360533F_01",NA,NA,"pubescens","Isosyntype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"615","2019-01-23 10:02:56-02","F","FMNH-SEEDPLANTS","V0360534F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","laxa","Piptadenia laxa pubescens",NA,"J. S. Blanchet","3686","1843","1",NA,"South America","Brazil","Bahia",NA,"Jacobina","-40.5","-11.2167",NA,NA,NA,"V0360534F","V0360534F_01","P. G. Ribeiro",NA,"pubescens","Isosyntype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"616","2020-04-29 16:29:53-03","UFVJM","HDJF","3932","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng) J.F. Macbr.","Faria, JEQ; Pinheiro, AC","5975","2016","06","08","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","Margem da MG-10 na entrada para a fazenda Pitangueiras da Anglo American","-43.418611","-18.909444","690",NA,NA,"HDJF003932","HDJF003932_01","Oliveira, JLA","690",NA,NA,"2016","07","-43.418611","-18.909444","21",NA,NA,NA,NA,NA,NA,NA
"617","2019-01-25 15:35:02-02","IAC","IAC","41126","S","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) Macbr.","J.R. Mattos (1) & N.F. Mattos","8919","1961","04","29",NA,"Brasil","São Paulo","Ubatuba","1, 5 km norte da cidade","-45.0711","-23.4339",NA,NA,NA,NA,NA,"J.Y. Tamashiro",NA,NA,NA,"1985","06","-45.0711","-23.4339","29",NA,NA,NA,NA,NA,NA,NA
"618","2020-07-23 12:14:41-03","CEPLAC","CEPEC","120091","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"D. Cardoso","1732","2007","01","30",NA,"Brasil","Bahia","AMARGOSA","Serra do Timbó. Mata do Centro Sapucaia.","-39.15","-13.166667",NA,NA,NA,NA,NA,"M. M. M. Lopes",NA,NA,NA,NA,NA,"39W9'","13S10'0",NA,NA,NA,NA,"30/11/2007",NA,NA,NA
"619","2020-07-23 12:14:41-03","CEPLAC","CEPEC","102936","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"D. M. Loureiro","377","2001","05","19",NA,"Brasil","Bahia","RUY BARBOSA","Paraguaçu, margem do Rio Água Branca.","-40.5625","-12.071111",NA,NA,"<ll>dwc_commonname:</ll> Calumbi",NA,NA,"M. P. Morim",NA,NA,NA,NA,NA,"40W33'45","12S4'16",NA,NA,NA,NA,"30/11/2010",NA,NA,NA
"620","2020-07-23 12:07:57-03","CEPLAC","CEPEC","112206","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"Lopes, M. M. M.","792","2006","06","05",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel. Beira da estrada.","-39.565278","-15.391667","850",NA,NA,NA,NA,"Sem Informação","850",NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA
"621","2020-07-23 12:07:57-03","CEPLAC","CEPEC","117356","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"Lopes, M. M. M.","1443","2007","06","30",NA,"Brasil","Bahia","arataca","Serra das Lontras. Ca. de 7 km no ramal que liga o distrito de Itatinguí à Serra. Fazendas de Monteiro e Ciro.","-39.385278","-15.189444","820",NA,NA,NA,NA,"Sem Informação","820",NA,NA,NA,NA,"39W23'7","15S11'22",NA,NA,NA,NA,NA,NA,NA,NA
"622","2020-07-23 12:14:41-03","CEPLAC","CEPEC","124012","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"A. M. Amorim","7458","2008","05","23",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita, 9,7Km W de Camacan na estrada para Jacarecí, daí 6KmSW na estrada para RPPN Serra Bonita e torre. Trilha das Cachoeiras.","-39.565278","-15.391667",NA,NA,NA,NA,NA,"A. M. Amorim",NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,"30/12/2008",NA,NA,NA
"623","2020-07-23 12:14:41-03","CEPLAC","CEPEC","133031","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"M. P. M. de Lima","456","2001","08","30",NA,"Brasil","Rio de Janeiro","ITATIAIA","Parque Nacional do Itatiaia. Caminho para o Lago Azul.","-44.612222","-22.450833",NA,NA,NA,NA,NA,"M. P. Morim",NA,NA,NA,NA,NA,"44W36'44","22S27'3",NA,NA,NA,NA,NA,NA,NA,NA
"624","2020-07-23 12:07:57-03","CEPLAC","CEPEC","135245","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"Amorim, A. M.","8127","2012","06","09",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela Fazenda São José. Proprietário Senhor Francisco. Coletas efetuadas na base do afloramento e na trilha paralela ao topo pelo lado esquerdo.","-39.607222","-14.708611","600",NA,NA,NA,NA,"Sem Informação","600",NA,NA,NA,NA,"39W36'26","14S42'31",NA,NA,NA,NA,NA,NA,NA,NA
"625","2020-07-23 12:14:41-03","CEPLAC","CEPEC","139396","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"C. Snak","1043","2012","08","03",NA,"Brasil","Bahia","IGRAPIÚNA","Reserva Ecológica da Michellin, estrad apara Vila 8.","-39.200556","-13.837222",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"C. Snak",NA,NA,NA,NA,NA,"39W12'2","13S50'14",NA,NA,NA,NA,NA,NA,NA,NA
"626","2020-07-23 12:14:41-03","CEPLAC","CEPEC","139604","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"E. Gross","264","2014","11","14",NA,"Brasil","Bahia","URUÇUCA","Estrada de acesso ao Parque Estadual Serra do Condurú, Km 6,4.","-39.085556","-14.4775",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"M. F. Simon",NA,NA,NA,NA,NA,"39W5'8","14S28'39",NA,NA,NA,NA,NA,NA,NA,NA
"627","2020-07-23 12:14:41-03","CEPLAC","CEPEC","59339","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"W. W. Thomas","9933","1993","05","13",NA,"Brasil","Bahia","BELMONTE","Area da Estação Experimental Gregório Bondar (EGREB), 48Km a E BR-101 Rod. p/ Belmonte","-39.25","-16.133333",NA,NA,NA,NA,NA,"H. C. de Lima",NA,NA,NA,NA,NA,"39W15'0","16S8'0",NA,NA,NA,NA,"01/05/1994",NA,NA,NA
"628","2020-07-23 12:14:41-03","CEPLAC","CEPEC","39657","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"T. S. dos Santos","4280","1986","08","05",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Area da ESPAB.","-39.133333","-16.383333",NA,NA,NA,NA,NA,"R. C. Barneby",NA,NA,NA,NA,NA,"39W8'0","16S23'0",NA,NA,NA,NA,"30/12/1986",NA,NA,NA
"629","2020-07-23 12:14:41-03","CEPLAC","CEPEC","25430","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"R. M. Harley","20729","1980","03","22",NA,"Brasil","Bahia","BARRA DA ESTIVA","15-19Km W cidade. Rod. p/ Jussiape. Serra do Sincora.","-41.45","-13.583333",NA,NA,NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,"41W27'0","13S35'0",NA,NA,NA,NA,"24/11/1981",NA,NA,NA
"630","2020-07-23 12:14:41-03","CEPLAC","CEPEC","29938","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"G. P. Lewis","733","1981","12","02",NA,"Brasil","Bahia","UNA","Estr. Ilheus/Una, 35-40Km ao S Olivenca.","-39.066667","-15.266667",NA,NA,NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,"39W4'0","15S16'0",NA,NA,NA,NA,"30/12/1983",NA,NA,NA
"631","2020-07-23 12:14:41-03","CEPLAC","CEPEC","30595","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"R. M. Harley","22248","1980","05","21",NA,"Brasil","Bahia","LENÇÓIS","Ao N cidade. Serras dos Lencois.","-41.366667","-12.55",NA,NA,NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,"41W22'0","12S33'0",NA,NA,NA,NA,"30/12/1981",NA,NA,NA
"632","2020-07-23 12:14:41-03","CEPLAC","CEPEC","38866","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"G. Hatschbach","47692","1984","04","07",NA,"Brasil","Espírito Santo","pedra azul","BR-262.",NA,NA,NA,NA,NA,NA,NA,"H. C. de Lima",NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,NA,"30/12/1985",NA,NA,NA
"633","2020-07-23 12:14:41-03","CEPLAC","CEPEC","56281","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"A. M. Amorim","649","1992","08","25",NA,"Brasil","Bahia","URUÇUCA","7.3Km na estrada Serra Grande/Itacaré. Conj. Faz. Sta. Cruz.","-39.016667","-14.416667",NA,NA,NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,"05/09/1994",NA,NA,NA
"634","2020-07-23 12:14:41-03","CEPLAC","CEPEC","67172","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"H. Q. B. Fernandes","2926","1990","05","26",NA,"Brasil","Espírito Santo","IBIRAÇU","Est. Eco. do Morro da Vargem.","-40.383333","-19.883333",NA,NA,NA,NA,NA,"H. Q. B. Fernandes",NA,NA,NA,NA,NA,"40W23'","19S53'",NA,NA,NA,NA,"30/12/1990",NA,NA,NA
"635","2020-07-23 12:14:41-03","CEPLAC","CEPEC","68146","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"R. P. Orlandi","636","1994","08","31",NA,"Brasil","Bahia","LENÇÓIS","Serra da Chapadinha.","-41.440278","-12.459722",NA,NA,NA,NA,NA,"M. Barros",NA,NA,NA,NA,NA,"41W26'25","12S27'35",NA,NA,NA,NA,"23/11/2009",NA,NA,NA
"636","2020-07-23 12:14:41-03","CEPLAC","CEPEC","76597","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"J. G. Jardim","1221","1998","01","15",NA,"Brasil","Bahia","ALMADINA","Rod. Almadina/Ibitupã, entrada a ca. 5Km ao W da sede do municipio. Faz. Cruzeiro do Sul. Serra dos Sete Paus, ca.8Km da entrada. Área do Inventário Florestal e Fitossociologico.","-39.696111","-14.735",NA,NA,"<ll>dwc_commonname:</ll> Faveira, braúna-branca",NA,NA,"R. C. Barneby",NA,NA,NA,NA,NA,"39W41'46","14S44'6",NA,NA,NA,NA,"28/02/1998",NA,NA,NA
"637","2020-07-23 12:14:41-03","CEPLAC","CEPEC","77530","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"W. W. Thomas","11562","1997","07","17",NA,"Brasil","Bahia","PORTO SEGURO","Parque Nacional de Monte Pascoal, ao longo do parque KM 1-2 da Rod., a Eda trilha p/ o pico e centro de visitas.","-39.415","-16.867222",NA,NA,NA,NA,NA,"R. C. Barneby",NA,NA,NA,NA,NA,"39W24'54","16S52'2",NA,NA,NA,NA,"30/12/1997",NA,NA,NA
"638","2020-07-23 12:14:41-03","CEPLAC","CEPEC","89901","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"J. G. Jardim","3303","2001","03","31",NA,"Brasil","Bahia","LICÍNIO DE ALMEIDA","Rod. p/ Urandi, ca. 3,8Km da cidade.","-42.509167","-14.713056",NA,NA,NA,NA,NA,"M. P. Morim",NA,NA,NA,NA,NA,"42W30'33","14S42'47",NA,NA,NA,NA,"30/09/2006",NA,NA,NA
"639","2020-07-23 12:14:41-03","CEPLAC","CEPEC","99784","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"L. J. Alves","403","2001","06","25",NA,"Brasil","Bahia","UNA","Litoral Sul. Assentamento Vitorópolis.","-39.066667","-15.283333",NA,NA,NA,NA,NA,"I. M. Borges",NA,NA,NA,NA,NA,"39W4'","15S17'",NA,NA,NA,NA,"30/07/2006",NA,NA,NA
"640","2020-07-23 12:14:41-03","CEPLAC","CEPEC","68060","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"L. P. de Queiroz","3319","1993","06","21",NA,"Brasil","Bahia","baixa grande","5Km NW cidadde, BA-052 (estr. do feijao).","-40.168098449707","-11.9596996307373",NA,NA,NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,"25048","auto",NA,"30/04/1995",NA,NA,NA
"641","2020-07-23 12:14:41-03","CEPLAC","CEPEC","1884","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"R. P. Belém","2450","1966","06","30",NA,"Brasil","Bahia","BELMONTE",NA,"-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,"71281","auto",NA,"29/02/1980",NA,NA,NA
"642","2020-07-23 12:14:41-03","CEPLAC","CEPEC","4017","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"R. P. Belém","2297","1966","05","25",NA,"Brasil","Bahia","ITABUNA","Jucari.","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,"30592","auto",NA,"29/02/1980",NA,NA,NA
"643","2020-07-23 12:14:41-03","CEPLAC","CEPEC","2795","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"R. P. Belém","2249","1966","05","25",NA,"Brasil","Bahia","ITABUNA","Jucari.","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,"30592","auto",NA,"29/02/1980",NA,NA,NA
"644","2020-07-23 12:14:41-03","CEPLAC","CEPEC","1709","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"R. P. Belém","1320","1965","07","06",NA,"Brasil","Bahia","ITABUNA","Rod. Itabuna/Uruçuca.","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,"30592","auto",NA,"29/02/1980",NA,NA,NA
"645","2020-07-23 12:14:41-03","CEPLAC","CEPEC","6903","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"T. S. dos Santos","1625","1971","05","12",NA,"Brasil","Bahia","ALCOBAÇA","Teixeira de Freitas/Vale do Rio Alcobaça.","-39.1955986022949","-17.5193996429443",NA,NA,NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,"50074","auto",NA,"29/02/1980",NA,NA,NA
"646","2020-07-23 12:14:41-03","CEPLAC","CEPEC","40783","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"G. Hatschbach","47888","1984","06","14",NA,"Brasil","Bahia","BARRA DA ESTIVA","6Km ao N cidade.","-41.3269004821777","-13.6260995864868",NA,NA,NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,"61861","auto",NA,"30/12/1985",NA,NA,NA
"647","2020-07-23 12:14:41-03","CEPLAC","CEPEC","24514","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"H. S. Brito","97","1981","08","13",NA,"Brasil","Bahia","BELMONTE","Estr. Belmonte/Itapebi, Km 31.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,"71281","auto",NA,"23/11/1981",NA,NA,NA
"648","2020-07-23 12:14:41-03","CEPLAC","CEPEC","4373","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"R. P. Belém","3595","1968","05","23",NA,"Brasil","Bahia","ENCRUZILHADA","Marg. Rio Pardo.","-40.9094009399414","-15.5313997268677",NA,NA,NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,"49333","auto",NA,"29/02/1980",NA,NA,NA
"649","2020-07-23 12:14:41-03","CEPLAC","CEPEC","2627","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"R. P. Belém","2291","1966","05","25",NA,"Brasil","Bahia","ITABUNA","Jucari.","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,"30592","auto",NA,"29/02/1980",NA,NA,NA
"650","2020-07-23 12:14:41-03","CEPLAC","CEPEC","2797","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"R. P. Belém","2301","1966","05","25",NA,"Brasil","Bahia","ITABUNA","Jucari.","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,"30592","auto",NA,"29/02/1980",NA,NA,NA
"651","2020-07-23 12:14:41-03","CEPLAC","CEPEC","2486","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"R. P. Belém","2337","1966","05","27",NA,"Brasil","Bahia","JUSSARÍ",NA,"-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,"21386","auto",NA,"29/02/1980",NA,NA,NA
"652","2020-07-23 12:14:41-03","CEPLAC","CEPEC","37369","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"G. Hatschbach","49445","1985","06","17",NA,"Brasil","Bahia","MUCURÍ","BR-101.","-39.5508003234863","-18.0863990783691",NA,NA,NA,NA,NA,"G. Hatschbach",NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,"78440","auto",NA,"01/08/1985",NA,NA,NA
"653","2020-07-23 12:14:41-03","CEPLAC","CEPEC","2033","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"R. P. Belém","2368","1966","06","01",NA,"Brasil","Bahia","UNA","Margem da Rod. Una/Olivença.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,"36070","auto",NA,"29/02/1980",NA,NA,NA
"654","2020-07-23 12:14:41-03","CEPLAC","CEPEC","2024","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"R. P. Belém","2366","1966","06","01",NA,"Brasil","Bahia","UNA","Marg. Rod. Una/Olivenca.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,"36070","auto",NA,"29/02/1980",NA,NA,NA
"655","2020-07-23 12:14:41-03","CEPLAC","CEPEC","125670","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"A. P. Fontana","5400",NA,NA,NA,NA,"Brasil","Espírito Santo","castelo",NA,"-41.184700012207","-20.6035995483398",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"V. F. Mansano",NA,NA,NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA
"656","2020-07-23 12:14:41-03","CEPLAC","CEPEC","67419","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","adiantoides","Piptadenia adiantoides",NA,"W. Boone","33","1984","04","10",NA,"Brasil","Espírito Santo","SANTA TERESA","Penha.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"J. G. Jardim",NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,"30/12/1996",NA,NA,NA
