"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"517","2019-09-16 14:55:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,"RRC ID Flag","A. H. Gentry & et al.","1978","6","10","Peru","Cajamarca","Jaen",NA,NA,NA,NA,"730",NA,NA,NA,"Spermatophyta",NA,"22745","South America","24 km E of Pucara on road to Bagua, along Río Huancabamba",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"22745",NA,NA
"518","2019-07-09 13:23:24-03","F","FMNH-SEEDPLANTS","V0165057F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"M. Gavilanes","1992","7","30","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0165057F","V0165057F_01","Spermatophyta",NA,"970","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"519","2019-07-09 13:23:19-03","F","FMNH-SEEDPLANTS","V0193987F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0193987F","V0193987F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"520","2019-07-09 13:25:04-03","F","FMNH-SEEDPLANTS","V0211806F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"J. Cuatrecasas","1938","10","23","Colombia","Vichada",NA,NA,NA,NA,NA,NA,NA,"V0211806F","V0211806F_01","Spermatophyta",NA,"4088","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"521","2019-08-06 14:31:39-03","F","FMNH-SEEDPLANTS","V0211809F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"R. P. Belém & M. Magalhães","1965","5","24","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0211809F","V0211809F_01","Spermatophyta",NA,"1115","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"522","2019-07-09 13:28:15-03","F","FMNH-SEEDPLANTS","V0211810F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"J. Schunke V.","1966","12","23","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0211810F","V0211810F_01","Spermatophyta",NA,"1395","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"523","2019-07-09 13:26:16-03","F","FMNH-SEEDPLANTS","V0211811F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"M. Acosta Solis","1944","4",NA,"Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0211811F","V0211811F_01","Spermatophyta",NA,"8516","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"524","2020-02-26 15:36:30-03","F","FMNH-SEEDPLANTS","V0211812F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"R. Espinosa","1947","9","1","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0211812F","V0211812F_01","Spermatophyta",NA,"1200","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"525","2019-07-09 13:28:15-03","F","FMNH-SEEDPLANTS","V0211815F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"G. Klug","1929","10",NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0211815F","V0211815F_01","Spermatophyta",NA,"249","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"526","2019-07-09 13:28:16-03","F","FMNH-SEEDPLANTS","V0211816F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"Ll. Williams","1929","9","4","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0211816F","V0211816F_01","Spermatophyta",NA,"3062","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"527","2019-07-09 13:28:51-03","F","FMNH-SEEDPLANTS","V0211817F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"J. Steinbach","1924","10","27","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0211817F","V0211817F_01","Spermatophyta",NA,"6636","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"528","2019-07-09 13:28:15-03","F","FMNH-SEEDPLANTS","V0211818F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"J. J. Soukup",NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0211818F","V0211818F_01","Spermatophyta",NA,"896","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"529","2019-07-09 13:28:16-03","F","FMNH-SEEDPLANTS","V0211819F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"R. T. Martin","1966","7","14","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0211819F","V0211819F_01","Spermatophyta",NA,"1099","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"530","2019-08-06 14:41:25-03","F","FMNH-SEEDPLANTS","V0211820F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"D. B. Pickel","1931","11","1","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0211820F","V0211820F_01","Spermatophyta",NA,"2822","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"531","2019-07-09 13:25:04-03","F","FMNH-SEEDPLANTS","V0211822F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"O. Buchtien","1917","12",NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0211822F","V0211822F_01","Spermatophyta",NA,"4116","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"532","2019-07-09 13:28:15-03","F","FMNH-SEEDPLANTS","V0211823F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"H. Ruíz L. & J. A. Pavón",NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0211823F","V0211823F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"533","2019-07-09 13:25:04-03","F","FMNH-SEEDPLANTS","V0211824F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"Ll. Williams","1938","6","9","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0211824F","V0211824F_01","Spermatophyta",NA,"10189","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"534","2019-07-09 13:25:04-03","F","FMNH-SEEDPLANTS","V0211825F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"A. C. Persaud","1923","7",NA,"British Guiana [Guyana]",NA,NA,"-59","5",NA,NA,NA,NA,"V0211825F","V0211825F_01","Spermatophyta",NA,"380","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"535","2019-07-09 13:28:59-03","F","FMNH-SEEDPLANTS","V0211826F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"J. M. Duque Jaramillo","1946","5","16","Colombia","Cundinamarca",NA,"-74.1667","5",NA,NA,NA,NA,"V0211826F","V0211826F_01","Spermatophyta",NA,"3591","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"536","2019-07-09 13:28:15-03","F","FMNH-SEEDPLANTS","V0211827F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"Ll. Williams","1929","10","30","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0211827F","V0211827F_01","Spermatophyta",NA,"4364","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"537","2019-07-09 13:25:04-03","F","FMNH-SEEDPLANTS","V0211828F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"N. L. Britton & H. H. Rusby","1892","7",NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0211828F","V0211828F_01","Spermatophyta",NA,"1558","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"538","2019-07-09 13:25:04-03","F","FMNH-SEEDPLANTS","V0211829F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"Herb. H. Smith","1898",NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0211829F","V0211829F_01","Spermatophyta",NA,"1473","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"539","2019-07-09 13:25:04-03","F","FMNH-SEEDPLANTS","V0211830F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"M. Acosta Solis","1944","4","19","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0211830F","V0211830F_01","Spermatophyta",NA,"7988","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"540","2019-07-09 13:28:16-03","F","FMNH-SEEDPLANTS","V0211831F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"T. B. Croat","1980","11","6","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0211831F","V0211831F_01","Spermatophyta",NA,"51309","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"541","2019-07-09 13:28:21-03","F","FMNH-SEEDPLANTS","V0211832F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,"RRC ID Flag","P. C. Hutchison","1964","1","3","Peru","Lambayeque",NA,"-80","-6.3333",NA,NA,NA,NA,"V0211832F","V0211832F_01","Spermatophyta",NA,"3368","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"3368",NA,NA
"542","2019-07-09 13:25:04-03","F","FMNH-SEEDPLANTS","V0211833F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"G. A. Aymard C. et al.","1984","7","9","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0211833F","V0211833F_01","Spermatophyta",NA,"2755","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"543","2019-07-09 13:25:04-03","F","FMNH-SEEDPLANTS","V0211834F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"O. Buchtien","1917","12",NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0211834F","V0211834F_01","Spermatophyta",NA,"4116","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"544","2019-07-09 13:25:04-03","F","FMNH-SEEDPLANTS","V0211835F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"O. O. Miller & J. R. Johnston","1901","7","24","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0211835F","V0211835F_01","Spermatophyta",NA,"237","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"545","2019-07-09 13:25:04-03","F","FMNH-SEEDPLANTS","V0211836F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"O. L. Haught","1944","4","8","Colombia","Magdalena",NA,"-74.5","10",NA,NA,NA,NA,"V0211836F","V0211836F_01","Spermatophyta",NA,"4057","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"546","2019-07-09 13:25:04-03","F","FMNH-SEEDPLANTS","V0211837F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"M. Acosta Solis","1949","6","20","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0211837F","V0211837F_01","Spermatophyta",NA,"13129","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"547","2019-07-09 13:28:15-03","F","FMNH-SEEDPLANTS","V0211838F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"T. Plowman & J. Schunke V.","1981","12","24","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0211838F","V0211838F_01","Spermatophyta",NA,"11691","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"548","2019-07-09 13:28:16-03","F","FMNH-SEEDPLANTS","V0211839F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"A. H. Gentry et al.","1978","6","10","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0211839F","V0211839F_01","Spermatophyta",NA,"22745","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"549","2019-07-09 13:25:04-03","F","FMNH-SEEDPLANTS","V0211840F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"E. M. Zardini","1990","1","7","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0211840F","V0211840F_01","Spermatophyta",NA,"17724","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"550","2019-07-09 13:25:04-03","F","FMNH-SEEDPLANTS","V0211841F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"E. M. Zardini & A. Aguayo","1988","12","4","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0211841F","V0211841F_01","Spermatophyta",NA,"8321","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"551","2019-08-06 14:59:59-03","F","FMNH-SEEDPLANTS","V0211842F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"P. Dusén","1911","11","19","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0211842F","V0211842F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"552","2019-07-09 13:25:04-03","F","FMNH-SEEDPLANTS","V0211843F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"A. Dugand G.",NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0211843F","V0211843F_01","Spermatophyta",NA,"1077","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"553","2019-07-09 13:25:04-03","F","FMNH-SEEDPLANTS","V0211844F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"E. M. Zardini","1990","1","7","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0211844F","V0211844F_01","Spermatophyta",NA,"17619","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"554","2019-07-29 12:01:36-03","F","FMNH-SEEDPLANTS","V0211845F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"A. Fernandes & J. R. Mattos","1979","11","12","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0211845F","V0211845F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"555","2019-07-09 13:25:04-03","F","FMNH-SEEDPLANTS","V0211846F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"G. W. Harling & L. Andersson","1974","3","13","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0211846F","V0211846F_01","Spermatophyta",NA,"12553","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"556","2019-07-09 13:25:04-03","F","FMNH-SEEDPLANTS","V0211847F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"A. Dugand G.","1935","5","20","Colombia","Magdalena",NA,"-74.5","10",NA,NA,NA,NA,"V0211847F","V0211847F_01","Spermatophyta",NA,"387; 833","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"557","2019-07-09 13:25:04-03","F","FMNH-SEEDPLANTS","V0211848F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"R. E. Schultes","1942","5","22","Colombia","Amazonas",NA,"-72","-1",NA,NA,NA,NA,"V0211848F","V0211848F_01","Spermatophyta",NA,"3843","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"558","2019-07-09 13:28:16-03","F","FMNH-SEEDPLANTS","V0211849F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"W. D. MacRae","1981","4","19","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0211849F","V0211849F_01","Spermatophyta",NA,"67","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"559","2019-07-09 13:28:16-03","F","FMNH-SEEDPLANTS","V0211850F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"F. Ayala","1973","4","16","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0211850F","V0211850F_01","Spermatophyta",NA,"463","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"560","2019-07-09 13:28:15-03","F","FMNH-SEEDPLANTS","V0211851F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"P. Nuñez V. & S. Walsh","1986","10","28","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0211851F","V0211851F_01","Spermatophyta",NA,"6322","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"561","2019-07-09 13:28:16-03","F","FMNH-SEEDPLANTS","V0211852F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"Ll. Williams","1929","12","9","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0211852F","V0211852F_01","Spermatophyta",NA,"5855","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"562","2019-07-09 13:28:16-03","F","FMNH-SEEDPLANTS","V0211853F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"Ll. Williams","1929","7","23","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0211853F","V0211853F_01","Spermatophyta",NA,"1582","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"563","2019-07-09 13:17:54-03","F","FMNH-SEEDPLANTS","V0211854F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,NA,NA,NA,NA,"Chile",NA,NA,"-70.8906","-35.8156",NA,NA,NA,NA,"V0211854F","V0211854F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"564","2019-07-09 13:25:04-03","F","FMNH-SEEDPLANTS","V0211855F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"Ll. Williams","1938","6","9","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0211855F","V0211855F_01","Spermatophyta",NA,"10189","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"565","2019-07-09 13:28:16-03","F","FMNH-SEEDPLANTS","V0211856F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"Ll. Williams","1929","6","16","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0211856F","V0211856F_01","Spermatophyta",NA,"816","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"566","2019-07-09 13:26:09-03","F","FMNH-SEEDPLANTS","V0224052F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"Ll. Williams","1938","6","9","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0224052F","V0224052F_01","Spermatophyta",NA,"10189","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"567","2019-07-09 13:23:12-03","F","FMNH-SEEDPLANTS","V0487544F","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"G. Ferrari et al.","1968","4","25","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0487544F","V0487544F_01","Spermatophyta",NA,"303","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"568","2020-04-29 16:29:46-03","UFVJM","HDJF","47","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Rodrigues, E","1995","04","10","Brasil","Amazonas",NA,"-61.733333","-1.883333","-61.733333","-1.883333",NA,NA,"HDJF000047",NA,"Dicotyledoneae",NA,"s.n.","Southern America","Parque Nacional do Jaú, Rio jaú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2019-01-25 15:34:51-02","IAC","IAC","1015","S","Plantae","Euphorbiaceae-3.Crotonoideae","Jatropha","curcas","Jatropha curcas","L.","F.C. Hoehne","C.A. Krug","1937","10","13","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,"s/nº",NA,"Fazenda Monte d#?#Este",NA,NA,NA,NA,"1938","01","18",NA,NA,NA,NA,NA,NA
"570","2019-01-25 15:34:51-02","IAC","IAC","18566","S","Plantae","Euphorbiaceae-3.Crotonoideae","Jatropha","curcas","Jatropha curcas","L.","A.P. Viégas","A.P. Viégas","1960","02","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,"1960","02","25",NA,NA,NA,NA,NA,NA
"571","2019-01-25 15:34:51-02","IAC","IAC","25512","S","Plantae","Euphorbiaceae-3.Crotonoideae","Jatropha","curcas","Jatropha curcas","L.","J. Heraldo","J. Heraldo","1985","02","14","Brasil","São Paulo","Campinas","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,"232",NA,"IAC, Fazenda Santa Elisa",NA,NA,NA,NA,"1985","02","14",NA,NA,NA,NA,NA,NA
"572","2019-01-25 15:34:51-02","IAC","IAC","3442","S","Plantae","Euphorbiaceae-3.Crotonoideae","Jatropha","curcas","Jatropha curcas","L.","A.S. Lima","B. Valentim","1938","10","27","Brasil","São Paulo","Pindorama","-48.901072","-21.220292","-48.901072","-21.220292",NA,NA,NA,NA,NA,NA,"95",NA,"IAC, Estação Experimental",NA,NA,NA,NA,"1939","11","28",NA,NA,NA,NA,NA,NA
"573","2020-01-27 18:24:45-03","IAC","IAC","57172","S","Plantae","Euphorbiaceae-3.Crotonoideae","Jatropha","curcas","Jatropha curcas","L.","L.C. Bernacci; D.A. Rodrigues","D.A. Rodrigues; L.C. Bernacci; E.G. Fabri","2019","02","04","Brasil","São Paulo","Campinas","-47.077171","-22.87025","-47.077171","-22.87025",NA,NA,NA,NA,NA,NA,"07",NA,"IAC - Fazenda Santa Elisa",NA,NA,NA,NA,"2019","10","22",NA,NA,NA,NA,NA,NA
"574","2020-07-23 12:06:22-03","CEPLAC","CEPEC","142540","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,"Sem Informação","Oliveira, N.E.","2014","11","11","Brasil","Bahia","ITAPITANGA","-39.6","-14.399722","39W36'0","14S23'59",NA,NA,NA,NA,NA,NA,"591",NA,"Conglomerado BA_1217",NA,"Duplicatas: RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2020-07-23 12:06:22-03","CEPLAC","CEPEC","49049","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,"Fdez. Casas","R. Voeks","2004","03","04","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"218",NA,"Quintal of D. Antônia, in the pontal neighborhood of Ilhéus.",NA,"<ll>dwc_commonname:</ll> Pinhão verde.","61245","auto",NA,NA,NA,NA,"03/12/2006",NA,NA,NA,NA
