"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"419","2018-05-14 17:20:14-03","F","FMNH-SEEDPLANTS","V0181735F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu",NA,"RRC ID Flag","P. Dusén","10179",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,"500",NA,"V0181735F","V0181735F_01 V0181735F_02",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"10179",NA,NA,NA
"420","2019-09-04 19:14:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa",NA,NA,"A. Glaziou","16911",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"Type [status unknown]",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"421","2019-09-04 20:05:36-03","F","FMNH-SEEDPLANTS","V0063764F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa",NA,NA,"A. Glaziou","16911","1887","8",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0063764F","V0063764F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"Isotype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"422","2019-09-04 18:15:16-03","F","FMNH-SEEDPLANTS","V0063765F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa",NA,NA,"A. Glaziou","16911","1887",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0063765F","V0063765F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"Isotype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"423","2019-09-04 19:14:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","gigantea","Miconia gigantea",NA,NA,"A. Glaziou","17548","1888",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"Type [status unknown]",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"424","2019-09-04 18:56:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","ovalifolia","Miconia ovalifolia",NA,NA,"A. Glaziou","16908",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"Type [status unknown]",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"425","2019-09-04 18:32:26-03","F","FMNH-SEEDPLANTS","V0063810F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ovalifolia","Miconia ovalifolia",NA,NA,"A. Glaziou","16908?",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0063810F","V0063810F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"Possible type",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"426","2020-04-29 16:30:05-03","UFVJM","HDJF","2565","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Gasper, AL","Gasper, AL","2272","2009","08","29","Brasil","Santa Catarina","Luiz Alves","Braço Francês","-48.973889","-26.77","-48.973889","-26.77",NA,NA,"HDJF002565","HDJF002565_01",NA,"2009","08","29","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-07-23 12:13:06-03","CEPLAC","CEPEC","145221","PreservedSpecimen","Plantae","Melastomataceae","Miconia","altissima","Miconia altissima",NA,"M. K. Caddah","M. K. Caddah","738",NA,NA,NA,"Brasil","Rio de Janeiro","TERESÓPOLIS",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"428","2020-07-23 12:13:13-03","CEPLAC","CEPEC","110875","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa",NA,"R. Goldenberg","Amorim, A. M.","5586","2006","02","08","Brasil","Minas Gerais","SANTA MARIA DO SALTO","Divisa entre Bahia e Minas Gerais. Fazenda Duas Barras. Reserva do Alto Cariri. Trilha da caixa d'água.","-40.054444","-16.406389","40W3'16","16S24'23","950","950",NA,NA,"Foto. Material em sílica-gel.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-07-23 12:13:13-03","CEPLAC","CEPEC","126364","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa",NA,"Sem Informação","Amorim, A. M.","7742","2009","01","15","Brasil","Bahia","CAMACAN","RPPN Serra Bonita, área do inventário de fenologia.","-39.565278","-15.391667","39W33'55","15S23'30","835","835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-07-23 12:13:13-03","CEPLAC","CEPEC","154331","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa",NA,"R. Goldenberg","R. Goldenberg","2262","2017","04","28","Brasil","Bahia","TANCREDO NEVES",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-07-23 12:13:13-03","CEPLAC","CEPEC","125648","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa",NA,"R. Goldenberg","R. Goldenberg","1178","2008","07","18","Brasil","Espírito Santo","castelo",NA,"-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA
"432","2020-07-23 12:13:13-03","CEPLAC","CEPEC","125452","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa",NA,"R. Goldenberg","R. Goldenberg","1180","2008","07","18","Brasil","Espírito Santo","castelo",NA,"-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA
"433","2020-07-23 12:13:13-03","CEPLAC","CEPEC","125357","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa",NA,"J. Meirelles","C. N. Fraga","1832","2008","02","13","Brasil","Espírito Santo","castelo",NA,"-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA
"434","2020-07-23 12:13:13-03","CEPLAC","CEPEC","125278","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa",NA,"R. Goldenberg","R. Goldenberg","1162","2008","07","17","Brasil","Espírito Santo","castelo",NA,"-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA
"435","2020-07-23 12:13:13-03","CEPLAC","CEPEC","137953","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa",NA,"M. K. Caddah","A. P. Duarte","5783",NA,NA,NA,"Brasil","Rio de Janeiro","rio de janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"436","2020-07-23 12:13:20-03","CEPLAC","CEPEC","111802","PreservedSpecimen","Plantae","Melastomataceae","Miconia","mourae","Miconia mourae",NA,"R. Goldenberg","Amorim, A. M.","5907","2006","04","22","Brasil","Minas Gerais","SANTA MARIA DO SALTO","Povoado de Talismã, Fazenda Duas Barras, Reserva Alto Cariri. Trilha do sul que sai em Santa Maria do Salto.","-40.054444","-16.403611","40W3'16","16S24'13","950","950",NA,NA,"Material em sílica-gel.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-09-22 13:48:54-03","USP","SPFW","1053","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","P.R. Reitz 1958","Reitz ;Klein","3615","1956","09","06","Brasil","Santa Catarina","Palhoça",NA,"-48.6678009033203","-27.645299911499",NA,NA,"250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA
"438","2020-11-04 17:29:46-03","UEM","HUEM","6674","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Goldenberg, R. in dup.ESA","C.D.Sanches; E.B. Bastos; J.R.R.Hoffmann; M.R. Gorestein; V.F.Pereira","67","1994","09","07","Brasil","São Paulo","Pariquera-Açu","Estação do IAC, Área com fragmento de mata atlântica. Clareira.","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"HUEM000007164","HUEM000007164","Arbustiva de 3m alt., botões creme.","1997","07",NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"439","2021-02-12 15:02:15-03","UFSCar","SPSC","3370","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne",NA,"E.F.L.P. Silva;W.A. Ferreira",NA,"1998","01","13","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2021-02-12 15:02:15-03","UFSCar","SPSC","3373","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","E.F.L.P. Silva & W.A. Ferreira","E.F.L.P. Silva;W.A. Ferreira",NA,"1998","01","14","Brasil","São Paulo","Juquitiba",NA,"-47.060001373291","-23.9300003051758",NA,NA,NA,NA,NA,NA,"Floresta ombrofila densa - Mata Atlantica <ll>dwc_commonname:</ll> Folha larga, Gavova",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24559","auto",NA,NA,NA,NA,NA,NA,NA
"441","2021-02-12 15:02:15-03","UFSCar","SPSC","3371","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","E.F.L.P. Silva & W.A. Ferreira","E.F.L.P. Silva;W.A. Ferreira",NA,"1998","01","14","Brasil","São Paulo","Juquitiba",NA,"-47.060001373291","-23.9300003051758",NA,NA,NA,NA,NA,NA,"Floresta ombrofila densa - Mata Atlantica <ll>dwc_commonname:</ll> Folha larga, Gavova",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24559","auto",NA,NA,NA,NA,NA,NA,NA
"442","2021-02-12 15:02:15-03","UFSCar","SPSC","3372","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","E.F.L.P. Silva & W.A. Ferreira","E.F.L.P. Silva;W.A. Ferreira",NA,"1998","01","14","Brasil","São Paulo","Juquitiba",NA,"-47.060001373291","-23.9300003051758",NA,NA,NA,NA,NA,NA,"Floresta ombrofila densa - Mata Atlantica <ll>dwc_commonname:</ll> Folha larga, Gavova",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24559","auto",NA,NA,NA,NA,NA,NA,NA
"443","2020-11-12 17:01:41-03","UEL","FUEL","39605","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Chiea, SAC","Custódio Filho, A","1752","1983","10","26","Brasil","São Paulo","Biritiba Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950","FUEL009723",NA,NA,"1985","03",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-11-12 17:01:41-03","UEL","FUEL","9493","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Silva, SM; Semir, J","Britez, RM","1021","1986","10","25","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"FUEL009725",NA,NA,"1988","04",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"445","2020-11-12 17:01:41-03","UEL","FUEL","42082","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne",NA,"Fábio de Barros; Nimonia, RT","1681","1989","07","05","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro do Marujá","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"FUEL009727",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"446","2020-11-12 17:01:41-03","UEL","FUEL","42081","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Chiea, SAC","Chiea, SAC; Ferreira, S","606","1990","11","29","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro dos Andradas","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"FUEL009726",NA,NA,"1990",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"447","2020-11-12 17:01:41-03","UEL","FUEL","33990","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Torezan, JMD","Torezan, JMD","72","1990","12","27","Brasil","São Paulo","Iporanga","Sitio Pica-pau, Bairro Betari","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"FUEL009722",NA,NA,"1992",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA
"448","2020-11-12 17:01:41-03","UEL","FUEL","40026","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Chiea, SAC","Silva Filho, CA","25","1987","10","23","Brasil","São Paulo","São Paulo","Distrito de Alto da Boa Vista, Condomínio da Chácara Santa Helena","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"FUEL009724",NA,NA,"1988","04","06",NA,NA,NA,"Tracheophyta","Myrtales",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"449","2020-06-30 11:00:07-03","UFU","HUFU","24318","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne",NA,"Hatschbach, G.; Deodato, F.","49442","1993","09","10","Brasil","Paraná","Antonina","Mamduíra","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"HUFU00062439","HUFU00062439","Arvoreta de flor alva.; Mata pluvial das encostas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"450","2020-06-30 11:00:07-03","UFU","HUFU","59472","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Romero, R.","Castro, E.R.","84","2002","01","17","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"HUFU00062437","HUFU00062437","Árvore, ca. 15 m alt. Botões e flores creme.; Floresta de planície.","2011","03",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"451","2019-05-06 11:59:38-03","UFU","HUFU","60021","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Chiea, S.A.C.","Ivanauskas, N.M.; Souza, F.M.; Cielo Filho, R.; Araújo, C.O. & Souza, D.","6026","2005","02","19","Brasil","São Paulo","Caraguatatuba","Parque estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"HUFU00062436","HUFU00062436","Arbusto, ca. 5 m alt. Flores brancas.; sertão da praia da Mococa.","2005","11",NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA
"452","2020-06-30 11:00:07-03","UFU","HUFU","4894","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Romero, R.","Moraes, P.L.R.","517","1991","10","08","Brasil","São Paulo","São Miguel Arcanjo","P.E.C. Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"HUFU00062438","HUFU00062438","Árvore, ca. 7 m. Flores brancas.; Mata submontanha - interface Planalto - Mata Atlântica.","2001","02",NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"453","2019-05-06 11:59:38-03","UFU","HUFU","25637","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne",NA,"Dombrowski, L.T.; Sherer Neto, P.","11219","1978","09",NA,"Brasil","Paraná","Morretes","CPE","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"HUFU00062435","HUFU00062435","Árvore.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"454","2021-02-23 13:22:45-03","MN","R-TIPOS","9638a","PreservedSpecimen","Plantae","Melastomataceae","Miconia","altissima","Miconia altissima","Cogn.",NA,"Glaziou, A.F.M.","16909","1887","12","19","Brasil","Rio de Janeiro","Macaé","Alto Macaé","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"R000009638a","R000009638a_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus","47209","auto",NA,NA,NA,NA,NA,NA,NA
"455","2021-02-23 13:22:45-03","MN","R-TIPOS","9638","PreservedSpecimen","Plantae","Melastomataceae","Miconia","altissima","Miconia altissima","Cogn.",NA,"Glaziou, A.F.M.","16909","1887","12","19","Brasil","Rio de Janeiro","Macaé","Alto Macaé","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"R000009638","R000009638_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus","47209","auto",NA,NA,NA,NA,NA,NA,NA
"456","2021-02-25 18:07:55-03","MN","R-TIPOS","9652","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.",NA,"Glaziou, A.F.M.","16911","1887","12","19","Brasil","Rio de Janeiro","Macahé","Alto Macaé","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"R000009652","R000009652_001 R000009652_002",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus","47209","auto",NA,NA,NA,NA,NA,NA,NA
"457","2021-03-03 15:27:58-03","MN","R-TIPOS","9548","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.",NA,"Glaziou, A.F.M.","17557","1888","10","20","Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"R000009548","R000009548_001 R000009548_002",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus","57442","auto",NA,NA,NA,NA,NA,NA,NA
"458","2021-02-23 13:22:45-03","MN","R-TIPOS","9549a","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ovalifolia","Miconia ovalifolia","Cogn.",NA,"Glaziou, A.F.M.","16908","1888","04","08","Brasil","Rio de Janeiro","Macahé","Alto Macaé","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"R000009549a","R000009549a_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus","47209","auto",NA,NA,NA,NA,NA,NA,NA
"459","2021-02-23 13:22:45-03","MN","R-TIPOS","9549","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ovalifolia","Miconia ovalifolia","Cogn.",NA,"Glaziou, A.F.M.","16908","1888","04","08","Brasil","Rio de Janeiro","Macahé","Alto Macaé","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"R000009549","R000009549_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus","47209","auto",NA,NA,NA,NA,NA,NA,NA
"460","2020-08-20 14:57:52-03","UFSC","FLOR","33193","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Verdi, M.","Verdi, M.; Caglioni, E. & Martins, E.M.","5222","2010","08","10","Brasil","Santa Catarina","Apiúna","Anta Gorda.","-49.412222","-27.178889","49º24'44''W","27º10'44''S","783","783","FLOR0033193",NA,"arbórea, 7m altura. Recebido de FURB Nª 32272.","2010","08","10",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2020-08-20 14:57:52-03","UFSC","FLOR","33195","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Stival-Santos, A.","Stival-Santos, A.; Legal, E. & Silveira, S.","1165","2009","09","05","Brasil","Santa Catarina","Botuverá","Lageado Alto - Recanto Feliz.","-49.14","-27.18","49º8'24''W","27º10'48''S","307","307","FLOR0033195",NA,"arbórea, flor verde, 10m altura. Recebido de FURB Nª 15816.","2009","11","05",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2020-08-20 14:57:52-03","UFSC","FLOR","39283","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne",NA,"Lehmkul, Xisto","305","1990","10","26","Brasil","Santa Catarina","Águas Mornas",NA,"-48.823600769043","-27.6938991546631",NA,NA,NA,NA,"FLOR0039283",NA,"árvore, flor fim de floraçãoverde. Tombo original: 31683a.",NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"26556","auto",NA,NA,NA,NA,NA,NA,NA
"463","2020-08-20 20:40:07-03","UFSC","FLOR","23147","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Medeiros, J.D.","Falkenberg, D.B.; Medeiros, J.D.","6216","1993","08","15","Brasil","Santa Catarina","Angelina","Próximo à Represa do Garcia (CELESC).","-48.9852981567383","-27.5685997009277",NA,NA,"600","600","FLOR0023147",NA,"árvore, flor em botão, 8m altura","1993",NA,NA,NA,NA,NA,NA,"Myrtales",NA,"25961","auto",NA,NA,NA,NA,NA,NA,NA
"464","2020-08-20 20:40:07-03","UFSC","FLOR","22433","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Falkenberg, D.B.; Medeiros, J.","Falkenberg, D.B.; Medeiros, J.D.","5578","1992","09","23","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","FLOR0022433",NA,"arvoreta, flor hipanto e pétalas esbranquiçadas, estames (anteras) amarelos, 8m altura. Folhas discolores. Coleta-testemunha de pesquisas científicas.","1992",NA,NA,NA,NA,NA,NA,"Myrtales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"465","2020-08-20 14:57:52-03","UFSC","FLOR","18776","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne",NA,"Klein, R.M.","9677","1971","09","21","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"100","100","FLOR0018776",NA,"arvoreta, flor branca, 6m altura",NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"13751","auto",NA,NA,NA,NA,NA,NA,NA
"466","2020-08-20 20:40:07-03","UFSC","FLOR","9331","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Souza, M.L.","Souza, M.L.; Zanin, A.; Meruvia, M.Y.L. & Andrade, A.B.","806","1985","10","10","Brasil","Santa Catarina","Guabiruba","Fazenda Renaux-Hering.","-48.9810981750488","-27.0858001708984",NA,NA,"700","700","FLOR0009331",NA,"flor branca","1985",NA,NA,NA,NA,NA,NA,"Myrtales",NA,"16046","auto",NA,NA,NA,NA,NA,NA,NA
"467","2020-08-20 20:40:07-03","UFSC","FLOR","23458","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Souza, M.L.","Negrelle, R.; et alii","352","1992","08","25","Brasil","Santa Catarina","Itapoá","Próx. parcela 49, Reserva Volta Velha.","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"FLOR0023458",NA,"árvore, flor em botãocom, 16m altura. Folhas c/ face abaxial ferrugíneas","1993",NA,NA,NA,NA,NA,NA,"Myrtales",NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"468","2020-08-20 20:40:07-03","UFSC","FLOR","23094","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Medeiros, J.D.","Falkenberg, D.B.; Medeiros, J.D.","6215","1993","08","15","Brasil","Santa Catarina","Major Gercino",NA,"-48.9514007568359","-27.4181003570557",NA,NA,"500","500","FLOR0023094",NA,"arvoreta, flor em botão, 6m altura","1993",NA,NA,NA,NA,NA,NA,"Myrtales",NA,"26953","auto",NA,NA,NA,NA,NA,NA,NA
"469","2020-08-20 20:40:07-03","UFSC","FLOR","18786","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Wurdack, J.J.","Bresolin, A.","883","1973","10","17","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"400","400","FLOR0018786",NA,"árvore, flor branca, 15m altura","1974",NA,NA,NA,NA,NA,NA,"Myrtales",NA,"23385","auto",NA,NA,NA,NA,NA,NA,NA
"470","2020-08-20 14:57:52-03","UFSC","FLOR","28138","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Reis, A.","Núcleo de Pesquisas em Florestas Tropicais - NPFT","4",NA,NA,NA,"Brasil","Santa Catarina","São Pedro de Alcântara","Área Florestal da CIDASC.","-48.8053016662598","-27.5660991668701",NA,NA,NA,NA,"FLOR0028138",NA,"flor odor próprio",NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"15407","auto",NA,NA,NA,NA,NA,NA,NA
"471","2020-08-20 20:40:07-03","UFSC","FLOR","41749","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Reis, A.","Reis, A.","2352","1994","08","30","Brasil","Santa Catarina","São Pedro de Alcântara","Estação Experimental de São Pedro de Alcântara.","-48.8053016662598","-27.5660991668701",NA,NA,"200","200","FLOR0041749",NA,"árvore, flor creme, 10m altura","1995",NA,NA,NA,NA,NA,NA,"Myrtales",NA,"15407","auto",NA,NA,NA,NA,NA,NA,NA
