"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"238","2019-10-07 09:34:38-03","UEFS","HUEFS","188126","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Jardim, A.B","48","2008","07","01",NA,"Brasil","Bahia","Arataca","RPPN do IESB. Serra do Peito de Moça. Rod. Arataca/UNA, entrada 9,5 Km da cidade, mais 8,9 Km da entrada. Trilha para o topo da serra.","-39.333333","-15.166667",NA,"Floresta Ombrófila.","HUEFS0188126","HUEFS0188126","(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,"39W20'","15S10'","Rosanae",NA,NA,NA,NA
"239","2019-10-07 09:34:38-03","UEFS","HUEFS","188150","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Jardim, A.B","48","2008","07","01",NA,"Brasil","Bahia","Arataca","RPPN do IESB. Serra do Peito de Moça. Rod. Arataca/Una, entrada 9,5 Km da cidade, mais 8,9 Km da entrada. Trilha para o topo da serra.","-39.333333","-15.166667",NA,"Floresta Ombrófila.","HUEFS0188150","HUEFS0188150","(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,"39W20'","15S10'","Rosanae",NA,NA,NA,NA
"240","2019-10-07 09:34:38-03","UEFS","HUEFS","204181","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","B.Valente","Paixão, J.L.","1779","2011","03","08",NA,"Brasil","Bahia","Ibicaraí","RPPN Estância Manacá, estrada à norte de Ibicaraí sentido Coaraci, a 12 Km de IbicaraÍ, Serra do Mato Grosso, proprietário Enoc dos Reis.","-39.628889","-14.8",NA,"Montana. Corredor central da Mata Atlântica.","HUEFS0204181","HUEFS0204181","(DC.) Triana","300","850",NA,NA,NA,"2018","08",NA,"39W37'44''","14S47'60''","Rosanae",NA,NA,NA,NA
"241","2019-10-07 09:34:38-03","UEFS","HUEFS","206493","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","B.Valente","Marinho, L.C.","747","2014","02","23",NA,"Brasil","Espírito Santo","Santa Teresa","Antiga Cachoeira do Country Club, trilha ao lado esquerdo da cachoeira.","-40.636389","-19.925",NA,"Floresta Ombrófila Densa.","HUEFS0206493","HUEFS0206493","(DC.) Triana",NA,NA,NA,NA,NA,"2018","08",NA,"40W38'11''","19S55'30''","Rosanae",NA,NA,NA,NA
"242","2019-10-07 09:34:38-03","UEFS","HUEFS","151029","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia var. angustifolia",NA,"Baumgratz, J.F.A.","1101","2006","04","19",NA,"Brasil","Bahia","Ilhéus","Arataca. RPPN Serra da Lontras, antiga Fazenda Palmeiras, Pico do Peito-de-moça,. Seguindo a estrada que liga Arataca a Una, entrando no ramal a ca. 22.4km de Arataca, no assentamento Santo Antonio.","-39.341667","-15.173611",NA,"Floresta Ombrófila Densa Montana.","HUEFS0151029","HUEFS0151029","(DC.) Triana","650","650",NA,NA,"var. angustifolia",NA,NA,NA,"39W20'30''","15S10'25''","Rosanae",NA,NA,NA,NA
"243","2015-12-16 13:39:52-02","F","FMNH-SEEDPLANTS","V0152787F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0152787F","V0152787F_01 V0152787F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"244","2019-06-11 12:38:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","RRC ID Flag","P. Dusén","1614",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","1614",NA,NA,NA
"245","2019-09-04 19:20:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"A.-C. Vauthier",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA
"246","2019-01-23 11:09:19-02","F","FMNH-SEEDPLANTS","V0063914F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"A.-C. Vauthier",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0063914F","V0063914F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA
"247","2015-03-07 08:56:24-03","F","FMNH-SEEDPLANTS","V0152757F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0152757F","V0152757F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"248","2015-03-07 08:56:24-03","F","FMNH-SEEDPLANTS","V0152758F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0152758F","V0152758F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"249","2018-05-14 15:58:44-03","F","FMNH-SEEDPLANTS","V0179906F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","RRC ID Flag","J. F. A. Baumgratz","997",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"V0179906F","V0179906F_01 V0179906F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","997",NA,NA,NA
"250","2015-03-07 09:06:54-03","F","FMNH-SEEDPLANTS","V0179907F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0179907F","V0179907F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"251","2019-01-25 15:42:44-02","IAC","IAC","24545","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Ossaea","angustifolia","Ossaea angustifolia","J.J. Wurdack","H.E. Strang","496","1963","04","17",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Caminho para o Morro Queimado, Guanabara","-43.2075","-22.9028",NA,NA,NA,NA,"Triana",NA,NA,NA,NA,NA,"1970","04","06","-43.2075","-22.9028",NA,NA,NA,NA,NA
"252","2020-07-23 12:12:48-03","CEPLAC","CEPEC","109357","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","C. A. Ferreira & A. K. A. Santos","Amorim, A. M.","5072","2005","05","22",NA,"Brasil","Bahia","WENCESLAU GUIMARÃES","Estação Ecológica Estadual Nova Esperança. Sede a 7 km do povoado de Nova Esperança. Área aprox. 2700 ha.","-39.707778","-13.578056",NA,"Material em sílica.",NA,NA,NA,"450","450",NA,NA,NA,NA,NA,NA,"39W42'28","13S34'41",NA,NA,NA,NA,NA
"253","2020-07-23 12:12:48-03","CEPLAC","CEPEC","111797","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","C. A. Ferreira & A. K. A. Santos","Amorim, A. M.","5902","2006","04","22",NA,"Brasil","Minas Gerais","SANTA MARIA DO SALTO","Povoado de Talismã, Fazenda Duas Barras, Reserva Alto Cariri. Trilha do sul que sai em Santa Maria do Salto.","-40.054444","-16.403611",NA,"UNICATA.",NA,NA,NA,"950","950",NA,NA,NA,NA,NA,NA,"40W3'16","16S24'13",NA,NA,NA,NA,NA
"254","2020-07-23 12:12:48-03","CEPLAC","CEPEC","114064","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","C. A. Ferreira & A. K. A. Santos","Jardim, J. G.","4735","2005","07","22",NA,"Brasil","Bahia","arataca","RPPN Caminho das Pedras. Serra do Peito de Moça, entrada a 9,5km no Assent. Santo Antônio, mais 8,9km até a sede da RPPN. Acesso pela Faz. Santa Rita. Coletas na base da serra, ca. 4km da sede.","-39.339444","-15.174167",NA,"UNICATA.",NA,NA,NA,"450","450",NA,NA,NA,NA,NA,NA,"39W20'22","15S10'27",NA,NA,NA,NA,NA
"255","2020-07-23 12:12:48-03","CEPLAC","CEPEC","121829","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","C. A. Ferreira & A. K. A. Santos","R. Perdiz","171","2007","11","16",NA,"Brasil","Bahia","AMARGOSA","Próximo à Jacutinga, na casa do Sr. Arlindo.","-39.651389","-13.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W39'5","13S7'0",NA,NA,NA,NA,NA
"256","2020-07-23 12:12:48-03","CEPLAC","CEPEC","127180","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","C. A. Ferreira & A. K. A. Santos","Jardim, A. B.","48","2008","07","01",NA,"Brasil","Bahia","arataca","RPPN do IESB. Serra do Peito de Moça. Rod. Arataca/Una, entrada 9,5Km da cidade, mais 8,9km da entrada. Trilha para o topo da serra.","-39.333333","-15.166667",NA,"Foto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39w20'","15s10'",NA,NA,NA,NA,NA
"257","2020-07-23 12:12:48-03","CEPLAC","CEPEC","127189","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","C. A. Ferreira & A. K. A. Santos","Jardim, A. B.","57","2008","07","02",NA,"Brasil","Bahia","arataca","Serra do Novo Javi. RPPN do IESB . Rod. Arataca/Una, entrada 9,5Km da cidade, mais 8,9km da entrada. Trilha da Serra, acesso ca. 1,5km NE da sede.","-39.335833","-15.178333",NA,"Foto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39w20'9","15s10'42",NA,NA,NA,NA,NA
"258","2020-07-23 12:12:48-03","CEPLAC","CEPEC","127284","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","C. A. Ferreira & A. K. A. Santos","Jardim, A. B.","152","2008","12","20",NA,"Brasil","Bahia","arataca","RPPN do IESB. Serra do Peito de Moça. Rod. Arataca/Una, entrada 9,5Km da cidade, mais 8,9km da entrada. Trilha para o topo da serra.","-39.339444","-15.174167",NA,"Foto. Flores em álcool 70%.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39w20'22","15s10'27",NA,NA,NA,NA,NA
"259","2020-07-23 12:12:48-03","CEPLAC","CEPEC","127313","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","C. A. Ferreira & A. K. A. Santos","Jardim, A. B.","181","2008","12","21",NA,"Brasil","Bahia","arataca","Serra do Novo Javi. RPPN do IESB . Rod. Arataca/Una, entrada 9,5Km da cidade, mais 8,9km da entrada. Trilha da Serra, acesso ca. 1,5km NE da sede.","-39.335833","-15.178333",NA,"Foto. Flores em álcool 70%.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39w20'9","15s10'42",NA,NA,NA,NA,NA
"260","2020-07-23 12:12:48-03","CEPLAC","CEPEC","127341","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","C. A. Ferreira & A. K. A. Santos","Jardim, A. B.","209","2009","02","06",NA,"Brasil","Bahia","arataca","Serra das Lontras. Rod. Arataca/Una entrada 9,5Km. Faz. Oreon. 6Km da entrada.","-39.339444","-15.174167",NA,"Foto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39w20'22","15s10'27",NA,NA,NA,NA,NA
"261","2020-07-23 12:12:48-03","CEPLAC","CEPEC","124827","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","C. A. Ferreira & A. K. A. Santos","J. F. A. Baumgratz","911","2007","02","06",NA,"Brasil","Rio de Janeiro","ITATIAIA",NA,"-44.75","-22.466667",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44W45'","22S28'",NA,NA,NA,NA,NA
"262","2020-07-23 12:12:48-03","CEPLAC","CEPEC","123104","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","C. A. Ferreira & A. K. A. Santos","Amorim, A. M.","4865","2005","05","04",NA,"Brasil","Bahia","Barro Preto","Serra da Pedra Lascada, 13,7 Km de Barro Preto, na estrada que passa pela Fazenda São Miguel, em direção à serra. Trilha da base da Pedra.","-39.202778","-14.770278",NA,NA,NA,NA,NA,"600","600",NA,NA,NA,NA,NA,NA,"39W12'10","14S46'13",NA,NA,NA,NA,NA
"263","2020-07-23 12:12:48-03","CEPLAC","CEPEC","139001","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","C. A. Ferreira & A. K. A. Santos","L. Y. S. Aona","2775","2013","05","22",NA,"Brasil","Bahia","WENCESLAU GUIMARÃES","Estação Ecológica de Wenceslau Guimarães, trilha Cachoeira da nascente do Rio das Almas.","-39.718333","-13.599722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W43'6","13S35'59",NA,NA,NA,NA,NA
"264","2020-07-23 12:12:48-03","CEPLAC","CEPEC","139800","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","C. A. Ferreira & A. K. A. Santos","J. L. da Paixao","1779","2011","03","08",NA,"Brasil","Bahia","IBICARAÍ","RPPN Estância Manacá. Estrada ao N de Ibicaraí sentido Coarací, a 12Km de Ibicaraí. Serra do Mato Grosso, Prop. Enoc dos Reis.","-39.628889","-14.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W37'44","14S47'60",NA,NA,NA,NA,"30/12/2014"
"265","2020-07-23 12:12:48-03","CEPLAC","CEPEC","147420","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","C. A. Ferreira & A. K. A. Santos","J. F. A. Baumgratz","1101","2009","04","19",NA,"Brasil","Bahia","arataca","RPPN Serra das Lontras, antiga Fazenda Palmeiras, Pico d0 peito-de-moça. Complexo Serra das Lontras, seguindo a estrada que liga Arataca a Una, entrando no ramal a ca. 22,4Km de Arataca, no assentamento Santo Antonio.","-39.341667","-15.173611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA,"30/04/2009"
"266","2020-07-23 12:12:48-03","CEPLAC","CEPEC","39336","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","C. A. Ferreira & A. K. A. Santos","T. S. dos Santos","4106","1961","08","29",NA,"Brasil","Bahia","UNA","Serra dos Quatis. 8.2Km a E Rod. São José/Una; 2Km ao SW; faldas e acima da Serra.","-38.3","-15.266667",NA,NA,NA,NA,NA,"600","600",NA,NA,NA,NA,NA,NA,"38W18'","15S16'",NA,NA,NA,NA,"30/12/1998"
"267","2020-07-23 12:12:48-03","CEPLAC","CEPEC","39493","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","C. A. Ferreira & A. K. A. Santos","T. S. dos Santos","4172","1986","03","06",NA,"Brasil","Bahia","UNA","Serra Javi. Ramal com entrada no Km 11 Rod. São José/Una, ao Sa 9Km acima da Serra.","-38.3","-15.15",NA,NA,NA,NA,NA,"600","600",NA,NA,NA,NA,NA,NA,"38W18'","15S9'",NA,NA,NA,NA,"30/12/1998"
"268","2020-07-23 12:12:48-03","CEPLAC","CEPEC","98717","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","C. A. Ferreira & A. K. A. Santos","W. W. Thomas","13446","2003","03","19",NA,"Brasil","Bahia","IBIRAPITANGA","22Km ao N de Itamari BR-101, depois 6,8Km a E da Rod. Para torre da EMBRATEL.","-39.459167","-13.890833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W27'33","13S53'27",NA,NA,NA,NA,"30/12/2006"
"269","2020-07-23 12:12:48-03","CEPLAC","CEPEC","154393","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","R. Goldenberg","Goldenberg, R.","2291","2017","04","29",NA,"Brasil","Bahia","AMARGOSA","Região da Serra do Timbó.","-39.6046981811523","-13.0303001403809",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"22699","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-07-23 12:12:48-03","CEPLAC","CEPEC","137341","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","C. A. Ferreira & A. K. A. Santos","M. Reginato","1295","2012","01","19",NA,"Brasil","Bahia","WENCESLAU GUIMARÃES","Reserva Nova Esperança, trilha antes da cancela.","-39.4794006347656","-13.686900138855",NA,NA,NA,NA,NA,NA,NA,"37469","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31/01/2012"
"271","2020-07-23 12:12:48-03","CEPLAC","CEPEC","131188","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","C. A. Ferreira & A. K. A. Santos","L. A. F. Santos-Filho","78","2009","02","14",NA,"Brasil","Rio de Janeiro","ITATIAIA","Parque Nacional do Itatiaia. Estrada do parque (BR-485), Km 7,5.","-44.5633010864258","-22.4960994720459",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-07-23 12:12:48-03","CEPLAC","CEPEC","6491","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","C. A. Ferreira & A. K. A. Santos","R. S. Pinheiro","1098","1971","03","10",NA,"Brasil","Bahia","ALMADINA","Mata da Serra Pancadinho.","-39.6371994018555","-14.7053003311157",NA,NA,NA,NA,NA,NA,NA,"14289","auto",NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,NA,NA
"273","2020-07-23 12:12:48-03","CEPLAC","CEPEC","3664","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia angustifolia","C. A. Ferreira & A. K. A. Santos","S. G. da Vinha","104","1968","03","22",NA,"Brasil","Bahia","PORTO SEGURO","Parque Nacional do Monte Pascoal.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,NA,"68835","auto","angustifolia",NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,"30/12/1998"
"274","2020-07-23 12:13:32-03","CEPLAC","CEPEC","115379","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","A. M. Amorim","Thomas, W.W.","14302","2005","01","16",NA,"Brasil","Bahia","Barro Preto","Serra da Pedra Lascada. 13,7 Km de Barro Preto, na estrada que passa pela fazenda São Miguel em direção à serra.","-39.536111","-14.770278",NA,NA,NA,NA,NA,"550","550",NA,NA,NA,NA,NA,NA,"39W32'10","14S46'13",NA,NA,NA,NA,NA
"275","2020-07-23 12:13:32-03","CEPLAC","CEPEC","109299","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Sem Informação","Amorim, A. M.","5014","2005","05","14",NA,"Brasil","Bahia","arataca","Serra do Peito de Moça. Estrada que liga Arataca à Una, ramal ca. 22,4 km de Arataca com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611",NA,NA,NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA,NA
"276","2020-07-23 12:13:32-03","CEPLAC","CEPEC","112746","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Sem Informação","Jardim, J. G.","4352","2005","02","12",NA,"Brasil","Bahia","arataca","Serra das Lontras, ca. 7 km no ramal que liga o povoado de Itatinguí à Serra das Lontras. Ca.","-39.341667","-15.173611",NA,NA,NA,NA,NA,"600","600",NA,NA,NA,NA,NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA,NA
"277","2020-07-23 12:13:32-03","CEPLAC","CEPEC","134918","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Sem Informação","M.M. Coelho","632","2012","02","02",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela vertente oposta à de Seu Francisco. Área denominada de Corcovado São Domingos, acesso pela Fazenda Aleluia, proprietário Sérgio Brito, Contato seu China.","-39.6","-14.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W36'","14S42'",NA,NA,NA,NA,NA
"278","2020-07-23 12:13:32-03","CEPLAC","CEPEC","134936","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Sem Informação","Liuth, H.S.","128","2011","04","28",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita, trilha da bapeba sentido contrário (riacho), lado direito, chegando no riacho","-39.566111","-15.395833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W33'58","15S23'45",NA,NA,NA,NA,NA
"279","2020-07-23 12:13:32-03","CEPLAC","CEPEC","140942","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","R. Goldenberg","Marinho, L.C.","747","2014","02","23",NA,"Brasil","Espírito Santo","SANTA TERESA","Antiga Cachoeira do Country Club, trilha ao lado esquerdo da cachoeira.","-40.636389","-19.925",NA,"Tratado com álcool. Material coletado em sílica. Foto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W38'11","19S55'30",NA,NA,NA,NA,NA
"280","2020-07-23 12:13:32-03","CEPLAC","CEPEC","138838","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","M. Reginato","M. Reginato","1283","2012","01","15",NA,"Brasil","Bahia","arataca","Serra das Lontras. Mirante do Arthur.","-39.4143981933594","-15.2632999420166",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"19859","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-07-23 12:13:32-03","CEPLAC","CEPEC","124921","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","J. F. A. Baumgratz","J. F. A. Baumgratz","997","2007","04","20",NA,"Brasil","Rio de Janeiro","MIGUEL PEREIRA","Reserva Biológica do Tinguá. Caminho do Ouro (ou Estrada do Comércio), ca. 500m antes do portão de acesso à Miguel Pereira.","-43.479167","-22.57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43W28'45","22S34'12",NA,NA,NA,NA,"30/12/2007"
"282","2020-07-23 12:13:32-03","CEPLAC","CEPEC","137356","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","M. Reginato","M. Reginato","1285","2012","01","15",NA,"Brasil","Bahia","arataca","Serra das Lontras. Mirante do Arthur.","-39.4143981933594","-15.2632999420166",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"19859","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-07-23 12:13:32-03","CEPLAC","CEPEC","130721","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","R. Goldenberg","R. Goldenberg","1436",NA,NA,NA,NA,"Brasil","Espírito Santo","santa leopoldina",NA,"-40.5297012329102","-20.1005992889404",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"23799","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-10-16 14:13:48-03","UEL","FUEL","44175","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R","Verdi, M; A.S. dos Santos","851","2006","12","06",NA,"Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis, FOD - Projeto de pesquisa","-49.0661010742188","-26.9193992614746",NA,NA,"FUEL010925",NA,"(DC.) Triana",NA,NA,"34291","auto",NA,"2009","09",NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-05-06 12:00:19-03","UFU","HUFU","55406","S","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Baumgratz, J.F.A.","Baumgratz, J.F.A.; Amorim, A.M.; Daneu, L.; Solé, M. & Iuri","1101","2009","04","19",NA,"Brasil","Bahia","Ilhéus","Arataca, RPPN Serra das Lontras, antiga Fazenda Palmeiras, Pico do Peito-de-Moça. Complexo Serra das Lontras, seguindo estrada que liga Arataca a Una, entrando no ramal a ca. 22.4 km de Arataca no assentamento Santo Antônio. Trilha do Mormaço","-39.0494003295898","-14.7889003753662",NA,"&nf;; Floresta Ombrófila Densa Montana.","HUFU00066206","HUFU00066206","(DC.) Triana",NA,NA,"61245","auto",NA,"2009","04",NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-05-06 12:00:19-03","UFU","HUFU","66866","S","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Silva, A.F.","9223","1978","12","18",NA,"Brasil","São Paulo","Ubatuba","Est. Exper. do Inst. Agronomia de Campinas","-45.0699996948242","-23.4300003051758",NA,"Arvoreta c/ até 6 m, flores brancacentas","HUFU00066212","HUFU00066212","(DC.) Triana",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
