"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","individualCount","fieldNumber","infraspecificEpithet"
"198","2020-08-20 20:40:22-03","UFSC","FLOR","15177","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Falkenberg, D.B.; Souza, M.L.","1985",NA,NA,"Falkenberg, D.B.","1985","11","30","Brasil","Santa Catarina","Florianópolis","Praia Mole, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"20","20","FLOR0015177",NA,"3233",NA,"Myrtales",NA,NA,"subarbusto, flor tetrâmera e pentâmera, 0,5m altura","27000","auto",NA,NA,NA,NA
"199","2020-08-20 20:40:22-03","UFSC","FLOR","16351","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Falkenberg, D.B.","1986",NA,NA,"Falkenberg, D.B.","1986","10","01","Brasil","Santa Catarina","Florianópolis","Ratones, estrada para Canasvieiras, próximo ao posto da Polícia Rodoviária, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"10","10","FLOR0016351",NA,"3541",NA,"Myrtales",NA,NA,"erva, flor 4 pétalas róseas, 0,3m altura","27000","auto",NA,NA,NA,NA
"200","2020-08-20 14:58:10-03","UFSC","FLOR","18858","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1969","11","20","Brasil","Santa Catarina","Florianópolis","Rio Tavares, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","FLOR0018858",NA,"8472",NA,"Myrtales",NA,NA,"erva, flor rósea. Pasto com Tibouchina multiceps. Solo úmido","27000","auto",NA,NA,NA,NA
"201","2020-08-20 20:40:22-03","UFSC","FLOR","27795","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Souza, M.L.","1984",NA,NA,"Souza, M.L.; Falkenberg, D.B.","1984","10","26","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"10","10","FLOR0027795",NA,"382",NA,"Myrtales",NA,NA,"erva, pétalas rosadas, 0,3m altura","27000","auto",NA,NA,NA,NA
"202","2020-08-20 14:58:10-03","UFSC","FLOR","27789","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Souza, M.L.",NA,NA,NA,"Souza, M.L.; et alii","1984","10","05","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"10","10","FLOR0027789",NA,"264",NA,"Myrtales",NA,NA,"erva","27000","auto",NA,NA,NA,NA
"203","2020-08-20 14:58:10-03","UFSC","FLOR","2075","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1965","10","19","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","FLOR0002075",NA,"6285",NA,"Myrtales",NA,NA,"flor roxeada","27000","auto",NA,NA,NA,NA
"204","2020-08-20 20:40:22-03","UFSC","FLOR","5162","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Souza, M.L.","1984",NA,NA,"Souza, M.L.; Falkenberg, D.B.","1984","11","19","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0005162",NA,"222",NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA
"205","2020-08-20 14:58:10-03","UFSC","FLOR","39300","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.",NA,NA,NA,NA,"Queiroz, M.H. de","1989","11","08","Brasil","Santa Catarina","Florianópolis","Santo Antônio de Lisboa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0039300",NA,"105",NA,"Myrtales",NA,NA,"herbáceo, flor rosa. Tombo original: 31700a.","27000","auto",NA,NA,NA,NA
"206","2020-08-20 20:40:22-03","UFSC","FLOR","5160","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Souza, M.L.","1983",NA,NA,"Souza, M.L.; Falkenberg, D.B.","1983","12","02","Brasil","Santa Catarina","Florianópolis","UFSC, Campus, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0005160",NA,"167",NA,"Myrtales",NA,NA,"erva","27000","auto",NA,NA,NA,NA
"207","2020-08-20 20:40:22-03","UFSC","FLOR","5159","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Souza, M.L.","1983",NA,NA,"Souza, M.L.; Falkenberg, D.B.","1983","12","02","Brasil","Santa Catarina","Florianópolis","UFSC, Campus, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0005159",NA,"168",NA,"Myrtales",NA,NA,"erva","27000","auto",NA,NA,NA,NA
"208","2020-08-20 20:40:22-03","UFSC","FLOR","34250","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Souza, M.L.","1998",NA,NA,"Boff, V.P.","1996","01","11","Brasil","Santa Catarina","Fraiburgo","Taquarussu, Sítio Dona Lucia.","-50.9213981628418","-27.0261001586914",NA,NA,NA,NA,"FLOR0034250",NA,"211",NA,"Myrtales",NA,NA,"flor botãocom","24284","auto",NA,NA,NA,NA
"209","2020-08-20 14:58:10-03","UFSC","FLOR","18849","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1971","07","18","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"50","50","FLOR0018849",NA,"9787",NA,"Myrtales",NA,NA,"erva, flor branca","13751","auto",NA,NA,NA,NA
"210","2020-08-20 20:40:22-03","UFSC","FLOR","17146","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Falkenberg, D.B.","1987",NA,NA,"Falkenberg, D.B.; Berry, P.E. & Brako, L.","1987","01","12","Brasil","Santa Catarina","Grão Pará","Beira da estrada SC 439, em direção a Grão Pará, após o topo da borda da Serra Geral, descendo a Serra do Corvo Branco.","-49.2146987915039","-28.1849994659424",NA,NA,"930","930","FLOR0017146",NA,"4329",NA,"Myrtales",NA,NA,"subarbusto, flor 4 pétalas róseas, 0,3m altura. Local com intensa neblina e altíssima umidade atmosférica. Muito rara no local","24844","auto",NA,NA,NA,NA
"211","2020-08-20 20:40:22-03","UFSC","FLOR","25092","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Falkenberg, D.B.","1995",NA,NA,"Falkenberg, D.B.","1995","01","17","Brasil","Santa Catarina","Grão Pará","SC 439, encosta leste da Serra do Corvo Branco.","-49.2146987915039","-28.1849994659424",NA,NA,"950","950","FLOR0025092",NA,"7021",NA,"Myrtales",NA,NA,"subarbusto, corola rosada; anteras amarelas, 0,2 a 0,4m altura. Folhas um pouco discolores.","24844","auto",NA,NA,NA,NA
"212","2020-08-20 14:58:10-03","UFSC","FLOR","15145","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.",NA,NA,NA,NA,"Souza, M.L.; Zanin, A.; Meruvia, M.Y.L. & Andrade, A.B.","1985","10","10","Brasil","Santa Catarina","Guabiruba","Fazenda Renaux-Hering.","-48.9810981750488","-27.0858001708984",NA,NA,"700","700","FLOR0015145",NA,"852",NA,"Myrtales",NA,NA,"subarbusto, flor rósea","16046","auto",NA,NA,NA,NA
"213","2020-08-20 20:40:22-03","UFSC","FLOR","6108","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Souza, M.L.","1985",NA,NA,"Souza, M.L.; Falkenberg, D.B. & Bertelli, P.","1985","02","14","Brasil","Santa Catarina","Guabiruba","Faz. Renaux-Hering, Lajeado Alto.","-48.9810981750488","-27.0858001708984",NA,NA,NA,NA,"FLOR0006108",NA,"636",NA,"Myrtales",NA,NA,"subarbusto, flor esbranquiçada, 0,3m altura","16046","auto",NA,NA,NA,NA
"214","2020-08-20 14:58:10-03","UFSC","FLOR","825","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.",NA,NA,NA,NA,"Klein, R.M.","1961","10","05","Brasil","Santa Catarina","Itajaí",NA,"-48.6618995666504","-26.9078006744385",NA,NA,"5","5","FLOR0000825",NA,"2673",NA,"Myrtales",NA,NA,"erva, flor roxeada","27253","auto",NA,NA,NA,NA
"215","2020-08-20 20:40:22-03","UFSC","FLOR","16495","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Falkenberg, D.B.","1987",NA,NA,"Fronza, M.","1986","09","13","Brasil","Santa Catarina","Palhoça","Lot. Santa Helena, Aririú.","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"FLOR0016495",NA,"1",NA,"Myrtales",NA,NA,"erva, flor lilás, 0,2m altura","31105","auto",NA,NA,NA,NA
"216","2020-08-20 20:40:22-03","UFSC","FLOR","9797","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Falkenberg, D.B.; Souza, M.L.","1985",NA,NA,"Falkenberg, D.B.; Souza, M.L.","1985","11","23","Brasil","Santa Catarina","Penha","Armação.","-48.6458015441895","-26.7693996429443",NA,NA,"10","10","FLOR0009797",NA,"3221",NA,"Myrtales",NA,NA,"subarbusto, flor 4 pétalas róseas, 0,4m altura","9872","auto",NA,NA,NA,NA
"217","2020-08-20 20:40:22-03","UFSC","FLOR","6162","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Souza, M.L.","1984",NA,NA,"Hagelund, K.","1984","02","02","Brasil","Santa Catarina","São João do Sul",NA,"-49.810001373291","-29.2233009338379",NA,NA,NA,NA,"FLOR0006162",NA,"14912",NA,"Myrtales",NA,NA,NA,"13742","auto",NA,NA,NA,NA
"218","2020-08-20 20:40:22-03","UFSC","FLOR","16875","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Falkenberg, D.B.","1987",NA,NA,"Falkenberg, D.B.; Berry, P.E. & Brako, L.","1987","01","08","Brasil","Santa Catarina","Sombrio","Estrada secundária entre a SC 485 e a localidade de Palmeiras.","-49.61669921875","-29.113899230957",NA,NA,"10","10","FLOR0016875",NA,"4043",NA,"Myrtales",NA,NA,"subarbusto, flor rosada tetrâmera, 0,15m altura","16515","auto",NA,NA,NA,NA
"219","2020-08-20 20:40:22-03","UFSC","FLOR","34639","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Souza, M.L.","2006",NA,NA,"Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","2006","03","10","Brasil","Santa Catarina","Urubici","Campo ao lado sul da Pedra da Águia, Campo dos Padres.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"FLOR0034639","FLOR0034639","1025",NA,"Myrtales",NA,NA,"pétalas lilás, anteras amarelas, filete branco, 0,1m altura","30102","auto",NA,NA,NA,NA
"220","2020-01-31 10:38:54-03","IFAM","EAFM","13136","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn."," Avila, J.; Valadares, K.; Zank, S.","2014","01",NA,"Avila, J.V.C.; Valadares, K. & Zank, S.","2014","01",NA,"Brasil","Santa Catarina","Garopaba","Comunidade Quilombola, Aldeia","-48.680833","-28.104722","-48.680833","-28.104722",NA,NA,NA,NA,"159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-03-04 15:45:10-03","IF","SPSF","31434","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.",NA,NA,NA,NA,"J.B.Baitello & F.S.Peres","2003","04","14","Brasil","SP","Franco da Rocha","P.E.Juqueri","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,NA,NA,"1518","Magnoliophyta","Myrtales","América do Sul",NA,"COLETA: Herbácea ou subarbusto ereto; flores lilases.; GEOGRAFIA: Campo Limpo. Frequente.;","12135","auto","Magnoliopsida",NA,NA,NA
"222","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.",NA,NA,NA,NA,"Eschscholtz, JFG",NA,NA,NA,"Brazil",NA,NA,"in Brasilia loco haud indicato.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"223","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.",NA,NA,NA,NA,"Lesson, A",NA,NA,NA,"Brazil",NA,NA,"in Brasilia loco haud indicato.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"224","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.",NA,NA,NA,NA,"St.-Hil, A",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1775 bis",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"225","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.",NA,NA,NA,NA,"Barclay, GW",NA,NA,NA,"Brazil",NA,NA,"in Brasilia loco haud indicato.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"226","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.",NA,NA,NA,NA,"Gaudichaud Beaupré, C",NA,NA,NA,"Brazil","Santa Catarina",NA,"in insula S.Catharinae.",NA,NA,NA,NA,NA,NA,NA,NA,"244 bis",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"227","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor robusta","(Lindl.) Cogn.",NA,NA,NA,NA,"Fielding, E",NA,NA,NA,"Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"robusta"
"228","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor robusta","(Lindl.) Cogn.",NA,NA,NA,NA,"Raben, FC",NA,NA,NA,"Brazil",NA,NA,"in Brasilia loco haud indicato.",NA,NA,NA,NA,NA,NA,NA,NA,"433",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"robusta"
"229","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor robusta","(Lindl.) Cogn.",NA,NA,NA,NA,"Urville, JSCD d'",NA,NA,NA,"Brazil","Santa Catarina",NA,"in insula S.Catharinae.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"robusta"
"230","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor robusta","(Lindl.) Cogn.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil","Santa Catarina",NA,"in insula S.Catharinae.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"robusta"
"231","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor robusta","(Lindl.) Cogn.",NA,NA,NA,NA,"Eschscholtz, JFG",NA,NA,NA,"Brazil","Santa Catarina",NA,"in insula S.Catharinae.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"robusta"
"232","2021-02-08 12:43:36-03","UFRGS","ICN","130959","S","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.","Meyer, FS","2014","04","23","Waechter, JL","2003","01","03","Brasil","RS","Cidreira","Praia Salinas","-50.2056007385254","-30.1811008453369",NA,NA,NA,NA,NA,NA,"2687","Dicotyledon",NA,"América do Sul",NA,"Planta herbácea em dunas marítimas; pétalas violáceas, estames amarelos.","19547","auto",NA,NA,NA,NA
"233","2021-02-08 12:43:36-03","UFRGS","ICN","169568","S","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.","Ritter, MR","2010","07","21","Menezes, LS","2010","01","10","Brasil","RS","Imbé","margem norte da laguna Tramandaí","-50.128101348877","-29.9752998352051",NA,NA,NA,NA,NA,NA,"31","Dicotyledon",NA,"América do Sul",NA,NA,"11309","auto",NA,NA,NA,NA
"234","2021-02-08 12:43:36-03","UFRGS","ICN","032351","S","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.","Guimarães, P",NA,NA,NA,"Ceroni, Z","1976","04","24","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"América do Sul",NA,"com flores violáceas claras; beira de mato","29946","auto",NA,NA,NA,NA
"235","2021-02-08 12:43:36-03","UFRGS","ICN","145077","S","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.","Maraschin-Silva, F",NA,NA,NA,"Maraschin-Silva, F","2004","11","26","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.837778","-29.382778","-49.837778","-29.382778","30","30",NA,NA,"s.n.","Dicotyledon",NA,"América do Sul",NA,"capoeira (pertencente a remanescente de Floresta Ombrófila Densa de Terras Baixas)",NA,NA,NA,NA,NA,NA
"236","2021-02-08 12:43:36-03","UFRGS","ICN","191289","S","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.","Silva Filho, PJS",NA,NA,NA,"Silva Filho, PJS",NA,NA,NA,"Brasil","SC","Laguna","Ponta da Galheta","-48.799722","-28.560556","-48.799722","-28.560556",NA,NA,NA,NA,"1891","Dicotyledon",NA,"América do Sul",NA,"Flores rosadas; Campo litorâneo",NA,NA,NA,NA,NA,NA
"237","2021-02-08 12:43:36-03","UFRGS","ICN","157911","S","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.","Buzatto, CR",NA,NA,NA,"Buzatto, CR","2008","05","27","Brasil","RS","São Francisco de Paula","Várzea do Cedro (Arroio Ribeirão)","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"376","Dicotyledon",NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA
"238","2021-02-08 12:43:36-03","UFRGS","ICN","171016","S","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.","Meyer, FS","2014","04","23","Schneider, AA","2011","11","29","Brasil","SC","Lauro Müller","Serra do Rio do Rastro.","-49.3967018127441","-28.3927993774414",NA,NA,NA,NA,NA,NA,"1841","Dicotyledon",NA,"América do Sul",NA,NA,"15992","auto",NA,NA,NA,NA
"239","2020-08-26 10:49:47-03","MCN-FZBRS","HAS","91982","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Souza, M.L.D'EL Rei - HFLOR","2012","08",NA,"Gonzatti, F.","2012","04",NA,"Brasil","Rio Grande do Sul","Cidreira","Rodovia para Tramandaí","-50.2056007385254","-30.1811008453369",NA,NA,"10","10","HAS0091982",NA,"393","Magnoliophyta",NA,NA,NA,"Em restinga úmida.","19547","auto",NA,NA,NA,NA
"240","2020-08-26 10:49:47-03","MCN-FZBRS","HAS","24926","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Meyer, F.S.","2014","04","25","Bueno, O.","1988","11",NA,"Brasil","Rio Grande do Sul","Osório","Morro da Embratel","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"HAS0024926",NA,"5704","Magnoliophyta",NA,NA,NA,"Pouco numerosa, dispersa, baixada úmida. Erva, flor roxa e rosada.","27350","auto",NA,NA,NA,NA
"241","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","24521","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Meyer, F.S.","2014","04","25","G.Benetton P.","1988","02",NA,"Brasil","Santa Catarina","Icara","Praia de Fora, 500 metros do mar e 700 metros da estrada do campestre",NA,NA,NA,NA,NA,NA,"HAS0024521",NA,"374","Magnoliophyta",NA,NA,NA,"Em baixada úmida, solo arenoso fértil. Erva com 45 centímetros de altura. Flor lilás com estames amarelos, numerosa e dispersa.",NA,NA,NA,NA,NA,NA
"242","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","24875","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Meyer, F.S.","2014","04","25","G.Benetton P.","1988","01",NA,"Brasil","Santa Catarina","Icara","Praia do Rincão, zona sul, a 400 metros do mar",NA,NA,NA,NA,NA,NA,"HAS0024875",NA,"136","Magnoliophyta",NA,NA,NA,"Em beira de banhado, restinga. Erva, rara e dispersa.",NA,NA,NA,NA,NA,NA
"243","2020-08-26 10:49:47-03","MCN-FZBRS","HAS","94396","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.",NA,NA,NA,NA,"Piovesani, W. S.","2017","12",NA,"Brasil","Rio Grande do Sul","Torres","Antiga RPPN do Prof. Luís Baptista, agora pertencente ao Parque Estadual de Itapeva.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0094396",NA,"4","Magnoliophyta",NA,NA,NA,"Subarbusto com flores tetrâmeras de coloração lilás; em campo limpo.","20837","auto",NA,NA,NA,NA
"244","2020-08-26 10:49:47-03","MCN-FZBRS","HAS","20857","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Meyer, F.S.","2014","04","24","Bueno, O.","1982","12",NA,"Brasil","Rio Grande do Sul","Tramandaí",NA,"-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,"HAS0020857",NA,"3597","Magnoliophyta",NA,NA,NA,"Em gramado residencial. Erva ereta, flores roxas, pouco numerosa e dispersa.","21077","auto",NA,NA,NA,NA
"245","2020-08-26 10:49:47-03","MCN-FZBRS","HAS","28212","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Danilevicz, E.","1989",NA,NA,"Danilevicz, E.","1989","10",NA,"Brasil","Santa Catarina","Garopaba","Praia da Ferrugem","-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,"HAS0028212",NA,"88","Magnoliophyta",NA,NA,NA,"Erva ereta nas dunas secas.","11115","auto",NA,NA,NA,NA
"246","2014-09-23 11:02:02-03","G","G-DC","G00318933","S","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","CAT.HERB.PRODR.","2012","01","01","Gaudichaud-Beaupré, C.","1834",NA,"00","Brazil","Santa Catarina",NA,NA,"-51.16277778","-27.02861111","-51.16277778","-27.02861111",NA,NA,"G00318933",NA,NA,NA,NA,"AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,NA,NA
"247","2019-11-21 10:10:43-03","IBt","SP","24424","S","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Meyer, FS","2014","05","29","Hoehne, FC","1929","10","16","Brasil","Santa Catarina","Florianópolis","Trindade","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA
