"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","class","typeStatus","eventTime","fieldNumber","relatedCatalogItem"
"232","2021-03-15 18:27:25-03","USP","SPF","218191","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Pena, MA","2009",NA,NA,"Pena, MA","2007","05","29","Brasil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, afloramento das velózias gigantes.","-43.510556","-19.246944","-43.510556","-19.246944",NA,"1265","1265",NA,"Arbusto. Folhas discolores. Flor alaranjada com ápice amarelo e base do tubo floral branca.",NA,"125",NA,NA,"SPF00218191","SPF00218191",NA,NA,NA,NA,NA
"233","2021-03-15 18:27:25-03","USP","SPF","218192","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Pena, MA","2009",NA,NA,"Pena, MA","2008","03","11","Brasil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, afloramento das velózias gigantes.","-43.510556","-19.246944","-43.510556","-19.246944",NA,"1265","1265",NA,"Arbusto ca. 40 cm alt. Folhas discolores carnosas. Cálice verde claro, corola laranja.",NA,"9C",NA,NA,"SPF00218192","SPF00218192",NA,NA,NA,NA,NA
"234","2019-11-13 11:20:19-03","USP","SPF","23151","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Araújo, AO","2003","05",NA,"Rossi, L","1982","04","04","Brasil","Minas Gerais","Santo Antônio do Itambé","Pico do Itambé","-43.35","-18.416667","-43.35","-18.416667",NA,"1500","1500",NA,NA,NA,"CFCR3014",NA,NA,"SPF00023151","SPF00023151",NA,NA,NA,NA,NA
"235","2019-11-13 11:20:19-03","USP","SPF","93886","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Araújo, AO","2003","08",NA,"Giulietti, AM","1994","01","16","Brasil","Minas Gerais","Santa Bárbara","Parque Natural do Caraça","-43.466667","-20.433333","-43.466667","-20.433333",NA,"1500","1500",NA,NA,NA,"CFCR13848",NA,NA,"SPF00093886","SPF00093886",NA,NA,NA,NA,NA
"236","2019-11-13 11:20:19-03","USP","SPF","93959","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Chautems, A","2001","01",NA,"Atkins, S","1994","01","16","Brasil","Minas Gerais","Santa Bárbara","Parque Natural do Caraça","-43.45","-20.116667","-43.45","-20.116667",NA,NA,NA,NA,NA,NA,"CFCR13803",NA,NA,"SPF00093959","SPF00093959",NA,NA,NA,NA,NA
"237","2019-11-13 11:20:19-03","USP","SPF","93674","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Chautems, A","2001","01",NA,"Arbo, MM","1991","02","18","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.45","-20.083333","-43.45","-20.083333",NA,"1270","1350",NA,NA,NA,"5263",NA,NA,"SPF00093674","SPF00093674",NA,NA,NA,NA,NA
"238","2019-11-13 11:20:19-03","USP","SPF","66011","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Chautems, A","1991","03",NA,"Pirani, JR","1989","03","24","Brasil","Minas Gerais",NA,"Parque Nacional da Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CFCR11322",NA,NA,"SPF00066011","SPF00066011",NA,NA,NA,NA,NA
"239","2019-11-13 11:20:19-03","USP","SPF","75480","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Chautems, A","1994",NA,NA,"Arbo, MM","1990","05","14","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.633333","-19.9","-43.633333","-19.9",NA,"1480","1650",NA,NA,NA,"4094",NA,NA,"SPF00075480","SPF00075480",NA,NA,NA,NA,NA
"240","2019-11-13 11:20:19-03","USP","SPF","86425","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Chautems, A","1994","03",NA,"Tales","1980","05","03","Brasil","Minas Gerais",NA,"Serra do Caraça",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"188",NA,NA,"SPF00086425","SPF00086425",NA,NA,NA,NA,NA
"241","2019-11-13 11:20:19-03","USP","SPF","68273","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Chautems, A","1991","02",NA,"Rollo, MAL","1990","05","10","Brasil","Minas Gerais","Barão de Cocais",NA,"-43.4872016906738","-19.94580078125",NA,NA,"21378",NA,NA,NA,NA,"auto","s.n.",NA,NA,"SPF00068273","SPF00068273",NA,NA,NA,NA,NA
"242","2019-11-13 11:20:19-03","USP","SPF","46886","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Chautems, A","1989","04",NA,"Zappi, DC","1987","02","24","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"22051","1700","1700",NA,NA,"auto","CFCR10367",NA,NA,"SPF00046886","SPF00046886",NA,NA,NA,NA,NA
"243","2019-11-13 11:20:19-03","USP","SPF","171396","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Pereira, LC","2017","08",NA,"Santos, MF","2005","06","16","Brasil","Minas Gerais","Lima Duarte",NA,"-43.793098449707","-21.8425006866455",NA,NA,"30417",NA,NA,NA,NA,"auto","40",NA,NA,"SPF00171396","SPF00171396",NA,NA,NA,NA,NA
"244","2019-11-13 11:20:19-03","USP","SPF","121805","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Rapini, A","1997","07",NA,"Rapini, A","1997","05","23","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,"33136",NA,NA,NA,NA,"auto","294",NA,NA,"SPF00121805","SPF00121805",NA,NA,NA,NA,NA
"245","2019-11-13 11:20:19-03","USP","SPF","22398","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Chautems, A","1986","01",NA,"Hensold, N","1982","03","07","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,"33136",NA,NA,NA,NA,"auto","CFCR2918",NA,NA,"SPF00022398","SPF00022398",NA,NA,NA,NA,NA
"246","2019-11-13 11:20:19-03","USP","SPF","47585","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Chautems, A","1989","04",NA,"Zappi, DC","1987","05","24","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,"33136",NA,NA,NA,NA,"auto","CFCR10954",NA,NA,"SPF00047585","SPF00047585",NA,NA,NA,NA,NA
"247","2019-11-13 11:20:19-03","USP","SPF","73047","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Chautems, A","1994",NA,NA,"Pirani, JR","1991","06","29","Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,NA,"auto","12359",NA,NA,"SPF00073047","SPF00073047",NA,NA,NA,NA,NA
"248","2019-11-13 11:20:19-03","USP","SPF","32469","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Araújo, AO","2003","08",NA,"Menezes, NL","1980","07","23","Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,NA,"auto","CFSC6391",NA,NA,"SPF00032469","SPF00032469",NA,NA,NA,NA,NA
"249","2019-11-13 11:20:19-03","USP","SPF","78057","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Chautems, A","1994",NA,NA,"Pirani, JR","1993","05",NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,NA,"auto","CFSC13047",NA,NA,"SPF00078057","SPF00078057",NA,NA,NA,NA,NA
"250","2019-11-13 11:20:19-03","USP","SPF","80319","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Pirani, JR","1993",NA,NA,"Simão-Bianchini, R","1991","06","01","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,NA,"auto","CFSC12763",NA,NA,"SPF00080319","SPF00080319",NA,NA,NA,NA,NA
"251","2019-11-13 11:20:19-03","USP","SPF","35086","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Araújo, AO","2003","08",NA,"Longhi-Wagner, HM","1984","11","15","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,NA,"auto","CFCR6026",NA,NA,"SPF00035086","SPF00035086",NA,NA,NA,NA,NA
"252","2019-11-13 11:20:19-03","USP","SPF","174256","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Trovó, MLO","2006",NA,NA,"Trovó, MLO","2006","02","03","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,NA,"auto","211",NA,NA,"SPF00174256","SPF00174256",NA,NA,NA,NA,NA
"253","2021-03-15 18:27:25-03","USP","SPF","216411","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Antar, GM","2015","11",NA,"Ceccantini, GCT","2013","11","13","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Área da Vellozia gigante.","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"Subarbusto com folhas carnosas. Flores de corola vermelha e com interior do tubo amarelo. Coleta para DNA e madeira em fixador.","auto","4007",NA,NA,"SPF00216411","SPF00216411",NA,NA,NA,NA,NA
"254","2019-11-13 11:20:19-03","USP","SPF","176835","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Pereira, LC","2017","08",NA,"Versieux, LM","2006","10","11","Brasil","Minas Gerais","Santo Antônio do Itambé","Parque Estadual do Pico do Itambé","-43.3067016601562","-18.465799331665",NA,NA,"19014",NA,NA,NA,NA,"auto","324",NA,NA,"SPF00176835","SPF00176835",NA,NA,NA,NA,NA
"255","2019-11-13 11:20:19-03","USP","SPF","35490","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Chautems, A","1990",NA,NA,"Mello-Silva, R","1984","10","30","Brasil","Minas Gerais","São Thomé das Letras","Serra de São Thomé","-44.9852981567383","-21.7222003936768",NA,NA,"16076",NA,NA,NA,NA,"auto","CFCR5690",NA,NA,"SPF00035490","SPF00035490",NA,NA,NA,NA,NA
"256","2019-10-07 09:22:43-03","UEFS","HUEFS","94237","PreservedSpecimen","Plantae","Angiospermae","Poales","Restionaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","T.Lopes","2009","07",NA,"Nascimento, J.G.A.do","2005","03","31","Brasil","Minas Gerais","Conceição do Mato Dentro","Tabuleiro.","-43.566389","-19.085833","43W33'59''","19S5'9''",NA,"1146","1146",NA,"Campo rupestre.",NA,"516",NA,NA,"HUEFS0094237","HUEFS0094237","Lilianae",NA,NA,NA,NA
"257","2019-09-04 19:55:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Gesneriaceae","Hypocyrta","strigillosa","Hypocyrta strigillosa",NA,NA,NA,NA,NA,"C. F. P. von Martius",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA
"258","2015-03-13 19:26:10-03","F","FMNH-SEEDPLANTS","V0280008F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0280008F","V0280008F_01","Dicotyledoneae",NA,NA,NA,NA
"259","2015-03-13 19:26:10-03","F","FMNH-SEEDPLANTS","V0280009F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0280009F","V0280009F_01","Dicotyledoneae",NA,NA,NA,NA
"260","2015-03-13 19:26:10-03","F","FMNH-SEEDPLANTS","V0280010F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0280010F","V0280010F_01","Dicotyledoneae",NA,NA,NA,NA
"261","2015-03-13 19:26:10-03","F","FMNH-SEEDPLANTS","V0280011F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0280011F","V0280011F_01","Dicotyledoneae",NA,NA,NA,NA
"262","2015-03-13 19:26:10-03","F","FMNH-SEEDPLANTS","V0280012F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0280012F","V0280012F_01","Dicotyledoneae",NA,NA,NA,NA
"263","2015-03-13 19:26:10-03","F","FMNH-SEEDPLANTS","V0280013F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0280013F","V0280013F_01","Dicotyledoneae",NA,NA,NA,NA
"264","2015-03-13 19:26:10-03","F","FMNH-SEEDPLANTS","V0280014F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0280014F","V0280014F_01","Dicotyledoneae",NA,NA,NA,NA
"265","2015-03-13 19:26:11-03","F","FMNH-SEEDPLANTS","V0280022F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0280022F","V0280022F_01","Dicotyledoneae",NA,NA,NA,NA
"266","2020-07-23 12:08:37-03","CEPLAC","CEPEC","31692","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus",NA,"A. Chautems",NA,NA,NA,"L. Rossi","1982","04","04","Brasil","Minas Gerais","SANTO ANTONIO DO ITAMBÉ","Morro do Pico do Itambé.","-43.35","-18.416667","43W21'","18S25'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/03/1983"
"267","2020-07-23 12:08:37-03","CEPLAC","CEPEC","31691","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus",NA,"A. Chautems",NA,NA,NA,"N. L. Menezes","1980","03","24","Brasil","Minas Gerais","santana do riacho","Km 138 ant. Ao longo Rod. Belo Horizonte/Conceicao do Mato Dentro.","-43.7144012451172","-19.1688995361328","0W0'0","0S0'0","26557",NA,NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1986"
"268","2020-07-23 12:08:37-03","CEPLAC","CEPEC","40705","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus",NA,"A. Chautems",NA,NA,NA,"P. L. Krieger","1980","08","13","Brasil","Minas Gerais","LIMA DUARTE","Serra de Ibitipoca.","-43.793098449707","-21.8425006866455",NA,NA,"30417",NA,NA,NA,NA,"auto","8535",NA,NA,NA,NA,NA,NA,NA,NA,"30/10/1986"
"269","2020-07-23 12:08:37-03","CEPLAC","CEPEC","32752","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus",NA,"A. Chautems",NA,NA,NA,"G. Martinelli","1978","04","27","Brasil","Minas Gerais","morro do pilar","Serra do Cipó.","-43.3763999938965","-19.2155990600586",NA,NA,"18539",NA,NA,NA,NA,"auto","4371",NA,NA,NA,NA,NA,NA,NA,NA,"30/06/1986"
"270","2020-07-23 12:08:37-03","CEPLAC","CEPEC","40706","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus",NA,"A. Chautems",NA,NA,NA,"P. L. Krieger","1973","11","01","Brasil","Minas Gerais","LIMA DUARTE","Serra de Ibitipoca.","-43.793098449707","-21.8425006866455",NA,NA,"30417",NA,NA,NA,NA,"auto","13168",NA,NA,NA,NA,NA,NA,NA,NA,"30/10/1986"
"271","2020-07-23 12:08:37-03","CEPLAC","CEPEC","39349","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus",NA,"A. Chautems",NA,NA,NA,"R. Mello-Silva","1984","10","30","Brasil","Minas Gerais","são tomé das letras","Serra de São Thomé.","-44.9852981567383","-21.7222003936768",NA,NA,"16076",NA,NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/09/1986"
"272","2019-07-16 10:36:03-03","UFSJ","HUFSJ","9236","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore",NA,NA,NA,NA,"Costa, MTR; et al.","2017","08","05","Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro, campo rupestre na porção da serra atrás da base do Exército.","-44.505478","-21.248486","-44.505478","-21.248486",NA,"119","119",NA,"Arbusto 0,6 m de altura, flores alaranjadas a amareladas.",NA,"1075",NA,NA,"HUFSJ009236",NA,NA,NA,NA,NA,NA
"273","2019-02-27 14:02:11-03","UFSJ","HUFSJ","5559","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Costa, MTR","2018",NA,NA,"Sobral, M; et al.","2013","06","10","Brasil","Minas Gerais","São João del-Rei","Proximidades da área de propriedade do Exército. Serra do Lenheiro.",NA,NA,NA,NA,NA,NA,NA,NA,"Erva 0,5 m, sobre rochas; flores róseo-avermelhadas.",NA,"15512",NA,NA,"HUFSJ005559",NA,NA,NA,NA,NA,NA
"274","2019-07-16 10:36:03-03","UFSJ","HUFSJ","9155","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Costa, MTR","2017",NA,NA,"Costa, MTR; Alves, RJV; Silva, NG","2017","01","08","Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro","-44.302786","-21.130822","-44.302786","-21.130822",NA,"119","119",NA,"Subarbusto, flores vermelho-amareladas.",NA,"695",NA,NA,"HUFSJ009155","HUFSJ009155_01 HUFSJ009155_02",NA,NA,NA,NA,NA
"275","2019-11-01 15:01:23-03","UnB","UB","148186","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Chautems, A","1990",NA,NA,"Anderson, WR","1973","04","15","Brasil","Minas Gerais","Serra do Espinhaço","10km by road SW of Rio Jequiti e Mendanha on road to Diamantina.",NA,NA,NA,NA,NA,NA,NA,NA,"Shrub on rocks,corolla red-orange,opening yellow.; Cerrado.",NA,"8964","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-11-01 15:01:23-03","UnB","UB","148187","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Chautems, A","1973",NA,NA,"Anderson, WR","1972","02","11","Brasil","Minas Gerais","Serra do Espinhaço","Eastern slopes of Pico do Itambé.",NA,NA,NA,NA,NA,NA,NA,NA,"Shrub on face of sandstone ,the brittle stems to 1m tall,corolla orange,distally yellow.; Sandstone and adjacent meadows,with both sandy soil and overlying humus.",NA,"35834","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-11-01 15:01:23-03","UnB","UB","148188","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Chautems, A","1983",NA,NA,"Irwin, HS","1971","02","26","Brasil","Minas Gerais","Serra do Espinhaço",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soft-stemmed shrub to ca. 75cm tall,often in masses.corolla red-orange,the oriface yellow.",NA,"29145","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-11-01 15:01:23-03","UnB","UB","148189","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Chautems, A","1983",NA,NA,"Irwin, HS","1971","01","13","Brasil","Minas Gerais","Serra do Espinhaço","Near summit of Serra da Piedade,ca.25km E.of Belo Horizonte.",NA,NA,NA,NA,NA,NA,NA,NA,"Subshrub to ca. 40cm tall,in mat-like masses ,corolla red-orange,fruit green.",NA,"30235","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-11-01 15:01:23-03","UnB","UB","148185","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Chautems, A","1987",NA,NA,"Irwin, HS","1968","02","11","Brasil","Minas Gerais","Belo Horizonte","Pico de Itabirito.","-43.937801361084","-19.9207992553711",NA,NA,"17082",NA,NA,NA,"Frequent.; Soft-stemmed shrub ca.50cm tall,corolla red,the limb yellow.; Steep rocky slopes,Cangasoil.","auto","19833","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-11-01 15:01:23-03","UnB","UB","190432","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Chautems, A","1983",NA,NA,"Eiten, G","1965","11","29","Brasil","Minas Gerais","Ouro Preto","ca. 4 km NE of city of Ouro Preto, near south base of Serra da Brígida, about 1/4 km upstream from the waterfull, Cachoeira das Andorinhas.","-43.5080986022949","-20.2875003814697",NA,NA,"44599","1100","1200",NA,"Along path down to waterfall, rocky scrubby slope","auto","7010A","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-03-04 15:46:38-03","IF","SPSF","31232","PreservedSpecimen","Plantae","Magnoliophyta","Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus",NA,NA,NA,NA,NA,"R.Farias","2002","04","20","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,"27904",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: borda de mata&nf;;","auto","625","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"282","2021-03-04 15:46:38-03","IF","SPSF","31647","PreservedSpecimen","Plantae","Magnoliophyta","Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus",NA,NA,NA,NA,NA,"S.Bortoleto","2002","04","20","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.968889","-24.0675",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: borda de floresta&nf;;",NA,"38","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"283","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Gesneriaceae","Hypocyrta","glabra","Hypocyrta glabra","Hook.",NA,NA,NA,NA,"?",NA,NA,NA,"Brazil",NA,NA,"Quum teste Hookero ex America meridionali allata esse dicatur, omnesque congeres Brasiliae sint incolae, huic quoque candem patriam adscribere non dubitamus",NA,NA,NA,NA,NA,NA,NA,NA,"Collector ignotus",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"284","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Gesneriaceae","Hypocyrta","hirsuta","Hypocyrta hirsuta","Mart.",NA,NA,NA,NA,"Martins, AB",NA,NA,NA,"Brazil","Minas Gerais",NA,"alibi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"P08P1N0067",NA,NA,NA,NA,NA
