"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1752","2019-11-01 14:52:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schlecht.","Záchia, RA","Vanni, R; et al.","1990","03","02","Argentina","Corrientes",NA,"Dep. San Miguel. 12km NE de San Miguel. Ea. Toro-y",NA,NA,NA,NA,NA,NA,NA,NA,"1606","2000","07","24","Arbol 7m. Frutos verdes; Interior de Isleta de selva",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"1753","2019-11-01 14:52:21-03","UnB","UB","144699","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schlecht.","Záchia, RA","Heringer, EP","1956","11","16","Brasil","Minas Gerais","Paraopeba","Lagoa Dourada 30 km de Paraopeba, MG. Margem da Lagoa.","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,"5429","2000","07","24","Planta pequena flor roxeada.",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"26090","auto",NA,NA,NA,NA,NA
"1754","2019-11-01 14:52:21-03","UnB","UB","144701","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schlecht.","Záchia, RA","Hoehne, FC","1931","10","30","Brasil","São Paulo","São Paulo","Parque do Estado.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Herb.28420","2000","07","24",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"53584","auto",NA,NA,NA,NA,NA
"1755","2019-11-01 14:52:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Annonaceae","Rollinia","maritima","Rollinia maritima","Záchia","Záchia, RA","Sacco, JC","1957","05","15","Brasil","Rio Grande do Sul","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,"640","2000","07","24","Matinha. Solo Podzol ferruginoso hidromórfico",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"51462","auto",NA,NA,NA,NA,NA
"1756","2019-10-03 10:03:21-03","UFSCar","SORO","5875","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","L.F. Yamamoto",NA,"2002","11","14","Brasil","Minas Gerais","Extrema","Serra do Lopo, Cantos do Céu Pousada, 1560 msm.","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,NA,"872",NA,NA,NA,"9 m. Flor verde.",NA,NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA
"1757","2020-03-16 13:43:55-03","UFU","HUFU","77613","S","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","Dias, A.G.","Dias, A.G.; Nakajima, J.N.","2017","12","20","Brasil","Minas Gerais","Uberlândia","Parque Estadual do Pau Furado","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00075208",NA,"117","2018","01",NA,"Árvore. 3m. Frutos verdes.; Mata seca.",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"1758","2019-05-06 11:51:51-03","UFU","HUFU","75378","S","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","Dias, A.G.","Dias, A.G.; Justino, G.S. & Nakajima, J.N.","2017","11","08","Brasil","Minas Gerais","Uberlândia","Parque Estadual Pau Furado, Trilha do Córrego do Marimbondo.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00073118","HUFU00073118","99","2017","12",NA,"Árvore 3 m. Sépala verde, corola amarelo claro.; Mata semi decídua.",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"1759","2019-05-06 11:51:51-03","UFU","HUFU","61622","S","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","Lopes, J.C.","Krieger, L.","1970","12","26","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"HUFU00000889",NA,"9823","2011",NA,NA,"Árvore pequena.",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"1760","2020-08-04 12:47:24-03","UFU","HUFU","50374","S","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.",NA,"Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Rodrigues, E.B. & Democh, P.","2007","08","29","Brasil","Goiás",NA,"Serra do Facão, Margem do ribeirão São João da Cruz.",NA,NA,NA,NA,NA,NA,"HUFU00001060",NA,"199",NA,NA,NA,"Árvore 7 m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1761","2020-08-20 14:57:09-03","UFSC","FLOR","44468","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","Sobral, M.","Cadorin, T.J.; Uller, H.F. & Oliveira, C.P.L. de","2009","11","10","Brasil","Santa Catarina","Joinville","Serra da Dona Francisca.","-49.047778","-26.1925","49º2'52''W","26º11'33''S","576","576","FLOR0044468","FLOR0044468","911","2010","01","25","arbórea. Florística IFFSC e1048a (Arbórea). Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,"Magnoliales",NA,NA,NA,NA,NA,NA,NA
"1762","2020-08-20 14:57:09-03","UFSC","FLOR","44503","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","Sobral, M.","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","01","26","Brasil","Santa Catarina","Anita Garibaldi","São Paulo.","-51.033889","-27.851944","51º2'2''W","27º51'7''S","833","833","FLOR0044503","FLOR0044503","1430","2009","03",NA,"Florística IFFSC 886/S/51. Ecótono Floresta Ombrófila Mista e Floresta Estacional.",NA,NA,NA,NA,NA,"Magnoliales",NA,NA,NA,NA,NA,NA,NA
"1763","2020-08-20 14:57:09-03","UFSC","FLOR","62206","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","Cordeiro, J.; Felitto, G.","Felitto, G.; Bianchin, J.E.; Dutra, M.","2013","11","24","Brasil","Santa Catarina","São Joaquim",NA,"-50.113889","-28.4725","50º6'50''W","28º28'21''S","942","942","FLOR0062206","FLOR0062206","773","2014","04",NA,"Árvore, 10m. Frutos amarelo-esverdeados.",NA,NA,NA,NA,NA,"Magnoliales",NA,NA,NA,NA,NA,NA,NA
"1764","2020-08-20 20:39:32-03","UFSC","FLOR","45290","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","Záchia, R.","Záchia, R.A.","1993","10","08","Brasil","Rio Grande do Sul","Itaqui","Rio Itu.","-56.5531005859375","-29.1252994537354",NA,NA,NA,NA,"FLOR0045290","FLOR0045290","1483","1993",NA,NA,"árvore, flor com flor, 2m altura",NA,NA,NA,NA,NA,"Magnoliales","99792","auto",NA,NA,NA,NA,NA
"1765","2020-08-20 14:57:09-03","UFSC","FLOR","41303","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","Reis, A.","Silva Filho, F.A. da; Reis, A.","1984","02","25","Brasil","Rio Grande do Sul","Santa Vitória do Palmar","Estação Ecológica do Taim.","-53.3680992126465","-33.5189018249512",NA,NA,"2","2","FLOR0041303","FLOR0041303","69","2011","11","08","arvoreta, Fruto Imaturo, verde, 2m altura",NA,NA,NA,NA,NA,"Magnoliales","130170","auto",NA,NA,NA,NA,NA
"1766","2020-08-20 14:57:09-03","UFSC","FLOR","45208","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","Záchia, R.","Záchia, R.A.","1993","10","19","Brasil","Rio Grande do Sul","São Borja","Sanga da Estiva.","-56.0043983459473","-28.6606006622314",NA,NA,NA,NA,"FLOR0045208","FLOR0045208","1486",NA,NA,NA,"arbusto, flor com flor. Recebido de ICN Nª 101947.",NA,NA,NA,NA,NA,"Magnoliales","75549","auto",NA,NA,NA,NA,NA
"1767","2020-08-20 20:39:32-03","UFSC","FLOR","45213","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","Záchia, R.","Záchia, R.A.","1993","10","18","Brasil","Rio Grande do Sul","São Borja","Sanga Santa Cruz, mata ciliar a 8 Km de Nhu-Porã.","-56.0043983459473","-28.6606006622314",NA,NA,NA,NA,"FLOR0045213","FLOR0045213","1485","1993",NA,NA,"arbusto, flor muito florido",NA,NA,NA,NA,NA,"Magnoliales","75549","auto",NA,NA,NA,NA,NA
"1768","2020-08-20 14:57:09-03","UFSC","FLOR","44388","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","Oliveira, A.A. de","Korte, A.","2011","02","16","Brasil","Santa Catarina","Campo Alegre","Campinas dos Faxinais.","-49.2655982971191","-26.1924991607666",NA,NA,"914","914","FLOR0044388","FLOR0044388","5913","2011","03","09","arvoreta, 3m altura. Florística IFFSC 1064 (arvoreta). Floresta Ombrófita Mista.",NA,NA,NA,NA,NA,"Magnoliales","37493","auto",NA,NA,NA,NA,NA
"1769","2020-08-20 14:57:09-03","UFSC","FLOR","7443","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","Záchia, R.","Reis, A.","1981","09","27","Brasil","Santa Catarina","Canelinha","Morro do Rolador.","-48.7677993774414","-27.2649993896484",NA,NA,"350","350","FLOR0007443","FLOR0007443","268","1993","03","03","árvore, flor amarela-esverdeada, 6m altura. Coletado material para Paulo, Anatomia da madeira",NA,NA,NA,NA,NA,"Magnoliales","15006","auto",NA,NA,NA,NA,NA
"1770","2020-08-20 14:57:09-03","UFSC","FLOR","5310","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","Záchia, R.","Klein, R.M.; Souza Sobrinho, R.J. de","1969","01","21","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","FLOR0005310","FLOR0005310","8084","1993","03","03","arvoreta, Fruto Imaturo, verde, 4m altura",NA,NA,NA,NA,NA,"Magnoliales","27000","auto",NA,NA,NA,NA,NA
"1771","2020-08-20 14:57:09-03","UFSC","FLOR","17408","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","Záchia, R.","Falkenberg, D.B.","1987","09","26","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"350","350","FLOR0017408","FLOR0017408","4416","1993","03","03","arbusto, flor botão helicoidal, 3m altura",NA,NA,NA,NA,NA,"Magnoliales","27000","auto",NA,NA,NA,NA,NA
"1772","2020-08-20 14:57:09-03","UFSC","FLOR","7230","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","Záchia, R.","Reis, A.","1981","04","09","Brasil","Santa Catarina","Mafra","Butiol de Rio Preto.","-49.8053016662598","-26.111400604248",NA,NA,NA,NA,"FLOR0007230","FLOR0007230","264","1993","03","03","arvoreta, flor maduro amarelo, imaturo verde, 5m altura",NA,NA,NA,NA,NA,"Magnoliales","66490","auto",NA,NA,NA,NA,NA
"1773","2020-08-20 14:57:09-03","UFSC","FLOR","59281","PreservedSpecimen","Plantae","Annonaceae","Annona","maritima","Annona maritima","(Záchia) H.Rainer",NA,"Nuernberg, A.; Mello, A.S.","2013","02","27","Brasil","Rio Grande do Sul","Osório","próximo unsina eólica.","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"FLOR0059281","FLOR0059281","1014",NA,NA,NA,"Fruto verde",NA,NA,NA,NA,NA,"Magnoliales","27350","auto",NA,NA,NA,NA,NA
"1774","2020-08-20 14:57:09-03","UFSC","FLOR","60258","PreservedSpecimen","Plantae","Annonaceae","Annona","maritima","Annona maritima","(Záchia) H.Rainer","Mello, A.S.","Nuernberg, A.; Mello, A.S.","2014","05","28","Brasil","Rio Grande do Sul","Santa Vitória do Palmar","Estação Ecológica do Taim.","-53.3680992126465","-33.5189018249512",NA,NA,NA,NA,"FLOR0060258","FLOR0060258","s.n.","2014","05","28","arbustiva, frutos verdes. Coordenadas aproximadas.",NA,NA,NA,NA,NA,"Magnoliales","130170","auto",NA,NA,NA,NA,NA
"1775","2020-08-20 14:57:09-03","UFSC","FLOR","52073","PreservedSpecimen","Plantae","Annonaceae","Annona","maritima","Annona maritima","(Záchia) H.Rainer","Mello, A.S.","Mello, A.S.","2005","02","23","Brasil","Santa Catarina","Florianópolis","Lagoa do Peri.","-48.5491981506348","-27.596700668335",NA,NA,"5","5","FLOR0052073","FLOR0052073","20",NA,NA,NA,"arvoreta, flor amarelo, 2m altura",NA,NA,NA,NA,NA,"Magnoliales","27000","auto",NA,NA,NA,NA,NA
"1776","2020-08-20 14:57:09-03","UFSC","FLOR","64420","PreservedSpecimen","Plantae","Annonaceae","Annona","maritima","Annona maritima","(Záchia) H.Rainer","Mondin, C.","Mondin, C.","2016","11","21","Brasil","Santa Catarina","Florianópolis","Local: Naufragados.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0064420","FLOR0064420","3720","2016","11",NA,"Arvoreta com cerca de 4,5m de altura",NA,NA,NA,NA,NA,"Magnoliales","27000","auto",NA,NA,NA,NA,NA
"1777","2020-08-20 20:39:32-03","UFSC","FLOR","45193","PreservedSpecimen","Plantae","Annonaceae","Annona","neosalicifolia","Annona neosalicifolia","H.Rainer","Záchia, R.","Záchia, R.A.; Hömrich, W.","1993","03","09","Brasil","Rio Grande do Sul","Itacurubi","Fazenda Santa Maria, Arroio Santa Maria.","-55.2352981567383","-28.7952995300293",NA,NA,NA,NA,"FLOR0045193","FLOR0045193","1527","1993",NA,NA,"árvore, flor em ântese, 5m altura. Recebido de ICN Nª 101937.",NA,NA,NA,NA,NA,"Magnoliales","30791","auto",NA,NA,NA,NA,NA
"1778","2020-08-20 20:39:32-03","UFSC","FLOR","46400","PreservedSpecimen","Plantae","Annonaceae","Annona","neosalicifolia","Annona neosalicifolia","H.Rainer","Senna, R.M.","Spanholi, J.","2000","12","05","Brasil","Rio Grande do Sul","Machadinho","Balsa de Virgilio.","-51.6678009033203","-27.5669002532959",NA,NA,NA,NA,"FLOR0046400","FLOR0046400","s.n.","2000",NA,NA,"árvore",NA,NA,NA,NA,NA,"Magnoliales","14933","auto",NA,NA,NA,NA,NA
"1779","2020-08-20 20:39:32-03","UFSC","FLOR","46383","PreservedSpecimen","Plantae","Annonaceae","Annona","neosalicifolia","Annona neosalicifolia","H.Rainer","Senna, R.M.","Spanholi, J.","2000","10","23","Brasil","Rio Grande do Sul","Machadinho","Balsa do Virgilio.","-51.6678009033203","-27.5669002532959",NA,NA,NA,NA,"FLOR0046383","FLOR0046383","s.n.","2000",NA,NA,"árvore",NA,NA,NA,NA,NA,"Magnoliales","14933","auto",NA,NA,NA,NA,NA
"1780","2020-08-20 14:57:09-03","UFSC","FLOR","48805","PreservedSpecimen","Plantae","Annonaceae","Annona","rugulosa","Annona rugulosa","(Schltdl.) H.Rainer","Záchia, R.A.","Guarino, E.S.G.; et alii","2006","02","12","Brasil","Santa Catarina","Capão Alto","Trilha de acesso ao antigo Encanadinho (rio Pelotas).","-50.753056","-28.193056","50º45'11''W","28º11'35''S","715","715","FLOR0048805","FLOR0048805","985","2018","02","02","arvoreta, Fruto Imaturo, verdes, 3m altura. Frequência : comum. Habitat: Floresta estacional semidecidual, relevo acidentado, solo argiloso com afloramento rochoso",NA,NA,NA,NA,NA,"Magnoliales",NA,NA,NA,NA,NA,NA,NA
"1781","2020-08-20 20:39:32-03","UFSC","FLOR","28893","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","Mello-Silva, R.","Silva, J.M.; Saldanha, J.","1996","10","31","Brasil","Paraná","São José dos Pinhais","Castelhanos, Rio São João.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"FLOR0028893","FLOR0028893","1755","1997",NA,NA,"árvore, flor creme, 5m altura",NA,NA,NA,NA,NA,"Magnoliales","45291","auto",NA,NA,NA,NA,NA
"1782","2020-08-20 20:39:32-03","UFSC","FLOR","29229","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","Mello-Silva, R.","Silva, J.M.; Soares, A. & Maschio, W.","1997","10","16","Brasil","Paraná","Três Barras do Paraná","Vargem Bonita.","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,"FLOR0029229","FLOR0029229","2155","1998",NA,NA,"árvore, flor amarela, 6m altura",NA,NA,NA,NA,NA,"Magnoliales","20611","auto",NA,NA,NA,NA,NA
"1783","2020-08-20 20:39:32-03","UFSC","FLOR","26470","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","Waechter, J.L.","Jarenkow, J.A.","1991","02","13","Brasil","Rio Grande do Sul","Palmares do Sul","Margem da Lagoa Bacopari.","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,"FLOR0026470","FLOR0026470","1834","1991",NA,NA,"arbusto, Fruto Imaturo, verde, 1 a 1,5m altura",NA,NA,NA,NA,NA,"Magnoliales","31350","auto",NA,NA,NA,NA,NA
"1784","2020-08-20 20:39:32-03","UFSC","FLOR","19328","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","Baptista, L.R.M.; Jarenkow, J.","Jarenkow, J.A.","1986","12","12","Brasil","Rio Grande do Sul","Rio Grande","Estação Ecológica do Taim, estrada do Albardão.","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"FLOR0019328","FLOR0019328","548","1988",NA,NA,"arbusto, 2m altura",NA,NA,NA,NA,NA,"Magnoliales","82892","auto",NA,NA,NA,NA,NA
"1785","2020-08-20 20:39:32-03","UFSC","FLOR","17467","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","Waechter, J.L.","Waechter, J.L.","1987","12","21","Brasil","Rio Grande do Sul","Torres","Itapeva.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"FLOR0017467","FLOR0017467","2280","1988",NA,NA,"arbusto, flor amarela, 1,5m altura",NA,NA,NA,NA,NA,"Magnoliales","20837","auto",NA,NA,NA,NA,NA
"1786","2020-08-20 14:57:11-03","UFSC","FLOR","5297","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","Reis, A.","Reis, A.; Botozzo","1981","01","29","Brasil","Santa Catarina","Florianópolis","Campeche, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"5","5","FLOR0005297","FLOR0005297","261",NA,NA,NA,"arvoreta, Fruto Imaturo, verde, 1,5m altura",NA,NA,NA,NA,NA,"Magnoliales","27000","auto",NA,NA,NA,NA,NA
"1787","2020-08-20 20:39:32-03","UFSC","FLOR","27887","PreservedSpecimen","Plantae","Annonaceae","Rollinia","maritima","Rollinia maritima","Záchia","Jarenkow, J.A.","Jarenkow, J.A.","1996","11","23","Brasil","Rio Grande do Sul","Capão do Leão","Horto Botânico Irmão Teodoro Luis.","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"FLOR0027887","FLOR0027887","3275","1996",NA,NA,"arbusto, flor amarela, 1 a 1,5m altura",NA,NA,NA,NA,NA,"Magnoliales","28605","auto",NA,NA,NA,NA,NA
"1788","2018-10-03 21:33:11-03","UFMT","UFMT","12605","S","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.",NA,"Schwenk, L.M.","1996","09","16","Brasil","Mato Grosso","Santo Antônio de Leverger","Morraria do Mimoso.",NA,NA,NA,NA,NA,NA,NA,NA,"65",NA,NA,NA,"Arbusto 1m; botão floral.; Mata; solo pedregoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789","2018-12-06 13:43:17-02","UFMT","UFMT","37872","S","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.",NA,"Lima-Júnior, G.A.; Cabral, P.R.F.; Lopes, I.C.","2006","02","06","Brasil","Mato Grosso","Barão de Melgaço","Estrada Fazenda Espírito Santo. RPPN SESC Pantanal.","-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,NA,NA,"639",NA,NA,NA,"Arvoreta. Frutos imaturos verdes.; Floresta Estacional Decidual.",NA,NA,NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA
"1790","2018-02-26 18:31:42-03","UFMT","UFMT","16374","S","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.",NA,"Macedo, M.; Pasa, M.C.","1997","10","23","Brasil","Mato Grosso","Poconé","Fazenda Ipiranga.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,"5896",NA,NA,NA,"Arbusto 2,5 m de altura.; Capão. Solo argilo arenoso.",NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA
"1791","2020-01-31 10:37:23-03","IFAM","EAFM","13586","PreservedSpecimen","Plantae","Annonaceae","Annona","neosalicifolia","Annona neosalicifolia","H.Rainer","Molz, M.","Scarponi, T.M.; Heineberg, M.R.","2013","03","07","Brasil","Santa Catarina","TI Ibirama-Laklãnõ","Aldeia Bugio, Quintal",NA,NA,NA,NA,NA,NA,NA,NA,"102","2013","11",NA,"; DESC: Fruto comestível",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1792","2021-03-04 15:44:28-03","IF","SPSF","04192","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","M.A. Cunha","1951","04","03","Brasil","SP","Itapecirica","Sitio S.Bento",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","10","27","COLETA: XLS: SPSFAntigo&nf;Na mata;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1793","2021-03-04 15:44:28-03","IF","SPSF","40776","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","R.T. Polisel & R.C.Sousa & N.M.Ivanauskas","2007","12","16","Brasil","SP","Barra do Chapéu","Propriedade da Dona Pedrina","-49.006667","-25.290556",NA,NA,"807","807",NA,NA,"487","2010","10","27","COLETA: Remanescente de Floresta de Araucaria&nf;Árvore 6m; frutos imaturos verdes.; GEOGRAFIA: No morro.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1794","2021-03-04 15:44:28-03","IF","SPSF","33272","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","M.A.W.Lentini","1997","01","18","Brasil","SP","Eldorado","P.E. de Jacupiranga, Núcleo Caverna do Diabo","-48.391944","-24.646667",NA,NA,NA,NA,NA,NA,"3","2010","10","27","COLETA: XLS: SPSFAntigo&nf;Margens do Ribeirão das Ostras&nf;Árvore 7m; frutos imaturos verdes.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1795","2021-03-04 15:44:28-03","IF","SPSF","38798","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","J. A. Pastore & J.B.Baitello & C.R.Lima & D.F.Bueno","2007","09","26","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.738889","-23.529722",NA,NA,NA,NA,NA,NA,"1506","2010","10","27","COLETA: Arvoreta até 2m, frutos amarelados.; GEOGRAFIA: Borda da mata do viveiro.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1796","2021-03-04 15:44:28-03","IF","SPSF","42242","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","L.Rossi","R.T. Polisel & N.M.Ivanauskas & R.P.S.Lattore & E.Rocha","2008","03","28","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.343611","-22.791944",NA,NA,"1115","1115",NA,NA,"572",NA,NA,NA,"COLETA: Arvoreta de 4 m. Frutos imaturos verdes.; GEOGRAFIA: Na porção conhecida como Sertão do Barbosa.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1797","2021-03-04 15:44:28-03","IF","SPSF","43165","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","R.L.Miashike & N. M. Ivanauskas & J.B.Silva & S.D.Machado","2009","12","06","Brasil","SP","Iporanga","Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos","-48.582778","-24.461111",NA,NA,"443","443",NA,NA,"46","2010","10","27","COLETA: Árvore, 5m. Fruto imaturo verde.; GEOGRAFIA: Trilha Casa de Pedra, Floresta Ombrófila Densa Aluvial.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1798","2021-03-04 15:44:28-03","IF","SPSF","43168","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","J.R.L.Godoy & N. M. Ivanauskas & J.B.Silva & V.A.Costa & A.Mota","2009","09","30","Brasil","SP","Iporanga","Parque Estadual Turistico do Alto Ribeira","-48.678333","-24.545",NA,NA,"198","198",NA,NA,"529","2010","10","27","COLETA: Árvore, 7m. Flores amarelo-claras.; GEOGRAFIA: Núcleo Ouro Grosso, Trilha Garrafão da Ouro Grosso, Floresta Ombrófila Densa Submontana.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1799","2021-03-04 15:44:28-03","IF","SPSF","47223","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","F.A.R.D.P.Arzolla","C. de Moura & F.A.R.D.P.Arzolla & F.E.S.P.Vilela & D.Souza","2012","04","05","Brasil","SP","Guapiara",NA,"-48.581944","-24.304722",NA,NA,"900","900",NA,NA,"418","2012","05","30","COLETA: Árvore com 8m de altura. Frutos imaturos verdes.; GEOGRAFIA: Floresta Estacional Densa Montana;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
