"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","individualCount","fieldNumber"
"91","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0030688","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","G. Hatschbach","J. Cordeiro; G. Hatschbach","177","1985","11","13","Brazil","Parana",NA,"Col. Santos Andrade (Mun. S. Jose dos Pinhais).","-49.19295","-25.533076",NA,NA,NA,NA,NA,NA,"Arvore 5 m, frutos imaturos.","Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-21 14:44:54-03","UFJF","CESJ","44837","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Keller; Tressens","H. Keller","1146","2001","07","27","Argentina","Misiones","Dep. Guarani","Predio Guaraní, 26º54'-59S y 54º12'-18W. Sector CIFOR;","-54.205","-26.916389","-54.205","-26.916389",NA,NA,"CESJ044837",NA,"Árbol. Interior de selva.","Angiosperma",NA,"América do Sul",NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"93","2019-11-21 14:44:54-03","UFJF","CESJ","63866","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","O.S. Ribas","E. Barbosa; J. Cordeiro; J.M. Silva","3098","2011","07","14","Brasil","Paraná","Adrianópolis","estrada para Tijuco Alto","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"CESJ063866",NA,"Árvore, 4m, flores creme esverdeadas. Afloramentos de arenito.","Angiosperma",NA,"América do Sul",NA,"49901","auto","2011","07",NA,NA,NA,NA,NA,NA
"94","2019-11-21 14:44:54-03","UFJF","CESJ","40624","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","S.F. Smith","O.S. Ribas; E. Barbosa; J.M. Silva","2852","1999","12","22","Brasil","Paraná","Campina Grande do Sul","Trilha para o Morro Camacuã","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"CESJ040624",NA,"Árvore, 15m, fruto avermelhado a negro. Floresta atlântica da Serra do Mar.","Angiosperma",NA,"América do Sul",NA,"55154","auto","2001",NA,NA,NA,NA,NA,NA,NA
"95","2019-11-27 13:52:44-03","UFS","ASE","40376","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Barboza, E","Caxambu, MG; et al.","4381","2011","10","13","Brasil","Paraná","Guarapuava","Serra da Esperança","-51.15158","-25.22263","-51.15158","-25.22263","1228","1228","ASE0041893",NA,"Árvore ca 5m, heliófita. Frutos imaturos verdes e maduros avermelhados.; Floresta Ombrofila Mista Altomontana. Relevo ondulado.","Magnoliophyta",NA,"Southern America",NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA
"96","2019-11-27 13:52:44-03","UFS","ASE","40375","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Barboza, E","Caxambu, MG; et al.","3481","2011","10","13","Brasil","Paraná","Balsa Nova","Ponte dos Arcos","-49.48316","-25.330475","-49.48316","-25.330475","831","831","ASE0041892",NA,"Árvore heliófita, ca. 3,5m.; tronco com espinhos. Frutos imaturos verdes. Presença de ramificados ao longo do tronco.; Floresta ombrofila mista aluvial. Relevo suave-ondulado.","Magnoliophyta",NA,"Southern America",NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA
"97","2021-03-01 16:40:35-03","UNICAMP","UEC","46248","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Torres, RB","Gentry, A; Vieira, MC; El-Dash, L","59113","1987","09","06","Brazil","Minas Gerais",NA,"Fazenda Lagoa.","-46.25","-21.416667","-46.25","-21.416667","800","800","UEC095953","UEC095953","Tree 3m, fruits turning reddish.; Mata Lagoa, disturbed semideciduous forest.","Magnoliopsida",NA,NA,NA,NA,NA,"1988","10",NA,NA,NA,NA,NA,NA
"98","2021-03-01 16:40:35-03","UNICAMP","UEC","99868","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Nepomuceno, FAA","Souza Silva, S","94","1996","10","22","Brazil","Goiás","Mozarlândia","Rio Tesouras.","-50.183333","-14.933333","-50.183333","-14.933333","310","310","UEC010535","UEC010535","Árvore, ca. de 4 metros de altura; espinhos no tronco; frutos carnosos, quando maduros, amarelos.; Relevo: plano.&nf;Floresta fluvial.","Magnoliopsida",NA,NA,NA,NA,NA,"2017","03","30",NA,NA,NA,NA,NA
"99","2021-03-01 16:40:35-03","UNICAMP","UEC","45445","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Torres, RB","Vieira, AOS; et al.","s.n.","1985","05","30","Brazil","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"UEC095951","UEC095951","Árvore 5m. Flores esverdeadas.","Magnoliopsida",NA,NA,NA,"63728","auto","1986","02",NA,NA,NA,NA,NA,NA
"100","2021-03-01 16:40:35-03","UNICAMP","UEC","5205","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Hatschbach, G","Hatschbach, G; Kummrow, R","36647","1975","04","16","Brazil","Paraná","Morretes","Estrada Graciosa. Alto da Serra.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UEC095952","UEC095952","Arbusto 2m, flor creme, clareira. Mata pluvial.","Magnoliopsida",NA,NA,NA,"30514","auto","1975","06",NA,NA,NA,NA,NA,NA
"101","2021-03-01 16:40:35-03","UNICAMP","UEC","126421","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Cavalcanti, TB","Francisco, EM","s.n.","1999","10","19","Brazil","Paraná","Ortigueira","Sítio Cubines","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"UEC095950","UEC095950","Árvore 5m, CAP 35cm; projeção 3x3m; fruto maduro vermelho.","Magnoliopsida",NA,NA,NA,"46016","auto","2000",NA,NA,NA,NA,NA,NA,NA
"102","2021-03-01 16:40:35-03","UNICAMP","UEC","87808","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"Britez, RM; et al.","24683","1988","05","27","Brazil","Paraná","Paranaguá","Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"UEC095955","UEC095955","Árvore de 7m, CAP=28cm, casca lisa e clara; floresta de encosta.","Magnoliopsida",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-01 16:40:35-03","UNICAMP","UEC","51160","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Hatschbach, G","Cordeiro, J; Hatschbach, G","177","1985","11","13","Brazil","Paraná","São José dos Pinhais","Col. Santos Andrade.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"UEC095956","UEC095956","Arvoreta 5m, frutos imaturos. Mata.","Magnoliopsida",NA,NA,NA,"45291","auto","1986","03",NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:40:35-03","UNICAMP","UEC","97996","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Dias, MC","Zangaro Filho, W; et al.","s.n.","1990","12","09","Brazil","Paraná","Sapopema","Fazenda Bom Sucesso.","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"UEC095954","UEC095954","Árvore ca. 9,5m alt.; CAP 24cm, ind. n. 1389, área de estudo.","Magnoliopsida",NA,NA,NA,"21990","auto","1997",NA,NA,NA,NA,NA,NA,NA
"105","2020-12-04 13:19:44-03","UDESC","LUSC","5375","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer",NA,"E.Barbosa; J.Cordeiro & J.M.Silva","3098","2011","07","14","Brasil","Paraná","Adrianópolis","Estrasa para Tijuco Alto.","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"LUSC009066","LUSC009066",";Flores cremes esverdiadas;;. Habitat: afloramento de arenito Habito: árvore",NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-10-16 09:41:28-03","PUCRS","MPUC","13517","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","M. Sobral",NA,NA,"1998","04","18","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,"Mata mista de araucárias (F.83)",NA,"Malpighiales","South America",NA,NA,NA,"2012","01","01","Magnoliopsida",NA,NA,"1",NA
"107","2019-10-16 09:41:28-03","PUCRS","MPUC","13519","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","S.J. Longhi",NA,NA,"1998","06","24","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,"Mata mista de araucárias (F.83)",NA,"Malpighiales","South America",NA,NA,NA,"2012","01","01","Magnoliopsida",NA,NA,"1",NA
"108","2019-10-16 09:41:28-03","PUCRS","MPUC","16607","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","P.J.S. Silva Filho",NA,NA,"2010","05","08","Brasil","RS","Viamão","em torno do Lago Tarumã","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,NA,NA,NA,NA,"Malpighiales","South America",NA,NA,NA,"2010","01","01","Magnoliopsida",NA,NA,"1","1241"
"109","2021-01-28 13:24:37-03","PUCRS","MPUC","8778","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","S.J. Longhi",NA,NA,"1998","04","18","Brasil","RS","São Francisco de Paula",".","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,"Malpighiales","South America",NA,"76715","auto",NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA
"110","2019-10-16 09:41:28-03","PUCRS","MPUC","13518","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","S.J. Longhi",NA,NA,"1998","04","18","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,"Mata mista de araucárias (F.83)",NA,"Malpighiales","South America",NA,NA,NA,"2012","01","01","Magnoliopsida",NA,NA,"1",NA
"111","2020-10-14 10:06:23-03","FURB","FURB","34814","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Oliveira, AA de","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","5940","2010","06","17","Brasil","Santa Catarina","Alfredo Wagner","Alto Rio Lessa.","-49.2291667","-27.7211111","-49.2291667","-27.7211111","803","803","FURB42978","FURB42978","Voucher estéril IFFSC 281 (Regeneração) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbusto;",NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"112","2020-10-14 10:06:23-03","FURB","FURB","34976","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Oliveira, AA de","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","5919","2010","04","07","Brasil","Santa Catarina","Armazém","São José dos Macacos/Mineração.","-48.9594444","-28.2625","-48.9594444","-28.2625000","412","412","FURB42979","FURB42979","Voucher estéril IFFSC 123 (Fitossociologia) Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: arbórea;",NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"113","2020-10-14 10:06:23-03","FURB","FURB","45433","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Oliveira, AA de","Oliveira, A.A. de","838","2015","01","12","Brasil","Santa Catarina","Jacinto Machado","Cará.","-49.8591667","-28.9794445","-49.8591667","-28.9794445","311","311","FURB42981","FURB42981","Fito IFFSC 15 /O/74",NA,NA,NA,NA,NA,NA,"2015","01","12",NA,NA,NA,NA,NA
"114","2020-10-14 10:06:23-03","FURB","FURB","54400","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Santos, E.P.","Santos, E.P.; Socher, L.G.","1071","2001","10","24","Brasil","Paraná","São José dos Pinhais","Serra de Araçatuba, Morro dos Perdidos.","-49.05","-25.75","-49.0500000","-25.7500000","1320","1320","FURB54400","FURB54400","Fruto vermelho Habitat: Interior de Floresta Ombrófila Densa Altomontana Habito: Árvore",NA,NA,NA,NA,NA,NA,"2001","10",NA,NA,NA,NA,NA,NA
"115","2020-10-14 10:06:23-03","FURB","FURB","56190","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Farias, D.M.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","1222","2017","10","17","Brasil","Santa Catarina","Lauro Muller",NA,"-49.4997222","-28.35","-49.4997222","-28.3500000","449","449","FURB56190","FURB56190","fruto imaturo Habitat: interior do fragmento Habito: árvore",NA,NA,NA,NA,NA,NA,"2017","12","07",NA,NA,NA,NA,NA
"116","2020-10-14 10:06:23-03","FURB","FURB","62111","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","4402","2018","12","19","Brasil","Santa Catarina","Capão Alto","Fazenda Pessegueirinho. Fazenda Pessegueirinho.","-50.7608333","-28.17","-50.7608333","-28.1700000","765","765","FURB62111","FURB62111","Flor creme Habitat: Interior da unidade amostral. Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Estágio Avançado Habito: Arbórea",NA,NA,NA,NA,NA,NA,"2018","12","19",NA,NA,NA,NA,NA
"117","2020-10-14 10:06:23-03","FURB","FURB","64819","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Uller, H.F.; Schneiders, A.","5404","2019","08","29","Brasil","Santa Catarina","Bela Vista do Toldo","Serra do Lucindo.","-50.4891666","-26.4597222","-50.4891666","-26.4597222","866","866","FURB64819","FURB64819","flor creme Habitat: Borda de fragmento florestal; floresta estacional decidual; estagio sucessional avançado Habito: arbórea",NA,NA,NA,NA,NA,NA,"2019","08","29",NA,NA,NA,NA,NA
"118","2020-10-14 10:06:23-03","FURB","FURB","9479","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Sobral, M","Gasper, A.L. de; Brogni, E. & Santos, E.M.","987","2007","11","20","Brasil","Santa Catarina","Major Vieira","Toldo de Cima.","-50.3997222","-26.5477777","-50.3997222","-26.5477777","867","867","FURB03443","FURB03443","Florística IFFSC 894. Habitat: Floresta Ombrófila Mista; Estágio Médio a Avançado (explorado) Habito: Fruto roxo;",NA,NA,NA,NA,NA,NA,"2008","04","01",NA,NA,NA,NA,NA
"119","2020-10-14 10:06:23-03","FURB","FURB","47651","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Barboza, E","Engels, M.E.","1303","2013","07","21","Brasil","Paraná","Carambeí",NA,"-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"FURB47651","FURB47651",NA,NA,NA,NA,NA,"26641","auto","2015","04","14",NA,NA,NA,NA,NA
"120","2020-10-14 10:06:23-03","FURB","FURB","47687","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Barboza, E","Engels, M.E.","1630","2013","09","22","Brasil","Paraná","Carambeí",NA,"-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"FURB47687","FURB47687",NA,NA,NA,NA,NA,"26641","auto","2015","04","14",NA,NA,NA,NA,NA
"121","2020-10-14 10:06:23-03","FURB","FURB","2201","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Cordeiro, J","Sevegnani, L.",NA,"2004","01","25","Brasil","Santa Catarina","Itajaí","Centro da cidade.","-48.6618995666504","-26.9078006744385",NA,NA,"100","100","FURB42980","FURB42980",NA,NA,NA,NA,NA,"27253","auto","2006",NA,NA,NA,NA,NA,NA,NA
"122","2021-03-16 17:53:28-03","UCS","HUCS","40586","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Ribas, O.S.","Barbosa, E.","3098","2011","07","14","Brasil","Paraná","Adrianópolis","Estrada para Tijuco Alto","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,NA,"Árvore com 4m, Herbário MBM.; Afloramentos de arenito.","Angiospermae","Malpighiales",NA,NA,"49901","auto","2011","07",NA,NA,NA,NA,NA,NA
"123","2021-03-16 17:53:28-03","UCS","HUCS","40646","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Seger, G.D.S.","Seger, G.D.S.","618","2008","08","07","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional, Morro dos Cavalos","-50.5835990905762","-29.4480991363525",NA,NA,"923","923",NA,NA,"Alta floração, ca. de 6m.; borda de mata nativa.","Angiospermae","Malpighiales",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-16 17:53:28-03","UCS","HUCS","14161","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Jarenkow, J.A.","Kegler, A.","320","1999","10","27","Brasil","Rio Grande do Sul","Caxias do Sul","Ilhéus, Criúva","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,NA,"em orla de capão","Angiospermae","Malpighiales",NA,NA,"49662","auto","2007","01","31",NA,NA,NA,NA,NA
"125","2021-03-16 17:53:28-03","UCS","HUCS","13821","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Hatschbach, G.","Silva, J.M.","2678","1998","12","01","Brasil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"Arbusto, 3m, fruto vinoso, espinhos no caule.; matinha nebular.","Angiospermae","Malpighiales",NA,NA,"41937","auto","1999",NA,NA,NA,NA,NA,NA,NA
"126","2014-10-14 15:56:49-03","BS","M","M-0112982","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"Sellow, F.",NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"M0112982",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA
"127","2019-10-03 13:23:30-03","UTFPR","HCF","9731","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","E. Barboza","M.G. Caxambu","3481","2011","10","13","Brasil","PR","Balsa Nova","Ponte dos Arcos","-49.808778","-25.551306","49°48'31,6 W","25°33'04,7 S","831","831",NA,NA,"árvore heliófita ca. 3,5 m. Tronco com espinhos. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA
"128","2019-10-03 13:23:30-03","UTFPR","HCF","11416","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","E. Barboza","M.G. Caxambu","4381","2012","11","09","Brasil","PR","Guarapuava","Serra da Esperança - antiga estrada para","-51.254389","-25.373972","51°15'15,8 W","25°22'26,3 S","1228","1228",NA,NA,"árvore ca. 5 m, heliófita. Frutos imaturos verdes e os maduros avermelhados.",NA,NA,NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA
"129","2019-10-03 13:23:30-03","UTFPR","HCF","17406","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","O.S. Ribas","E. Barboza","3098","2011","07","14","Brasil","PR","Adrianópolis","estrada para Tijuco Alto","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,NA,"árvore, 4 m, flores creme-esverdeadas. Afloramentos de arenito.",NA,NA,NA,NA,"49901","auto","2011","07",NA,NA,NA,NA,NA,NA
"130","2019-10-03 13:23:30-03","UTFPR","HCF","17338","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","E. Barboza","M.E. Engels","1630","2013","09","22","Brasil","PR","Carambeí","Catanduva de Fora","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,NA,NA,"arbórea, ca. 7 m. Caule castanho. Folhas verdes. Frutos imaturos verdes. Floresta Ombrófila Mista.",NA,NA,NA,NA,"26641","auto","2015","04","14",NA,NA,NA,NA,NA
"131","2019-10-03 13:23:30-03","UTFPR","HCF","17336","S","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","E. Barboza","M.E. Engels","1303","2013","07","21","Brasil","PR","Carambeí","Catanduva de Fora","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,NA,NA,"arbórea, ca. 8 m. Tronco com espinhos, em conjuntos estrelados. Caule castanho. Folhas verdes. Flores verde claras. Anteras amareladas. Floresta Ombrófila Mista.",NA,NA,NA,NA,"26641","auto","2015","04","14",NA,NA,NA,NA,NA
"132","2019-11-25 12:12:41-03","UFSM","SMDB","2042","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Marchiori, JNC","Marchiori, JNC; Longhi, SJ","s.n.","1981","01","16","Brasil","Rio Grande do Sul","Passo Fundo","Reserva","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"SMDB002042",NA,NA,NA,NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-03-03 15:59:07-03","UFSM","SMDB","5585","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Alvarez, AF","Alvarez, AF; et al.","s.n.","1993","12","16","Brasil","RS","Santa Maria","Pau Fincado - propriedade de Bino Brum","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB005585",NA,"499-3",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-25 12:12:41-03","UFSM","SMDB","4567","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Alvarez, A.F.","Alvarez, A.F.; Cauduro, R","s.n.","1989","12","08","Brasil","Rio Grande do Sul","Caçapava do Sul",NA,"-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"SMDB004567",NA,NA,NA,NA,NA,NA,"50525","auto","1990","07","10",NA,NA,NA,NA,NA
"135","2019-11-25 12:12:41-03","UFSM","SMDB","5548","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Alvarez, A.F.","Alvarez, A.F.; et al.","s.n.","1993","04","26","Brasil","Rio Grande do Sul","Santa Maria","Cerrito","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB005548",NA,"P 78 arv. 04",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-02-11 16:53:26-03","UFSM","SMDB","17924","S","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Záchia, R.A; Nunes, GB","Nunes, GB","s.n.","2016","06","04","Brasil","Rio Grande do Sul","Santa Maria","Distrito de Pains","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB017924",NA,"Trabalho de conclusão de curso em Ciências Biológicas de Guilherme Baggio Nunes - Levantamento do estrato arbóreo de um fragmento florestal na fazenda Santa Tereza, distrito de Pains, Santa Maria, RS. Orientador: Renato Aquino Záchia",NA,NA,NA,NA,"37819","auto","2016","06","04",NA,NA,NA,NA,NA
"137","2020-12-21 16:44:20-03","MBM","MBM","395582","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Barboza, E.","Engels, M.E.","1630","2013","09","22","Brazil","Paraná","Carambeí","Catanduva de Fora","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"MBM395582",NA,"Arbórea, ca. 7 m. Caule castanho. Folhas verdes. Frutos imaturos verdes.; Floresta Ombrófila Mista.",NA,NA,"Southern America",NA,"26641","auto","2015","04","14",NA,NA,NA,NA,NA
"138","2020-12-21 16:28:51-03","MBM","MBM","196448","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Sleumer, H.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","19346","1968","06","10","Brazil","Paraná","São Jorge do Oeste","Rio Iguaçu, Salto Osório",NA,NA,NA,NA,NA,NA,"MBM196448",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:28:51-03","MBM","MBM","348568","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer",NA,"Liebsch, D.","1285","2007","02","28","Brazil","Paraná","Bituruna","Fazenda Lajeado Grande","-51.5525016784668","-26.1613998413086",NA,NA,NA,NA,"MBM348568","MBM348568","Árvore, 6m, flor alva. Terreno úmido",NA,NA,"Southern America",NA,"30743","auto",NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:28:51-03","MBM","MBM","196445","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Motta, J.T.","Motta, J.T.","2259","1991","08","27","Brazil","Paraná","Curitiba","Clube D. Pedro II, Passúna","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM196445",NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
