"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem","previousCatalogNumber","sex"
"147","2020-09-02 16:35:26-03","Cenargen","CEN","107433","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","L. B. Bianchetti","2018","10",NA,"Carlos Romero Martins","3054","2018","09","16","Brasil","DF","BRASILIA","Parque Nacional de Brasília. Cascalheira do exército.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Ocorre num Ficus. Início da floração. Doação Flora do Brasil - Distrito Federal.","CEN00107433","CEN00107433",NA,NA,NA,"Unicata","70570","auto",NA,NA,NA,"1",NA,NA,NA,NA
"148","2019-12-09 17:30:35-03","UFPR","EFC","2833","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Kersten, R.","2002","05","01",NA,NA,"1986","05","15","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"(RFA 21616) Mata de restinga. Trepadeira escandente. Flores em botão. Frutos imaturos verde.","EFC002833",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-25 13:53:07-03","UNIVILLE","JOI","17049","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Korte, A.","2010","11","29","Korte, A.; Gasper, A. L. de.","5252","2010","11","29","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual do Acaraí - Praia do Ervino","-48.563333","-29.349722","48º33'48''W","29º20'59''S","5","5","Flor branca Habito: Liana","JOI017049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-25 13:53:07-03","UNIVILLE","JOI","351","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Hering-Rinnert, C.","2002","11","17","Hering-Rinnert, C.","244","2002","11","17","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,"; HABITO: liana","JOI000351",NA,NA,NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-25 13:53:07-03","UNIVILLE","JOI","15119","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Mancinelli, W. S.","2013","12","14","Mancinelli, W.S.",NA,"2013","12","14","Brasil","Santa Catarina","Joinville","Sambaqui do Cubatão.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Número de coleta: 1458-B - nível do mar; HABITAT: restinga; HABITO: liana","JOI015119",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-25 13:53:07-03","UNIVILLE","JOI","2771","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Jotham Ziffer Berger","2006","01","01","B. Mehlhaff","52","2006","08","28","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória - Loteamento.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITO: trepadeira","JOI002771",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-10-07 09:20:12-03","UEFS","HUEFS","21889","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"Cordeiro, J.","1201","1994","11","23","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,"3","5",NA,"HUEFS0021889","HUEFS0021889","Angiospermae","Asparagales",NA,NA,"24916","auto",NA,"Lilianae",NA,NA,NA,NA,NA,NA
"154","2019-10-07 09:20:12-03","UEFS","HUEFS","195256","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"Marinho, L.C.","6","2010","11","12","Brasil","Bahia","Vitória da Conquista","Mata atrás do Campus da Universidade Estadual do Sudoeste da Bahia.","-40.8394012451172","-14.8661003112793",NA,NA,NA,NA,NA,"HUEFS0195256","HUEFS0195256","Angiospermae","Asparagales",NA,NA,"70493","auto",NA,"Lilianae",NA,NA,NA,NA,NA,NA
"155","2019-10-07 09:20:12-03","UEFS","HUEFS","126375","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","D.N.Carvalho","2014","12",NA,"Reis, S.","40","2007","06","16","Brasil","Bahia","Barreiras","Palmeiral","-45.095","-12.516389","45W5'42''","12S30'59''","594","594","Caatinga.","HUEFS0126375","HUEFS0126375","Angiospermae","Asparagales",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"156","2019-10-07 09:20:12-03","UEFS","HUEFS","12621","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","A.T.de Brito","1996","06",NA,"Ganev, W.","1557","1992","11","26","Brasil","Bahia","Abaíra",NA,"-41.883333","-13.283333","41W53'","13S17'","1280","1280",NA,"HUEFS0012621","HUEFS0012621","Angiospermae","Asparagales",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"157","2019-10-07 09:20:12-03","UEFS","HUEFS","218049","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"Popovkin, A.V.","1967",NA,NA,NA,"Brasil","Bahia","Entre Rios","Algodão.","-37.966667","-12.166667","37W58'0''","12S10'0''","120","120",NA,"HUEFS0218049","HUEFS0218049","Angiospermae","Asparagales",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"158","2019-10-07 09:20:12-03","UEFS","HUEFS","113304","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"Barros, F.de","1989",NA,NA,NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"restinga do Pereirinha.","HUEFS0113304","HUEFS0113304","Angiospermae","Asparagales",NA,NA,"37574","auto",NA,"Lilianae",NA,NA,NA,NA,NA,NA
"159","2019-10-07 09:20:12-03","UEFS","HUEFS","190102","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"Carvalho, D.N.","173","2012","11","28","Brasil","Bahia","Conceição do Coité","Salgadália. Próximo às casas populares. Caatinga arbustiva com palmeiras (Syagnus sp.)","-39.2827987670898","-11.5638999938965",NA,NA,NA,NA,"Caatinga.","HUEFS0190102","HUEFS0190102","Angiospermae","Asparagales",NA,NA,"39025","auto",NA,"Lilianae",NA,NA,NA,NA,NA,NA
"160","2019-07-09 12:46:57-03","F","FMNH-SEEDPLANTS","V0450940F","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis",NA,NA,NA,NA,NA,"H. S. Irwin et al.","26210","1970","2","6","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0450940F","V0450940F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"161","2019-07-09 12:44:20-03","F","FMNH-SEEDPLANTS","V0450941F","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis",NA,NA,NA,NA,NA,"K. Fiebrig","564","1902","12","7","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0450941F","V0450941F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"162","2019-07-09 12:44:20-03","F","FMNH-SEEDPLANTS","V0450942F","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis",NA,NA,NA,NA,NA,"G. G. Hatschbach","20093","1968","10","22","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0450942F","V0450942F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"163","2019-07-09 12:44:19-03","F","FMNH-SEEDPLANTS","V0451100F","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis",NA,NA,NA,NA,NA,"I. G. Vargas C. et al.","2617","1993","6","18","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0451100F","V0451100F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"164","2019-07-09 12:44:19-03","F","FMNH-SEEDPLANTS","V0451102F","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis",NA,NA,NA,NA,NA,"I. G. Vargas C. & N. Tagua","2762","1993","9","8","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0451102F","V0451102F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"165","2019-01-25 15:43:47-02","IAC","IAC","5760","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","F.C. Hoehne","1940","12","12","J.F. Cunha","s/nº","1940","10","25","Brasil","São Paulo","Ubatuba","Estação Experimental de Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"nome popular: baunilha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-07-23 12:17:32-03","CEPLAC","CEPEC","105393","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis",NA,"C. N. de Fraga",NA,NA,NA,"A. L. A. Lima","9","1982","01","09","Brasil","Pernambuco","SÃO LOURENÇO DA MATA","Estação Ecológica do Tapacurá.","-34.950278","-8.012778","34W57'1","8S0'46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/05/2011",NA,NA
"167","2019-11-13 16:04:59-03","UNISANTA","HUSC","10176","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Magenta, M.A.G.","2007","10",NA,"Rollo, T.C.","75","2007","06","06","Brasil","São Paulo","Ilha Comprida","Praia das Pedrinhas","-47.5400009155273","-24.7399997711182",NA,NA,NA,NA,"Epífita.; Fisionomia de praia e dunas, face voltada para o oceano atlântico.",NA,NA,"Magnoliophyta",NA,NA,NA,"49747","auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-10 11:38:48-03","UNILA","EVB","286","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"Buttura, E.","719","1981","10","20","Brasil","Paraná","Guaíra","Parque Nacional Sete Quedas. Parque Nacional das Sete Quedas","-54.295556","-24.068889","54º17'44''W","24º4'8''S",NA,NA,NA,"EVB000286","EVB000286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2016-08-23 09:45:48-03","NHMLondon","NHM-LONDON-BOT","BM000062822","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzch.",NA,NA,NA,NA,"John Miers; b.1789; d.1879; Miers","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4632030",NA
"170","2020-11-05 13:53:54-03","UNIRIO","HUNI","4402","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","S.Z. Cordeiro",NA,NA,NA,"B.S. Haiad; C. Novaes; I. Soares",NA,"2009","05","20","Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Marambaia.","-43.584444","-23.053333","43º35'4''W","23º3'12''S",NA,NA,"Material doado pelo Colégio Militar do Rio de Janeiro (CMRJ). Herbácea, folhas verdes esbranquiçadas, suculenta. Odor muito agradável. Habitat: Restinga Habito: Erva","HUNI00004402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-11-12 16:58:10-03","UEL","FUEL","29189","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Kersten, RA","2002","05",NA,"Vasconcelos, MA; et al.","s.n.","1993","11","27","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asparagales",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-11-12 16:58:10-03","UEL","FUEL","10136","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Souza, WS","1988",NA,NA,"Souza, WS","388","1986","11","08","Brasil","Paraná","Paranaguá","Ilha do Mel, Restinga da Praia Grande","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asparagales",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-01 15:15:35-03","UnB","UB","200369","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"Lima, JH","50","2013","09","21","Brasil","Distrito Federal","Taguatinga","Floresta Nacional de Brasília (Área 1)","-48.151111","-16.317222","-48.151111","-16.317222","1180","1180","Trepadeira vegetando a 1m do solo. Iniciando a floração. Flores esverdeadas. Labelo branco com uma lamela amarela no interior do tubo do labelo.&nf;Floresceu em cultivo em 21/X/2013; Mata de galeria","UB0019891","UB0019891","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-01 15:15:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Jobson","1979","08","24","Irwin, HS; et al.","26210","1970","02","06","Brasil","Minas Gerais",NA,"Cerrado, ca. 5 km S.E. of Paracatú",NA,NA,NA,NA,"650","650","Succulent climber ca. 3 m high. fruit dark green","UB0019158","UB0019158","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-01 15:15:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Jobson","1979","03","06","Irwin, HS; et al.","28146","1970","03","23","Brasil","Minas Gerais","Serra do Espinhaço","São João da Chapada",NA,NA,NA,NA,NA,NA,"Fleshy climber to ca. 8 m or more. Inflorescences rudimentary; Cut-over slope forest, ca. 15 km N","UB0019156","UB0019156","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-01 15:15:35-03","UnB","UB","200351","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Lima, JH","2013","05","24","Lima, JH","32","2013","05","24","Brasil","Distrito Federal","Taguatinga","Floresta Nacional de Brasília (Área 1)","-48.121111","-16.316944","-48.121111","-16.316944","1200","1200","Erva trepadeira 1m do solo; Mata de galeria","UB0019887","UB0019887","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-01 15:15:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis brevifolia","Cogn.",NA,NA,NA,NA,"Heringer, EP","5791","1957","10","30","Brasil",NA,NA,"Dr. Guilherme, residência",NA,NA,NA,NA,NA,NA,"Cultura","UB0019155","UB0019155","Monocotyledonae",NA,"Southern America",NA,NA,NA,"brevifolia",NA,NA,NA,NA,NA,NA,NA
"178","2019-11-01 15:15:35-03","UnB","UB","3733","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis longifolia","Klotzsch","Menezes, LC","1992","02",NA,"Ratter, JA; Ribeiro, JF; Fonsêca, J; Silva, JC","3778","1976","10","15","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa (Estação de Campo da UnB), próximo a&nf;Vargem Bonita","-47.916667","-15.95","-47.916667","-15.95",NA,NA,"Subindo em troncos de árvore a uma altura de 1m. Cor na ântese provavelmente amarelo-creme.; Erva. Flor amarelo-creme; Floresta de galeria, na cabeça do Olho dágua da Onça.","UB0019889","UB0019889","Monocotyledonae",NA,"Southern America",NA,NA,NA,"longifolia",NA,NA,NA,NA,NA,NA,NA
"179","2019-11-01 15:15:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis brevifolia","Cogn.",NA,NA,NA,NA,"Heringer, EP","5791","1957","10","30","Brasil",NA,NA,"Dr. Guilherme, residência",NA,NA,NA,NA,NA,NA,"Cultura","UB0019155","UB0019155","Monocotyledonae",NA,"Southern America",NA,NA,NA,"brevifolia",NA,NA,NA,NA,NA,NA,NA
"180","2020-08-20 20:37:57-03","UFSC","FLOR","1749","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Pabst, G.","1968",NA,NA,"Klein, R.M.","7054a","1967","01","16","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"100","100","liana","FLOR0001749",NA,NA,"Asparagales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-08-20 14:54:51-03","UFSC","FLOR","2436","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis chamissonis",NA,"Pabst, G.","1971","06","18","Klein, R.M.; Bresolin, A.","8773","1970","09","23","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"100","100","Fruto Imaturo, verde","FLOR0002436",NA,NA,"Asparagales",NA,NA,"27000","auto","chamissonis",NA,NA,NA,NA,NA,NA,NA
"182","2020-08-20 20:37:57-03","UFSC","FLOR","3205","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis longifolia","Hoehne","Pabst, G.","1974",NA,NA,"Bresolin, A.","660","1972","12","11","Brasil","Santa Catarina","Florianópolis","Testa do Macaco, Alto Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"50","50","escandente, flor branco-creme","FLOR0003205",NA,NA,"Asparagales",NA,NA,"27000","auto","longifolia",NA,NA,NA,NA,NA,NA,NA
"183","2020-08-20 20:37:57-03","UFSC","FLOR","2691","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis longifolia","Hoehne","Pabst, G.","1971",NA,NA,"Bresolin, A.; Souza Sobrinho, R.J. de","66","1970","12","19","Brasil","Santa Catarina","Garopaba",NA,"-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,"liana","FLOR0002691",NA,NA,"Asparagales",NA,NA,"11115","auto","longifolia",NA,NA,NA,NA,NA,NA,NA
"184","2020-08-20 20:37:57-03","UFSC","FLOR","3291","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis chamissonis",NA,"Pabst, G.","1974",NA,NA,"Bresolin, A.","1083","1973","12","13","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"30","30","flor branca-creme","FLOR0003291",NA,NA,"Asparagales",NA,NA,"23385","auto","chamissonis",NA,NA,NA,NA,NA,NA,NA
"185","2021-03-04 15:42:07-03","IF","SPSF","24370","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis",NA,NA,NA,NA,NA,"E.L.M.Catharino","1503","1990","11","20","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Orchidales","América do Sul",NA,"55628","auto",NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"186","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"Gaudichaud Beaupré, C","385in her",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Var. B. in prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"Floret Decembri-Januario",NA,"P03P4N0032",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"Glaziou, AFM","14302",NA,NA,NA,"Brazil",NA,NA,"in Brasilia australi loco accuratius haud indicato.",NA,NA,NA,NA,NA,NA,"Floret Decembri-Januario",NA,"P03P4N0032",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-02-08 12:52:22-03","UFRGS","ICN","046293","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Kltz",NA,NA,NA,NA,"Machado, O","s.n.","1945","04","21","Brasil","RJ","Tijuca","Restinga",NA,NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00041325",NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-02-08 12:52:22-03","UFRGS","ICN","199968","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Kltz","Seger, GDS",NA,NA,NA,"Seger, GDS; Bach, E","843","2017","11","02","Brasil","SC","Florianópolis","Lagoa Pequena, Rio Tavares","-48.471667","-27.655556","-48.471667","-27.655556","11","11","Trepadeira com raízes aderentes; Três flores e muitos botões; pétalas amarelo-esverdeadas e labelo amarelo no interior; Borda de floresta com as dunas frontais da praia","ICN00041324",NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-21 10:13:54-03","IBt","SP","39916","S","Plantae","Orchidaceae","Vanilla","argentina","Vanilla argentina","Hicken",NA,NA,NA,NA,"Rojas, T","2040","1916","12",NA,"Argentina","Catamarca","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-21 10:13:54-03","IBt","SP","45706B","S","Plantae","Orchidaceae","Vanilla","argentina","Vanilla argentina","Hicken",NA,NA,NA,NA,"Domingues, JA","305","1915","09","23","Argentina","Formosa","Pilcomayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-21 10:13:54-03","IBt","SP","44920","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Hoehne, FC",NA,NA,NA,"s.col.","s.n.","1941","01","22","Brasil",NA,NA,"Proc. ignorada (material enviado para identificação pela Cia. Brasileira de Frutas, em Santos, no Estado de São Paulo)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-21 10:13:54-03","IBt","SP","185744","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Barros, F","1983","03","04","Chagas Silva, F","492","1982","12","05","Brasil","Paraná","Paranaguá","Ilha do Mel, pr. pontal S","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-21 10:13:54-03","IBt","SP","69735","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Hoehne, FC","1950","08","22","Hatschbach, G","1859","1950","01","01","Brasil","Paraná","Paranaguá","Matinhos","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-21 10:13:54-03","IBt","SP","24081","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Hoehne, FC",NA,NA,NA,"Recch, P","58","1926","10",NA,"Brasil","São Paulo","Amparo",NA,"-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18036","auto",NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-21 10:13:54-03","IBt","SP","154683","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Barros, F","1980","07","23","Yano, O","s.n.","1977","12","02","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-21 10:13:54-03","IBt","SP","154680","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Barros, F","1980","07","23","Yano, O","s.n.","1977","11","10","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Marujá","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-21 10:13:54-03","IBt","SP","246758","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Barros, F","1990","12",NA,"Barros, F; Martuscelli, P","1989","1990","12","02","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Restinga do Pereirinha","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-21 10:13:54-03","IBt","SP","226667","S","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Romanini, RP",NA,NA,NA,"Sugiyama, M; et al.","797","1988","11","29","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Restinga do MArujá","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
