"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relationshipType","relatedCatalogItem","typeStatus","individualCount","class"
"148","2021-02-08 12:44:04-03","UFRGS","ICN","178243","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","Grings, M; Molz, M","1838","2014","05","03","América do Sul","Brasil","RS","Josafáz",NA,"árvore de 7 m de altura; em borda de mata nebular",NA,NA,"Molz, M; Grings, M","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-02-08 12:44:04-03","UFRGS","ICN","178241","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","Grings, M; Molz, M","1836","2014","05","03","América do Sul","Brasil","RS","Josafáz",NA,"árvore de 7 m de altura; em borda de mata nebular",NA,NA,"Molz, M; Grings, M","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-02-08 12:44:04-03","UFRGS","ICN","178242","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","Grings, M; Molz, M","1837","2014","05","03","América do Sul","Brasil","RS","Josafáz",NA,"árvore de 6 m de altura; em borda de mata nebular",NA,NA,"Molz, M; Grings, M","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-04-30 16:07:27-03","UFMT","CNMT","9177","S","Plantae","Angiosperma",NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","Vieira, F. C. S.","2110","2008","08","18",NA,"Brasil","Santa Catarina","Serra Quiriri - Vertente Oeste, em direção ao Planalto Faxinal, sem Araucária, com presença de Calyptranthes concinna, próximo a estrada.",NA,"Casca branca, fina, papirácea, descamando em placas irregulares. Fruto 1-3 por axila foliar, presença de Caliptra. Folhas verde escuras na face adaxial, verde amareladas na abaxial.Doação Herbário Joinvillea - JOI 14014","CNMT009177",NA,"Vieira, F. C. S.","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"22441","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-08-26 10:50:09-03","MCN-FZBRS","HAS","45394","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Nilson, A.D.","1224","2006","05",NA,NA,"Brasil","Rio Grande do Sul","Fazenda Açucena",NA,NA,"HAS0045394",NA,"Molz, M.","São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,"42598","auto","2017","10","20",NA,NA,NA,NA,NA,NA,NA
"153","2020-08-26 10:50:09-03","MCN-FZBRS","HAS","76775","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Mattos, J.; Mattos, N.","1580a","1967","08",NA,NA,"Brasil","São Paulo","rodovia Campos do Jordão- Itaajuba, via Fazenda da Guarda.",NA,"Num capão. Árvore com 9m de altura. Frutos maduros, arroxeados; polpa alaranjada.","HAS0076775",NA,"Molz, M.","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"21048","auto","2017","11","30",NA,NA,NA,NA,NA,NA,NA
"154","2019-11-21 10:11:55-03","IBt","SP","340979","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Cordeiro, J; et al.","1519","1999","01","21",NA,"Brasil","Paraná","Zinco.",NA,"Árvore 4m alt., frutos pretos, Floresta atlãntica.","SP057569","SP057569","Sobral, M","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"45291","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-21 10:11:55-03","IBt","SP","333399","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Silva, JM; Barbosa, E","2371","1998","05","14",NA,"Brasil","Paraná","Serrade Papanduva.",NA,"Árvore 5m alt., flor alva. Matinha nebular.","SP057568","SP057568","Kawasaki, ML","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"25228","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-21 10:11:55-03","IBt","SP","338492","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Hashimoto, G","16713","1940","06","06",NA,"Brasil","São Paulo",NA,NA,NA,"SP057570","SP057570","Sobral, M","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"21048","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-21 10:11:55-03","IBt","SP","77644","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Mattos, J","11463","1964","03","05",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba",NA,"Na mata virgem, pequena árvore de 3m de alt., flores brancas","SP057576","SP057576",NA,"Santo André","-46.5299987792969","-23.6599998474121",NA,NA,"27258","auto","1964","03",NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-21 10:11:55-03","IBt","SP","64709","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Mattos, J","s.n.","1961","08","06",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba",NA,"Planta de 1,6m de alt., flores brancas","SP057574","SP057574","Sugiyama, M","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,"27258","auto","1988","08","26",NA,NA,NA,NA,NA,NA,NA
"159","2019-11-21 10:11:55-03","IBt","SP","56420","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Handro, O","753","1961","04",NA,NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba",NA,"Árvore pequena da mata","SP057572","SP057572","Sugiyama, M","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,"27258","auto","1988","08","26",NA,NA,NA,NA,NA,NA,NA
"160","2019-11-21 10:11:55-03","IBt","SP","8360","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Hoehne, FC","s.n.","1923","03","21",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba, Alto da Serra",NA,NA,"SP057573","SP057573","Sugiyama, M","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,"27258","auto","1988","08","26",NA,NA,NA,NA,NA,NA,NA
"161","2019-11-21 10:11:55-03","IBt","SP","64716","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Mattos, J","8680","1961","12","06",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba, Estação de Campo Grande, estrada de Ferro Santos-Jundiai",NA,"A margem de um córrego, pequena árvore de 3,5m., frutos maduros","SP057575","SP057575",NA,"Santo André","-46.5299987792969","-23.6599998474121",NA,NA,"27258","auto","1961",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-21 10:11:55-03","IBt","SP","59946","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Handro, O","1011","1962","03","08",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos",NA,"Árvore pequena e delgada da mata, flores alvas","SP057571","SP057571","Sugiyama, M","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,"27258","auto","1988","08","26",NA,NA,NA,NA,NA,NA,NA
"163","2019-11-21 10:11:55-03","IBt","SP","344270","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Garcia, RJF; et al.","1950","2000","03","17",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu, trilha do Rio Mambu, mata, barranco do rio",NA,"Arvoreta 2m alt., tombando sobre o rio, frutos imaturos verdes","SP057577","SP057577","Kawasaki, ML","São Paulo","-46.6300010681152","-23.5400009155273","700","800","53584","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-21 10:11:55-03","IBt","SP","490498","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Petri, L; Nóbrega, BM","34","2015","10","29",NA,"Brasil","São Paulo","Parque Estadual das Fontes do Ipiranga, Às margens da Alameda von Martius",NA,NA,NA,NA,"Aragaki, S; Petri, L","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","2016","12","19",NA,NA,NA,NA,NA,NA,NA
"165","2020-08-07 17:11:43-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","ovalifolium","Psidium ovalifolium",NA,"Rosa, NA","1920","1977","05","14",NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-08-07 17:11:43-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","ovalifolium","Psidium ovalifolium",NA,"Rosa, NA","1920",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
