"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"148","2008-05-27 22:02:00-03","MO","MOBOT","3273839","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Carol A. todzia","Howard S. Irwin","Irwin 10931","1965","12","2","South America","Brazil","Goiás",NA,"Gallery margin. Gallery forest and adjacent capoeira, ca. 12 km S of Corumba de Goias.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2008-05-27 22:02:00-03","MO","MOBOT","3274080","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Carol A. Todzia","Howard S. Irwin","Irwin 25247","1970",NA,NA,"South America","Brazil","Goiás",NA,"Cerrado. Cerrado and gallery woods, ca. 27 km N.E. of Catalao.",NA,NA,"875.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2009-09-20 11:59:00-03","MO","MOBOT","3274432","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Carol A. Todzia","Robert M. King|Frank Almeda|George Eiten","King 8248","1980","1","22","South America","Brazil","Goiás",NA,"Ca. 1 km N of Cristallina. Stony wet cmapo in a cerrado landscape. substrate with quartz and quartzite.",NA,NA,"1230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","3275147","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","J.j. Wrudack","Irwin","Irwin 24563","1969","3","17","South America","Brazil","Goiás",NA,"Cerrado and gallery woods on steep rocky slopes ca. 41 km North of Veadeiros.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","3275763","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Carol A. Todzia","Howard S. Irwin","Irwin 19378","1968",NA,NA,"South America","Brazil","Goiás",NA,"Sandstone slopes and outcrops, ca. Ca. 20 km N.W. of Corumba de Goias.",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","3275904","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","Carol A. Todzai","Howard S. Irwin","Irwin 21306","1968","3","18","South America","Brazil","Goiás",NA,"Corolla and stamens red-violet. Gallery margin. Gallery forest and adjacent cerrado, 10 km S. of Guara, Goias.",NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","3402308","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","J.J. Wurdack","Gert G. Hatschbach","Hatschbach 43720","1981","4","9","South America","Brazil","Goiás",NA,"Cubiculo (mun. Cristalina)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2013-01-28 05:13:00-02","MO","MOBOT","936145","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","S. Renner (MO)","Timothy J. Killeen|René Guillén V.|V. Roca","Killeen 6772","1994","10","14","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Los Fierros 1; parcela permanente. Campo cerrado.","-60.85638","-14.60694","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","937338","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","S. Renner (MO)","E. Gutiérrez|Luzmila Arroyo P.|Jean Wellens","Gutiérrez Crespo 1433","1994","6","13","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Las Gamas. Pampa. Camino hacia la pista.","-60.39277","-14.79833","825.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2008-05-27 22:02:00-03","MO","MOBOT","941495","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","S. Renner (MO)","Antony Jardim|G. Chamos","Jardim 103","1993","11","11","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Los Fierros. Campo rupestre arriba en la serrañia de Caparuch con Ouratea,Metrodorea,Myrtaceae, Rubiaceae. Substrato duricosta ferruginosa.","-60.76138","-14.55833","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","942858","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","S. Renner (MO)","Bonifacio Mostacedo C.|Luzmila Arroyo P.|S. Cabrera|H. Gonzáles|Juan Surubí","Mostacedo C. 1770","1994","11","12","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Meseta de Caparuch, 1,5 km S de la pista Noel kempff M. Vegetación cerrado alto, ecotono entre bosque alto y sabana arbolada (cerrado abierto), con Duguetia furfurea, Aristida riparia, Jacaranda sp. Suelo rojizo arenoso.","-60.81277","-13.89861","290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2008-08-07 03:32:00-03","MO","MOBOT","978278","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","S. Renner (MO)","A. Rodríguez O.|Juan Surubí","Rodríguez Olmos 462","1995","10","26","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, 1 km SE del campamento Las Gamas. Campo rupestre. Suelos poco profundos con afloramientos lateríticos.","-60.81277","-13.89472","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"160","2013-08-23 04:12:00-03","MO","MOBOT","979095","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","S. Renner (MO)","A. Rodríguez O.|et al.","Rodríguez Olmos 512","1995","10","27","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, 3 km NW del campamento Las Gamas. Campo cerrado. Suelos arenosos con concreciones férricas.","-60.39277","-14.80305","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"161","2020-06-22 14:18:51-03","UNESP-IBILCE","SJRP","10232","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","(Naudin) Cogn.","R. Romero","R. Romero",NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais","São Roque de Minas","Guarita de Sacramento","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Herbácea 50 cm, corola e anteras púrpuras;",NA,NA,NA,NA,"57119","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"162","2019-12-19 11:19:42-03","UFG","UFG","13901","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Munhoz, C.","Ferreira, H.D.","2531","1990","02","19",NA,"Brasil","Goiás","Mineiros","Parque Nacional das Emas, Coletada a cerca de 3km da sede, na saída para Chapadão do Céu (indo pela casa do Nicácio).; campo sujo.","-52.5511016845703","-17.5694007873535",NA,NA,NA,"Brácteas verdes-vinosas; cálice verde com pontuações brancas; extremidade das sépalas vinosas; corola lilás; folhas pilosas, asperas, verdes escuras na face anterior e verde-claro nas posterior; caule piloso; 1,20 de altura subarbusto;","UFG013901",NA,NA,"1995","100343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-12-19 11:19:42-03","UFG","UFG","20713","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Rizzo, J.A.","Rizzo, J.A.; et al.","12168","1994","12","14",NA,"Brasil","Goiás","Mossâmedes","Reserva Biológica da Serra Dourada, Da reserva até o córrego Cafundó e Piçarrão, 2º transecto, campo cerrado.","-50.2150001525879","-16.1266994476318",NA,NA,NA,"70cm; corola lilás.","UFG020713",NA,NA,"1994","30139","auto","12",NA,NA,NA,"14",NA,NA,NA,NA
"164","2019-12-19 11:19:42-03","UFG","UFG","15921","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Romero, R.","Alcantara, M.B.; et al.","68","1995","02","15",NA,"Brasil","Goiás","Mineiros","Parque Nacional das Emas, No caminho da nascente do rio Glória para a sede, campo sujo.","-52.5511016845703","-17.5694007873535",NA,NA,NA,"Herbácea com cerca de 60cm de altura; heliófila; caulie verde; folhas verdes com pêlos bispidos claros; botões lilases; cálice verde com máculas lilases; corola lilás, estámes arroxeados.","UFG015921",NA,NA,"1995","100343","auto","12",NA,NA,NA,"15",NA,NA,NA,NA
"165","2019-12-19 11:19:42-03","UFG","UFG","4234","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Barroso, G.M.","Rizzo, J.A.","4645","1970","01","02",NA,"Brasil","Goiás","Mossâmedes","Reserva Biológica da Serra Dourada, Na divisa dos municípios de Mossâmendes ao sul e Goiás ao norte; campo rupestre.","-50.2150001525879","-16.1266994476318",NA,NA,NA,"Herbáceo; corola roxa.","UFG004234",NA,NA,"1970","30139","auto","03",NA,NA,NA,"03",NA,NA,NA,NA
"166","2019-12-19 11:19:42-03","UFG","UFG","17730","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.","Romero, R.","Alcantara, M.B.; et al.","126","1996","02","11",NA,"Brasil","Goiás","Pirenópolis","Serra dos Pireneus, No alto da serra; em campo limpo na margem da vereda.","-48.9592018127441","-15.852499961853",NA,NA,NA,"Subarbusto com cerca de 0,40m; botões com cálice verde e corola roxa.","UFG017730",NA,NA,"1996","40887","auto","06",NA,NA,NA,"25",NA,NA,NA,NA
"167","2021-03-01 11:49:15-03","UFPE","UFP","35349","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"Guimarães, PJF","s.n.","2000","05","20",NA,"Brasil","Goiás","Cristalina",NA,"-47.694444","-16.745833","1083","1083",NA,"Erva ramficada apenas na inflorescência, 0,6-1m de altura.","UFP035349",NA,NA,NA,NA,NA,NA,"-47.694444","-16.745833",NA,NA,NA,NA,NA,NA
"168","2020-09-12 05:00:02-03","US","US","3189302","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"G. Hatschbach & V. Nicolack","53754","1990","2","10","South America - Neotropics","Brazil","Goiás","Cristalina","Estr. p/ Santo do Arrojado","-47.6136016845703","-16.7686004638672","1200",NA,NA,NA,"US01903304","US01903304_01 US01903304_02",NA,NA,"85457","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"169","2020-09-12 05:00:02-03","US","US","3189321","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","18500","1968","1","13","South America - Neotropics","Brazil","Goiás",NA,"25 km N of Corumbá de Goiás on road to Niquelândia, in valley of Rio Corumbá",NA,NA,"1150",NA,NA,NA,"US01903327","US01903327_01 US01903327_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"170","2020-09-12 05:00:02-03","US","US","2504358","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. R. Santos","13259","1966","3","2","South America - Neotropics","Brazil","Goiás","Cristalina","ca. 3 km N of Cristalina","-47.6136016845703","-16.7686004638672","1250",NA,NA,NA,"US01903332","US01903332_01 US01903332_02",NA,NA,"85457","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"171","2020-09-12 05:00:02-03","US","US","3289322","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"H. S. Irwin, W. R. Anderson, M. Stieber & E. Y. T. Lee","34437","1972","1","17","South America - Neotropics","Brazil","Goiás",NA,"Serra dos Pireneus, ca. 23 Km E of Pirenópolis",NA,NA,NA,NA,NA,NA,"US01903320","US01903320_01 US01903320_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"172","2020-09-12 05:00:02-03","US","US","2556269","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"Nelson, -- & A. Lima","688","1968","12","26","South America - Neotropics","Brazil","Goiás","Pirenópolis","Subida para Serra de Pirineus","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"US01903323","US01903323_01 US01903323_02",NA,NA,"40887","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"173","2020-09-12 05:00:02-03","US","US","2591339A","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"H. S. Irwin, E. Onishi, S. F. Fonseca, R. Souza & R. R. Santos","26067","1970","2","5","South America - Neotropics","Brazil","Minas Gerais","Paracatu","ca. 2 km N of Paracatú","-46.874698638916","-17.2222003936768","700",NA,NA,NA,"US01903356","US01903356_01 US01903356_02",NA,NA,"72344","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"174","2020-09-12 05:00:02-03","US","US","2901840","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"R. M. King, F. Almeda & G. Eiten","8248","1980","1","22","South America - Neotropics","Brazil","Goiás",NA,"ca.1km N of Cristalina",NA,NA,"1230",NA,NA,NA,"US01903312","US01903312_01 US01903312_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"175","2020-09-12 05:00:02-03","US","US","2504306","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"H. S. Irwin, R. Souza & R. R. Santos","11804","1966","1","19","South America - Neotropics","Brazil","Goiás","Fazenda Nova","20 km SE of Goiás Velho.","-50.7797012329102","-16.1830997467041","800",NA,NA,NA,"US01903334","US01903334_01 US01903334_02",NA,NA,"54726","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"176","2020-09-12 05:00:02-03","US","US","2734096","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"A. P. Duarte","10716","1967","12","31","South America - Neotropics","Brazil","Goiás",NA,"Chapada dos Veadeiros",NA,NA,NA,NA,NA,NA,"US01903328","US01903328_01 US01903328_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"177","2020-09-12 05:00:02-03","US","US","3063395","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"E. P. Heringer","18384","1978","12","27","South America - Neotropics","Brazil","Distrito Federal","Brasília","Nascente do córrego Palmital","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"US01903345","US01903345_01 US01903345_02",NA,NA,"70570","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"178","2020-09-12 05:00:02-03","US","US","3189324","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"H. S. Irwin, W. R. Anderson, M. Stieber & E. Y. T. Lee","34591","1972","1","19","South America - Neotropics","Brazil","Goiás",NA,"Serra dos Pirineus, 21 km E of Pirenópolis.",NA,NA,"1000",NA,NA,NA,"US01903319","US01903319_01 US01903319_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"179","2020-09-12 05:00:02-03","US","US","2829614","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"J. Ratter","2872","1976","4","11","South America - Neotropics","Brazil","Distrito Federal",NA,"In the area of the Corrego Cabeça de Veado, 9.5 km SSE of Brasília TV Tower.",NA,NA,NA,NA,NA,NA,"US01903347","US01903347_01 US01903347_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"180","2020-09-12 05:00:02-03","US","US","2504259","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"H. S. Irwin, R. Souza & R. R. Santos","9931","1965","11","5","South America - Neotropics","Brazil","Goiás",NA,"2 km N of Cristalina.",NA,NA,"1250",NA,NA,NA,"US01903336","US01903336_01 US01903336_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"181","2020-09-12 05:00:02-03","US","US","2773489","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"W. Anderson, W. Anderson, R. Barneby & B. D. Gates","36230","1975","2","17","South America - Neotropics","Brazil","Distrito Federal","Brasília","Chapada da Contagem","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"US01903348","US01903348_01 US01903348_02",NA,NA,"70570","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"182","2020-09-12 05:00:02-03","US","US","3189338","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"H. S. Irwin","34637","1972","1","21","South America - Neotropics","Brazil","Goiás",NA,"Goiás. Gravelly hills and sandy cerrado, ca. 15km S of Niquelâmdia.",NA,NA,"1000",NA,NA,NA,"US01903317","US01903317_01 US01903317_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"183","2020-09-12 05:00:02-03","US","US","3219747","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"G. Hatschbach, M. M. Hatschbach & D. Guimarães","55825","1991","11","6","South America - Neotropics","Brazil","Goiás","Campo Alegre de Goiás","Rod. BR-050, próximo a divisa com Catalão.","-47.7783012390137","-17.6331005096436",NA,NA,NA,NA,"US01903303","US01903303_01 US01903303_02",NA,NA,"53964","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"184","2020-09-12 05:00:02-03","US","US","3176298","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"M. M. Arbo, R. Monteiro, A. Schinini & A. Furlan","3252","1990","1","31","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra dos Pilões; 12 Km SW de Guarda Mor, camino a Sant Antonio de Rio Verde",NA,NA,"1000",NA,NA,NA,"US01903354","US01903354_01 US01903354_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"185","2020-09-12 05:00:02-03","US","US","3189303","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"G. Hatschbach","51808","1988","1","24","South America - Neotropics","Brazil","Goiás","Cristalina","Estr. p/ Cachoeira do Arrojado.","-47.6136016845703","-16.7686004638672","1250",NA,NA,NA,"US01903306","US01903306_01 US01903306_02",NA,NA,"85457","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"186","2020-09-12 05:00:02-03","US","US","2746016","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"W. Anderson, P. A. Fryxell, S. R. Hill, R. R. Santos & R. Souza","8110","1973","4","4","South America - Neotropics","Brazil","Goiás",NA,"9km by road S of Cristalina on road to Catalão",NA,NA,"1170",NA,NA,NA,"US01903315","US01903315_01 US01903315_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"187","2020-09-12 05:00:02-03","US","US","2900587","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"G. Hatschbach","43720","1981","4","9","South America - Neotropics","Brazil","Goiás","Cristalina","Cubiculo","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,"US01903308","US01903308_01 US01903308_02",NA,NA,"85457","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"188","2020-09-12 05:00:02-03","US","US","3186124","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"D. Alvarenga & E. C. Lopes","607","1990","1","10","South America - Neotropics","Brazil","Distrito Federal",NA,"Cristo Redentor","-47.8936","-15.9519",NA,NA,NA,NA,"US01903343","US01903343_01 US01903343_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"189","2020-09-12 05:00:02-03","US","US","2734097","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"A. Pereira","10716","1967","12","21","South America - Neotropics","Brazil","Goiás",NA,"Chapada dos Veadeiros",NA,NA,NA,NA,NA,NA,"US01903329","US01903329_01 US01903329_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"190","2020-09-12 05:00:02-03","US","US","2504307","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"H. S. Irwin, R. Souza & R. R. Santos","11161","1965","12","9","South America - Neotropics","Brazil","Distrito Federal","Brasília","Cerrado, immediately E of lagôa Paranoá, D.F.","-47.9296989440918","-15.7797002792358","975",NA,NA,NA,"US01903350","US01903350_01 US01903350_02",NA,NA,"70570","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"191","2020-09-12 05:00:02-03","US","US","3297445","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","aegopogon",NA,"Tibouchina aegopogon","Cogn.",NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","59951","1994","2","7","South America - Neotropics","Brazil","Goiás","Planaltina","Rod. GO-118, 6km N de São Gabriel","-47.614200592041","-15.4527997970581",NA,NA,NA,NA,"US01903302","US01903302_01 US01903302_02",NA,NA,"61159","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
