"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","identifiedBy","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"383","2008-05-27 22:02:00-03","MO","MOBOT","51649","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Alwyn H. Gentry|Elsa M. Zardini|Miryam Monsalve B.","Gentry 53933","1986","4","2","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Huila",NA,"Finca Merenberg, E of Volcán Puracé, near Cauca border, mature forest remnants. Transect 7","-76.2","2.26666","2280.00000000",NA,"J. Rohwer (MJG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-36","3",NA
"384","2015-02-18 10:02:00-02","MO","MOBOT","51655","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Thomas B. Croat","Croat 17744","1972","7","6","South America","Peru",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Loreto",NA,"Banks of Río Chambira.","-71.7833333","-3.6666667",NA,NA,"J.G. Rohwer (HEID)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"236","1",NA
"385","2015-01-23 05:49:00-02","MO","MOBOT","51914","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Rodolfo Vásquez|A. Tye|M. Amaya|N. Jaramillo","Vásquez Martínez 12479","1989","8","2","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Amazonas","Puerto Nariño","Parque Nacional Amacayacu.","-70.25","-3.75","100.00000000",NA,"J. Rohwer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"116","6",NA
"386","2014-04-04 05:41:00-03","MO","MOBOT","52144","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 9286","1987","7","13","South America","Peru",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Loreto","Mariscal Ramon Castilla","Caballo cocha. Bosque inundable estacional.","-70.5","-3.91666","106.00000000",NA,"Jens Rohwer (HBG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-25","5",NA
"387","2014-04-04 05:41:00-03","MO","MOBOT","52484","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 17131","1991","7","7","South America","Peru",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Loreto","Maynas","Dtto. Iquitos, Allpahuayo-IIAP. Bosque primario, inundable solo cuando hay grandes lluvias (Quebrada Shimbaico), muestreo de 1000 m cuadrada en subparcelas de 50 x 2 m; individuos iguales ó mayores que 2.5 cm de diámetro.","-73.5","-4.16666","150.00000000",NA,"R. Vasquez (AMAZ)","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"453","3",NA
"388","2014-04-04 05:41:00-03","MO","MOBOT","52518","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 17167","1991","7","8","South America","Peru",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Loreto","Maynas","Dtto. Iquitos, Allpahuayo-IIAP. Bosque primario, inundable solo cuando hay grandes lluvias (Quebrada Shimbaico), muestreo de 1000 m cuadrada en subparcelas de 50 x 2 m; individuos iguales ó mayores que 2.5 cm de dimetro. Transecto No. 7","-73.5","-4.16666","150.00000000",NA,"R. Vasquez (AMAZ)","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"436","4",NA
"389","2008-05-27 22:02:00-03","MO","MOBOT","53152","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Michael J. Balick|et al.","Balick 1401","1982","8","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Santa Cruz","Nuflo de Chavez","Savannah woodland with high concentration of Orbignya sp. Ascensión de los Guarayos. 3 km NE of village, farm of Sr. Luis Olivarra.",NA,NA,NA,NA,"J. Rohwer (HBG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2014-04-04 05:41:00-03","MO","MOBOT","53317","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Rodolfo Vásquez","Vásquez Martínez 6988","1985","11","28","South America","Peru",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Loreto","Ucayali","Canchahuayo. Bosque inundable.","-75.16666","-7.08333","200.00000000",NA,"J. Rohwer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-56","7",NA
"391","2014-04-04 05:41:00-03","MO","MOBOT","53893","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 65560","1989","2","11","South America","Peru",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Loreto","Maynas","Allpahuayo, Km 30 Iquitos-Nauta, mature forest on clay soil. Transect # 6","-73.41666","-3.83333","140.00000000",NA,"J. Rohwer (MJG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","3",NA
"392","2014-04-04 05:41:00-03","MO","MOBOT","53925","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 12073","1989","4","28","South America","Peru",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Loreto","Maynas","Dtto. Iquitos, Quistococha. Bosque primario (sacha aguajal).","-73.41666","-3.8","122.00000000",NA,"J. Rohwer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90","3",NA
"393","2008-05-27 22:02:00-03","MO","MOBOT","54033","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Juan Celedonia Ruiz M.","Ruiz M. 1504","1990","7","7","South America","Peru",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Loreto","Maynas","Puerto Almendras. Bosque primario de altura.","-73.41666","-3.8","120.00000000",NA,"J.G. Rohwer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","1",NA
"394","2011-03-23 13:58:00-03","MO","MOBOT","54202","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Juan Celedonia Ruiz M.","Ruiz M. 1275","1988","4","26","South America","Peru",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Loreto","Maynas","Distrito Iquitos, Puerto Almendras, Río Nanay. Bosque transicional, cerca al Arboretum.","-73.41666","-3.8","122.00000000",NA,"J. Rohwer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","3",NA
"395","2008-05-27 22:02:00-03","MO","MOBOT","55590","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Alwyn H. Gentry|Bonifacio Mostacedo C.","Gentry 73720","1991","5","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Santa Cruz",NA,"Perseverancia, tropical moist forest, NW of Santa Cruz on Río Negro. Transects 4-5.","-62.61666","-14.63333","100.00000000",NA,"J. Rohwer (MJG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"605","3",NA
"396","2008-05-27 22:02:00-03","MO","MOBOT","55662","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Alwyn H. Gentry|Bonifacio Mostacedo C.|Marielos Peña","Gentry 73767","1991","5","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Santa Cruz",NA,"Perseverancia, tropical moist forest, NW of Santa Cruz on Río Negro. Transect 9.","-62.61666","-14.63333","100.00000000",NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"609","7",NA
"397","2008-05-27 22:02:00-03","MO","MOBOT","55844","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Alwyn H. Gentry|Bonifacio Mostacedo C.|Marielos Peña","Gentry 73831","1991","5","14","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Santa Cruz",NA,"Perseverancia, NW of Santa Cruz on Río NEgro, forest before coffee plantation ca. 2 km from camp. Transect 3.","-62.66666","-15.61666","100.00000000",NA,"J. Rohwer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"614","5",NA
"398","2014-04-04 05:48:00-03","MO","MOBOT","770831","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Rodolfo Vásquez","Vásquez Martínez 3676","1982","12","21","South America","Peru",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Loreto","Maynas","Cocha Pastor, Isla Padre. Bosque inundable estacional.","-76.16666","-3.75","116.00000000",NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-31","7",NA
"399","2008-08-22 14:17:00-03","MO","MOBOT","785234","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Thomas B. Croat","Croat 19823","1972","8","27","South America","Peru",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Loreto",NA,"Río Amazonas midway between Iquitos and Tamishiyaco; disturbed forest.","-73.2","-3.85",NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"299","1",NA
"400","2011-06-09 18:10:00-03","MO","MOBOT","939049","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Bonifacio Mostacedo C.","Mostacedo C. 2300","1994","8","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Santa Cruz","Andrés Ibáñez","Santa Cruz, 6 km N de las lomas de arena. Vegetación densa y baja, con pampas y algunas islas de bosque bajo.","-63.15","-17.95","420.00000000",NA,"Henk van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2008-05-27 22:02:00-03","MO","MOBOT","939304","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"R.C. Quevedo","Quevedo Sopepí 20","1989","10","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Santa Cruz","Nuflo de Chavez","La Guardia. A 20 km de la ciudad de Santa Cruz en linea recta al SO.","-63.25","-17.81666","500.00000000",NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2013-02-13 05:33:00-02","MO","MOBOT","942936","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Mario Saldias P.|Yaneth Roca|C. Saldías|H. Saldías","Saldias Paz 3267","1993","9","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Santa Cruz","Velasco","Provincia Andres Ibañez. El Magué, 25 km WSW de la ciudad de Santa Cruz, sobre el camino a la comunidad el Pacay. Bosque semideciduo, orilla de pequeño arroyo.","-63.34166","-14.71666","460.00000000",NA,"Henk van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2015-04-21 10:59:00-03","MO","MOBOT","961092","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 40987","1994","9","15","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Concepción",NA,"Estancia Garay Cué. Arroyo Tagatiyá-Guazú. Gallery forest on limestone.","-57.3655556","-22.6933333","210.00000000",NA,"Henk van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"954","6",NA
"404","2008-05-27 22:02:00-03","MO","MOBOT","961104","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 40997","1994","9","15","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Concepción",NA,"Estancia Garay Cué. Arroyo Tagatiyá-Guazú. Gallery forest on limestone.","-57.36555","-22.69333","210.00000000",NA,"Henk van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"954","4",NA
"405","2008-05-27 22:02:00-03","MO","MOBOT","961155","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 41037","1994","9","15","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Concepción",NA,"Estancia San Antonio. Arroyo Tagatiyá-Guazú. Gallery forest on limestone.","-57.38305","-22.71055","240.00000000",NA,"Henk van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"955","5",NA
"406","2008-05-27 22:02:00-03","MO","MOBOT","961165","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 41043","1994","9","15","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Concepción",NA,"Estancia San Antonio. Arroyo Tagatiyá-Guazú. Gallery forest on limestone.","-57.38305","-22.71055","240.00000000",NA,"Henk van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"955","6",NA
"407","2015-04-20 17:02:00-03","MO","MOBOT","961434","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 41188","1994","9","16","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Concepción",NA,"Arroyo Tagatiyá-Guazú at Estancia Bello Horizonte. Gallery forest on limestone.","-57.4377777","-22.7591667","270.00000000",NA,"Henk van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"959","5",NA
"408","2008-05-27 22:02:00-03","MO","MOBOT","967314","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Camilo Díaz S.","Díaz Santibáñez 7083","1994","9","2","South America","Peru",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Amazonas","Bagua","Distrito Imaza. Comunidad Aguaruna de Yamayakat.",NA,NA,"280.00000000",NA,"Henk van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"209","6",NA
"409","2008-05-27 22:02:00-03","MO","MOBOT","969721","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 41289","1994","10","13","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Concepción",NA,"Estancia Bello Horizonte. Arroyo Tagatiyá-Guazú. Gallery forest on limestone.","-57.4375","-22.76111",NA,NA,"Henk van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"965","5",NA
"410","2008-05-27 22:02:00-03","MO","MOBOT","969751","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 41305","1994","10","13","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Concepción",NA,"Estancia Bello Horizonte. Arroyo Tagatiyá-Guazú. Gallery forest on limestone.","-57.4375","-22.76111",NA,NA,"Henk van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"965","4",NA
"411","2008-05-27 22:02:00-03","MO","MOBOT","970315","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Elsa M. Zardini|A. Ramirez","Zardini 41441","1994","10","14","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Concepción",NA,"Estancia Garay-Cué. Gallery forest on limestone.","-57.36472","-22.69166",NA,NA,"Henk van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"968","4",NA
"412","2008-05-27 22:02:00-03","MO","MOBOT","970341","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Elsa M. Zardini|A. Ramirez","Zardini 41463","1994","10","14","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Concepción",NA,"Estancia Garay-Cué. San Antonio. Arroyo Tagatiyá-Guazú. Gallery forest on limestone.","-57.38222","-22.71","330.00000000",NA,"Henk van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"969","4",NA
"413","2012-12-22 13:14:00-02","MO","MOBOT","1807344","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Francisco J. Ortega|Robert F. Smith","Ortega 2466","1985","2","18","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Bolívar",NA,"Edo. Yaracuy. Entre Las Parchitas, Tierra Fria y Ojo de Agua. En selvas altas siempreverdes y selvas nubladas.","-68.95","10.33333","1500.00000000",NA,"J.G. Rohwer (HBG)","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2012-03-02 05:15:00-03","MO","MOBOT","2378956","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"H. van der Werff|Bruce Gray|Juan C. Ronquillo|Wilson Quizhpe","van der Werff 18914","2004","10","27","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Zamora-Chinchipe",NA,"In the vicinity of the mining camp at the Río Tundaime. Along road Yankzanza-El Pangui.","-78.44055","-3.62527","800.00000000",NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"380","7",NA
"415","2009-08-21 10:13:00-03","MO","MOBOT","2396359","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Elbert L. Little","Little 6327","1943","4","21","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Esmeraldas","San Lorenzo","San Lorenzo","-78.66666","1.3","10.00000000",NA,"fide H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-01-17 04:33:00-03","MO","MOBOT","100785720","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Luis Valenzuela G.|Jaime Flores|Gerry Shareva M.|Eduardo Cruz Ortíz","Valenzuela Gamarra 26785","2013","11","15","South America","Peru",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Junín","Satipo","Distrito Rio Tambo. Comunidad Nativa Parijaro. Parque Nacional Otishi. Entre Río Cútivireni y Mayobenti.","-73.6719445","-15.9691667","968.00000000",NA,"H. van der Werff","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99","3",NA
"417","2020-01-17 04:33:00-03","MO","MOBOT","100785671","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Luis Valenzuela G.|Jaime Flores|Gerry Shareva M.|Eduardo Cruz Ortíz","Valenzuela Gamarra 26768","2013","11","15","South America","Peru",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Junín","Satipo","Distrito Rio Tambo. Comunidad Nativa Parijaro. Parque Nacional Otishi. Entre Río Cútivireni y Mayobenti.","-73.6719445","-15.9691667","968.00000000",NA,"H. van der Werff","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99","3",NA
"418","2008-05-27 22:02:00-03","MO","MOBOT","1807546","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Boris A. Krukoff","Krukoff 4758","1933","6","11","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Amazonas",NA,"Near mouth of Rio Embira (tributary of Rio Tarauaca). On várzea land.","-70.25","-7.5",NA,NA,"J.G. Rohwer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2008-05-27 22:02:00-03","MO","MOBOT","1807674","PreservedSpecimen","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Boris A. Krukoff","Krukoff 5170","1933","7","4","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Ruiz & Pav.) Rohwer","Amazonas",NA,"On varzea land. Near mouth of Rio embira (tributary of Rio Tarauaca).","-70.25","-7.5",NA,NA,"J.G. Rohwer (HBG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2008-05-27 22:02:00-03","MO","MOBOT","2396364","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lucida","Nectandra lucida",NA,"MONTESDEOCA","MONTESDEOCA 11-2","1978","9","25","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Nees","Zamora-Chinchipe","Yantzaza","Los Encuentros","-78.63333","-3.73333","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2008-05-27 22:02:00-03","MO","MOBOT","2396366","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lucida","Nectandra lucida",NA,"MONTESDEOCA","MONTESDEOCA 11-5","1978","9","15","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Nees","Zamora-Chinchipe","Yantzaza","Los Encuentros","-78.63333","-3.73333","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2015-04-20 19:43:00-03","MO","MOBOT","2396354","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lucida","Nectandra lucida",NA,"Elbert L. Little|et al.","Little 256","1975","9","9","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Nees","Zamora-Chinchipe",NA,"Cerca de Quebrada de Los Monos, 12 Km. NW de Zamora. Bosque subtropical húmedo.","-79","-4.06666","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2008-05-27 22:02:00-03","MO","MOBOT","2396365","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lucida","Nectandra lucida",NA,"MONTESDEOCA","MONTESDEOCA 11-1","1978","9","15","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Nees","Zamora-Chinchipe","Yantzaza","Los Encuentros","-78.63333","-3.73333","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2015-10-22 10:02:55-02","UNIOESTE","UNOP","5883","S","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Amâncio, A.M.D.; Almeida, K.C.; Silva, V.L.; Almeida, K.C.; Silva, V.L.","133","2008","08","27",NA,"Brasil",NA,NA,"Árvore 10m, frutos imaturos verdes. Floresta Estacional Semidecidual.",NA,NA,NA,"(Ruiz & Pav.) Rohwer","Paraná","Querência do Norte","Caiuáa-Ilha Grande, RPPN Fazenda da Mata.","-53.4844017028809","-23.0835990905762",NA,NA,"Brotto, M.L.",NA,"31834","auto",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2015-10-22 10:02:55-02","UNIOESTE","UNOP","5863","S","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Almeida, K.C.; Amâncio, A.M.D.; Xavier, O.R.; Amâncio, A.M.D.; Xavier, O.R.","218","2008","10","01",NA,"Brasil",NA,NA,"Árvore 6m. Frutos verdes. Floresta Estacional Semidecidual.",NA,NA,NA,"(Ruiz & Pav.) Rohwer","Paraná","Querência do Norte","Caiuá-Ilha Grande, RPPN Fazenda da Mata.","-53.4844017028809","-23.0835990905762",NA,NA,"Brotto, M.L.",NA,"31834","auto",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2015-10-22 10:02:55-02","UNIOESTE","UNOP","5861","S","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Amâncio, A.M.D.","63","2008","07","20",NA,"Brasil",NA,NA,"Árvore 8m, flor alva com botões amarelos. Floresta Estacional Semidecidual.",NA,NA,NA,"(Ruiz & Pav.) Rohwer","Paraná","Querência do Norte","Caiuá-Ilha Grande, RPPN Fazenda da Mata.","-53.4844017028809","-23.0835990905762",NA,NA,"Brotto, M.L.",NA,"31834","auto",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-08-31 09:11:19-03","INPA","INPA","284113","S","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Pombo, MM","793","2017","09","25","Southern America","Brasil",NA,NA,NA,"INPA0284113","Dicotyledon Magnoliids","Laurales","(Ruiz & Pav.) Rohwer","Amazonas","Novo Airão","Parque Nacional do Jaú, Campina","-60.9441986083984","-2.62139010429382",NA,NA,"Assunção, PACL",NA,"343315","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-08-31 09:11:19-03","INPA","INPA","203089","S","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Procópio, LC","266","2000","05","04","Southern America","Brasil",NA,NA,NA,"INPA0203089","Dicotyledon Magnoliids","Laurales","(Ruiz & Pav.) Rohwer","Amazonas","Alvarães","Estação Ecológica de Mamirauá., Reserva de Desenvolvimento Sustentável de Mamirauá","-64.833333","-3.033333",NA,"INPA0203089 INPA0203089_e","Souza, MAD de",NA,NA,NA,NA,"2000","12","-64.833333","-3.033333",NA,NA,NA,NA,NA,NA
"429","2020-08-31 09:11:19-03","INPA","INPA","203063","S","Plantae","Lauraceae","Nectandra","hihua","Nectandra hihua",NA,"Procópio, LC","217A","2000","01","24","Southern America","Brasil",NA,NA,NA,"INPA0203063","Dicotyledon Magnoliids","Laurales","(Ruiz & Pav.) Rohwer","Amazonas","Alvarães","Estação Ecológica de Mamirauá., Reserva de Desenvolvimento Sustentável de Mamirauá","-64.80419921875","-3.22082996368408",NA,"INPA0203063 INPA0203063_e","Souza, MAD de",NA,"171136","auto",NA,"2000","12",NA,NA,NA,NA,NA,NA,NA,NA
