"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","individualCount","typeStatus","fieldNumber","sex"
"1687","2020-09-12 05:00:02-03","US","US","604884","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","O. F. Cook & G. B. Gilbert","1709","1915","7","8","Peru",NA,NA,"Santa Ana.",NA,NA,NA,NA,NA,NA,"US03008681",NA,NA,NA,NA,NA,"900",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1688","2020-09-12 05:00:02-03","US","US","1593475","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","H. García B.","4610","1935","5","22","Colombia","Putumayo",NA,"Mocoa, Putumayo.",NA,NA,NA,NA,NA,NA,"US03008705",NA,NA,NA,NA,"US03008705_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1689","2020-09-12 05:00:02-03","US","US","1057000","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","E. Hassler","11706","1913","4",NA,"Paraguay","Paraguari",NA,"Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,"US03008740",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1690","2020-09-12 05:00:02-03","US","US","2837948","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","J. Bruijn","1176","1966","10","14","Venezuela","Zulia",NA,"Perija District, ± 60 km S. of Machiques near mission Los Angeles del Tukuko.",NA,NA,NA,NA,NA,NA,"US03008657",NA,NA,NA,NA,NA,"200",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1691","2020-09-12 05:00:02-03","US","US","7743","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","M. Bang","1174","1891",NA,NA,"Bolivia","Cochabamba",NA,"Vic. Cochabamba.",NA,NA,NA,NA,NA,NA,"US03008734",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1692","2020-09-12 05:00:02-03","US","US","2779791","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","G. W. Barclay","425","1836","8","24","Ecuador",NA,NA,"Island of Puna.",NA,NA,NA,NA,NA,NA,"US03008696",NA,NA,NA,NA,"US03008696_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1693","2020-09-12 05:00:02-03","US","US","2026429","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Forest Dept. B. G. & British Guiana Forestry Dept.","5989","1948","12",NA,"Guyana","U. Takutu-U. Essequibo",NA,"Iraimakipang, Kanuku Mts.",NA,NA,NA,NA,NA,NA,"US00696278","Baer, D. F.",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1694","2020-09-12 05:00:02-03","US","US","3426803","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","H. D. Clarke, C. Watson, R. Williams, C. Perry, J. Clarke & K. Hurtubise","6333","1997","9","16","Guyana","U. Takutu-U. Essequibo",NA,"Kwitaro River; area between river and eastern Kanuku Mts.","-58.8289","3.17167",NA,NA,NA,NA,"US00704960","Clarke, H. D., University of North Carolina (Asheville)",NA,NA,NA,NA,"90",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1695","2020-09-12 05:00:02-03","US","US","3458853","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","L. J. Dorr & L. C. Barnett","DORR 7731","1990","11","15","Venezuela","Barinas",NA,"Edo. Barinas, Distr. Pedraza, Secondary road from Curbatí to El Algarrobo, ca. 55 km SW of Barinas.","-70.58","8.52",NA,NA,NA,NA,"US03008651",NA,NA,NA,NA,NA,"200","360","South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1696","2020-09-12 05:00:02-03","US","US","2045653","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","R. Scolnik & R. Luti","668","1947","11","29","Bolivia","Beni",NA,"Baures (Prov. Iténez).",NA,NA,NA,NA,NA,NA,"US03008733",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1697","2020-09-12 05:00:02-03","US","US","1664486","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Y. Mexia","6435","1932","1","25","Peru","Loreto",NA,"Departamento de Loreto, Distrito de Iquitos, Rancho Indiana; Purma, old plantation.",NA,NA,NA,NA,NA,NA,"US03008669",NA,NA,NA,NA,NA,"110",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1698","2020-09-12 05:00:02-03","US","US","1572006","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","I. Holmgren","809","1920","7","16","Ecuador","Pichincha",NA,"Tandapi, in silva primaeva.",NA,NA,NA,NA,NA,NA,"US03008690",NA,NA,NA,NA,"US03008690_01","1500",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1699","2020-09-12 05:00:02-03","US","US","1124985","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Bro. Ariste-Joseph","s.n.","1923","7",NA,"Colombia",NA,NA,"Honda.",NA,NA,NA,NA,NA,NA,"US03008630",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1700","2020-09-12 05:00:02-03","US","US","2547141","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","R. Oldeman","6","1968","1","25","French Guiana",NA,NA,"Rivière Orapu, ancienne scierie rive gauche, degrad Neyrat","-52.38","4.51",NA,NA,NA,NA,"US00696281","Baer, D. F.",NA,NA,NA,"US00696281_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1701","2020-09-12 05:00:02-03","US","US","1905336","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","I. Vélez","2709","1945","5","7","Venezuela","Apure",NA,"Punt Paez, Apure.",NA,NA,NA,NA,NA,NA,"US03008652",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1702","2020-09-12 05:00:02-03","US","US","1443245","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Bro. Elias","772","1929","12","20","Colombia",NA,NA,"Barranquilla and vicinity.",NA,NA,NA,NA,NA,NA,"US03008646",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1703","2020-09-12 05:00:02-03","US","US","1189755","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","F. Bond, T. Gillin & S. Brown","113 c","1911","2","8","Venezuela",NA,NA,"Orinoco Delta, Río Manimo",NA,NA,NA,NA,NA,NA,"US00822555","Baer, D. F.",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1704","2020-09-12 05:00:02-03","US","US","3268814","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","M. J. Jansen-Jacobs, E. Nic Lughadha, B. Welle & D. Gopaul","1783","1989","9","24","Guyana","U. Takutu-U. Essequibo",NA,"Konashen-area, Essequibo River at Saparimo","-58.68","1.56",NA,NA,NA,NA,"US00696277","Jansen-Jacobs, M. J., (U), Nationaal Herbarium Nederland, Utrecht University branch",NA,NA,NA,NA,"250",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1705","2020-09-12 05:00:02-03","US","US","1481988","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","H. Grosse","3601","1894","2",NA,"Paraguay","Paraguari",NA,NA,NA,NA,NA,NA,NA,NA,"US03008738",NA,NA,NA,NA,"US03008738_01",NA,NA,"South America",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1706","2020-09-12 05:00:02-03","US","US","531865","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","J. Johnston","11","1903","7","2","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01094100",NA,NA,NA,NA,"US01094100_01","300",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1707","2020-09-12 05:00:02-03","US","US","763305","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","J. N. Rose & Mrs. J.N. Rose","21801","1916","10",NA,"Venezuela",NA,NA,"Vicinity of Caracas, Venezuela.",NA,NA,NA,NA,NA,NA,"US03008653",NA,NA,NA,NA,"US03008653_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1708","2020-09-12 05:00:02-03","US","US","1987206","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","H. García Barriga","13157","1948","8","3","Colombia","Nariño",NA,"Barbacoas, Corregimiento Santander (Buenavista) a Barbacoas (Vertiente del río Telembí).",NA,NA,NA,NA,NA,NA,"US03008697",NA,NA,NA,NA,"US03008697_01","200","840","South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1709","2020-09-12 05:00:02-03","US","US","2405622","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","P. C. D. Cazalet & T. D. Pennington","5021",NA,NA,NA,"Ecuador","Pichincha",NA,"20km. W. of Santo Domingo de los Colorados.",NA,NA,NA,NA,NA,NA,"US03008695",NA,NA,NA,NA,NA,"305",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1710","2020-09-12 05:00:02-03","US","US","1672143","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Collector illegible","3332","1917","10","3","Suriname",NA,NA,"Watramiri, Forest Reserve","-55.2","5.45",NA,NA,NA,NA,"US00696283","Baer, D. F.",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1711","2020-09-12 05:00:02-03","US","US","3594504","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","D. E. Williams, R. Piland & J. Chita","1081","1989","12","3","Bolivia","La Paz",NA,"Depto. La Paz, Prov. Franz Tamayo, Río Quiquibey, Gredal, Mosetén Indian village ca. 20km upstream from river mouth.","-67.5","-14.75",NA,NA,NA,NA,"US03008726",NA,NA,NA,NA,"US03008726_01","250",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1712","2020-09-12 05:00:02-03","US","US","2103777","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","K. von Sneidern","2409","1939","11","4","Colombia","Cauca",NA,"Prope pagum El Tambo.",NA,NA,NA,NA,NA,NA,"US03008626",NA,NA,NA,NA,NA,"1700",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1713","2020-09-12 05:00:02-03","US","US","2898494","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","E. Wade-Davis & N. Marshall","1153","1981","6","3","Bolivia","Beni",NA,"Department Beni-Prov. Ballivian, Rio Chimane-Environs of Fatima.",NA,NA,NA,NA,NA,NA,"US03008731",NA,NA,NA,NA,"US03008731_01","320",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1714","2020-09-12 05:00:02-03","US","US","1799527","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","J. Cuatrecasas","10631","1940","11","17","Colombia","Putumayo",NA,"Comisaría del Putumayo: selva higrófila del río Putumayo; Puerto Porvenir, arriba de Puerto Ospina, hacia la Loma.",NA,NA,NA,NA,NA,NA,"US03008701",NA,NA,NA,NA,"US03008701_01","230","250","South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1715","2020-09-12 05:00:02-03","US","US","3019574","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","P. Barbour","5023","1980","4","28","Peru","Madre de Dios",NA,"Madre De Dios: Province og Tambopata, Ca 30 air km or 70-80 river km SSW Puerto Maldonado at effluence Rio La Torre (Rio D'Orbigny)/Río Tambopata (SE bank); Tambopata Nature Reserve.","-69.28","-12.82",NA,NA,NA,NA,"US03008662",NA,NA,NA,NA,NA,"260",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1716","2020-09-12 05:00:02-03","US","US","1930443","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","E. Asplund","5205","1939","3","6","Ecuador","Guayas",NA,"Between Guayaquil and Chorgón, roadside.",NA,NA,NA,NA,NA,NA,"US03008688",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1717","2020-09-12 05:00:02-03","US","US","2516205","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","R. M. King & A. E. Guevara","6104","1965","7","30","Colombia","Putumayo",NA,"Territory of Putumayo, circa 15 kms. northwest of Puerto Asís.",NA,NA,NA,NA,NA,NA,"US03008713",NA,NA,NA,NA,"US03008713_01","305",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1718","2020-09-12 05:00:02-03","US","US","1177713","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","O. Buchtien","6009","1909","6",NA,"Bolivia",NA,NA,"Antahuacano, Espiritu Santo, Región: tropical.",NA,NA,NA,NA,NA,NA,"US03008729",NA,NA,NA,NA,NA,"750",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1719","2020-09-12 05:00:02-03","US","US","3236121","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","M. Rimachi Y.","7156","1983","10","27","Peru","Loreto",NA,"Maynas, Dtto. Iquitos, Carretera de Peña Negra, ca 5 km de Quisto Cocha.",NA,NA,NA,NA,NA,NA,"US03008663",NA,NA,NA,NA,"US03008663_01","160",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1720","2020-09-12 05:00:02-03","US","US","3285871","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","B. Hoffman & L. Roberts","2491","1992","9","9","Guyana","Pomeroon-Supenaam",NA,"Kabakaburi Mission village, on Pomeroon River, ±25 km upriver from Charity","-58.725","7.25278",NA,NA,NA,NA,"US00455874","Shannon, R. K., (UNITED STATES)",NA,NA,NA,"US00455874_01","10","40","South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1721","2020-09-12 05:00:02-03","US","US","227548","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","T. J. Page","s.n.","1854",NA,NA,"Paraguay",NA,NA,"Paraguay Exped.",NA,NA,NA,NA,NA,NA,"US03008739",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1722","2020-09-12 05:00:02-03","US","US","1850965","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","J. Cuatrecasas, R. E. Schultes & E. Smith","12388","1941","10","17","Colombia","Norte de Santander",NA,"Cordillera Oriental, Departamento Norte de Santander; región del Sarare: Hoya del río Chitagá entre Ventanas y Bata.",NA,NA,NA,NA,NA,NA,"US03008648",NA,NA,NA,NA,NA,"1400","1700","South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1723","2020-09-12 05:00:02-03","US","US","1519110","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","W. Archer","2039","1931","4",NA,"Colombia","Chocó",NA,"Intendencia del Chocó: Quibdó, Rio Atrato.",NA,NA,NA,NA,NA,NA,"US03008634",NA,NA,NA,NA,NA,"60",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1724","2020-09-12 05:00:02-03","US","US","1854882","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","E. L. Little Jr.","6175","1943","4","5","Ecuador","Pichincha",NA,"Santo Domingo de Colorado, 12 km. to Rancho Grande.",NA,NA,NA,NA,NA,NA,"US03008684",NA,NA,NA,NA,"US03008684_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1725","2020-09-12 05:00:02-03","US","US","1541775","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","W. Archer","89","1930","6","7","Colombia","Antioquia",NA,"Dept. Antioquia: Medellín.",NA,NA,NA,NA,NA,NA,"US03008698",NA,NA,NA,NA,NA,"1500",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1726","2020-09-12 05:00:02-03","US","US","2222573","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","P. Vogl","s.n.","1930",NA,NA,"Venezuela",NA,NA,"Umgebung von Maracay und Caracas.",NA,NA,NA,NA,NA,NA,"US03008654",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1727","2020-09-12 05:00:02-03","US","US","1851227","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","J. Cuatrecasas","13265","1941","11","17","Colombia","Norte de Santander",NA,"Cordillera Oriental, Departamento Norte de Santander; región del Sarare: Hoya del río Cubugón, El Indio.",NA,NA,NA,NA,NA,NA,"US03008640",NA,NA,NA,NA,NA,"420","480","South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1728","2020-09-12 05:00:02-03","US","US","3272703","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","T. McDowell & D. Gopaul","2287","1990","4","17","Guyana","E. Berbice-Corentyne",NA,"Along banks of Corentyne River, above Baba Grant Sawmill, above Cow Falls","-57.6667","5",NA,NA,NA,NA,"US00455872","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,"10","20","South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1729","2020-09-12 05:00:02-03","US","US","1562552","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","J. C. B. Mutis","4613","1760",NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03008712",NA,NA,NA,NA,"US03008712_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1730","2020-09-12 05:00:02-03","US","US","1988398","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","R. E. Schultes","3963","1942","6","4","Colombia","Amazônas",NA,"Río Igaraparaná, los alredadores de La Chorrera.",NA,NA,NA,NA,NA,NA,"US03008636",NA,NA,NA,NA,"US03008636_01","180",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1731","2020-09-12 05:00:02-03","US","US","7741","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","M. Bang","214","1890",NA,NA,"Bolivia",NA,NA,"Yungas.",NA,NA,NA,NA,NA,NA,"US03008735",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1732","2020-09-12 05:00:02-03","US","US","1471472","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Ll. Williams","2193","1929","8",NA,"Peru","Loreto",NA,"Caballo-Cocha on The Amazon River, Dept. Loreto.",NA,NA,NA,NA,NA,NA,"US03008676",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1733","2020-09-12 05:00:02-03","US","US","2533388","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","R. F. Steinbach","471","1966","11","2","Bolivia","Cochabamba",NA,"Todos Santos Prov. Chapare, Dept. Cochabamba.",NA,NA,NA,NA,NA,NA,"US03008737",NA,NA,NA,NA,NA,"300",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1734","2020-09-12 05:00:02-03","US","US","532949","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Herbert H. Smith","415","1898","9",NA,"Colombia",NA,NA,"Santa Marta, United States of Colombia.",NA,NA,NA,NA,NA,NA,"US03008629",NA,NA,NA,NA,"US03008629_01","762",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1735","2020-09-12 05:00:02-03","US","US","3103171","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","L. P. Kvist, X. Londoño, O. C. Steele & S. Tiwari","320","1987","10","16","Guyana","Potaro-Siparuni",NA,"Chenapou, Amerindian village (Patumona) 50 km upstream from Kaieteur Falls","-59.5667","5",NA,NA,NA,NA,"US00455870","Kvist, L. P., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"US00455870_01","450",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1736","2020-09-12 05:00:02-03","US","US","1773971","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","J. Cuatrecasas","4190","1938","10","27","Colombia","Meta",NA,"Los Llanos, Río Meta; La Venturosa.",NA,NA,NA,NA,NA,NA,"US03008706",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1737","2020-09-12 05:00:02-03","US","US","604573","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","O. F. Cook & G. B. Gilbert","1393","1915","6","20","Peru",NA,NA,"Lucumayo Valley.",NA,NA,NA,NA,NA,NA,"US03008678",NA,NA,NA,NA,"US03008678_01","1800","3600","South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1738","2020-09-12 05:00:02-03","US","US","1471449","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Ll. Williams","1583","1929","7",NA,"Peru","Loreto",NA,"Pebas on The Amazon River, Dept. Loreto.",NA,NA,NA,NA,NA,NA,"US03008674",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1739","2020-09-12 05:00:02-03","US","US","1232207","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","O. E. White","519","1921","7","20","Bolivia",NA,NA,"The Amazon Basin, Canamina.",NA,NA,NA,NA,NA,NA,"US03008736",NA,NA,NA,NA,"US03008736_01","1219",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1740","2020-09-12 05:00:02-03","US","US","2818900","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","J. Cuatrecasas","21326","1946","5","26","Colombia","Valle del Cauca",NA,"Departamento del Valle, Río Calima (región del Chocó): Bellavista.",NA,NA,NA,NA,NA,NA,"US03008644",NA,NA,NA,NA,NA,"10",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1741","2020-09-12 05:00:02-03","US","US","2847333","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","K. Antunez de Mayolo","293","1977","7","21","Peru","Pasco",NA,"Near homesite in Miraflores near Mission Quillazu, Dept. of Pasco.",NA,NA,NA,NA,NA,NA,"US03008660",NA,NA,NA,NA,"US03008660_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1742","2020-09-12 05:00:02-03","US","US","1987200","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","H. García Barriga","13149","1948","8","3","Colombia","Nariño",NA,"Barbacoas, Corregimiento Santander (Buenavista) a Barbacoas (Vertiente del río Telembí).",NA,NA,NA,NA,NA,NA,"US03008699",NA,NA,NA,NA,NA,"200","840","South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1743","2020-09-12 05:00:02-03","US","US","1799453","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","J. Cuatrecasas & H. García Barriga","10131","1940","7","24","Colombia","Norte de Santander",NA,"Cordillera Oriental; Departamento Norte de Santander: vertiente oriental, entre Gramalote y río Peralonso.",NA,NA,NA,NA,NA,NA,"US03008709",NA,NA,NA,NA,NA,"700","1000","South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
