"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"263","2008-05-27 22:02:00-03","MO","MOBOT","2888203","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","M. Weigend",NA,NA,NA,"Felix Woytkowski","Woytkowski 35181","1947","2","25","Peru","San Martín","San Martín","Tarapoto. On cultivated and waste land. Vaca Pozo.",NA,NA,NA,NA,"830.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2008-05-27 22:02:00-03","MO","MOBOT","2888237","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","M. Weigend",NA,NA,NA,"Santiago Venturi","Venturi 10322","1930","4","1","Argentina","Tucumán","Burruyacú","Cerro del Campo. En las peñas.",NA,NA,NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2011-02-28 13:51:00-03","MO","MOBOT","2888264","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","!M. Weigend (BSB)",NA,NA,NA,"Romero*","Romero 10471","1966",NA,NA,"Colombia","Magdalena","Santa Marta","Gaira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2011-04-06 15:32:00-03","MO","MOBOT","2888413","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","!M. Weigend (BSB)",NA,NA,NA,"R. Romero Castañeda","Romero Castañeda 10640","1966",NA,NA,"Colombia","Magdalena",NA,"Camino de La Gran Vía a San Pedro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2011-06-09 17:53:00-03","MO","MOBOT","2888615","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","M. Weigend (BSB)",NA,NA,NA,"C. Vargas C.","Vargas Calderón 2144","1941","8",NA,"Peru","Cusco",NA,"Convención. Potrero. Laderas pedregosas.",NA,NA,NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2014-04-10 05:40:00-03","MO","MOBOT","2888733","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","M. Weigend (BSB)",NA,NA,NA,"Ramón Ferreyra","Ferreyra 5987","1949","4","22","Peru","Tumbes","Tumbes","La Pena a 16 km a 1 sudeste de Tumbes. Monte bajo.",NA,NA,NA,NA,"30.00000000","40.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2008-05-27 22:02:00-03","MO","MOBOT","2888817","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","M. Weigend (BSB)",NA,NA,NA,"Guillermo Klug","Klug 4030","1935","3",NA,"Peru","San Martín",NA,"Chazuta, Río Huallaga; forest.","-76.13666","-6.57416",NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2011-06-09 18:12:00-03","MO","MOBOT","2888921","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","M. Weigend (BSB)",NA,NA,NA,"Abundio Sagástegui A.","Sagástegui Alva 14905","1993",NA,NA,"Peru","La Libertad","Ascope","Mocan. Cultivo de maíz.",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2012-04-06 11:15:00-03","MO","MOBOT","2888995","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","M. Weigend (BSB)",NA,NA,NA,"S. Llatas Quiroz","Llatas Quiroz 3133","1992","5","17","Peru","Lambayeque","Lambayeque","Sapote, Motupe. Vegetación veraniega.",NA,NA,NA,NA,"60.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"272","2011-04-04 10:47:00-03","MO","MOBOT","2889107","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","M. Weigend (BSB)",NA,NA,NA,"Abundio Sagástegui A.","Sagástegui Alva 7783","1973",NA,NA,"Peru","La Libertad","Trujillo","Alrededores de Trujillo (Santa Rosa). Chacra cultivada de maíz.",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2014-04-10 05:40:00-03","MO","MOBOT","2889175","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","M. Weigend (BSB)",NA,NA,NA,"Ramón Ferreyra","Ferreyra 12392","1957","6","1","Peru","Cajamarca","Santa Cruz","Hacienda Espinal, Valle del rio Tana, 70 km de la Panamerican norte. Monte bajo.",NA,NA,NA,NA,"300.00000000","400.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-03-29 15:35:00-03","MO","MOBOT","2889349","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","M. Weigend",NA,NA,NA,"Lyman B. Smith","Smith 2113","1959","5","17","Brazil","Paraíba",NA,"Em regiões sêcas. Jayme Coêlho de Moraes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"275","2010-06-07 15:59:00-03","MO","MOBOT","2889683","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","!M. Weigend (BSB)",NA,NA,NA,"Alban N. Stewart","Stewart 2086","1905","7","7","Ecuador","Galapagos",NA,"Ghatham Island, Wreck Bay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2013-06-02 05:38:00-03","MO","MOBOT","3108504","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","J. Grissom (WS)",NA,NA,NA,"Efraín Suclli","Suclli Montañés 2122","2005","3","5","Peru","Cusco","La Convención","Dist. Santa Teresa. Choquequiraw, Santa Rosa. Bosque seco","-72.51666","-13.23333",NA,NA,"2950.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"277","2009-09-24 10:53:00-03","MO","MOBOT","3453728","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","M. Weigend",NA,NA,NA,"Julian A. Steyermark","Steyermark 112726","1976","10","10","Venezuela","Amazonas",NA,"Distrito Federal: Depto. Libertador: sandy alluvium in valley of Río Chichiriviche, bordered by tropophilous forest, 0.5 km south of Chichiriviche.","-67.23333","10.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2008-05-27 22:02:00-03","MO","MOBOT","3453729","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","M. Weigend",NA,NA,NA,"Willem Meijer","Meijer 1","1979","7","20","Venezuela","Lara",NA,"Quebrada La Nata ca, 1 km north of Cabudare. 79 SE of Barquisimeto.",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2009-06-26 08:21:00-03","MO","MOBOT","3454322","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","M. Weigend",NA,NA,NA,"Julian A. Steyermark","Steyermark 113993","1977","8","3","Venezuela","Miranda",NA,"Parque Nacional El Avila: vertiente sur, nornoreste de Caucagüita, a largo de la quebrada Tacamahaca. Tropophilous forested slopes.",NA,NA,NA,NA,"850.00000000","1000.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2008-07-02 03:32:00-03","MO","MOBOT","3460749","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Phylliis S. Bentley","Bentley 299","1983","4","12","Ecuador","Galapagos","Santa Cruz","Charles Darwin Research Station. Along path between tortoise pens and the cliff back of the iguana-rearing pens.","-90.29681","-0.73429",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2008-07-01 03:33:00-03","MO","MOBOT","3467227","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Foster's catalog note file",NA,NA,NA,"Otto Buchtien","Buchtien 4357","1917","12",NA,"Bolivia","La Paz","Nor Yungas","Milluguaya","-67.616667","-16.35",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2008-07-02 03:32:00-03","MO","MOBOT","3470733","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Foster's catalog note file",NA,NA,NA,"Otto Buchtien","Buchtien 4537","1917","12",NA,"Bolivia","La Paz","Nor Yungas","Milluhuaya","-67.616667","-16.35",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2008-07-02 03:32:00-03","MO","MOBOT","3470734","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Foster's catalog note file",NA,NA,NA,"Karl Fiebrig","Fiebrig 2316","1903","12","2","Bolivia","Tarija","Arce","Bermejo","-64.7","-22.16666",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2010-08-24 11:27:00-03","MO","MOBOT","3481970","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","M. Weigend (B)",NA,NA,NA,"Gloria Calatayud","Calatayud Hermosa 4149","2007","5","25","Peru","Cusco","La Convención","Distrito Echarate, Papelpata. Bosque seco intervenido.","-72.59055","-12.77805",NA,NA,"925.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"285","2010-08-24 11:27:00-03","MO","MOBOT","3482981","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","M. Weigend (B)",NA,NA,NA,"Isau Huamantupa","Huamantupa Chuquimaco 8939","2007","4","9","Peru","Cusco","La Convención","Distrito Echarate, Chahuares. Bosque sabanero tropical secundario.","-72.53305","-12.65305",NA,NA,"805.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"286","2013-05-29 05:40:00-03","MO","MOBOT","766265","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","!M. Weigend (BSB)",NA,NA,NA,"James L. Zarucchi|Alan E. Brant","Zarucchi 5493","1987","9","19","Colombia","Antioquia",NA,"Mpio. de Antioquia; along road Santa Fé de Antioquia-Anzá, ca 1 km W of crossing of Río Tonuzco at its confluence with Río Cauca, near Finca Cotové. Disturbed roadside at shaded stream crossing.","-75.83333","6.51666",NA,NA,"615.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"87-66","6",NA
"287","2008-05-27 22:02:00-03","MO","MOBOT","768676","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","M. Weigend (BSB)",NA,NA,NA,"Philip J. Barbour","Barbour 4267","1978","10","24","Peru","Amazonas","Bagua","Along roadside between La Peca and Bagua Chica.",NA,NA,NA,NA,"487.68000000","701.04000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"49","3",NA
"288","2015-07-07 09:40:00-03","MO","MOBOT","789420","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Dennis Milanowski|Irene Shonle","Milanowski 87","1993","7","5","Peru","Cajamarca","Jaén","District of Pucará. Collections in dry forest and along quebrada Chaupé. Guide: Don Antero Gonzales.","-79.1666667","-6",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"5","3",NA
"289","2008-07-02 03:32:00-03","MO","MOBOT","911912","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","M. Weigend (BSB)",NA,NA,NA,"Miguel Bang","Bang 1005","1891",NA,NA,"Bolivia","Cochabamba",NA,"Vicinity of Cochabamba.","-66.15","-17.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"290","2008-05-27 22:02:00-03","MO","MOBOT","922807","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","M. Poston",NA,NA,NA,"Erik Asplund","Asplund 7702","1939","7","15","Ecuador","Guayas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2013-03-11 11:44:00-03","MO","MOBOT","3336343","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","J. Grissom (WS)",NA,NA,NA,"Edgardo M. Ortiz V.","Ortiz 1278","2006","3","26","Peru","Cajamarca","Jaén","Dist. Santa Rosa. Alrededores del Cerro San Cristóbal.","-78.58611","-5.4225",NA,NA,"1625.00000000","1745.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"292","2018-09-12 14:48:16-03","UNIOESTE","UNOP","7066","S","Plantae","Loasaceae","Blumenbachia","scabra","Blumenbachia scabra","Urb.","Lombardi, J.A.","2011","09",NA,"Lombardi, J.A.; Saka, M.N.; Saka, M.N.","8631","2011","09","12","Brasil","São Paulo","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria, Trilha Ibirá - Mirim","-46.941667","-23.824228","-46.941667","-23.824228","762","762","Amostra em silica. Trilhas no interior da mata atlântica secundária. Liana carnosa, folhas papiráceas, corola creme-esverdeada, estaminódios amarelos de ápice laranja, estames brancos, estilete branco-esverdeado, frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2015-05-20 10:35:48-03","UFERSA","MOSS","10453","S","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Melo, J.I.M.","2007","05","11","Melo, J.I.M.","606","2007","05","11","Brasil","Rio Grande do Norte","Assu","Floresta Nacional de Assu.","-36.9086","-5.57667",NA,NA,NA,NA,"subarbusto, ca. de 90cm de altura; coletada no interior de área sombreada; solo arenoso; frequente; corola e estames amarelas.",NA,NA,NA,NA,"América do Sul",NA,NA,NA,"39088","auto",NA,NA,NA,NA,NA,NA
"294","2015-05-20 10:35:48-03","UFERSA","MOSS","2793","S","Plantae","Loasaceae","Mentzelia","fragilis","Mentzelia fragilis","Huber","Oliveira, O.F. de","1995","10","18","Oliveira, O.F. de","697","1980","04","28","Brasil","Rio Grande do Norte","Martins","base da casa de pedra.","-37.883333","-6.083333","37W53'00","6S05'00","200","200","arbusto; coletado na caatinga; solo bem drenado; frequente; flor laranja.",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2015-05-20 10:35:48-03","UFERSA","MOSS","153","S","Plantae","Loasaceae","Mentzelia","fragilis","Mentzelia fragilis","Huber","Oliveira, O.F. de","1980","01","04","Oliveira, O.F. de","170","1972","10","30","Brasil","Rio Grande do Norte","Mossoró","Serra Mossoró.","-37.458333","-5.083333","37W27'30","5S05'00","150","150","subarbusto; coletado na caatinga; solo bem drenado; frequente; flor lamarela; n.v. pega-pinto.",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2015-05-20 10:35:48-03","UFERSA","MOSS","2790","S","Plantae","Loasaceae","Mentzelia","fragilis","Mentzelia fragilis","Huber","Oliveira, O.F. de","1995","10","18","Oliveira, O.F. de","694","1980","04","28","Brasil","Rio Grande do Norte","Martins","base da casa de pedra.","-37.883333","-6.083333","37W53'00","6S05'00","200","200","arbusto; coletado na caatinga; solo bem drenado; frequente; flor laranja.",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2015-05-20 10:35:48-03","UFERSA","MOSS","2791","S","Plantae","Loasaceae","Mentzelia","fragilis","Mentzelia fragilis","Huber","Oliveira, O.F. de","1995","10","18","Oliveira, O.F. de","695","1980","04","28","Brasil","Rio Grande do Norte","Martins","base da casa de perda.","-37.883333","-6.083333","37W53'00","6S05'00","200","200","arbusto; coletado na caatinga; solo bem drenado; frequente; flor laranja.",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2015-05-20 10:35:48-03","UFERSA","MOSS","2792","S","Plantae","Loasaceae","Mentzelia","fragilis","Mentzelia fragilis","Huber","Oliveira, O.F. de","1995","10","18","Oliveira, O.F. de","696","1980","04","28","Brasil","Rio Grande do Norte","Martins","base da casa de pedra.","-37.883333","-6.083333","37W53'00","6S05'00","200","200","arbusto; coletado na caatinga; solo bem drenado; frequente; flor laranja.",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2015-05-20 10:35:48-03","UFERSA","MOSS","5022","S","Plantae","Loasaceae","Mentzelia","fragilis","Mentzelia fragilis","Huber","Oliveira, O.F. de","1998","03","10","Oliveira, F.M.da S.","2","1997","06","15","Brasil","Rio Grande do Norte","Apodi","Rio Apodi.","-37.798889","-5.580833","37W47'56","5S34'51","67","67","coletado na margem de rio; n.v. pega-pinto.",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2015-05-20 10:35:48-03","UFERSA","MOSS","5023","S","Plantae","Loasaceae","Mentzelia","fragilis","Mentzelia fragilis","Huber","Oliveira, O.F. de","1997","08","12","Costa, A.F. da","6","1997","06","08","Brasil","Rio Grande do Norte","Apodi","Sítio Várzea.","-37.798889","-5.580833","37W47'56","5S34'51","67","67","flor amarela; n.v. pega-pinto.",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2015-05-20 10:35:48-03","UFERSA","MOSS","8909","S","Plantae","Loasaceae","Mentzelia","fragilis","Mentzelia fragilis","Huber","Oliveira, R.C.","2006","11","01","Oliveira, R.C.","1641","2006","05","20","Brasil","Rio Grande do Norte","Serra Negra do Norte","Estação Ecológica do Seridó - ESEC.","-37.293611","-6.565278","37W17'37","6S33'55",NA,NA,"arbusto, com cerca de 80 cm de altura; apresenta tricomas secretores de substância viscosa e aderente; flor amarela.",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2015-05-20 10:35:48-03","UFERSA","MOSS","8911","S","Plantae","Loasaceae","Mentzelia","fragilis","Mentzelia fragilis","Huber","Oliveira, R.C.",NA,NA,NA,"Ferreira, C.G.T.","177",NA,NA,NA,"Brasil","Rio Grande do Norte","Serra Negra do Norte","Estação Ecológica do Seridó.","-37.270278","-6.57","37W16'13","6S34'12","394","394","subarbusto com cerca de 1 m. de altura;; coletado na caatinga fechada, no mirante; solo arenoso; abundante; flor amarela com tricomas secretor de subatância viscosa e aderente.",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2015-05-20 10:35:48-03","UFERSA","MOSS","8920","S","Plantae","Loasaceae","Mentzelia","fragilis","Mentzelia fragilis","Huber","Oliveira, R.C.","2006","10","01","Ferreira, C.G.T.","283","2006","08","03","Brasil","Rio Grande do Norte","Serra Negra do Norte","Estação Ecológica do Seridó.","-37.263333","-6.567222","37W15'48","6S34'02","226","226","subarbusto; coletado na serra que dá aceso ao mirante; solo arenoso e pedregoso, relevo ondulado; frequente; flor branca com tricomas secretor de subatância viscosa e aderente; n.v. pega-pinto.",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-08-31 08:53:27-03","INPA","INPA","200646","S","Plantae","Loasaceae","Blumenbachia","scabra","Blumenbachia scabra","(Miers) Urb.","Weigland, M","1998",NA,NA,"Silva, JM da","1752","1996","10","30","Brasil","Paraná","São José dos Pinhais","Castelhanos, Rio Arraial.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"INPA0200646","INPA0200646 INPA0200646_e","Dicotyledon Asterids","Cornales","Southern America",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"305","2020-08-31 08:53:27-03","INPA","INPA","217179","S","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Weigland, M","1999",NA,NA,"Hatschbach, GG","61897","1995","03","14","Brasil","Minas Gerais","Monte Azul","Serra do Espinhaço. Caatinga de solo rochoso, junto a pequeno córrego.","-42.874698638916","-15.1549997329712",NA,NA,NA,NA,NA,"INPA0217179","INPA0217179","Dicotyledon Asterids","Cornales","Southern America",NA,NA,NA,"41110","auto",NA,NA,NA,NA,NA,NA
"306","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","48091",NA,"Plantae","Loasaceae","Blumenbachia","scabra","Blumenbachia scabra","(Miers) Urb.","J.A. Lombardi/IX-2011",NA,NA,NA,"J. A. Lombardi; M.N. Saka","8631","2011","09","12","Brasil","São Paulo","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria, Trilha Ibirá-Mirim","-46.941722","-23.824222","46W56'30,2","23S49'27,2","762","762","Amostra em sílica. Trilhas no interior de mata atlântica secundária. Liana carnosa, folhas papiráceas, corola creme-esverdeada, estaminódios amarelos de ápice laranja, estames brancos, estilete branco-esverdeado, frutos imaturos verdes","MBML048091","MBML048091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-01-26 13:55:34-03","IMA","MAC","16164","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","R.M.Harley","2002",NA,NA,"R.P.Lyra-Lemos; J.S.Souza; et al.","6782","2002","06","21","Brasil","Alagoas","Pão de Açúcar","Caminho para Ilha do Ferro, 2 km depois do Riacho Grande.","-37.503611","-9.723333","-37.503611","-9.723333",NA,NA,"Erva. Flores amarelas.; Caatinga arbórea.","MAC0016164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-01-26 13:55:34-03","IMA","MAC","57887","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"M.W.Tavares-Silva; A.Santos; C.M.C.Santos; E.Lins","115","2014","07","22","Brasil","Alagoas","Água Branca","Refúgio de Vida Silvestre do Craunã e do Padre, Morro do Craunã.","-37.936147","-9.261356","-37.936147","-9.261356",NA,NA,"Erva ca. 60 cm. Flor amarela. Fruto verde.; Caatinga.","MAC0057887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-01-26 13:55:34-03","IMA","MAC","43331","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","E.C.O.Chagas","2009","08","09","Chagas-Mota","4835","2009","08","09","Brasil","Alagoas","Água Branca","Morro do Craunã.","-37.9361000061035","-9.26082992553711",NA,NA,NA,NA,"Arbusto ca. 1,5 m de altura. Flores amarelas. Frutos verdes.; Caatinga.","MAC0043331",NA,NA,NA,NA,NA,NA,NA,"18309","auto",NA,NA,NA,NA,NA,NA
"310","2021-01-26 13:55:34-03","IMA","MAC","43221","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","E.C.O.Chagas","2009","08","08","Chagas-Mota","4725","2009","08","08","Brasil","Alagoas","Inhapi","Serra do Grude.","-37.7486000061035","-9.22138977050781",NA,NA,NA,NA,"Arbusto ca. 1,5 m de altura. Flores alaranjadas.; Caatinga.","MAC0043221",NA,NA,NA,NA,NA,NA,NA,"22926","auto",NA,NA,NA,NA,NA,NA
"311","2021-01-26 13:55:34-03","IMA","MAC","1243","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"G.L.Esteves","857","1980","06","13","Brasil","Alagoas","Maravilha","Serra da Caiçara.","-37.3499984741211","-9.23556041717529",NA,NA,NA,NA,"Erva; Caatinga arbustiva","MAC0001243",NA,NA,NA,NA,NA,NA,NA,"23051","auto",NA,NA,NA,NA,NA,NA
"312","2021-01-26 13:55:34-03","IMA","MAC","32881","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","E.C.O.Chagas","2008","07","23","Chagas-Mota","727","2008","07","23","Brasil","Alagoas","Santana do Ipanema","Serra do Macaco.","-37.2453002929688","-9.37833023071289",NA,NA,NA,NA,"Erva ca. 1 m de altura. Flores laranjas. Frutos verdes.; Caatinga.","MAC0032881",NA,NA,NA,NA,NA,NA,NA,"22938","auto",NA,NA,NA,NA,NA,NA
"313","2021-01-26 13:55:34-03","IMA","MAC","54095","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","D.G.Oliveira","2011","09","27","D.G.Oliveira; F.B.Gonçalves; E.S.Almeida","222","2011","07","07","Brasil","Sergipe","Porto da Folha","Povoado Lagoa Grande, Fazenda São Pedro.","-37.2783012390137","-9.91722011566162",NA,NA,NA,NA,"Erva ca. 1,1 m de altura. Haste pilosa; aderente. Folhas com tricomas aderentes; concolor. Flor amarela vistosa. Frutos imaturos verdes.; Caatinga.","MAC0054095",NA,NA,NA,NA,NA,NA,NA,"57869","auto",NA,NA,NA,NA,NA,NA
"314","2021-01-26 13:55:34-03","IMA","MAC","28819","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","fragilis","Mentzelia fragilis","Huber","R.C.Oliveira","2006","10","01","C.G.T.Ferreira; M.L.Silva; G.S.Araújo","283","2006","08","03","Brasil","Rio Grande do Norte","Serra Negra do Norte","Estação Ecológica do Seridó.","-37.263333","-6.567222","-37.263333","-6.567222","226","226","Subarbusto. Flores brancas.; Caatinga.","MAC0028819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
