"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","imagecode","infraspecificEpithet","identifiedBy","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"545","2019-01-23 09:58:07-02","F","FMNH-SEEDPLANTS","V0061481F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","amara","Nectandra amara chartacea","Isolectotype","H. W. Schott","5609",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0061481F","Spermatophyta",NA,"Meisn.","V0061481F_01","chartacea",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"546","2019-09-04 18:14:56-03","F","FMNH-SEEDPLANTS","V0061482F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","amara","Nectandra amara chartacea","Isosyntype","J. B. A. Guillemin","667","1879","3",NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0061482F","Spermatophyta",NA,NA,"V0061482F_01","chartacea",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"547","2019-09-04 18:14:56-03","F","FMNH-SEEDPLANTS","V0061483F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","amara","Nectandra amara chartacea","Isosyntype","J. B. A. Guillemin","667","1839",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0061483F","Spermatophyta",NA,NA,"V0061483F_01","chartacea",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"548","2019-01-23 10:05:58-02","F","FMNH-SEEDPLANTS","V0061484F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","amara","Nectandra amara chartacea","Isosyntype","P. H. Claussen","2078",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0061484F","Spermatophyta",NA,NA,"V0061484F_01","chartacea",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"549","2019-09-04 18:19:48-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"J. B. E. Pohl",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"550","2019-06-11 12:38:01-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"P. E. Gibbs","4601","1977","3","30","South America","Brazil","São Paulo",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"RRC ID Flag","-49","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"4601",NA,NA
"551","2019-06-11 12:42:58-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"C. M. B. Correia","41","1989","2","8","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"RRC ID Flag","-42.5","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"41",NA,NA
"552","2015-03-07 08:33:31-03","F","FMNH-SEEDPLANTS","V0155297F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0155297F","Spermatophyta",NA,NA,"V0155297F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"553","2015-03-07 08:33:31-03","F","FMNH-SEEDPLANTS","V0155298F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0155298F","Spermatophyta",NA,NA,"V0155298F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"554","2015-03-07 08:33:31-03","F","FMNH-SEEDPLANTS","V0155299F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0155299F","Spermatophyta",NA,NA,"V0155299F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"555","2015-03-07 08:33:31-03","F","FMNH-SEEDPLANTS","V0155300F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0155300F","Spermatophyta",NA,NA,"V0155300F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"556","2015-03-07 08:33:31-03","F","FMNH-SEEDPLANTS","V0155301F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0155301F","Spermatophyta",NA,NA,"V0155301F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"557","2015-03-07 08:33:31-03","F","FMNH-SEEDPLANTS","V0155302F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0155302F","Spermatophyta",NA,NA,"V0155302F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"558","2015-03-07 08:33:31-03","F","FMNH-SEEDPLANTS","V0155303F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0155303F","Spermatophyta",NA,NA,"V0155303F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"559","2015-03-07 08:33:31-03","F","FMNH-SEEDPLANTS","V0155304F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0155304F","Spermatophyta",NA,NA,"V0155304F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"560","2015-03-07 08:33:31-03","F","FMNH-SEEDPLANTS","V0155305F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0155305F","Spermatophyta",NA,NA,"V0155305F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"561","2015-03-07 08:33:31-03","F","FMNH-SEEDPLANTS","V0155306F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0155306F","Spermatophyta",NA,NA,"V0155306F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"562","2015-03-07 08:33:31-03","F","FMNH-SEEDPLANTS","V0155307F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0155307F","Spermatophyta",NA,NA,"V0155307F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"563","2015-03-07 08:33:31-03","F","FMNH-SEEDPLANTS","V0155308F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0155308F","Spermatophyta",NA,NA,"V0155308F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"564","2015-03-07 08:33:32-03","F","FMNH-SEEDPLANTS","V0155309F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0155309F","Spermatophyta",NA,NA,"V0155309F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"565","2015-03-07 08:33:40-03","F","FMNH-SEEDPLANTS","V0157190F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0157190F","Spermatophyta",NA,NA,"V0157190F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"566","2015-03-07 08:33:40-03","F","FMNH-SEEDPLANTS","V0157196F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0157196F","Spermatophyta",NA,NA,"V0157196F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"567","2019-09-04 18:56:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Persea","puberula","Persea puberula","Type [status unknown]","H. W. Schott",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"568","2019-01-25 15:41:51-02","IAC","IAC","56909","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"E. Barboza & M.L. Brotto","4671B","2018","03","15",NA,"Brasil","Paraná","Estrada da Graciosa",NA,NA,"Coordenadas do material: 25°20#?#40S, 48°55#?#41W",NA,NA,NA,"(Schott) Nees",NA,NA,"R.A. Antoniuk-Bonato","-48.9280556","-25.3444444","Quatro Barras",NA,NA,NA,NA,"2018","-48.9280556","-25.3444444","03","20",NA,NA,NA,NA,NA,NA
"569","2019-01-25 15:41:51-02","IAC","IAC","7544","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"M. Koscinski","146","1935","09","15",NA,"Brasil","São Paulo","Horto Florestal",NA,NA,"Material recebido do Sr B.Pickel em 27/07/1944. Nome popular: canela-parda, canela-louro, canela, canela-abacate, louro-abacate",NA,NA,NA,"(Schott) Nees",NA,NA,"F.C. Hoehne","-46.6361","-23.5475","São Paulo",NA,NA,NA,NA,"1935","-46.6361","-23.5475","09","15",NA,NA,NA,NA,NA,NA
"570","2019-11-06 16:08:37-03","IAC","IAC","56692","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"A.C.O. Souza & L.C. Bernacci","170","2015","09","15",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Cunha",NA,NA,"Vegetativo, Parcela NUC 01 - regeneração após corte raso, seguido de fogo e pastagem, ind. 206.",NA,NA,NA,"(Schott) Nees",NA,NA,"A.C.O. Souza","-44.9597","-45.012952","Cunha",NA,NA,NA,NA,"2016","-44.9597","-45.012952","06","02",NA,NA,NA,NA,NA,NA
"571","2020-07-23 12:09:32-03","CEPLAC","CEPEC","75669","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"A. C. Filho","2357","1984","04","08",NA,"Brasil","São Paulo","Estacao Biologica de Boraceia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. B. Baitello","-45.866667","-23.633333","biritiba mirim",NA,NA,NA,NA,NA,"45W52'","23S38'",NA,NA,NA,"30/12/1984",NA,NA,NA,NA
"572","2020-07-23 12:09:32-03","CEPLAC","CEPEC","1338","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"R. S. Pinheiro","7","1966","01","25",NA,"Brasil","Bahia","Rod. Rio Branco/Camacan.",NA,NA,"<ll>dwc_commonname:</ll> Louro-graveto",NA,NA,NA,NA,NA,NA,"B. C. Teixeira","-39.4958000183105","-15.4191999435425","CAMACAN",NA,NA,"22686","auto",NA,NA,NA,NA,NA,NA,"10/09/1981",NA,NA,NA,NA
"573","2020-07-23 12:09:32-03","CEPLAC","CEPEC","75668","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"A. C. Filho","2320","1984","03","29",NA,"Brasil","São Paulo","estacao Biologica de Boraceia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. C. Filho","-45.866667","-23.633333","biritiba mirim",NA,NA,NA,NA,NA,"45W52'","23S38'",NA,NA,NA,"30/12/1984",NA,NA,NA,NA
"574","2020-07-23 12:09:32-03","CEPLAC","CEPEC","7495","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"R. S. Pinheiro","1544","1943","08","05",NA,"Brasil","Bahia","Rodovia Trinta e seis a Itajú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. Moraes","-39.7243995666504","-15.1424999237061","ITAJÚ DO COLÔNIA",NA,NA,"26963","auto",NA,NA,NA,NA,NA,NA,"30/07/2008",NA,NA,NA,NA
"575","2020-07-23 12:09:32-03","CEPLAC","CEPEC","1084","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"R. P. Belém","888","1965","04","25",NA,"Brasil","Bahia","Rodovia para Maraú. Margem do Rio de Contas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B. C. Teixeira","-39.323299407959","-14.3125","ubaitaba",NA,NA,"27575","auto",NA,NA,NA,NA,NA,NA,"10/02/1981",NA,NA,NA,NA
"576","2020-07-23 12:09:32-03","CEPLAC","CEPEC","7181","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"R. S. Pinheiro","1231","1971","04","24",NA,"Brasil","Bahia","Rod. Ubaitaba/Maraú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. Moraes","-39.323299407959","-14.3125","ubaitaba",NA,NA,"27575","auto",NA,NA,NA,NA,NA,NA,"30/07/2008",NA,NA,NA,NA
"577","2020-07-23 12:09:32-03","CEPLAC","CEPEC","102787","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"G. Hatschbach","75139","2003","06","10",NA,"Brasil","Espírito Santo","Parque Estadual de Itaúnas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"H. van der Werff","-39.7322006225586","-18.5932998657227","CONCEIÇÃO DA BARRA",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"578","2020-07-23 12:09:32-03","CEPLAC","CEPEC","43560","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"G. Hatschbach","49979","1985","10","20",NA,"Brasil","Espírito Santo","Venda Nova, tor. TELEST. Vale entre morros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"H. van der Werff","-41.2439002990723","-20.3682994842529","CONCEIÇÃO DO CASTELO",NA,NA,"17824","auto",NA,NA,NA,NA,NA,NA,"30/12/1987",NA,NA,NA,NA
"579","2020-07-23 12:09:32-03","CEPLAC","CEPEC","154203","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"P.L.R. de Moraes","4746",NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"P.L.R. de Moraes","-40.8513984680176","-19.2250003814697","pancas",NA,NA,"32475","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2020-07-23 12:09:32-03","CEPLAC","CEPEC","146289","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"A. C. Cervi","3090",NA,NA,NA,NA,"Brasil","Paraná",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"J. B. Baitello","-48.834400177002","-25.476900100708","MORRETES",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2020-07-23 12:09:32-03","CEPLAC","CEPEC","38403","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"C. A. Lage",NA,"1937","05","13",NA,"Brasil","Rio de Janeiro","Horto Florestal, junto ao bosque de Ipe branco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I. de Vattimo","-43.2075004577637","-22.9027996063232","rio de janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"23/04/1962",NA,NA,NA,NA
"582","2020-07-23 12:09:32-03","CEPLAC","CEPEC","122029","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"C. Luchiari","351","1994","04","13",NA,"Brasil","Rio de Janeiro","Reserva Biológica de Poço das Antas, à direita da estrada próx. Faz. Maratuã.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C. Luchiari","-42.3917007446289","-22.6508007049561","silva jardim",NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA
"583","2018-02-26 16:40:57-03","UEM","HUEM","24374","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"A.C. Fontana; col.","28","2003","10","22",NA,"Brasil","Mato Grosso do Sul","rio Baía, mata da fazenda Unida",NA,NA,"Arbórea. Solo seco.",NA,NA,NA,"(Schott) Nees",NA,NA,NA,"-53.2710990905762","-22.2952995300293","Batayporã",NA,NA,"52218","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2020-11-04 17:29:14-03","UEM","HUEM","4829","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Cervi, AC; Cervi, CM","3628","1992","04","03",NA,"Brasil","Paraná","Morro 7",NA,NA,NA,"HUEM000004992",NA,NA,"(Schott) Nees","HUEM000004992",NA,"Brotto, ML","-49.0769004821777","-25.3656005859375","Quatro Barras",NA,NA,"17116","auto","2010",NA,NA,"06","24",NA,NA,NA,NA,NA,NA
"585","2016-08-23 10:59:38-03","NHMLondon","NHM-LONDON-BOT","BM000947239","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula","Syntype","George Gardner; b.1812; d.1849; Gardner","614","1837","03",NA,NA,"Brasil",NA,NA,NA,"NHMUK:ecatalogue:570773","<a href=http://www.nhm.ac.uk/services/media-store/asset/8b5493f25353b9013ec7768deebcc1a10d7657e8/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"(Schott) Nees",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA
"586","2016-08-23 10:59:38-03","NHMLondon","NHM-LONDON-BOT","BM000947268","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula","Syntype","George Gardner; b.1812; d.1849; Gardner","613","1837","02",NA,NA,"Brasil",NA,NA,NA,"NHMUK:ecatalogue:584156","<a href=http://www.nhm.ac.uk/services/media-store/asset/553079d5e65b7090ddb2f910a957ac2af007affb/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"(Schott) Nees",NA,NA,"Jens Gunter Rohwer; b.1958; Rohwer","-53.08982","-10.773109",NA,NA,NA,NA,NA,"1987","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA
"587","2020-11-12 17:00:40-03","UEL","FUEL","47113","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Brotto, ML","329","2009","04","09",NA,"Brasil","Paraná","Serra Araçatuba, Morro dos Perdidos",NA,NA,NA,"FUEL004481","Tracheophyta","Laurales","(Schott) Nees",NA,NA,"Brotto, ML","-48.970278","-25.866944","Guaratuba","880","880",NA,NA,"2009","-48.970278","-25.866944","04","09",NA,NA,NA,NA,NA,NA
"588","2020-11-12 17:00:40-03","UEL","FUEL","47112","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Brotto, ML; Franzen Jr, R","413","2010","01","19",NA,"Brasil","Paraná","Borda do campo",NA,NA,"coordenadas repetidas 49°01'22''S e 49º01'22W.","FUEL004474","Tracheophyta","Laurales","(Schott) Nees",NA,NA,"Brotto, ML","-49.0769004821777","-25.3656005859375","Quatro Barras","985","985","17116","auto","2010",NA,NA,"01","19",NA,NA,NA,NA,NA,NA
"589","2019-10-16 14:13:01-03","UEL","FUEL","19858","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Cervi, AC; Cervi, CM","3628","1992","04","03",NA,"Brasil","Paraná","Morro Sete",NA,NA,NA,"FUEL004473","Tracheophyta","Laurales","(Schott) Nees",NA,NA,"Baitello, JB","-49.0769004821777","-25.3656005859375","Quatro Barras",NA,NA,"17116","auto","1999",NA,NA,"10","13",NA,NA,NA,NA,NA,NA
"590","2020-11-12 17:00:40-03","UEL","FUEL","36182","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Cordeiro, J; Cruz, JM","1431","1997","03","20",NA,"Brasil","Paraná","Palmitalzinho, Estrada para a Usina de Guaricana",NA,NA,NA,"FUEL004480","Tracheophyta","Laurales","(Schott) Nees",NA,NA,"Rohwer, JG","-49.2064018249512","-25.5347003936768","São José dos Pinhais",NA,NA,"45291","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2020-11-12 17:00:40-03","UEL","FUEL","51143","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Stival-Santos, A; Legal, E; Silveira, S","1595","2010","02","01",NA,"Brasil","Santa Catarina","Rancho das Tábuas, 27.374900 S 49.025800 W",NA,NA,NA,"FUEL004478","Tracheophyta","Laurales","(Schott) Nees",NA,NA,"A.A. de Oliveira","-48.9852981567383","-27.5685997009277","Angelina","590","590","25961","auto","2010",NA,NA,"09","28",NA,NA,NA,NA,NA,NA
"592","2019-10-16 14:13:01-03","UEL","FUEL","44125","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Sevegnani, L","s.n.","2008","02","20",NA,"Brasil","Santa Catarina","Barracão",NA,NA,NA,"FUEL004479","Tracheophyta","Laurales","(Schott) Nees",NA,NA,"Moraes, P","-48.9589004516602","-26.9314002990723","Gaspar",NA,NA,"19036","auto","2009",NA,NA,"05","11",NA,NA,NA,NA,NA,NA
"593","2020-11-12 17:00:40-03","UEL","FUEL","51138","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Korte, A; Kniess, A","1297","2009","12","03",NA,"Brasil","Santa Catarina","Alto Rio Bonito, 27.322400 S 49.243800 W",NA,NA,NA,"FUEL004476","Tracheophyta","Laurales","(Schott) Nees",NA,NA,"Quinet, A","-49.6025009155273","-27.414400100708","Ituporanga","676","676","24812","auto","2010",NA,NA,"09","15",NA,NA,NA,NA,NA,NA
"594","2020-11-12 17:00:40-03","UEL","FUEL","51141","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Stival-Santos, A; Silveira, S","767","2009","07","14",NA,"Brasil","Santa Catarina","Reserva Indígena do Bugio, 26.434700 S 49.402400 W",NA,NA,NA,"FUEL004477","Tracheophyta","Laurales","(Schott) Nees",NA,NA,"Quinet, A","-49.628101348877","-26.9582996368408","José Boiteux","920","920","29414","auto","2010",NA,NA,"09","15",NA,NA,NA,NA,NA,NA
"595","2020-11-12 17:00:40-03","UEL","FUEL","51136","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Verdi, M; Klettenberg, DH; Klemz, G","3412","2010","01","27",NA,"Brasil","Santa Catarina","Cirenaica, 28.314500 S 49.295000 W",NA,NA,NA,"FUEL004475","Tracheophyta","Laurales","(Schott) Nees",NA,NA,"A.A. de Oliveira","-49.4575004577637","-28.5156002044678","Treviso","197","197","11745","auto","2010",NA,NA,"09","28",NA,NA,NA,NA,NA,NA
"596","2019-11-01 15:01:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Brotto, ML","1582","2014","03","22","Southern America","Brasil","Paraná ","Recreio da Serra",NA,NA,"Árvore de 8 m; flores brancas; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa",NA,"Dicotyledoneae",NA,"(Schott) Nees",NA,NA,"Brotto, ML","-49.018889","-25.446111","Piraquara","950","950",NA,NA,"2014","-49.018889","-25.446111","04","15",NA,NA,NA,NA,NA,NA
"597","2019-11-01 15:01:58-03","UnB","UB","150115","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Cordeiro, J","1153","1994","03","09","Southern America","Brasil","Paraná ","Estrada dos Jesuítas, Recanto Eng° Lacerda",NA,NA,"Árvore 6m, flor alva; Mata pluvial",NA,"Dicotyledoneae",NA,"(Schott) Nees",NA,NA,"Werff, HVD","-49.0769004821777","-25.3656005859375","Quatro Barras",NA,NA,"17116","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2019-11-01 15:01:58-03","UnB","UB","150083","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Belém, RP","888","1965","04","25","Southern America","Brasil","Bahia","Rodovia Ubaitaba-Maraú, 12km N. de Ubaitaba. Margem do Rio das Contas",NA,NA,"Coleção de madeira; Árvore 10m x 30cm diâm., flores brancas.",NA,"Dicotyledoneae",NA,"(Schott) Nees",NA,NA,"Moraes, PLR","-39.323299407959","-14.3125","Ubaitaba",NA,NA,"27575","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
