"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","coordinatePrecision","imagecode","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem"
"192","2020-09-12 05:00:02-03","US","US","2947278","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"A. P. Duarte","8660",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Cabo Frio","Campos Novos, Estr. de Campos","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"US01880400","40069","US01880400_01 US01880400_02","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"193","2020-09-12 05:00:02-03","US","US","2947279","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"D. Sucre","4366",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","(Gb.) Copacabana, Inhangá, Morro da Agulhinha.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US00149272","57442",NA,"auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"194","2020-09-02 16:23:04-03","Cenargen","CEN","107863","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Geovane S. Siqueira","Gabriel Dalla Colleta","258","2009","05","13",NA,"Brasil",NA,NA,"Espírito Santo. Sooretama. Reserva da Vale, final da estrada do Flamengo, área aberta, borda.",NA,NA,NA,NA,"Exsicatas","Doação Universidade de São Paulo. Herbário ESA 110417.","CEN00107863",NA,"CEN00107863",NA,NA,NA,NA,"2009","12",NA,NA,NA,NA,"1",NA
"195","2019-11-13 11:17:29-03","USP","SPF","145609","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, RJ","Fiaschi, P","722","2001","03","11",NA,"Brasil","Rio de Janeiro","Carapebus","Parque Nacional da Restinga de Jurubatiba","-41.585","-22.214444","30","30",NA,NA,"SPF00145609",NA,NA,NA,"-41.585","-22.214444",NA,"2017","09",NA,NA,NA,NA,NA,NA
"196","2019-11-13 11:17:29-03","USP","SPF","196901","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Souza, MC","Souza, MC","560","2008","01","09",NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas","-39.716944","-18.423056","500","500",NA,NA,"SPF00196901",NA,NA,NA,"-39.716944","-18.423056",NA,"2008","09",NA,NA,NA,NA,NA,NA
"197","2019-11-13 11:17:29-03","USP","SPF","214321","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Gomes, M","Saavedra, MM","774","2008","05","27",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Localidade Ibitioca, Morro do Itaoca.","-41.4575","-21.788611","54","54",NA,NA,"SPF00214321",NA,NA,NA,"-41.4575","-21.788611",NA,"2011","08",NA,NA,NA,NA,NA,NA
"198","2020-01-14 12:01:23-03","USP","SPF","230822","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Fraga, CN","Fraga, CN","3715","2015","12","15",NA,"Brasil","Espírito Santo","Vitória",NA,"-40.278056","-20.255556","2","2",NA,NA,"SPF00230822",NA,NA,NA,"-40.278056","-20.255556",NA,"2015","12",NA,NA,NA,NA,NA,NA
"199","2019-11-13 11:17:29-03","USP","SPF","64072","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, RJ","Weinberg, B","804","1985","01","15",NA,"Brasil","Espírito Santo","Vitória",NA,"-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"SPF00064072","15291",NA,"auto",NA,NA,NA,"2017","09",NA,NA,NA,NA,NA,NA
"200","2019-11-13 11:17:29-03","USP","SPF","214318","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Gomes, M","Farney, C","3514","1995","12","13",NA,"Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"SPF00214318","47209",NA,"auto",NA,NA,NA,"2011","08",NA,NA,NA,NA,NA,NA
"201","2019-10-07 09:29:55-03","UEFS","HUEFS","162346","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Souza, M.C.","560","2008","01","09",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Parque Estadual de Itaúnas, na estrada de Conceição da Barra para Itaúnas, a cerca de 500 metros antes da vila. Formação arborea sobre duna.","-39.716944","-18.423056","500","500",NA,"Restinga.","HUEFS0162346",NA,"HUEFS0162346",NA,"39W43'1''","18S25'23''","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-10-07 09:29:55-03","UEFS","HUEFS","231981","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","C.N.Fraga","Fraga, C.N.","3715","2015","12","15",NA,"Brasil","Espírito Santo","Vitória","Camburi, área de ampliação do aeroporto de Vitória.","-40.278056","-20.250556","2","2",NA,"Restinga.","HUEFS0231981",NA,"HUEFS0231981",NA,"40W16'41''","20S15'2''","Rosanae","2015","12",NA,NA,NA,NA,NA,NA
"203","2019-10-07 09:29:55-03","UEFS","HUEFS","217922","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Santos, A.P.B.","77","2015","01","21",NA,"Brasil","Bahia","Linhares","Rserva da Vale, estrada Louro sentido BR-001, mussununga.","-40.028056","-19.112222",NA,NA,NA,NA,"HUEFS0217922",NA,"HUEFS0217922",NA,"40W1'41''","19S6'44''","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-10-07 09:29:55-03","UEFS","HUEFS","246741","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Farag, P.R.do C.","281","1996","12","15",NA,"Brasil","Rio de Janeiro","Cabo Frio","Estrada Cabo Frio-Búzios, próximo a nova sede da Prefeitura.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"HUEFS0246741","40069",NA,"auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-09-04 18:38:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Kielmeyera","membranacea","Kielmeyera membranacea",NA,NA,"G. Casaretto","633",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA
"206","2016-05-09 10:14:59-03","F","FMNH-SEEDPLANTS","V0297810F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Kielmeyera","membranacea","Kielmeyera membranacea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0297810F",NA,"V0297810F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"207","2016-05-09 10:14:36-03","F","FMNH-SEEDPLANTS","V0297811F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Kielmeyera","membranacea","Kielmeyera membranacea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0297811F",NA,"V0297811F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"208","2015-03-11 14:00:33-03","F","FMNH-SEEDPLANTS","V0297817F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Kielmeyera","membranacea","Kielmeyera membranacea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0297817F",NA,"V0297817F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"209","2016-05-09 10:14:49-03","F","FMNH-SEEDPLANTS","V0298026F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Kielmeyera","membranacea","Kielmeyera membranacea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0298026F",NA,"V0298026F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"210","2016-05-09 10:15:11-03","F","FMNH-SEEDPLANTS","V0297809F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Kielmeyera","membranacea","Kielmeyera membranacea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0297809F",NA,"V0297809F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-01-25 15:39:09-02","IAC","IAC","46103","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad","H. Lorenzi; E.F. Souto & L.C. Bernacci","5455","2005","06","23",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Beira da rodovia a partir de Macaé","-41.900083","-22.479528",NA,NA,NA,"22°28#?#46.3S, 41°54#?#0.03W",NA,NA,NA,NA,"-41.900083","-22.479528",NA,"2014","12","01",NA,NA,NA,NA,NA
"212","2020-07-23 12:02:29-03","CEPLAC","CEPEC","142156","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea",NA,"Sem Informação","Marinho, L.C.","1038","2015","06","12",NA,"Brasil","Espírito Santo","SANTA TERESA","Reserva Santa Lúcia, trilha do túmulo do Ruschi, na margem da cachoeira, ao lado do túmulo.","-40.883333",NA,NA,NA,NA,"Material coletado com álcool.",NA,NA,NA,NA,"40W53'0","19S97'0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-07-23 12:03:12-03","CEPLAC","CEPEC","131468","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Kielmeyera","membranacea","Kielmeyera membranacea",NA,"M. C. Souza","M. C. Souza","560",NA,NA,NA,NA,"Brasil","Espírito Santo","CONCEIÇÃO DA BARRA",NA,"-39.7322006225586","-18.5932998657227",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,"41644",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-07-23 12:03:12-03","CEPLAC","CEPEC","154243","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Kielmeyera","membranacea","Kielmeyera membranacea",NA,"L. C. Marinho","L. Krieger","18187",NA,NA,NA,NA,"Brasil","Espírito Santo","guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,"28401",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-07-23 12:03:12-03","CEPLAC","CEPEC","45081","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Kielmeyera","membranacea","Kielmeyera membranacea",NA,"N. Saddi","O. J. Pereira","460","1985","12","27",NA,"Brasil","Espírito Santo","guarapari","Km 17 da Rod. do Sol.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"28401",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1986"
"216","2020-07-23 12:03:12-03","CEPLAC","CEPEC","131028","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Kielmeyera","membranacea","Kielmeyera membranacea",NA,"C. M. Vieira","C. M. Vieira","195","1992","02","23",NA,"Brasil","Rio de Janeiro","GUAPIMIRIM",NA,"-42.9818992614746","-22.5372009277344",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,"21463",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-07-23 12:03:12-03","CEPLAC","CEPEC","146682","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Kielmeyera","membranacea","Kielmeyera membranacea",NA,"Marinho, L.C.","Marinho, L.C.","722",NA,NA,NA,NA,"Brasil","Espírito Santo","LINHARES",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,"48094",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-07-23 12:03:12-03","CEPLAC","CEPEC","137696","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Kielmeyera","membranacea","Kielmeyera membranacea",NA,"C. M. Vieira","J. M. A. Braga","3100","1995","12","13",NA,"Brasil","Rio de Janeiro","rio de janeiro","Serra da Carioca, Botafogo, Morro Mundo Novo. Campus da Universidade Santa Úrsula.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"57442",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/01/1996"
"219","2020-11-05 13:53:44-03","UNIRIO","HUNI","3617","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","A.C.A. Defaveri","A.C.A. Defaveri; J.V.A. Oliveira",NA,"2015","03","10",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Barra da Tijuca. Bosque do Condomínio Mansões.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Com fruto. Habitat: Restinga Habito: Árvore","HUNI00003617","57442",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-01 14:56:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, RJ","Duarte, AP","8660","1964","12","30","Southern America","Brasil","Rio de Janeiro","Cabo Frio","Campos Novos, Estrada de Campos","-42.0186004638672","-22.8794002532959",NA,NA,NA,"Arbusto de flores alvas vistosas",NA,"40069",NA,"auto",NA,NA,NA,"2017","02",NA,NA,NA,NA,NA,NA
"221","2020-03-10 19:41:24-03","UFMT","UFMT","25946","S","Plantae",NA,NA,"Clusiaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Vieira, C.M.","Vieira, C.M.; et al","195","1992","02","23",NA,"Brasil","Rio de Janeiro","Mage","Fazenda Santa Rita, Cachoeira de Macacu, Reserva Ecológica Estadual do Paraíso.","-43.033333","-22.65",NA,NA,NA,"Árvore com mais ou menos 8m de altura, heliofila, folhas discolores verdes, flor com pedicelo e cálice esverdeados, petalas alvo-amareladas, estames amarelos, ovário esverdeado, estigma castanho, flores com odor adocicado, frutos imaturos.; Mata de e",NA,NA,NA,NA,"-43.033333","-22.65",NA,"1992","03",NA,NA,NA,NA,NA,NA
"222","2020-12-10 11:27:04-03","IBt","SP","397310","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Lombardi, JA","2171","1998","02","15",NA,"Brasil","Minas Gerais","Januária",NA,"-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,"148972",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-10-22 10:12:34-03","IBt","SP","351454","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Fiaschi, P","722","2001","03","11",NA,"Brasil","Rio de Janeiro","Carapebus",NA,"-41.6610984802246","-22.1872005462646",NA,NA,NA,NA,NA,"13257",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
